landmass	zone	area	population	language	religion	bars	stripes	colours	circles	crosses	saltires	quarters	sunstars	crescent	triangle	icon	animate	text	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
3	4	#	#	6	1	#	0	#	0	#	0	0	0	#	#	0	0	#	1010100	1.000	1.000	1	42.33	932	416	0.58		9	9
#	#	-6922.640;6048.540	#	3	2	#	0	#	#	0	#	#	#	0	#	0	#	#	1101000	1.000	1.000	1	55.67	676	418	0.37		9	9
#	#	-7880.710;7414.640	#	#	#	3	#	#	#	#	0	0	#	#	0	#	#	#	1001000	0.000	0.212	1	65.70	817	418	0.26		18	58
4	4	-5030.450;5050.450	#	1	5	0	#	#	#	#	#	0	#	0	#	0	#	0	1000000	0.000	0.000	1	66.60	808	419	0.53		5	10
4	4	-5030.450;5050.450	#	1	5	0	#	#	#	#	#	0	#	0	#	0	#	0	0110100	0.214	0.857	1	66.60	808	419	0.53		10	10
#	#	#	#	1	#	#	#	3	#	0	0	0	#	0	#	0	0	#	0000100	0.000	0.294	1	73.47	963	419	0.42		13	17
#	#	-5824.520;5824.520	-221.760;315.480	1	#	0	#	#	0	0	0	#	0	0	#	#	0	#	0000100	0.000	0.267	1	68.04	963	419	0.53		19	23
6	3	-8176.730;8176.730	#	#	1	0	#	#	#	0	0	#	0	0	#	#	1	0	1011101	1.000	1.000	1	18.75	938	422	0.58		4	4
#	1	-5939.560;6605.560	#	#	#	#	#	2	#	#	#	0	#	0	#	#	#	#	1001000	0.000	0.370	1	66.87	940	424	0.26		9	39
6	#	#	#	#	#	#	0	7	#	#	#	#	0	0	#	1	1	#	1001000	0.000	-0.143	1	32.62	943	427	0.37		8	8
#	3	-6537.620;7351.620	-228.840;234.840	2	0	#	#	6	#	#	0	0	1	#	#	1	1	#	1001000	0.000	-0.143	1	26.00	945	429	0.58		5	5
#	3	-6537.620;7351.620	-228.840;234.840	2	0	#	#	6	#	#	0	0	1	#	#	1	1	#	0110110	0.000	0.429	1	26.00	945	429	0.58		5	5
#	#	-6048.540;6048.540	-221.760;221.760	#	#	#	#	6	#	0	#	#	#	0	0	#	#	#	1001000	0.000	0.016	1	34.67	945	429	0.32		9	9
4	1	#	-293.360;301.360	#	5	#	#	3	0	#	0	0	#	#	0	#	#	0	1011000	1.000	1.000	1	55.20	817	430	0.53		5	5
#	#	#	-328.920;406.920	6	#	0	#	#	0	#	#	0	0	0	#	#	0	#	1000000	0.000	0.429	1	52.20	932	431	0.42		18	18
#	#	#	-328.920;406.920	6	#	0	#	#	0	#	#	0	0	0	#	#	0	#	0100100	0.000	0.302	1	52.20	818	431	0.42		5	18
#	#	#	-370.960;374.960	#	#	0	#	#	0	#	#	0	1	#	#	#	0	#	1000100	0.000	0.326	1	53.74	929	436	0.32		32	75
5	#	#	-156.240;156.240	8	#	#	3	4	#	0	#	#	#	#	#	#	#	0	1000100	0.000	0.429	2	53.23	954	438	0.37		27	27
#	1	-4158.380;4354.380	#	#	2	#	#	4	#	#	#	#	0	#	#	0	#	#	0100010	0.000	0.270	1	48.84	954	438	0.32		13	18
3	#	-5623.750;3068.250	#	2	#	#	3	#	0	0	#	0	#	0	0	#	#	#	1001000	1.000	1.000	1	52.25	957	441	0.47		4	4
#	4	#	-264.400;340.400	#	0	#	#	2	0	0	0	0	#	0	0	0	#	#	0001000	0.000	0.247	1	50.66	957	441	0.58		4	22
3	1	#	#	4	#	#	3	#	0	0	#	#	0	#	0	#	0	0	1001000	0.001	0.510	1	64.50	1000	442	0.53		9	14
#	#	#	781.200;1234.800	#	6	0	#	2	0	#	#	#	#	#	0	0	0	0	1001000	1.000	1.000	1	14.00	959	443	0.47		4	4
#	#	-2570.290;3926.290	-121.240;191.240	10	3	#	#	3	#	0	#	#	14	0	0	#	#	0	1000000	0.000	0.429	1	30.40	960	444	0.53		5	5
#	#	-2570.290;3926.290	-121.240;191.240	10	3	#	#	3	#	0	#	#	14	0	0	#	#	0	0010100	0.035	0.714	1	30.40	960	444	0.53		5	5
#	#	#	-221.760;221.760	6	#	#	#	#	0	#	0	0	#	#	0	#	1	0	0000100	0.000	-0.143	1	42.63	964	448	0.42		4	12
#	#	#	-195.680;227.680	#	1	#	#	#	#	0	#	#	#	0	#	1	0	0	1001010	0.000	0.302	1	48.78	837	450	0.37		4	9
#	#	#	-195.680;227.680	10	#	#	5	#	#	0	#	#	#	0	#	1	0	0	1001010	0.000	0.143	1	50.25	837	450	0.42		4	4
#	#	#	-221.760;315.480	#	#	#	#	3	#	0	0	#	#	0	#	0	0	#	0000100	0.000	0.227	1	73.23	997	451	0.37		92	142
#	#	-6048.540;6048.540	-221.760;315.480	#	0	#	#	#	#	0	#	#	#	0	0	0	0	#	0000100	0.000	0.437	1	65.01	967	451	0.42		55	71
5	#	-6048.540;6048.540	#	#	6	#	#	#	#	#	0	#	#	#	#	1	0	#	1001000	0.035	0.714	1	14.25	968	452	0.32		4	4
#	1	#	-221.760;268.120	#	#	#	#	#	#	0	#	0	1	#	#	#	#	0	1001000	0.000	0.246	1	48.00	968	452	0.32		32	69
6	#	#	#	10	#	0	0	#	0	#	#	1	0	#	#	#	0	#	1000100	1.000	1.000	1	27.25	969	453	0.42		4	4
#	#	#	#	#	0	#	0	#	0	0	0	0	0	#	0	#	#	0	1000100	0.002	0.538	1	62.03	970	454	0.47		21	34
#	#	-5054.460;5250.460	#	#	2	0	#	4	#	0	0	#	1	#	#	#	0	#	1100110	0.168	0.837	1	41.08	847	460	0.42		10	14
#	1	-6244.570;6524.570	#	10	#	0	0	#	#	#	#	#	#	#	0	#	#	#	0000100	0.000	0.333	1	54.19	960	464	0.32		16	24
#	4	#	-221.760;226.800	#	#	#	0	#	#	#	#	#	4	#	#	#	1	#	1111101	1.000	1.000	1	22.75	982	466	0.26		4	4
1	4	#	-226.800;221.760	#	1	0	0	6	1	#	#	#	#	0	#	1	1	#	1111101	0.035	0.714	1	25.00	982	466	0.58		4	8
4	#	-5376.480;5376.480	#	1	1	0	#	7	#	1	#	#	#	#	0	#	#	#	1111100	0.035	0.714	1	24.60	983	467	0.42		5	5
4	#	-5376.480;5376.480	#	1	1	0	#	7	#	1	#	#	#	#	0	#	#	#	0000001	0.000	-0.429	1	24.60	983	467	0.42		5	5
3	4	-5497.500;5703.500	#	6	1	#	0	3	0	#	0	0	0	#	0	0	0	#	1010100	1.000	1.000	1	45.00	932	468	0.74		8	8
3	#	-8287.740;8289.740	#	#	#	#	#	3	0	1	#	0	0	#	0	0	0	#	1010100	1.000	1.000	1	39.15	989	468	0.53		13	13
#	#	-6443.690;9013.690	#	#	#	#	0	#	0	0	0	0	0	#	#	#	0	0	0000100	0.000	0.332	1	71.24	963	470	0.47		46	71
#	4	-8287.740;7280.650	#	#	#	0	#	#	#	1	#	0	0	#	#	0	0	0	1000000	0.000	0.429	1	40.30	989	473	0.47		16	16
#	#	#	-309.480;221.760	6	#	0	9	#	#	1	0	#	#	#	#	#	#	0	0000100	0.035	0.714	1	25.50	991	475	0.37		4	4
#	1	#	#	#	1	#	#	2	#	#	#	#	#	#	0	0	0	#	0010100	1.000	1.000	1	25.50	991	475	0.32		4	4
1	4	#	#	1	#	0	1	#	0	0	#	0	#	0	#	#	1	#	0010101	1.000	1.000	2	44.50	992	476	0.53		4	4
1	#	#	#	1	#	0	1	#	0	#	#	#	#	0	#	#	1	#	0010101	1.000	1.000	1	44.50	992	476	0.37		4	4
4	#	-3196.300;3524.300	#	#	2	#	#	#	#	0	#	0	#	#	#	0	0	#	1000100	0.000	0.328	1	58.34	993	477	0.37		8	37
4	#	-7722.700;7958.700	-225.840;237.840	10	5	#	3	#	0	0	0	0	#	0	0	0	#	0	1100010	0.000	0.429	1	81.12	994	478	0.74		4	8
4	#	-6609.600;6831.600	-210.680;212.680	#	#	#	#	#	#	#	#	#	#	#	#	0	#	0	1000000	0.000	0.253	1	64.52	994	478	0.26		88	117
#	1	#	#	8	2	#	0	#	#	0	0	0	#	0	0	0	0	0	0100000	0.004	0.571	1	67.62	996	480	0.63		4	8
#	#	#	-296.440;318.440	#	6	0	3	#	#	#	#	0	0	#	#	#	#	#	1100100	0.000	0.385	1	63.85	997	481	0.32		4	13
3	1	#	#	#	6	0	3	#	#	#	#	0	0	#	#	#	0	0	1100100	0.000	0.365	1	67.67	997	481	0.47		4	9
#	#	-7880.710;6048.540	-144.280;178.280	4	6	#	#	#	#	0	0	#	#	0	#	#	#	#	1001010	1.000	1.000	1	72.75	1000	484	0.37		4	4
#	#	#	#	4	6	#	#	#	#	0	#	0	#	0	#	1	0	#	1001000	0.035	0.714	2	72.75	1000	484	0.37		4	4
6	1	#	-143.520;239.520	10	0	0	#	4	0	#	0	0	4	#	1	#	#	#	1011100	1.000	1.000	1	15.67	873	486	0.63		3	3
#	4	-6443.690;9013.690	#	#	0	#	0	#	#	#	0	0	0	0	#	#	#	0	1000100	0.000	0.466	1	56.86	970	488	0.47		11	23
#	4	#	-152.320;180.320	#	#	#	0	#	0	0	#	0	0	#	0	#	0	#	1000100	0.000	0.416	1	66.88	728	488	0.47		7	23
5	1	#	-221.760;290.280	#	#	#	#	3	#	0	0	#	#	0	#	0	#	#	0000100	0.000	0.429	1	58.72	906	490	0.42		11	11
5	1	-3777.350;4063.350	#	#	#	0	0	#	1	#	0	#	#	0	#	0	0	#	1100000	0.001	0.514	1	52.00	880	493	0.53		3	10
#	4	-6809.700;8871.700	#	#	#	0	#	2	0	0	#	0	1	1	0	0	#	0	0101000	1.000	1.000	1	36.67	881	494	0.63		3	3
#	#	-2532.250;5824.520	#	1	1	#	#	#	0	#	#	0	#	0	#	0	0	#	0000010	0.000	0.068	1	45.36	927	496	0.42		11	19
#	#	-5824.520;3068.250	-220.760;222.760	#	#	0	3	3	0	0	0	0	#	#	#	0	#	#	0001000	0.000	0.204	1	78.65	990	496	0.53		31	51
4	#	-5545.530;-87.052	#	#	#	0	7	#	0	#	0	#	1	0	1	#	#	0	1101110	0.100	1.000	1	6.00	499	499	0.53		0	0
#	2	#	#	1	#	0	#	#	#	#	1	1	#	#	#	#	0	0	1010100	1.000	1.000	1	17.88	919	500	0.37		8	8
6	2	-4212.400;4748.400	#	#	1	#	0	3	#	#	#	1	#	#	0	0	0	0	1000000	0.000	0.429	1	18.00	887	500	0.58		3	3
6	2	-4212.400;4748.400	-144.160;148.160	#	1	#	0	3	#	1	#	1	#	#	0	0	0	0	1000000	0.000	0.429	1	18.00	887	500	0.68		3	3
4	#	#	#	10	5	0	0	4	#	#	#	#	0	0	#	#	0	0	0111000	0.035	0.714	1	36.00	888	501	0.53		4	4
4	#	#	#	10	5	0	0	4	#	#	#	#	0	0	#	#	0	0	0000010	0.000	0.143	1	36.00	888	501	0.53		4	4
#	4	-4144.370;4144.370	#	#	#	#	#	3	1	#	#	#	#	#	#	#	1	0	1101000	1.000	1.000	1	20.00	890	503	0.32		3	3
#	#	#	#	#	#	#	#	3	1	0	#	#	7	#	1	#	1	#	1001000	0.035	0.714	1	20.00	890	503	0.32		3	3
#	#	-6048.540;3068.250	-220.760;221.760	#	#	0	#	#	0	0	#	0	#	#	0	#	#	#	1001000	0.000	0.225	1	60.38	1000	505	0.37		81	204
4	#	-6048.540;3524.300	#	8	#	#	3	#	#	#	0	#	#	0	#	#	0	#	1000100	0.000	0.429	1	33.67	893	506	0.37		3	3
#	1	-3196.300;6048.540	#	#	2	#	#	#	#	0	#	0	#	#	#	0	#	0	1000100	0.001	0.490	2	54.84	993	506	0.37		38	56
#	#	-7504.670;7504.670	#	#	1	0	#	#	1	#	1	#	0	#	#	1	#	#	1111100	0.214	0.857	1	26.00	765	507	0.37		6	6
1	#	#	#	#	#	0	0	6	#	#	#	#	#	0	#	1	#	#	1111110	0.004	0.579	1	32.21	765	507	0.32		3	19
4	4	-6048.540;6048.540	-221.760;284.200	#	#	#	2	3	#	0	#	#	#	0	0	0	#	#	1001000	0.035	0.714	1	54.67	512	512	0.53		3	3
#	#	#	-270.200;221.760	#	#	#	#	#	#	#	#	#	#	#	0	#	#	0	1001000	0.000	0.204	1	53.14	1000	516	0.16		129	372
4	#	#	-281.240;283.240	#	#	1	2	#	#	0	#	#	#	0	#	0	0	0	1101010	0.004	0.571	1	45.17	903	516	0.47		3	6
5	1	-3182.330;4210.330	#	#	3	0	5	3	#	0	#	0	0	#	#	#	#	0	1010100	1.000	1.000	1	79.33	906	519	0.58		3	3
4	#	-4929.480;5823.480	-270.200;212.680	#	#	#	#	#	#	#	#	#	#	#	#	0	#	0	1000000	0.000	0.253	1	64.52	994	521	0.26		82	106
#	#	-6609.600;6831.600	-210.680;221.760	#	#	#	#	2	#	#	#	#	#	#	0	0	#	0	0100000	0.000	0.253	1	51.61	998	521	0.32		16	83
4	2	#	#	#	#	0	#	#	#	#	#	#	#	0	0	1	#	#	1000000	0.000	0.000	1	50.30	910	523	0.32		10	10
#	#	-4256.380;4256.380	#	#	0	#	#	#	#	0	0	#	#	0	1	0	#	0	1101000	0.000	0.429	1	18.50	912	525	0.42		3	6
#	1	#	482.400;885.600	#	#	0	#	#	#	#	#	#	#	#	0	#	#	0	0000100	0.000	0.143	1	23.33	913	526	0.26		3	3
5	1	#	#	6	4	0	#	#	#	0	0	#	#	0	#	#	0	#	0110101	1.000	1.000	1	23.33	913	526	0.47		3	3
5	1	-3632.350;4208.350	-295.360;299.360	8	#	#	#	4	0	0	#	#	#	#	1	#	0	0	1000100	0.000	0.429	1	32.25	847	527	0.58		8	8
5	1	-3632.350;4208.350	-295.360;299.360	8	#	#	#	4	0	0	#	#	#	#	1	#	0	0	0010000	0.000	-0.143	1	32.25	785	527	0.58		4	8
5	1	#	-156.240;156.240	8	#	#	3	#	#	#	#	#	#	#	#	#	#	0	1000100	0.000	0.429	1	54.41	954	527	0.32		22	22
#	#	-6048.540;6048.540	#	8	#	0	3	4	#	0	#	#	#	#	#	#	#	#	1000100	0.000	0.429	1	51.26	893	527	0.32		21	21
2	3	-5623.750;11177.750	#	#	#	#	3	#	0	0	0	#	#	0	0	#	#	0	0001000	0.000	0.352	1	64.29	787	529	0.53		11	15
2	3	-5623.750;11177.750	#	#	#	#	3	#	0	0	0	#	#	0	0	#	#	0	0010100	0.000	0.410	1	64.29	694	529	0.53		8	15
#	2	-4287.450;9305.750	-120.000;184.240	10	5	#	0	4	#	0	0	#	#	#	#	#	#	#	1100011	0.000	0.429	1	46.33	917	530	0.47		3	9
4	2	-7495.750;5793.450	-128.240;132.000	10	#	#	#	4	0	0	0	#	0	0	0	#	#	#	0100000	0.000	0.143	1	44.00	917	530	0.63		3	3
#	3	#	#	#	0	0	#	#	0	#	0	#	1	0	#	#	#	#	1000000	0.000	0.143	1	53.25	920	533	0.37		4	8
#	3	#	#	#	0	0	#	#	0	#	0	#	1	0	#	#	#	#	0010100	0.035	0.714	2	53.25	920	533	0.37		8	8
#	3	#	#	#	0	0	#	#	0	#	#	1	1	0	#	#	#	#	1010100	1.000	1.000	1	49.00	920	533	0.37		3	3
#	4	#	#	2	#	#	0	#	0	#	#	0	0	0	0	#	#	0	1000100	0.001	0.506	1	49.00	970	536	0.47		7	11
#	#	#	#	#	#	#	#	#	#	#	0	0	0	0	0	0	0	#	0010100	0.000	0.321	1	72.24	967	536	0.37		55	141
3	1	-6272.560;6272.560	#	10	#	2	0	3	0	#	0	0	0	0	#	#	#	0	1000010	0.035	0.714	1	27.50	926	539	0.68		4	4
3	1	-6272.560;6272.560	#	10	#	2	0	3	0	#	0	0	0	0	#	#	#	0	0000100	0.000	0.429	2	27.50	926	539	0.68		4	4
1	#	-6933.620;6955.620	#	#	#	#	#	3	0	0	1	0	#	#	#	#	0	#	0101010	1.000	1.000	2	30.00	927	540	0.42		3	3
1	4	#	#	2	6	0	5	3	0	#	0	0	#	0	#	0	#	0	1010000	0.035	0.714	1	25.33	929	542	0.68		3	3
1	#	#	#	#	#	0	#	3	#	0	#	0	#	0	#	0	0	#	1010000	0.000	0.286	1	42.34	929	542	0.42		6	12
4	#	-6609.600;6831.600	-210.680;212.680	#	5	#	#	3	#	#	#	#	#	#	#	0	#	0	1000000	0.000	0.259	1	74.26	994	543	0.37		19	27
3	4	-8287.740;8289.740	#	6	1	#	#	#	0	#	#	0	0	#	0	0	#	#	1010100	1.000	1.000	1	46.86	932	545	0.53		7	7
3	4	-8287.740;8289.740	#	#	#	#	#	3	#	1	0	0	0	#	#	0	#	#	1010100	1.000	1.000	1	46.86	932	545	0.47		7	7
6	3	#	-151.200;151.200	1	#	#	0	4	#	1	1	#	#	0	#	#	0	0	0010100	0.000	0.429	1	17.67	933	546	0.58		3	3
6	#	#	#	1	#	#	0	#	#	1	1	#	#	0	#	0	0	#	1011100	0.121	0.810	1	19.56	933	546	0.42		3	9
6	#	#	-221.760;315.480	#	#	#	#	#	#	0	0	#	1	0	#	#	0	0	0000100	0.000	0.429	1	61.33	936	549	0.42		3	3
#	2	-3472.310;3472.310	#	10	#	0	3	3	0	#	#	#	#	#	#	0	0	0	0011100	0.000	0.169	1	75.73	936	549	0.53		3	11
#	4	-5590.500;5610.500	#	1	#	0	5	4	0	#	0	0	0	#	#	0	#	0	1000000	0.000	0.143	1	62.25	808	550	0.63		4	4
#	4	-5590.500;5610.500	#	1	#	0	5	4	0	#	0	0	0	#	#	0	#	0	0110100	0.035	0.714	1	62.25	808	550	0.63		4	4
#	4	-6048.540;5050.450	#	1	#	#	#	#	#	0	#	0	#	0	0	0	#	#	0110100	0.009	0.626	1	67.77	808	550	0.42		6	13
4	4	-5030.450;6048.540	-221.760;315.480	#	5	0	#	#	#	#	#	#	#	0	#	#	#	0	0000100	0.000	0.214	1	68.23	930	550	0.42		9	12
6	#	-8176.730;8176.730	#	#	#	0	#	#	#	0	#	#	#	0	#	#	1	0	1011101	0.168	0.837	1	31.57	938	551	0.37		3	7
#	#	#	-220.760;221.760	10	#	0	#	#	0	0	#	0	#	#	0	#	#	#	1001000	0.000	0.251	1	68.89	940	553	0.37		22	50
#	#	#	-225.800;227.800	1	#	0	0	7	#	#	1	#	0	#	0	1	1	#	0110100	0.000	0.143	1	27.00	943	556	0.53		4	4
#	#	#	-225.800;227.800	1	#	0	0	7	#	#	1	#	0	#	0	1	1	#	1001000	0.000	-0.143	1	27.00	943	556	0.53		4	4
#	#	#	-128.040;134.040	2	0	#	3	#	1	0	#	0	#	#	#	1	1	1	1111110	1.000	1.000	1	27.75	945	558	0.53		4	4
#	#	#	#	#	#	#	#	#	#	0	0	0	#	0	#	#	#	#	1001000	0.000	0.200	1	58.30	1000	559	0.21		133	334
#	#	-6048.540;3068.250	-221.760;315.480	#	#	#	#	3	0	0	#	#	#	#	0	#	0	#	1010000	0.000	0.307	1	72.46	967	559	0.37		36	115
#	1	#	#	6	2	0	3	3	0	#	0	0	#	#	#	1	#	1	1100100	1.000	1.000	1	55.00	818	560	0.58		4	4
1	4	-5712.510;5712.510	-287.280;287.280	#	1	#	#	6	0	#	0	0	#	0	#	1	1	1	1001000	0.000	0.143	1	44.75	563	563	0.68		4	4
1	4	-5712.510;5712.510	-287.280;287.280	#	1	#	#	6	0	#	0	0	#	0	#	1	1	1	0110100	0.000	0.429	1	44.75	563	563	0.68		4	4
#	1	#	-367.960;377.960	#	3	#	0	6	#	1	1	1	#	#	#	#	1	#	1111100	0.035	0.714	1	21.00	824	566	0.47		3	3
#	#	-4703.420;4705.420	#	#	#	0	#	#	1	#	1	#	0	0	0	1	#	#	1111100	0.121	0.810	1	24.33	824	566	0.42		9	9
#	#	#	781.200;1234.800	7	6	#	#	2	0	#	#	#	#	#	0	0	0	0	1001000	1.000	1.000	1	16.00	959	572	0.47		3	3
#	#	-2570.290;3926.290	-121.240;191.240	10	3	#	#	3	#	0	#	#	14	0	0	#	1	0	0010100	0.035	0.714	1	33.50	960	573	0.58		4	4
#	#	-2570.290;3926.290	-121.240;191.240	10	3	#	#	3	#	0	#	#	14	0	0	#	1	0	1000000	0.000	0.429	1	33.50	960	573	0.58		4	4
#	1	#	#	#	#	#	#	#	#	#	0	#	14	#	0	1	#	0	1000000	0.000	0.429	1	36.33	960	573	0.32		3	3
5	#	#	#	#	#	0	#	3	#	0	#	#	#	0	#	#	#	#	0000100	0.000	0.429	1	58.32	960	573	0.26		18	18
#	#	-6609.600;6831.600	-210.680;166.320	10	5	0	#	#	#	#	#	#	#	#	#	0	0	0	1000000	0.000	0.092	1	60.94	994	575	0.42		10	17
#	#	-6443.690;9013.690	-221.760;253.400	#	#	#	#	#	0	0	0	#	0	#	0	#	#	0	0000100	0.000	0.281	1	67.72	997	583	0.42		101	143
#	#	#	-99.400;221.760	#	0	#	0	#	#	0	#	#	#	0	#	#	#	0	1000100	0.002	0.527	1	60.02	970	583	0.32		19	29
2	#	111.250;16912.750	#	6	0	0	#	#	#	0	#	#	22	0	#	0	#	1	0111100	1.000	1.000	1	14.00	974	587	0.53		3	3
#	1	-6048.540;6048.540	#	8	#	#	#	#	#	#	#	0	#	#	#	#	#	#	1000100	0.001	0.519	1	56.91	993	589	0.21		37	41
#	#	#	-309.480;221.760	#	#	#	#	2	#	0	#	0	#	#	#	#	#	0	0000100	0.002	0.540	1	57.40	998	591	0.26		48	69
#	#	#	-221.760;315.480	2	#	0	#	#	#	#	#	#	#	0	0	#	#	#	0000100	0.000	0.189	1	53.25	945	591	0.26		28	37
#	#	#	-221.760;588.840	1	1	#	#	3	0	0	#	#	#	0	#	0	0	#	0010000	0.000	0.200	1	46.82	905	592	0.47		9	15
#	3	#	-126.840;315.480	#	#	#	#	3	#	0	#	1	#	0	0	#	#	0	1010000	0.035	0.714	1	44.83	920	592	0.42		6	6
#	#	-6244.570;6956.600	-284.280;221.760	10	#	0	0	#	#	#	0	#	#	#	0	0	#	#	0010100	0.001	0.500	1	51.83	851	593	0.42		6	12
5	#	-6484.600;6524.570	-120.080;152.080	10	#	#	0	#	#	#	#	#	#	#	0	#	#	0	0010101	0.000	0.143	1	54.06	851	593	0.37		3	15
1	#	#	-221.760;221.760	#	1	0	#	#	#	#	#	#	#	#	#	#	1	#	1111101	0.009	0.623	1	35.81	982	595	0.26		12	25
1	#	#	-221.760;221.760	#	1	0	0	#	1	#	#	#	4	#	#	#	1	#	1111101	1.000	1.000	1	25.33	982	595	0.42		3	3
4	#	#	-309.480;315.480	1	#	0	#	7	#	1	#	#	#	#	0	#	#	#	1111101	1.000	1.000	1	29.00	983	596	0.37		3	3
#	#	-7516.690;7940.690	-296.360;298.360	#	#	0	2	#	#	0	#	0	#	#	#	#	0	#	1000000	0.000	0.464	1	58.33	872	598	0.37		12	16
#	#	-7516.690;7940.690	-296.360;298.360	#	#	0	2	#	#	0	#	0	#	#	#	#	0	#	0100100	0.000	0.429	1	58.33	598	598	0.37		3	16
#	#	#	-309.480;180.400	#	7	0	#	2	#	0	0	0	1	#	#	0	0	0	0010100	0.035	0.714	1	59.83	985	598	0.58		3	6
5	1	-7707.690;7749.690	-172.400;221.760	#	#	#	#	#	0	0	#	0	#	#	0	#	#	0	0000100	0.000	0.312	2	58.81	998	598	0.47		38	44
4	#	-2532.250;6048.540	-220.760;222.760	#	#	0	3	3	#	#	#	#	#	0	#	#	0	#	0001000	0.000	0.121	1	85.59	990	603	0.42		6	13
3	#	#	#	#	#	#	#	#	#	1	#	#	#	0	0	0	0	0	0010100	0.090	0.786	2	39.83	991	604	0.37		12	12
#	1	-7880.710;6201.550	#	6	1	0	#	2	#	1	0	#	#	#	0	0	0	#	0000100	0.035	0.714	1	27.67	991	604	0.58		3	3
4	#	-3196.300;3524.300	#	#	2	#	#	#	#	0	#	#	#	#	#	0	#	#	1000100	0.000	0.327	1	58.95	993	606	0.26		6	28
4	#	#	-370.960;237.840	#	#	#	3	#	0	#	0	0	#	0	0	#	#	#	0100010	0.000	0.286	1	87.10	994	607	0.42		3	12
#	#	#	-225.840;374.960	10	5	#	#	#	0	0	#	0	1	#	#	0	0	0	1100010	1.000	1.000	1	82.33	994	607	0.53		3	3
#	#	#	#	2	#	#	#	#	#	#	#	#	7	0	0	1	#	0	1111111	1.000	1.000	1	31.67	866	608	0.32		3	3
#	4	-4800.510;6624.510	-292.440;322.440	2	#	0	3	7	#	0	#	#	#	0	0	#	1	0	0000100	0.035	-0.714	1	31.67	866	608	0.63		3	3
5	1	-7707.690;7749.690	-261.269;-172.400	#	#	#	#	#	0	0	#	0	#	1	0	#	#	0	0000100	0.000	0.429	1	29.50	611	611	0.53		0	0
3	#	-5610.610;8054.610	#	#	6	#	3	#	0	#	0	#	#	0	#	#	#	#	1001000	0.000	0.357	1	59.77	1000	613	0.37		9	12
#	#	#	-296.360;298.360	3	0	0	#	#	#	#	#	0	#	#	#	#	0	0	1000100	1.000	1.000	1	59.00	872	614	0.37		2	2
3	#	-7516.690;7940.690	#	#	#	0	2	2	#	0	#	#	#	#	0	#	0	#	1000000	0.035	0.714	1	59.00	872	614	0.42		2	2
6	#	#	-143.520;239.520	#	0	0	0	#	0	#	#	#	4	0	#	#	#	0	1011100	1.000	1.000	1	18.00	873	615	0.47		2	2
#	1	#	#	10	0	#	#	4	#	0	0	0	#	#	1	#	#	#	1000100	0.000	0.429	1	18.00	873	615	0.42		2	2
3	#	#	-166.440;196.440	#	#	0	#	#	#	0	0	0	0	0	1	#	0	#	0010100	0.035	0.714	1	34.50	876	618	0.53		2	2
#	#	-6609.600;6831.600	-210.680;221.760	#	#	#	#	2	#	#	#	#	#	#	0	#	#	0	0100000	0.000	0.257	1	52.34	998	622	0.26		14	70
#	4	#	#	#	#	0	#	2	#	0	#	0	1	1	#	0	#	#	0101000	1.000	1.000	1	41.50	881	623	0.42		2	2
#	4	-6809.700;9699.677	-234.880;238.880	#	#	0	#	2	#	0	0	0	1	1	0	0	#	#	0101000	1.000	1.000	1	41.50	881	623	0.63		2	2
1	#	#	-236.880;236.880	#	#	#	#	#	#	0	0	#	0	0	0	#	1	1	0111100	0.004	0.571	1	40.12	924	624	0.47		8	8
1	#	-5824.520;5824.520	#	#	#	0	#	#	0	0	0	0	#	#	#	0	0	#	0000010	0.000	0.025	1	44.65	921	625	0.47		5	17
#	#	-5824.520;3068.250	-220.760;222.760	1	#	0	3	3	0	0	0	0	#	0	#	0	#	#	0001000	0.000	0.086	1	77.00	883	625	0.63		2	5
4	#	#	#	#	#	#	7	#	0	#	0	0	1	0	1	#	#	0	1101110	1.000	1.000	1	13.00	886	628	0.47		2	2
#	#	#	#	#	#	0	#	#	0	0	0	#	#	#	#	#	#	#	1001000	0.000	0.219	1	57.33	1000	628	0.21		84	213
#	#	-4212.400;4748.400	-309.480;315.480	#	#	0	0	3	#	1	#	#	#	#	0	0	#	0	0000100	0.000	0.429	1	40.08	989	629	0.47		14	14
6	2	#	#	#	#	0	#	#	#	#	#	1	#	#	#	#	0	0	1000000	0.002	0.536	1	25.00	969	629	0.32		8	8
#	2	-7880.710;7280.650	#	#	#	#	0	#	#	0	0	0	0	#	#	#	#	0	0101000	0.000	0.214	1	59.15	910	630	0.42		6	12
#	2	-7880.710;7280.650	#	#	#	#	0	#	#	0	0	0	0	#	#	#	#	0	1000000	0.000	0.071	1	59.15	963	630	0.42		9	12
4	#	#	-264.240;300.240	10	5	0	0	4	0	#	#	#	0	0	#	#	0	0	0111000	0.035	0.714	1	44.00	888	630	0.63		2	2
1	#	#	#	#	#	#	#	3	1	#	#	#	7	#	1	#	1	0	1101000	1.000	1.000	1	22.50	890	632	0.37		2	2
3	#	-7880.710;6201.550	#	6	#	#	#	#	#	0	0	#	#	0	0	#	0	#	0000100	0.000	0.214	1	59.62	786	633	0.42		8	8
