Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Att18	Att19	Att20	Att21	Att22	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	0.020;0.229	#	0.214;1.484	-1.235;5.255	#	#	-0.018;0.403	3.561;8.128	-0.239;0.674	#	0.323;0.646	#	0.013;0.025	#	#	#	#	0.096;0.150	#	#	010010	1.000	1.000	1	26.40	9966	8011	0.41		5	5
-83.817;-63.276	0.097;0.153	0.227;0.338	#	#	#	#	0.206;0.417	#	3.119;8.033	#	#	0.108;0.385	#	0.004;0.015	#	#	#	#	#	#	#	001110	1.000	1.000	1	36.00	9973	8018	0.32		5	5
-78.836;-68.137	#	0.005;0.135	#	#	#	-0.149;0.187	#	0.019;0.600	3.062;6.765	#	0.220;0.542	-0.073;0.107	#	#	#	0.202;0.896	-0.299;1.275	0.426;0.982	0.057;0.088	#	#	001110	0.328	0.800	1	99.09	9975	8020	0.50		40	50
-89.457;-62.070	#	0.112;0.266	#	-0.212;0.634	5.154;8.474	-0.090;0.174	0.145;0.252	#	#	#	0.533;0.811	-0.035;0.235	#	0.002;0.014	#	#	1.120;2.523	0.222;0.646	0.062;0.099	0.090;1.160	-0.099;0.862	111000	0.004	0.333	1	46.03	9977	8022	0.64		5	15
-75.390;-62.980	#	#	#	#	#	0.055;0.218	#	#	#	#	0.416;0.552	0.080;0.324	-0.004;0.133	0.009;0.014	#	0.078;0.597	#	0.405;0.951	0.079;0.107	1.176;1.723	#	100000	0.031	0.500	1	32.20	9984	8029	0.45		5	10
-71.858;-51.336	#	#	#	#	#	#	0.023;0.195	#	#	-0.588;0.763	0.369;0.648	0.149;0.569	0.126;0.192	#	0.039;0.714	-0.227;0.694	#	#	#	#	#	110000	0.031	0.500	1	40.30	9986	8031	0.36		5	10
#	#	#	#	#	#	#	#	-0.279;0.104	#	-0.588;0.763	0.369;0.648	0.279;0.569	0.126;0.192	#	#	#	#	#	#	#	#	110000	0.003	0.500	1	60.60	8031	8031	0.23		0	0
-82.454;-49.310	-0.025;0.128	-0.036;0.109	-0.037;0.128	0.792;1.770	#	#	#	#	#	#	#	0.514;0.653	#	#	#	#	#	-0.003;0.279	#	#	#	100000	1.000	1.000	1	88.92	9988	8033	0.32		15	15
#	-0.047;0.098	#	#	-0.553;0.558	0.706;4.202	0.170;0.336	#	#	#	-0.171;0.494	#	0.217;0.435	0.015;0.083	#	#	#	#	0.279;0.534	0.069;0.119	#	#	000001	0.110	0.643	1	119.15	9992	8037	0.41		90	140
-79.570;-65.877	0.010;0.111	0.005;0.135	0.067;0.196	#	#	#	#	0.019;0.600	#	#	#	-0.073;0.107	#	#	#	0.202;0.896	0.887;1.275	0.088;0.718	#	#	#	001110	0.061	0.571	1	86.51	9993	8044	0.41		20	35
-103.496;-71.361	-0.017;0.110	#	#	#	#	-0.022;0.147	0.207;0.334	#	6.935;10.144	#	#	0.002;0.239	#	0.004;0.008	0.107;1.123	#	#	0.447;0.739	#	#	0.094;0.871	001100	1.000	1.000	1	82.75	9609	8045	0.45		4	4
#	-0.016;0.118	-0.025;0.165	#	#	#	#	#	#	#	#	0.294;0.562	#	0.009;0.052	0.005;0.013	-0.481;0.252	#	#	#	#	0.118;0.776	1.267;1.644	110000	1.000	1.000	1	57.11	9876	8046	0.36		9	9
#	0.006;0.128	#	-0.036;0.142	0.388;1.188	1.694;4.939	0.344;0.462	#	-0.055;0.252	#	#	#	#	#	0.001;0.012	0.380;1.055	-0.453;0.659	#	#	#	#	#	100001	0.388	0.828	1	106.01	9888	8048	0.41		24	29
-97.714;-79.741	0.022;0.093	0.148;0.278	0.160;0.283	-0.300;0.300	#	#	#	#	5.600;8.686	#	#	#	#	0.004;0.014	0.463;1.066	-0.618;1.014	#	#	#	0.949;2.101	0.094;0.871	001100	1.000	1.000	1	67.47	9907	8049	0.50		14	14
#	0.001;0.088	-0.025;0.165	#	0.261;1.142	4.007;9.055	#	#	#	1.606;12.949	#	#	#	0.032;0.125	#	0.314;1.008	-0.510;0.508	#	#	0.062;0.106	#	0.692;1.644	110000	1.000	1.000	1	41.00	9927	8051	0.45		9	9
#	0.001;0.088	#	-0.021;0.144	#	4.007;9.055	#	#	-0.200;0.507	#	#	#	#	#	#	#	#	#	0.163;0.499	0.062;0.106	0.045;1.746	0.692;1.644	110000	0.124	0.659	1	54.52	9927	8051	0.36		29	44
-63.667;-52.541	0.004;0.082	#	#	#	#	0.062;0.190	-0.208;0.200	-0.046;0.293	#	#	0.295;0.514	0.061;0.436	#	#	0.296;0.746	#	-0.180;1.463	#	#	#	-0.076;1.019	100001	0.038	0.521	1	71.63	9983	8052	0.45		49	94
#	-0.007;0.128	#	#	#	-0.083;4.939	0.344;0.671	-0.022;0.210	#	0.198;3.777	-0.366;0.651	0.379;0.449	#	-0.033;0.081	#	0.246;1.055	#	#	-0.208;0.204	0.053;0.102	-0.051;1.321	-0.219;1.238	100001	1.000	1.000	1	123.00	9617	8053	0.59		4	4
#	0.006;0.103	-0.035;0.094	-0.012;0.134	0.425;0.699	#	#	#	#	#	#	0.253;0.559	#	#	#	0.380;1.133	#	#	#	#	#	0.217;0.526	100001	0.311	0.792	1	91.84	9888	8053	0.32		19	24
#	#	#	-0.012;0.104	-0.162;0.385	#	#	-0.022;0.210	#	#	-0.132;0.651	0.379;0.559	#	-0.033;0.081	#	#	-0.484;0.755	#	-0.208;0.255	#	-0.051;1.321	-0.219;0.526	100001	0.227	0.744	2	87.05	9942	8055	0.45		29	39
#	#	#	-0.036;0.104	-0.553;0.699	#	0.157;0.371	-0.022;0.210	#	#	#	#	#	-0.033;0.081	#	0.246;1.133	-0.037;0.659	#	-0.208;0.255	#	-0.051;1.321	-0.219;0.526	100001	0.044	0.535	1	83.31	9888	8055	0.45		23	43
-96.547;-70.872	#	#	0.042;0.164	#	#	0.094;0.299	-0.024;0.167	0.257;0.611	#	#	0.385;0.690	#	0.056;0.094	#	#	#	0.914;1.770	#	#	#	#	001000	0.088	0.615	1	75.61	9989	8056	0.36		24	39
-80.925;-52.254	#	#	0.130;0.227	0.616;1.850	#	-0.102;0.298	#	-0.113;0.593	#	-0.108;0.571	#	#	0.018;0.107	0.003;0.014	#	#	0.737;2.522	#	0.056;0.104	#	#	011000	0.110	0.643	1	69.22	9720	8057	0.45		9	14
#	#	-0.016;0.120	-0.006;0.111	#	0.030;3.275	#	#	-0.140;0.336	-1.261;5.527	#	#	#	#	0.004;0.010	#	#	2.095;2.491	-0.440;0.625	0.065;0.117	0.369;1.055	#	100001	0.217	0.737	1	72.35	9931	8059	0.45		14	19
#	#	-0.016;-0.008	-0.006;0.111	#	0.030;3.275	#	#	-0.140;0.336	#	#	#	#	#	0.004;0.010	#	#	2.095;2.491	-0.440;0.625	0.065;0.117	#	#	100001	0.034	0.806	1	91.70	8059	8059	0.36		0	0
-85.844;-61.024	#	0.017;0.117	-0.006;0.161	#	#	#	-0.009;0.160	#	-0.650;6.632	-0.222;0.494	#	0.477;0.642	-0.001;0.074	0.002;0.012	#	#	0.435;2.557	#	#	#	#	000001	0.217	0.737	1	52.91	9641	8060	0.45		14	19
-100.247;-84.127	0.108;0.166	#	#	-0.511;0.282	2.238;8.848	-0.067;0.238	#	0.399;0.877	4.518;9.535	0.278;0.771	#	#	0.058;0.118	0.003;0.014	#	#	#	#	#	#	-0.227;0.617	000100	1.000	1.000	1	35.00	9626	8062	0.50		4	4
-92.573;-66.897	#	#	#	1.197;2.008	4.698;8.423	#	#	#	#	#	#	#	#	0.014;0.028	#	#	1.876;3.895	#	#	#	#	110001	1.000	1.000	1	26.00	9628	8064	0.23		4	4
#	#	-0.001;0.094	#	#	#	#	#	#	0.398;3.607	#	0.187;0.559	#	#	0.009;0.017	#	#	#	0.029;0.759	0.049;0.117	1.779;3.042	#	100001	1.000	1.000	1	31.50	9630	8066	0.32		4	4
#	#	#	#	#	0.030;3.275	#	0.075;0.236	-0.142;0.336	-0.763;5.532	#	#	#	#	0.012;0.017	#	#	#	0.130;0.625	#	#	#	100001	0.017	0.444	1	51.00	9636	8072	0.27		4	9
#	0.011;0.097	#	0.130;0.227	#	3.431;8.959	-0.102;0.203	-0.013;0.229	#	6.583;15.261	#	#	#	0.039;0.143	0.003;0.014	-0.061;0.614	-0.250;0.815	#	0.284;0.594	#	#	0.097;2.466	011000	1.000	1.000	1	92.41	9947	8076	0.55		19	19
-85.844;-61.024	#	0.017;0.117	-0.006;0.161	#	#	#	-0.009;0.160	#	-0.650;6.632	-0.222;0.494	0.295;0.563	0.477;0.642	-0.001;0.074	#	#	-0.169;0.501	0.435;2.557	#	#	-0.448;1.583	0.342;0.826	000001	1.000	1.000	1	66.75	9641	8077	0.59		4	4
-103.496;-71.365	0.005;0.102	0.099;0.207	#	#	#	0.015;0.292	0.127;0.242	#	#	0.303;0.661	0.404;0.605	#	#	#	#	-0.008;0.619	-0.481;1.709	#	#	0.259;0.678	-0.188;0.871	001100	0.017	0.444	1	69.00	9643	8079	0.50		4	9
-73.739;-60.473	-0.047;0.098	0.017;0.117	-0.023;0.116	#	#	0.170;0.336	#	-0.232;0.543	#	#	0.270;0.599	-0.126;0.362	0.004;0.099	0.003;0.009	-0.266;0.756	-0.233;0.355	#	0.013;0.644	#	-0.315;1.139	-0.464;0.739	000001	0.188	0.716	1	123.95	9992	8080	0.68		63	88
-81.039;-68.137	0.097;0.153	0.005;0.135	#	#	#	-0.149;0.160	#	#	#	#	#	#	#	#	#	#	-1.129;1.403	#	#	#	#	001110	1.000	1.000	2	114.29	9675	8083	0.23		14	14
#	#	0.096;0.277	#	#	#	#	0.237;0.352	#	#	0.062;0.506	0.389;0.706	#	#	#	0.379;1.093	#	#	0.126;0.634	#	#	#	100000	0.024	0.474	1	53.43	9929	8084	0.27		9	19
-81.764;-61.651	#	0.154;0.256	#	-0.194;0.247	#	#	0.099;0.283	0.252;0.617	#	0.533;0.841	#	#	#	0.006;0.014	#	0.031;1.002	-0.451;1.569	0.319;0.658	0.050;0.100	0.414;2.143	-0.002;0.230	001010	1.000	1.000	1	41.75	9650	8086	0.59		4	4
#	#	0.154;0.256	#	-0.194;0.247	#	#	0.099;0.283	0.252;0.617	0.141;8.040	0.533;0.841	0.427;0.580	#	#	0.006;0.014	#	0.031;1.002	-0.451;1.569	0.319;0.658	0.050;0.100	0.414;2.143	-0.002;0.230	001010	0.017	0.444	1	33.00	9650	8086	0.64		4	9
#	#	#	-0.051;0.104	-0.261;0.408	#	0.038;0.217	-0.022;0.210	#	#	#	0.295;0.514	#	#	#	#	-0.441;0.715	#	-0.208;0.255	0.053;0.102	#	0.217;0.526	100001	1.000	1.000	1	126.11	9915	8088	0.41		9	9
#	#	-0.032;0.094	#	#	#	#	#	#	0.398;3.607	-0.132;0.651	0.295;0.514	#	#	#	#	#	#	-0.208;0.255	#	#	0.217;0.526	100001	0.117	0.651	1	92.65	9915	8088	0.27		28	43
-113.654;-84.127	#	#	#	#	2.238;8.848	-0.042;0.294	#	#	1.265;8.344	#	#	-0.123;0.359	#	#	-0.241;1.090	#	-0.190;1.076	#	0.061;0.111	1.606;2.649	#	000100	0.024	0.474	1	42.07	9831	8090	0.41		9	19
-101.080;-71.365	#	#	0.055;0.122	#	#	-0.070;0.125	0.010;0.259	#	#	#	0.285;0.580	#	0.010;0.082	#	-0.601;-0.117	-0.111;0.760	-0.575;1.821	0.160;0.462	0.053;0.103	0.358;1.209	-0.368;0.943	001100	0.000	0.000	1	56.20	8091	8091	0.59		0	5
-84.348;-60.209	#	#	#	#	#	0.344;0.462	-0.040;0.179	#	#	#	0.541;0.858	#	#	#	#	-0.008;0.561	0.945;4.444	-0.541;0.625	0.069;0.124	#	#	100001	0.196	0.722	1	57.48	9972	8095	0.36		13	18
#	#	0.017;0.218	#	#	3.452;8.620	#	0.128;0.236	#	#	#	0.297;0.548	#	#	0.003;0.011	0.442;0.944	#	#	-0.204;0.422	0.053;0.097	#	-0.162;0.699	000110	0.001	0.222	1	31.53	9661	8097	0.41		4	18
#	-0.154;0.098	#	#	#	#	0.170;0.384	-0.012;0.222	#	5.211;12.000	#	#	#	#	0.000;0.013	#	#	#	#	#	#	#	000001	0.024	0.474	1	59.60	9897	8098	0.23		9	19
-73.739;-55.526	#	0.017;0.242	#	#	1.078;5.779	0.170;0.336	#	#	-0.483;6.182	#	#	0.217;0.435	-0.003;0.104	#	#	#	-0.421;1.174	#	0.084;0.114	#	-0.464;0.739	000001	0.061	0.571	1	103.00	9992	8100	0.45		92	161
#	0.114;0.233	0.026;0.197	#	#	2.760;10.452	-0.037;0.277	#	0.088;0.555	#	#	#	-0.002;0.473	0.059;0.171	#	#	#	0.869;1.794	#	0.046;0.099	1.598;2.559	0.235;0.719	000010	1.000	1.000	1	50.50	9674	8110	0.50		4	4
#	0.114;0.233	#	0.068;0.160	#	2.760;10.452	#	#	0.088;0.555	#	#	#	0.146;0.153	#	#	#	0.358;1.179	0.869;1.794	#	0.046;0.108	1.598;2.559	0.226;0.728	000010	0.100	1.000	1	56.50	8110	8110	0.45		0	0
#	0.083;0.153	#	#	#	#	-0.149;0.187	#	#	1.506;13.460	#	#	#	#	#	#	#	#	0.547;0.982	0.057;0.088	0.489;1.367	#	001110	0.017	0.444	1	92.78	9675	8111	0.27		4	9
#	#	0.036;0.210	#	-0.484;0.609	#	#	0.190;0.370	-0.182;0.604	#	#	#	#	#	#	#	#	#	-0.262;0.613	0.052;0.103	-0.399;1.550	0.697;2.026	011000	1.000	1.000	1	26.00	9678	8114	0.36		4	4
#	-0.000;0.103	#	0.216;0.354	-0.447;0.452	#	0.043;0.420	#	#	#	#	0.739;0.946	#	#	0.001;0.013	#	#	#	#	#	#	0.631;1.416	011000	1.000	1.000	1	26.00	9678	8114	0.32		4	4
#	#	#	#	#	0.030;3.275	0.195;0.522	#	-0.234;0.427	0.398;3.777	#	#	#	#	#	#	-0.453;0.719	1.679;2.491	#	#	#	#	100001	0.182	0.712	1	85.17	9931	8116	0.27		37	52
-79.570;-77.574	#	0.005;0.135	#	#	#	-0.085;0.187	#	#	#	-0.012;0.506	#	#	#	0.004;0.012	#	0.202;0.896	#	0.426;0.982	0.057;0.088	#	#	001110	0.031	0.500	1	82.50	9733	8117	0.36		5	10
#	-0.000;0.098	#	0.084;0.154	#	-2.630;6.245	-0.001;0.203	0.114;0.265	0.156;0.635	1.817;15.732	#	#	0.164;0.389	#	0.007;0.012	-0.923;0.505	#	0.254;1.315	#	#	0.108;1.206	-0.172;0.793	011000	0.058	0.565	1	62.59	9864	8118	0.59		13	23
-96.547;-68.719	-0.001;0.155	#	0.082;0.207	#	5.088;11.338	0.124;0.299	#	#	#	#	#	#	0.028;0.100	0.007;0.012	0.437;0.943	#	#	0.215;0.629	#	#	#	001000	0.001	0.263	1	61.11	9794	8120	0.41		5	19
-90.813;-86.974	#	0.005;0.195	#	0.616;1.850	0.376;6.245	0.120;0.298	0.087;0.180	#	#	-0.164;0.651	#	-0.063;0.389	0.013;0.157	0.005;0.013	-0.266;1.097	#	-1.051;2.099	#	0.066;0.107	#	#	011000	0.014	0.679	1	88.36	8121	8121	0.59		0	0
-90.813;-70.891	-0.018;0.103	0.005;0.195	#	0.616;1.850	0.376;6.245	0.120;0.298	0.087;0.180	-0.004;0.372	#	-0.164;0.651	#	-0.063;0.389	0.013;0.157	0.005;0.013	-0.266;1.097	#	-1.051;2.099	#	0.066;0.107	#	#	011000	0.110	0.643	1	65.98	9896	8121	0.68		9	14
#	#	-0.035;0.266	0.173;0.325	#	1.815;5.060	#	#	-0.033;0.730	3.112;6.939	#	#	#	#	#	-0.346;0.426	#	#	#	#	0.173;1.160	-0.126;0.952	111000	1.000	1.000	1	48.00	9686	8122	0.36		4	4
-109.279;-85.742	#	#	#	#	#	#	-0.039;0.206	#	8.810;13.130	#	0.276;0.549	#	0.072;0.159	0.004;0.012	#	0.122;1.127	#	#	#	0.256;2.314	#	101000	1.000	1.000	1	40.75	9690	8126	0.36		4	4
#	#	0.120;0.314	#	#	#	-0.084;0.234	#	0.071;0.515	#	#	#	#	#	#	#	#	1.302;2.739	0.171;0.557	#	0.286;1.411	0.268;0.735	010000	0.002	0.286	1	35.04	9692	8128	0.32		4	14
#	#	#	0.082;0.225	#	8.748;11.753	#	0.135;0.254	#	#	-0.007;0.499	0.297;0.548	#	#	#	-0.800;0.589	#	#	0.536;1.113	0.053;0.097	#	-0.337;0.596	000110	1.000	1.000	1	28.25	9693	8129	0.41		4	4
-82.919;-71.365	#	0.063;0.155	0.055;0.122	#	6.718;10.324	-0.099;0.125	-0.013;0.353	#	#	#	#	#	0.015;0.090	#	0.463;0.769	-1.436;0.619	-0.267;1.513	0.020;0.596	0.058;0.082	#	-0.231;0.469	001100	0.031	0.500	1	47.75	9698	8134	0.59		4	8
#	#	-0.016;0.120	-0.006;0.111	#	0.030;3.275	#	#	#	0.398;3.777	#	#	0.158;0.356	#	#	#	-0.453;0.719	2.095;2.491	-0.440;0.625	0.065;0.117	#	#	100001	0.017	0.444	1	70.00	9699	8135	0.41		4	9
#	#	0.026;0.109	-0.006;0.111	#	#	#	#	-0.140;0.336	#	#	#	#	#	0.004;0.010	#	#	2.095;2.491	#	0.065;0.117	#	#	100001	0.207	0.730	1	74.29	9931	8135	0.27		27	37
-73.739;-60.473	-0.047;0.098	0.017;0.117	-0.023;0.154	#	#	0.170;0.336	#	#	-0.327;3.993	#	0.523;0.599	#	#	#	-0.684;0.756	-0.233;0.355	-0.678;1.410	#	#	-0.294;1.139	#	000001	0.305	0.789	1	135.81	9945	8138	0.50		56	71
#	#	0.070;0.165	0.051;0.157	#	3.079;5.474	#	#	0.271;0.442	#	#	0.436;0.687	0.071;0.315	0.098;0.143	0.002;0.012	#	#	#	0.066;0.612	#	#	-0.366;0.495	001010	0.000	0.000	1	45.20	8143	8143	0.45		0	5
#	#	#	#	#	0.030;4.939	0.344;0.462	#	-0.140;0.293	#	-0.132;0.651	#	0.260;0.471	#	#	-0.548;1.055	-0.453;0.659	0.945;4.444	#	#	#	#	100001	0.203	0.727	1	86.43	9972	8145	0.36		40	55
#	#	#	-0.036;0.142	0.388;1.188	1.508;5.834	0.344;0.462	#	#	-0.120;6.669	-0.366;0.651	#	#	-0.033;0.081	#	0.380;0.971	-1.417;0.719	#	#	#	#	0.260;1.607	100001	1.000	1.000	2	120.94	9888	8145	0.45		27	27
#	-0.016;0.099	#	#	0.243;0.602	2.125;7.173	0.175;0.569	#	-0.662;0.374	0.980;4.436	#	0.333;0.490	#	#	#	#	-0.194;0.443	#	#	#	0.186;1.202	-0.224;0.781	100000	0.023	0.471	1	68.76	9716	8152	0.45		8	17
#	-0.016;0.099	#	#	0.243;0.602	#	0.175;0.569	#	-0.662;0.374	0.980;4.436	#	0.333;0.490	-0.108;0.354	#	#	#	-0.194;0.443	#	#	#	0.186;1.202	-0.224;0.781	100000	0.088	0.615	1	74.81	9716	8152	0.45		8	13
#	#	#	0.116;0.181	-0.554;0.750	-2.630;6.682	#	0.114;0.265	#	1.817;10.827	#	0.441;0.623	-0.037;0.227	0.043;0.113	#	#	#	#	#	#	0.108;1.206	#	011000	0.043	0.532	1	65.18	9991	8157	0.41		33	62
-89.314;-63.276	#	#	#	-0.344;0.417	0.759;11.878	-0.062;0.156	0.392;0.417	0.864;1.456	#	#	#	#	#	#	0.265;0.805	#	-0.677;1.178	#	#	1.399;2.941	#	001110	1.000	1.000	1	38.75	9724	8160	0.41		4	4
#	#	-0.077;0.094	#	-0.117;1.188	#	0.072;0.217	#	-0.142;0.416	0.398;5.854	#	0.295;0.514	#	#	#	0.262;1.477	#	#	-0.208;0.255	#	#	0.217;0.526	100001	1.000	1.000	1	97.59	9915	8163	0.41		18	18
-67.942;-42.361	0.013;0.091	#	0.046;0.126	-1.137;0.448	#	0.039;0.153	#	0.071;0.473	-1.660;5.623	#	#	0.023;0.340	-0.008;0.137	0.006;0.013	-0.742;0.009	#	-0.097;1.883	#	#	#	0.035;0.915	010000	1.000	1.000	1	54.50	9728	8164	0.59		4	4
#	#	#	#	-0.445;0.543	9.690;14.017	-0.060;0.112	#	0.197;0.494	#	#	#	#	#	#	0.463;1.066	#	#	-0.309;0.859	#	0.949;2.165	#	001100	0.017	0.444	1	41.89	9730	8166	0.32		4	9
-79.570;-77.574	#	0.005;0.135	#	#	2.978;8.266	-0.085;0.187	#	#	#	-0.012;0.506	#	#	#	0.004;0.012	#	0.202;0.896	#	0.426;0.982	0.057;0.088	#	#	001110	0.017	0.444	1	76.78	9733	8169	0.41		4	9
-79.570;-77.574	#	0.005;0.135	#	#	#	-0.085;0.351	#	#	#	-0.012;0.506	#	#	#	0.009;0.012	#	0.202;0.896	#	0.426;0.982	0.057;0.088	#	#	001110	0.100	1.000	1	134.00	8169	8169	0.36		0	0
#	0.127;0.231	#	-0.051;0.123	#	-0.706;6.866	#	#	#	-2.827;3.607	-0.165;0.666	#	#	-0.033;0.081	#	0.400;0.979	#	#	#	#	#	-0.417;0.894	100001	1.000	1.000	1	59.50	9734	8170	0.36		4	4
#	#	#	#	#	#	0.124;0.299	#	-0.046;0.830	1.906;9.733	-0.059;0.619	0.484;0.752	-0.054;0.450	0.026;0.100	#	0.343;0.437	#	#	0.215;0.629	#	#	#	001000	0.093	0.622	1	93.94	9873	8172	0.41		23	37
#	0.011;0.078	#	-0.036;0.142	0.388;1.188	1.508;5.834	0.344;0.462	#	#	-0.120;6.669	-0.366;0.651	#	#	-0.033;0.081	#	0.380;0.971	-1.417;0.719	#	#	#	#	0.260;1.607	100001	1.000	1.000	1	122.76	9888	8173	0.50		22	22
-82.077;-68.383	#	#	#	0.448;1.594	#	0.131;0.281	0.005;0.155	#	3.351;7.177	#	0.484;0.621	#	0.060;0.104	#	0.085;0.587	#	#	#	0.080;0.106	#	#	001010	0.002	0.286	2	41.93	9742	8178	0.41		4	14
-76.518;-58.117	#	#	#	-0.573;0.573	#	0.043;0.248	#	-0.173;0.568	2.789;5.513	#	0.623;0.900	#	0.010;0.124	0.001;0.013	-0.083;0.650	#	-0.592;1.599	0.233;0.807	0.064;0.119	#	-0.490;0.767	001011	0.002	0.286	1	46.45	9743	8179	0.59		4	14
-63.667;-52.541	0.004;0.100	-0.032;0.094	-0.036;0.104	#	#	-0.062;0.202	-0.033;0.200	#	#	0.051;0.369	#	#	0.014;0.070	#	0.296;0.746	#	#	0.029;0.566	#	#	-0.219;0.526	100001	0.087	0.613	1	78.55	9983	8180	0.50		46	75
#	-0.007;0.082	#	#	-0.553;1.188	0.397;3.275	#	#	#	-0.446;3.627	#	0.187;0.559	0.061;0.461	#	0.009;0.017	#	#	#	0.057;0.660	0.049;0.117	#	#	100001	0.110	0.643	1	80.99	9788	8180	0.41		9	14
-79.570;-65.877	#	0.005;0.135	0.067;0.196	#	6.258;14.130	-0.149;0.187	-0.043;0.191	#	#	#	#	-0.073;0.107	#	#	#	-0.223;0.896	#	0.426;0.982	#	#	#	001110	0.095	0.625	1	77.80	9993	8184	0.41		55	88
#	#	0.046;0.177	#	-0.617;0.617	#	0.328;0.468	#	#	#	#	0.484;0.752	0.464;0.695	0.028;0.120	#	0.166;2.284	#	-0.181;1.704	0.316;0.853	#	#	#	001000	0.159	0.692	2	42.96	9877	8185	0.41		9	13
-91.562;-75.903	#	0.017;0.218	#	#	3.452;8.620	-0.057;0.084	0.054;0.154	#	#	#	0.297;0.548	#	0.017;0.144	0.006;0.013	0.442;0.944	#	#	#	#	#	#	000110	0.217	0.737	1	56.35	9933	8192	0.41		14	19
-93.838;-82.273	#	#	0.017;0.165	#	2.268;8.998	-0.018;0.182	#	#	#	#	#	#	#	#	#	#	-0.402;0.899	0.201;0.982	#	#	#	001110	0.043	0.532	1	53.09	9959	8194	0.27		33	62
#	0.021;0.065	#	0.130;0.227	-0.247;0.589	#	-0.102;0.367	#	#	2.323;8.371	#	#	-0.015;0.249	0.013;0.132	0.003;0.014	0.803;2.076	-0.250;0.933	#	#	#	#	0.078;0.850	011000	0.031	0.500	1	80.00	9760	8196	0.50		4	8
-105.381;-77.566	0.021;0.065	#	0.138;0.227	#	#	-0.102;0.203	0.050;0.272	0.108;0.742	#	0.324;0.669	#	#	0.013;0.131	#	0.803;2.076	#	#	#	0.066;0.103	0.066;1.493	#	011000	0.017	0.444	1	38.00	9760	8196	0.50		4	9
-111.729;-77.166	0.201;0.268	#	#	-0.191;0.479	2.238;8.848	0.078;0.219	#	#	#	#	#	#	#	#	-0.241;1.090	#	#	#	#	#	#	000100	1.000	1.000	1	20.00	9761	8197	0.27		4	4
-113.654;-86.053	#	#	#	-0.282;0.282	#	#	#	#	1.265;9.535	#	0.130;0.463	-0.012;0.298	#	#	#	-0.134;1.023	#	#	0.056;0.104	#	#	000100	0.024	0.474	1	40.57	9831	8197	0.32		9	19
#	#	#	#	#	#	#	#	#	#	#	0.317;0.666	#	#	#	-0.248;0.967	#	1.749;3.563	-0.003;0.279	#	-0.505;1.388	1.042;1.515	100000	0.022	0.468	1	66.66	9988	8201	0.27		22	47
#	-0.025;0.128	#	-0.037;0.128	#	#	#	#	-0.114;0.626	#	-0.221;0.470	#	0.024;0.301	#	#	-0.248;0.967	-0.136;0.919	#	-0.003;0.279	#	#	1.042;1.515	100000	0.003	0.308	1	29.07	9765	8201	0.41		4	13
-93.838;-82.273	#	#	0.017;0.165	#	2.268;8.998	-0.018;0.182	#	#	#	#	#	#	#	#	-0.087;0.993	#	-0.402;0.899	0.201;0.982	#	#	#	001110	0.026	0.482	1	56.21	9959	8202	0.32		27	56
-63.667;-52.541	0.004;0.082	#	#	-0.553;1.188	#	0.062;0.190	-0.208;0.200	-0.046;0.293	#	#	#	0.061;0.436	0.014;0.070	#	0.296;0.746	#	#	#	#	#	#	100001	0.103	0.634	1	79.84	9983	8204	0.41		59	93
-87.433;-75.451	-0.027;0.099	#	0.011;0.107	#	4.635;12.567	#	-0.023;0.142	-0.150;0.466	6.085;9.541	-0.090;0.478	0.229;0.617	-0.151;0.338	#	0.003;0.012	#	0.198;0.701	-0.623;1.465	#	0.052;0.100	0.192;1.783	0.545;0.677	001101	0.004	0.529	1	105.53	8206	8206	0.73		0	0
-71.858;-59.448	#	0.019;0.206	0.022;0.213	#	#	#	-0.013;0.205	#	#	#	0.369;0.648	#	#	0.007;0.013	-0.481;0.252	0.028;0.039	#	0.163;0.756	0.081;0.106	0.176;1.894	-0.310;1.036	110000	0.000	0.150	1	81.31	8215	8215	0.55		0	0
-89.578;-58.767	0.141;0.203	#	#	#	#	0.139;0.444	#	-0.049;0.441	#	#	#	#	0.076;0.203	#	#	#	-0.334;1.583	0.113;0.358	#	#	-0.404;0.601	010000	0.000	0.211	1	41.29	9786	8222	0.36		4	19
-89.578;-58.767	0.141;0.203	#	#	#	#	0.139;0.444	#	#	#	#	#	#	0.076;0.203	#	#	-0.101;0.434	-0.334;1.583	0.113;0.358	#	#	-0.404;0.601	010000	0.000	0.211	1	41.29	9786	8222	0.36		4	19
#	#	#	0.017;0.165	-0.502;0.697	2.268;8.998	-0.149;0.182	0.003;0.214	#	#	#	#	#	#	#	#	0.202;0.738	-0.402;0.899	0.564;0.982	#	0.476;1.519	#	001110	0.053	0.556	1	80.63	9959	8223	0.41		25	45
#	#	#	#	-0.538;1.203	#	-0.024;0.130	#	0.948;1.415	#	#	#	#	#	#	#	1.102;2.358	#	#	#	#	#	000110	1.000	1.000	1	36.75	9790	8226	0.18		4	4
