Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-0.182;0.318	#	#	#	#	0.339;1.211	#	0.167;0.759	#	0.179;1.109	#	#	0.177;1.164	#	#	#	0.255;0.849	000001	0.094	0.790	1	148.64	49948	45851	0.35		87	225
#	#	-0.032;0.678	#	#	0.213;0.704	#	0.137;0.673	#	#	#	0.341;0.721	#	-0.178;0.506	0.380;0.760	0.342;0.789	0.054;0.985	000001	0.058	0.752	1	189.69	49984	45857	0.47		102	354
#	#	#	#	#	0.213;0.898	0.351;1.230	#	#	0.209;0.549	#	#	#	#	0.380;0.760	0.178;0.686	-0.027;0.985	000001	0.217	0.858	1	147.93	49995	45857	0.35		71	121
#	0.176;0.690	#	0.310;0.794	#	#	0.351;1.230	#	#	#	0.489;0.899	#	#	-0.178;0.475	0.380;0.862	0.445;0.930	#	000001	0.141	0.822	1	141.39	49664	45860	0.41		14	30
-0.525;0.857	-0.281;0.243	0.163;0.524	#	#	#	#	0.422;0.988	#	0.204;0.644	#	#	#	#	#	#	#	100000	0.053	0.746	1	190.69	49963	45862	0.29		59	226
#	0.285;0.585	#	0.269;0.555	#	#	#	#	0.143;0.786	-0.180;0.130	#	#	0.084;1.236	#	-0.036;0.354	#	#	001000	0.054	0.892	1	111.00	45869	45869	0.35		0	0
-0.032;0.150	-0.206;0.264	#	-0.057;0.223	-0.170;0.260	0.083;0.324	-0.133;0.187	0.466;0.876	-0.070;0.290	0.020;0.280	-0.119;0.283	0.541;0.993	-0.148;0.352	0.265;0.575	0.963;1.200	0.448;0.943	0.568;0.935	000101	0.003	0.708	1	169.88	45871	45871	0.94		0	0
#	#	#	#	#	0.230;0.735	#	0.681;1.080	#	#	#	#	-0.598;0.197	#	0.655;1.015	0.782;0.992	0.647;1.272	100000	0.317	0.892	1	132.39	49953	45875	0.35		38	63
-0.525;0.446	#	0.199;0.241	0.237;0.717	#	#	-0.185;0.514	#	0.149;0.429	0.203;0.513	#	#	#	#	#	#	0.647;1.104	100000	1.000	1.000	1	139.80	49773	45875	0.41		5	5
0.750;1.250	0.152;0.502	0.845;1.155	#	0.864;1.134	0.189;0.777	0.776;1.230	#	0.865;1.135	#	0.759;1.009	0.341;0.706	0.148;0.478	#	0.292;0.572	0.354;0.787	0.493;0.985	000001	1.000	1.000	1	46.50	49244	45876	0.76		2	2
#	#	#	0.780;0.985	#	#	#	0.049;0.429	0.865;1.135	0.483;0.953	#	#	#	0.162;0.622	0.244;0.572	#	0.287;0.890	000001	0.100	1.000	1	29.07	45876	45876	0.41		0	0
-0.111;0.202	#	#	-0.153;0.164	#	-0.137;0.384	-0.024;0.397	-0.206;0.346	#	#	#	#	-0.200;0.290	#	#	#	#	000010	0.066	0.762	1	183.83	49965	45881	0.35		108	389
0.183;0.633	#	-0.026;0.344	#	-0.076;0.334	0.755;1.245	#	#	#	0.825;1.175	-0.203;0.256	-0.221;0.221	#	-0.194;0.206	-0.094;0.323	#	-0.658;0.193	010000	1.000	1.000	1	99.50	49251	45883	0.59		2	2
0.040;0.410	0.200;0.580	#	0.597;1.102	0.085;0.365	#	#	#	#	0.118;0.670	#	0.341;0.776	#	#	#	#	#	000001	1.000	1.000	1	138.14	49984	45884	0.35		7	7
#	0.167;0.437	#	0.597;0.987	#	0.130;0.500	0.351;1.069	#	#	#	#	#	0.100;0.661	#	#	#	0.081;1.248	000001	0.214	0.857	1	117.54	49984	45884	0.35		8	14
0.768;1.205	#	#	#	0.534;0.904	#	0.545;0.915	0.125;0.523	0.536;0.816	#	#	0.232;0.724	#	0.376;0.826	0.178;0.535	#	#	001000	1.000	1.000	1	60.14	49864	45885	0.47		7	7
#	#	#	#	#	0.213;0.711	0.382;0.724	#	#	-0.042;0.348	0.156;0.456	0.341;0.721	#	#	#	0.342;0.767	0.384;0.985	000001	0.149	0.826	1	136.26	49897	45888	0.41		14	24
#	#	#	#	#	-0.039;0.704	#	#	0.361;0.771	0.096;0.670	#	0.341;0.785	#	#	-0.214;1.004	0.291;0.588	#	000001	0.098	0.793	1	155.90	49948	45889	0.35		74	186
0.319;0.516	#	0.626;0.940	#	#	#	#	0.262;0.839	#	0.136;0.661	#	#	#	0.345;0.755	#	0.230;0.497	#	000001	1.000	1.000	1	105.50	49257	45889	0.35		2	2
0.765;1.205	#	#	0.302;0.792	0.389;0.809	#	#	0.158;0.478	#	#	#	#	0.401;0.648	-0.397;0.601	#	0.432;0.808	#	001000	1.000	1.000	2	66.60	49864	45892	0.41		5	5
0.855;1.145	#	0.120;0.520	-0.001;0.479	#	0.641;0.951	0.124;0.554	0.330;0.610	-0.203;0.257	#	-0.002;0.388	-0.074;0.300	-0.201;0.239	#	#	-0.028;0.239	#	010000	1.000	1.000	1	52.50	49264	45896	0.65		2	2
0.855;1.145	#	#	#	0.100;0.430	#	0.124;0.554	#	-0.208;0.262	#	#	-0.074;0.300	-0.201;0.239	-0.220;0.220	-0.145;0.679	#	-0.039;0.209	010000	1.000	1.000	1	52.50	49264	45896	0.53		2	2
0.108;0.358	#	0.370;0.650	0.486;0.766	0.261;0.741	#	0.291;1.069	#	#	#	0.277;0.727	#	0.119;0.599	#	#	0.249;0.536	-0.007;0.420	000001	1.000	1.000	1	83.60	49646	45897	0.53		5	5
#	0.448;0.718	0.305;0.715	#	#	#	0.351;0.721	0.070;0.450	#	#	#	-0.013;0.311	#	#	-0.172;0.288	#	#	000001	0.107	0.800	1	75.83	49966	45897	0.35		7	15
#	-0.172;0.218	-0.237;0.253	#	-0.029;0.334	#	-0.069;0.450	#	#	#	#	-0.505;0.017	#	#	-0.633;0.226	-0.289;0.148	#	010000	0.703	0.965	1	155.97	49955	45900	0.41		95	106
0.052;0.522	0.078;0.398	0.101;0.391	-0.022;0.586	0.243;0.553	0.009;0.279	0.032;0.352	0.488;0.898	-0.093;0.347	-0.029;0.281	0.003;0.503	0.497;0.919	-0.072;0.358	-0.076;0.224	0.423;0.893	0.494;0.989	0.502;0.869	000110	0.087	0.783	1	196.50	49271	45903	1.00		2	20
#	#	#	#	#	#	-0.069;0.450	#	#	#	#	#	#	-0.178;0.272	-0.081;0.195	#	0.233;0.620	010000	0.134	0.818	1	178.17	49863	45905	0.24		46	99
0.418;0.878	0.825;1.175	0.332;0.762	#	0.083;0.563	#	#	0.075;0.505	0.233;0.787	0.606;0.996	#	#	#	#	-0.009;0.461	-0.039;0.426	#	000001	1.000	1.000	1	99.00	49277	45909	0.53		2	2
-0.204;-0.117	#	0.226;0.626	#	#	-0.072;0.500	0.394;1.070	0.089;0.838	-0.137;0.430	#	-0.235;0.647	#	#	#	0.561;1.031	0.246;0.692	#	000010	0.006	0.750	1	97.87	45911	45911	0.53		0	0
#	#	0.246;0.475	-0.153;0.374	#	-0.271;0.551	#	0.292;0.722	#	#	#	#	#	0.070;0.762	#	0.510;0.777	-0.162;0.805	000010	0.074	0.771	1	217.04	49941	45911	0.41		36	117
#	#	-0.181;0.799	0.543;0.793	0.311;0.781	-0.016;0.334	0.264;0.554	#	-0.132;0.351	-0.016;0.344	0.292;0.602	0.283;0.559	-0.114;0.257	-0.337;0.850	0.132;0.552	0.367;0.974	0.195;1.197	000100	1.000	1.000	1	96.50	49280	45912	0.82		2	2
0.375;0.855	0.205;0.495	#	0.543;0.793	0.311;0.781	#	0.264;1.000	0.613;0.775	-0.132;0.351	#	0.292;0.602	#	-0.114;0.257	-0.337;0.850	#	0.367;0.974	#	000100	0.001	0.500	1	57.50	45912	45912	0.65		0	2
#	#	0.246;0.492	-0.019;0.332	#	#	#	#	#	#	0.022;0.569	0.009;0.534	-0.015;0.285	0.070;0.973	#	0.002;0.833	#	000010	0.171	0.838	1	220.47	49941	45918	0.41		55	109
#	-0.109;0.251	#	#	#	#	#	#	#	#	#	#	-0.138;0.228	-0.197;0.224	#	#	0.421;0.788	000100	0.083	0.780	1	207.09	49959	45921	0.24		300	944
0.810;1.190	#	#	0.729;1.160	0.731;1.091	-0.132;0.436	#	#	-0.109;0.331	#	0.259;1.066	0.070;0.472	0.145;0.625	#	0.067;0.417	-0.129;0.167	#	000010	1.000	1.000	1	56.00	49292	45924	0.59		2	2
#	-0.102;0.188	-0.177;0.313	#	-0.101;0.179	-0.155;0.245	#	0.335;0.775	-0.192;0.238	#	#	#	#	#	#	#	0.430;0.768	000100	0.127	0.814	1	196.09	49959	45927	0.41		268	665
#	#	-0.146;0.253	#	-0.029;0.334	#	-0.069;0.450	-0.180;0.190	#	#	#	#	#	#	-0.633;0.226	-0.213;0.148	#	010000	0.555	0.943	1	154.26	49996	45928	0.35		174	210
#	-0.172;0.218	-0.237;0.174	#	#	0.645;1.077	#	#	#	#	#	-0.505;0.017	#	#	#	-0.289;0.216	-0.658;0.320	010000	1.000	1.000	2	99.61	49955	45928	0.35		15	15
#	#	0.246;0.475	0.004;0.394	#	-0.095;0.365	-0.289;0.862	-0.287;0.853	#	#	#	#	#	#	#	#	0.479;0.836	000010	0.059	0.754	1	189.24	49892	45936	0.35		45	188
0.248;0.679	#	#	#	#	#	-0.184;0.276	#	#	#	#	#	#	0.321;0.835	#	#	#	000001	0.075	0.772	1	158.33	49944	45944	0.18		45	141
0.450;0.887	#	0.301;0.681	0.338;0.708	0.016;0.455	-0.032;0.328	#	0.424;0.674	0.208;0.638	0.116;0.396	0.043;0.423	0.464;0.828	-0.164;0.276	-0.009;0.271	0.419;0.689	0.423;0.769	0.385;0.811	100010	1.000	1.000	1	118.00	49318	45950	0.88		2	2
0.450;0.887	#	0.301;0.681	0.338;0.708	0.016;0.455	#	#	0.200;0.674	0.208;0.638	0.116;0.396	0.043;0.423	0.464;0.828	-0.164;0.276	-0.009;0.271	0.419;0.689	0.423;0.769	0.385;0.811	100010	1.000	1.000	1	118.00	49318	45950	0.82		2	2
#	0.000;0.290	#	#	#	-0.271;0.384	#	-0.736;0.346	#	0.042;0.422	#	-0.002;0.294	#	#	#	#	#	000010	0.073	0.770	1	189.61	49906	45953	0.29		54	174
-0.185;0.185	#	#	#	-0.195;0.382	-0.120;0.267	#	-0.125;0.235	#	-0.172;0.178	-0.228;0.232	-0.187;0.017	#	#	#	-0.228;0.228	-0.126;0.267	010000	0.893	0.989	1	193.24	49718	45955	0.53		57	59
#	-0.182;0.228	#	#	#	-0.143;0.195	#	#	#	#	#	-0.187;0.017	-0.084;0.156	-0.098;0.222	-0.235;0.358	#	#	010000	1.000	1.000	1	188.53	49874	45955	0.35		53	53
0.293;0.887	0.364;0.806	#	0.610;1.070	#	#	0.312;0.882	0.108;0.545	#	#	#	0.159;0.845	#	#	0.064;0.564	#	#	000001	0.339	0.897	1	104.32	49619	45956	0.41		19	26
-0.110;0.250	-0.190;0.280	-0.225;0.235	-0.109;0.497	-0.154;0.474	-0.136;0.684	0.107;0.686	#	#	#	0.022;0.482	0.497;0.988	#	#	#	#	#	000010	0.046	0.736	1	209.01	49993	45958	0.53		70	355
#	-0.124;0.366	0.163;1.151	0.102;0.582	#	#	#	#	#	#	#	#	#	0.192;0.682	#	0.640;1.197	0.616;1.194	100000	0.101	0.795	1	143.26	49963	45960	0.35		29	74
0.574;1.034	0.053;0.403	#	-0.204;0.802	-0.012;0.298	-0.525;0.496	#	0.250;1.148	#	#	#	#	-0.237;0.263	#	#	#	#	100000	0.081	0.778	1	116.89	49328	45960	0.41		2	9
#	#	#	#	0.188;0.972	0.295;0.704	#	0.170;0.480	#	#	#	0.187;0.794	0.085;0.435	0.585;0.753	#	0.357;0.686	#	000001	0.201	0.852	1	125.78	49995	45961	0.41		5	9
#	-0.521;0.423	#	-0.122;0.258	#	#	#	0.608;1.042	-0.117;0.133	#	#	#	#	#	#	0.640;0.925	#	100000	0.100	0.795	1	182.82	49986	45962	0.29		217	543
0.079;0.316	0.107;0.595	-0.175;0.277	#	#	-0.105;0.638	#	0.333;0.917	#	#	-0.113;0.479	#	#	#	-0.107;0.354	#	#	001000	0.136	0.819	1	197.54	49774	45964	0.41		33	69
-0.172;0.320	0.128;0.558	-0.115;0.325	#	0.010;0.380	-0.408;0.638	-0.172;0.852	#	#	#	-0.804;0.343	#	-0.376;1.030	#	#	0.446;0.863	#	001000	0.072	0.768	1	216.74	49990	45967	0.53		124	407
#	0.047;0.797	0.401;0.871	0.459;0.835	0.473;0.963	#	0.262;0.632	#	0.343;0.803	0.179;0.789	0.403;0.753	0.095;0.350	#	0.572;0.922	0.024;0.394	-0.036;0.359	#	000001	1.000	1.000	1	64.00	49342	45974	0.71		2	2
#	-0.102;0.188	-0.177;0.313	#	-0.101;0.179	-0.155;0.245	#	0.335;1.186	-0.192;0.238	#	#	#	#	#	#	#	0.430;0.768	000100	0.124	0.812	1	196.52	49959	45975	0.41		272	682
#	#	-0.213;0.217	-0.235;0.666	-0.208;0.212	-0.168;0.735	#	#	#	-0.592;0.386	#	0.857;1.085	#	#	#	#	0.866;0.988	100000	0.401	0.913	1	170.20	49986	45979	0.41		87	122
#	#	-0.124;0.126	#	#	-0.052;0.218	#	#	-0.175;0.195	#	#	-0.231;0.231	-0.190;0.190	0.770;0.833	#	#	#	010000	0.100	1.000	1	33.00	45980	45980	0.35		0	0
-0.135;0.135	#	#	0.663;1.143	0.435;0.865	#	0.860;1.140	#	-0.175;0.195	0.805;1.195	-0.043;0.317	#	-0.190;0.190	#	-0.150;0.150	-0.346;0.530	-0.081;-0.041	010000	0.100	1.000	1	27.29	45980	45980	0.65		0	0
#	-0.128;0.595	0.256;0.666	0.264;0.594	#	#	#	#	0.237;0.617	#	#	#	0.084;0.742	#	#	0.109;0.675	#	001000	0.063	0.759	1	174.10	49777	45985	0.35		44	166
#	0.198;0.598	#	#	#	#	0.543;0.852	0.077;0.783	#	0.425;0.685	#	0.247;0.672	0.248;1.162	0.066;0.558	-0.009;0.491	#	0.379;0.838	001000	0.066	0.762	1	117.29	49354	45986	0.53		2	7
-0.073;0.247	#	-0.102;0.275	#	-0.181;0.239	#	#	#	#	#	0.110;0.343	#	#	0.059;0.339	#	0.446;0.687	#	001000	0.164	0.834	1	256.73	49898	45989	0.35		78	147
#	#	#	#	#	0.253;0.553	#	-0.125;0.140	#	0.097;0.704	#	-0.109;0.333	#	#	#	-0.193;0.193	-0.223;0.223	010000	0.558	0.943	1	147.66	49958	45991	0.35		39	47
#	0.440;1.004	#	#	#	#	#	#	#	#	#	#	#	#	0.421;0.755	0.530;0.834	#	000001	0.125	0.812	1	124.14	49947	45993	0.18		49	112
#	-0.102;0.188	-0.530;0.205	-0.073;0.237	-0.212;0.288	-0.155;0.245	-0.170;0.068	0.335;1.075	-0.787;0.323	#	-0.189;0.172	0.424;0.768	-0.106;0.236	#	#	0.458;0.994	#	000100	0.151	0.828	1	213.54	49899	46003	0.71		164	372
-0.149;0.231	0.023;0.188	#	#	#	#	#	#	#	-0.120;0.220	#	0.424;0.768	#	#	#	0.458;0.913	0.163;0.896	000100	0.121	0.810	1	215.53	49959	46003	0.35		210	546
#	#	#	#	-0.072;0.368	-0.060;0.365	-0.050;0.761	#	#	#	0.243;0.569	-0.004;0.669	0.316;0.586	#	#	#	#	000010	0.090	0.786	1	160.42	49956	46005	0.35		25	77
#	#	#	#	#	-0.060;0.365	#	0.138;0.538	#	#	0.243;0.569	-0.004;0.669	#	0.050;0.742	#	0.002;1.243	#	000010	0.068	0.765	1	188.28	49993	46005	0.35		63	240
#	#	#	#	-0.125;0.335	-0.271;0.365	-0.129;0.262	-0.736;0.702	#	#	#	#	#	0.070;0.582	#	#	-0.350;0.550	000010	0.075	0.772	1	221.06	49993	46007	0.35		155	509
#	0.204;1.266	#	#	#	#	#	#	#	0.426;1.109	#	#	0.286;0.766	#	#	#	0.003;0.430	000001	0.071	0.768	1	93.15	49746	46012	0.24		22	69
#	#	-0.193;0.042	-0.157;0.214	0.136;0.406	#	#	#	-0.183;0.236	0.542;0.922	0.711;1.211	#	-0.103;0.187	#	#	#	0.782;1.145	000010	1.000	1.000	1	60.50	49382	46014	0.47		2	2
#	#	#	-0.424;0.332	#	#	#	0.341;0.577	-0.111;0.601	0.052;0.346	#	#	#	#	#	#	#	000010	0.053	0.746	1	220.04	49993	46023	0.24		136	589
#	#	#	#	#	#	#	0.825;1.148	#	-0.176;0.184	#	#	#	-0.212;0.399	0.792;1.583	0.782;0.992	0.647;1.272	100000	0.465	0.926	1	179.30	49986	46025	0.35		65	86
-0.235;0.245	#	-0.155;0.365	0.484;0.924	0.484;0.904	#	#	#	-0.102;0.197	#	#	0.320;0.753	#	#	0.488;0.827	#	#	010000	0.041	0.726	1	77.84	49395	46027	0.41		4	14
#	-0.190;0.289	#	#	#	0.798;1.168	#	#	-0.063;0.238	#	0.412;0.822	#	-0.587;0.187	#	#	#	0.165;0.581	010000	0.368	0.905	1	52.86	49637	46027	0.35		5	7
-0.112;0.221	-0.171;0.268	#	-0.175;0.251	-0.237;0.490	#	#	#	0.614;1.024	0.651;0.981	-0.147;0.225	#	#	-0.179;0.211	0.575;0.875	0.590;0.946	1.088;1.196	010000	0.053	0.883	1	41.60	46028	46028	0.65		0	0
#	-0.212;0.219	-0.022;0.172	-0.149;0.175	-0.172;0.263	0.600;0.880	-0.152;0.208	0.704;0.954	#	#	-0.145;0.213	0.768;1.062	0.702;1.202	#	0.595;0.925	#	#	010000	1.000	1.000	1	49.50	49396	46028	0.65		2	2
#	#	-0.126;0.239	#	-0.180;0.250	-0.152;0.245	-0.170;0.260	0.335;1.382	-0.137;0.323	#	-0.099;0.162	#	#	#	0.485;0.706	#	#	000100	0.126	0.813	1	209.69	49899	46031	0.47		200	514
-0.189;0.191	-0.190;0.005	-0.175;0.245	-0.231;0.145	#	#	#	#	#	#	#	#	#	-0.180;0.180	-0.372;0.659	0.066;0.422	#	010000	0.832	0.982	1	178.70	49801	46036	0.41		52	55
-0.155;0.422	0.163;0.663	#	#	0.371;0.762	0.479;0.909	#	#	#	#	#	0.323;0.755	0.395;0.875	-0.183;0.257	#	-0.346;0.266	0.294;0.761	010000	0.162	0.833	1	80.50	49406	46038	0.53		2	4
#	#	#	0.615;0.865	0.316;0.816	#	#	#	0.002;0.636	#	-0.034;0.227	0.424;0.980	-0.036;0.372	#	#	#	#	000100	0.092	0.788	1	87.70	49407	46039	0.35		4	11
0.137;0.567	0.203;0.553	0.093;0.927	-0.153;0.332	#	#	#	-0.736;0.346	#	-0.082;0.377	#	#	#	0.111;0.973	#	#	#	000010	0.134	0.818	1	197.30	49975	46042	0.41		25	55
0.217;1.136	-0.281;0.423	#	#	0.444;0.794	-0.096;0.404	#	#	#	#	#	0.541;1.544	#	#	0.541;1.583	0.484;0.900	0.722;1.104	100000	1.000	1.000	1	91.00	49413	46045	0.47		2	2
-0.525;1.136	#	0.163;0.615	-0.224;0.802	#	#	#	0.250;1.120	-0.147;0.283	#	#	#	-0.207;0.213	#	0.412;1.583	#	0.616;1.104	100000	0.077	0.773	1	199.48	49963	46045	0.47		32	100
0.733;1.033	0.055;0.555	#	#	0.189;0.826	#	#	-0.106;0.321	0.276;0.865	#	#	#	#	0.515;0.905	0.189;0.509	-0.053;0.393	#	001000	1.000	1.000	1	65.00	49416	46048	0.47		2	2
0.658;1.114	0.090;0.520	#	#	#	#	0.303;0.573	#	#	#	0.451;0.701	0.210;0.698	0.220;0.846	#	#	-0.053;0.393	#	001000	0.107	0.800	1	108.80	49416	46048	0.41		2	5
0.223;0.766	#	#	#	0.024;0.569	0.295;0.769	#	0.167;0.759	#	#	#	0.065;0.507	0.142;0.918	#	#	0.263;0.897	#	000001	0.175	0.840	1	180.16	49987	46051	0.41		75	146
#	#	#	-0.203;0.215	#	-0.143;0.195	0.043;0.473	#	#	#	#	-0.219;0.017	#	-0.098;0.222	-0.235;0.358	0.659;0.926	-0.592;0.224	010000	1.000	1.000	1	77.00	49425	46057	0.47		2	2
-0.096;0.154	-0.147;0.243	#	-0.204;0.380	#	-0.150;0.183	#	0.250;1.018	#	-0.178;0.232	#	#	#	#	#	0.531;0.969	#	100000	0.059	0.753	1	192.85	49986	46063	0.41		221	778
#	#	#	-0.215;0.582	#	-0.167;0.150	#	0.422;1.148	#	#	#	#	-0.215;0.275	#	#	#	#	100000	0.059	0.754	1	203.12	49986	46063	0.24		304	1081
-0.228;0.366	-0.056;0.190	0.101;0.249	#	#	#	#	-0.250;0.155	#	-0.211;0.239	0.198;0.648	#	#	#	#	#	-0.156;0.345	010000	0.162	0.833	1	236.75	49441	46073	0.41		2	4
#	-0.102;0.188	#	#	-0.212;0.250	#	#	#	-0.137;0.218	-0.120;0.220	#	0.574;0.768	#	-0.519;0.216	#	#	0.421;0.768	000100	0.170	0.838	1	240.42	49899	46074	0.41		172	358
-0.093;0.492	#	#	#	#	-0.115;0.638	#	#	0.143;0.461	0.130;0.398	-0.010;0.396	#	#	0.141;0.531	#	0.282;0.747	#	001000	0.097	0.792	1	223.37	49922	46077	0.41		108	275
#	0.054;0.474	#	0.835;1.165	#	#	#	0.282;0.732	0.052;0.452	-0.031;0.389	0.237;0.587	0.479;0.833	-0.199;0.301	0.160;0.460	#	#	0.097;0.895	000001	1.000	1.000	1	40.50	49446	46078	0.59		2	2
#	#	0.482;0.822	0.765;1.235	0.840;1.488	#	#	0.282;0.732	0.052;0.452	-0.031;0.389	0.237;0.587	0.479;0.833	-0.199;0.301	0.160;0.460	#	0.697;0.964	#	000001	1.000	1.000	1	40.50	49446	46078	0.65		2	2
#	#	#	#	0.484;1.000	#	0.763;1.215	#	#	0.005;0.535	0.656;0.966	0.413;0.810	0.775;1.225	#	0.303;0.628	#	#	001000	1.000	1.000	1	52.50	49453	46085	0.41		4	4
0.567;1.235	0.810;1.190	0.647;1.108	#	#	#	#	0.248;0.917	0.740;1.145	#	#	#	#	0.593;1.125	0.318;0.637	0.353;0.689	0.374;0.905	001000	1.000	1.000	1	49.78	49699	46085	0.53		9	9
0.077;0.492	#	#	#	#	#	0.019;0.852	#	#	#	#	#	0.084;0.742	0.174;0.656	#	#	#	001000	0.061	0.756	1	214.03	49990	46090	0.24		196	696
0.062;0.477	#	#	0.085;0.555	#	-0.105;0.638	#	0.077;0.917	0.276;0.786	-0.180;0.570	#	0.536;0.850	#	#	#	#	0.116;0.592	001000	0.059	0.753	1	179.93	49715	46090	0.47		13	50
-0.052;0.288	-0.104;0.356	-0.122;0.218	-0.116;0.388	-0.125;0.135	-0.074;0.206	-0.022;0.248	-0.084;0.266	0.155;0.415	-0.108;0.242	-0.159;0.341	0.518;0.950	-0.040;0.260	0.149;0.419	#	0.225;0.619	0.456;0.975	100010	1.000	1.000	1	141.50	49463	46095	0.94		2	2
#	-0.211;0.219	#	#	#	0.120;0.732	#	0.434;0.774	#	0.257;0.647	-0.153;0.177	#	#	0.485;0.850	0.449;0.739	#	0.081;0.843	000001	1.000	1.000	2	116.53	49948	46103	0.47		11	11
-0.228;0.272	0.023;0.188	#	-0.108;0.172	#	#	#	0.335;0.797	-0.103;0.218	-0.120;0.131	-0.099;0.172	#	-0.138;0.144	-0.197;0.209	0.485;0.930	#	0.421;0.768	000100	0.283	0.881	2	251.52	49862	46106	0.65		137	229
-0.117;0.163	0.368;0.768	-0.186;0.284	#	#	#	-0.224;0.607	#	#	#	#	#	#	0.050;0.973	#	#	0.441;0.799	000010	0.100	0.794	1	147.18	49956	46108	0.35		22	55
0.067;0.387	-0.186;0.254	-0.087;0.163	-0.122;0.188	-0.202;0.268	0.078;0.564	-0.205;0.275	0.235;0.938	0.144;0.424	0.005;0.305	-0.102;0.338	0.556;0.840	-0.162;0.338	0.367;0.817	0.484;0.744	0.554;0.880	0.570;0.838	000110	0.349	0.900	1	138.20	49478	46110	1.00		2	5
#	#	-0.175;0.230	-0.104;0.546	0.118;0.508	#	#	0.197;0.783	0.143;0.621	0.098;0.624	-0.378;0.334	0.113;0.672	#	0.138;0.785	-0.086;0.948	#	#	001000	0.206	0.854	2	242.93	49990	46112	0.59		68	121
-0.225;0.235	#	-0.185;0.804	0.116;0.166	#	#	#	-0.075;0.917	#	-0.141;0.568	#	#	0.104;0.742	0.114;0.558	#	#	0.333;0.768	001000	0.114	0.805	1	219.19	49715	46112	0.47		26	65
#	#	0.093;0.492	#	-0.072;0.368	#	#	#	#	#	0.022;0.569	#	#	#	-0.258;0.786	#	#	000010	0.061	0.755	2	211.70	49993	46115	0.24		298	1175
#	#	#	#	-0.001;0.214	-0.143;0.267	#	#	#	#	#	-0.187;0.017	-0.417;0.156	#	#	-0.213;0.216	-0.658;0.320	010000	1.000	1.000	1	195.20	49874	46116	0.35		56	56
#	#	#	#	#	#	#	-0.125;0.235	#	#	#	#	#	#	-0.170;0.170	#	#	010000	0.341	0.898	1	137.49	49996	46116	0.12		239	343
#	-0.194;0.173	-0.193;0.042	#	#	#	#	#	#	0.436;0.922	-0.176;0.142	0.636;1.069	#	#	0.626;1.032	0.491;0.975	#	000010	0.077	0.774	1	83.37	49489	46121	0.41		8	28
#	#	#	#	#	#	0.351;1.104	#	#	#	#	0.341;0.667	#	-0.078;0.332	0.268;0.755	#	0.322;0.985	000001	0.111	0.802	1	147.96	49987	46123	0.29		78	188
0.154;0.766	#	#	0.597;0.987	#	#	0.351;1.069	-0.198;0.673	#	#	#	#	0.106;0.661	#	#	#	0.081;0.773	000001	0.406	0.914	1	127.60	49984	46123	0.35		44	58
0.107;0.587	#	#	-0.134;0.166	#	0.544;0.964	#	#	#	0.307;0.623	#	#	#	-0.013;0.527	#	0.604;1.010	#	000110	0.028	0.700	1	90.80	49493	46125	0.35		2	5
#	#	#	#	#	#	-0.054;0.336	#	#	#	#	#	#	#	#	#	-0.162;0.519	000010	0.053	0.746	1	188.95	49993	46126	0.12		281	1246
-0.215;0.215	#	#	#	-0.029;0.338	0.253;0.616	#	-0.250;0.170	0.023;0.269	#	#	#	#	#	-0.372;0.659	-0.085;0.281	#	010000	1.000	1.000	1	195.01	49793	46133	0.41		21	21
#	#	0.120;0.540	-0.019;0.332	0.054;0.335	-0.271;0.384	-0.183;0.761	-0.025;0.346	#	0.108;0.377	0.022;0.569	#	-0.015;0.285	0.070;0.962	#	#	#	000010	0.231	0.864	1	223.38	49941	46139	0.59		42	71
#	#	0.093;0.492	-0.153;0.332	#	#	#	-0.736;0.028	#	#	#	#	#	0.111;0.973	-0.258;0.786	#	#	000010	0.050	0.741	1	105.33	49483	46139	0.29		2	9
#	-0.044;0.326	#	#	0.090;0.520	0.213;0.624	#	-0.027;0.473	#	#	#	#	#	0.127;0.571	0.008;0.418	#	#	000001	0.068	0.764	1	206.46	49944	46147	0.35		30	96
0.331;0.621	#	-0.067;0.303	0.459;0.919	#	0.254;0.866	0.550;1.069	#	0.411;0.841	-0.071;0.269	0.102;0.540	-0.021;0.667	0.146;0.556	#	#	#	0.330;0.717	000001	1.000	1.000	1	108.00	49515	46147	0.65		2	2
0.172;0.472	-0.054;0.368	0.128;0.578	0.113;0.443	#	-0.073;0.297	-0.018;0.165	0.021;0.511	-0.087;0.173	-0.110;0.140	0.106;0.366	0.476;0.785	-0.085;0.335	-0.157;0.333	0.612;0.872	0.112;0.409	0.231;0.717	100010	1.000	1.000	1	151.00	49516	46148	0.94		2	2
0.289;0.689	#	0.297;0.697	#	0.084;0.518	0.809;1.071	#	#	#	#	#	0.339;0.924	#	0.286;0.546	0.235;0.748	#	#	000001	1.000	1.000	1	99.60	49887	46152	0.41		5	5
#	#	#	0.793;1.094	#	#	#	0.541;0.821	0.082;0.582	#	#	0.560;0.775	#	#	#	0.451;0.704	0.227;0.505	000001	1.000	1.000	1	81.25	49520	46152	0.35		4	4
