Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	#	#	#	#	#	#	#	#	#	0.213;0.609	-0.065;1.007	#	#	#	001000	0.047	0.737	1	175.36	49994	42211	0.12		543	2482
0.155;0.525	#	0.326;0.848	#	#	#	-0.014;0.286	#	0.095;0.535	#	0.494;0.984	0.250;1.161	0.098;0.548	0.364;0.824	#	#	#	000001	1.000	1.000	1	141.75	48901	42217	0.47		4	4
0.186;0.840	-0.208;0.595	#	#	#	#	#	#	#	-0.154;0.325	-0.223;0.226	0.644;1.201	#	#	#	0.511;1.108	0.740;1.099	100000	0.143	0.823	1	161.87	49976	42219	0.41		58	118
-0.506;0.140	#	-0.240;0.240	-0.695;0.022	#	-0.155;0.361	#	#	#	#	#	#	#	-0.787;0.272	#	-0.163;0.163	-0.154;0.154	010000	1.000	1.000	1	218.61	49996	42233	0.41		162	162
#	-0.136;0.215	0.796;1.146	#	#	#	#	#	#	0.452;0.852	-0.048;0.342	0.141;0.683	#	#	#	-0.030;0.244	#	000001	1.000	1.000	1	69.00	48923	42239	0.35		4	4
0.441;1.011	-0.215;0.164	#	0.572;1.126	0.412;0.702	0.590;0.990	0.017;0.357	-0.073;0.187	0.185;0.605	0.412;0.785	-0.058;0.352	0.251;0.695	-0.131;0.219	#	0.377;0.657	-0.083;0.346	0.117;0.878	000001	1.000	1.000	1	69.00	48923	42239	0.88		4	4
0.037;0.357	-0.137;0.263	0.620;1.020	#	0.241;0.531	#	-0.072;0.208	0.515;0.765	0.265;0.765	0.096;0.436	-0.077;0.394	0.440;0.725	-0.127;0.173	#	#	0.548;0.795	#	100001	1.000	1.000	1	96.50	48933	42249	0.71		4	4
#	#	#	#	#	#	#	0.118;0.645	#	0.490;0.957	0.131;0.872	#	#	#	#	0.375;0.842	#	000001	0.214	0.857	1	150.03	49948	42258	0.24		137	239
0.656;1.066	0.182;0.602	-0.151;0.438	#	-0.024;0.286	#	#	0.013;0.463	0.219;0.796	#	0.039;0.529	0.464;0.837	#	-0.149;0.151	#	#	0.265;0.797	000010	1.000	1.000	1	57.50	48946	42262	0.59		4	4
#	#	#	#	#	#	-0.085;0.447	0.576;1.006	#	#	#	0.808;1.054	-0.026;0.253	#	0.698;1.018	#	0.668;1.099	100000	0.283	0.881	1	186.90	49986	42263	0.35		268	437
#	0.067;0.294	#	-0.061;0.317	#	#	0.033;0.423	#	#	#	#	#	0.317;0.612	#	0.412;0.702	0.180;0.338	#	000010	0.442	0.922	1	201.19	49561	42268	0.35		13	17
0.442;0.742	#	0.534;0.806	0.747;1.091	#	#	#	#	0.457;0.858	0.242;0.706	0.777;0.940	#	#	#	0.187;1.083	-0.207;0.592	0.037;0.394	000001	1.000	1.000	1	74.50	48964	42280	0.53		4	4
#	-0.050;0.310	-0.055;0.245	-0.023;0.437	-0.035;0.335	-0.110;0.270	-0.025;0.425	0.267;0.717	-0.100;0.210	-0.089;0.221	0.044;0.384	0.229;0.642	-0.052;0.438	0.422;0.892	0.319;0.649	0.272;0.688	0.264;0.700	001010	0.026	0.693	2	197.05	48966	42282	0.94		4	19
-0.128;0.179	#	-0.169;0.273	#	#	#	#	#	0.284;0.923	0.270;0.640	#	#	0.848;1.369	#	-0.140;0.140	#	#	001000	1.000	1.000	1	121.25	48973	42289	0.35		4	4
0.325;0.635	-0.385;0.294	0.020;0.881	#	0.040;0.334	#	0.021;0.772	#	#	#	#	#	#	#	#	#	#	000010	0.062	0.757	1	184.21	49925	42299	0.29		89	327
#	0.360;0.680	-0.134;0.186	#	0.224;0.654	#	-0.062;0.318	#	#	#	#	0.177;0.695	0.195;0.765	#	-0.135;-0.078	#	#	000001	0.100	1.000	1	124.70	42301	42301	0.41		0	0
-0.003;0.945	#	-0.199;0.848	#	#	#	#	#	#	#	#	0.422;0.894	0.442;0.872	#	#	#	#	000001	0.073	0.769	1	153.08	49984	42301	0.24		194	569
0.391;0.641	#	#	#	#	#	#	0.373;0.693	#	0.586;0.957	#	#	#	0.535;0.914	#	#	#	000001	0.550	0.942	1	127.59	49788	42308	0.24		19	23
-0.129;0.222	0.050;0.533	-0.531;0.448	#	0.304;0.704	-0.385;0.290	0.026;0.470	0.484;0.764	0.061;0.625	#	#	0.202;0.614	0.064;1.016	0.018;0.361	#	#	#	001000	0.112	0.803	1	239.65	49743	42310	0.65		9	22
0.038;0.236	-0.224;0.276	0.089;0.456	-0.097;0.403	-0.202;0.228	-0.206;0.234	-0.131;0.339	0.414;1.196	0.035;0.325	-0.099;0.331	-0.194;0.527	-0.236;0.436	-0.130;0.350	-0.049;0.451	-0.086;0.334	0.372;0.699	0.421;0.887	001100	1.000	1.000	1	144.44	49443	42315	1.00		9	9
#	#	#	0.079;0.519	#	#	-0.034;0.661	-0.059;0.191	#	0.630;1.013	#	#	-0.039;0.291	#	#	#	#	000001	0.182	0.843	1	102.74	49666	42317	0.29		9	17
0.509;0.949	#	-0.006;0.454	0.165;0.635	-0.117;0.421	#	#	#	#	-0.079;0.487	#	0.808;0.898	-0.039;0.341	#	#	0.451;1.410	#	100000	1.000	1.000	1	150.67	49218	42325	0.47		9	9
#	0.810;1.190	#	#	0.730;1.160	#	0.627;1.083	0.243;0.835	#	#	0.671;1.161	#	#	0.578;1.090	0.223;0.723	0.467;0.734	0.347;0.900	001000	1.000	1.000	1	54.98	49699	42331	0.53		22	22
#	0.450;1.051	#	#	#	#	#	#	#	0.303;0.957	#	#	#	#	#	#	0.337;0.665	000001	0.235	0.865	1	148.34	49987	42337	0.18		192	314
#	#	#	0.292;0.582	#	#	#	0.238;0.705	#	#	#	0.301;0.680	#	0.413;0.813	#	0.177;0.750	#	001000	0.099	0.793	1	172.69	49924	42338	0.29		53	141
#	#	#	#	#	#	#	0.402;1.067	#	#	#	#	-0.026;0.284	#	0.595;1.025	#	#	100000	0.081	0.778	2	195.63	49986	42341	0.18		660	1921
#	-0.170;0.170	#	-0.695;0.022	-0.145;0.145	-0.180;0.361	-0.215;0.225	#	#	#	-0.145;0.204	#	-0.089;0.374	-0.787;0.272	#	-0.219;0.347	-0.154;0.154	010000	1.000	1.000	1	220.03	49996	42345	0.59		150	150
0.640;1.060	0.357;0.797	0.556;0.895	0.140;1.112	#	0.021;0.411	0.495;0.679	0.405;0.735	0.680;1.230	0.865;1.135	#	0.276;0.757	#	0.333;0.653	0.315;1.083	-0.207;0.462	0.293;0.736	000001	1.000	1.000	1	78.00	49035	42351	0.82		4	4
#	0.047;0.765	#	#	#	0.607;1.109	#	0.224;0.574	#	0.573;0.863	0.113;0.734	#	#	#	#	#	0.468;0.768	000001	0.283	0.881	1	138.34	49619	42357	0.35		34	52
#	#	-0.125;0.241	-0.206;0.171	-0.151;0.511	0.870;1.130	#	0.873;1.063	#	#	-0.228;0.281	0.527;1.031	#	#	0.737;1.080	#	#	000010	1.000	1.000	1	74.50	48665	42362	0.47		4	4
#	#	#	0.062;1.112	#	0.109;0.549	#	#	#	#	#	#	#	#	#	#	0.293;0.736	000001	0.052	0.743	1	218.57	49987	42386	0.18		561	2221
#	0.820;1.215	#	-0.033;0.467	-0.054;0.396	#	#	-0.210;0.274	#	#	0.549;1.019	-0.233;0.297	#	0.137;0.332	#	#	-0.243;0.243	010000	1.000	1.000	1	56.25	49076	42392	0.47		4	4
#	#	#	-0.614;0.721	-0.231;0.320	#	#	0.681;1.056	0.165;0.730	#	-0.706;0.243	0.703;0.965	-0.251;0.991	0.287;0.567	0.671;1.187	0.702;1.014	#	001000	0.071	0.767	1	126.32	49946	42399	0.59		17	63
#	-0.127;0.223	#	#	0.538;0.988	-0.301;0.463	#	0.720;0.980	-0.095;0.255	-0.061;0.259	#	-0.254;0.500	0.003;0.333	-0.082;0.642	-0.008;0.354	#	#	000010	1.000	1.000	1	90.75	49087	42403	0.59		4	4
0.337;0.587	-0.084;0.356	#	0.364;0.674	0.044;0.524	0.053;0.323	-0.024;0.226	0.390;0.517	0.501;0.921	0.105;0.595	0.168;0.468	0.086;0.459	-0.219;0.251	-0.027;0.413	0.538;0.788	0.281;0.568	0.334;0.621	100000	0.100	1.000	1	110.21	42404	42404	0.94		0	0
#	#	#	#	-0.011;0.171	#	#	#	#	#	-0.128;0.202	0.808;1.054	#	#	0.788;1.018	#	#	100000	0.223	0.861	1	168.72	49986	42409	0.24		248	444
-0.102;0.308	0.818;0.882	#	#	#	#	#	#	#	#	#	#	0.614;1.210	-0.106;0.219	0.698;1.135	#	0.720;1.099	100000	0.072	0.960	1	164.08	42409	42409	0.35		0	0
-0.506;0.140	#	#	-0.201;0.022	#	#	-0.209;0.370	-0.210;0.246	#	#	-0.038;0.462	#	0.248;0.940	-0.206;0.214	#	-0.668;0.140	#	010000	1.000	1.000	1	162.10	49094	42410	0.47		25	25
#	#	0.306;0.656	0.195;0.535	0.600;0.832	#	#	0.191;0.591	0.171;0.671	#	-0.145;0.245	0.334;0.825	#	0.735;1.025	#	0.357;0.942	0.477;1.295	000001	1.000	1.000	1	113.00	49105	42421	0.59		4	4
#	#	#	#	0.306;0.596	#	#	0.323;0.783	#	#	#	#	-0.040;0.210	#	#	#	#	000001	0.058	0.753	1	154.83	49894	42423	0.18		88	295
0.664;1.004	0.059;0.449	#	#	0.157;0.507	0.224;0.848	0.499;0.759	0.461;1.003	0.353;0.623	#	0.289;0.812	0.221;0.798	-0.137;0.497	#	0.057;0.357	#	0.344;0.721	000100	1.000	1.000	1	100.25	49109	42425	0.71		4	4
#	0.059;0.449	0.383;0.853	-0.569;0.514	#	0.279;0.529	0.177;0.759	0.461;0.901	#	#	0.289;0.599	#	#	0.322;0.622	#	0.297;1.096	#	000100	0.050	0.741	1	159.27	49109	42425	0.53		4	18
#	#	-0.016;0.421	0.220;0.530	#	#	#	0.661;0.941	-0.219;0.020	#	#	#	0.773;1.153	#	#	#	#	010000	1.000	1.000	1	78.25	49116	42432	0.29		4	4
#	#	0.518;0.938	#	-0.025;0.465	-0.148;0.232	#	-0.160;0.160	-0.113;0.217	-0.193;0.257	#	0.086;0.547	0.825;1.175	#	0.441;0.731	#	-0.048;0.379	100000	1.000	1.000	1	55.00	49121	42437	0.59		4	4
0.253;0.723	-0.140;0.150	#	0.501;0.861	#	#	-0.385;0.020	-0.160;0.628	-0.113;0.217	-0.154;0.299	-0.236;0.242	0.095;0.542	#	-0.106;0.224	#	#	-0.048;0.379	100000	1.000	1.000	1	55.00	49121	42437	0.65		4	4
#	#	#	#	#	#	-0.209;0.297	#	#	0.344;0.798	-0.071;0.039	#	#	#	#	#	#	010000	0.061	0.756	1	117.72	49980	42439	0.18		87	269
#	#	#	#	-0.192;0.204	#	-0.173;0.370	#	#	#	-0.200;0.204	#	#	#	-0.220;0.260	-0.198;0.304	0.463;0.731	010000	0.050	0.741	1	125.21	49123	42439	0.35		4	18
#	-0.215;0.591	0.013;0.468	#	0.462;0.732	#	#	0.395;0.805	#	#	-0.113;0.157	#	-0.103;0.147	-0.208;0.221	#	#	#	000100	0.073	0.769	1	106.63	49128	42444	0.41		4	13
-0.200;0.819	0.108;0.448	#	0.223;0.593	#	#	-0.042;0.298	-0.053;0.217	0.680;1.022	0.734;1.199	-0.163;0.460	#	#	0.040;0.340	-0.135;0.200	#	#	000001	1.000	1.000	1	87.50	49130	42446	0.59		4	4
0.155;0.405	#	#	0.241;0.621	0.407;0.677	#	#	0.542;0.892	-0.022;0.574	#	#	0.017;0.697	-0.142;0.400	#	#	#	0.060;0.457	000001	1.000	1.000	1	111.00	49137	42453	0.47		4	4
-0.050;0.330	#	#	0.263;0.314	0.334;0.690	#	-0.103;0.601	-0.089;0.411	#	#	-0.233;0.602	0.214;0.862	#	#	0.167;0.617	0.180;1.449	#	000010	0.162	0.833	1	196.80	49580	42455	0.53		5	10
#	#	-0.224;0.359	#	#	#	-0.163;0.187	#	-0.180;0.279	0.345;0.725	-0.637;0.142	0.223;0.547	#	-0.192;0.175	-0.100;0.190	0.427;0.833	0.412;1.118	010000	1.000	1.000	1	115.38	49142	42458	0.59		8	8
0.056;1.148	#	-0.945;0.221	#	0.100;0.580	0.043;0.969	#	#	#	#	#	0.358;0.894	#	#	#	0.345;0.805	#	001000	0.077	0.774	1	275.31	49962	42464	0.35		256	770
0.487;0.872	#	0.417;0.848	0.413;0.832	#	0.584;0.964	0.790;1.210	#	0.131;0.726	#	#	-0.052;0.381	#	0.066;0.637	0.007;1.083	-0.207;0.718	-0.053;0.383	000001	1.000	1.000	1	66.00	49152	42468	0.65		4	4
#	#	0.275;0.310	#	0.015;0.415	-0.052;0.398	#	0.315;0.805	0.532;1.018	0.052;0.171	-0.012;0.458	0.616;1.366	#	#	#	0.480;0.777	0.360;0.968	100000	0.100	1.000	1	92.00	42474	42474	0.59		0	0
#	#	#	-0.686;0.561	0.007;0.477	#	#	0.231;0.394	-0.272;0.616	#	#	0.285;0.619	0.249;1.271	0.198;0.526	0.061;1.120	0.409;1.026	0.200;0.764	001000	0.308	0.889	1	214.70	49715	42481	0.59		18	27
#	#	#	0.007;0.357	0.203;0.628	#	#	-0.040;0.710	0.266;0.463	#	#	#	#	0.755;1.855	#	0.014;0.479	#	000001	0.066	0.762	1	190.17	49166	42482	0.35		4	14
#	#	#	#	#	#	#	0.218;0.628	#	#	#	#	#	#	0.093;0.543	#	#	000001	0.051	0.742	2	217.62	49995	42485	0.12		597	2402
#	0.810;1.190	#	#	0.875;1.235	#	#	#	#	0.618;0.958	#	0.586;0.842	0.191;0.531	#	#	0.197;0.672	0.474;0.727	010000	1.000	1.000	1	65.75	49175	42491	0.41		4	4
0.127;0.931	#	#	0.140;1.112	#	#	#	#	#	#	0.028;0.408	0.141;0.933	#	#	#	#	#	000001	0.055	0.749	1	208.54	49981	42493	0.24		426	1593
#	-0.061;0.591	#	#	#	#	#	0.308;1.290	#	#	#	0.429;0.898	#	#	0.332;0.782	#	#	000100	0.055	0.748	1	222.78	49959	42515	0.24		760	3441
#	#	0.358;0.749	0.253;0.683	0.305;0.695	#	0.043;0.503	0.359;0.569	0.461;0.911	0.192;0.482	0.095;0.760	#	#	#	0.341;0.591	#	0.198;0.624	001000	1.000	1.000	1	133.25	49204	42520	0.59		4	4
#	0.344;0.679	-0.095;0.773	#	0.011;0.441	0.384;1.012	#	#	0.595;0.925	0.787;1.207	0.164;0.614	#	0.452;0.872	#	#	#	#	001000	1.000	1.000	1	73.75	49206	42522	0.47		4	4
#	#	#	#	0.172;0.441	0.742;1.002	#	0.563;0.991	#	#	#	0.656;1.137	#	#	0.671;1.120	#	#	001000	0.254	0.872	2	103.15	49206	42522	0.29		8	13
-0.506;0.280	#	#	#	#	#	-0.255;0.312	-0.119;0.355	#	-0.144;0.316	#	-0.185;0.287	#	#	-0.205;0.205	-0.008;0.335	#	010000	0.401	0.913	1	191.42	49996	42524	0.41		358	485
-0.215;0.140	#	-0.220;0.240	-0.489;0.022	-0.496;0.171	-0.456;0.225	#	-0.175;0.355	#	#	#	#	#	-0.609;0.272	#	#	#	010000	0.475	0.928	1	201.35	49996	42524	0.41		208	265
-0.506;0.140	#	#	#	-0.168;0.171	#	#	-0.119;0.274	#	#	#	#	#	#	#	#	-0.210;0.276	010000	0.438	0.921	1	185.84	49996	42525	0.24		365	479
#	0.027;0.519	#	-0.158;0.465	-0.172;1.445	#	0.039;0.470	#	0.141;0.663	#	#	#	0.117;0.838	0.129;0.758	#	#	0.190;1.073	001000	0.084	0.781	1	240.48	49969	42536	0.47		319	922
0.265;0.705	0.086;0.230	0.326;0.686	-0.158;0.531	#	0.497;0.671	0.039;0.701	#	0.023;0.493	0.258;0.718	#	#	-0.024;0.236	0.178;0.501	0.107;0.630	0.000;0.416	0.205;0.503	001000	0.100	1.000	1	102.05	42542	42542	0.76		0	0
#	#	-0.057;0.333	-0.158;0.759	-0.252;-0.062	#	#	0.484;0.764	#	#	#	0.412;0.844	#	-0.165;0.295	0.391;0.601	#	0.313;0.779	001000	0.005	0.737	1	225.38	42543	42543	0.47		0	0
#	#	#	-0.158;0.731	-0.110;1.445	#	0.039;0.701	#	0.141;0.896	#	#	#	0.049;0.838	0.129;0.758	#	#	0.190;0.503	001000	0.064	0.760	1	219.91	49969	42553	0.41		203	692
-0.129;0.461	#	#	-0.188;0.561	#	#	#	#	#	-0.075;0.315	-0.381;0.440	#	0.249;0.838	0.198;0.526	0.061;1.120	#	#	001000	0.114	0.805	1	228.04	49962	42558	0.41		128	316
0.820;1.180	0.094;0.507	0.850;1.150	#	#	#	0.748;1.148	#	0.765;1.235	0.538;0.898	0.744;1.024	0.445;0.691	#	#	0.262;0.759	#	0.542;0.840	000001	1.000	1.000	1	73.75	49244	42560	0.59		4	4
#	0.060;0.387	#	-0.183;0.324	#	-0.214;0.773	#	-0.178;0.393	-0.193;0.537	-0.106;0.144	#	-0.174;0.788	-0.107;0.617	-0.177;0.303	-0.245;0.971	0.017;0.338	-0.198;0.758	000010	0.113	0.804	1	204.25	49827	42565	0.71		86	215
#	#	#	#	#	#	#	#	#	0.790;1.210	#	#	-0.156;0.194	-0.118;0.352	-0.165;0.412	#	-0.154;0.154	010000	1.000	1.000	1	82.30	49562	42567	0.29		14	14
#	#	0.326;1.105	#	0.569;0.989	0.448;0.772	#	#	#	#	0.494;0.778	#	#	#	#	0.200;0.606	#	000001	0.092	0.788	1	107.33	49619	42571	0.29		18	44
#	#	#	0.300;0.630	0.203;0.850	0.448;0.644	0.342;0.849	#	0.056;0.666	#	0.456;0.778	#	#	#	0.361;0.743	#	#	000001	0.234	0.865	1	170.05	49763	42573	0.41		22	37
0.790;1.210	#	0.283;0.639	-0.045;0.737	0.551;0.851	#	#	-0.057;0.705	0.118;0.726	0.027;0.520	#	#	#	#	#	#	#	001000	1.000	1.000	1	109.50	49260	42576	0.41		8	8
-0.119;0.291	#	0.028;0.486	#	#	#	#	0.179;0.744	#	0.344;0.674	#	#	#	0.093;0.822	0.061;1.120	0.320;0.615	#	001000	0.082	0.778	1	195.90	49994	42578	0.41		65	194
#	0.780;1.220	#	-0.189;0.333	0.130;0.400	#	#	-0.210;0.602	-0.168;0.702	0.527;0.997	#	#	-0.216;0.254	#	#	#	-0.059;0.129	010000	1.000	1.000	1	49.50	49264	42580	0.47		4	4
0.127;0.931	0.631;0.853	0.306;1.196	0.416;0.836	0.266;0.736	#	#	#	#	0.543;0.957	0.113;0.797	#	0.150;0.765	#	#	#	#	000001	0.101	0.795	1	120.71	49619	42581	0.47		5	13
#	#	0.333;0.869	#	#	0.071;0.351	-0.109;0.772	-0.165;0.165	#	0.463;0.783	#	#	0.712;1.072	#	#	#	#	000010	1.000	1.000	1	53.25	49278	42594	0.35		4	4
#	-0.169;0.251	#	#	#	#	-0.212;0.238	#	#	#	#	0.177;0.856	#	0.308;0.580	#	0.109;0.643	#	000001	0.056	0.749	1	167.31	49929	42601	0.29		68	239
#	-0.169;0.251	#	#	#	#	#	#	#	#	#	0.177;0.856	-0.196;0.274	0.308;0.580	#	0.109;0.643	#	000001	0.056	0.749	1	171.32	49812	42601	0.29		63	218
#	#	0.020;0.805	0.029;0.549	-0.149;0.155	-0.106;0.498	#	#	#	0.015;0.415	-0.068;0.310	#	-0.193;0.262	#	#	#	#	000010	0.050	0.741	1	229.77	49930	42609	0.41		316	1504
#	#	-0.220;0.238	-0.164;0.022	-0.135;0.135	0.377;1.061	#	-0.175;0.246	#	#	-0.145;0.204	#	-0.122;0.374	-0.012;0.378	-0.135;0.305	#	-0.213;0.213	010000	1.000	1.000	2	124.66	49752	42612	0.59		17	17
-0.506;0.140	#	#	-0.164;0.195	#	#	-0.003;0.225	#	#	#	#	-0.092;0.206	#	#	-0.220;0.125	#	-0.154;0.154	010000	0.569	0.945	1	174.48	49996	42612	0.35		284	340
#	#	#	#	0.246;1.216	0.314;0.872	0.179;0.775	#	#	0.303;0.957	0.671;0.966	#	#	#	0.277;1.083	#	0.293;0.736	000001	0.394	0.911	1	131.53	49763	42614	0.41		22	30
#	#	#	0.566;0.932	#	#	0.495;0.732	0.158;0.488	#	0.303;0.957	#	0.226;0.740	0.010;0.635	0.149;0.589	#	#	#	000001	0.535	0.939	1	134.77	49746	42614	0.41		18	22
#	#	#	0.012;0.343	-0.165;0.199	-0.007;0.096	-0.041;0.272	#	#	#	#	#	#	#	#	#	#	000100	0.096	0.791	1	218.04	49959	42615	0.24		530	1539
#	#	#	#	-0.037;0.850	#	#	-0.027;0.293	#	0.230;0.957	0.076;0.983	#	#	#	0.080;0.560	#	#	000001	0.066	0.762	1	153.45	49920	42628	0.29		97	315
0.390;1.044	0.175;0.545	0.241;0.741	0.368;0.678	0.070;0.480	-0.072;0.368	-0.037;0.400	0.299;0.799	0.263;0.583	0.051;0.461	0.093;0.373	0.518;0.774	-0.144;0.256	0.006;0.256	0.354;0.754	#	0.360;0.836	100010	1.000	1.000	1	143.00	49318	42634	0.94		4	4
0.336;0.919	#	#	#	0.492;0.892	#	0.638;0.938	0.289;0.659	#	#	#	0.074;0.457	-0.050;0.360	#	0.124;0.779	0.071;1.255	0.468;0.651	000001	1.000	1.000	1	124.50	49324	42640	0.53		4	4
0.336;0.919	#	#	#	#	#	0.638;0.938	#	0.238;0.728	#	#	0.074;0.457	-0.050;0.360	#	0.124;0.779	0.223;1.255	0.468;0.651	000001	1.000	1.000	1	120.33	49515	42640	0.47		9	9
0.287;0.349	#	-0.125;0.438	-0.206;0.244	#	0.526;0.856	-0.110;0.160	0.173;0.777	0.306;0.796	#	-0.076;0.184	#	#	#	#	#	#	000010	0.162	0.833	1	105.20	42641	42641	0.47		0	5
#	0.152;0.432	0.356;0.696	#	#	#	#	0.158;1.001	#	0.691;1.299	0.671;1.139	#	#	0.562;0.932	0.080;0.623	0.048;0.305	#	000001	1.000	1.000	1	78.25	49342	42658	0.47		4	4
-0.153;0.267	#	#	#	#	-0.177;0.213	#	#	#	-0.094;0.256	#	0.574;1.054	#	#	#	#	0.830;1.497	100000	0.263	0.875	1	186.78	49986	42663	0.29		196	323
-0.165;0.165	#	#	#	#	#	0.870;1.130	#	#	#	#	-0.231;0.231	-0.247;0.153	#	#	#	#	010000	1.000	1.000	1	45.00	49348	42664	0.24		4	4
#	#	#	#	0.246;1.058	#	#	#	0.075;0.726	0.303;0.957	0.486;0.966	#	#	0.149;0.589	#	#	#	000001	0.173	0.839	1	119.85	49947	42671	0.29		101	195
0.336;0.919	#	0.640;0.910	#	#	#	0.628;0.938	#	#	#	#	0.074;0.668	0.755;1.245	#	0.339;0.639	#	0.324;1.029	000001	1.000	1.000	1	95.75	49355	42671	0.41		4	4
-0.078;0.222	#	#	-0.101;0.759	-0.172;0.381	0.043;0.671	#	0.450;0.800	#	0.099;0.246	#	0.063;0.844	#	0.065;0.361	0.061;0.601	0.345;1.026	0.200;0.370	001000	0.056	0.750	1	237.06	49743	42673	0.65		10	30
#	-0.091;0.294	0.201;0.504	#	0.023;0.532	-0.232;0.444	#	#	#	-0.159;0.651	0.120;0.448	#	#	0.095;0.616	#	#	#	000010	0.074	0.771	1	227.92	49807	42676	0.41		122	398
#	-0.169;0.251	#	-0.137;0.153	#	#	#	#	#	#	#	0.177;0.856	#	0.308;0.580	#	0.109;0.643	#	000001	0.057	0.751	1	172.86	49468	42679	0.29		57	198
#	#	#	0.263;0.314	0.262;0.334	-0.250;0.527	0.032;0.302	#	#	#	-0.233;0.272	0.214;0.862	-0.293;0.276	#	#	#	#	000010	0.680	0.962	1	220.85	49369	42685	0.41		17	22
#	#	#	0.014;0.372	#	#	0.095;0.772	#	#	#	#	#	#	#	#	#	0.144;0.758	000010	0.052	0.744	1	244.24	49998	42689	0.18		494	2258
-0.175;0.895	#	-0.100;0.350	0.014;0.506	-0.174;0.330	0.022;0.316	0.216;0.626	#	#	#	#	#	#	#	-0.245;0.853	0.215;0.552	#	000010	0.105	0.798	2	232.28	49998	42689	0.47		113	322
0.127;0.639	0.450;1.051	#	0.112;0.550	-0.012;0.308	#	#	#	#	0.487;0.877	#	0.250;0.933	#	0.316;0.706	-0.049;0.241	#	0.073;0.360	000001	1.000	1.000	1	119.00	49380	42696	0.53		4	4
-0.193;0.287	-0.059;0.311	#	-0.192;0.278	0.126;0.416	0.537;1.184	0.411;0.661	-0.133;0.277	-0.208;0.262	#	#	0.705;1.079	-0.148;0.232	#	#	-0.098;0.377	#	000010	1.000	1.000	2	63.50	49382	42698	0.65		4	4
-0.078;0.222	0.050;0.533	-0.057;0.333	-0.158;0.759	-0.172;0.248	0.043;0.290	-0.034;0.336	0.484;0.764	0.021;0.581	-0.004;0.246	#	0.412;0.792	0.064;0.504	0.065;0.361	0.391;0.601	0.288;0.703	#	001000	0.387	0.909	1	352.79	49962	42701	0.88		69	92
-0.217;0.254	#	#	-0.171;0.324	#	#	-0.245;1.021	-0.122;0.688	#	-0.095;0.335	0.019;0.357	#	-0.212;1.052	#	-0.132;0.188	0.180;0.623	#	000010	0.158	0.831	2	190.22	49941	42705	0.53		83	168
#	#	#	0.014;0.506	#	0.022;0.316	0.021;0.626	#	#	#	#	#	#	#	#	0.215;0.552	#	000010	0.064	0.760	1	228.38	49998	42707	0.24		357	1406
-0.162;0.268	-0.065;0.345	-0.189;0.281	-0.079;0.171	-0.087;0.173	-0.099;0.181	-0.187;0.293	0.601;0.881	-0.056;0.224	-0.006;0.404	#	0.558;1.039	0.107;0.487	0.161;0.411	0.608;0.918	0.632;0.969	0.559;1.045	001100	0.058	0.752	2	188.14	49392	42708	0.94		5	39
#	#	#	0.195;0.465	0.177;0.628	#	#	#	#	#	0.028;0.408	#	#	#	#	#	#	000001	0.052	0.744	1	199.71	49981	42713	0.18		242	958
-0.140;0.931	#	#	0.140;1.112	0.054;0.314	#	#	#	#	#	#	0.141;0.933	#	#	#	#	#	000001	0.045	0.734	1	217.96	49995	42713	0.24		331	1495
#	#	#	#	#	#	#	#	#	0.017;0.437	#	0.133;0.670	#	#	#	#	#	000010	0.049	0.739	1	219.15	49998	42717	0.12		673	3369
#	#	#	-0.023;0.340	0.437;0.757	#	#	#	#	-0.163;0.378	0.669;1.029	0.367;0.711	#	-0.032;0.468	#	-0.150;0.362	#	010000	1.000	1.000	1	92.50	49406	42722	0.41		4	4
-0.101;0.394	#	0.403;0.833	#	0.366;0.766	#	-0.152;0.230	0.395;1.180	0.186;0.676	-0.178;0.603	#	0.547;0.949	#	#	0.332;0.782	-0.195;0.932	#	000100	0.056	0.750	1	113.38	49407	42723	0.59		4	8
0.867;1.175	#	#	0.326;0.596	0.139;0.569	#	#	0.750;1.000	0.211;0.541	#	0.452;0.822	0.637;0.892	#	#	#	#	#	000010	1.000	1.000	1	62.75	49412	42728	0.41		4	4
#	#	0.173;0.583	#	-0.144;0.171	-0.214;0.531	#	0.402;1.151	#	#	#	#	#	0.324;0.574	#	#	0.613;0.993	100000	0.111	0.803	1	171.29	49927	42743	0.35		29	71
#	-0.084;0.519	#	-0.188;0.561	#	0.043;0.290	#	#	#	-0.075;0.315	-0.381;0.440	#	0.249;0.838	0.198;0.758	#	#	#	001000	0.143	0.823	1	221.14	49962	42744	0.41		124	264
#	#	0.004;0.494	0.165;0.635	-0.144;0.171	-0.214;0.330	#	#	0.174;0.741	0.046;0.426	-0.178;0.192	0.687;1.504	#	#	#	#	0.613;1.099	100000	1.000	1.000	1	170.63	49976	42748	0.53		30	30
#	#	#	0.177;0.586	-0.144;0.295	#	#	0.637;0.917	#	#	#	#	#	#	0.412;0.692	0.633;1.427	0.613;1.497	100000	0.241	0.867	1	174.76	49963	42748	0.35		40	64
