landmass	zone	area	population	language	religion	bars	stripes	colours	circles	crosses	saltires	quarters	sunstars	crescent	triangle	icon	animate	text	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	-6913.630;7199.630	#	6	2	#	0	2	1	0	0	#	#	0	0	#	#	0	1100000	1.000	1.000	1	27.50	880	364	0.58		4	4
4	#	#	-129.040;133.040	#	2	0	#	#	0	#	#	0	1	1	0	#	#	#	0101000	1.000	1.000	1	33.00	881	365	0.47		4	4
#	4	-6496.580;6496.580	-342.720;342.720	1	1	5	#	4	#	0	0	#	0	0	#	#	1	#	0111100	1.000	1.000	1	18.25	882	366	0.63		4	4
#	#	-6496.580;6496.580	-342.720;342.720	#	1	5	#	4	#	0	0	#	0	0	#	#	1	1	0111100	1.000	1.000	1	18.25	882	366	0.58		4	4
#	#	#	-366.160;317.480	#	2	0	0	2	0	0	0	0	1	#	#	#	#	0	0010100	0.000	0.209	1	38.71	884	368	0.58		4	13
#	#	#	-307.480;317.480	#	2	0	0	2	0	0	0	0	1	#	#	#	#	0	0010100	0.000	0.209	1	38.71	884	368	0.58		4	13
4	2	-4368.390;4368.390	-221.760;221.760	#	1	#	#	3	#	0	0	0	#	#	#	0	0	0	0100000	0.000	0.429	1	53.80	885	369	0.63		10	10
4	2	-4368.390;4368.390	-221.760;221.760	#	1	#	#	3	#	0	0	0	#	#	#	0	0	0	1000100	0.035	0.714	1	53.80	885	369	0.63		10	10
#	2	-5823.520;4552.400	#	#	1	#	#	#	0	#	#	0	#	0	#	#	0	#	1000100	0.000	0.338	1	51.66	966	369	0.37		14	19
#	#	#	-329.640;335.640	10	1	1	2	3	0	#	0	0	#	0	0	0	#	#	1000000	0.000	0.429	1	40.75	885	369	0.63		4	4
4	#	#	#	#	#	#	#	#	0	0	0	0	#	0	#	#	#	0	0010000	0.000	-0.074	1	71.08	966	370	0.37		39	133
4	#	#	#	#	#	#	#	#	0	0	0	0	#	0	#	#	#	0	0101000	0.000	0.285	1	71.08	965	370	0.37		60	133
#	#	-4368.390;4368.390	-221.760;221.760	10	#	#	#	5	0	#	#	0	1	#	#	1	1	#	1100100	0.000	0.429	1	19.75	886	370	0.47		4	4
4	2	-6217.590;6999.590	#	#	#	#	#	#	#	0	0	#	#	0	#	#	#	0	1101110	0.000	0.298	1	58.51	886	370	0.37		4	48
6	#	#	-144.160;148.160	#	#	0	#	3	#	1	1	#	4	0	#	#	#	#	1010100	1.000	1.000	2	19.40	887	371	0.42		5	5
6	#	#	#	#	#	#	0	#	#	#	#	1	#	0	#	0	#	0	0010100	0.006	0.595	1	22.42	933	371	0.32		19	24
4	2	#	-249.120;285.120	#	5	#	0	#	0	0	0	#	#	#	#	#	0	0	0111010	1.000	1.000	1	39.40	888	372	0.53		5	5
#	3	#	#	2	0	0	#	#	#	0	0	#	0	0	#	#	0	0	1101000	0.000	0.286	1	46.56	760	373	0.53		4	14
1	#	-7056.630;7056.630	#	#	1	0	0	3	1	#	0	#	#	#	#	#	#	#	1101000	1.000	1.000	1	23.00	761	374	0.42		4	4
#	1	-3137.290;3359.290	#	5	6	#	#	#	#	#	0	0	1	#	#	1	1	#	1100000	0.000	0.143	1	16.20	892	376	0.47		5	5
#	1	-3137.290;3359.290	#	5	6	#	#	#	#	#	0	0	1	#	#	1	1	#	0011100	0.000	0.429	1	16.20	892	376	0.47		5	5
#	1	-3137.290;3359.290	#	#	6	#	#	#	#	#	0	#	1	#	#	1	1	#	1111100	1.000	1.000	1	19.25	892	376	0.37		4	4
1	#	#	-161.280;161.280	1	1	#	0	6	#	1	1	1	#	#	#	#	1	#	1111110	0.002	0.549	1	25.73	894	378	0.53		4	19
6	#	#	#	#	2	0	#	2	0	0	#	0	0	0	#	0	#	0	1000100	1.000	1.000	1	27.75	895	379	0.58		4	4
#	#	-4429.400;4531.400	-134.080;138.080	#	#	0	#	3	#	#	0	0	#	0	#	0	#	0	1000000	0.000	0.295	1	74.34	997	381	0.47		95	124
#	#	-7383.660;7401.660	#	#	#	0	0	3	0	0	0	0	#	0	#	#	1	0	0100100	0.000	0.184	1	47.63	964	382	0.58		5	14
#	#	-7383.660;7401.660	#	#	#	0	0	3	0	0	0	0	#	0	#	#	1	0	0001000	0.000	0.429	1	47.63	964	382	0.58		14	14
1	#	#	-302.400;302.400	#	#	0	#	#	#	1	#	#	#	0	0	#	1	#	0000001	0.003	-0.556	1	26.21	982	384	0.37		14	18
#	1	-2998.310;3946.310	-233.920;249.920	#	#	3	#	3	0	#	0	0	#	0	#	#	#	#	1101000	0.000	0.464	2	55.06	901	385	0.47		6	16
#	1	#	#	#	7	#	0	#	1	#	0	0	1	#	0	#	0	#	1000100	1.000	1.000	1	17.75	902	386	0.47		4	4
5	1	#	#	#	7	#	0	#	1	#	0	0	1	#	0	0	0	#	1000100	1.000	1.000	2	17.75	902	386	0.58		4	4
4	#	#	-296.360;298.360	#	#	#	#	4	0	0	0	0	#	#	#	#	0	#	0101000	0.000	0.132	1	43.49	912	387	0.42		13	27
4	4	#	#	6	#	#	#	#	0	0	#	0	#	0	#	#	#	0	1101010	0.178	0.841	1	18.44	955	387	0.42		9	9
#	1	#	-201.040;313.040	10	2	3	#	2	#	#	0	#	0	0	0	#	0	0	0100100	1.000	1.000	1	56.50	904	388	0.63		4	4
#	4	962.250;17763.750	-141.960;603.960	1	#	0	#	#	0	#	0	1	#	0	0	0	#	0	0000100	0.000	0.429	1	16.60	905	389	0.63		5	5
#	4	962.250;17763.750	-141.960;603.960	1	#	0	#	#	0	#	0	1	#	0	0	0	#	0	1010000	0.035	0.714	1	16.60	905	389	0.63		5	5
#	#	962.250;17763.750	-141.960;603.960	1	#	#	#	#	0	#	0	1	#	0	0	0	#	#	1010100	1.000	1.000	3	18.75	905	389	0.47		4	4
5	1	#	-369.960;375.960	#	#	#	#	#	#	#	#	#	0	#	0	#	#	0	0100000	0.000	0.102	1	47.05	954	390	0.32		24	49
4	4	-3921.390;4815.390	-292.480;332.480	8	2	0	#	#	0	0	#	#	#	#	0	#	0	#	1100000	0.035	0.714	2	36.75	908	392	0.58		4	8
4	#	-3921.390;4815.390	-292.480;332.480	8	2	0	#	#	#	0	#	#	1	#	0	#	#	#	1100000	0.007	0.604	1	28.43	908	392	0.47		4	13
#	4	-6090.550;6230.550	#	1	#	3	0	3	0	0	#	0	0	0	#	#	0	#	0000100	0.000	0.429	1	50.50	909	393	0.63		4	4
#	4	-6090.550;6230.550	#	#	0	3	0	#	0	#	0	0	0	0	#	#	0	0	0000100	0.002	0.538	1	47.50	909	393	0.63		13	13
4	2	-5367.560;7177.560	-239.120;295.120	10	5	0	0	4	1	#	0	0	#	#	#	#	1	#	0100001	0.000	0.429	2	17.00	910	394	0.68		4	4
4	2	#	#	10	#	0	0	4	1	0	0	0	#	#	0	#	1	#	1101001	1.000	1.000	1	17.00	910	394	0.63		4	4
1	4	-2912.260;2912.260	#	#	1	0	#	#	#	#	1	#	#	0	0	#	#	#	0000001	0.003	-0.556	1	26.21	982	395	0.42		14	18
1	4	-2912.260;2912.260	#	#	1	0	#	#	#	#	1	#	#	0	0	#	#	#	1111100	0.035	0.714	1	26.21	982	395	0.42		18	18
#	#	-6944.620;6944.620	#	#	0	0	#	4	#	#	#	0	2	#	#	0	0	0	1100000	0.000	0.429	1	31.40	912	396	0.47		5	5
#	#	-6944.620;6944.620	#	#	0	0	#	4	#	#	#	0	2	#	#	0	0	0	0001010	0.000	0.429	1	31.40	912	396	0.47		5	5
#	#	#	#	#	2	0	3	4	0	#	0	#	1	#	#	0	0	0	1010110	0.005	0.592	1	44.39	914	398	0.53		4	14
#	1	-4368.390;4368.390	#	#	0	2	0	4	#	0	#	0	0	0	#	#	#	#	1001110	1.000	1.000	1	26.80	915	399	0.53		5	5
6	#	2425.530;12954.470	#	1	1	#	0	#	0	#	1	1	#	0	#	0	0	0	1010100	1.000	1.000	1	18.80	790	403	0.63		5	5
2	3	#	-133.120;149.120	2	#	#	2	3	#	0	0	#	#	#	#	#	0	#	0010000	0.000	0.429	1	16.50	920	404	0.47		4	4
#	#	#	-186.480;186.480	#	#	#	#	#	0	0	0	0	2	#	#	#	#	#	1000000	0.000	-0.008	1	29.95	912	405	0.32		12	17
#	#	#	#	#	#	0	#	#	#	0	0	0	#	0	#	#	#	0	0000010	0.000	-0.054	1	59.17	995	405	0.32		90	330
#	3	-5099.570;7669.570	#	2	0	#	#	#	0	0	#	0	#	#	0	0	#	#	1000100	0.000	0.364	1	48.42	793	406	0.47		4	22
5	1	#	142.960;405.040	#	#	#	#	2	0	#	0	#	#	0	#	#	#	#	1001000	1.000	1.000	1	21.00	925	409	0.37		4	4
3	1	-6832.610;6832.610	-216.720;216.720	10	0	2	0	#	0	#	#	0	0	#	0	#	0	0	0000010	0.000	0.429	1	19.60	926	410	0.74		5	5
3	1	-6832.610;6832.610	-216.720;216.720	10	0	2	0	#	0	#	#	0	0	#	0	#	0	0	1000100	0.035	0.714	1	19.60	926	410	0.74		5	5
1	#	-2789.250;2811.250	-144.160;148.160	#	#	#	#	3	#	0	1	0	#	0	#	#	0	0	0101010	1.000	1.000	1	24.50	927	411	0.53		4	4
#	#	-2789.250;2811.250	#	#	1	#	#	3	#	0	1	0	#	0	#	#	0	0	0101010	1.000	1.000	1	24.50	927	411	0.47		4	4
1	4	#	#	2	#	0	#	3	0	0	0	0	0	0	#	#	#	0	1010100	1.000	1.000	1	42.60	799	412	0.63		5	5
1	4	-4429.400;4531.400	-134.080;138.080	#	#	0	#	3	#	0	0	0	#	0	#	0	#	#	0010100	0.000	0.388	1	46.55	992	413	0.58		13	21
#	#	#	#	#	#	0	11	3	0	0	0	1	1	0	#	0	#	#	1010100	1.000	1.000	1	15.25	930	414	0.53		4	4
2	#	#	#	2	#	0	3	#	0	0	0	#	0	#	0	#	0	0	0010100	0.000	0.238	1	50.00	931	415	0.58		4	12
#	4	-5823.520;5825.520	#	#	#	0	#	#	#	1	#	0	#	#	0	0	0	0	1000100	0.035	0.714	1	44.22	989	416	0.47		19	19
#	4	-5823.520;5825.520	#	#	#	0	#	#	#	1	#	0	#	#	0	0	0	0	0010000	0.000	0.429	1	44.22	989	416	0.47		19	19
#	#	#	#	1	1	#	#	#	#	#	#	1	#	#	0	0	#	0	0010100	0.016	0.660	1	22.36	933	417	0.32		21	21
6	#	#	#	#	#	#	#	#	#	1	#	1	#	0	#	0	#	#	1000100	0.044	0.731	1	21.56	969	417	0.26		17	17
4	#	-8154.750;8646.750	#	#	#	#	#	#	0	0	0	0	0	0	0	0	#	0	1100000	0.001	0.495	4	77.35	965	418	0.58		32	56
4	#	#	#	#	#	3	#	#	#	0	#	0	#	0	#	#	0	#	0101000	0.000	0.460	1	59.50	934	418	0.32		13	27
#	#	#	-134.080;138.080	#	#	#	#	3	0	0	0	0	#	0	#	#	#	0	0010000	0.000	0.114	1	72.94	992	419	0.42		71	158
4	#	-4429.400;4531.400	#	#	5	0	#	#	#	0	0	0	#	0	#	0	#	#	0010100	0.000	0.079	1	58.16	935	419	0.47		14	36
#	2	-5936.530;5936.530	-362.880;362.880	#	#	0	3	#	#	#	0	0	1	#	#	0	0	#	0001000	0.000	0.143	1	51.00	936	420	0.53		5	10
#	2	-5936.530;5936.530	-362.880;362.880	#	#	0	3	#	#	#	0	0	1	#	#	0	0	#	0010100	0.000	0.143	1	51.00	936	420	0.53		5	10
4	#	#	#	#	5	0	#	4	0	0	#	0	#	0	0	0	#	#	1010100	0.035	0.714	1	41.00	808	421	0.53		4	4
#	#	-4918.440;4938.440	#	#	5	0	#	4	0	0	#	#	#	0	0	0	#	#	1110100	1.000	1.000	1	41.00	808	421	0.47		4	4
#	3	-7616.680;7401.660	-362.880;362.880	#	1	0	0	#	0	#	0	0	0	0	#	#	1	0	0001000	0.000	-0.143	1	31.50	809	422	0.68		4	4
#	#	#	-241.920;241.920	#	1	0	#	#	#	#	#	#	0	0	0	#	1	0	0011000	0.000	-0.019	1	43.57	943	427	0.42		13	23
#	#	#	-241.920;241.920	#	1	0	#	#	#	#	#	#	0	0	0	#	1	0	1100101	0.000	0.205	2	43.57	943	427	0.42		9	23
#	#	#	#	#	1	0	#	#	#	#	#	#	0	0	0	#	1	0	1111101	0.001	0.506	1	44.20	943	427	0.37		8	22
3	#	#	#	#	#	0	3	#	#	0	0	#	1	#	0	0	0	#	1011100	1.000	1.000	1	28.50	944	428	0.47		4	4
3	#	#	#	#	#	0	3	4	#	0	#	0	1	#	0	0	0	0	0010000	0.000	0.143	1	28.50	944	428	0.58		4	4
#	3	#	-233.880;239.880	#	0	#	3	#	1	#	0	#	#	0	#	1	#	1	1000010	0.000	-0.143	1	9.40	945	429	0.47		5	5
#	3	#	-233.880;239.880	#	0	#	3	#	1	#	0	#	#	0	#	1	#	1	0111100	0.000	0.429	1	9.40	945	429	0.47		5	5
#	#	#	-233.880;239.880	#	0	#	3	#	1	#	0	0	#	0	#	1	#	1	1111110	1.000	1.000	1	10.75	945	429	0.47		4	4
#	1	-2998.310;3946.310	-182.480;249.920	#	#	3	0	3	0	0	0	#	#	#	#	#	#	#	1001000	0.001	0.495	1	59.34	901	430	0.47		8	13
#	1	-3420.420;5988.420	-233.920;190.480	#	5	3	0	#	#	#	#	#	#	0	#	#	#	0	1011000	1.000	1.000	1	70.50	817	430	0.42		4	4
5	1	-4400.540;7696.540	#	6	#	0	3	#	0	#	#	#	#	#	0	1	0	#	1100100	1.000	1.000	1	25.75	947	431	0.53		4	4
5	1	-4400.540;7696.540	#	6	2	0	3	#	0	#	#	#	#	#	#	1	#	#	1100100	1.000	1.000	1	25.75	947	431	0.47		4	4
5	1	#	-146.160;146.160	#	2	0	0	2	0	0	#	0	0	#	#	0	#	0	1000100	1.000	1.000	1	59.00	948	432	0.68		4	4
5	1	#	-146.160;146.160	#	2	#	0	2	0	0	0	0	0	#	#	0	0	0	1000100	1.000	1.000	1	59.00	948	432	0.74		4	4
#	4	#	#	#	#	#	0	#	0	0	0	#	0	0	#	0	#	0	1000010	0.000	0.088	1	55.88	951	435	0.47		4	31
1	4	#	-195.600;207.600	3	#	#	#	2	0	#	0	#	#	0	0	#	#	0	1000000	0.035	0.714	1	39.25	951	435	0.53		4	4
2	3	#	-133.120;149.120	2	0	#	#	3	#	0	0	#	#	#	#	#	0	#	0010000	0.000	0.286	1	44.90	920	436	0.47		12	16
2	3	#	#	2	0	0	#	#	0	0	#	0	1	0	0	0	#	0	0011100	1.000	1.000	1	45.75	823	436	0.68		4	4
#	#	#	-302.400;302.400	7	3	0	0	6	#	1	#	1	#	#	0	#	1	1	0111100	0.000	0.429	1	18.25	953	437	0.58		4	4
5	#	#	#	#	3	#	0	#	1	1	#	1	#	0	0	1	#	#	0000001	0.000	-0.429	1	18.25	953	437	0.47		4	4
#	#	#	-235.880;237.880	8	#	#	3	4	#	#	0	0	#	#	#	0	0	0	1100100	0.012	0.641	1	47.81	976	438	0.47		27	31
#	#	#	-378.000;378.000	6	#	#	2	#	0	0	#	0	1	0	0	#	#	#	1101011	0.214	0.857	1	19.88	955	439	0.47		4	8
4	4	#	#	#	#	#	#	5	#	0	#	0	#	0	#	#	1	0	1101010	0.035	0.714	1	19.00	955	439	0.42		4	4
#	#	-4144.370;4144.370	#	#	#	#	0	#	0	0	0	0	#	#	#	#	#	#	1000100	0.000	0.312	1	59.72	987	440	0.32		64	157
#	4	-5655.550;6665.550	-552.189;184.160	#	0	0	3	#	0	#	0	#	#	#	0	#	0	#	1001000	0.000	0.209	1	40.97	957	441	0.53		4	13
#	#	-3860.370;4428.370	-254.080;270.080	#	#	0	#	3	#	0	#	#	0	0	0	#	#	0	1010000	0.000	0.282	1	70.87	916	442	0.47		25	82
#	#	-3860.370;4428.370	-254.080;270.080	#	#	0	#	3	#	0	#	#	0	0	0	#	#	0	0001000	0.000	0.122	1	70.87	971	442	0.47		38	82
#	1	#	#	10	3	#	0	3	#	0	#	#	#	0	#	1	#	#	1000000	0.000	0.429	1	15.00	960	444	0.42		5	5
#	1	#	#	10	3	#	0	3	#	0	#	#	#	0	#	1	#	#	0010100	0.035	0.714	1	15.00	960	444	0.42		5	5
5	1	#	#	10	3	#	0	3	#	0	#	#	#	0	#	1	#	#	1000000	0.000	0.429	1	17.25	960	444	0.47		4	4
#	1	#	#	10	3	#	0	3	0	0	#	#	#	0	#	1	#	#	1000000	0.000	0.429	1	17.25	960	444	0.47		4	4
5	#	#	#	#	2	#	#	5	#	0	#	#	1	#	0	1	#	0	0001010	0.000	0.143	1	24.60	832	445	0.42		5	5
5	#	#	#	#	2	#	#	5	#	0	#	#	1	#	0	1	#	0	1100100	0.000	0.429	1	24.60	832	445	0.42		5	5
5	#	#	-271.280;303.280	10	#	#	#	5	0	0	0	#	1	#	0	#	0	0	0101000	0.000	0.143	1	28.25	832	445	0.58		4	4
#	#	#	#	#	2	#	#	#	#	0	#	0	#	#	0	1	0	0	1101110	0.035	0.714	1	33.25	832	445	0.37		4	8
#	1	#	#	#	#	0	3	4	0	0	0	#	#	0	1	#	0	0	1100100	0.001	0.497	2	48.53	976	446	0.58		13	21
4	2	-4368.390;4368.390	#	#	#	#	0	3	#	0	0	0	#	#	#	0	0	0	1100100	1.000	1.000	1	81.25	834	447	0.58		4	4
#	#	-7383.660;7401.660	#	#	#	0	0	3	0	#	0	0	#	0	#	#	1	0	0100100	0.000	0.143	1	50.57	964	448	0.53		4	12
#	#	-7383.660;7401.660	#	#	#	0	0	3	#	0	0	0	#	0	#	#	1	0	0100100	0.000	0.143	1	45.84	964	448	0.53		4	16
4	#	#	#	10	#	#	#	#	0	0	0	0	#	#	0	#	#	0	0101000	0.000	0.194	1	64.80	965	450	0.42		13	39
4	#	#	#	10	#	#	#	#	0	0	0	0	#	#	0	#	#	0	0010000	0.000	-0.018	1	64.80	966	450	0.42		14	39
4	2	#	#	#	1	#	#	#	#	#	#	0	#	0	0	#	0	#	0011011	0.002	-0.524	1	53.15	966	450	0.37		4	12
#	2	-8047.720;8081.720	#	#	1	0	#	#	#	#	#	0	#	0	0	#	0	#	1000100	0.000	0.238	1	55.42	966	450	0.42		8	12
#	1	-4429.400;4531.400	#	#	#	#	#	3	#	#	0	0	0	0	0	0	#	#	1000100	0.002	0.534	1	69.30	997	451	0.47		26	38
#	#	#	-134.080;138.080	#	#	0	#	#	#	#	0	0	#	0	#	#	#	0	1000000	0.000	0.235	1	59.84	999	451	0.32		240	301
5	#	5486.350;6754.199	-129.040;133.040	10	6	#	#	#	#	#	#	0	1	1	1	#	0	#	1011000	0.100	1.000	1	6.00	452	452	0.53		0	0
#	#	#	#	#	1	#	#	2	0	#	#	1	#	#	0	0	#	#	1000100	0.022	0.683	1	16.00	969	453	0.32		4	9
#	#	#	-134.080;138.080	1	1	0	#	3	#	#	#	0	#	0	#	1	#	0	1001100	1.000	1.000	1	39.50	971	455	0.47		4	4
#	#	#	#	#	#	0	#	#	0	0	#	0	0	0	#	#	#	0	1000000	0.000	0.251	2	67.13	997	455	0.37		108	151
#	#	#	-258.360;336.360	10	7	0	0	#	1	0	#	0	0	#	#	1	0	0	1010110	1.000	1.000	1	23.00	972	456	0.63		5	5
#	1	#	#	#	#	0	#	#	#	0	0	0	0	0	0	#	#	#	0000010	0.000	-0.032	1	58.06	972	456	0.42		22	93
#	1	#	#	#	#	#	#	#	#	#	0	0	#	#	#	#	#	#	0000010	0.000	-0.014	1	50.87	976	456	0.16		68	224
#	#	-5102.480;5650.480	#	3	#	#	#	#	0	0	0	#	1	#	0	#	#	0	1101000	0.477	0.929	1	30.64	975	459	0.42		16	16
4	#	#	#	#	#	0	5	#	0	#	#	1	1	#	#	0	#	0	1101000	0.035	0.714	1	15.75	975	459	0.42		4	4
#	1	-3990.580;9002.580	-277.360;317.360	8	#	#	3	4	#	#	0	#	#	0	1	0	#	#	1100100	0.002	0.538	1	46.20	976	460	0.53		9	13
#	1	-3990.580;9002.580	-277.360;317.360	8	#	#	3	4	#	#	0	#	#	0	1	0	#	#	0000010	0.000	0.143	1	46.20	976	460	0.53		13	13
#	#	-6768.630;7344.630	#	#	2	#	3	4	#	#	#	#	1	#	#	0	0	0	1000100	0.000	0.429	1	45.12	976	461	0.42		13	13
#	#	-6768.630;7344.630	#	#	2	#	3	4	#	#	#	#	1	#	#	0	0	0	0010010	0.000	0.033	1	45.12	914	461	0.42		4	13
#	4	-7728.700;7952.700	#	2	0	0	#	2	#	#	#	#	#	0	0	#	0	#	0010100	0.008	0.619	1	42.84	941	462	0.47		8	12
#	4	-7728.700;7952.700	#	2	0	0	#	2	#	#	0	0	#	0	0	#	0	#	0010100	0.008	0.619	1	42.84	941	462	0.58		8	12
#	1	-14805.137;4844.420	-125.120;157.120	10	4	0	#	3	0	0	#	#	#	1	0	0	0	0	0010101	1.000	1.000	1	24.00	980	464	0.74		4	4
#	4	-2912.260;2912.260	#	#	1	0	#	#	#	#	#	#	#	#	0	#	#	#	1111100	0.001	0.509	1	45.01	982	466	0.26		25	57
#	4	-2912.260;2912.260	#	#	1	0	#	#	#	#	#	#	#	#	0	#	#	#	0000001	0.000	-0.303	2	45.01	992	466	0.26		22	57
#	#	#	-357.840;357.840	#	1	#	0	7	#	1	#	1	0	0	0	#	#	#	0110000	0.000	-0.143	1	10.60	983	467	0.47		5	5
#	#	#	-357.840;357.840	#	1	#	0	7	#	1	#	1	0	0	0	#	#	#	1001101	0.000	0.429	1	10.60	983	467	0.47		5	5
#	#	#	#	#	#	#	0	3	0	0	#	0	0	#	#	#	#	#	0001100	0.000	0.199	1	72.30	964	471	0.32		4	41
#	#	#	#	#	#	#	0	3	0	0	#	0	0	#	#	#	#	#	0100000	0.000	0.192	1	72.30	964	471	0.32		24	41
#	#	-4429.400;4144.370	#	#	0	#	0	#	0	0	0	0	0	0	0	0	#	#	1000100	0.003	0.551	1	53.71	987	471	0.58		16	28
#	1	-4144.370;4531.400	#	#	#	#	#	3	#	#	0	0	#	#	#	#	#	#	1000100	0.000	0.443	1	58.47	997	471	0.26		41	78
#	1	#	-369.960;375.960	#	#	#	#	#	#	#	#	#	0	0	0	#	#	#	0100000	0.000	0.083	1	56.90	997	472	0.26		54	120
5	1	-5814.520;5834.520	#	#	#	#	#	#	#	#	0	0	0	#	0	#	#	0	1000100	0.001	0.506	1	45.79	972	472	0.42		32	44
#	4	-3087.280;3185.280	#	#	#	#	0	3	#	1	#	#	#	#	0	0	0	0	1000000	0.000	0.429	2	45.13	989	473	0.47		17	17
#	4	-3087.280;3185.280	#	#	#	#	0	3	#	1	#	#	#	#	0	0	0	0	0010100	0.035	0.714	1	45.13	989	473	0.47		17	17
#	4	-6160.550;6160.550	-357.840;357.840	#	1	#	#	3	#	#	#	#	0	#	0	#	#	#	0010101	0.000	0.429	1	50.42	992	476	0.37		4	20
#	4	-2912.260;2912.260	#	#	1	0	#	#	#	#	0	#	#	#	0	#	#	#	0000001	0.000	-0.221	1	46.26	992	476	0.32		8	33
4	1	#	#	8	2	0	#	#	#	#	0	#	#	1	0	0	0	#	1000100	1.000	1.000	1	15.50	993	477	0.53		4	4
4	#	-7228.660;7556.660	#	#	2	0	#	#	#	#	0	#	#	#	0	#	0	#	1000100	0.000	0.361	1	42.93	993	477	0.37		4	21
#	2	-6490.590;6726.590	-134.080;138.080	#	#	0	#	3	#	#	0	0	1	0	#	0	#	0	1000000	0.000	0.143	1	56.75	865	478	0.58		4	8
#	4	#	#	#	#	0	#	7	0	#	#	#	7	#	#	#	#	0	1111110	0.035	0.714	1	23.20	995	479	0.32		5	5
#	4	#	#	#	#	0	#	7	0	#	#	#	7	#	#	#	#	0	0000001	0.035	-0.714	2	23.20	995	479	0.32		5	5
#	4	#	#	#	#	0	#	#	0	#	0	0	#	0	#	#	#	0	1000000	0.000	0.205	1	55.04	999	479	0.37		53	73
#	#	#	-134.080;138.080	#	#	0	3	7	#	#	#	#	7	0	#	#	#	0	0000001	0.035	-0.714	1	26.75	995	479	0.37		4	4
#	#	#	-269.160;275.160	8	#	#	0	1	0	#	0	#	#	0	0	0	#	#	0100000	1.000	1.000	1	60.25	996	480	0.47		4	4
5	1	#	-72.240;281.620	6	2	1	0	#	0	#	0	0	#	#	#	0	#	0	0100100	1.000	1.000	1	18.75	998	482	0.63		4	4
2	4	#	#	6	#	0	#	4	0	0	0	#	1	#	#	#	#	#	1001100	0.035	0.714	2	25.00	999	483	0.47		6	6
2	#	#	#	6	1	0	#	#	0	0	0	#	1	#	#	#	#	#	1101100	1.000	1.000	2	30.00	999	483	0.42		4	4
2	4	#	#	#	#	0	#	4	0	0	0	#	1	#	#	#	#	#	1101100	1.000	1.000	1	30.00	999	483	0.42		4	4
6	1	-7540.700;12396.000	#	10	#	#	0	#	0	#	#	#	4	0	#	0	0	0	1011100	1.000	1.000	1	35.67	744	486	0.58		3	3
#	#	#	#	10	0	0	#	4	0	0	0	#	#	0	1	0	#	0	0010000	0.000	0.143	1	35.67	744	486	0.58		3	3
#	#	#	-134.080;138.080	#	#	#	#	3	#	0	0	0	0	0	1	0	#	#	0010000	0.000	0.429	1	49.71	883	489	0.47		7	7
3	#	-4429.400;4531.400	#	#	#	0	0	#	#	0	0	0	#	0	#	0	#	0	1000000	0.000	0.429	1	49.86	876	489	0.53		7	7
#	#	-7214.690;8242.690	-233.240;331.240	#	3	#	#	3	#	#	#	#	#	#	0	0	#	0	1000000	0.000	0.429	2	35.88	877	490	0.37		8	8
#	#	-7214.690;8242.690	-233.240;331.240	#	3	#	#	3	#	#	#	#	#	#	0	0	#	0	0010100	0.035	0.714	1	35.88	877	490	0.37		8	8
5	#	-7214.690;8242.690	-233.240;331.240	#	#	#	#	3	#	0	#	#	#	#	0	0	#	0	0010100	0.035	0.714	1	36.25	980	490	0.42		15	15
#	3	#	#	#	#	#	0	#	#	1	#	#	#	#	0	#	1	#	1111100	1.000	1.000	1	18.67	878	491	0.26		3	3
6	#	-8176.730;8176.730	#	1	1	#	#	7	#	0	0	0	#	0	#	#	1	1	1111100	0.035	0.714	1	32.33	750	492	0.58		3	3
#	#	#	-272.160;272.160	#	1	0	0	7	#	#	0	0	0	#	0	#	#	#	1111101	1.000	1.000	1	32.33	750	492	0.47		3	3
#	#	-1189.217;7199.630	-369.960;375.960	6	#	#	0	2	1	0	#	#	#	0	0	#	#	0	1100000	0.019	0.673	1	25.86	880	493	0.53		3	7
5	1	#	#	#	2	0	#	#	#	#	0	#	0	#	0	#	#	0	0100000	0.000	0.293	1	44.55	880	493	0.42		15	19
4	#	-4569.500;6631.500	-129.040;133.040	#	2	0	#	#	0	#	#	0	#	1	#	#	#	#	0101000	1.000	1.000	1	36.00	881	494	0.42		3	3
4	#	#	-129.040;133.040	#	2	0	#	#	0	#	0	0	1	1	0	0	#	#	0101000	1.000	1.000	1	36.00	881	494	0.58		3	3
#	4	-6496.580;6496.580	-342.720;342.720	1	1	5	#	#	#	0	0	#	0	0	#	#	1	#	0111100	1.000	1.000	1	21.00	882	495	0.58		3	3
#	#	#	#	#	#	#	0	#	0	0	#	0	#	#	#	#	#	#	0001000	0.000	0.169	1	57.99	964	495	0.21		84	154
#	#	#	#	1	#	#	#	#	0	0	0	0	0	0	#	#	0	0	0000010	0.000	-0.118	1	59.98	883	496	0.47		3	23
#	#	#	-332.640;332.640	#	#	0	3	3	0	0	0	0	#	0	#	0	#	0	0011010	0.000	0.104	1	72.54	883	496	0.58		3	51
4	#	#	#	10	#	#	#	#	0	0	0	0	#	#	0	0	#	0	0010000	0.000	0.037	1	68.13	884	497	0.47		7	27
4	#	#	#	10	#	#	#	#	0	0	0	0	#	#	0	0	0	0	0010000	0.000	0.118	1	69.16	884	497	0.53		7	23
