Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
2.793;8.441	#	-0.000;0.037	0.132;0.351	#	0.373;1.116	#	#	#	#	0.186;0.796	0.077;0.115	#	0.004;0.167	#	#	#	0.362;0.625	0.041;0.272	#	#	#	0.417;3.196	#	#	0.003;0.033	#	#	#	#	-0.052;0.223	0.377;0.796	0.009;0.124	010000001010000000001000001010010100000000000000000000000000010000000100010000010000000000000011010100000100110010000000000000000000000000000000100000000000000100000000000000	0.138	0.820	1	748.44	9919	9217	0.42		2	130
#	#	#	#	#	#	#	#	-0.013;0.157	#	#	0.074;0.107	#	0.036;0.152	#	#	#	#	#	#	#	-0.028;0.489	#	#	0.385;5.993	#	-0.008;0.025	#	#	-0.658;1.134	0.037;0.284	0.335;0.720	0.024;0.189	011001010010101010010000101010010101000000000000000000000100000110000100110000010100000000010011010100010000010110101010110100000000000000000000000000000000000000100000000000	0.078	0.775	1	719.20	9920	9218	0.30		2	451
#	#	#	#	#	#	-0.129;0.709	-0.956;3.621	#	#	0.239;0.594	#	0.396;0.785	0.048;0.177	#	#	-0.023;0.091	#	-0.061;0.419	#	#	#	#	#	#	#	#	#	0.008;0.298	-0.321;1.589	#	0.304;0.732	#	000001001010000010001000001010010001000000000000000000000010000000010000100000010000000000010001000101010000000100000000001100000000000000000000000000000000000000000100001000	0.107	0.799	1	718.45	9921	9219	0.30		2	384
-0.329;7.739	0.029;0.054	#	#	#	#	0.083;0.366	-2.649;2.076	#	#	0.335;0.624	#	#	-0.067;0.256	-89.345;-44.604	#	#	#	#	#	#	#	0.228;3.487	#	1.584;6.491	#	0.003;0.021	#	#	#	-0.142;0.550	#	#	101000010101101000010101010010010101000000000000000000000000010000000001000000010010000000000001010100000000010010000010000000000000011000100000100100000000000100000000000000	0.088	0.784	1	754.06	9922	9220	0.33		2	292
#	0.029;0.054	#	#	#	#	0.083;0.366	-2.649;2.076	#	#	#	#	#	-0.067;0.256	-89.345;-44.604	#	#	#	#	#	#	#	0.510;3.487	-0.019;0.211	1.584;6.491	#	0.003;0.021	#	#	#	-0.142;0.550	#	#	101000010101101000010101010010010101000000000000000000000000010000000001000000010010000000000001010100000000010010000010000000000000011000100000100100000000000100000000000000	0.088	0.784	1	727.72	9922	9220	0.30		2	314
#	0.019;0.056	#	#	#	#	#	#	-0.036;0.206	#	#	#	#	#	-98.044;-43.481	#	#	#	0.058;0.473	-34857543575789842299921092979877230895827757918579270135820873398258580483393395350895382218066455698676148734731718729966242993955636173497507052241646288658791467724046336.000;36859563595991866037652637526915824786924527209343771580217200889790736020718624765716216823062743109039041804731856080696539703068085919929389305067979956793253082337116160.000	#	#	#	#	1.134;6.341	-0.003;0.051	#	#	0.256;0.521	#	#	#	0.045;0.202	001001010010101010010100100010010100000000000100000000000000000000000010100100000101000000010001000101000001010111001000010000000000000000000000000000000000000000000000000000	0.106	0.799	1	618.68	9923	9221	0.27		2	223
#	#	#	#	#	0.047;0.864	0.045;0.384	-0.800;1.931	#	#	#	0.073;0.111	#	#	#	#	#	#	#	76757597575836755448241163105315611052765736275969256718406394823938530750230876237028864291723035812126332048390520298461574779984998246400696372741909396148461898691510272.000;125242402424365250374437651077249123162169149425991511212717484818516913168235259200374289615456925884171817903259643075123564363688675635791415148852119715429966613170880512.000	#	#	#	#	#	#	#	#	-0.025;0.580	#	#	0.307;0.736	#	101000000000101000010100000010000000000000000000000000000001000100000001011100000010000000010101010101010100010011101000010000000000001000000000000100000000000001000000000000	0.101	0.795	1	634.91	9924	9222	0.21		2	47
#	#	#	0.053;0.673	#	0.210;0.693	0.168;0.660	#	#	-0.008;0.230	#	#	#	#	#	#	-0.020;0.059	#	#	#	#	#	#	#	#	-0.007;0.061	-0.004;0.031	#	0.117;0.357	#	#	0.371;0.790	#	000001000000000000000101100000010001100000000000000011000000000000000100110000010000000000000010100010000000010110000100010001000000000000000000000001000000000000000000000000	0.136	0.819	1	698.54	9927	9225	0.27		2	449
#	#	#	0.053;0.673	0.006;0.053	0.210;0.693	0.168;0.723	-2.662;2.136	#	-0.008;0.230	#	#	#	#	#	#	-0.020;0.059	#	#	#	#	#	#	#	#	#	-0.004;0.031	0.267;0.848	0.117;0.357	#	#	0.371;0.790	#	000001000000000000000101100000010001100000000000000011000000000000000100110000010000000000000010100010000000010110000100010001000000000000000000000001000000000000000000000000	0.142	0.822	1	737.72	9927	9225	0.33		2	392
#	#	#	0.041;0.679	#	#	0.087;0.427	0.023;2.385	-0.106;0.226	#	#	#	#	#	#	#	-0.037;0.066	#	-0.028;0.608	#	-0.768;2.217	#	#	#	#	0.002;0.036	0.007;0.026	0.363;0.830	#	#	#	0.348;0.785	#	010000000101000100010101010001010001000000000000000000000001000100001100000000010000101000001000010000100000110011000000000000000000000000000010000000000000000001000000000000	0.098	0.792	1	717.85	9929	9227	0.33		2	268
#	0.026;0.066	0.013;0.034	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-1.631;1.233	#	#	#	#	#	#	0.414;1.012	#	#	#	#	#	011001000000000010010000000000010000000000000100000000000000000100000000000000000000000000010000010100010100010001001010000100000000000100000000000000000000000000000000000000	0.127	0.813	1	645.38	9930	9228	0.12		2	506
#	#	#	0.128;0.521	#	#	#	-2.186;0.176	#	0.030;0.176	0.295;0.526	0.044;0.133	#	-0.100;0.225	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.022;0.558	#	#	#	#	000000010001010101000001010101000101010000000000000010000000100001010000000000010000000000001010000000101010110100000100000000000000000000000000000000000000000000000000000000	0.099	0.794	1	691.05	9932	9230	0.21		2	183
#	0.039;0.059	#	0.128;0.521	#	-0.048;0.918	#	#	#	0.030;0.176	0.295;0.526	#	0.253;0.806	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.022;0.558	-0.283;1.481	#	#	#	000000010001010101000001010101000101010000000000000010000000100001010000000000010000000000001010000000101010110100000100000000000000000000000000000000000000000000000000000000	0.096	0.791	1	673.97	9932	9230	0.24		2	429
3.229;10.422	0.019;0.055	0.002;0.024	#	#	-0.110;0.986	#	#	#	0.001;0.197	#	#	#	#	#	#	#	#	0.224;0.778	-4645451454559642817311551459120246907805248655783566128453002341377899230865792785852243510007409158172431915607349330846061018683744108657554635181825296555972646806749184.000;24647451474759644473236157300797986897545448358308133126574643452199799097803445812532679318752727050982329658391214260506025727690761834015941792535493591529304787536314368.000	-0.549;1.751	#	#	0.069;0.219	#	0.011;0.039	#	#	#	#	-0.176;0.449	#	#	010001000010100000000010101010000010000000000000100000100100000000000000100100000100000000110000000101010000010100000000010000000000000010100100000110000000000000000000100000	0.084	0.781	1	736.32	9934	9232	0.33		2	251
#	#	#	#	#	#	#	#	#	#	0.188;0.583	#	#	#	-95.244;-40.682	#	#	#	0.042;0.430	#	0.396;1.485	-0.202;0.380	1.070;3.562	#	#	-0.000;0.050	#	#	#	#	#	#	#	010001001010000010101000101000010000000100000000000000000000000000000110110100100000000010000000000000110000110110100000000000000000000000000000000000000000000000000000000000	0.102	0.796	1	673.16	9936	9234	0.21		2	356
-0.171;7.667	#	#	#	#	-0.058;1.075	0.682;0.718	#	#	-0.035;0.197	#	0.047;0.131	#	#	#	-0.200;0.993	#	#	#	-17272791818307275696722774093815628679704215256733342465591971318635540654027101078335470056509917628290706846319685478783977688761743445701080421831769400243608326915489792.000;39292813838309292564109581699293848805398701309768331418523900150632026307693400131509948290971551292349505769088217790926594970251402792425440817341284222152776118490365952.000	#	#	#	0.128;0.273	#	#	#	#	0.074;0.456	-0.184;0.551	#	#	#	011010011010001010010001001000010101000000000000000000000001000000000001000000000000101000000001000100010100010001100000000000000000000000000000000000000000010000000000000000	0.010	0.795	1	742.58	9235	9235	0.30		0	0
#	#	0.027;0.042	#	#	#	0.401;0.956	#	#	#	0.211;0.722	#	0.525;0.870	#	#	#	#	#	0.605;1.242	#	#	#	#	#	#	#	#	#	#	-1.000;1.087	#	0.515;0.803	0.036;0.268	010100100100100100000101000000000000000000000000100000000000000000100100000100010000000000000010101000000100100100100100000000000000000000000100000010000000000000001000000000	0.358	0.902	1	374.50	9939	9237	0.24		2	4
#	#	0.027;0.042	#	0.017;0.051	#	0.401;0.956	#	#	#	#	#	0.525;0.870	#	#	#	#	#	0.605;1.242	#	#	#	#	#	#	#	#	#	#	-1.000;1.087	#	0.515;0.803	#	010100100100100100000101000000000000000000000000100000000000000000100100000100010000000000000010101000000100100100100100000000000000000000000100000010000000000000001000000000	0.358	0.902	1	374.50	9939	9237	0.21		2	4
#	#	#	#	#	#	#	-2.018;2.633	#	#	#	0.053;0.140	#	#	#	#	#	#	#	-10202001919220099844041942310038211362574117652395951213543152070947555430761272080399061524928349320109425778535971841014116365689744653148253530498656016234890070505553920.000;30202002121220301153125697448890190425427394836967232082657256019025414260136615079816820582089805535662411331430705510710355968261889776140698783398779562209650039702159360.000	#	0.367;0.626	#	0.046;0.304	#	#	#	#	#	#	#	#	#	010000000101000100000000000100010000100000000000000000000000000101000000110000010000001000000010100000000000010011000000010000000010000000000000000001000000000000000000000000	0.127	0.813	1	553.91	9941	9239	0.15		2	119
#	#	0.024;0.047	#	0.019;0.067	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.312;0.832	#	#	#	0.482;0.805	#	100001010101100101010101000110000101000000000000000011000010000000010000100100000000000000000000100000001100010100000100010000000000000000000000000000000100000000000000000000	0.100	0.794	1	498.43	9942	9240	0.12		2	128
#	#	#	-0.038;0.452	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.012;3.630	#	#	#	0.002;0.017	#	#	#	#	#	#	000100010101000101000001010000100101100000000000000000000001000001000100101100000100000000000000000000001000010010010100000001000000000000000000000011000000000000000000000000	0.090	0.786	1	669.73	9944	9242	0.09		2	385
#	#	#	#	#	#	#	#	#	0.036;0.126	#	0.052;0.132	0.253;0.869	#	#	#	#	#	#	#	#	#	#	#	#	#	0.010;0.035	#	0.070;0.385	0.134;1.015	#	#	#	010001000000010010000001001001010001000010000000000000000000000001000100110000010000000000010010101001010001010010000100000100000000000000000000000000000000000000010000000000	0.117	0.807	1	695.08	9948	9246	0.18		2	303
#	#	#	0.041;0.653	#	#	0.090;0.655	#	#	#	#	#	#	#	-110.584;-34.197	#	#	#	#	#	#	#	#	#	-0.358;5.450	#	#	0.293;0.839	#	#	#	0.191;0.785	#	010101100101000100100100000001000000000000000000000000000000100000010100000000010000000100001010101010101000110100000100000000000000000000000010000000000000000000000000000000	0.093	0.789	1	624.85	9949	9247	0.18		2	630
#	#	#	#	#	0.086;0.736	0.090;0.713	#	#	#	#	#	#	#	#	#	-0.028;0.080	#	#	#	#	#	#	#	#	#	#	0.293;0.839	#	#	#	#	#	010101100101000100100100000001000000000000000000000000000000100000010100000000010000000100001010101010101000110100000100000000000000000000000010000000000000000000000000000000	0.093	0.788	1	619.25	9949	9247	0.12		2	663
#	#	#	#	0.024;0.056	#	0.208;0.548	#	#	#	#	#	#	#	#	0.682;1.329	-0.009;0.055	#	#	#	#	#	#	#	2.782;5.586	0.013;0.049	#	#	-0.091;0.505	#	-0.060;0.319	#	0.055;0.122	010100100000100101100000100000100000000000000000000000000000000000000000100000010100000000000010001000001000010000000100000000000000000000000000000000000000000000000000000000	0.151	0.828	1	750.08	9952	9250	0.27		2	152
#	0.023;0.051	#	#	#	#	0.296;0.613	#	#	#	#	#	#	#	#	#	-0.045;0.073	0.326;0.590	#	#	#	#	#	0.069;0.286	#	#	#	0.327;0.709	#	#	#	#	0.008;0.111	101000010101101001010101010010000101001000000001000000000000010000000111000000010000001000010010010100001100010011100010011100000000010000000000100110000000000100000000001000	0.042	0.728	1	614.42	9954	9252	0.21		2	247
#	#	#	#	#	#	#	#	#	#	#	#	#	0.003;0.321	#	#	-0.029;0.088	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.087;0.159	100001010101101001010101000110000101000000000000010000000000000001000000101000010000000000000000010100001100110010000100000000000000010000001010000100010000000000000000000000	0.093	0.788	1	644.14	9955	9253	0.09		2	409
#	0.018;0.052	#	0.024;0.487	#	0.015;0.665	#	#	#	#	#	0.064;0.103	#	#	-103.030;-33.190	#	#	#	#	#	#	#	3.376;7.114	#	1.853;8.261	0.003;0.069	#	#	0.005;0.510	#	#	0.327;0.782	#	010001000101000001000100000000001000000000000000000000000000000001000000100000010100000000000000000000000000110111000100000000000000000000000000000000000000000000000000000000	0.203	0.853	1	592.21	9956	9254	0.30		2	27
#	0.018;0.052	#	0.024;0.487	#	0.015;0.665	#	#	#	0.032;0.175	#	#	#	#	-103.030;-1.888	#	#	#	#	#	#	#	#	#	1.853;8.261	0.003;0.069	#	#	0.005;0.510	#	#	0.327;0.782	#	010001000101000001000100000000001000000000000000000000000000000001000000100000010100000000000000000000000000110111000100000000000000000000000000000000000000000000000000000000	0.172	0.839	1	669.67	9956	9254	0.27		2	496
#	#	0.002;0.021	0.106;0.482	-0.006;0.056	#	#	#	#	#	#	#	#	#	#	#	#	#	0.085;0.325	#	#	#	#	#	#	#	#	0.194;0.826	-0.024;0.473	#	#	#	#	000001000000100000000010000000001000000000000000000000000010000000000110110000010000000000000001000100000100010100000000000000000000000000000000000000000000000000000000001000	0.157	0.831	1	733.07	9958	9256	0.18		2	335
#	#	0.006;0.047	0.151;0.396	0.040;0.085	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.184;0.499	#	#	#	0.017;0.042	#	#	#	#	-0.202;0.480	#	#	010000000000010100000001000001010101000000000000000000001010000000000000000000000000000000000001000100100000110100000100000000000000000000000000000000000000000000000000000000	0.136	0.819	1	591.70	9959	9257	0.18		2	153
5.462;11.225	#	#	#	#	#	-0.109;0.638	#	#	#	0.216;0.391	#	#	#	#	#	#	0.363;0.617	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	100010000101001000010001000110000101000000000000000000000001000000001001000000000010101000000100010100000100010011000000011000000000000000000000000000000000010000000000000000	0.126	0.813	1	383.68	9962	9260	0.12		2	14
1.546;4.543	#	#	#	#	0.311;0.961	0.021;0.349	-2.350;0.825	#	-0.016;0.163	#	#	#	#	-86.984;-45.517	#	#	0.151;0.624	0.064;0.498	#	#	#	-0.203;4.205	#	#	#	#	#	#	#	#	0.273;0.675	#	010000100000000010101001100001001000000000000000000001000000000100010000000100000000000000001001001000000000110100000100000000000000000000000000000000000100000000000000000000	0.116	0.806	1	728.98	9963	9261	0.30		2	101
#	#	#	-0.059;0.535	0.052;0.119	#	#	#	#	#	#	#	#	#	#	-0.128;1.438	#	#	#	#	-0.752;1.911	#	#	#	#	#	#	0.529;0.555	#	#	-0.044;0.363	0.648;0.875	#	000000000001000000000001010110000001000000000000000000000000010000000101000000010010000000010010010100001100010001000010000000000000011000000000100100000000000100000000000000	0.015	0.830	1	438.92	9262	9262	0.21		0	0
3.313;6.541	0.027;0.061	-0.008;0.035	0.077;0.330	#	#	#	-1.510;3.435	-0.086;0.179	#	#	#	#	#	#	#	-0.047;0.068	0.186;0.785	#	#	#	#	#	-0.108;0.211	0.222;6.631	#	-0.006;0.024	#	#	#	#	#	#	001000010000011000010001010000000101000000000000000000000001000000000001000000000000101000000011010100010100010011000000111000000000000000000000000000000000010000000000000000	0.098	0.793	1	782.72	9965	9263	0.33		2	251
3.313;6.541	0.027;0.061	-0.008;0.035	0.077;0.330	#	#	#	-1.510;3.435	#	#	#	#	0.339;0.656	#	#	#	-0.047;0.068	0.186;0.785	#	#	#	#	#	-0.108;0.211	0.222;6.631	#	-0.006;0.024	#	#	#	-0.145;0.376	#	#	001000010000011000010001010000000101000000000000000000000001000000000001000000000000101000000011010100010100010011000000111000000000000000000000000000000000010000000000000000	0.102	0.796	1	793.25	9965	9263	0.36		2	228
-3.746;3.746	#	#	#	-0.027;0.042	#	#	-1.808;3.452	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.125;0.125	#	#	#	#	#	-0.195;0.518	#	#	#	-0.179;0.179	#	011001011010101010011000001010010100000000000000000000000000000110000100110000010000000000010001010100010100010010101000000000000000000010000100000110000000000001000000001000	1.000	1.000	1	64.50	9966	9264	0.18		2	2
#	#	#	#	#	-0.353;0.353	#	-1.808;1.808	#	-0.119;0.119	#	#	#	#	#	#	0.006;0.106	#	-0.115;0.115	#	#	#	-1.965;1.965	#	#	#	#	-0.195;0.195	#	#	#	-0.179;0.179	#	011001011010101010011000001010010100000000000000000000000000000110000100110000010000000000010001010100010100010010101000000000000000000010000100000110000000000001000000001000	1.000	1.000	1	64.50	9966	9264	0.24		2	2
#	#	#	#	#	#	#	#	#	#	#	#	0.317;0.743	#	#	#	#	#	#	-15665641665680665360922731050919680146243729282606816485889795994394472311262280514192279767034783875923373903575503353407378313887337931048613084619853489957492636268888064.000;17667661667682668894139401815501108819807918061814418368193190751485932380960205985757414670083219941368212042874282950413467057363189491675766574203852768546267100210003968.000	#	0.097;0.522	#	#	#	#	0.002;0.018	0.336;0.766	0.182;0.514	#	-0.061;0.451	0.212;0.772	#	001001010001001000010101000010010101100000000000000000000001000001000000000000010000000000001000000100000100010011000101000000000000001100000000000001000000000000000000000000	0.119	0.808	2	670.40	9969	9267	0.24		2	280
#	#	0.020;0.042	#	#	0.110;0.704	#	#	#	#	0.252;0.697	#	#	0.073;0.198	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.086;0.567	#	#	0.435;0.820	#	000000010101100001000100000110100000000000000000001000000000000000000000010000010000000000010000100001001000010010000100000000000000000000100000000000001000000000000010000000	0.119	0.808	1	647.57	9971	9269	0.18		2	151
#	#	#	-0.361;0.376	0.045;0.070	#	-0.040;0.673	#	#	#	#	0.057;0.116	#	#	#	0.128;1.271	-0.017;0.100	#	#	-22727242262746716343682514237804380975332617459439547744402711517963564557708949060166763114174183778592589984350779297876924999671608308160054476253924418573258391002546176.000;22727262282748738210529910556294928527119483631790642098540397654908731041782903587847695955049266495430547095089010211461262071764409443351010876739012513463863378538659840.000	#	#	#	0.082;0.264	#	#	#	0.408;0.686	#	#	#	#	0.079;0.202	000000010010001010000001000010000000100010000000000000000000000000000010001000010100000000000000000100010100010110100101100001000000000000000000000000100000000000000001000000	0.103	0.797	1	651.23	9972	9270	0.30		2	61
#	#	#	-0.008;0.376	0.045;0.070	#	-0.040;0.673	#	#	#	#	0.057;0.116	0.534;0.778	#	#	0.128;1.271	-0.017;0.100	0.137;0.746	#	-22727242262746716343682514237804380975332617459439547744402711517963564557708949060166763114174183778592589984350779297876924999671608308160054476253924418573258391002546176.000;22727262282748738210529910556294928527119483631790642098540397654908731041782903587847695955049266495430547095089010211461262071764409443351010876739012513463863378538659840.000	#	#	#	0.082;0.264	#	#	#	0.408;0.686	#	#	#	#	0.079;0.202	000000010010001010000001000010000000100010000000000000000000000000000010001000010100000000000000000100010100010110100101100001000000000000000000000000100000000000000001000000	0.100	0.794	1	647.50	9972	9270	0.36		2	55
#	0.027;0.056	#	#	#	#	-0.088;0.636	#	-0.042;0.138	#	#	0.069;0.108	#	#	#	-0.185;1.232	-0.039;0.059	#	#	#	#	#	-1.289;4.940	#	#	#	#	#	#	-0.432;1.302	#	#	#	010001100000000100100000001001010000000000000000000001000000000100000000100000010000000000000010100010010100010100000100110000000000000000000000000000000000000000000000000000	0.133	0.817	1	636.34	9974	9272	0.24		2	581
#	#	#	#	0.054;0.101	-0.288;1.067	#	#	-0.011;0.226	#	0.291;0.620	#	#	#	#	#	#	0.357;0.611	#	#	#	#	#	0.078;0.199	2.381;7.388	#	#	0.186;0.711	#	#	-0.067;0.558	#	#	011001011010011010010001000000010101000000000000000000000000000000000100000100000000000000010001010100010100010110001010010000000000000110000000000100000000000000000000000000	0.127	0.813	1	531.96	9975	9273	0.27		2	46
#	0.000;0.056	#	#	#	0.299;0.967	#	1.778;3.623	-0.144;0.187	#	0.186;0.274	#	#	#	#	#	#	#	#	#	#	#	#	0.065;0.190	#	#	#	0.333;0.550	#	-0.130;1.515	-0.150;0.276	#	#	010000011010000010010000000000010101000000000000000000001010000000100000100000010000000000000011000100000100010110000000000000000000000000000000000000000000100000000000000000	0.011	0.804	1	546.00	9274	9274	0.27		0	0
#	#	-0.002;0.032	#	#	#	#	-0.363;1.482	-0.002;0.126	#	#	#	#	#	#	0.461;1.719	#	#	#	-22232302313252219471173363659793414811856958364089813195681721097465794536958297481786817706019038694509046062087069128187414005217550386160966231495601363512365807927558144.000;24232302333254241675569422062974247244344780998677847594948748206003120607574272752461446717051839389628566614374609826295729178826829207521328929486449551698855318811312128.000	-0.501;2.081	#	#	0.020;0.229	#	#	0.001;0.030	0.249;0.708	#	#	#	#	#	001000000010001010000000101000010010000000000000000000000000000101000100110000010100000000010000000101010001010010100010000000000000000000000100000010000000000000010000000000	0.103	0.797	1	651.32	9977	9275	0.27		2	351
#	#	#	#	#	0.287;1.383	#	-2.844;2.028	#	0.003;0.218	#	#	#	#	#	0.730;1.351	-0.006;0.038	#	#	#	-0.326;0.683	#	1.477;4.160	#	#	#	-0.001;0.021	#	0.187;0.617	#	#	#	-0.021;0.131	011001101010101010101010101000011010001000000000000000000000001000000000000000000100000001010001000100010100000100000000000000000000000000000000000000000000000000000000000000	0.078	0.775	1	719.76	9978	9276	0.30		2	91
#	0.025;0.057	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.007;0.036	#	#	#	#	#	#	0.051;0.119	000000000101100001000100000010100000000000000000000000000000000001000000011000010000000000000000100000000100010110010100000000000000000000000000000000000000000000000001000000	0.144	0.824	2	669.39	9981	9279	0.09		3	421
#	#	0.000;0.026	#	#	#	-0.043;0.591	#	#	#	#	#	0.426;0.753	0.004;0.189	#	#	#	#	#	#	#	#	#	#	-0.866;6.645	#	#	#	0.053;0.335	#	#	#	#	010000100001000001100000000000000000000000000000000000000001000000001000000000000010000000001010100010000000010001000100000000000000000000000000000000000000010000000000000000	0.126	0.813	1	717.87	9982	9280	0.18		2	407
#	#	#	#	#	#	-0.043;0.591	#	#	#	#	#	0.426;0.753	0.004;0.189	#	#	#	#	#	#	#	-0.013;0.347	#	#	-0.866;6.645	#	#	#	0.053;0.335	#	#	#	#	010000100001000001100000000000000000000000000000000000000001000000001000000000000010000000001010100010000000010001000100000000000000000000000000000000000000010000000000000000	0.128	0.814	1	685.53	9982	9280	0.18		2	418
#	#	#	#	#	#	#	#	#	#	#	0.049;0.130	#	0.016;0.283	#	#	#	#	#	-17776651767802766001433117800389815667003774275189781191917041098217748046462808567756879708599281893018518671431652111998763300360981048256110619311365506064851041219772416.000;37778853787802788802071216933441594282448704938381204475076170097147789975753515870311549887378707094947577685499806735270541854562945310577192812155930320583405755873361920.000	#	#	0.534;3.984	#	#	#	0.035;0.054	#	#	#	#	#	#	010001101010000010000010101000011010000000000000000000010000001100000000100000110001000011010000000000010100010100101000100001001000000000000000000000000000000010000000000000	0.079	0.776	1	358.69	9983	9281	0.15		2	19
#	0.026;0.058	#	#	#	#	#	-2.064;3.472	#	#	#	#	#	#	#	#	#	#	-0.022;0.551	#	#	#	#	#	#	-0.007;0.041	-0.005;0.021	#	-0.048;0.574	0.493;1.257	#	#	#	001000100101100000000101100000000001000010000000000000000000000000000110110000010000000000010010000001000101010110000100000000000000000000000010000000100000000000000000000000	0.140	0.822	1	697.08	9984	9282	0.21		2	225
#	#	#	0.169;0.388	#	-0.093;1.003	#	#	-0.047;0.171	#	#	#	#	#	#	0.177;1.743	#	#	#	#	#	#	#	#	#	#	0.013;0.028	0.351;0.654	-0.042;0.497	0.280;1.543	#	#	#	000001000100100000000101000010000101000010000000000001000010100001000100100100000100000000010010001100000100010110000100010000000000000000000000000000100100100000000011000000	0.088	0.784	2	719.31	9985	9283	0.24		2	171
