-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
0	1	#	#	0	0	#	0	0	0	1	0	0	0	0	#	0	#	0	1	#	#	#	000000000000000000000000000000000001010000000	1.000	1.000	1	20.00	484	484	0.65		1	1
#	0	0	#	0	#	#	0	#	0	0	#	0	0	0	#	0	#	0	#	#	#	#	000000000100000000000000000000000000000000000	0.455	0.924	1	151.68	973	485	0.48		29	161
0	#	1	#	0	0	0	0	0	#	#	1	#	0	#	#	#	#	#	#	0	0	0	100000000000000000000000000000000000000000000	0.771	0.974	1	39.67	927	486	0.52		23	26
#	0	#	#	0	0	0	#	0	#	#	1	#	0	#	#	1	#	#	#	#	0	0	100000000000000000000000000000000000000000000	0.380	0.908	1	40.18	889	486	0.43		5	27
1	1	0	#	#	0	0	0	0	0	0	0	#	#	1	0	#	1	#	#	#	#	#	000010000000000000000000000000001000000000000	0.635	0.956	1	33.60	764	489	0.57		2	5
#	#	0	0	0	0	0	0	#	#	0	0	#	0	#	1	#	#	0	1	#	#	0	000000000000000000000000000000000001000000000	0.488	0.931	1	90.66	934	492	0.57		6	27
#	0	#	#	#	0	#	0	0	#	0	0	#	1	0	#	#	#	#	#	#	#	0	000000000000000000000000000000010000000000000	0.543	0.941	1	138.60	982	493	0.39		18	48
0	0	#	#	0	#	0	#	#	1	1	1	#	#	#	0	0	0	#	#	0	#	0	000000000100000000000000000000000000100000000	0.799	0.978	1	29.00	495	495	0.52		1	2
#	#	0	1	#	0	0	0	0	#	0	0	0	0	0	#	0	#	0	#	#	#	#	000000000000000000000000000000000000000001000	0.763	0.973	1	58.20	781	497	0.57		4	5
0	#	0	0	#	0	#	0	1	#	#	0	0	0	0	#	#	0	#	#	0	0	#	000000000000000000000001000000000000000000000	0.836	0.982	1	108.65	994	498	0.57		12	15
0	0	#	0	#	0	0	0	#	#	0	#	#	0	0	0	0	#	0	0	#	#	0	000000000000000000000001000000000000000000000	0.461	0.925	1	140.99	994	498	0.61		15	87
#	0	0	#	#	0	0	0	0	0	#	#	0	0	#	0	#	0	#	0	#	#	0	000000000000000000000000000010000000000001000	0.289	0.883	1	146.57	985	499	0.57		2	107
#	#	0	#	#	#	#	#	0	0	#	1	#	0	0	#	1	0	#	1	0	#	0	000000000100000000000000000000000000000000000	1.000	1.000	1	32.25	960	500	0.48		4	4
#	#	0	#	#	0	#	#	0	0	#	1	#	0	0	#	1	0	0	1	0	#	0	000000000100000000000000000000000000000000000	1.000	1.000	1	31.67	960	500	0.57		3	3
0	#	1	0	0	#	0	0	0	#	0	0	#	0	0	#	#	#	0	0	#	#	0	000000000000100000000000000000000000000000000	0.412	0.915	1	61.76	502	502	0.61		1	22
#	0	#	#	0	0	#	#	0	#	#	0	#	0	0	#	0	#	#	0	0	#	0	100000000000000000000000000000000000000000000	0.447	0.923	1	161.54	943	505	0.48		21	123
0	0	0	0	#	#	#	0	0	0	#	#	0	0	#	#	0	#	0	#	0	#	#	000000000100000000000000000000000000000000000	0.488	0.931	1	145.48	973	506	0.52		29	109
0	#	#	#	0	0	0	0	#	0	#	#	0	#	0	#	0	#	#	#	#	#	0	000000000100000000000000000000000000000000000	0.463	0.926	1	132.90	973	506	0.43		32	172
0	#	0	0	0	#	#	#	#	#	#	#	0	0	#	1	0	0	#	#	0	#	0	000000000000000000000000100000000000000000000	0.492	0.932	1	105.02	952	507	0.48		15	50
0	0	#	#	0	0	0	#	0	#	#	#	#	0	#	#	#	#	#	#	#	0	0	100000000000000000000000000000000000000000000	0.472	0.928	1	104.29	955	508	0.39		50	193
1	0	#	0	0	0	#	#	0	0	#	0	#	#	#	0	#	0	0	#	0	0	0	000010000000000000000000000000000000000000000	0.953	0.995	2	169.00	909	509	0.61		54	56
#	#	0	1	#	#	0	0	#	0	#	1	#	#	#	#	#	#	#	#	0	#	#	000000000000000000000000000000000000100001000	0.581	0.947	2	49.86	986	511	0.30		2	21
#	0	#	0	#	#	0	0	0	#	0	0	#	#	#	#	0	0	#	0	#	0	0	000000000000000000000000000000100000000000000	0.394	0.911	1	174.26	980	515	0.52		4	137
0	#	0	#	0	#	1	#	0	0	#	#	0	0	#	1	#	0	#	0	0	0	0	000000000000000000000000100000000000000000000	0.831	0.982	1	72.06	952	516	0.61		17	17
0	#	0	#	0	#	1	0	0	0	#	#	0	#	#	1	#	#	#	#	0	0	0	000000000000000000000000100000000000000000000	0.831	0.982	1	72.06	952	516	0.52		17	17
#	0	#	#	0	#	#	#	1	#	0	#	0	#	0	0	#	0	0	#	0	#	0	000000000000000000000010000000000000000000000	0.429	0.919	1	99.86	984	517	0.48		3	23
1	0	#	0	#	0	0	0	#	0	#	#	#	#	#	0	#	0	0	0	0	#	0	000010000000000000000000000000000000000000000	0.920	0.992	1	158.57	1000	523	0.57		61	64
#	#	0	0	1	0	#	#	#	0	#	#	#	#	#	0	0	0	0	#	#	0	0	000000000000000000000000000000000000000000001	0.740	0.970	1	78.70	953	523	0.48		16	18
#	0	#	0	0	0	#	1	0	0	0	#	#	0	#	#	#	0	#	0	0	0	0	000000000100000000000000000000000000010000000	0.599	0.950	1	60.62	534	534	0.61		1	8
0	#	0	0	0	0	#	#	#	0	#	#	#	0	#	#	#	0	0	0	0	0	0	000000000100000000000000000000000000010000000	0.272	0.878	1	149.23	881	534	0.57		1	96
#	0	#	#	#	0	0	1	0	#	0	#	#	#	#	#	#	0	#	0	0	0	0	000000000100000000000000000000000000000000000	0.845	0.983	1	58.50	874	534	0.48		7	8
#	#	#	#	0	#	0	0	0	0	0	0	1	0	0	1	#	0	0	#	0	0	0	000000000000000000000000000000000000001000000	0.845	0.983	1	61.62	924	535	0.70		7	8
#	0	0	#	0	#	0	#	#	0	#	#	#	1	#	0	#	1	0	0	0	#	0	000000000000000000000000000000010000000000000	0.684	0.963	1	80.68	982	537	0.52		15	25
#	#	0	#	0	#	0	0	#	0	#	#	0	1	#	0	0	1	#	#	0	#	0	000000000000000000000000000000010000000000000	0.596	0.949	1	80.08	982	537	0.52		23	44
0	0	0	#	#	0	0	#	#	#	#	1	#	0	#	0	1	#	#	0	#	0	0	000000000000000000000000000000000000000001000	0.799	0.978	1	32.90	986	538	0.52		10	10
#	1	0	#	0	0	0	0	#	#	#	#	#	0	0	0	0	#	#	#	#	1	0	000010000000000000000000000000001000000000000	1.000	1.000	1	35.50	540	540	0.52		2	2
#	0	#	#	0	0	0	#	0	#	0	#	1	0	0	0	#	#	#	#	0	#	0	000000000000000000000000000000000000001000000	0.763	0.973	1	58.60	869	542	0.52		4	5
#	#	#	0	0	0	0	0	#	#	0	#	1	0	0	0	0	#	0	#	0	#	0	000000000000000000000000000000000000001000000	0.763	0.973	1	58.60	869	542	0.61		4	5
0	0	#	0	#	#	#	0	0	0	1	0	0	0	#	#	#	#	0	#	#	1	#	000000000000000001000000000000000000000000000	0.635	0.956	1	12.50	543	543	0.52		1	2
#	#	#	#	0	#	#	0	#	#	0	#	0	1	#	0	#	#	0	#	0	0	0	000010000000000000000000000000000000000000000	0.570	0.945	1	143.42	962	545	0.43		42	74
#	0	0	0	#	0	#	#	#	0	#	0	#	0	#	#	#	#	#	0	0	#	0	000000000000000000000000000000000010000000000	0.386	0.909	1	162.46	546	546	0.43		1	112
#	0	0	0	#	0	#	#	#	0	#	0	#	#	#	#	0	#	#	0	#	#	0	000000000000000000000000000000000010000000000	0.397	0.912	1	165.25	977	546	0.39		7	155
#	0	0	#	0	1	#	0	#	#	#	#	#	0	0	#	1	0	#	#	#	#	#	000000000000000000000000000000000000100000010	1.000	1.000	1	19.00	830	547	0.39		2	2
#	#	#	0	0	#	0	#	#	#	0	#	0	0	#	0	#	0	#	0	0	#	#	000000000000000000000000000000000000000000010	0.384	0.909	1	152.00	984	547	0.43		5	143
0	#	0	0	0	0	0	#	#	0	#	#	1	#	#	#	0	#	0	#	#	0	0	000000000000000000000000000000000000001000000	0.934	0.993	1	60.31	924	550	0.52		13	13
#	#	0	#	#	#	#	#	0	0	0	#	0	#	#	1	#	#	0	0	#	0	#	000000000000000000000000100000000000000001000	0.387	0.909	1	82.20	552	552	0.39		1	27
#	#	0	#	#	#	#	0	0	#	#	1	0	0	0	#	1	#	0	0	#	#	#	000000000000000000000000000000000000000001000	0.543	0.941	1	35.56	986	552	0.43		5	9
#	#	0	#	#	0	#	0	0	#	#	#	0	0	0	#	1	#	0	0	0	#	#	000000000000000000000000000000000000000001000	0.521	0.937	1	62.69	986	552	0.48		8	19
1	1	#	0	#	#	#	#	#	#	0	0	0	#	#	0	#	#	0	#	#	0	0	000010000000000000000000000000000000000000100	0.372	0.906	1	130.17	553	553	0.43		1	42
#	0	#	#	0	0	#	0	0	#	#	#	0	#	#	#	#	0	#	#	0	0	0	000000000000000000000000000000000001000000000	0.379	0.908	1	118.30	934	555	0.43		7	226
0	#	#	1	#	0	#	0	0	0	#	1	#	0	#	#	1	#	0	#	#	0	0	000000000000000000000000000000000000100001000	0.635	0.956	1	43.50	986	556	0.52		2	8
#	0	#	#	0	0	0	#	0	#	#	0	#	0	0	#	#	#	0	#	#	0	0	100000000000000000000000000000000000000000000	0.461	0.925	1	136.02	943	558	0.48		25	143
0	0	#	#	0	0	#	#	0	#	#	#	#	#	#	#	0	#	#	#	0	#	0	100000000000000000000000000000000000000000000	0.463	0.926	1	117.63	995	558	0.35		40	178
0	#	0	1	0	0	0	0	0	#	#	0	0	#	0	#	#	#	0	#	#	0	0	000000000000000000000000000000000000000001000	0.773	0.975	1	66.43	963	563	0.61		6	7
#	1	#	#	0	0	#	0	0	#	0	0	#	1	#	#	#	#	#	#	#	#	0	000000000000000000000000000000010000000000000	0.299	0.886	1	117.90	833	564	0.39		2	36
#	#	0	#	#	0	#	#	0	0	0	1	#	0	0	#	1	0	#	1	0	#	0	000000000100000000000000000000000000000000000	1.000	1.000	1	52.00	960	566	0.57		2	2
#	#	0	#	#	#	#	#	0	0	#	1	#	0	0	#	1	0	0	1	0	#	0	000000000100000000000000000000000000000000000	1.000	1.000	2	70.00	960	566	0.52		1	1
#	#	0	0	0	#	#	0	#	#	#	#	#	#	0	0	0	0	#	0	0	#	#	000000000000000000000000000000001000000000000	0.453	0.924	1	164.52	962	567	0.43		37	154
#	#	0	0	0	#	#	0	#	#	#	#	0	#	#	0	0	0	#	#	0	0	0	000000000000000000000000000000001000000000000	0.449	0.923	1	154.26	962	567	0.48		36	157
0	#	#	#	0	0	0	0	#	0	0	0	0	#	#	#	#	0	0	#	#	0	#	000000000100000000000000000000000000000000000	0.485	0.930	1	142.94	973	569	0.52		27	124
0	0	#	0	#	0	0	#	#	0	#	#	#	#	0	#	0	0	#	1	0	#	0	000000000100000000000000000000000000000000000	0.723	0.968	1	83.55	973	569	0.52		26	39
0	#	0	#	0	#	0	0	0	#	#	1	0	#	#	#	#	0	#	#	#	0	#	000000000000000000010000000000000000000000000	0.342	0.898	1	57.24	571	571	0.43		1	38
0	#	0	#	0	#	#	0	#	#	#	#	0	0	#	1	0	0	#	#	0	0	0	000000000000000000000000100000000000000000000	0.496	0.932	1	102.11	952	574	0.52		12	42
0	#	0	0	0	0	1	#	0	0	0	#	0	#	#	1	#	#	#	#	0	#	0	000000000000000000000000100000000000000000000	0.874	0.987	1	83.50	952	574	0.57		10	10
0	#	0	#	#	#	#	0	#	1	#	0	#	0	0	0	0	0	#	#	0	0	0	000000000000000000000000000000000000100001000	1.000	1.000	1	44.00	578	578	0.57		1	1
#	#	0	#	#	#	#	0	#	0	0	#	0	0	#	1	1	#	0	0	#	#	1	000000000000000000000000100000000000000100000	1.000	1.000	1	6.00	579	579	0.48		1	1
0	0	#	0	0	0	0	0	1	#	#	#	#	#	0	#	#	0	0	0	#	#	#	000000000000000000000001000000000000000000000	0.854	0.984	1	101.62	994	580	0.52		14	17
#	0	#	#	0	#	#	0	0	#	0	0	#	1	0	#	#	#	#	#	0	#	0	000000000000000000000000000000010000000000000	0.584	0.948	1	141.57	982	583	0.43		15	34
#	0	#	#	0	#	#	0	#	#	0	0	#	1	0	#	#	#	#	#	#	#	0	000000000000000000000000000000010000000000000	0.565	0.944	1	139.16	982	583	0.35		15	36
1	0	#	0	#	0	#	0	#	0	#	#	#	#	#	0	#	0	0	0	0	#	0	000010000000000000000000000000000000000000000	0.907	0.990	2	158.59	1000	585	0.52		52	55
1	0	0	0	#	0	0	0	0	0	#	#	#	#	#	0	#	0	0	#	0	0	0	000010000000000000000000000000000000000000000	0.926	0.992	1	162.13	1000	585	0.65		50	52
#	#	0	0	1	0	0	0	#	#	#	#	#	#	#	0	0	#	0	0	#	#	0	000000000000000000000000000000000000000000001	0.740	0.970	1	76.63	953	588	0.48		17	18
#	0	0	0	0	#	#	0	0	#	#	#	0	#	0	0	0	0	#	0	#	0	#	010000000000000000000000000000000000000000000	0.406	0.914	1	176.75	882	590	0.57		4	81
0	0	#	#	0	0	0	0	0	#	#	1	0	#	0	0	#	0	0	#	#	0	#	000000000100000000000000000000000000100000000	0.268	0.877	1	58.04	591	591	0.61		1	40
#	0	#	0	#	#	0	#	0	0	0	0	#	#	0	1	#	0	0	#	#	0	0	000000000000000000000000000000000001000000000	0.433	0.920	1	100.67	934	594	0.57		4	36
#	0	#	0	#	#	0	#	0	#	0	0	#	#	#	1	#	0	0	#	#	0	0	000000000000000000000000000000000001000000000	0.427	0.918	1	98.11	934	594	0.48		4	37
#	1	#	#	0	0	0	#	0	0	#	0	0	0	#	#	1	#	#	#	0	0	#	000000000100000000000000000000000000000000000	0.502	0.933	1	36.50	814	595	0.52		1	2
1	1	0	0	#	0	0	0	#	#	#	#	#	#	0	0	#	0	#	#	0	#	0	000010000000000000000000000000001000000000001	0.569	0.945	1	136.13	804	596	0.52		1	34
0	#	#	0	#	1	#	0	#	0	#	0	0	#	0	#	#	#	0	#	#	#	#	000000000000000000000000000000000000000000010	0.861	0.985	1	59.00	835	597	0.39		6	6
#	#	0	1	#	#	#	#	0	0	#	1	0	#	0	#	1	#	0	0	0	#	#	000000000000000000000000000000000000000001000	0.799	0.978	1	53.75	986	601	0.48		4	4
#	#	0	#	#	#	#	0	0	#	#	#	0	0	0	0	1	#	0	0	#	#	0	000000000000000000000000000000000000000001000	0.587	0.948	1	75.62	986	601	0.48		6	12
0	0	0	#	0	#	#	#	0	#	#	1	#	#	0	#	#	0	#	#	0	0	#	000000000001000000000000000000000000000001000	0.365	0.904	1	55.31	939	602	0.43		3	38
#	0	0	0	0	#	0	0	#	#	0	0	1	#	0	0	0	0	#	1	#	#	0	000000000100000000000000000000000000001000000	1.000	1.000	1	29.00	608	608	0.65		1	1
0	#	#	0	0	0	0	#	#	#	0	#	1	0	0	0	0	#	0	#	0	#	0	000000000000000000000000000000000000001000000	0.799	0.978	1	66.00	869	608	0.61		3	4
#	#	#	0	0	0	0	0	0	#	0	0	1	0	0	0	0	#	0	#	0	#	0	000000000000000000000000000000000000001000000	0.799	0.978	1	66.00	869	608	0.70		3	4
#	0	0	#	#	0	#	#	#	0	0	0	#	#	0	0	#	#	0	0	#	#	0	001010000000000000000000000000000000000000000	0.342	0.898	1	170.49	609	609	0.48		1	115
#	#	0	0	#	0	0	#	#	0	1	1	0	#	#	#	0	#	#	#	#	#	1	000000000000000001000000000000000000000000000	0.463	0.926	1	24.67	610	610	0.43		1	3
0	0	#	#	0	#	0	#	#	0	0	0	#	#	0	#	0	0	#	#	#	0	0	000000000100000000000000000000000000000000000	0.497	0.933	1	130.83	973	611	0.52		29	114
#	0	#	0	#	0	0	0	#	0	#	#	0	0	0	#	0	0	#	#	#	#	0	000000000100000000000000000000000000000000000	0.464	0.926	1	137.05	973	611	0.52		24	131
0	#	#	#	#	#	0	0	0	#	0	#	0	#	#	#	#	0	0	0	0	0	0	000000000000000000000000000000000000001000000	0.386	0.909	1	142.01	712	613	0.52		2	99
#	1	0	#	0	#	0	#	#	0	#	#	0	1	#	0	#	1	#	#	0	#	0	000000000000000000000000000000010000000000000	0.455	0.924	1	54.27	938	615	0.48		6	17
#	#	0	#	0	#	0	0	#	0	#	#	0	1	#	0	0	1	0	0	0	#	0	000000000000000000000000000000010000000000000	0.603	0.951	1	80.28	982	615	0.61		20	37
0	0	#	#	0	#	#	0	#	0	#	0	0	0	0	#	0	0	0	0	#	0	#	000000000000100000000000000000000000000000000	0.387	0.909	1	143.36	617	617	0.61		1	75
0	#	#	#	0	0	0	#	#	0	0	#	0	#	#	1	0	0	0	#	0	0	#	000000000100000000000000000000000000000000000	0.763	0.973	1	98.76	915	620	0.57		21	30
0	#	0	#	0	#	0	#	#	#	#	#	#	#	#	#	#	0	0	0	0	#	0	000000000100000000000000000000000000000000000	0.411	0.915	1	145.04	881	620	0.39		9	105
#	0	0	#	#	#	#	0	#	0	1	#	#	0	#	#	0	#	#	0	#	#	#	000000000000000000000000000000000000100000000	0.374	0.906	1	60.79	621	621	0.35		1	19
0	0	#	#	0	1	#	0	#	0	0	0	0	#	0	#	0	#	0	0	0	0	#	000000000000010000000000000000000000000000010	0.712	0.967	1	70.75	624	624	0.65		1	4
#	0	#	#	#	#	0	0	0	#	0	#	#	0	#	1	0	0	#	#	#	#	#	000000000000000000000000000000000000001000000	0.480	0.929	2	98.72	924	627	0.39		7	32
0	#	0	#	0	0	#	0	0	0	#	0	1	0	#	#	0	0	0	0	#	0	#	000000000000000000000000000000000000001000000	1.000	1.000	1	79.00	924	627	0.65		7	7
0	0	0	#	0	0	0	#	#	#	0	#	0	#	0	#	0	0	#	0	#	#	#	000000000000000000000000000000000000100001000	0.265	0.876	1	171.87	629	629	0.52		1	55
#	1	0	0	0	#	#	0	#	#	0	#	#	#	0	0	0	0	#	0	0	#	#	000000000000000000000000000000001000000000000	0.666	0.960	1	138.38	962	631	0.52		34	39
#	1	0	0	0	#	#	0	#	0	#	0	#	#	#	0	0	0	#	0	0	#	#	000000000000000000000000000000001000000000000	0.651	0.958	1	138.74	962	631	0.52		32	37
#	#	#	#	#	#	0	#	#	#	0	0	0	0	#	#	#	#	#	0	#	0	1	000000000000000000010000000000000000000000000	0.478	0.929	1	40.40	633	633	0.35		1	5
#	0	0	#	#	0	#	0	0	#	0	0	#	1	0	#	#	#	#	#	#	#	0	000000000000000000000000000000010000000000000	0.555	0.943	1	138.60	982	635	0.43		14	35
#	#	#	#	0	0	#	0	0	#	0	#	#	1	0	#	#	#	#	#	#	#	0	000000000000000000000000000000010000000000000	0.476	0.928	1	141.97	982	635	0.35		23	67
0	#	0	0	0	#	1	#	0	0	0	#	0	0	#	1	#	#	#	#	0	0	0	000000000000000000000000100000000000000000000	0.894	0.989	1	88.50	952	637	0.61		8	8
0	#	0	#	0	0	1	#	0	0	#	#	0	#	#	1	#	0	#	0	0	#	0	000000000000000000000000100000000000000000000	0.874	0.987	1	78.10	952	637	0.57		10	10
1	#	0	0	1	#	#	0	0	#	#	#	0	1	#	0	0	1	#	#	#	#	#	000010000000000000000000000000000000000000001	0.635	0.956	1	21.50	708	641	0.48		1	2
0	0	#	0	0	0	0	0	0	0	#	1	#	#	0	#	0	#	#	#	#	0	0	100000000000000000000000000000000000000000000	0.732	0.969	1	64.73	792	646	0.61		9	13
#	#	0	1	#	0	0	#	0	#	0	#	0	0	0	#	#	0	#	0	0	#	1	000000000000000000000000000000000000000001000	0.080	0.978	1	17.33	648	648	0.57		0	0
0	0	#	1	0	#	0	0	0	#	#	0	#	0	#	#	0	#	0	#	#	0	#	000000000000000000000000000000000000000001000	0.565	0.944	1	60.75	781	648	0.52		2	4
#	#	#	#	0	#	#	0	#	#	0	#	0	1	#	#	#	#	0	#	#	#	0	000010000000000000000000000000000000000000000	0.525	0.938	1	138.83	962	650	0.30		37	84
#	#	#	#	0	#	#	0	#	#	0	#	0	#	#	0	#	#	0	#	0	#	0	000010000000000000000000000000000000000000000	0.506	0.934	1	143.52	1000	650	0.35		77	214
#	0	#	#	0	0	0	#	0	#	#	0	#	0	0	#	0	0	#	#	0	0	0	100000000000000000000000000000000000000000000	0.469	0.927	1	134.50	943	652	0.57		19	100
#	0	#	#	0	#	0	#	0	#	#	0	#	0	0	#	#	0	#	#	#	#	0	100000000000000000000000000000000000000000000	0.451	0.924	1	128.01	955	652	0.39		20	118
0	0	#	0	#	0	0	0	#	0	0	0	#	0	0	1	#	0	#	#	#	0	0	000000000100000000000000000000000000000000000	0.648	0.957	1	105.94	915	656	0.65		12	23
0	0	#	0	#	0	0	0	#	0	0	0	#	0	0	1	0	#	#	#	#	0	0	000000000100000000000000000000000000000000000	0.648	0.957	1	105.94	915	656	0.65		12	23
1	#	0	0	0	0	#	0	#	#	0	0	#	#	0	#	0	0	0	0	#	0	#	000010000000000000000000000000000000000000000	0.768	0.974	1	162.48	962	658	0.61		53	58
1	1	#	#	0	#	0	0	#	#	#	0	#	#	#	0	#	0	0	0	#	#	#	000010000000000000000000000000001000000000000	0.882	0.988	1	135.49	962	658	0.43		26	32
#	#	#	0	#	0	0	#	#	#	#	#	0	1	1	0	0	#	0	#	#	1	#	000000000010000000000000000000000000000000000	0.543	0.941	1	56.22	861	660	0.43		3	9
1	0	#	0	#	0	#	#	#	0	#	0	#	#	#	0	#	0	0	0	#	0	0	000010000000000000000000000000000000000000000	0.886	0.988	1	160.51	947	661	0.52		34	37
#	0	0	1	0	#	#	#	0	0	1	#	#	0	0	#	#	0	1	#	#	#	#	000000000000000000000000100000000000000001000	0.502	0.933	1	20.00	663	663	0.48		0	2
#	#	0	0	#	0	#	0	#	#	0	0	0	0	#	0	#	#	0	#	#	0	#	000000000000000000000100000000000000000000000	0.394	0.911	1	166.74	959	668	0.48		6	79
0	0	0	#	0	#	#	0	#	0	0	#	#	#	0	#	0	0	#	#	0	#	#	000000000100000000000000000000000000000000000	0.473	0.928	1	139.78	973	671	0.48		19	90
0	0	#	#	0	#	#	#	#	0	0	#	0	0	0	#	0	#	0	#	#	0	0	000000000100000000000000000000000000000000000	0.469	0.927	1	116.96	973	671	0.52		21	103
#	1	#	#	#	#	0	#	0	0	#	#	0	1	#	0	#	#	#	#	#	#	#	000010000000000000000000000000001010000000000	0.371	0.906	8	113.44	674	674	0.30		0	41
#	1	0	#	0	#	#	0	#	#	#	#	#	#	1	#	0	#	0	0	0	0	0	000000000010000000000000000000000000000000000	0.502	0.933	1	47.50	833	674	0.48		1	2
#	1	0	#	0	#	#	0	0	#	0	#	#	#	1	#	0	#	#	0	0	0	0	000000000010000000000000000000000000000000000	0.394	0.911	1	40.00	833	674	0.52		1	3
1	1	#	#	#	0	#	#	0	#	0	1	0	#	0	#	#	1	#	0	0	1	0	000000000000000000000000000000010000000000000	1.000	1.000	1	70.50	938	675	0.57		2	2
#	0	#	#	0	#	#	0	0	#	0	0	0	#	#	#	#	0	#	0	#	#	0	000000000000000000000000000000100000000000000	0.413	0.915	1	166.38	980	678	0.43		5	84
0	0	#	0	#	0	0	0	1	#	#	#	#	0	0	#	#	0	0	0	#	#	0	000000000000000000000001000000000000000000000	0.850	0.984	1	110.01	994	680	0.57		9	11
0	0	#	0	0	0	0	0	1	#	#	0	#	0	0	#	#	0	0	0	#	#	0	000000000000000000000001000000000000000000000	0.799	0.978	1	120.75	994	680	0.65		6	8
0	0	#	#	#	#	#	0	0	0	0	#	#	0	#	1	0	0	#	#	#	#	#	000000000000000000000000000000000000001000000	0.440	0.921	1	92.69	924	682	0.43		6	35
#	#	#	#	0	#	0	0	0	0	0	0	#	0	0	1	#	#	0	#	#	0	0	000000000000000000000000000000000000001000000	0.496	0.932	1	102.58	924	682	0.57		6	23
#	1	#	0	0	#	#	0	#	#	0	#	0	#	#	#	0	#	0	#	0	1	0	000010000000000000000000000000000000000000000	0.532	0.939	1	55.62	683	683	0.48		3	8
0	#	0	0	0	0	#	0	#	1	#	1	0	#	0	#	#	0	1	0	#	0	#	000000000000000000000000000000000000100000000	1.000	1.000	1	39.00	901	684	0.61		1	1
#	0	#	#	0	0	#	0	0	#	1	#	0	#	#	0	#	0	0	#	0	0	1	000000000000000000000000000000000000100000000	0.272	0.878	1	23.25	688	688	0.57		0	4
#	0	#	#	0	#	0	0	0	0	#	#	#	1	#	0	#	1	0	0	0	#	0	000000000000000000000000000000010000000000000	0.788	0.976	1	84.01	982	693	0.57		13	17
#	0	0	#	0	#	0	#	#	0	#	#	0	1	#	0	#	1	0	#	0	#	0	000000000000000000000000000000010000000000000	0.788	0.976	1	84.01	982	693	0.52		13	17
1	0	#	0	#	0	#	0	0	0	#	#	#	#	0	0	#	0	0	0	0	0	0	000010000000000000000000000000000000000000000	0.931	0.993	1	163.26	1000	694	0.65		29	31
0	#	#	1	#	#	0	#	#	#	#	1	#	0	0	0	#	0	#	#	0	0	#	000000000000000000000000000000000000000001000	0.799	0.978	1	52.38	986	697	0.43		16	16
0	#	#	1	#	#	0	#	#	#	#	#	0	0	0	0	#	0	0	#	0	#	#	000000000000000000000000000000000000000001000	0.894	0.989	1	67.48	986	697	0.43		16	16
0	#	1	0	0	#	#	#	0	#	1	1	0	0	#	0	#	0	0	#	0	#	0	000000000100000000000000000000000000000000000	0.349	0.900	1	26.00	702	702	0.61		0	4
#	1	#	0	#	0	0	#	0	0	#	#	0	#	#	#	0	0	#	#	0	#	0	000010000000000000000000000000001010000000000	0.390	0.910	10	133.99	704	704	0.48		0	44
0	#	0	#	0	0	#	#	#	#	#	#	#	#	#	#	0	0	0	0	0	0	0	000000000100000000000000000000000000000000000	0.404	0.913	1	156.01	881	704	0.48		5	76
0	#	0	0	#	0	0	#	#	#	#	0	0	#	#	#	0	0	0	0	0	0	0	000000000100000000000000000000000000000000000	0.408	0.914	1	165.59	874	704	0.61		3	55
#	#	0	#	#	#	#	#	#	#	0	#	0	0	0	1	0	#	0	0	#	#	0	000000010000000000000000000000000000000000000	0.357	0.902	1	97.70	706	706	0.43		0	10
0	0	#	0	0	1	0	0	#	0	0	1	0	0	0	#	0	0	#	0	0	#	0	000000000000000000000000000000000000000000010	0.635	0.956	1	49.00	984	707	0.78		1	1
0	0	#	0	#	1	0	0	#	#	0	1	0	0	#	#	0	#	#	0	0	0	0	000000000000000000000000000000000000000000010	0.635	0.956	1	49.00	984	707	0.65		1	1
#	#	0	0	1	0	#	0	0	#	#	#	#	1	#	#	0	#	#	0	#	#	#	000000000000000000000000000000000000000000001	0.578	0.947	1	49.20	850	708	0.39		4	5
1	#	0	0	1	#	0	0	#	#	#	#	#	#	#	0	0	1	0	#	0	1	0	000010000000000000000000000000000000000000001	0.082	0.978	1	25.00	708	708	0.57		0	0
0	#	0	1	0	0	0	0	#	0	#	0	#	#	0	#	#	0	0	#	#	#	#	000000000000000000000000000000000000000001000	0.836	0.982	1	74.20	963	709	0.52		4	5
0	#	#	#	#	#	0	#	#	0	#	0	#	0	#	0	0	#	0	#	0	0	#	000000000001000000000000000000000000000001000	0.241	0.867	1	131.29	709	709	0.43		0	74
0	0	1	#	0	0	0	#	0	#	#	1	#	0	#	#	#	#	#	#	#	0	0	100000000000000000000000000000000000000000000	0.747	0.971	1	40.56	927	710	0.48		15	17
0	#	#	0	#	0	0	#	0	#	#	1	#	0	#	#	#	#	#	#	#	0	0	100000000000000000000000000000000000000000000	0.573	0.946	1	53.01	927	710	0.39		12	23
#	0	0	#	#	0	#	0	0	#	#	#	0	#	0	#	#	#	#	1	#	#	0	000000000000000000000000000000000000101000000	0.254	0.872	1	87.26	711	711	0.39		0	25
0	0	#	#	#	#	#	0	#	0	0	0	#	0	#	1	0	0	#	#	#	#	#	000000000000000000000000000000000000001000000	0.455	0.924	1	101.76	924	712	0.43		5	27
