landmass	zone	area	population	language	religion	bars	stripes	colours	circles	crosses	saltires	quarters	sunstars	crescent	triangle	icon	animate	text	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	1	#	-289.320;295.320	#	6	#	#	3	#	#	0	#	#	#	0	0	1	0	1001010	1.000	1.000	1	49.25	897	381	0.47		4	4
5	#	-4556.440;5300.440	-144.080;380.080	9	7	#	#	#	1	0	#	#	#	0	#	#	#	#	1000100	1.000	1.000	1	32.00	902	386	0.42		4	4
1	4	#	#	#	1	#	13	#	0	#	0	#	50	#	#	0	0	0	0010000	0.000	0.429	1	22.20	905	389	0.53		5	5
1	4	#	#	#	1	#	13	#	0	#	0	#	50	#	#	0	0	0	1000100	0.035	0.714	1	22.20	905	389	0.53		5	5
1	4	#	#	#	#	#	13	#	0	#	0	#	50	#	#	0	0	0	1010100	1.000	1.000	1	25.75	905	389	0.47		4	4
1	4	#	#	1	1	#	13	#	0	#	0	1	#	#	#	0	0	0	1000100	0.035	0.714	1	25.75	905	389	0.58		4	4
#	#	-6542.630;7625.680	-336.680;338.680	#	#	#	#	#	#	0	0	#	0	#	0	#	#	#	0000100	0.000	0.225	1	74.64	992	390	0.32		190	263
#	1	-7607.680;7570.630	#	10	#	#	#	3	#	#	0	#	#	#	0	#	#	#	0000100	0.000	0.330	1	50.12	980	390	0.32		24	29
4	#	-5041.490;5935.490	#	#	#	#	0	#	#	0	#	0	1	0	0	#	0	#	1100000	0.004	0.580	1	60.47	908	392	0.47		13	17
4	#	-5041.490;5935.490	#	#	#	#	0	#	0	0	#	0	1	0	0	#	#	0	1100000	0.007	0.605	1	56.74	908	392	0.53		17	21
#	4	-6048.540;6048.540	#	1	#	#	#	3	0	#	#	0	0	#	0	#	0	0	0001100	0.000	0.286	1	56.90	971	393	0.53		5	20
#	4	-6048.540;6048.540	#	1	#	#	#	3	0	#	#	0	0	#	0	#	0	0	1000000	0.000	0.143	1	56.90	971	393	0.53		10	20
4	#	-2567.310;4377.310	#	#	#	0	#	4	#	0	#	0	0	#	#	1	1	#	0101000	0.000	0.429	1	25.60	910	394	0.47		5	5
4	#	-2567.310;4377.310	#	#	#	0	#	4	#	0	#	0	0	#	#	1	1	#	1000001	0.000	0.429	1	25.60	910	394	0.47		5	5
#	#	-3136.280;7168.640	-367.920;367.920	1	1	#	#	#	#	#	1	#	0	#	0	#	#	#	0000001	0.001	-0.493	1	39.14	983	395	0.37		18	31
#	1	-3696.330;3696.330	-347.760;347.760	6	0	#	#	#	0	0	#	0	#	#	1	0	#	0	1101010	1.000	1.000	1	47.75	783	396	0.58		4	4
5	1	#	547.920;820.080	#	4	0	3	4	#	0	#	0	#	0	#	#	#	0	0110001	0.035	0.714	3	15.80	913	397	0.58		5	5
5	1	#	547.920;820.080	#	4	0	3	4	#	0	#	0	#	0	#	#	#	0	0000100	0.000	0.143	1	15.80	913	397	0.58		5	5
5	1	#	547.920;820.080	6	4	0	3	4	#	0	#	0	#	#	0	#	#	#	0100100	0.000	0.429	1	17.50	913	397	0.58		4	4
5	#	-4640.440;5216.440	#	8	#	#	3	4	#	0	#	0	#	0	#	0	#	#	0010110	0.000	0.241	1	64.51	785	398	0.47		5	29
5	#	-4640.440;5216.440	#	8	#	#	3	4	#	0	#	0	#	0	#	0	#	#	1000000	0.000	0.143	1	64.51	976	398	0.47		29	29
#	1	-4080.390;4656.390	-164.320;168.320	8	2	0	3	#	#	0	#	0	#	#	#	0	0	#	0010110	0.000	0.228	1	66.11	785	398	0.58		4	27
#	1	#	#	#	0	#	#	#	0	#	#	0	#	#	0	#	0	#	1000110	0.014	0.652	1	54.75	915	399	0.32		9	23
#	#	-2912.260;2912.260	-136.080;136.080	#	0	2	0	#	#	0	0	#	0	#	0	#	0	0	1001110	0.022	0.683	1	51.00	915	399	0.58		4	9
#	3	#	-259.120;275.120	2	#	0	3	#	#	0	0	0	#	#	0	0	#	0	1000000	0.000	0.190	1	63.90	916	400	0.58		8	18
#	3	#	-259.120;275.120	2	0	0	3	#	0	0	0	0	#	#	#	0	0	0	1000000	0.000	0.190	1	63.90	916	400	0.68		8	18
4	#	-6352.349;8593.700	-160.320;172.320	#	5	3	#	#	#	0	0	#	#	0	0	0	1	#	1100011	1.000	1.000	1	46.75	917	401	0.58		4	4
#	#	-6542.630;7625.680	#	10	5	#	6	#	#	0	0	#	#	#	0	#	#	#	0001110	0.035	0.714	1	39.75	918	402	0.37		4	4
#	#	#	-336.680;338.680	#	#	0	#	#	1	0	0	0	0	#	#	0	#	#	0000100	0.000	0.357	1	43.70	918	402	0.42		12	16
#	2	#	#	#	1	#	0	3	#	#	1	#	6	#	0	#	#	#	0010100	0.035	0.714	1	27.60	919	403	0.37		5	5
#	2	#	#	#	1	#	0	3	#	#	1	#	6	#	0	#	#	#	1000000	0.000	0.429	1	27.60	919	403	0.37		5	5
2	#	-3051.340;4565.340	-372.960;372.960	#	#	#	#	3	#	#	#	1	#	0	#	#	#	0	1000000	0.000	0.429	1	45.25	920	404	0.37		4	4
#	3	#	#	2	#	0	#	#	0	0	#	1	1	0	#	#	0	0	1000000	0.000	0.429	1	45.25	920	404	0.53		4	4
#	4	-8145.740;8431.740	#	#	#	0	0	#	#	0	#	#	#	0	#	0	0	#	1100000	0.000	0.412	1	53.34	921	405	0.42		8	17
#	#	#	-207.360;387.360	#	#	#	#	#	0	#	#	#	#	#	#	0	#	#	0000100	0.000	0.255	2	72.50	999	412	0.16		269	381
#	#	#	-207.360;387.360	#	#	#	#	#	0	#	#	#	1	0	#	0	#	#	0000100	0.000	0.129	1	69.86	999	414	0.26		60	100
#	3	-8116.750;8684.750	-259.120;275.120	2	#	0	3	#	#	#	0	0	#	#	0	0	0	0	0010000	0.000	0.381	1	63.90	931	415	0.63		14	18
#	3	-8116.750;8684.750	-259.120;275.120	2	#	0	3	#	#	#	0	0	#	#	0	0	0	0	1001000	0.000	0.317	2	63.90	916	415	0.63		8	18
#	3	-5152.460;5152.460	-277.200;277.200	1	#	#	0	#	1	#	#	1	5	#	0	#	#	#	1011100	1.000	1.000	1	23.25	933	417	0.47		4	4
4	#	#	#	3	2	3	#	#	0	0	#	#	0	0	#	#	0	0	1101000	1.000	1.000	1	58.50	934	418	0.53		4	4
4	#	#	-294.400;310.400	3	2	3	#	#	#	#	0	#	#	#	#	0	#	#	0100000	0.000	0.429	1	51.00	934	418	0.37		9	9
6	2	-4704.420;4704.420	#	10	#	0	#	3	0	#	#	0	#	#	0	0	#	0	0011100	1.000	1.000	1	50.00	936	420	0.58		4	4
#	#	-2644.260;3180.260	#	#	#	0	#	#	0	0	0	#	#	#	#	0	#	#	0010100	0.000	0.252	1	78.10	992	420	0.32		107	243
6	#	#	-347.760;347.760	1	#	#	0	#	#	#	0	0	0	#	1	1	1	0	1011101	1.000	1.000	1	17.50	938	422	0.58		4	4
#	4	-5366.480;5386.480	-334.880;411.847	#	#	#	#	#	0	0	0	0	#	#	#	#	0	#	0010100	0.000	0.176	1	73.58	973	425	0.42		34	95
#	#	#	#	2	#	0	#	#	#	#	#	0	0	0	#	#	#	#	0010100	0.000	0.409	1	73.69	931	425	0.26		16	29
5	1	#	#	10	#	0	#	#	#	0	#	0	#	#	0	1	0	#	1001000	0.000	0.286	1	39.77	961	426	0.47		9	14
5	1	#	#	10	3	0	#	#	#	0	#	#	#	#	#	1	0	#	1001000	1.000	1.000	1	46.50	942	426	0.42		4	4
#	#	-5246.470;5282.470	-301.400;303.400	#	#	0	0	7	0	2	1	1	0	#	0	1	1	0	0000001	0.000	-0.429	1	23.00	943	427	0.74		5	5
#	#	-5246.470;5282.470	-301.400;303.400	#	#	0	0	7	0	2	1	1	0	#	0	1	1	0	1111100	0.035	0.714	1	23.00	943	427	0.74		5	5
6	#	#	-301.400;303.400	#	#	0	0	7	0	2	1	1	0	#	0	1	1	0	1111100	0.035	0.714	1	25.25	943	427	0.74		4	4
#	#	-2644.260;3180.260	#	#	#	0	#	#	0	0	0	0	#	#	#	0	#	#	0010100	0.000	0.231	2	79.30	992	428	0.37		91	221
4	1	#	#	3	#	#	#	3	#	#	#	0	#	0	0	0	0	0	1011000	0.035	0.714	1	50.25	946	430	0.53		4	8
4	1	#	#	3	#	#	0	#	0	#	#	0	#	0	#	0	0	0	1011000	0.035	0.714	1	50.25	946	430	0.53		4	8
5	1	-7607.680;7625.680	#	#	#	#	#	3	#	0	0	#	#	#	0	1	#	#	1000100	0.035	0.714	1	34.14	960	431	0.42		14	14
#	1	#	-332.920;653.584	#	#	#	3	#	#	0	0	#	#	#	0	#	#	#	0000100	0.000	0.135	1	74.05	961	431	0.32		54	69
#	1	#	-331.640;333.640	8	2	0	2	3	0	0	0	0	0	0	#	#	0	#	1100100	1.000	1.000	1	35.80	820	433	0.74		5	5
#	#	-6496.580;6496.580	#	#	1	#	0	#	#	0	#	#	0	#	0	1	1	1	1111100	0.121	0.810	1	32.10	821	434	0.47		8	12
#	#	-15881.101;4816.430	-312.480;312.480	1	1	#	0	#	0	#	#	0	0	#	#	1	1	1	1111100	0.121	0.810	1	32.10	821	434	0.58		8	12
1	#	#	#	#	#	#	#	#	0	0	0	#	#	0	#	0	0	#	1000000	0.000	0.233	1	70.69	921	435	0.37		20	38
#	#	-3983.360;4081.360	#	#	#	#	#	2	0	#	#	#	#	#	#	#	#	0	1000010	0.000	0.159	1	72.92	822	435	0.21		4	87
#	#	#	#	#	#	0	#	#	1	1	#	1	0	0	0	#	#	1	1100000	0.000	-0.016	1	18.56	953	437	0.42		9	9
#	#	#	#	#	#	0	#	#	1	1	#	1	0	0	0	#	#	1	0011101	0.000	0.302	1	18.56	953	437	0.42		5	9
6	1	#	#	1	1	#	#	4	#	0	#	#	1	0	0	#	1	#	1010000	0.000	0.429	2	21.00	956	440	0.53		4	4
6	1	#	#	1	#	#	#	4	0	0	#	#	1	0	#	#	1	#	0001100	0.000	0.429	1	21.00	956	440	0.47		4	4
3	#	-2967.310;3977.310	-203.920;279.920	#	0	#	3	2	0	0	0	#	0	0	0	#	#	#	1001000	1.000	1.000	1	72.50	957	441	0.63		4	4
3	#	-2967.310;3977.310	-203.920;279.920	#	0	#	3	2	0	0	0	#	#	0	0	#	0	0	1001000	1.000	1.000	1	72.50	957	441	0.68		4	4
3	1	#	#	4	1	0	3	3	0	#	0	#	#	0	#	0	0	#	1001010	1.000	1.000	1	72.00	958	442	0.63		4	4
3	1	#	#	#	1	0	3	3	0	#	#	#	#	0	#	0	0	#	1001010	0.000	0.429	1	70.38	958	442	0.53		4	8
#	#	-4392.450;8431.740	#	10	#	#	3	#	0	#	#	#	#	#	#	#	#	#	1100000	0.000	0.316	1	72.47	961	445	0.21		19	28
4	#	-6542.630;7625.680	-336.680;338.680	10	#	#	#	7	#	#	0	0	0	#	#	#	#	0	0000100	0.000	-0.429	1	39.50	966	450	0.47		4	4
5	#	#	#	10	6	#	#	3	2	0	0	0	#	1	1	#	0	0	1000000	0.000	0.429	1	13.00	968	452	0.63		5	5
5	#	#	#	10	6	#	#	3	2	0	0	0	#	1	1	#	0	0	0011000	0.035	0.714	1	13.00	968	452	0.63		5	5
5	#	#	#	10	#	#	#	3	#	0	0	#	#	1	1	#	0	#	0011000	0.035	0.714	1	14.50	968	452	0.42		4	4
#	#	-6542.630;7625.680	-336.680;338.680	#	#	#	#	#	#	0	0	#	0	#	0	#	0	#	0000100	0.000	0.303	1	78.78	973	455	0.37		130	185
5	1	-2925.270;3123.270	-278.520;356.520	#	#	#	0	4	1	0	#	#	0	0	#	1	#	#	1000000	0.000	0.143	1	40.25	972	456	0.58		4	4
#	1	#	#	10	7	#	#	#	#	#	#	#	0	#	0	1	#	0	1010110	1.000	1.000	1	40.25	972	456	0.37		4	4
#	4	#	-213.760;229.760	2	#	3	0	#	0	0	0	0	#	#	0	#	0	0	0010100	1.000	1.000	1	82.75	973	457	0.63		4	4
#	#	#	-198.520;436.520	6	0	0	0	4	#	#	0	0	#	0	0	0	0	1	0110000	0.000	0.429	1	11.60	974	458	0.68		5	5
#	#	#	-198.520;436.520	6	0	0	0	4	#	#	0	0	#	0	0	0	0	1	0001100	0.000	0.429	2	11.60	974	458	0.68		5	5
#	#	#	-198.520;436.520	6	#	0	0	4	#	#	0	0	#	0	0	#	0	1	0111100	1.000	1.000	1	13.25	974	458	0.58		4	4
#	#	#	#	3	7	0	5	#	#	0	0	#	#	#	#	#	0	0	0000100	0.000	0.143	1	42.80	717	459	0.42		5	5
#	#	#	#	3	7	0	5	#	#	0	0	#	#	#	#	#	0	0	1101000	0.035	0.714	1	42.80	717	459	0.42		5	5
1	4	-5152.460;5152.460	-186.480;186.480	#	#	#	0	#	#	#	#	#	4	#	#	#	1	1	1111101	1.000	1.000	1	16.75	982	466	0.42		4	4
1	4	-5152.460;5152.460	-186.480;-162.288	#	#	#	0	#	#	#	#	1	#	#	#	#	1	1	1111101	0.100	1.000	1	4.50	466	466	0.42		0	0
4	3	-7168.640;3136.280	#	#	1	#	#	7	0	#	#	#	0	0	#	#	0	#	0101000	0.000	-0.143	1	26.00	983	467	0.47		5	5
4	3	-7168.640;3136.280	#	#	1	#	#	7	0	#	#	#	0	0	#	#	0	#	1010101	0.000	0.429	1	26.00	983	467	0.47		5	5
4	#	-8145.740;8431.740	-207.360;387.360	#	#	#	#	#	#	#	#	#	0	0	#	#	0	#	1100000	0.000	0.348	2	74.07	983	467	0.32		37	67
#	3	#	#	#	1	#	#	7	0	#	#	#	#	0	#	#	#	#	1010101	0.000	0.429	1	29.25	983	467	0.26		4	4
#	#	#	-207.360;387.360	#	#	#	#	#	0	#	#	#	#	#	#	0	#	#	1000000	0.000	0.276	3	72.50	999	468	0.16		256	346
#	#	#	#	10	#	0	#	#	#	0	0	#	#	0	#	0	#	#	0010100	0.000	0.318	1	78.66	985	469	0.32		32	62
#	1	-2644.260;3180.260	-171.400;181.400	#	#	0	#	2	0	0	0	0	#	#	0	#	#	0	0010100	0.000	0.429	1	69.56	985	469	0.58		8	24
3	#	#	-324.000;432.000	3	#	#	0	#	0	#	#	0	0	#	#	0	#	#	1010100	1.000	1.000	1	52.40	471	471	0.42		5	5
#	#	-1611.320;5557.320	#	#	#	#	#	#	0	0	0	#	0	#	0	#	1	0	1100101	0.002	0.524	1	48.82	988	472	0.42		8	21
5	#	#	-173.400;179.400	8	2	0	2	4	#	#	#	#	#	#	0	0	1	#	1100101	1.000	1.000	1	47.25	988	472	0.53		4	4
#	2	-2644.260;8431.740	#	#	#	0	#	#	0	0	0	#	#	0	#	#	#	#	0101000	0.000	0.174	1	64.61	990	474	0.37		16	37
4	2	-8145.740;3180.260	-271.160;273.160	#	#	0	#	#	#	0	#	#	#	#	#	0	0	#	0101000	0.000	0.345	1	72.76	990	474	0.42		8	17
#	1	-6588.600;6852.600	#	6	1	0	#	#	#	1	#	#	#	0	#	0	0	#	0010100	1.000	1.000	1	43.25	991	475	0.47		4	4
#	1	-6588.600;6852.600	#	6	1	0	9	#	#	1	#	#	#	0	0	0	0	0	0010100	1.000	1.000	1	43.25	991	475	0.63		4	4
#	#	#	#	1	1	0	#	#	#	#	#	#	0	#	0	#	1	#	1100000	0.000	-0.151	1	37.25	943	476	0.32		32	37
#	#	#	#	1	1	0	#	#	#	#	#	#	0	#	0	#	1	#	0011100	0.000	0.212	1	37.25	943	476	0.32		32	37
1	#	#	#	1	#	#	#	3	0	#	#	#	0	#	#	#	1	0	0010101	1.000	1.000	3	58.50	992	476	0.37		4	4
#	#	-5548.510;5876.510	-315.560;329.560	8	2	0	0	#	#	#	0	0	1	#	0	0	#	0	1000100	0.000	0.429	1	45.01	993	477	0.63		4	12
#	#	#	#	2	0	0	3	#	#	#	#	#	#	#	0	#	#	#	0010100	0.000	0.302	2	61.85	995	479	0.26		24	36
#	1	#	-269.160;275.160	#	#	0	#	1	0	0	0	#	0	0	#	#	#	#	0100000	1.000	1.000	1	66.25	996	480	0.47		4	4
#	1	#	-269.160;275.160	#	#	0	#	1	0	0	0	0	0	#	#	#	#	#	0100000	1.000	1.000	1	66.25	996	480	0.47		4	4
#	#	-5580.570;7188.570	-248.640;416.640	#	#	#	#	2	#	#	0	#	#	1	#	#	0	#	0100100	0.008	0.619	1	37.06	998	482	0.32		4	12
#	4	-6433.580;2975.260	#	6	#	#	#	4	#	0	0	0	#	#	#	#	#	#	1100000	0.000	0.429	1	39.38	999	483	0.37		8	8
2	#	-2849.260;6559.580	-332.640;332.640	6	1	0	#	#	0	#	0	#	1	0	#	0	#	0	1101100	1.000	1.000	1	44.50	999	483	0.63		4	4
3	#	-2916.270;219.945	#	#	6	#	#	#	#	0	#	#	0	#	#	1	#	#	1000000	0.000	0.429	1	48.50	1000	484	0.32		4	4
3	#	-2916.270;3132.270	-295.480;329.480	#	#	#	#	#	#	0	#	#	0	#	#	1	#	#	1000000	0.000	0.214	1	44.50	1000	484	0.32		12	16
#	1	#	#	#	0	#	#	#	0	#	#	0	#	#	0	#	0	0	0000100	0.000	0.429	2	55.99	915	485	0.37		20	20
#	1	#	#	#	0	#	#	#	0	#	#	0	#	#	0	#	0	0	1000010	0.000	0.371	2	55.99	915	485	0.37		8	20
#	1	#	#	3	0	#	2	2	0	#	0	0	0	0	0	0	#	#	1000100	1.000	1.000	1	64.00	872	485	0.63		3	3
6	#	-4740.450;5340.450	#	10	0	0	#	4	#	0	#	0	#	#	#	#	#	0	1011100	1.000	1.000	1	38.75	744	486	0.47		4	4
6	1	#	-207.360;387.360	10	0	0	0	#	0	#	#	0	#	#	#	0	#	0	0000100	0.000	0.143	1	44.33	744	486	0.58		3	3
2	4	-7077.640;7259.640	-211.680;211.680	3	#	#	0	#	0	#	#	#	0	0	#	#	#	0	1010100	1.000	1.000	1	41.50	488	488	0.53		4	4
#	#	#	#	5	#	0	#	#	0	0	#	#	#	#	#	0	#	#	0010100	0.035	0.714	1	56.00	747	489	0.26		3	3
#	1	-3456.320;3712.320	#	#	6	0	#	#	0	0	0	#	0	#	#	#	#	0	1010100	0.000	0.377	1	58.73	747	489	0.47		3	11
#	1	#	#	7	3	#	#	#	#	#	0	1	1	0	#	#	0	0	1000000	0.000	0.429	1	32.50	877	490	0.47		4	4
#	1	#	#	7	3	#	#	#	#	#	0	1	1	0	#	#	0	0	0010100	0.035	0.714	1	32.50	877	490	0.47		4	4
2	#	#	#	#	#	#	#	#	1	1	1	#	0	#	#	1	1	#	1111100	1.000	1.000	1	31.00	878	491	0.37		3	3
2	#	-5364.480;5388.480	#	#	1	#	0	#	#	1	1	#	0	#	#	1	1	1	1111100	1.000	1.000	2	31.00	878	491	0.53		3	3
5	#	-8145.740;5688.450	-207.360;387.360	#	2	#	#	#	#	#	#	#	#	0	#	#	0	#	1100110	0.065	0.761	1	65.71	976	493	0.32		23	43
5	#	-8145.740;5688.450	-207.360;387.360	#	2	#	#	#	#	#	#	#	#	0	#	#	0	#	0001000	0.000	-0.243	1	65.71	961	493	0.32		4	43
#	4	#	#	#	#	0	0	#	0	0	#	#	#	#	#	0	0	#	0000100	0.000	0.000	1	56.19	921	494	0.37		4	16
#	4	#	#	#	#	0	0	#	0	0	#	#	#	#	#	0	0	#	1101010	0.004	0.571	1	56.19	921	494	0.37		4	16
#	#	-4816.430;4816.430	-312.480;312.480	1	1	#	0	#	0	#	#	0	0	#	#	1	1	1	0011100	0.000	0.455	2	33.12	882	495	0.58		11	11
#	#	-4816.430;4816.430	-312.480;312.480	1	1	#	0	#	0	#	#	0	0	#	#	1	1	1	1100000	0.000	-0.039	2	33.12	821	495	0.58		7	11
#	4	#	#	#	1	0	3	#	0	#	0	0	#	#	1	0	#	#	0011010	1.000	1.000	1	60.67	883	496	0.47		3	3
#	2	-5013.500;8431.740	-207.360;200.520	#	#	1	2	#	#	#	#	#	0	0	#	#	0	0	1100000	0.035	0.714	1	50.67	756	498	0.47		3	3
4	#	-8145.740;6187.500	-182.520;387.360	#	#	1	#	3	#	0	0	#	0	#	#	#	0	#	1100000	0.035	0.714	1	50.67	756	498	0.47		3	3
#	2	-4138.380;4374.380	#	10	5	#	#	#	#	0	0	#	1	0	#	#	#	0	1000000	0.000	0.273	1	43.29	886	499	0.47		11	11
#	#	-8145.740;8431.740	-207.360;387.360	#	#	0	#	#	#	#	#	#	#	0	#	#	#	#	1100000	0.000	0.170	1	66.95	999	499	0.21		159	381
#	#	#	#	#	0	#	#	#	0	#	#	#	#	#	#	#	#	#	1000000	0.000	0.262	1	68.73	995	502	0.11		72	96
#	#	-8145.740;8431.740	-207.360;387.360	#	#	0	#	#	#	0	#	#	#	0	#	0	#	#	1100000	0.000	0.250	1	79.26	999	502	0.32		81	230
3	1	#	#	#	#	#	#	#	0	#	0	#	#	#	#	#	#	#	1001000	0.000	0.301	1	66.13	1000	505	0.21		23	56
3	1	#	#	5	#	0	#	#	#	#	0	0	#	#	#	1	1	0	0011100	0.000	0.429	1	20.00	892	505	0.47		3	3
1	#	-8892.072;7781.580	-323.680;351.680	#	#	#	0	2	#	#	0	#	0	0	0	0	0	#	1000100	0.005	0.584	1	67.34	896	509	0.58		3	11
3	1	#	#	#	#	#	#	3	#	#	0	#	#	#	0	#	1	0	1001010	0.000	0.347	1	48.71	897	510	0.37		3	7
3	1	#	-289.320;295.320	#	#	#	#	#	0	#	0	#	#	#	#	#	#	#	1001000	0.000	0.294	1	66.14	1000	510	0.26		22	55
#	#	#	-378.000;378.000	#	1	#	0	#	#	#	#	#	#	0	#	0	#	#	0010100	0.000	0.288	1	59.46	984	514	0.26		27	53
#	#	#	-378.000;378.000	#	1	#	0	#	#	#	#	#	#	0	#	0	#	#	1000000	0.000	0.358	2	59.46	984	514	0.26		49	53
4	#	#	-294.400;310.400	3	#	3	#	#	0	0	0	0	1	0	#	0	#	#	1101000	1.000	1.000	1	53.57	772	514	0.58		7	7
4	#	#	#	3	#	3	#	#	#	0	0	0	1	0	#	0	#	#	1101000	1.000	1.000	1	53.57	772	514	0.47		7	7
5	#	-4556.440;5300.440	-144.080;380.080	9	7	#	#	2	#	0	#	#	1	0	#	#	#	#	1000100	1.000	1.000	1	37.67	902	515	0.47		3	3
#	#	-4556.440;5300.440	-144.080;380.080	9	7	#	#	#	1	0	#	#	1	0	#	#	#	#	1000100	1.000	1.000	1	37.67	902	515	0.42		3	3
#	#	-6542.630;7570.630	#	10	2	#	#	#	#	#	0	#	0	#	#	0	#	0	0000100	0.035	0.714	1	57.33	904	517	0.37		6	6
4	#	#	#	10	#	3	0	#	#	#	0	0	0	#	0	#	#	#	0100100	0.000	0.347	2	53.43	904	517	0.42		3	7
#	#	#	#	#	1	#	13	#	0	#	#	#	50	#	#	0	0	0	1000000	0.000	0.429	1	29.33	905	518	0.37		3	3
1	4	#	-207.360;387.360	#	#	#	#	#	0	#	0	#	#	#	#	0	#	#	0010000	0.000	0.304	1	68.41	992	518	0.32		34	46
5	#	-6542.630;7625.680	-273.560;406.114	#	#	0	#	#	#	0	0	#	0	#	0	#	#	#	0000100	0.000	0.313	1	60.24	988	520	0.42		30	37
#	1	#	-336.680;371.560	10	6	#	#	#	#	0	0	0	0	0	#	#	0	0	1010100	1.000	1.000	1	52.67	520	520	0.58		3	3
#	4	-5366.480;5386.480	#	#	#	#	0	#	0	#	#	0	0	0	0	#	#	#	0100000	0.000	0.073	1	66.31	934	522	0.42		22	49
#	4	#	-173.400;179.400	#	#	3	0	3	0	0	#	0	0	#	0	0	0	#	0000100	0.000	0.265	1	58.64	909	522	0.63		10	14
4	2	-4135.450;5945.450	#	10	#	0	#	#	#	0	0	#	#	#	#	#	1	0	1101001	0.015	0.657	1	27.60	910	523	0.47		4	10
4	#	-5887.610;6258.772	#	10	5	#	#	4	#	0	#	#	#	#	#	#	#	0	0101000	0.000	0.124	1	53.10	910	523	0.37		7	15
4	#	-5887.610;6258.772	#	10	5	#	#	4	#	0	#	#	#	#	#	#	#	0	0010000	0.000	-0.162	1	53.10	888	523	0.37		7	15
1	4	-6720.600;6720.600	#	1	#	#	0	#	#	1	#	1	0	#	#	1	#	#	1111101	0.121	0.810	1	33.11	900	524	0.47		6	9
1	#	-4928.440;4928.440	-312.480;312.480	#	1	0	#	6	#	1	1	1	#	#	0	1	#	#	1111100	0.035	0.714	1	28.18	982	524	0.58		13	13
5	1	#	547.920;820.080	#	4	0	3	4	#	#	#	0	#	0	#	#	#	0	0110001	0.035	0.714	1	19.33	913	526	0.53		3	3
#	1	-6096.570;6672.570	-330.640;334.640	8	#	0	3	4	0	0	#	0	#	0	1	#	#	#	1010110	0.011	0.636	1	55.96	785	527	0.63		4	11
5	#	-5068.460;5236.460	-140.120;142.120	#	#	#	#	4	0	#	0	#	#	#	#	0	0	0	0000110	0.000	0.429	1	65.69	976	527	0.47		23	23
5	#	-5068.460;5236.460	-140.120;142.120	#	#	#	#	4	0	#	0	#	#	#	#	0	0	0	1100000	0.000	0.329	1	65.69	976	527	0.47		19	23
5	1	-4640.440;5216.440	#	8	#	#	3	4	#	0	#	0	#	0	#	0	#	#	0010110	0.000	0.221	1	65.96	785	527	0.53		3	22
#	#	-2912.260;2912.260	#	#	0	2	#	4	#	0	#	0	#	#	0	#	0	0	1000110	0.035	0.714	1	43.00	915	528	0.47		3	3
#	1	-7616.680;7616.680	-136.080;136.080	#	0	#	0	#	0	#	0	#	0	#	0	#	0	#	1001110	0.005	0.584	1	44.16	915	528	0.53		3	11
#	3	#	-259.120;275.120	2	#	0	3	#	0	0	0	0	#	#	0	0	0	0	0010000	0.000	0.390	2	66.47	931	529	0.68		12	15
#	3	#	-259.120;275.120	2	#	0	3	#	0	0	0	0	#	#	0	0	0	0	1001000	0.000	0.333	2	66.47	916	529	0.68		7	15
#	#	-1611.320;5557.320	#	#	#	#	#	4	#	0	0	#	0	#	0	#	1	0	0000100	0.000	-0.124	1	41.72	988	530	0.42		8	15
#	#	-1611.320;5557.320	#	#	#	#	#	4	#	0	0	#	0	#	0	#	1	0	1100001	0.035	0.714	1	41.72	988	530	0.42		15	15
4	#	-6542.630;7570.630	-113.000;139.000	10	5	#	#	#	1	0	0	0	0	#	#	#	#	#	0000100	0.000	-0.143	1	38.50	918	531	0.53		3	6
#	#	#	#	10	#	0	6	5	#	#	0	0	#	#	0	0	#	#	0001110	0.035	0.714	1	45.33	918	531	0.42		3	3
#	#	#	-297.480;327.480	#	1	0	#	3	#	#	1	#	#	#	0	#	#	#	1010100	1.000	1.000	2	43.09	919	532	0.32		11	11
2	3	#	#	2	0	0	2	3	0	0	#	1	#	0	#	#	0	0	1000000	0.000	0.429	1	50.00	920	533	0.68		3	3
#	3	#	-372.960;372.960	#	#	#	#	#	#	0	#	1	#	0	#	#	#	0	1000000	0.000	0.429	1	49.86	920	533	0.32		7	7
#	#	#	-74.840;351.680	#	#	#	#	#	#	#	0	#	0	#	#	#	#	#	1000100	0.000	0.404	1	72.56	988	536	0.16		145	243
#	#	#	-336.680;387.360	#	#	#	#	#	#	#	0	#	#	#	0	#	#	#	1100000	0.000	0.232	1	64.39	999	537	0.16		130	360
#	#	-8145.740;8431.740	-207.360;338.680	#	#	#	#	#	#	0	#	#	0	0	0	#	#	#	0000100	0.000	0.233	1	74.64	992	537	0.32		144	199
5	1	14897.330;29906.670	#	#	6	0	0	#	#	#	#	0	1	0	#	#	0	#	1001000	1.000	1.000	1	18.00	925	538	0.53		3	3
#	1	#	#	#	0	#	#	#	0	#	#	#	#	#	0	#	0	0	1000010	0.000	0.365	1	57.11	915	539	0.32		7	18
#	1	#	#	#	0	#	#	#	0	#	#	#	#	#	0	#	0	0	0000100	0.000	0.429	1	57.11	915	539	0.32		18	18
