-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
0	#	0	1	#	0	1	0	0	0	1	#	#	#	#	1	0	0	0	0	0	0	1	000000000000000000000000100000000000000001000	1.000	1.000	1	37.67	49468	47533	0.74		3	3
0	0	0	1	#	0	1	0	0	0	#	0	0	#	#	1	#	#	0	#	#	0	1	000000000000000000000000100000000000000001000	1.000	1.000	1	37.67	49468	47533	0.65		3	3
#	0	1	#	0	0	#	0	#	#	0	0	0	#	0	#	1	0	#	1	0	0	#	000000000000000000000000000000000001000000000	1.000	1.000	1	62.33	49470	47535	0.61		3	3
1	0	0	#	0	0	#	#	#	#	#	#	0	0	0	#	#	0	#	#	0	0	0	000010000000000000000000000000000000000000000	0.888	0.998	2	242.53	49992	47538	0.52		184	187
#	1	0	0	0	0	#	0	#	#	0	1	0	1	0	0	0	#	#	0	#	1	0	000000000000000000000000000000010000000000000	1.000	1.000	1	93.58	49857	47540	0.70		19	19
#	0	0	1	#	0	0	0	0	#	0	#	0	#	0	1	#	#	#	#	0	0	#	000000000001000000000000000000000000000001000	0.051	0.942	1	39.30	49476	47541	0.57		3	10
0	0	0	1	#	#	0	#	0	#	0	1	0	#	#	1	#	0	0	0	#	0	#	000000000001000000000000000000000000000001000	1.000	1.000	1	37.33	49476	47541	0.61		3	3
0	0	#	0	0	0	#	#	#	0	0	#	1	#	0	#	#	#	#	0	#	0	0	000000000000000000000000000000000000001000000	0.515	0.987	1	103.30	49864	47542	0.52		46	54
#	#	0	0	#	0	#	#	0	0	#	#	1	#	#	#	0	0	#	0	#	0	0	000000000000000000000000000000000000001000000	1.000	1.000	2	99.45	49864	47542	0.48		54	54
#	0	#	#	#	0	#	0	1	#	#	0	#	#	#	0	1	0	#	0	0	#	#	000010000000000000000001000000000000000000000	1.000	1.000	1	45.67	49484	47549	0.43		3	3
1	1	0	0	0	0	0	0	0	0	#	0	0	1	0	0	0	1	0	0	0	0	0	000010000000000000000000000100001000000000000	0.001	0.867	1	72.75	49487	47552	0.96		4	16
1	0	0	#	0	0	#	0	0	#	0	#	#	0	#	0	0	#	0	0	0	#	0	000010000000000000000000000000000000000000000	0.821	0.996	1	255.51	49982	47553	0.65		177	181
0	0	0	0	1	#	#	0	0	#	#	#	#	#	#	#	#	0	0	#	0	#	#	000000000000000000000000000000000000000000001	0.635	0.991	1	112.70	49997	47555	0.43		50	54
0	0	1	0	0	0	#	1	0	0	0	0	#	0	#	1	1	#	#	#	#	0	#	100000000000000000000000000000000001000000000	1.000	1.000	1	32.00	49492	47557	0.65		3	3
0	0	#	#	0	0	#	1	0	0	0	#	0	0	0	1	1	0	1	1	#	0	0	100000000000000000000000000000000001000000000	1.000	1.000	1	32.00	49492	47557	0.78		3	3
1	1	#	#	0	#	0	#	0	#	#	1	0	1	0	0	#	#	#	0	0	1	#	000000000000000000000000000000010000000000000	1.000	1.000	1	94.79	49857	47560	0.57		14	14
#	#	#	0	0	#	#	#	#	0	0	1	0	#	0	#	1	#	0	1	#	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	118.11	49955	47562	0.52		19	19
0	0	0	1	#	0	0	0	0	0	0	#	#	0	#	0	#	0	0	#	#	0	#	000000000000000000000000000000000000000001000	1.000	1.000	1	125.97	49963	47565	0.65		38	38
1	1	#	0	0	0	0	0	0	#	0	0	#	#	0	#	#	0	0	0	0	#	#	000010000000000000000000000000001000000000000	0.476	0.985	1	180.97	49983	47572	0.65		142	178
0	0	#	0	0	#	0	0	0	0	1	0	0	#	0	#	0	0	0	#	#	0	0	000000000000000001000000000000000000000000000	0.027	0.930	1	76.82	49508	47573	0.74		3	14
1	0	0	#	0	0	#	#	#	0	#	#	0	0	#	#	1	#	0	#	0	0	0	000010000000000000000000000000000000000000000	1.000	1.000	1	158.80	49992	47576	0.57		15	15
#	#	1	0	0	#	#	0	#	0	0	#	#	#	#	0	0	#	#	#	#	#	#	100000000000000000000000000000000000000000000	0.593	0.990	1	177.97	49994	47578	0.35		151	171
0	#	1	0	0	#	0	0	#	0	0	#	0	0	0	0	0	0	#	#	#	#	#	100000000000000000000000000000000000000000000	0.586	0.989	1	181.17	49994	47578	0.61		147	167
#	0	0	0	#	0	0	#	0	0	#	0	0	#	#	0	0	#	0	0	1	#	#	000000000000000000000000000000000010000000000	1.000	1.000	1	73.16	49947	47579	0.61		19	19
0	#	1	#	#	0	0	#	#	0	#	1	0	#	#	0	0	#	#	1	0	#	#	100000000100000000000000000000000000000000000	0.325	0.978	1	42.12	50000	47580	0.48		4	8
#	#	1	0	#	0	0	#	0	0	#	1	0	#	#	#	0	0	0	1	0	0	1	100000000100000000000000000000000000000000000	1.000	1.000	1	43.00	50000	47580	0.65		4	4
0	0	0	#	0	#	#	#	0	0	0	#	0	1	#	#	#	#	0	#	0	#	#	000000000000000000000000000000010000000000000	0.555	0.988	2	111.37	49972	47584	0.48		81	91
1	1	0	0	0	#	0	#	#	0	0	0	0	#	0	#	0	0	#	0	0	0	#	000010000000000000000000000000001000000000000	0.447	0.984	1	184.87	49983	47585	0.70		128	164
0	0	0	#	0	1	#	0	1	#	0	1	#	0	0	0	#	0	0	0	0	0	0	000000000000000000000010000000000000000000010	1.000	1.000	1	40.33	49521	47586	0.78		3	3
0	0	0	#	#	1	#	0	1	#	0	#	#	0	0	0	#	0	0	0	0	#	0	000000000000000000000010000000000000000000010	1.000	1.000	1	40.33	49521	47586	0.65		3	3
#	0	0	1	0	0	0	0	0	0	#	1	0	0	0	0	#	0	0	0	0	0	0	000000000000000000000000000000000000000001000	0.353	0.979	1	104.22	49880	47588	0.87		37	41
0	#	#	0	0	0	0	0	#	1	#	1	0	#	0	#	1	0	#	#	0	0	#	000000000000000000000000000000000000100000000	0.286	0.975	1	50.90	49870	47590	0.61		18	18
0	#	#	0	0	#	0	0	#	1	#	#	0	#	0	0	1	0	#	#	#	0	#	000000000000000000000000000000000000100000000	0.272	0.974	1	51.40	49870	47590	0.52		19	19
0	0	#	0	#	#	1	#	#	0	#	0	0	0	0	#	#	0	#	0	0	0	#	000000000000000000000000100000000000000000000	0.554	0.988	1	135.60	49984	47591	0.57		87	87
0	0	0	#	0	0	#	0	0	0	#	#	0	#	0	#	#	#	0	1	0	0	0	000000000100000000000000000000000000000000000	0.334	0.978	2	135.36	49970	47592	0.65		134	172
#	0	0	0	0	#	0	0	0	0	#	#	0	0	#	0	#	0	0	1	0	#	0	000000000100000000000000000000000000000000000	0.316	0.977	1	130.80	49999	47592	0.70		62	78
#	#	1	1	#	0	1	0	0	0	0	#	0	0	0	#	0	0	0	#	0	0	#	100000000000000000000000100000000000000000000	1.000	1.000	1	32.00	49532	47597	0.70		3	3
0	#	#	0	#	#	1	0	0	0	#	0	#	#	0	#	#	0	0	0	0	0	#	000000000000000000000000100000000000000000000	0.462	0.985	1	133.36	49984	47598	0.57		86	90
0	0	0	0	#	0	#	0	0	0	0	0	0	0	0	0	0	0	1	1	#	0	#	000000000000000000000000000000000000001000000	1.000	1.000	1	44.00	49535	47600	0.83		3	3
0	0	0	#	#	0	#	0	#	0	0	0	0	0	0	0	0	0	1	#	#	#	#	000000000000000000000000000000000000001000000	0.074	0.949	1	44.00	49535	47600	0.65		3	7
1	0	0	#	0	0	#	0	0	#	0	#	#	0	0	0	0	#	0	0	0	#	0	000010000000000000000000000000000000000000000	0.895	0.998	1	260.91	49982	47602	0.70		160	160
#	1	0	0	0	0	#	#	0	0	0	#	0	1	0	0	#	#	#	0	#	1	#	000000000000000000000000000000010000000000000	0.169	0.965	1	78.16	49857	47603	0.61		21	28
1	#	0	0	0	0	#	0	0	0	0	0	0	#	#	#	0	0	0	#	0	0	0	000010000000000000000000000000000000000000000	0.373	0.980	1	207.11	49998	47605	0.74		396	414
#	0	1	#	#	0	0	0	#	#	0	#	#	0	0	#	#	0	0	0	#	#	#	100000000000000000000000000000000000000000000	0.637	0.991	1	158.16	49994	47606	0.48		196	208
0	0	0	0	0	0	#	0	0	0	0	#	0	0	0	0	#	#	0	1	0	0	#	000000000100000000000000000000000000000000000	0.480	0.985	1	164.81	49964	47607	0.78		50	58
1	#	#	0	0	#	#	#	0	#	0	0	0	#	1	0	#	0	0	0	0	0	#	000010000000000000000000000000000000000000000	0.511	0.987	1	129.60	49555	47609	0.61		10	10
#	0	#	0	#	#	#	1	0	0	#	0	#	#	0	#	#	#	0	0	#	#	0	000000000100000000000000000000000000000000000	0.579	0.989	1	91.86	49969	47614	0.43		45	49
0	0	0	0	0	1	0	0	#	#	0	0	#	0	#	#	0	0	#	0	#	0	#	000000000000000000000000000000000100000000010	0.086	0.952	1	107.34	49551	47616	0.65		3	52
0	0	#	0	#	1	#	0	0	#	0	#	#	0	0	#	0	0	1	#	0	0	0	000000000000000000000000000000000100000000010	1.000	1.000	1	31.00	49551	47616	0.65		3	3
#	0	#	0	0	1	0	0	0	0	0	0	0	#	#	1	0	#	0	0	0	#	#	000000000000000000000000000000000000000000010	1.000	1.000	1	128.90	49810	47618	0.70		23	23
0	#	#	#	0	1	0	0	#	0	#	0	0	#	0	#	#	#	0	0	#	0	0	000000000000000000000000000000000000000000010	0.834	0.996	1	112.37	49810	47618	0.57		49	49
1	0	#	#	0	#	0	0	#	0	#	#	#	#	1	#	#	#	0	0	#	#	#	000010000000000000000000000000000000000000000	0.362	0.980	1	101.41	49885	47620	0.39		41	53
0	0	#	0	#	#	1	0	#	0	#	0	0	0	0	1	#	0	#	0	0	0	#	000000000000000000000000100000000000000000000	0.561	0.988	2	135.60	49984	47622	0.65		85	85
0	0	#	0	#	#	1	0	#	0	#	0	0	0	0	1	#	#	0	0	#	#	#	000000000000000000000000100000000000000000000	0.561	0.988	1	135.60	49984	47622	0.57		85	85
0	0	0	0	0	1	#	#	0	0	0	0	0	0	0	0	0	#	0	#	0	#	0	000000000000000000000000000000000000000000010	0.540	0.988	1	82.91	49916	47630	0.78		29	29
0	#	0	#	0	1	0	0	#	0	0	0	0	#	0	0	0	#	0	0	0	#	#	000000000000000000000000000000000000000000010	0.700	0.993	1	96.32	49806	47630	0.70		25	25
0	#	0	#	#	0	0	#	#	0	#	0	#	0	0	0	1	0	#	#	0	0	1	000000000001000000000000000000000000000001000	0.019	0.924	1	48.00	49566	47631	0.61		3	7
#	#	#	0	0	#	0	1	0	0	#	0	0	#	0	1	#	#	0	0	#	0	#	000000000100000000000000000000000000000000000	0.824	0.996	1	100.45	49996	47635	0.57		46	46
#	#	#	#	#	#	0	1	#	#	1	#	0	0	#	1	#	#	0	#	#	0	#	000000000100000000000000000000000000000000000	0.074	0.949	1	54.71	49570	47635	0.35		3	7
#	#	#	0	0	#	0	0	#	0	#	1	0	0	1	0	#	1	0	#	0	1	#	000000000010000000000000000000000000000000000	1.000	1.000	1	71.57	49731	47637	0.61		7	7
0	0	0	0	1	#	0	#	0	#	0	0	0	#	0	0	#	#	0	#	0	0	0	000000000000000000000000000000000000000000001	0.606	0.990	1	113.17	49997	47640	0.70		45	49
#	0	0	1	0	0	0	0	0	1	1	#	0	0	0	0	#	0	0	0	#	#	0	000000000000000000000000000000000000100001000	1.000	1.000	1	55.33	49577	47642	0.78		3	3
0	0	0	#	0	#	0	0	0	0	#	#	#	1	0	0	#	#	0	0	0	#	0	000000000000000000000000000000010000000000000	0.822	0.996	1	121.51	49972	47645	0.65		65	68
1	#	#	0	#	#	#	#	0	0	#	1	0	1	0	0	#	0	#	#	0	0	0	000000000000000000000000000000010000000000000	1.000	1.000	2	76.00	49583	47648	0.57		3	3
1	#	0	0	#	#	#	#	0	#	#	1	0	1	0	0	#	0	#	0	0	0	0	000000000000000000000000000000010000000000000	1.000	1.000	1	76.00	49583	47648	0.61		3	3
1	#	0	#	1	#	0	0	0	0	0	#	#	0	#	0	0	0	#	0	0	#	#	000010000000000000000000000000000000000000001	1.000	1.000	1	84.87	49878	47650	0.61		14	14
1	#	0	#	1	#	#	0	0	#	#	0	#	0	#	0	#	0	0	#	#	#	#	000010000000000000000000000000000000000000001	1.000	1.000	1	84.87	49878	47650	0.43		14	14
1	1	#	0	#	#	0	#	0	0	0	1	0	1	0	#	#	1	#	#	#	#	0	000000000000000000000000000000010000000000000	0.276	0.975	1	75.36	49857	47651	0.57		17	21
1	1	#	0	0	#	#	#	0	0	0	1	0	1	0	#	#	#	#	0	0	#	0	000000000000000000000000000000010000000000000	0.325	0.978	1	75.25	49857	47651	0.61		20	24
0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	#	100000000000000000000000000000000000100000000	0.103	0.956	1	41.50	49588	47653	0.96		4	8
0	1	#	0	0	#	0	0	0	0	0	1	#	1	1	0	0	1	#	#	0	#	#	000000000000000000000000000000001000000000000	1.000	1.000	1	53.43	49921	47656	0.70		7	7
0	1	#	#	0	0	#	0	0	#	0	#	#	1	1	0	#	1	0	0	0	0	0	000000000000000000000000000000001000000000000	0.103	0.956	1	46.33	49591	47656	0.70		6	9
#	1	#	0	0	0	0	#	#	#	1	1	0	0	0	0	0	#	0	1	#	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	39.00	49656	47658	0.70		7	7
0	#	#	#	#	0	0	#	#	0	1	1	0	0	0	0	0	#	0	1	#	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	39.00	49656	47658	0.65		7	7
#	1	#	#	0	0	0	0	0	#	0	0	#	#	0	0	#	0	0	0	0	0	#	000000000000000000000000000000001000000000000	0.118	0.958	1	169.63	49993	47659	0.65		195	223
1	0	#	#	#	0	#	0	0	0	0	0	0	0	1	0	#	1	0	0	0	#	#	000010000000000000000000000000000000000000000	1.000	1.000	1	60.00	49596	47661	0.70		3	3
0	#	0	0	0	0	0	#	0	#	0	1	0	0	#	0	0	0	#	1	0	#	0	000000000000000000000000000000001000000000000	0.074	0.949	1	56.14	49597	47662	0.74		3	7
0	0	0	0	0	0	#	0	0	0	#	#	#	1	0	0	#	#	0	0	0	#	0	000000000000000000000000000000010000000000000	0.819	0.996	1	121.51	49972	47664	0.70		64	67
0	0	#	0	#	#	1	0	#	0	#	0	0	0	0	1	#	0	#	0	#	#	#	000000000000000000000000100000000000000000000	0.557	0.988	1	135.60	49984	47667	0.57		84	84
#	0	0	0	#	0	0	#	0	#	#	#	1	0	#	#	#	#	#	0	0	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	101.21	49864	47671	0.52		49	49
0	#	0	0	0	0	0	#	0	0	#	#	1	#	#	#	0	0	0	0	0	0	#	000000000000000000000000000000000000001000000	1.000	1.000	2	101.21	49864	47671	0.65		49	49
1	0	#	#	0	0	#	#	0	0	#	#	#	0	0	0	#	#	0	#	0	0	0	000010000000000000000000000000000000000000000	0.948	0.999	1	247.83	49992	47672	0.57		167	167
0	0	0	#	1	0	0	#	#	#	0	0	#	#	0	0	#	#	0	#	0	0	0	000000000000000000000000000000000000000000001	0.599	0.990	1	113.17	49997	47674	0.61		44	48
0	#	0	0	1	#	0	0	0	#	0	#	0	#	#	#	#	0	#	#	0	0	0	000000000000000000000000000000000000000000001	0.504	0.986	1	99.15	49997	47674	0.57		58	62
1	0	0	#	1	0	#	#	0	0	#	#	#	#	#	0	#	0	#	#	#	#	#	000010000000000000000000000000000000000000001	0.788	0.995	1	70.53	49975	47676	0.39		25	28
1	0	0	0	0	#	#	0	0	#	#	0	#	#	1	0	0	1	#	0	0	0	0	000010000000000000000000000000000000000000000	1.000	1.000	1	120.01	49727	47679	0.70		14	14
0	0	0	0	0	0	0	#	#	0	#	0	0	0	#	0	#	0	0	1	0	0	0	000000000100000000000000000000000000000000000	0.367	0.980	1	160.17	49964	47680	0.78		45	56
#	#	#	#	#	0	0	1	#	#	0	#	0	#	#	#	#	0	0	#	#	0	#	000000000100000000000000000000000000000000000	0.428	0.983	1	84.51	49996	47681	0.35		64	74
0	1	#	#	0	0	#	0	#	0	0	#	0	1	#	0	#	#	#	0	#	#	#	000000000000000000000000000000001000000000000	0.331	0.978	1	86.43	49921	47682	0.48		56	67
0	0	0	0	0	#	#	0	0	0	0	0	0	0	0	0	#	0	#	0	0	0	1	000000000000000000000000000000100000000000000	0.193	0.968	1	56.36	49711	47684	0.83		7	11
0	0	0	0	0	#	#	0	0	#	#	0	#	#	0	0	#	#	#	0	0	#	1	000000000000000000000000000000100000000000000	0.088	0.953	1	52.34	49711	47684	0.57		7	15
#	0	0	#	#	0	0	0	0	0	0	0	0	#	0	0	0	0	#	#	1	0	#	000000000000000000000000000000000010000000000	1.000	1.000	1	72.96	49947	47687	0.70		18	18
#	0	0	0	#	0	#	#	#	0	0	0	0	#	0	0	#	#	0	0	1	0	0	000000000000000000000000000000000010000000000	0.528	0.987	1	80.18	49947	47687	0.65		18	21
#	0	#	1	0	0	0	#	0	0	1	#	0	0	0	0	1	0	1	0	0	0	#	100000000000000000000000000000000000000001000	0.103	0.956	1	55.41	49623	47688	0.78		3	14
0	1	0	0	0	0	#	#	0	0	#	#	#	#	#	0	0	0	0	0	#	#	#	000000000000000000000000000000001000000000000	0.523	0.987	1	123.46	49993	47693	0.57		69	76
#	1	0	0	0	0	0	#	1	0	0	0	0	#	0	0	#	0	0	#	0	#	0	000000000000000000000001000000001000000000000	1.000	1.000	1	40.33	49629	47694	0.74		3	3
0	0	0	0	#	#	1	0	#	0	#	#	#	0	0	1	#	0	#	0	#	#	#	000000000000000000000000100000000000000000000	0.412	0.982	1	117.42	49984	47695	0.52		92	96
0	0	#	#	1	0	0	0	0	#	0	#	0	#	#	#	#	0	0	#	0	0	#	000000000000000000000000000000000000000000001	0.612	0.990	1	112.70	49997	47696	0.57		46	50
0	#	#	0	1	#	#	0	0	0	#	0	0	#	#	0	#	0	0	0	0	0	#	000000000000000000000000000000000000000000001	0.511	0.987	1	99.17	49997	47697	0.61		56	60
0	#	#	#	1	0	#	#	0	0	0	0	0	#	#	0	#	0	#	#	0	0	#	000000000000000000000000000000000000000000001	0.511	0.987	1	99.17	49997	47697	0.52		56	60
0	#	0	0	0	1	0	#	#	0	0	0	0	0	0	0	0	#	0	#	0	#	0	000000000000000000000000000000000000000000010	0.528	0.987	1	82.77	49916	47698	0.74		28	28
1	0	0	0	1	#	#	0	0	0	#	#	0	#	#	0	#	1	#	0	#	0	#	000010000000000000000000000000000000000000001	0.193	0.968	1	39.64	49823	47701	0.57		7	11
1	#	#	#	#	0	#	#	0	0	#	0	0	#	1	#	#	#	#	#	0	#	#	000010000000000000000000000000000000000000000	0.263	0.974	1	70.42	49975	47701	0.35		56	64
0	1	#	0	0	0	0	0	#	#	0	1	0	1	#	0	0	0	#	#	0	#	#	000000000000000000000000000000001000000000000	1.000	1.000	1	87.80	49897	47708	0.65		10	10
0	1	0	#	0	0	0	0	#	0	0	1	0	#	#	#	#	0	0	#	0	#	#	000000000000000000000000000000001000000000000	1.000	1.000	1	87.80	49897	47708	0.61		10	10
1	0	0	0	0	0	0	0	0	0	0	#	0	0	#	0	0	0	1	#	0	0	0	000010000000000000000000000000000000000000000	0.103	0.956	1	50.50	49644	47709	0.87		3	6
#	0	0	#	0	#	0	0	#	0	0	#	0	#	0	0	0	1	0	0	0	#	0	000000000000000000000000000000010000000000000	0.163	0.964	1	105.51	49979	47711	0.70		49	76
#	#	1	#	#	#	#	0	#	0	0	#	#	0	0	#	0	0	0	0	#	#	#	100000000000000000000000000000000000000000000	0.645	0.991	1	169.74	49994	47714	0.43		166	178
0	1	0	#	0	0	0	#	0	#	0	#	#	#	#	0	#	0	0	0	0	#	#	000000000000000000000000000000001000000000000	0.536	0.988	1	121.94	49993	47717	0.57		72	79
0	1	0	0	0	0	#	0	0	0	#	#	#	1	#	0	#	0	0	0	#	0	#	000000000000000000000000000000001000000000000	0.591	0.990	1	104.90	49909	47717	0.65		34	34
0	1	#	#	0	0	0	#	0	0	1	1	0	0	#	#	0	#	#	1	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	38.83	49656	47721	0.70		6	6
0	1	#	0	#	#	0	#	#	0	1	#	#	0	0	0	0	#	0	1	#	0	#	000000000100000000000000000000000000000000000	0.065	0.947	1	39.30	49656	47721	0.57		6	10
#	#	#	0	0	0	#	1	#	0	#	0	#	#	#	#	0	#	0	0	#	0	0	000000000100000000000000000000000000000000000	0.493	0.986	1	89.79	49969	47722	0.48		50	57
0	0	0	0	#	0	0	#	1	0	0	#	0	#	#	#	0	#	0	#	#	#	#	000000000000000000000001000000000000000000000	0.474	0.985	1	117.82	49967	47724	0.52		75	90
#	0	1	#	0	#	0	#	#	#	#	0	#	0	#	#	0	0	#	#	#	#	0	100000000000000000000000000000000000000000000	0.356	0.980	1	157.37	49987	47725	0.39		117	150
#	#	#	#	0	1	0	0	#	0	#	#	0	0	0	1	#	#	0	0	0	0	0	000000000000000000000000000000000000000000010	0.794	0.995	1	102.73	49889	47726	0.61		29	29
#	0	0	#	0	1	0	#	#	0	0	1	0	0	0	1	0	0	0	#	#	0	0	000000000000000000000000000000000000000000010	0.382	0.981	1	32.57	49889	47726	0.74		7	7
0	0	0	0	#	0	0	#	#	1	1	1	#	#	#	#	#	0	0	0	0	#	1	000000000000000000000000000000000000100000000	1.000	1.000	1	61.43	49870	47727	0.61		7	7
1	0	0	#	0	0	0	#	#	#	0	#	0	0	#	#	#	0	0	#	0	0	0	000010000000000000000000000000000000000000000	0.951	0.999	1	240.89	49992	47728	0.61		176	176
0	1	#	#	0	#	0	0	0	0	1	0	0	0	#	0	#	0	0	1	0	0	#	000000000000000000000000000000000001010000000	1.000	1.000	1	41.33	49666	47731	0.74		3	3
#	0	0	0	0	0	0	0	#	#	#	#	0	0	#	0	0	#	0	1	#	0	#	000000000100000000000000000000000000000000000	0.425	0.983	1	155.69	49964	47732	0.61		48	55
#	0	1	1	#	0	0	0	0	1	#	1	0	0	0	0	#	0	0	0	0	0	#	100000000000000000000000000000000000000000000	1.000	1.000	1	29.33	49668	47733	0.78		3	3
1	0	0	#	0	0	#	0	0	0	#	#	#	0	0	0	#	0	0	#	0	0	0	000010000000000000000000000000000000000000000	0.947	0.999	1	247.83	49992	47735	0.70		164	164
0	1	#	0	0	0	0	0	0	0	0	#	0	0	#	1	0	0	0	1	0	#	#	000000000000000000000000000000000001000000000	0.103	0.956	1	47.67	49674	47739	0.78		3	6
0	1	#	0	0	0	0	0	#	0	#	0	#	0	0	1	0	#	0	1	0	0	0	000000000000000000000000000000000001000000000	0.103	0.956	1	47.67	49674	47739	0.78		3	6
1	0	0	#	0	0	#	#	#	0	#	#	#	0	#	#	#	#	0	#	0	0	0	000010000000000000000000000000000000000000000	0.951	0.999	1	240.79	49992	47741	0.48		176	176
0	0	0	0	0	0	0	#	0	1	#	#	0	#	0	0	0	0	0	#	0	0	0	000000000100000000000000000000000000100000000	1.000	1.000	2	35.00	49677	47742	0.78		3	3
0	0	0	#	#	#	#	#	1	#	0	#	0	#	0	0	0	#	0	#	#	#	#	000000000000000000000001000000000000000000000	0.386	0.981	1	116.82	49967	47745	0.43		74	92
#	#	0	1	#	0	0	#	0	0	#	#	#	#	0	0	#	0	0	#	#	0	#	000000000000000000000000000000000000000001000	0.550	0.988	1	100.86	49963	47746	0.48		68	71
0	#	#	0	0	#	0	#	0	0	#	#	0	0	#	1	1	#	0	1	#	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	96.50	49955	47747	0.61		19	19
0	0	0	0	0	0	#	0	0	0	#	#	#	#	0	#	1	#	#	1	#	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	148.05	49820	47747	0.61		16	16
0	1	0	#	0	#	0	0	0	#	#	#	0	0	#	0	#	#	0	0	#	#	0	000000000000000000000000000000001000000000000	1.000	1.000	1	141.12	49993	47750	0.57		34	34
0	1	#	#	0	0	#	0	0	#	0	#	0	0	#	0	0	#	0	0	#	#	0	000000000000000000000000000000001000000000000	1.000	1.000	1	141.12	49993	47750	0.61		34	34
0	0	0	0	#	0	0	0	1	0	#	0	#	0	0	#	0	0	0	0	0	#	#	000000000000000000000001000000000000000000000	0.474	0.985	1	130.05	49967	47751	0.74		55	66
#	#	1	0	0	#	0	0	#	0	0	#	#	#	0	#	0	0	0	0	#	#	#	100000000000000000000000000000000000000000000	0.912	0.998	1	186.30	49994	47752	0.52		142	145
#	0	0	#	#	#	1	#	#	0	#	#	#	#	0	#	#	#	0	#	#	1	#	000000000000000000000000100000000000000000000	1.000	1.000	1	47.14	49930	47754	0.30		7	7
#	0	0	#	#	0	1	#	#	0	#	1	#	#	0	1	#	#	0	#	#	1	#	000000000000000000000000100000000000000000000	1.000	1.000	1	47.14	49930	47754	0.43		7	7
0	0	1	0	#	#	0	0	#	0	#	1	#	0	0	0	#	#	#	0	0	#	0	100000000000000000000000000000000000000000000	1.000	1.000	1	185.10	49994	47755	0.61		54	54
#	0	#	1	#	#	0	#	0	#	0	#	0	0	0	#	0	0	1	0	0	0	1	000000000000000000000000000000000000100001000	1.000	1.000	1	38.67	49693	47758	0.65		3	3
0	#	0	1	0	#	0	0	0	0	0	#	0	0	0	0	0	0	#	0	0	0	1	000000000000000000000000000000000000100001000	0.276	0.975	1	72.14	49693	47758	0.83		3	7
0	0	#	#	0	1	0	0	0	0	#	#	0	0	#	1	0	0	0	0	0	0	#	000000000000000000000000000000000000000000010	1.000	1.000	1	129.09	49810	47760	0.74		20	20
0	#	0	#	0	1	0	0	0	0	#	#	0	0	0	1	0	0	0	#	0	0	#	000000000000000000000000000000000000000000010	1.000	1.000	1	129.09	49810	47760	0.74		20	20
#	0	#	#	0	#	1	0	0	0	#	0	0	0	0	#	#	#	#	0	0	#	#	000000000000000000000000100000000000000000000	0.458	0.985	1	125.31	49984	47763	0.52		89	89
#	0	1	0	0	0	0	0	#	0	#	#	#	0	#	#	#	#	0	1	#	0	0	000000000100000000000000000000000000000000000	0.071	0.948	1	79.85	49955	47765	0.57		17	37
0	0	#	0	0	#	#	1	0	0	0	0	0	#	0	#	#	#	0	0	#	0	0	000000000100000000000000000000000000000000000	0.536	0.988	1	92.17	49969	47767	0.65		39	43
#	#	1	0	0	#	#	#	#	0	#	1	0	0	#	0	#	0	0	0	#	0	0	100000000000000000000000000000000000000000000	0.645	0.991	1	164.49	49994	47768	0.57		57	61
#	#	0	#	1	#	0	0	0	0	0	0	#	0	#	0	0	0	0	0	#	#	#	000010000000000000000000000000000000000000001	0.121	0.959	1	94.83	49878	47770	0.61		16	59
1	0	0	#	1	#	#	0	0	0	0	0	#	0	#	0	#	0	0	#	#	#	0	000010000000000000000000000000000000000000001	1.000	1.000	1	84.85	49878	47770	0.61		13	13
0	#	1	0	0	#	0	0	#	0	#	#	#	0	0	#	#	#	#	0	#	#	#	100000000000000000000000000000000000000000000	0.748	0.994	1	159.34	49994	47771	0.43		185	192
0	0	#	0	0	0	#	0	0	0	#	#	0	0	#	0	#	0	#	1	0	0	#	000000000100000000000000000000000000000000000	0.213	0.970	1	125.63	50000	47773	0.65		62	89
0	0	#	0	#	#	1	0	#	0	#	0	0	0	0	1	0	#	0	0	#	#	#	000000000000000000000000100000000000000000000	0.535	0.988	1	135.99	49984	47774	0.61		75	75
0	0	0	0	0	0	0	0	0	#	0	0	0	0	#	0	1	0	0	0	0	0	1	000000000000000000000000000000100000000000000	1.000	1.000	1	57.67	49711	47776	0.91		3	3
0	0	0	1	0	0	0	#	0	0	1	#	0	0	0	0	1	#	0	1	#	1	0	000000000100000000000000000000000000000000000	1.000	1.000	1	40.33	49714	47779	0.83		3	3
