landmass	zone	area	population	language	religion	bars	stripes	colours	circles	crosses	saltires	quarters	sunstars	crescent	triangle	icon	animate	text	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
5	#	#	#	#	#	0	#	#	1	0	0	#	#	#	#	0	0	#	1000100	0.035	0.714	1	46.40	877	361	0.37		14	19
5	#	-7468.700;8212.700	-344.880;380.880	#	#	0	#	#	1	0	0	#	1	#	#	#	#	#	1000100	0.257	0.873	1	33.89	877	361	0.42		9	9
2	#	-4692.420;4716.420	#	1	1	0	#	6	1	#	#	1	#	#	0	1	#	1	1111100	1.000	1.000	1	11.60	878	362	0.58		5	5
6	1	#	-372.960;372.960	#	1	#	#	7	#	0	#	#	#	0	#	#	1	1	0000100	0.000	-0.429	2	9.00	879	363	0.47		5	5
6	1	#	-372.960;372.960	#	1	#	#	7	#	0	#	#	#	0	#	#	1	1	1111001	0.035	0.714	1	9.00	879	363	0.47		5	5
6	#	#	-372.960;372.960	#	1	#	#	7	0	0	0	#	#	#	#	#	1	1	1111101	1.000	1.000	1	10.25	879	363	0.47		4	4
5	#	-3952.500;7248.500	#	6	2	#	#	#	1	#	0	#	0	#	0	#	#	#	1000000	0.035	0.714	1	52.00	622	364	0.42		4	4
#	#	-6048.540;6048.540	-241.920;241.920	1	1	#	#	4	#	0	#	0	#	#	#	1	1	#	0101000	0.000	0.143	1	16.10	882	366	0.47		5	10
#	#	-6048.540;6048.540	-241.920;241.920	1	1	#	#	4	#	0	#	0	#	#	#	1	1	#	0010100	0.000	0.429	1	16.10	882	366	0.47		10	10
1	#	#	#	1	1	#	#	#	0	#	#	0	#	0	1	#	#	0	0010000	0.000	-0.184	1	39.83	883	367	0.42		4	14
1	4	-7597.680;7635.680	-282.240;282.240	#	#	0	3	#	0	#	0	0	0	#	1	0	#	#	0011010	1.000	1.000	1	44.25	883	367	0.63		4	4
4	#	-2409.250;3191.250	-294.400;310.400	10	#	0	#	5	#	0	0	0	1	0	#	#	1	0	0000110	0.000	0.143	2	13.20	886	370	0.68		5	5
4	#	-2409.250;3191.250	-294.400;310.400	10	#	0	#	5	#	0	0	0	1	0	#	#	1	0	1101000	0.000	0.429	1	13.20	886	370	0.68		5	5
4	#	-2409.250;3191.250	-294.400;310.400	10	#	0	#	5	#	0	0	#	1	0	#	#	1	0	0000110	0.000	0.143	1	15.25	886	370	0.63		4	4
#	#	-7007.710;8897.710	#	10	#	#	0	4	#	#	0	0	0	#	#	0	#	0	0111010	0.000	0.365	1	33.00	888	372	0.47		4	9
4	#	#	#	#	5	#	#	4	#	0	0	0	0	0	#	#	0	0	0000010	0.000	-0.265	2	42.66	888	372	0.53		4	14
#	3	#	-251.000;265.040	2	#	#	#	#	0	#	0	#	#	0	0	0	#	#	1000000	0.000	0.330	1	66.88	922	373	0.42		19	29
#	#	-6324.590;6892.590	-249.040;253.000	#	#	#	#	#	#	#	0	0	0	0	#	#	0	0	1001000	0.000	0.219	1	82.07	946	373	0.42		59	252
#	4	-5824.520;5824.520	#	1	#	0	0	3	1	#	0	0	#	#	1	0	1	#	1000000	0.000	0.429	2	11.60	890	374	0.63		5	5
#	4	-5824.520;5824.520	#	1	#	0	0	3	1	#	0	0	#	#	1	0	1	#	0101000	0.035	0.714	1	11.60	890	374	0.63		5	5
#	4	-5824.520;5824.520	#	1	#	0	0	3	1	0	0	0	#	0	1	0	1	#	1101000	1.000	1.000	1	13.50	890	374	0.74		4	4
#	#	-406.260;5418.260	-251.000;253.000	#	#	#	#	#	#	0	#	0	#	0	1	0	0	0	0100100	0.000	0.081	1	54.65	962	377	0.47		19	55
4	1	#	#	#	2	#	3	#	#	#	#	#	0	0	#	0	0	0	1100110	1.000	1.000	1	40.75	635	377	0.47		4	4
#	#	-4156.390;7248.500	#	#	2	0	#	#	0	#	#	#	#	#	0	#	#	0	1000100	0.000	0.454	1	71.50	961	379	0.32		38	56
#	2	-2800.420;6608.420	#	#	2	#	#	#	0	#	#	0	0	#	#	#	#	0	1000100	1.000	1.000	1	45.75	766	379	0.37		4	4
#	4	-960.280;5312.280	-151.200;151.200	6	#	#	#	2	#	#	0	#	#	0	#	#	#	0	1000100	1.000	1.000	1	29.50	767	380	0.42		4	4
4	4	-5774.540;6322.540	#	3	#	0	#	#	#	#	#	0	#	#	0	0	#	#	1101000	1.000	1.000	1	51.00	770	383	0.42		5	5
#	#	#	-275.240;289.240	3	5	#	#	#	#	0	0	#	#	#	0	#	0	0	0001000	0.000	0.224	1	59.47	946	383	0.42		9	14
4	#	#	#	#	#	#	#	3	0	0	#	#	1	0	0	0	0	#	1001000	0.001	0.476	2	63.73	770	383	0.47		14	24
1	#	-6272.560;6272.560	#	1	#	0	#	6	#	#	#	1	0	0	#	1	#	1	0101001	0.000	0.143	1	14.00	771	384	0.53		5	5
1	#	-6272.560;6272.560	#	1	#	0	#	6	#	#	#	1	0	0	#	1	#	1	1010100	0.000	0.143	1	14.00	771	384	0.53		5	5
#	#	#	#	#	#	1	#	#	#	0	0	#	1	#	0	#	0	0	0000010	0.000	0.143	1	25.67	903	387	0.37		4	9
#	#	-3324.300;3396.300	-175.400;177.400	#	#	#	#	#	#	0	#	#	#	0	#	#	0	0	1001000	0.000	0.229	1	82.06	961	387	0.32		115	370
4	1	-4115.450;5965.450	#	10	#	3	0	2	0	0	#	0	#	#	#	#	#	#	0100100	1.000	1.000	1	37.25	904	388	0.53		4	4
4	1	-4115.450;5965.450	#	10	#	3	0	2	0	0	#	0	#	#	#	0	0	0	0100100	1.000	1.000	1	37.25	904	388	0.68		4	4
#	4	#	-36.120;498.120	1	#	#	13	#	0	#	#	#	#	#	#	0	#	#	1010100	1.000	1.000	1	15.00	905	389	0.32		4	4
#	1	#	-123.000;129.000	10	6	#	3	#	1	0	#	0	#	#	#	0	#	0	0010100	0.035	0.714	1	48.00	649	391	0.53		5	5
#	1	#	-123.000;129.000	10	6	#	3	#	1	0	#	0	#	#	#	0	#	0	1000000	0.000	0.429	1	48.00	649	391	0.53		5	5
#	#	#	#	#	#	0	#	#	1	0	0	#	#	#	#	0	0	#	1000100	0.015	0.657	1	40.31	993	391	0.32		21	30
5	#	#	#	#	#	#	#	#	1	0	0	#	#	#	#	0	0	#	1000100	0.035	0.714	1	48.24	877	391	0.32		12	16
3	#	#	-228.840;234.840	1	0	#	#	3	0	0	0	0	#	0	#	#	0	#	0100101	1.000	1.000	2	59.75	909	393	0.58		4	4
4	2	-6711.680;8521.680	-299.600;355.600	10	#	#	0	#	#	#	0	#	0	#	#	#	1	0	1101001	0.022	0.683	2	21.11	910	394	0.53		4	9
1	#	-5936.530;5936.530	-151.200;151.200	#	1	#	0	#	#	1	1	1	0	0	#	1	#	0	0001000	0.000	-0.429	1	26.38	911	395	0.63		8	8
#	4	#	#	#	1	0	#	6	0	#	#	#	#	0	#	#	1	#	1111101	0.312	0.890	2	20.19	911	395	0.37		8	13
#	#	-3262.300;3458.300	#	#	#	0	3	4	#	#	#	#	#	#	#	#	#	#	0000100	0.000	0.083	1	66.74	962	396	0.21		43	48
#	#	-3262.300;3458.300	#	#	#	0	3	4	#	#	#	#	#	#	#	#	#	#	1000010	0.000	0.190	1	66.74	914	396	0.21		33	48
4	#	#	-221.760;221.760	#	0	#	#	4	#	0	#	#	#	#	#	#	0	0	1001000	0.000	0.429	1	30.25	783	396	0.37		4	4
#	1	-3324.300;3396.300	#	#	#	#	#	#	0	0	0	#	#	0	#	#	#	0	1001000	0.000	0.245	1	78.51	961	396	0.37		75	187
5	#	-3676.620;10212.620	547.920;820.080	6	#	0	#	4	1	#	0	0	0	0	#	#	0	#	0110101	1.000	1.000	1	36.60	913	397	0.63		5	5
#	1	-6324.590;6892.590	-241.920;253.000	6	#	#	#	4	#	#	0	0	0	#	#	#	0	0	1001110	1.000	1.000	1	29.50	915	399	0.53		4	4
#	#	#	-249.040;241.920	#	0	2	#	#	#	#	0	0	0	0	0	#	#	#	1001000	0.000	0.327	1	29.85	915	399	0.42		4	14
#	2	#	#	10	5	#	#	4	0	#	0	0	#	0	#	0	#	0	0000010	0.000	0.143	1	35.38	917	401	0.53		8	8
#	#	-3727.400;5233.400	#	10	#	3	0	4	#	#	#	0	0	#	#	#	#	#	1100011	1.000	1.000	1	26.50	917	401	0.37		4	4
4	1	#	#	#	#	#	6	#	#	#	#	0	#	0	#	#	#	0	1001110	1.000	1.000	1	22.25	918	402	0.32		4	4
6	2	#	#	#	1	#	#	#	#	#	1	#	#	0	#	#	0	#	0010000	0.000	0.429	1	20.78	919	403	0.32		9	9
6	2	#	#	#	1	#	#	#	#	#	1	#	#	0	#	#	0	#	1000100	0.035	0.714	1	20.78	919	403	0.32		9	9
#	#	#	#	#	1	#	#	#	#	#	1	#	#	0	#	#	0	#	1010100	0.001	0.490	1	34.27	983	403	0.21		23	28
#	#	-8237.740;5349.410	#	#	0	#	#	#	#	#	#	1	#	0	0	0	0	0	1010100	1.000	1.000	1	46.75	791	404	0.42		4	4
2	#	-3835.410;5554.450	#	2	#	#	#	3	0	0	#	#	#	#	#	#	#	0	1000100	0.000	0.277	1	71.49	791	404	0.37		4	17
#	#	-8176.730;8176.730	#	#	1	#	#	5	0	0	0	0	2	0	#	#	0	#	0100100	0.000	0.143	1	33.25	921	405	0.53		4	4
#	4	-8176.730;8176.730	#	#	1	#	#	#	0	0	0	0	2	0	#	#	0	#	1001010	0.000	0.429	1	33.25	921	405	0.53		4	4
2	3	#	-318.640;346.640	2	#	#	0	#	0	0	#	0	0	#	#	0	0	#	1000100	1.000	1.000	3	37.75	922	406	0.58		4	4
#	#	#	-151.200;543.074	2	#	#	#	#	0	1	#	#	0	0	#	#	#	0	1010100	0.008	0.619	1	28.67	408	407	0.37		6	6
#	#	-7257.650;7303.650	-211.680;211.680	1	1	0	2	#	1	0	#	0	#	#	0	1	1	#	1100100	0.000	-0.143	1	13.00	924	408	0.63		4	4
#	#	#	11.920;536.080	#	#	#	#	2	#	0	#	#	1	0	0	#	0	0	1001000	0.044	0.731	2	41.92	925	409	0.42		9	17
#	#	#	#	#	6	#	#	#	#	0	#	0	1	0	0	#	0	0	1001000	0.102	0.796	2	38.94	925	409	0.42		14	14
1	#	#	-169.360;173.360	1	1	0	0	3	#	0	#	#	0	0	#	0	#	0	0101010	1.000	1.000	1	49.25	927	411	0.63		4	4
1	#	#	-169.360;173.360	#	1	#	0	3	#	0	1	#	0	0	1	0	#	0	0101010	0.000	0.429	1	36.17	927	411	0.63		4	6
1	4	#	-302.480;322.480	2	#	#	#	3	0	#	#	0	#	0	1	#	0	#	1010100	1.000	1.000	1	34.25	929	413	0.53		4	4
1	4	#	-302.480;322.480	2	#	#	#	3	#	#	0	0	#	0	1	#	0	#	1010100	1.000	1.000	1	34.25	929	413	0.53		4	4
2	#	#	#	2	#	#	#	#	#	#	#	#	0	#	0	0	0	0	0010100	0.000	0.286	1	62.68	931	415	0.37		4	16
2	#	#	#	2	#	0	#	2	#	#	#	#	0	#	0	0	0	0	0010100	1.000	1.000	1	49.25	931	415	0.47		4	4
#	4	#	#	6	#	#	#	#	#	1	#	0	#	0	#	#	#	#	1010100	1.000	1.000	1	39.78	984	416	0.26		9	9
3	#	-3471.310;3473.310	-151.200;151.200	#	1	#	#	3	0	#	#	#	0	0	0	#	#	0	1010100	0.003	0.567	1	56.88	984	416	0.53		18	33
4	4	#	#	#	2	3	#	3	0	#	#	#	#	0	0	0	#	#	1101000	1.000	1.000	1	54.78	934	418	0.47		9	9
4	4	#	#	#	2	#	#	3	0	0	#	#	#	0	0	0	#	#	1101000	1.000	1.000	2	54.78	934	418	0.47		9	9
#	#	-3624.330;3768.330	#	1	5	0	3	3	0	0	0	0	0	#	0	0	#	#	0110100	1.000	1.000	2	71.75	935	419	0.68		4	4
#	3	#	-257.040;6.893	#	1	0	#	5	#	0	0	#	0	0	1	1	1	#	0000001	0.000	-0.143	1	15.00	938	422	0.63		5	5
#	3	#	-257.040;6.893	#	1	0	#	5	#	0	0	#	0	0	1	1	1	#	1011100	0.035	0.714	1	15.00	938	422	0.63		5	5
#	3	#	-257.040;6.893	#	1	0	#	5	#	0	0	0	0	0	#	1	1	#	1011100	0.035	0.714	1	17.00	938	422	0.63		4	4
#	#	#	#	#	#	#	#	#	0	0	0	0	#	0	0	#	#	0	0100011	0.000	-0.259	1	75.00	995	424	0.37		14	316
#	2	-5918.530;5954.530	-326.600;328.600	1	1	0	0	7	0	2	#	1	#	#	#	#	#	#	1111101	1.000	1.000	1	16.00	943	427	0.58		4	4
#	#	-4336.410;4848.410	#	6	6	0	#	#	0	#	0	#	#	#	#	0	0	#	1011100	1.000	1.000	1	52.25	686	428	0.42		4	4
2	#	-7321.690;8135.690	-284.280;290.280	#	#	0	#	#	#	0	#	0	1	#	0	1	1	#	1010100	0.000	0.143	1	10.80	945	429	0.53		5	5
2	#	-7321.690;8135.690	-284.280;290.280	#	#	0	#	#	#	0	#	0	1	#	0	1	1	#	0101010	0.000	0.143	1	10.80	945	429	0.53		5	5
4	#	-7007.710;8897.710	#	#	5	#	#	#	#	0	0	0	0	0	#	#	#	0	0011000	0.000	0.045	1	64.57	990	430	0.47		14	44
4	#	-7007.710;8897.710	#	#	5	#	#	#	#	0	0	0	0	0	#	#	#	0	0100010	0.000	0.019	1	64.57	917	430	0.47		8	44
#	#	-4526.450;3396.300	#	#	#	#	#	3	0	0	0	0	#	0	#	0	0	0	0010000	0.000	0.157	1	93.14	990	430	0.53		64	122
#	#	-3324.300;7257.400	-175.400;177.400	#	#	#	#	#	#	#	#	#	#	#	#	#	0	0	1001000	0.000	0.215	1	69.94	983	430	0.21		119	412
5	#	#	#	6	2	#	#	#	#	#	0	0	0	#	0	#	#	#	1000000	0.004	0.571	2	39.25	947	431	0.37		8	8
#	#	-10738.628;7248.500	#	#	2	0	#	#	0	#	#	#	#	#	#	#	#	0	1000100	0.000	0.441	1	72.21	961	432	0.26		50	67
#	#	#	#	#	2	0	#	#	#	#	0	0	#	#	0	#	#	0	1000100	0.001	0.488	1	67.98	993	432	0.32		42	63
#	1	-4492.420;4916.420	#	8	#	0	2	3	#	#	0	#	0	#	0	1	0	#	1000100	0.035	0.714	1	67.00	820	433	0.58		5	5
#	1	-4492.420;4916.420	#	8	#	0	2	3	#	#	0	#	0	#	0	1	0	#	0100000	0.000	0.429	1	67.00	820	433	0.58		5	5
1	4	-5376.480;5376.480	-226.800;226.800	#	1	#	0	6	#	#	0	0	0	0	0	1	#	#	0010000	0.000	-0.143	1	15.50	950	434	0.68		4	4
1	4	-5376.480;5376.480	#	#	1	#	#	6	#	#	#	0	0	0	0	1	#	#	1101100	0.035	0.714	1	15.50	950	434	0.53		4	4
1	4	#	#	#	0	2	0	#	0	0	#	#	#	0	#	#	#	0	1000010	1.000	1.000	1	31.50	951	435	0.47		4	4
1	4	#	-230.880;242.880	#	#	2	0	#	0	0	#	#	#	0	#	0	#	0	1000010	1.000	1.000	1	31.50	951	435	0.53		4	4
5	1	-7951.710;7953.710	-186.520;196.520	#	3	#	0	#	#	#	#	1	0	0	#	#	1	1	1111101	1.000	1.000	1	10.50	953	437	0.58		4	4
4	4	#	#	6	0	#	#	5	0	#	0	0	#	0	0	0	1	0	1001000	0.000	0.143	1	18.80	955	439	0.68		5	5
4	4	#	#	6	0	#	#	5	0	#	0	0	#	0	0	0	1	0	0100011	0.000	0.429	1	18.80	955	439	0.68		5	5
#	#	#	#	#	0	#	#	5	#	#	#	#	1	0	0	0	1	0	1001000	0.000	0.143	1	21.25	955	439	0.42		4	4
#	#	#	#	#	#	#	#	#	#	0	#	0	1	0	0	#	#	0	1001000	0.000	0.373	2	69.51	961	440	0.32		58	93
#	#	#	#	#	#	#	#	#	#	0	#	#	1	0	0	#	#	#	1001000	0.000	0.333	1	67.43	961	440	0.21		67	114
3	#	#	-324.880;400.880	2	#	#	3	#	#	0	#	#	#	#	#	#	#	0	1001000	1.000	1.000	1	54.75	828	441	0.32		4	4
3	#	-6775.650;7785.650	-324.880;400.880	2	#	0	3	2	0	0	#	#	#	0	#	#	#	0	1001000	1.000	1.000	1	54.75	828	441	0.58		4	4
#	#	-3324.300;7257.400	-251.000;253.000	4	#	#	#	#	#	#	#	#	#	0	#	#	0	0	1000000	0.000	0.429	1	74.90	829	442	0.32		14	14
#	#	#	#	#	#	0	#	#	#	0	#	#	0	#	#	#	0	0	1001000	0.000	0.211	1	85.88	916	442	0.26		40	160
5	#	#	#	#	6	0	0	#	0	0	#	0	5	0	0	0	0	0	1001000	1.000	1.000	1	20.25	959	443	0.68		4	4
5	#	#	700.560;1315.440	#	6	#	#	#	#	0	#	0	5	0	0	0	#	0	1001000	1.000	1.000	2	20.25	959	443	0.53		4	4
#	#	-6042.600;7398.600	-227.080;297.080	10	3	#	#	#	0	0	#	1	14	0	0	#	1	0	1010100	1.000	1.000	1	25.75	960	444	0.63		4	4
#	#	-6042.600;7398.600	-227.080;297.080	10	3	#	#	#	0	0	0	1	14	0	0	1	#	0	1010100	1.000	1.000	1	25.75	960	444	0.68		4	4
#	1	#	#	#	#	0	3	#	0	#	0	0	#	0	0	#	0	#	0100010	0.000	0.060	1	86.83	961	445	0.47		19	55
4	1	-8260.740;8316.740	-196.560;196.560	10	5	#	3	#	#	#	0	0	0	#	#	#	0	0	1110100	1.000	1.000	1	41.20	962	446	0.63		5	5
#	#	-3324.300;7257.400	-175.400;253.000	#	#	#	#	#	#	0	#	#	0	0	#	#	0	0	1000000	0.000	0.322	1	83.46	986	450	0.37		160	207
#	#	#	-251.000;177.400	#	#	0	#	#	#	#	#	#	#	#	#	#	#	0	1001000	0.000	0.190	1	68.15	995	450	0.16		138	394
3	1	-5575.520;6073.520	-271.640;393.640	#	#	0	#	#	0	0	#	#	0	#	0	0	#	0	1001000	0.000	0.299	1	80.87	829	451	0.58		4	22
3	1	-5575.520;6073.520	-271.640;393.640	#	#	0	#	#	0	0	#	#	0	#	0	0	#	0	0000010	0.000	0.013	1	80.87	829	451	0.58		4	22
#	#	-6162.690;9294.690	-189.520;193.520	10	6	3	#	3	#	#	#	0	#	#	#	1	#	0	0011000	0.035	0.714	1	13.60	968	452	0.47		5	5
#	#	-6162.690;9294.690	-189.520;193.520	10	6	3	#	3	#	#	#	0	#	#	#	1	#	0	1000000	0.000	0.429	1	13.60	968	452	0.47		5	5
#	#	#	-320.560;324.560	10	6	3	#	3	2	#	#	0	#	#	#	#	#	0	1011000	1.000	1.000	1	15.00	968	452	0.42		4	4
#	#	-6162.690;9294.690	-189.520;193.520	10	#	3	#	3	2	#	0	0	#	#	#	#	#	0	1011000	1.000	1.000	1	15.00	968	452	0.47		4	4
#	#	#	-317.520;317.520	10	#	0	#	#	#	#	0	1	#	0	0	0	0	#	1000100	0.214	0.857	1	36.12	969	453	0.47		8	8
#	2	#	-317.520;317.520	10	#	0	#	#	0	#	0	#	#	#	0	#	0	#	1000100	0.000	0.253	1	64.08	969	453	0.42		12	26
1	#	-2955.440;6901.440	-124.600;278.600	#	0	3	0	#	0	0	#	#	#	#	0	#	1	0	1100101	1.000	1.000	1	29.50	970	454	0.58		4	4
#	4	#	-126.000;126.000	1	#	0	1	#	0	0	0	#	0	#	#	#	#	0	0010001	0.000	0.143	1	36.60	992	455	0.53		5	10
#	4	#	-126.000;126.000	1	#	0	1	#	0	0	0	#	0	#	#	#	#	0	0000100	0.000	0.429	2	36.60	992	455	0.53		10	10
#	#	-540.340;7257.400	-175.400;253.000	#	#	#	#	#	#	0	#	0	0	0	#	#	0	0	1000000	0.000	0.322	1	83.46	986	456	0.42		157	204
5	#	-3324.300;7076.340	#	#	#	#	#	#	#	0	0	#	0	0	#	#	0	#	0000100	0.000	0.295	1	70.93	972	456	0.37		37	45
#	4	-8067.730;8285.730	-203.680;219.680	#	#	3	#	#	0	#	0	#	0	0	#	0	#	0	0010100	0.000	0.234	1	55.84	973	457	0.53		8	25
#	#	-7671.690;4873.430	#	#	7	#	#	#	#	0	0	#	1	0	#	#	0	0	1001000	0.000	0.209	1	41.66	846	459	0.42		4	13
#	#	-4759.430;7785.690	-159.280;163.280	3	#	#	5	4	#	0	#	#	1	0	0	#	0	0	1001000	0.000	0.429	1	37.75	846	459	0.58		4	4
#	#	#	-251.000;253.000	#	#	0	#	4	0	#	#	#	#	#	#	#	#	0	1000000	0.000	0.109	1	64.67	962	460	0.26		64	68
#	#	-4526.450;5554.450	#	#	#	#	#	3	0	#	#	#	#	0	0	#	#	0	1000100	0.000	0.427	2	80.11	986	463	0.32		93	177
6	#	-4526.450;5554.450	#	#	#	#	#	3	0	#	#	#	#	#	0	#	0	0	0010000	0.000	0.429	1	44.87	850	463	0.37		12	12
5	1	#	-301.520;333.520	10	#	0	0	#	#	#	0	#	2	#	0	0	#	0	0010101	1.000	1.000	1	31.25	980	464	0.58		4	4
#	#	#	-226.800;226.800	#	#	0	#	6	1	#	1	#	4	#	#	1	#	#	0101001	0.000	0.143	1	18.40	982	466	0.37		5	5
#	#	#	-226.800;226.800	#	#	0	#	6	1	#	1	#	4	#	#	1	#	#	1010100	0.000	0.143	1	18.40	982	466	0.37		5	5
#	#	-6160.550;6160.550	#	1	#	0	#	#	1	1	1	#	4	#	#	1	#	#	1111101	1.000	1.000	2	20.75	982	466	0.42		4	4
1	#	-5264.470;5264.470	#	1	#	0	#	6	1	1	1	1	4	#	#	1	#	#	1111101	1.000	1.000	1	20.75	982	466	0.58		4	4
4	#	#	#	#	#	0	#	#	#	1	#	#	#	0	0	#	0	#	1111101	1.000	1.000	1	29.50	983	467	0.32		4	4
#	#	-3136.280;3136.280	#	#	1	0	0	#	#	1	#	#	0	0	#	1	#	#	0001000	0.000	-0.371	1	25.29	983	467	0.42		20	20
5	1	#	#	#	#	0	2	#	#	0	#	0	1	#	0	0	0	#	0010100	1.000	1.000	1	50.00	985	469	0.53		4	4
#	#	-4156.390;7248.500	#	#	2	#	#	#	0	#	#	#	0	#	#	#	#	0	1000100	0.001	0.505	1	69.55	948	472	0.26		28	41
#	#	#	#	#	2	#	#	#	0	#	#	0	#	#	0	#	#	0	1000100	0.000	0.408	1	69.17	961	472	0.26		36	70
#	#	#	#	#	#	#	9	#	#	#	0	1	#	#	#	0	#	#	0010100	1.000	1.000	1	19.75	991	475	0.21		4	4
#	4	#	-126.000;126.000	1	#	#	1	#	0	0	0	#	0	#	#	#	#	0	0010101	0.000	0.429	1	41.12	992	476	0.47		4	8
#	#	#	-224.840;238.840	#	2	0	0	#	#	#	0	#	#	#	#	#	#	0	1000100	0.000	0.458	1	54.33	993	477	0.32		8	29
#	#	-3420.320;3748.320	-154.280;168.280	8	2	0	#	2	1	#	0	0	1	#	0	0	#	0	1000100	1.000	1.000	1	23.00	993	477	0.68		4	4
#	2	-6042.550;6278.550	-205.680;217.680	#	5	0	#	#	0	#	0	#	1	0	#	#	0	#	1100010	1.000	1.000	2	78.00	994	478	0.53		4	4
#	4	#	-151.320;181.320	#	0	#	3	7	#	#	#	0	#	0	0	#	#	0	0100011	0.000	-0.143	1	15.40	995	479	0.47		5	5
#	4	#	-151.320;181.320	#	0	#	3	7	#	#	#	0	#	0	0	#	#	0	1011100	0.000	0.143	1	15.40	995	479	0.47		5	5
#	#	#	-151.320;177.400	#	#	#	3	#	#	#	#	#	#	#	0	#	#	0	1001000	0.000	0.181	1	85.10	995	479	0.21		41	106
#	4	#	-251.000;59.971	#	0	#	#	7	#	#	#	0	7	0	#	#	#	0	1011100	0.000	0.143	1	16.75	995	479	0.42		4	4
#	#	-3324.300;4991.440	-175.400;211.680	6	#	#	5	4	#	0	#	#	#	0	0	#	#	0	1001000	0.000	0.429	1	47.25	870	483	0.47		4	4
2	4	-4865.440;3396.300	-211.680;177.400	#	#	#	5	#	0	0	0	#	#	#	#	#	0	0	1101100	1.000	1.000	1	47.25	870	483	0.53		4	4
#	#	#	-251.000;253.000	#	#	0	#	#	#	0	0	#	0	0	#	#	0	0	1000000	0.000	0.328	1	86.10	972	485	0.42		111	139
3	1	-3120.290;3376.290	-357.960;387.960	#	#	#	0	3	0	0	#	#	#	0	1	0	#	#	1010000	0.035	0.714	1	39.00	876	489	0.58		4	4
3	1	-3120.290;3376.290	-357.960;387.960	#	#	#	0	3	0	0	#	#	#	0	1	0	#	#	0000100	0.000	0.429	1	39.00	876	489	0.58		4	4
5	1	-7468.700;8212.700	#	#	#	0	#	3	1	0	0	#	#	0	0	#	#	0	1010100	1.000	1.000	2	48.71	877	490	0.58		7	7
5	#	#	-344.880;380.880	#	3	#	#	#	#	0	0	#	1	#	0	#	#	#	1000100	0.035	0.714	1	40.00	877	490	0.37		3	3
2	#	-7940.710;7964.710	-282.240;282.240	1	1	#	#	#	#	#	#	#	#	0	0	1	1	1	0101000	0.000	0.143	1	15.00	878	491	0.53		3	3
6	1	#	-252.000;252.000	#	1	#	#	7	#	0	#	#	#	0	#	#	1	1	1111001	0.035	0.714	1	11.67	879	492	0.47		3	3
#	#	#	#	8	#	#	#	#	0	#	0	#	#	1	0	#	0	0	0101000	1.000	1.000	1	26.67	881	494	0.37		3	3
#	#	-6048.540;6048.540	-241.920;241.920	1	1	#	#	4	#	0	#	0	#	#	#	1	#	#	0101000	0.000	0.143	1	18.38	882	495	0.42		4	8
#	#	-6048.540;6048.540	-241.920;241.920	1	1	#	#	4	#	0	#	0	#	#	#	1	#	#	0010100	0.000	0.429	1	18.38	882	495	0.42		8	8
#	#	#	-241.920;241.920	1	1	#	#	4	#	0	#	0	#	#	#	1	#	#	0010100	0.000	0.429	1	20.29	882	495	0.37		7	7
#	#	-6048.540;6048.540	-241.920;241.920	1	1	#	#	4	0	0	#	0	#	#	#	1	#	#	0111100	0.019	0.673	1	20.29	882	495	0.47		3	7
#	#	-7597.680;7635.680	#	#	#	0	#	3	0	#	#	0	0	0	1	0	#	#	0010000	0.000	0.200	1	48.70	883	496	0.47		6	10
1	4	-7597.680;7635.680	#	#	1	0	#	3	0	#	#	0	#	0	1	0	#	#	0010000	0.000	0.102	1	50.29	883	496	0.58		3	7
#	#	-3324.300;7257.400	-175.400;253.000	#	#	1	#	#	#	0	#	#	0	0	#	#	0	0	1000000	0.000	0.265	1	50.86	825	498	0.42		7	7
#	#	#	#	10	#	0	#	#	#	0	0	#	1	0	#	#	1	0	0000110	0.000	-0.184	1	25.00	886	499	0.42		3	7
#	#	-2409.250;3191.250	-294.400;310.400	#	#	#	#	5	#	#	#	#	#	#	#	#	#	0	1001000	0.000	0.185	1	32.05	961	499	0.21		27	27
#	#	-7007.710;8897.710	#	10	#	#	0	4	#	#	0	0	0	#	#	#	#	0	0000010	0.000	-0.010	1	37.51	972	501	0.42		11	15
#	4	-5824.520;5824.520	#	1	#	0	0	3	1	#	0	0	#	0	#	0	1	#	1000000	0.000	0.429	2	13.50	890	503	0.63		4	4
#	4	-5824.520;5824.520	#	1	#	0	0	3	1	#	0	0	#	0	#	0	1	#	0101000	0.035	0.714	1	13.50	890	503	0.63		4	4
#	4	-5824.520;5824.520	-347.760;347.760	1	#	0	0	3	1	#	0	0	#	#	1	0	1	#	1000000	0.000	0.429	1	15.33	890	503	0.68		3	3
#	4	-3360.300;3360.300	#	#	1	#	0	#	1	#	#	#	0	0	0	#	1	0	1111100	0.035	0.714	1	26.33	894	507	0.53		3	3
#	#	#	#	6	#	#	#	2	1	0	0	#	#	#	#	0	#	0	1000100	0.035	0.714	1	46.17	767	509	0.37		3	6
#	4	-960.280;5312.280	-151.200;151.200	#	#	0	#	#	#	#	#	#	#	#	#	#	0	#	1000100	0.000	0.425	1	61.50	984	509	0.26		47	81
#	1	#	#	6	#	0	0	#	#	0	#	0	1	#	0	#	1	#	1001000	0.035	0.714	1	28.50	897	510	0.47		4	4
