Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.145;0.473	-22116067610498036675082468403829089576333637024548016076290391353824827316171720932036281994485301200973759830004169440962375800983293427949271240446250218098328724895170560.000;-16676651666592678478265359732756448669876785486103880673169932583423185507208362313403337207214389230956950283682336248933703237974388148301008464146766764264123076853104640.000	#	-0.138;0.527	-0.607;4.377	#	#	#	#	#	#	#	#	#	#	001000100101100000000101100000000001000010000000000000000000000000000110110000010000000000010010000001000101010110000100000000000000000000000010000000100000000000000000000000	0.013	0.817	1	673.90	9282	9282	0.12		0	0
#	#	#	0.043;0.340	0.006;0.052	#	#	-1.040;4.054	#	#	#	#	#	#	-86.667;-51.747	#	#	0.142;0.823	#	#	#	#	-1.190;4.848	#	1.530;4.034	-0.006;0.044	#	#	0.079;0.410	#	#	0.321;0.802	#	001000010101000001010101010010000101000010000000010000000000000001000010100000010000000000000010000000000100110010000100000000000000000000000000000000100000000000000000001000	0.135	0.819	1	789.95	9987	9285	0.30		2	246
#	0.021;0.055	0.009;0.032	#	#	#	-0.012;0.769	1.242;3.087	-0.079;0.224	-0.016;0.190	0.249;0.726	#	0.355;0.962	#	#	#	#	#	#	#	#	0.052;0.476	#	0.035;0.326	#	#	#	#	#	#	#	#	#	010101100000100101100010100000001000000000100000000000100000001010000100100000010000000000001010100011000000010110000000000010011000100000100000000010000000000000100000000000	0.072	0.769	1	563.77	9988	9286	0.30		2	93
#	#	#	0.181;0.522	0.057;0.129	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.409;2.236	#	#	#	#	0.021;0.063	#	#	#	#	0.088;0.448	0.524;0.969	#	100001000000000000000001000010000101000000000000000000000000010000000100100000010000001000010000000100000100010001000000010000000000000110001000100100000000000100000000000000	0.148	0.826	1	467.90	9989	9287	0.18		2	44
#	#	#	0.362;0.633	0.026;0.062	#	#	0.297;2.216	#	#	#	0.063;0.115	0.315;0.723	#	#	#	-0.006;0.093	0.098;0.584	-0.005;0.558	-26757652575791767365916232875134031745687972933450931623748732929650659377261017200353955342808690125711189962029894725031017892422081418887247892918936051287143088941694976.000;26777652777791767387729719870750958114364430655651894878434457861216230160410412879703680147818391119466314539403230254652063645804263218481607922853487996438886702641053696.000	#	#	#	#	#	#	#	#	0.205;0.412	#	#	0.354;0.730	#	000010000101000001000100000100000101100000000000000000000000000000000010010100010000001000000010100010001000110110000000000000000000001101001001000000000000000000000000000000	0.087	0.783	1	609.33	9990	9288	0.33		2	37
#	0.029;0.050	#	#	#	#	#	#	-0.079;0.153	#	#	#	0.417;0.671	-0.073;0.215	#	#	-0.025;0.061	#	#	#	#	0.032;0.373	#	#	#	#	0.008;0.030	0.317;0.655	#	#	#	#	#	011001000000000001000000000000000000010000000000000000000000000000010010101000010000000000000000000001000101010110100100010001000000000000000000000000000000000000000001000000	0.141	0.822	1	723.84	9992	9290	0.24		2	363
#	#	-0.007;0.037	#	0.006;0.034	-0.663;-0.143	#	-1.661;2.399	-0.073;0.164	0.133;0.229	#	#	#	#	#	0.527;1.745	#	#	0.282;0.522	#	#	#	#	#	#	#	#	0.467;0.745	#	#	-0.047;0.219	#	#	011001011010101010010000001010010100000000000000000000000000000000000010000010000100000000000001000101010101000100011000000000000000000000000000000000000000000000000000000101	0.267	0.876	1	422.25	9995	9293	0.30		2	4
#	#	#	0.181;0.417	#	#	#	#	#	#	#	#	#	#	#	#	-0.026;0.041	#	#	#	#	#	#	#	-0.883;5.025	#	-0.009;0.030	#	#	#	#	#	0.008;0.107	001000010010000010011001000000010101000010000000000000000000000101000000100000010000001000000100010100010100010011000000000000000000000000010000000000000000000000000001000000	0.104	0.797	1	680.07	9997	9295	0.15		2	256
#	0.022;0.066	0.002;0.045	#	#	#	#	#	-0.101;0.197	0.047;0.133	#	#	#	0.060;0.270	#	#	0.001;0.047	#	-0.032;0.568	-29796952979724792823216925025858561022069551873795902488620543676953214941503652254363580318980688612273088954785431403969818117018688652113490563131753463731619419373174784.000;29798952979924795215206513553255974124282279507318184238557408184104210655339001714183254090043063738710550451688140201175622879819543112526720100008642108187063097625673728.000	#	0.083;0.655	#	#	#	#	#	#	-0.042;0.521	#	#	#	0.003;0.144	000001000000100000010000000010100000100000000000000011000100000100000010000100000000000000010000010100000100010011000000000000000000000000100100000000000000000000000000000000	0.115	0.806	1	744.21	9998	9296	0.33		2	292
#	#	#	#	#	#	#	#	#	#	#	#	0.464;0.781	-0.034;0.112	#	#	#	#	#	#	-1.751;2.170	#	4.134;8.831	#	#	#	#	#	#	#	-0.188;0.305	#	#	010101100101000101000101100101010001000000000000000000000001000000001000000000000010101000001010100011000100110011000100000010000000000000000000000000000000010000000000000000	0.097	0.792	1	468.80	9999	9297	0.15		2	22
#	0.022;0.058	#	#	#	#	#	-1.289;2.918	#	#	#	#	#	#	#	0.024;2.663	#	#	#	#	#	#	#	0.046;0.187	#	#	#	0.339;0.625	#	#	#	#	0.011;0.087	010101101000000110001010100001011010000000000000000000000010000000000100100000010100000000001010101010010100010100100000000000000000000000100010000000000000000000000000001000	0.093	0.788	1	646.32	9649	9298	0.18		1	187
#	0.027;0.059	#	#	0.022;0.073	-0.015;1.025	#	-0.006;5.161	-0.078;0.183	#	0.193;0.712	#	#	#	#	#	#	#	#	#	#	0.043;0.412	0.199;3.074	0.053;0.174	0.052;7.363	#	#	#	#	#	#	#	#	010001100101100101000010100010101000000000000100000001000001000100001101000000010010001000000010000001010101010011010000000110001000001000100000000000000000000001000000001000	0.050	0.741	1	717.27	9650	9299	0.30		1	269
#	#	#	#	#	#	#	#	#	0.003;0.225	#	#	#	#	#	#	-0.044;0.074	#	#	#	-0.287;0.761	#	#	#	#	#	#	#	#	#	#	#	#	001001000000001000000000100010010100000000000000000000000000000000000110100000010000000000010000000101010100010100100000000000000000000000000000000000000000000000000000000000	0.164	0.835	1	663.65	9653	9302	0.09		1	422
#	#	#	#	0.008;0.079	#	0.045;0.555	#	-0.043;0.184	#	0.259;0.828	0.081;0.110	0.399;0.843	#	#	-0.122;1.518	#	#	#	#	#	#	#	0.066;0.236	#	#	0.004;0.036	0.451;0.919	#	#	#	#	0.014;0.179	001000000000000000000000000010100000100000000000000000000000000000000010100000010000000001010001010101000101010110000000000000100000000000000010000100000000000000000000001001	0.114	0.805	1	642.19	9654	9303	0.33		1	494
#	#	#	#	-0.001;0.039	#	0.745;1.232	#	-0.121;0.225	#	#	0.040;0.089	#	#	-111.819;-55.074	#	#	#	#	#	#	#	#	0.131;0.393	#	-0.006;0.040	#	0.433;1.179	#	0.230;1.582	#	#	#	010001100001100101100000000001101010000000000000000000000000000000010110000000010000000000000000101010000100010110010100000000000000000000000000000000000000000000000000000000	1.000	1.000	1	248.00	9656	9305	0.27		1	1
#	#	0.002;0.045	#	0.024;0.092	#	#	#	#	#	#	#	#	#	-95.464;-39.811	0.437;1.282	#	#	#	83828308283913830565766164984454241506117495644984370987162509691550322906369705686070221225498540152983974130245007982346309928589247119530308759732402417684729797764186112.000;118171711718288178278156318910153098007819580342336294058368156711332756538096368957796904414120023902949676335171238708608422803928994421547906226261866471936617182555799552.000	#	#	#	#	#	#	#	0.294;0.684	#	#	#	0.253;0.795	#	101000010001101001010101010110010101100010000000011000000000000000000010101000010000001000000000010100001100010011010100010000000000010000000000000001000000000000000001001100	0.192	0.848	1	539.28	9657	9306	0.21		1	47
#	0.022;0.061	#	0.073;0.505	#	-0.012;0.842	#	#	#	#	#	0.052;0.128	#	#	#	#	#	#	#	#	#	0.030;0.528	#	#	#	-0.003;0.059	#	#	#	#	#	#	#	101000010001101001010101010110010101100010000000011000000000000000000010101000010000001000000000010100001100010011010100010000000000010000000000000001000000000000000001001100	0.063	0.758	1	668.95	9657	9306	0.18		1	606
#	#	0.012;0.044	#	#	#	0.111;0.507	#	-0.013;0.130	#	#	#	#	#	#	#	-0.028;0.067	#	#	#	-0.488;1.731	#	#	#	#	#	0.002;0.040	#	#	#	#	#	#	010000000000000000100001000000010001000000000000000000000001000000000001000000000000101000000001000000000100010011000000000000000000000000000000000000000000010000000000000000	0.153	0.829	1	664.77	9658	9307	0.18		1	487
-1.278;4.254	#	#	#	0.037;0.082	#	0.078;0.542	#	-0.019;0.256	#	#	0.049;0.130	#	#	#	#	#	0.256;0.592	0.102;0.434	-17576751666692676203931586324538002750252147855129064324068219131209364181310391659099925933370110655485240568877590730274221053135797810312908968135786850581279020691750912.000;17776751868692678100988928529829206305199575113760329694824788019169688995456989198860562609098800904594937233070529441132847934812311333875918306382791186844707721297526784.000	#	#	#	0.064;0.165	#	-0.000;0.038	0.003;0.022	#	#	#	#	#	0.098;0.250	000100000101000001010101000100100101000000000000000000000000000000100000000000000000000000100000101010001100010100000100000000000010000000000000000000000000000000001000000000	0.102	0.796	1	742.75	9661	9310	0.36		1	55
#	0.025;0.047	#	#	#	#	#	#	#	#	0.290;0.677	0.067;0.105	#	#	#	-0.275;1.216	#	#	#	#	#	#	0.368;4.106	0.043;0.229	#	#	#	#	#	#	#	0.427;0.654	#	010001100001100100000110100000001010000010100000000001000000000011000010100000010100000000000000100000000100010101000000010000110010000000100000000010000100000000000000001100	0.066	0.762	1	711.22	9662	9311	0.21		1	471
#	#	0.012;0.041	#	-0.006;0.059	0.046;0.770	#	#	-0.124;0.222	#	#	#	#	-0.238;0.217	#	#	#	0.182;0.818	0.417;0.842	#	#	#	#	#	#	#	#	#	#	#	#	#	#	010101101000100110101010101000011010000000000000000001000000000110000010000000000000000000010000000010010100010111000000000000000100000100100000000000000100000000100000000000	0.090	0.786	1	537.70	9663	9312	0.21		1	68
1.893;6.734	#	0.016;0.042	#	#	#	-0.022;0.453	-2.293;0.512	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.017;0.033	#	#	#	#	#	#	010101100000000101100010000000001010000000000000000000000000001000010000000000010000000000000010101010000100010100010100000010000000000000000000000000000000000000000000000000	0.134	0.818	1	725.44	9664	9313	0.15		1	61
#	#	#	#	#	#	#	#	#	0.027;0.173	#	0.043;0.106	#	#	#	#	#	0.246;0.692	#	#	-0.776;1.725	#	4.987;10.067	0.080;0.209	#	#	0.034;0.053	#	#	-0.500;1.205	#	0.306;0.944	#	010101100101000101000110100101101010000000000000000000001010000000000000000000000000000000000010101010001100010100000100000000000000000000000000000000000000000000000000000000	1.000	1.000	1	360.00	9668	9317	0.27		1	1
#	#	#	#	#	#	#	#	#	0.027;0.173	#	0.062;0.125	#	0.064;0.296	#	#	#	#	#	#	#	#	5.370;10.450	#	#	#	#	#	#	#	#	#	#	010101100101000101000110100101101010000000000000000000001010000000000000000000000000000000000010101010001100010100000100000000000000000000000000000000000000000000000000000000	0.237	0.866	1	379.44	9668	9317	0.12		1	9
#	0.030;0.069	0.006;0.028	#	0.005;0.073	-0.040;0.462	0.422;0.754	#	#	0.078;0.227	#	#	#	#	#	#	-0.034;0.085	#	#	#	#	#	0.485;4.223	#	#	#	#	#	#	#	#	#	0.028;0.133	010001000010100010001000000010010000000000000000000000000000000100000100000100000100100000010000010100110100110011001000000000000000000000000000000110000000000001000000000000	0.101	0.795	1	654.67	9672	9321	0.27		1	54
1.711;8.050	#	-0.006;0.035	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.118;0.772	#	#	#	#	#	#	#	#	#	#	#	#	-0.099;0.393	#	0.040;0.145	011001010000001000010001000110000101000010000000000100000100000001000100110000010000000000010011000100000000010111100000010000000000010000000000000110100000000000000000000000	0.099	0.793	1	686.12	9673	9322	0.15		1	518
1.711;8.050	#	#	#	#	#	#	#	#	#	#	#	0.238;0.873	#	#	#	#	0.118;0.772	#	#	#	#	#	#	#	#	#	#	#	0.903;1.638	-0.099;0.393	#	0.040;0.145	011001010000001000010001000110000101000010000000000100000100000001000100110000010000000000010011000100000000010111100000010000000000010000000000000110100000000000000000000000	0.113	0.804	1	570.03	9673	9322	0.18		1	53
#	0.034;0.072	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.101;0.147	#	#	-5150401515065150928142538959887249915501631517978586731459182056286173269872288007779932276558875636309050255849805898539882965615239075505319682370842338853752612358979584.000;25152601515265151535932605891961480170974702619392105058049949047019906346916992158767775153118753536159737741988840859577549132718701255741891552981395298123159543075569664.000	#	0.212;0.600	6.513;8.909	#	#	#	#	#	#	#	-0.216;0.485	#	#	010001100000100000000100100010000000100000000000000001000000000001000110010100000000000000000010101001000100010110000100000000000010000000100100000011000000000000000000000000	1.000	1.000	1	233.00	9674	9323	0.18		1	1
2.620;8.729	0.025;0.058	#	#	#	#	#	#	#	0.044;0.263	#	#	0.397;0.904	#	#	#	-0.018;0.059	#	0.117;0.357	#	#	0.023;0.577	#	0.070;0.195	-0.326;6.584	#	#	#	#	#	#	#	#	010001101000000110100000101001010000100000000000000000001010100000010000000000010000000000000010001000010100100100000100000010000000000000000000000001000000000000000100000000	0.083	0.780	1	707.12	9676	9325	0.27		1	409
#	#	#	#	#	0.116;1.137	#	#	-0.088;0.248	#	0.051;0.660	#	#	#	#	#	-0.012;0.034	#	#	65656606666625650117906767501724080585436370790339451726921629378785904896784824165809112866012531261714229281362591594693483650113352852151242368054554087359014161822515200.000;134343413535374345542687075353121793588840540185043297869332923418350772160238150709262479243255498761645633691215053047217709400792847456186437301113482195862788931405742080.000	#	#	#	#	-1.851;4.458	-0.021;0.043	#	#	#	#	#	#	#	100000010101000001010101010110010101000000000000010000000000000000000001000000010010101000000000010100001100110011000000100000000000010000000000010000000000000000000000000000	0.212	0.856	1	589.48	9678	9327	0.21		1	46
#	#	#	#	#	0.116;1.137	#	#	0.009;0.151	#	0.051;0.660	#	0.102;0.710	#	#	#	-0.012;0.034	#	#	65656606666625650117906767501724080585436370790339451726921629378785904896784824165809112866012531261714229281362591594693483650113352852151242368054554087359014161822515200.000;134343413535374345542687075353121793588840540185043297869332923418350772160238150709262479243255498761645633691215053047217709400792847456186437301113482195862788931405742080.000	#	#	#	#	-1.851;4.458	-0.021;0.043	#	#	#	#	#	#	#	100000010101000001010101010110010101000000000000010000000000000000000001000000010010101000000000010100001100110011000000100000000000010000000000010000000000000000000000000000	0.212	0.856	1	589.48	9678	9327	0.24		1	46
#	#	#	-0.024;0.553	#	-0.027;0.660	#	#	#	#	#	#	#	#	#	#	#	0.379;0.725	#	#	#	#	#	0.029;0.227	#	-0.021;0.039	#	#	#	#	#	#	#	010101101000100100101000100000001010000000010000000000000000001000000100100110000001000000010010001101010101010101001001000000011000000000100000000000000000000010000000100000	0.055	0.749	1	674.58	9681	9330	0.15		1	492
#	0.019;0.063	0.007;0.028	#	#	-0.195;0.770	#	-2.787;1.789	-0.064;0.211	#	#	#	#	#	#	#	#	0.274;0.756	#	#	#	-0.082;0.417	0.129;3.867	#	#	#	#	#	#	#	#	0.418;0.767	#	010001101000010100101001100000010101100000000000000000000000000000000100100000010000000000000000000000000000010010000000010001000000000000000000000011000000000000000000000000	0.138	0.820	1	695.19	9683	9332	0.27		1	409
#	0.019;0.063	0.007;0.028	#	#	-0.195;0.770	#	-2.787;1.789	-0.064;0.211	#	#	#	#	#	#	0.181;1.250	#	0.274;0.756	#	#	#	-0.082;0.417	#	#	#	#	#	#	#	#	#	0.418;0.767	#	010001101000010100101001100000010101100000000000000000000000000000000100100000010000000000000000000000000000010010000000010001000000000000000000000011000000000000000000000000	0.138	0.820	1	718.81	9683	9332	0.27		1	379
#	0.024;0.057	#	#	#	#	#	-3.284;2.031	-0.069;0.191	#	0.281;0.750	0.064;0.119	#	#	#	#	-0.026;0.045	#	#	#	#	#	#	0.049;0.300	#	#	#	#	#	#	-0.161;0.370	#	#	010100100100000100100100100000001000010010000000000001000000000000000100010000010000000000000010101010010000110111000100000000000000001000000000000000000100000000000000000000	0.096	0.791	1	648.22	9686	9335	0.24		1	586
#	0.035;0.055	#	0.444;0.802	#	-0.355;0.462	#	-3.193;-0.240	-0.001;0.198	#	#	0.052;0.140	0.478;0.922	#	#	#	#	#	#	#	#	#	#	0.084;0.290	#	0.002;0.051	#	#	#	#	-0.145;0.527	0.564;0.852	0.076;0.157	010000000100000101000101000000011001000000000000000000000001000000001000000100000000101000000000100100000000010001010000000000000000001000000000000000000000000000000000000000	1.000	1.000	1	175.00	9687	9336	0.36		1	1
0.167;6.391	#	#	#	#	#	#	-2.567;2.010	#	#	0.089;0.706	#	0.335;0.652	-0.012;0.169	#	-0.058;0.986	-0.012;0.041	#	#	#	#	#	#	0.072;0.189	#	#	#	#	#	#	#	#	#	010100100101000101100101100100000000000000000000000000000000000000100000100000000000000000001000001010000100010100000100000000000100000000000000000000000000000000000000000000	0.118	0.807	1	783.95	9688	9337	0.24		1	247
#	#	#	-0.031;0.572	#	#	#	#	-0.041;0.238	#	#	#	0.335;0.652	#	#	-0.634;0.986	-0.012;0.041	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.203;0.737	#	010100100101000101100101100100000000000000000000000000000000000000100000100000000000000000001000001010000100010100000100000000000100000000000000000000000000000000000000000000	0.124	0.811	1	669.45	9688	9337	0.18		1	350
#	#	#	#	#	#	#	2.389;5.489	#	#	#	#	#	-0.056;0.159	#	1.468;2.910	#	#	#	#	1.863;3.436	#	#	0.128;0.229	#	#	#	0.227;0.865	#	#	#	#	#	010010000001010100000101000000010001000000000000000000000001000000001001000000000010001000001100100000010100010011000100010001000000000000000000000000000000010000000000000000	1.000	1.000	1	109.00	9690	9339	0.18		1	1
#	#	#	#	#	#	#	#	#	#	#	0.049;0.121	#	#	#	#	-0.020;0.036	#	#	#	-0.363;1.614	#	#	#	#	-0.017;0.032	#	0.250;0.813	#	#	#	0.427;0.654	#	010000101010001010001000001000000000001000000000000000000000001000000000000000000100000000010101000100010010000101000000000000000000000000000000000000000000000010000000000100	0.091	0.787	1	668.84	9696	9345	0.18		1	457
#	#	#	0.022;0.669	#	#	#	#	#	#	#	#	#	-0.055;0.087	#	#	-0.020;0.036	#	#	-20807952070834795504241983385271623645753366990247475612529495506052797889322827937825578038661951850427085222263126351351498248943480684849956980311703094997666212775723008.000;40808154090836812584039837181789331589998540015334770279458476759503276192064720388732050475712708243345146039708779121380166364592332801254701298523564255843243309733511168.000	-0.363;1.614	#	#	#	#	-0.017;0.032	#	0.250;0.813	#	#	#	0.427;0.654	#	010000101010001010001000001000000000001000000000000000000000001000000000000000000100000000010101000100010010000101000000000000000000000000000000000000000000000010000000000100	0.094	0.790	1	608.18	9696	9345	0.24		1	180
2.777;6.926	0.020;0.063	#	0.555;0.791	#	-0.140;1.066	0.058;0.567	#	-0.030;0.235	#	#	0.074;0.118	#	0.020;0.162	#	#	#	#	#	-13737252372758737112285985657219542120730530877724852464621850622515378648158611294552720004476688751604411809054620247731605157779477534102427094220831203369251276192743424.000;33737452374758735775585406092173758725646446067625192225772453919029213087262270915086737320683656234567406960519864384868727682483907429592588874537816554446590426080083968.000	#	#	#	#	#	#	-0.000;0.016	#	#	#	-0.098;0.461	#	#	010000100001000000101001000001010000000000000000000000001000001000010010100000010000000000000010101010000000010100000100000000000000000000000001000000000000000000000000000010	0.192	0.848	1	440.75	9697	9346	0.33		1	4
#	#	#	#	-0.000;0.034	#	0.028;0.333	#	#	#	0.407;0.778	#	#	-0.094;0.185	#	#	-0.047;0.067	0.453;0.680	#	#	#	#	#	#	#	#	#	#	0.086;0.526	#	#	0.231;0.834	#	010101100000100001100000101010001010000000000000000010000010000001010000100000010000000000000010101011000100010100000100000010000000000000000000000000000000000000000000001000	0.105	0.799	1	722.49	9698	9347	0.24		1	52
#	#	#	#	#	#	#	#	-0.035;0.240	#	#	#	#	#	#	#	#	#	#	-26867652686800866131641853580320346366907781932993689169307408196458718418807802721496390432548473252471812278409912653707078966118207894906208381100751093464203586911076352.000;46869654687002869120587919045028844387145377900790728980975986639394655964312570938669186111587685420591610778006551001838238739083953957107123591620390743484096259775528960.000	#	#	#	#	0.874;8.285	#	#	#	0.095;0.551	#	#	#	#	010001001000101000101000100010000000000000000000000000010000001000000010100000110101000001010000100001000001001110000010000001000000000000000000000000000000000000000000000001	0.084	0.780	1	627.88	9700	9349	0.12		1	558
#	#	#	#	#	#	0.308;0.738	-1.733;1.663	-0.035;0.240	#	#	#	#	#	#	#	0.008;0.048	0.297;0.906	#	#	#	#	#	#	#	#	#	#	#	0.488;1.340	#	#	#	010001001000101000101000100010000000000000000000000000010000001000000010100000110101000001010000100001000001001110000010000001000000000000000000000000000000000000000000000001	0.087	0.783	1	627.15	9700	9349	0.18		1	140
7.174;15.472	#	#	#	-0.010;0.037	#	#	#	#	#	0.211;0.656	#	#	#	-102.963;-60.405	#	#	#	#	#	0.458;1.951	0.073;0.525	-0.692;5.154	#	#	-0.012;0.058	#	#	#	#	#	#	#	010000101010010110101000101001010000000000000010000000000100000000000000100000010000000000000000000000010000000110001000000000000010000000000000000000000000000000000000000000	0.134	0.818	1	488.47	9702	9351	0.24		1	34
0.429;7.229	#	#	#	#	#	#	-3.557;1.906	#	#	#	#	#	#	#	#	-0.007;0.036	#	#	-34342393334374341240284582258142431993311241627287537361411394069892337739025393502771682006017904547540174896762775453296884267858224904945027231587696798414293862589661184.000;34344413534374340454900405332035851046291329604629874242129299683061710735501014669595317575912958707271948190180576044634718699859553624846191702037943684941424324763451392.000	#	#	-1.318;4.911	#	#	#	#	0.312;0.581	#	#	#	#	#	000001010100000000010101010000010101000010000000000000000000000000000010111000010000000000000000000000100000110010000100000000000000000000000000000000100000000000000000000000	0.149	0.826	1	752.14	9703	9352	0.18		1	327
-0.888;6.949	0.022;0.056	#	#	#	0.093;0.854	-0.105;0.495	#	#	#	#	#	0.340;0.829	#	#	0.062;1.429	#	0.294;0.630	#	-17272602627197173311851724576317069524905654660423865225288381948214203402420210772548756379380418473689401175979167067445528171291368177536090946649804864118106665303146496.000;37272802827397378331521079294150845361747585822306258128735119188207419771987125672057459561578168765442039914657679823326976566764625357686976676686698885643064920149852160.000	-0.195;1.015	-0.139;0.498	#	#	1.689;5.695	#	-0.004;0.026	#	#	#	#	#	0.110;0.200	010000100100100101100010100000101010000000100000000000000000000000000000100100000100000000010100000000100100110110000100000000000000000000000000000000000000000000000000000000	0.103	0.796	1	740.89	9704	9353	0.39		1	118
#	#	#	-0.076;0.562	0.010;0.054	#	#	#	#	#	#	#	#	-0.069;0.202	-91.130;-37.659	#	-0.032;0.072	#	#	#	#	#	#	#	#	-0.000;0.047	#	#	0.027;0.317	#	#	#	#	101000010000101001010101010010010101100000000000011000000000000001000010101000010000000000010001010100000100010010000000101100000001010000000000000000001000000000000000000000	0.080	0.777	1	716.10	9705	9354	0.21		1	389
#	#	#	#	#	0.183;0.814	#	#	-0.044;0.198	#	0.162;0.739	#	0.408;0.725	#	#	0.202;1.644	-0.031;0.059	#	#	-17666750767692676786110630140018251044806516711003939081819154888561830370375108016494725536264742925410777537934496406095246197478993295880041374801038763539983187509772288.000;17686752767692677518809884714348958010645206257885454937073852261817222806392272841465763006204168634669400264013623765311822790469115848308785899717539273886003554479505408.000	-0.463;1.595	-0.121;0.470	#	#	#	#	-0.003;0.017	#	#	#	#	#	#	000010001000000000010001010000000101100000000000000000000001000000001000000000010010000000000000000000000000010011100000000000000000000000000000000000000000010000000000000000	0.138	0.820	1	644.76	9707	9356	0.30		1	258
#	#	#	#	#	0.183;0.814	#	#	-0.044;0.198	#	0.162;0.739	0.064;0.118	#	#	#	0.202;1.644	-0.031;0.059	#	#	-17666750767692676786110630140018251044806516711003939081819154888561830370375108016494725536264742925410777537934496406095246197478993295880041374801038763539983187509772288.000;17686752767692677518809884714348958010645206257885454937073852261817222806392272841465763006204168634669400264013623765311822790469115848308785899717539273886003554479505408.000	#	#	#	#	#	#	#	#	#	#	#	#	#	000010001000000000010001010000000101100000000000000000000001000000001000000000010010000000000000000000000000010011100000000000000000000000000000000000000000010000000000000000	0.130	0.815	1	643.08	9707	9356	0.21		1	492
