landmass	zone	area	population	language	religion	bars	stripes	colours	circles	crosses	saltires	quarters	sunstars	crescent	triangle	icon	animate	text	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	-4761.460;5543.460	-223.840;239.840	10	#	0	#	5	0	0	#	0	1	0	#	1	1	0	0001100	0.000	0.143	1	11.40	886	370	0.68		5	5
#	#	-4761.460;5543.460	-223.840;239.840	10	#	0	#	5	0	0	#	0	1	0	#	1	1	0	1100010	0.000	0.429	1	11.40	886	370	0.68		5	5
#	#	-4761.460;5543.460	-223.840;239.840	10	#	0	#	5	0	0	#	#	1	0	#	1	#	0	1101110	1.000	1.000	1	29.11	961	370	0.58		9	9
6	2	-7460.690;7996.690	-270.160;274.160	1	#	0	0	#	#	#	#	1	#	#	#	0	0	#	1000000	0.000	0.429	1	19.00	887	371	0.53		10	10
6	2	-7460.690;7996.690	-270.160;274.160	1	#	0	0	#	#	#	#	1	#	#	#	0	0	#	0010100	0.035	0.714	1	19.00	887	371	0.53		10	10
6	2	-7460.690;7996.690	-270.160;543.036	#	#	0	#	#	#	#	1	1	#	#	#	0	0	#	0010100	0.035	0.714	1	20.44	887	371	0.47		9	9
6	#	-7460.690;7996.690	-270.160;274.160	1	#	0	0	#	#	#	1	1	#	#	0	0	0	#	0010100	0.007	0.612	1	20.21	933	371	0.58		14	14
#	#	#	#	#	#	#	0	4	0	0	0	#	0	#	1	#	#	0	0000010	0.000	0.143	1	43.50	888	372	0.42		4	4
#	#	-6783.690;8673.690	#	#	5	0	0	4	#	#	#	0	0	0	1	#	#	0	0111010	1.000	1.000	1	43.50	888	372	0.53		4	4
#	3	#	-160.320;172.320	#	#	#	3	#	#	0	#	#	#	#	#	#	#	#	1001000	0.000	0.238	1	53.81	945	373	0.21		14	24
1	#	-3360.300;3360.300	-292.320;292.320	#	1	0	0	3	#	0	0	0	7	#	#	0	1	#	1101000	1.000	1.000	1	17.00	890	374	0.68		4	4
#	#	-3360.300;3360.300	-292.320;292.320	#	1	0	0	3	1	0	0	0	7	#	#	0	1	#	1101000	1.000	1.000	1	17.00	890	374	0.68		4	4
#	1	-7393.670;7615.670	-222.840;240.840	#	6	0	#	5	0	0	0	0	1	0	#	1	1	0	1101000	0.000	0.429	1	17.60	892	376	0.79		5	5
#	1	-7393.670;7615.670	-222.840;240.840	#	6	0	#	5	0	0	0	0	1	0	#	1	1	0	0010100	0.000	0.143	1	17.60	892	376	0.79		5	5
#	4	#	#	1	1	#	0	6	1	1	1	1	0	0	0	1	1	#	1111110	1.000	1.000	1	14.40	894	378	0.74		5	5
1	4	-8176.730;8176.730	-136.080;136.080	1	#	#	0	#	#	#	1	#	#	#	#	#	1	0	0000010	0.053	-0.746	1	19.00	894	378	0.47		4	9
1	4	-8176.730;8176.730	-136.080;136.080	1	#	#	0	#	#	#	#	1	#	#	#	#	1	0	0000010	0.053	-0.746	1	19.00	894	378	0.47		4	9
3	#	#	-339.720;345.720	#	#	#	#	#	0	0	#	#	#	#	0	0	#	#	1001000	0.000	0.337	1	71.10	957	381	0.32		19	47
#	2	-7952.710;7952.710	-201.600;201.600	10	#	#	#	#	0	#	#	#	#	#	#	#	#	0	0001000	0.000	0.042	1	51.56	990	382	0.32		28	51
#	2	-7952.710;7952.710	-201.600;201.600	10	#	#	#	#	0	#	#	#	#	#	#	#	#	0	0010100	0.000	-0.042	1	51.56	936	382	0.32		10	51
#	#	#	-180.480;192.480	3	#	#	0	#	#	#	#	#	#	#	#	0	0	#	1101000	0.000	0.466	1	67.27	901	385	0.26		14	38
#	#	#	-180.480;192.480	3	#	#	0	#	#	#	#	#	#	#	#	#	0	0	1101000	0.000	0.466	1	67.27	901	385	0.26		14	38
#	4	#	-281.240;283.240	#	#	1	#	4	0	#	0	0	1	#	0	#	0	#	1101010	1.000	1.000	1	34.25	903	387	0.53		4	4
#	#	#	#	#	#	#	#	4	#	#	#	#	#	0	0	0	#	0	1001000	0.000	0.075	1	56.06	975	387	0.26		24	63
#	#	6450.740;12275.260	94.920;367.080	1	#	#	13	#	0	0	0	#	50	#	0	#	#	#	1010100	1.000	1.000	1	18.75	905	389	0.47		4	4
5	1	-4190.420;5218.420	-243.320;341.320	10	3	0	#	#	#	#	0	0	0	0	#	0	0	0	1010100	1.000	1.000	1	45.00	906	390	0.74		4	4
#	#	#	#	#	#	0	3	#	#	#	0	0	0	#	0	0	0	0	0010000	0.000	0.224	1	79.78	990	391	0.47		38	67
#	#	-6036.560;6508.560	#	10	#	#	#	#	1	0	0	0	#	#	#	#	0	0	0000100	0.000	0.270	1	26.22	907	391	0.42		9	9
3	#	#	#	1	#	#	#	#	#	0	0	0	0	0	#	#	#	#	1001000	0.000	0.143	1	33.70	971	393	0.37		5	10
3	#	#	#	1	#	#	#	#	#	0	0	0	0	0	#	#	#	#	0000100	0.000	0.429	1	33.70	971	393	0.37		10	10
4	#	-6151.630;7961.630	-350.000;406.000	10	5	0	0	#	1	#	#	0	#	#	#	1	#	#	0001000	0.000	0.143	1	16.20	910	394	0.53		5	5
4	#	-6151.630;7961.630	-350.000;406.000	10	5	0	0	#	1	#	#	0	#	#	#	1	#	#	1100001	0.035	0.714	2	16.20	910	394	0.53		5	5
4	#	-6151.630;7961.630	-350.000;406.000	10	#	0	0	4	1	#	#	0	#	#	#	1	#	#	0001000	0.000	0.143	1	18.50	910	394	0.53		4	4
#	#	-5936.530;5440.460	#	#	#	#	#	#	0	#	0	0	2	0	1	#	0	0	0000010	0.000	-0.016	1	27.56	912	396	0.47		9	9
#	#	-4864.460;5936.530	#	6	0	0	3	#	#	#	#	#	#	0	#	0	#	#	1101010	1.000	1.000	1	35.75	912	396	0.37		4	4
#	1	-6252.570;6516.570	#	6	4	0	#	#	#	#	0	#	0	0	0	#	#	0	0010100	0.000	0.429	1	26.50	913	397	0.53		4	4
#	1	#	#	6	#	0	#	4	1	#	#	0	#	#	#	#	0	#	0110101	1.000	1.000	1	26.50	913	397	0.37		4	4
5	#	-6038.540;5440.460	#	#	#	#	#	#	0	0	#	#	#	#	#	#	#	0	0000100	0.000	0.296	1	55.82	998	398	0.26		72	82
#	1	-4864.460;6058.540	-319.560;325.560	#	2	0	#	#	0	0	#	0	#	0	1	0	0	0	1000000	0.000	0.143	1	36.44	893	398	0.68		13	13
#	#	-5488.490;5488.490	-297.360;287.280	#	#	#	0	#	0	#	#	#	#	0	0	1	#	0	1000100	0.000	0.264	1	33.44	983	399	0.42		33	47
#	1	#	-287.280;297.360	#	0	2	0	4	#	#	#	#	#	#	#	1	#	0	0000100	0.000	0.143	1	35.75	915	399	0.42		4	4
#	#	-2271.270;3777.270	-361.920;373.920	10	5	3	0	4	0	0	0	#	0	#	#	#	#	#	0100000	0.000	0.143	1	33.00	917	401	0.58		4	4
#	#	#	#	#	5	3	0	#	0	#	#	0	0	0	0	0	#	#	1100011	0.000	0.184	1	58.23	917	401	0.47		4	14
4	1	#	-143.240;169.240	#	#	#	#	5	1	#	#	0	0	0	#	#	1	0	1001110	1.000	1.000	1	13.75	918	402	0.53		4	4
#	2	-7460.690;7996.690	-270.160;274.160	1	#	#	0	3	#	#	1	1	#	#	#	0	0	#	0010100	0.035	0.714	2	21.62	887	403	0.53		8	8
#	3	-3387.370;4901.370	-190.600;212.600	2	#	#	#	#	0	0	#	#	#	#	#	0	#	#	1000000	0.000	0.323	1	57.36	920	404	0.37		17	27
1	4	-7098.640;7238.640	#	#	#	#	#	#	#	0	#	0	#	0	0	#	1	#	1100001	0.000	-0.012	1	37.45	970	408	0.42		10	24
1	4	-7098.640;7238.640	#	#	#	#	#	#	#	0	#	0	#	0	0	#	1	#	0000100	0.000	-0.036	1	37.45	992	408	0.42		24	24
#	#	-5241.470;5287.470	#	#	#	#	2	#	1	#	0	0	#	#	#	1	#	#	1100001	0.000	-0.143	1	16.50	924	408	0.32		4	4
#	#	19601.750;25202.250	112.720;435.280	5	#	#	#	#	0	0	0	0	1	0	#	1	#	0	1001000	1.000	1.000	1	18.50	925	409	0.58		4	4
#	#	#	#	5	#	#	#	#	0	0	0	0	1	#	#	1	0	0	1001000	1.000	1.000	1	18.50	925	409	0.47		4	4
#	4	-7098.640;5499.490	-183.480;344.720	#	1	#	0	#	#	0	#	#	#	#	#	#	0	#	0101010	0.000	0.333	1	28.91	927	411	0.37		8	12
1	4	-5477.490;7238.640	-340.720;189.480	1	#	0	0	3	0	0	1	#	#	0	1	0	#	0	0100000	0.000	0.429	1	34.25	927	411	0.79		4	4
#	#	#	#	#	0	0	5	3	#	#	#	#	0	#	0	#	#	0	0010100	0.035	0.714	1	48.75	928	412	0.37		4	4
1	#	#	#	#	#	#	5	#	0	0	0	#	#	#	1	#	#	#	1010100	1.000	1.000	1	18.25	929	413	0.32		4	4
4	4	-3809.350;4031.350	#	10	#	#	#	3	0	#	0	1	1	0	#	0	0	0	0010100	0.035	0.714	2	27.25	930	414	0.68		4	4
#	3	-3387.370;4259.380	#	2	0	#	#	#	0	0	#	#	#	0	#	0	#	0	0010100	0.000	0.440	1	57.67	931	415	0.47		13	25
#	#	-4253.380;4901.370	-190.600;212.600	#	#	0	3	#	0	#	0	#	#	0	#	#	#	#	0010100	0.000	0.135	4	69.01	995	415	0.37		61	145
#	4	#	-357.840;357.840	6	1	0	0	#	0	1	0	#	#	#	0	#	0	0	1010100	1.000	1.000	1	34.67	932	416	0.63		9	9
3	4	#	#	6	1	0	0	#	0	1	#	0	#	#	0	#	0	0	1010100	1.000	1.000	1	34.67	932	416	0.63		9	9
6	#	#	#	1	#	0	#	4	1	#	#	#	#	0	#	0	0	#	0010100	0.000	0.429	1	17.60	933	417	0.42		5	5
6	#	#	#	1	#	0	#	4	1	#	#	#	#	0	#	0	0	#	1001000	0.000	0.429	1	17.60	933	417	0.42		5	5
6	#	#	#	1	#	0	0	#	#	#	#	#	#	0	0	0	0	#	1011100	0.085	0.782	1	27.26	933	417	0.42		4	17
6	#	-7460.690;7996.690	-270.160;274.160	1	#	0	0	4	1	#	1	1	#	#	#	0	0	#	0010100	0.000	0.429	1	19.75	933	417	0.63		4	4
#	#	-4277.480;6475.480	#	#	#	#	#	#	0	#	0	0	#	0	0	0	#	0	0001000	0.000	0.064	1	71.06	990	420	0.42		88	265
#	#	-4277.480;6475.480	#	#	#	#	#	#	0	#	0	0	#	0	0	0	#	0	1100000	0.000	0.296	1	71.06	997	420	0.42		106	265
#	#	-7952.710;7952.710	-201.600;201.600	#	#	#	#	#	0	#	0	0	1	#	0	#	0	0	0001000	0.000	0.216	1	59.98	961	420	0.47		50	78
#	2	#	#	10	#	#	#	#	0	#	0	0	#	0	#	0	#	0	0011100	0.000	-0.029	1	58.51	936	420	0.42		4	30
4	#	-7046.630;7066.630	-200.600;202.600	1	5	0	#	4	0	#	0	#	#	#	#	0	#	#	1000000	0.000	0.143	1	46.00	937	421	0.53		4	4
#	#	#	-216.720;216.720	1	#	0	0	5	0	#	0	0	0	0	1	1	1	0	0000100	0.000	-0.143	1	13.75	938	422	0.74		4	4
#	#	#	#	#	#	0	#	#	0	#	0	#	#	#	#	0	#	0	1001000	0.000	0.187	1	63.22	975	424	0.26		67	273
#	#	-4483.430;5149.430	-270.280;304.280	#	#	0	#	#	0	#	0	#	#	#	#	0	#	0	1001000	0.000	0.172	1	63.80	975	424	0.37		62	264
#	4	-7619.690;7837.690	-128.080;144.080	2	0	#	#	2	0	0	#	#	#	#	#	0	#	0	0010100	0.028	0.699	1	61.64	941	425	0.53		14	19
#	4	-7619.690;7837.690	-128.080;144.080	2	0	#	#	#	0	0	#	#	#	#	0	0	#	0	0010100	0.003	0.551	1	62.93	941	425	0.53		18	28
#	1	-4635.430;4997.430	-205.680;217.680	#	#	0	#	#	0	0	#	#	0	0	0	1	0	#	1001000	0.001	0.474	1	38.08	1000	426	0.58		9	19
6	2	#	-125.000;127.000	#	1	0	#	#	#	#	1	1	0	0	0	#	1	0	1000100	0.000	-0.143	1	13.40	943	427	0.63		5	5
6	2	#	-125.000;127.000	#	1	0	#	#	#	#	1	1	0	0	0	#	1	0	0111001	0.000	0.429	1	13.40	943	427	0.63		5	5
6	#	#	#	#	#	0	#	#	#	#	1	#	#	#	0	1	1	#	1000100	0.000	-0.143	1	15.50	943	427	0.32		4	4
3	1	-7808.720;8320.720	#	6	6	0	#	#	#	#	0	#	1	0	0	0	0	0	0010100	0.000	0.429	1	43.40	815	428	0.68		5	5
3	1	-7808.720;8320.720	#	6	6	0	#	#	#	#	0	#	1	0	0	0	0	0	1001000	0.000	0.429	1	43.40	815	428	0.68		5	5
#	3	-4969.480;5783.480	#	2	#	0	3	#	#	0	0	0	#	#	#	#	1	1	1111110	1.000	1.000	1	16.00	945	429	0.53		4	4
4	#	#	-353.840;361.840	3	5	#	#	3	0	#	#	#	#	#	#	0	0	#	1001000	0.001	0.495	1	59.82	946	430	0.42		8	13
#	#	-2160.340;5456.340	#	6	#	0	#	#	#	0	0	0	0	0	0	#	#	#	0100100	0.001	0.495	1	39.98	964	431	0.47		14	26
#	#	-2160.340;5456.340	#	6	#	0	#	#	#	0	0	0	0	0	0	#	#	#	1000000	0.000	0.275	1	39.98	947	431	0.47		17	26
5	#	#	-333.960;411.960	#	2	#	#	#	0	0	0	0	0	0	0	#	#	1	1000000	0.000	0.429	2	29.00	947	431	0.58		4	4
#	1	-2160.340;5456.340	#	6	#	0	3	3	#	0	0	0	#	#	#	#	#	#	1000000	0.000	0.429	1	46.38	947	431	0.47		8	8
#	#	-5883.640;8453.640	#	#	#	#	0	2	#	#	#	#	#	#	0	0	#	0	1000100	0.009	0.622	2	50.13	948	432	0.32		26	65
5	1	-2924.280;4262.320	#	#	#	#	2	#	#	0	#	0	#	#	#	1	#	0	0000100	0.000	0.429	1	37.00	949	433	0.42		4	4
#	4	-5040.450;5040.450	-332.640;332.640	1	#	0	#	6	#	#	#	#	#	0	0	#	#	#	0100101	0.000	-0.026	2	21.14	982	434	0.42		13	22
#	4	-5040.450;5040.450	-332.640;332.640	1	#	0	#	6	#	#	#	#	#	0	0	#	#	#	1011000	0.000	0.208	1	21.14	982	434	0.42		22	22
#	4	-7952.710;6608.590	#	#	#	0	0	6	0	#	0	0	0	#	0	#	1	#	1011000	0.000	0.429	1	32.00	950	434	0.58		4	4
#	4	-6608.590;7952.710	-327.600;327.600	#	#	0	0	#	#	#	0	0	0	0	0	1	1	#	1111100	1.000	1.000	1	32.00	950	434	0.63		4	4
1	4	#	#	3	#	2	0	#	#	#	#	#	#	#	0	0	0	#	1000010	1.000	1.000	2	51.00	951	435	0.42		4	4
5	1	-5375.480;5377.480	-176.440;186.440	#	#	#	0	#	1	1	#	#	0	0	0	1	1	#	1111101	1.000	1.000	1	17.50	953	437	0.63		4	4
#	#	#	#	#	#	#	#	4	0	#	0	0	0	#	#	0	0	0	0100100	0.000	0.341	1	56.93	954	438	0.42		22	26
#	4	#	-166.320;166.320	#	#	#	2	5	0	#	#	#	#	#	#	0	1	0	1101010	0.035	0.714	1	22.40	826	439	0.42		5	5
#	4	#	-166.320;166.320	#	#	#	2	5	0	#	#	#	#	#	#	0	1	0	0000001	0.000	-0.143	1	22.40	826	439	0.42		5	5
6	1	-8400.750;8400.750	#	1	#	0	#	#	0	0	#	#	#	#	0	#	#	0	1011100	1.000	1.000	1	30.75	956	440	0.47		4	4
#	#	-5488.490;5488.490	-297.360;287.280	#	1	#	0	#	0	#	#	#	#	0	0	1	#	0	1000100	0.000	0.026	2	26.10	983	440	0.47		17	22
#	1	-7722.750;9078.750	#	#	#	#	0	3	0	0	0	1	#	0	#	1	#	#	1010100	1.000	1.000	1	27.25	960	444	0.53		4	4
5	#	-5848.580;7144.580	-170.480;239.840	#	#	0	#	5	0	0	0	0	1	0	0	#	#	0	1101110	1.000	1.000	1	47.75	961	445	0.68		4	4
#	#	#	-223.840;202.480	10	2	0	#	#	#	#	0	#	1	0	#	#	0	#	1101110	0.000	0.286	1	45.00	961	445	0.42		4	8
4	1	#	#	#	#	0	#	4	#	#	0	0	#	0	#	#	#	0	1000000	0.000	0.143	1	42.00	912	446	0.42		12	12
#	#	-4368.390;4368.390	#	1	1	#	0	3	0	0	#	#	0	#	#	#	#	0	0100100	0.000	0.429	1	41.50	963	447	0.47		4	8
#	#	-531.555;4368.390	#	1	1	#	0	3	0	0	#	#	#	#	0	#	#	#	1000000	0.000	0.429	1	40.78	979	447	0.42		9	9
#	1	-5488.490;5488.490	-287.280;287.280	#	#	#	0	#	#	#	#	#	#	0	#	1	#	#	0000100	0.000	0.112	1	35.22	964	448	0.32		33	37
#	1	-3092.300;4997.430	#	#	#	0	3	#	#	#	0	#	#	0	0	#	0	0	1001000	0.000	0.163	1	68.58	1000	449	0.47		21	57
#	#	-2804.260;3628.300	#	#	#	0	3	3	0	#	#	#	0	#	0	0	#	0	0001000	0.000	0.165	1	75.62	990	449	0.47		21	39
#	#	#	#	#	#	#	#	3	#	#	#	#	0	#	0	0	#	#	0010100	0.000	0.356	1	71.63	992	451	0.21		56	107
#	1	-2242.340;5374.340	-270.160;274.160	10	#	3	0	#	2	0	0	0	1	1	#	1	0	#	1011000	1.000	1.000	1	8.75	968	452	0.74		4	4
#	4	#	#	#	#	#	0	#	0	#	0	0	#	#	#	#	1	#	1000000	0.000	-0.143	1	34.44	970	454	0.32		8	12
3	#	#	#	1	#	#	#	#	#	0	0	#	0	0	#	#	0	#	1001100	0.000	0.429	1	38.12	971	455	0.37		4	8
3	#	#	#	1	#	#	1	#	#	0	0	0	0	0	#	#	0	#	1001100	1.000	1.000	1	19.00	971	455	0.47		4	4
#	1	-5488.490;5488.490	-287.280;287.280	10	#	#	0	#	#	#	#	#	#	0	0	1	#	#	0000100	0.000	0.286	1	32.48	960	456	0.42		12	16
5	1	-5488.490;4262.320	-287.280;287.280	#	#	#	#	#	#	#	0	#	#	#	#	1	#	#	0000100	0.000	0.184	1	34.58	961	456	0.32		20	28
#	4	#	-128.080;144.080	2	0	#	#	2	#	0	#	#	#	#	0	0	#	0	0010100	0.044	0.731	2	62.67	941	457	0.47		13	17
#	4	-7619.690;7837.690	#	2	0	#	#	#	0	0	#	#	#	#	0	0	#	0	0010100	0.005	0.589	1	63.35	941	457	0.47		17	25
2	3	4815.670;12208.330	#	6	#	#	0	#	#	0	0	#	#	0	#	0	#	#	0001000	0.000	0.143	1	15.25	974	458	0.47		4	4
#	#	#	-315.520;304.280	3	#	0	#	#	0	#	0	1	#	#	#	#	#	0	1101100	1.000	1.000	1	27.00	975	459	0.37		4	4
#	1	-3975.360;4089.360	-270.280;319.520	#	7	0	5	#	0	#	0	#	1	0	#	0	0	0	1001000	0.000	0.429	1	27.00	975	459	0.68		4	4
6	#	-7613.680;7619.680	#	#	1	#	0	#	0	0	#	#	5	#	0	0	#	0	1000000	0.000	0.429	1	38.75	979	463	0.53		4	4
#	3	#	-176.400;176.400	1	1	#	#	3	0	0	#	1	#	#	0	#	#	#	1010100	1.000	1.000	1	38.75	979	463	0.47		4	4
5	#	#	#	10	4	#	0	#	0	0	0	0	2	#	#	#	0	#	0010101	1.000	1.000	1	28.50	980	464	0.53		4	4
5	1	#	-205.760;237.760	10	4	#	0	3	0	0	0	0	2	#	#	#	0	0	0010101	1.000	1.000	1	28.50	980	464	0.74		4	4
1	4	-7728.690;7728.690	#	1	1	#	#	6	#	1	#	1	#	0	#	1	1	1	1111101	1.000	1.000	1	11.22	982	466	0.63		9	9
#	#	#	-297.360;287.280	#	#	#	0	#	0	1	#	#	#	0	0	1	#	0	1000100	0.000	0.143	1	21.09	983	467	0.42		12	12
5	1	#	-197.600;205.600	#	7	#	2	#	#	#	0	#	#	0	#	#	#	0	0010100	1.000	1.000	1	47.50	985	469	0.42		4	4
#	1	#	-197.600;205.600	#	7	#	2	#	0	#	0	#	#	0	#	0	#	0	0010100	1.000	1.000	1	47.50	985	469	0.47		4	4
#	#	#	#	3	#	3	0	3	#	#	#	#	#	0	#	#	#	0	1100100	0.000	0.429	1	66.56	986	470	0.32		4	29
#	4	#	#	3	5	3	0	#	0	#	#	0	#	0	0	#	#	0	1000000	0.000	0.429	1	71.50	986	470	0.53		4	4
#	#	#	#	#	#	3	0	3	0	#	0	0	0	0	0	#	#	#	1000000	0.000	0.333	2	71.91	987	471	0.47		20	24
#	1	-6038.540;6058.540	-319.560;325.560	#	2	0	#	4	0	0	#	#	#	#	#	0	#	0	1000000	0.000	0.143	1	55.60	893	472	0.53		28	28
5	#	-6038.540;5440.460	#	8	#	#	#	#	0	0	#	#	#	0	#	0	#	0	0000100	0.000	0.214	1	59.78	954	472	0.42		32	32
#	1	#	#	6	#	0	#	#	0	#	#	#	0	0	#	#	0	0	0010100	0.214	0.857	1	45.50	991	475	0.42		8	8
#	4	#	#	1	#	#	1	3	#	0	0	0	#	#	#	#	1	#	0000100	0.000	0.429	2	48.25	992	476	0.42		4	4
1	#	-7280.650;7280.650	#	#	#	#	#	#	#	#	0	0	#	0	#	0	1	#	0010101	0.000	0.143	1	38.66	992	476	0.37		4	12
#	2	#	#	#	#	#	#	#	0	#	0	0	#	#	0	0	#	0	1100000	0.000	0.388	1	60.23	963	478	0.37		16	28
#	#	-4277.480;6475.480	#	#	5	#	#	#	0	0	#	0	#	0	0	0	#	#	1100000	0.000	0.429	1	69.53	986	478	0.42		24	36
#	#	-4253.380;7837.690	-190.600;144.080	#	#	0	3	#	0	0	0	#	#	0	#	#	#	0	0010100	0.000	0.129	1	69.56	995	479	0.47		52	122
#	4	-7619.690;4901.370	-128.080;212.600	2	0	#	#	#	0	#	#	#	#	#	0	#	#	#	0010100	0.000	0.464	1	56.97	995	479	0.37		24	32
#	#	-4064.520;7238.640	#	#	#	#	0	#	0	0	#	#	0	0	#	#	0	0	0100000	0.000	0.206	1	69.56	996	480	0.42		32	72
#	1	-7098.640;3598.504	-183.480;189.480	#	#	#	0	#	0	0	0	#	0	#	#	0	0	#	0100000	0.000	0.238	1	61.90	996	480	0.53		8	24
#	#	-4277.480;6475.480	#	#	#	#	#	3	0	#	0	0	#	#	0	0	0	0	1100000	0.000	0.300	1	75.59	997	481	0.47		44	116
#	#	#	#	9	#	0	3	#	#	#	#	0	#	0	0	0	#	0	0000100	0.000	0.429	1	63.50	997	481	0.42		4	4
5	1	#	#	#	2	1	0	#	#	#	#	#	#	1	#	0	0	#	0100100	1.000	1.000	1	29.75	998	482	0.42		4	4
5	#	-7484.740;9092.740	#	#	2	1	0	#	#	#	#	#	#	1	#	0	0	#	0100100	1.000	1.000	1	29.75	998	482	0.42		4	4
#	4	-7952.710;7791.690	-201.600;201.600	#	#	#	5	#	0	#	0	0	1	#	#	#	0	0	0001000	0.000	0.000	1	26.88	870	483	0.53		4	8
#	#	#	-128.400;304.280	#	#	0	#	4	0	#	#	#	#	0	1	0	#	0	1001000	0.000	0.005	1	41.63	912	486	0.42		7	27
3	#	#	#	#	6	#	0	3	#	0	0	0	0	0	1	0	0	0	1010100	1.000	1.000	1	36.33	876	489	0.68		3	3
5	#	-5900.530;5972.530	-168.480;204.480	7	#	#	0	#	1	#	0	1	1	0	#	0	0	0	0000100	0.000	0.429	1	11.67	877	490	0.68		3	3
5	#	-5900.530;5972.530	-168.480;204.480	#	#	0	0	#	#	0	0	1	#	0	#	0	0	0	1010100	0.075	0.771	2	10.60	877	490	0.63		5	5
2	#	-12654.465;5612.500	#	#	#	0	0	#	#	1	1	1	0	#	#	#	#	#	1111100	1.000	1.000	1	13.33	878	491	0.42		3	3
6	#	-5712.510;5712.510	-257.040;257.040	1	#	#	#	#	#	0	#	#	#	#	#	#	1	1	0001100	0.000	-0.143	1	16.25	879	492	0.37		4	4
6	#	-5712.510;5712.510	-257.040;257.040	1	#	#	#	#	#	0	#	#	#	#	#	#	1	1	1110001	0.000	0.429	1	16.25	879	492	0.37		4	4
6	#	-5712.510;5712.510	#	#	#	#	#	#	#	0	#	#	#	#	0	#	1	1	0001100	0.000	-0.143	1	19.00	879	492	0.32		3	3
6	#	#	-257.040;257.040	#	#	0	#	#	#	0	#	#	#	#	0	#	1	1	1111101	1.000	1.000	1	19.00	879	492	0.37		3	3
#	4	#	#	8	#	0	0	2	0	0	#	#	#	#	0	0	#	#	0101000	0.019	0.673	1	48.14	881	494	0.47		3	7
1	#	#	-302.400;302.400	1	#	#	#	3	#	#	0	0	0	0	1	0	0	#	0011010	1.000	1.000	1	24.67	883	496	0.58		3	3
#	#	-8381.750;8419.750	#	#	#	#	#	#	#	#	#	0	0	0	1	#	0	0	0000010	0.000	0.091	1	41.89	927	496	0.37		15	22
#	#	#	-223.840;239.840	10	#	0	7	5	0	0	#	0	1	0	#	#	#	0	1101110	1.000	1.000	1	14.67	886	499	0.58		3	3
6	2	-7460.690;7996.690	-270.160;274.160	1	#	0	0	#	#	#	1	1	#	#	0	0	0	#	1000000	0.000	0.429	1	21.62	887	500	0.63		8	8
6	2	-7460.690;7996.690	-270.160;274.160	1	#	0	0	#	#	#	1	1	#	#	0	0	0	#	0010100	0.035	0.714	1	21.62	887	500	0.63		8	8
6	#	#	-270.160;274.160	1	#	0	0	#	#	#	#	1	#	#	#	#	0	0	1010100	0.453	0.924	1	27.81	979	500	0.42		15	15
6	2	-7460.690;13290.500	#	1	1	0	#	#	#	#	1	1	#	#	0	0	0	#	0010100	0.035	0.714	1	23.00	887	500	0.58		7	7
#	#	-6783.690;8673.690	#	#	#	0	0	4	0	0	#	0	0	#	1	#	0	0	0111010	1.000	1.000	1	46.33	888	501	0.58		3	3
#	#	#	#	#	#	#	0	4	0	0	0	#	0	#	1	#	0	0	0000010	0.000	0.143	1	46.33	888	501	0.47		3	3
#	#	#	-292.320;292.320	#	1	0	0	3	1	0	0	0	7	#	#	0	1	#	1101000	1.000	1.000	1	19.00	890	503	0.63		3	3
#	#	-7393.670;7615.670	-190.600;240.840	#	#	0	#	#	0	0	0	0	#	0	#	#	1	#	0010100	0.000	-0.016	1	36.98	995	505	0.47		26	45
#	1	#	-222.840;212.600	#	#	0	3	5	0	#	0	#	1	0	#	1	#	#	0010100	0.000	-0.184	1	38.29	892	505	0.53		3	7
#	#	#	#	#	#	#	3	4	0	#	0	#	0	#	#	0	0	0	1000000	0.000	0.143	1	55.82	954	506	0.42		16	16
#	#	#	#	#	#	#	3	4	0	#	0	#	0	#	#	0	0	0	0100110	0.004	0.571	1	55.82	954	506	0.42		12	16
#	#	#	#	1	1	#	0	6	1	1	1	1	0	0	0	1	1	#	1111110	0.214	0.857	1	16.50	894	507	0.68		3	6
#	2	-5930.560;6614.560	#	10	5	0	#	3	0	0	#	0	1	#	#	1	#	0	1101000	1.000	1.000	1	22.00	898	511	0.63		3	3
#	2	-5930.560;6614.560	#	10	5	0	#	3	0	#	#	0	1	#	#	1	#	#	1101000	1.000	1.000	1	22.00	898	511	0.53		3	3
#	#	-4277.480;6252.814	#	#	5	0	#	#	0	0	#	#	#	0	0	0	0	#	1100000	0.000	0.366	1	60.22	937	512	0.47		11	23
1	4	-7728.690;7728.690	#	1	1	#	#	6	0	1	#	1	#	0	#	#	1	1	1111101	1.000	1.000	1	19.67	900	513	0.63		3	3
#	4	#	-281.240;283.240	#	#	1	#	4	0	#	0	0	1	#	0	0	0	0	1101010	1.000	1.000	1	39.00	903	516	0.63		3	3
#	4	#	-281.240;283.240	#	#	1	#	4	0	#	#	0	1	#	0	0	#	#	1101010	1.000	1.000	1	39.00	903	516	0.47		3	3
#	#	-7363.740;7584.520	#	10	#	3	#	2	0	0	#	#	0	#	0	0	#	0	0100000	0.035	0.714	1	55.00	904	517	0.53		3	3
#	1	-4064.520;9213.740	#	#	2	3	0	#	#	#	#	#	#	#	#	0	0	0	0100100	1.000	1.000	1	55.00	904	517	0.42		3	3
