Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	-0.119;0.241	#	#	-0.055;0.315	#	#	-0.687;0.292	-0.007;0.416	#	#	#	#	0.662;0.962	0.678;0.994	0.570;0.903	100000	0.092	0.788	1	206.94	49986	43898	0.41		238	626
#	0.478;1.041	#	#	#	0.314;0.801	0.118;0.463	#	#	0.351;0.646	0.516;1.290	0.246;0.790	0.058;0.563	0.144;0.778	#	#	0.146;0.742	000001	1.000	1.000	1	174.71	48987	43901	0.53		7	7
#	-0.210;0.280	#	#	#	-0.011;0.369	#	-0.340;0.230	-0.181;0.301	#	#	#	#	-0.216;0.618	#	-0.247;0.148	#	010000	0.435	0.920	1	222.04	49996	43909	0.35		222	292
-0.186;0.169	#	-0.185;0.317	#	#	#	#	-0.155;0.411	#	#	#	#	#	#	#	#	#	010000	0.130	0.815	1	188.71	49996	43909	0.18		553	1203
-0.230;0.135	-0.130;0.130	-0.230;0.230	#	#	0.750;1.182	#	#	-0.240;0.240	#	-0.217;0.223	-0.318;0.236	#	#	#	-0.027;0.319	-0.198;0.198	010000	1.000	1.000	1	158.33	48910	43910	0.53		3	3
#	#	#	-0.125;0.130	-0.247;0.253	#	-0.310;0.261	-0.047;0.717	#	#	#	#	#	#	#	#	#	010000	0.046	0.735	2	214.83	49996	43925	0.24		525	2128
-0.008;0.392	#	#	-0.022;0.268	#	0.048;0.422	#	#	#	#	#	-0.208;0.263	#	0.062;0.957	0.016;0.346	#	#	000010	0.159	0.832	1	247.10	49842	43930	0.35		79	159
-0.182;0.238	-0.157;0.223	-0.213;0.267	-0.182;0.228	-0.145;0.215	#	#	0.530;0.990	0.084;0.524	0.538;0.988	#	0.597;0.950	-0.227;0.253	-0.159;0.161	0.484;0.964	0.638;0.955	0.564;0.941	100010	0.419	0.917	1	115.33	48938	43938	0.82		3	6
-0.021;0.325	-0.083;0.297	#	-0.315;0.750	-0.142;0.372	#	#	0.594;1.004	0.187;0.537	#	0.600;0.960	#	0.091;0.257	0.053;0.493	#	#	0.497;0.765	001000	1.000	1.000	1	92.00	48940	43940	0.59		3	3
#	#	#	-0.145;0.359	#	-0.890;0.435	#	#	#	#	#	#	#	#	0.318;0.678	#	0.509;0.789	000100	0.061	0.756	1	209.90	49959	43945	0.24		347	1392
0.726;0.996	#	#	#	-0.191;0.292	#	#	#	#	#	#	#	#	#	#	#	0.113;0.560	000010	0.132	0.817	1	88.90	48946	43946	0.18		3	10
#	#	-0.051;0.256	#	0.129;0.215	#	-0.153;0.317	0.439;0.899	0.108;0.492	#	-0.034;0.336	#	#	#	#	0.442;0.888	#	001000	0.286	0.882	1	294.80	49997	43949	0.41		88	136
0.141;0.431	0.566;1.026	0.309;0.579	0.484;0.619	0.118;0.608	0.066;0.416	0.770;1.230	#	#	#	0.332;0.802	#	#	#	#	#	0.682;1.069	100000	1.000	1.000	1	100.00	48956	43956	0.53		3	3
-0.009;0.261	#	-0.190;0.300	-0.063;0.277	#	-0.372;0.201	0.018;0.635	#	-0.108;0.105	-0.311;0.324	#	0.378;0.744	0.014;0.081	-0.351;0.247	#	#	#	000100	0.233	0.864	1	243.18	49883	43959	0.59		183	332
0.363;0.683	#	#	#	-0.162;0.672	0.127;0.635	#	#	#	-0.075;0.429	0.034;0.484	#	#	#	#	#	#	000010	0.062	0.758	1	204.55	49807	43969	0.29		63	255
-0.141;0.181	-0.216;0.241	-0.235;0.317	#	-0.142;0.148	-0.011;0.156	#	#	#	#	-0.217;0.352	#	#	#	-0.250;0.227	#	#	010000	0.380	0.908	1	249.25	49996	43970	0.41		224	307
-0.147;0.264	#	#	0.651;0.951	#	-0.075;0.635	-0.373;0.416	0.431;0.637	#	0.661;1.011	#	#	#	#	-0.078;0.656	0.468;0.765	#	000010	1.000	1.000	1	177.67	48971	43971	0.47		3	3
0.424;0.684	#	#	#	-0.081;0.581	0.450;0.810	#	0.347;0.592	#	#	-0.093;0.622	0.312;0.636	#	0.535;1.058	#	#	#	000001	1.000	1.000	1	138.43	48992	43982	0.41		7	7
#	0.460;1.041	#	#	#	#	0.118;0.463	#	#	0.351;1.363	#	0.246;0.790	#	#	#	#	0.146;0.742	000001	0.384	0.909	1	161.15	49920	43987	0.29		76	104
-0.021;0.459	#	#	#	#	-0.575;0.308	#	#	0.047;0.465	#	#	#	0.127;0.941	0.179;0.496	-0.387;0.888	#	#	001000	0.100	0.795	1	215.93	49962	43994	0.35		177	460
#	0.733;1.200	0.718;1.028	0.714;1.060	#	-0.013;0.432	0.712;1.022	0.152;0.552	#	#	0.740;1.111	#	0.457;0.937	0.618;0.958	0.358;0.835	#	0.263;0.813	001000	1.000	1.000	1	75.86	49699	44015	0.65		7	7
-0.229;0.170	#	#	#	-0.229;0.231	-0.212;0.207	#	#	#	#	#	0.859;1.167	#	-0.234;0.159	#	#	0.483;1.153	100000	0.502	0.933	1	184.40	49986	44016	0.35		92	115
0.258;0.288	#	-0.183;0.710	#	#	0.237;0.577	#	0.676;0.956	#	-0.241;0.416	0.101;0.294	0.746;1.353	-0.020;0.380	#	#	#	0.689;1.069	100000	1.000	1.000	1	185.67	49017	44017	0.53		3	3
#	#	#	#	0.203;0.684	-0.296;-0.037	0.592;0.842	#	#	-0.045;0.545	#	0.361;0.704	0.127;0.431	#	0.187;0.546	0.446;0.807	#	001000	0.100	1.000	1	124.50	44022	44022	0.47		0	0
#	-0.216;0.241	#	#	-0.165;0.335	#	#	#	-0.368;0.597	#	#	-0.318;0.351	#	-0.291;0.139	-0.250;0.130	#	#	010000	0.409	0.914	1	228.89	49996	44029	0.35		168	226
0.231;0.458	#	0.351;0.621	0.050;0.552	#	0.004;0.505	-0.122;0.256	#	#	#	#	#	-0.186;0.204	#	#	#	#	100000	0.054	0.746	1	186.73	49963	44032	0.35		14	67
#	#	#	0.082;0.392	0.030;0.703	#	#	0.347;0.667	#	0.552;1.190	#	-0.514;0.790	0.103;0.721	#	#	0.051;0.536	0.418;0.931	000001	0.145	0.825	1	166.52	49035	44035	0.47		9	19
#	-0.078;0.272	0.038;0.556	-0.049;0.387	#	#	-0.162;0.416	#	-0.088;0.212	#	#	-0.031;0.454	0.045;0.314	-0.499;0.268	-0.049;0.361	#	#	000010	0.079	0.776	1	215.93	49943	44039	0.53		85	254
#	#	#	#	-0.121;0.238	#	#	0.128;0.777	#	#	-0.162;0.221	#	#	#	0.407;0.867	#	#	000100	0.068	0.764	1	212.17	49959	44040	0.24		496	1913
#	#	-0.182;0.610	-0.213;0.277	#	#	#	#	#	#	-0.529;0.141	0.540;0.783	#	#	#	#	0.509;0.808	000100	0.087	0.784	1	206.50	49937	44040	0.29		389	1249
#	#	#	#	#	#	#	#	#	#	0.468;0.858	-0.151;0.790	#	#	#	0.020;0.618	0.418;0.914	000001	0.160	0.833	1	138.75	49987	44041	0.24		132	254
#	#	-0.124;0.933	#	#	#	0.306;0.766	0.347;0.544	#	0.308;1.190	#	#	0.103;0.563	#	#	#	0.139;0.914	000001	0.144	0.824	1	157.23	49947	44041	0.35		61	126
0.160;0.564	#	#	#	#	#	#	0.234;0.694	0.609;1.102	#	-0.232;0.622	#	#	#	0.149;0.744	#	-0.095;0.253	000001	1.000	1.000	1	128.33	49045	44045	0.35		3	3
-0.197;0.263	-0.232;0.258	#	#	#	#	-0.128;0.202	0.703;1.534	0.622;0.882	0.742;1.062	#	#	#	#	0.625;1.125	#	0.751;1.029	000010	0.088	0.784	1	80.95	49046	44046	0.47		6	17
#	-0.232;0.258	#	-0.164;0.176	-0.156;0.164	0.750;1.250	#	0.703;1.534	#	0.742;1.062	-0.316;0.262	0.673;0.920	0.815;1.185	#	0.625;1.296	#	#	000010	1.000	1.000	1	75.83	49046	44046	0.59		6	6
#	0.188;0.458	-0.086;0.296	#	#	#	#	#	#	#	#	#	#	#	#	0.119;0.372	0.286;0.554	000010	0.086	0.782	1	203.32	49568	44052	0.24		28	91
-0.009;0.261	#	-0.190;0.300	-0.063;0.277	#	-0.372;0.201	#	#	-0.108;0.105	-0.311;0.324	#	0.378;0.744	0.014;0.081	-0.351;0.247	#	#	#	000100	0.187	0.846	1	237.58	49883	44059	0.53		196	401
#	-0.197;0.223	-0.158;0.182	-0.229;0.251	-0.154;0.176	#	-0.219;0.241	0.445;0.948	0.184;0.474	0.615;1.095	-0.160;0.529	0.542;1.200	0.276;0.666	0.231;0.561	0.437;0.927	0.494;0.860	0.567;0.944	000001	1.000	1.000	1	98.67	49066	44066	0.88		3	3
-0.124;0.146	-0.197;0.223	-0.158;0.182	0.106;0.251	-0.154;0.176	#	-0.219;0.241	0.445;0.948	0.184;0.474	0.615;1.095	-0.160;0.529	0.542;0.925	0.276;0.666	0.231;0.561	0.437;0.927	0.494;0.860	0.567;0.944	000001	0.100	1.000	1	102.00	44066	44066	0.94		0	0
#	#	#	#	#	#	-0.187;0.263	-0.287;0.276	#	0.117;0.607	-0.240;0.563	-0.080;0.293	#	#	#	-0.168;0.119	#	010000	0.362	0.903	1	145.80	49992	44074	0.35		93	131
#	#	#	-0.168;0.172	#	-0.153;0.245	#	0.632;1.072	#	-0.040;0.007	#	0.766;1.167	-0.174;0.176	0.405;0.869	0.408;0.971	0.454;1.090	0.752;1.099	100000	1.000	1.000	1	178.50	49075	44075	0.59		6	6
-0.032;0.398	0.840;1.160	#	#	#	0.777;1.067	#	-0.035;0.405	#	#	0.544;1.024	#	#	#	-0.130;0.130	#	-0.164;0.164	010000	1.000	1.000	1	77.00	49076	44076	0.41		3	3
#	-0.239;0.241	-0.195;0.255	-0.186;0.194	0.199;0.222	0.002;0.372	-0.143;0.147	0.509;0.899	0.284;0.594	0.169;0.509	-0.110;0.227	0.490;0.912	0.130;0.151	0.183;0.503	0.456;0.896	0.577;0.854	0.502;0.948	001010	0.006	0.755	1	129.68	44080	44080	0.94		0	0
#	#	-0.067;0.610	#	#	#	#	#	#	-0.187;0.182	0.018;0.378	0.540;0.744	#	-0.733;0.194	0.257;0.688	0.044;0.490	0.354;0.731	000100	0.091	0.787	1	208.09	49959	44084	0.47		31	86
#	-0.078;0.272	0.038;0.669	#	#	#	#	#	-0.088;0.212	#	#	-0.031;0.454	0.045;0.314	-0.499;0.268	-0.049;0.538	#	#	000010	0.074	0.771	1	216.42	49943	44087	0.41		98	331
#	#	#	-0.049;0.387	#	0.105;0.265	-0.162;0.416	#	#	-0.075;0.270	-0.242;0.432	#	#	#	-0.078;0.361	#	#	000010	0.107	0.800	1	223.91	49998	44087	0.35		130	335
#	-0.049;0.321	0.313;0.763	#	#	0.058;0.318	#	0.197;0.527	0.471;0.951	0.175;0.525	0.118;0.518	#	#	#	#	#	0.259;0.696	100000	1.000	1.000	2	109.33	49088	44088	0.47		3	3
#	#	0.313;0.763	#	#	0.058;0.318	-0.044;0.246	0.197;0.527	#	0.175;0.525	0.118;0.518	0.037;0.508	-0.229;0.261	-0.184;0.408	0.423;0.903	0.286;0.901	#	100000	1.000	1.000	1	109.33	49088	44088	0.65		3	3
-0.219;0.288	#	#	#	-0.187;0.261	-0.095;0.324	0.335;0.732	0.507;1.118	-0.687;0.292	#	#	#	#	-0.226;0.318	#	0.051;1.155	0.810;1.153	100000	1.000	1.000	1	148.70	49347	44093	0.53		10	10
#	-0.078;0.272	0.038;0.296	-0.166;0.387	#	#	-0.162;0.463	#	#	0.081;0.381	#	0.008;0.454	0.045;0.314	0.062;0.268	-0.049;0.361	#	#	000010	0.134	0.818	1	269.17	49610	44099	0.53		56	120
#	#	#	#	#	#	#	0.311;0.691	0.276;0.566	0.011;0.471	#	#	0.229;1.160	0.715;1.045	0.153;0.358	0.051;0.741	#	000001	1.000	1.000	1	163.71	49366	44105	0.41		7	7
#	0.039;0.790	0.280;0.853	0.185;0.532	#	0.154;0.883	#	#	#	#	#	0.393;0.767	#	#	0.078;0.443	#	0.289;0.676	000001	0.082	0.778	1	209.63	49987	44105	0.41		36	97
#	-0.280;0.210	-0.199;0.201	#	#	-0.372;0.256	-0.202;0.298	#	#	-0.126;0.134	-0.503;0.221	#	-0.113;0.197	-0.351;0.247	#	#	#	000100	0.073	0.770	1	231.59	49933	44110	0.47		400	1357
#	0.849;1.099	#	0.038;0.478	#	0.197;0.460	0.065;0.814	#	#	0.516;0.806	#	#	#	#	#	#	0.623;1.010	000001	1.000	1.000	1	79.33	49112	44112	0.35		3	3
#	0.849;1.099	#	#	#	#	#	#	#	0.569;1.068	0.161;0.631	#	-0.088;0.372	-0.166;0.334	#	#	0.623;1.010	000001	1.000	1.000	1	79.33	49112	44112	0.35		3	3
#	0.042;0.572	#	#	#	#	#	#	-0.174;0.462	-0.155;0.155	#	-0.133;0.133	#	#	-0.147;0.080	#	#	010000	0.192	0.848	1	166.68	49577	44116	0.29		35	57
#	-0.166;0.264	-0.169;0.331	-0.154;0.206	#	-0.115;0.165	-0.138;0.212	0.399;0.739	0.014;0.284	0.197;0.657	-0.148;0.202	0.369;0.831	-0.158;0.222	0.303;0.743	0.384;0.734	0.397;0.417	0.433;0.879	000110	0.044	0.921	1	165.33	44119	44119	0.88		0	0
#	-0.170;0.180	#	0.526;0.836	#	-0.128;0.202	#	#	#	-0.213;0.277	#	#	#	#	#	#	-0.078;0.408	100000	0.062	0.758	1	94.49	49121	44121	0.29		3	11
-0.115;0.896	#	#	#	#	0.290;0.883	#	#	#	0.252;0.998	#	-0.151;0.790	#	#	#	#	0.039;0.386	000001	0.067	0.763	1	149.20	49848	44129	0.29		86	287
-0.116;0.345	#	0.012;0.452	#	0.030;0.581	0.371;0.780	#	0.311;0.591	0.069;0.832	0.569;1.190	#	-0.157;0.886	#	#	#	#	#	000001	0.279	0.880	1	155.05	49948	44129	0.47		16	25
#	#	#	#	#	#	#	-0.057;0.323	#	0.569;0.903	#	#	#	#	-0.136;0.333	#	0.015;0.642	000001	0.283	0.881	1	95.50	49607	44130	0.24		29	45
-0.116;0.422	#	#	#	0.434;0.864	#	#	0.646;1.096	#	#	#	#	-0.216;0.208	#	#	0.520;0.985	0.570;1.201	100000	0.524	0.938	1	144.10	49413	44136	0.35		13	16
#	#	0.357;0.727	#	#	#	#	#	-0.017;0.433	0.112;0.367	0.245;0.709	#	#	#	0.088;0.518	#	0.146;0.373	000001	0.040	0.725	1	170.36	49137	44137	0.35		3	17
-0.606;0.246	#	#	#	#	#	-0.233;0.027	#	#	#	-0.162;0.221	#	-0.266;0.183	#	0.356;1.568	#	0.509;0.815	000100	0.111	0.802	1	210.33	49825	44143	0.35		176	459
#	0.011;0.267	#	#	#	-0.374;0.256	-0.055;0.092	#	-0.100;0.250	-0.187;0.287	#	#	0.014;0.267	-0.351;0.247	#	-0.017;1.024	#	000100	0.109	0.801	1	245.84	49933	44143	0.47		281	771
-0.207;0.273	-0.213;0.247	-0.168;0.192	-0.105;0.155	-0.125;0.195	-0.116;0.154	-0.123;0.147	0.451;0.921	-0.097;0.373	#	-0.223;0.237	0.547;0.832	0.423;0.773	0.029;0.439	0.383;0.883	0.483;0.958	0.464;0.950	000110	0.043	0.730	1	189.69	49145	44145	0.94		3	21
-0.207;0.273	-0.213;0.247	-0.168;0.192	-0.105;0.155	-0.125;0.195	-0.116;0.154	-0.123;0.147	0.451;0.921	-0.097;0.373	-0.181;0.209	-0.223;0.237	0.547;0.832	0.423;0.773	0.029;0.439	0.754;0.883	0.483;0.958	0.464;0.950	000110	0.006	0.755	1	165.18	44145	44145	1.00		0	0
#	-0.161;0.169	#	#	-0.157;0.554	#	#	#	#	0.161;0.501	#	0.859;1.167	-0.160;-0.029	#	#	#	0.650;1.153	100000	0.072	0.962	1	142.92	44147	44147	0.35		0	0
#	#	#	0.054;0.436	-0.162;0.292	-0.242;0.353	#	0.198;0.310	#	#	#	#	-0.007;0.286	0.062;0.307	#	#	-0.120;0.640	000010	0.155	0.830	1	261.30	49952	44150	0.41		43	92
#	-0.205;0.235	#	#	#	0.133;0.256	#	#	0.169;0.785	0.189;1.068	-0.195;0.324	#	0.613;1.043	#	#	0.393;0.805	0.444;0.880	000001	0.042	0.917	1	134.25	44151	44151	0.47		0	0
#	#	0.452;0.782	#	#	0.634;1.145	#	0.185;0.525	#	0.513;0.863	#	-0.151;0.341	#	#	#	0.140;0.526	#	000001	1.000	1.000	1	76.00	49966	44152	0.35		7	7
0.472;0.902	#	#	0.498;0.818	#	0.600;0.914	0.936;1.140	#	#	#	#	-0.012;0.790	-0.099;0.672	#	#	0.051;0.398	-0.063;0.393	000001	1.000	1.000	1	63.67	49152	44152	0.47		3	3
#	#	#	#	#	-0.104;0.256	-0.233;0.027	#	#	#	-0.162;-0.091	0.540;0.744	-0.266;0.183	#	0.582;1.568	0.573;1.095	#	000100	0.065	0.944	1	269.51	44161	44161	0.41		0	0
-0.104;0.715	#	#	#	#	#	0.293;0.683	#	#	#	#	#	0.276;0.616	0.445;0.925	#	#	0.477;0.676	000001	0.156	0.830	1	160.16	49995	44162	0.29		31	56
0.295;0.752	#	#	#	0.364;0.898	#	0.577;0.827	#	#	0.385;0.883	0.525;0.785	#	0.037;0.772	#	#	0.295;0.875	#	000001	0.434	0.920	1	164.16	49765	44168	0.41		19	25
-0.116;0.896	0.383;1.021	-0.211;0.239	#	0.154;0.584	#	#	0.115;1.123	#	#	0.070;0.360	#	#	#	#	#	0.228;0.733	000001	0.127	0.814	1	187.40	49847	44171	0.41		34	77
-0.088;0.162	0.408;1.032	#	#	0.129;0.609	0.187;1.014	#	#	#	#	#	#	-0.193;0.660	#	0.209;0.675	#	#	000001	0.209	0.855	1	182.96	49885	44171	0.35		13	23
#	#	#	#	#	#	#	#	0.666;1.195	0.385;1.190	#	#	0.630;1.010	#	#	#	#	000001	0.081	0.778	1	89.38	49966	44173	0.18		24	72
0.616;0.926	0.608;1.018	0.299;0.916	0.563;0.913	0.498;0.868	0.280;0.780	#	0.122;0.462	#	#	#	#	-0.116;0.551	0.444;0.744	0.157;0.527	0.162;0.469	#	000010	1.000	1.000	1	95.33	49174	44174	0.65		3	3
#	#	#	0.563;0.913	0.498;0.868	0.280;0.780	0.479;0.879	0.276;0.462	0.672;1.122	0.475;0.735	0.348;0.688	0.011;0.473	#	0.444;0.744	0.157;0.527	#	0.072;0.429	000010	1.000	1.000	1	95.33	49174	44174	0.71		3	3
#	0.050;0.320	-0.051;0.355	#	0.129;0.442	#	#	#	0.108;0.627	#	0.067;0.537	0.579;1.186	#	0.011;0.431	#	0.266;0.774	0.507;0.864	001000	0.189	0.846	1	235.74	49893	44179	0.53		71	128
#	#	#	#	#	0.664;0.974	-0.133;0.414	#	-0.160;0.200	#	-0.097;0.183	0.121;0.573	-0.119;0.171	#	#	#	-0.142;0.354	010000	1.000	1.000	1	89.00	49185	44185	0.41		3	3
#	#	#	0.521;0.791	#	0.664;0.974	#	#	-0.160;0.593	#	#	0.121;0.573	-0.119;0.171	#	#	0.456;0.773	#	010000	0.062	0.758	1	98.33	49185	44185	0.35		3	11
#	0.506;1.107	-0.026;0.893	#	0.523;0.983	0.188;0.588	#	0.384;0.664	0.551;0.836	#	0.180;0.677	#	0.091;0.985	#	0.218;1.935	#	#	001000	1.000	1.000	1	141.33	49204	44204	0.53		3	3
#	#	#	0.028;0.540	#	#	0.088;0.458	0.394;0.654	0.536;0.846	#	#	0.272;0.616	#	0.011;0.883	#	#	#	001000	0.256	0.873	1	151.68	49524	44204	0.35		21	34
-0.150;0.340	0.366;0.716	#	0.008;0.416	#	-0.116;0.944	#	0.656;1.006	#	#	#	#	#	-0.203;0.287	0.691;1.021	0.404;1.025	#	001000	0.088	0.784	1	147.68	49206	44206	0.47		6	17
#	#	#	#	0.825;1.175	-0.141;0.389	#	#	#	0.169;0.564	-0.291;0.335	#	0.509;0.949	#	#	#	#	100000	1.000	1.000	2	70.00	49207	44207	0.29		3	3
0.010;0.335	#	#	-0.023;0.543	#	0.077;0.696	#	-0.340;0.359	-0.108;0.262	#	-0.240;0.240	-0.147;0.259	#	#	#	-0.168;0.119	#	010000	0.336	0.897	1	203.61	49919	44209	0.47		40	58
-0.606;0.246	-0.210;0.230	#	0.024;0.294	#	#	#	#	#	#	-0.162;0.221	#	#	-0.351;0.247	0.582;0.717	0.573;0.774	#	000100	0.191	0.848	1	283.54	49900	44210	0.41		125	258
#	#	0.024;0.424	#	-0.157;0.223	#	#	#	#	0.161;0.501	#	0.859;1.167	#	0.456;0.916	#	#	0.650;1.153	100000	1.000	1.000	2	136.86	49250	44218	0.35		7	7
#	-0.121;0.219	-0.213;0.167	-0.220;0.230	#	#	#	#	#	0.569;1.190	-0.148;0.152	-0.151;0.597	0.103;1.043	0.209;0.579	#	0.241;0.805	0.250;0.931	000001	0.062	0.758	1	138.79	49219	44219	0.59		3	11
#	#	#	#	#	0.311;0.741	#	0.347;0.667	0.198;0.628	#	#	#	0.423;0.721	#	0.276;0.596	#	0.418;1.043	000001	0.182	0.843	1	169.68	49765	44219	0.35		45	85
#	#	#	#	0.129;0.983	#	#	#	0.307;0.779	0.060;0.275	#	#	0.198;0.985	#	0.023;1.053	0.521;0.927	#	001000	0.139	0.821	1	151.04	49777	44222	0.35		31	67
#	#	#	#	#	#	-0.155;0.356	#	#	#	0.006;0.332	#	#	0.179;0.518	#	#	#	001000	0.048	0.738	1	218.25	49991	44231	0.18		299	1258
-0.195;0.255	-0.208;0.292	#	-0.248;0.252	#	-0.186;0.194	#	0.417;1.072	#	#	-0.120;0.294	0.746;1.167	#	-0.128;0.252	#	#	#	100000	0.131	0.816	1	203.08	49986	44232	0.47		181	391
#	#	-0.484;0.710	#	-0.129;0.151	-0.235;0.245	-0.200;0.201	#	-0.237;0.262	-0.699;0.334	#	#	#	#	#	0.695;1.052	0.782;1.153	100000	0.189	0.846	1	196.78	49986	44232	0.47		203	370
#	-0.102;0.448	-0.026;0.970	#	0.359;0.839	-0.012;0.318	0.193;0.563	#	0.307;0.600	#	0.006;1.017	#	0.294;0.634	0.275;0.496	#	#	#	001000	0.121	0.810	1	143.00	49237	44237	0.53		3	7
0.755;1.245	0.107;0.547	#	#	#	#	#	#	#	#	0.659;1.359	0.283;0.790	0.073;0.672	0.217;0.567	#	#	0.477;0.904	000001	1.000	1.000	1	61.67	49244	44244	0.41		3	3
-0.144;0.279	-0.218;0.227	#	#	#	0.113;0.573	-0.122;0.188	0.695;1.091	#	#	-0.080;0.390	#	-0.179;0.231	#	#	0.454;1.293	0.484;1.153	100000	0.115	0.805	1	171.81	49953	44250	0.53		88	209
#	#	#	-0.190;0.127	#	0.750;1.205	#	0.001;0.481	#	#	-0.217;0.223	-0.432;0.402	-0.115;0.365	#	#	#	#	010000	1.000	1.000	1	143.17	49251	44251	0.35		6	6
0.739;1.059	0.770;1.075	#	0.351;0.841	#	-0.022;0.760	0.556;1.185	-0.030;0.440	0.591;0.861	#	0.450;1.130	#	0.002;0.664	#	0.115;0.490	0.184;0.491	0.200;0.250	001000	0.100	1.000	1	104.33	44253	44253	0.71		0	0
0.644;1.034	#	#	0.371;0.821	0.510;0.790	-0.202;0.288	#	#	0.419;0.877	0.320;0.514	#	0.203;0.615	0.230;0.570	#	0.093;0.563	0.381;0.701	#	001000	1.000	1.000	2	112.67	49253	44253	0.59		3	3
#	0.408;1.032	#	#	0.129;0.609	0.187;1.014	0.337;0.680	0.377;1.123	#	#	0.141;0.360	#	#	#	0.414;0.537	0.124;1.094	0.239;0.829	000001	0.394	0.911	2	172.31	49527	44256	0.53		11	15
0.287;0.715	#	-0.124;0.933	#	#	#	#	#	#	#	0.442;0.858	#	#	#	0.255;0.675	0.020;0.618	#	000001	0.272	0.878	1	157.20	49987	44257	0.29		100	157
0.780;1.220	#	#	-0.045;0.385	0.095;0.435	#	#	#	#	#	#	-0.152;0.351	0.132;0.139	#	#	#	#	010000	0.060	0.927	1	193.80	44264	44264	0.29		0	0
#	#	0.059;0.782	#	#	#	0.109;0.439	0.480;0.686	#	#	0.128;0.686	#	0.127;0.796	#	-0.082;0.888	#	0.455;0.742	001000	0.091	0.787	1	235.09	49997	44266	0.41		82	242
#	#	#	#	#	#	#	0.128;0.803	#	-0.076;0.287	#	0.378;0.783	-0.266;-0.217	-0.351;0.247	0.401;1.583	0.461;0.933	#	000100	0.009	0.782	1	232.20	44267	44267	0.41		0	0
#	-0.199;0.551	#	0.109;0.459	#	#	#	0.495;0.765	-0.172;0.298	#	#	#	-0.683;0.197	#	0.214;0.779	#	#	000100	0.068	0.764	1	259.06	49900	44267	0.35		84	299
#	#	-0.051;0.235	#	#	0.485;0.773	-0.155;0.585	0.357;0.840	#	0.306;0.576	#	#	-0.124;0.542	-0.096;0.274	#	#	#	001000	0.224	0.861	1	171.40	49969	44275	0.41		14	24
#	0.093;0.632	0.038;0.556	0.047;0.387	-0.191;0.565	#	-0.137;0.534	#	#	#	#	#	#	-0.499;0.268	#	#	#	000010	0.056	0.750	1	221.44	49943	44279	0.35		275	1140
#	#	#	-0.081;0.353	-0.024;0.286	#	-0.162;0.463	-0.079;0.608	#	#	#	0.260;0.553	0.020;0.340	0.015;0.313	#	#	#	000010	0.075	0.771	1	253.03	49993	44283	0.41		188	617
-0.021;0.459	#	#	#	#	-0.575;0.308	#	#	#	#	#	#	#	0.179;0.518	#	0.298;0.634	#	001000	0.063	0.758	1	225.28	49962	44287	0.24		156	537
#	0.011;0.267	#	#	#	#	#	#	#	-0.187;0.287	-0.162;0.221	#	#	-0.351;0.194	0.214;0.745	0.390;1.024	0.353;0.780	000100	0.128	0.814	1	249.53	49959	44289	0.41		339	838
-0.534;0.588	-0.139;0.474	#	#	#	#	#	#	#	-0.617;0.429	#	#	-0.191;0.410	#	#	#	#	000010	0.042	0.728	1	220.02	49998	44293	0.24		655	3902
-0.116;0.896	#	#	#	#	0.371;0.883	0.045;0.495	0.311;0.591	0.168;0.832	#	0.016;0.276	0.405;0.886	0.360;0.840	#	0.171;0.652	#	#	000001	0.090	0.786	1	167.74	49948	44301	0.53		10	28
#	-0.210;0.230	#	#	#	-0.372;0.256	#	0.128;0.971	-0.015;0.295	-0.187;0.667	-0.162;0.221	#	0.014;0.183	#	0.582;0.717	#	#	000100	0.134	0.818	1	258.79	49900	44306	0.47		152	376
#	0.011;0.230	#	-0.043;0.339	#	#	#	0.128;0.777	#	#	-0.162;0.221	0.540;0.744	0.014;0.267	-0.351;0.247	0.582;0.717	0.573;0.933	#	000100	0.222	0.860	1	296.51	49900	44306	0.53		124	236
0.262;0.896	0.137;0.417	#	0.203;0.603	#	#	0.118;0.687	0.083;0.373	0.422;0.758	0.411;0.711	#	#	#	#	#	#	0.146;0.742	000001	0.349	0.900	1	149.40	49557	44307	0.47		7	10
#	-0.064;0.549	-0.142;0.556	#	#	#	#	#	0.010;0.450	#	-0.171;0.279	#	#	#	#	0.012;1.195	#	000010	0.044	0.732	1	213.40	49993	44311	0.29		543	3049
-0.224;0.276	#	#	#	-0.229;0.231	-0.212;0.245	#	0.859;1.072	-0.211;0.219	#	#	#	#	#	#	0.613;0.920	#	100000	0.509	0.935	1	171.91	49902	44314	0.35		41	51
#	#	#	#	#	0.126;0.385	-0.058;0.585	#	0.047;0.627	#	#	#	#	#	#	#	#	001000	0.046	0.735	1	208.52	49997	44315	0.18		339	1556
-0.021;0.459	-0.015;0.335	#	#	-0.092;0.278	#	0.031;0.401	#	#	#	0.006;0.371	#	0.127;0.719	0.091;0.431	0.115;0.888	#	#	001000	0.094	0.790	1	243.68	49962	44315	0.47		210	557
