-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	1	0	#	#	0	0	#	0	#	0	#	0	0	0	0	0	#	0	#	0	#	0	000000000000000000000000000000001000000000000	0.645	0.957	1	140.09	983	503	0.61		23	28
#	1	0	#	#	#	0	#	#	#	#	#	0	0	0	0	0	#	0	#	0	#	0	000000000000000000000000000000001000000000000	0.645	0.957	1	140.09	983	503	0.48		23	28
#	0	#	0	0	#	#	#	#	0	0	0	#	#	#	#	0	#	0	0	0	#	0	100000000000000000000000000000000000000000000	0.429	0.919	1	189.12	943	505	0.48		21	180
#	#	#	#	#	#	#	0	#	0	0	#	0	#	#	0	#	#	#	0	0	0	0	100000000000000000000000000000000000000000000	0.398	0.912	1	194.48	943	505	0.39		33	261
#	#	0	#	0	0	#	0	0	0	0	#	0	#	#	#	0	#	#	#	#	#	0	000000000100000000000000000000000000000000000	0.398	0.912	1	173.38	990	506	0.43		28	251
#	#	0	#	0	0	0	#	#	0	#	#	#	0	#	1	0	#	#	1	#	#	0	000000000100000000000000000000000000000000000	0.777	0.975	1	97.90	898	506	0.43		18	25
0	0	#	0	#	#	#	#	#	#	0	#	0	0	#	1	#	#	#	#	0	#	#	000000000000000000000000100000000000000000000	0.475	0.928	2	80.63	952	507	0.35		18	62
0	#	#	#	0	#	#	0	0	#	#	1	0	0	#	#	#	0	#	0	0	0	#	100000000000000000000000000000000000000000000	0.467	0.927	1	76.26	995	508	0.48		25	66
#	#	#	#	#	#	0	#	0	0	0	#	#	#	0	0	#	#	#	0	0	0	#	100000000000000000000000000000000000000000000	0.406	0.914	1	198.14	943	508	0.39		34	237
1	0	0	0	#	#	#	0	#	#	#	0	0	#	#	0	0	1	#	#	0	1	0	000010000000000000000000000000000000000000000	0.485	0.930	1	59.86	654	510	0.57		2	7
#	0	#	#	#	0	#	0	#	#	0	1	0	0	#	#	0	#	1	0	0	#	1	000000000000000000000000000000000000100001000	1.000	1.000	1	43.00	511	511	0.52		1	1
0	#	0	#	#	0	#	0	0	0	#	#	#	0	0	0	#	0	#	#	#	0	1	000000000000000000000000000000000000100000000	0.357	0.902	1	82.40	511	511	0.52		0	5
#	#	#	1	0	#	#	0	#	#	#	#	0	#	#	#	#	#	#	#	0	#	1	000000000000000000000000000000000000000001000	0.703	0.965	1	28.44	931	511	0.26		8	9
#	#	0	0	#	0	0	0	0	0	#	#	#	0	0	#	0	0	#	#	0	0	#	000000000000000000000000000000100000000000000	0.379	0.908	1	184.81	980	515	0.57		4	150
#	#	0	#	#	0	0	0	0	0	#	#	#	0	0	#	0	0	#	0	0	0	#	000000000000000000000000000000100000000000000	0.376	0.907	1	205.42	980	515	0.57		4	126
#	0	#	0	#	0	0	#	#	#	0	#	#	#	0	#	0	#	#	#	#	0	0	000000000000000000000010000000000000000000000	0.389	0.910	1	173.99	517	517	0.39		1	217
#	0	0	#	0	0	0	#	#	0	0	#	0	1	0	0	#	#	0	0	#	0	#	000010000000000000000000000000000000000000000	0.659	0.959	1	162.65	947	519	0.61		21	37
#	#	0	#	0	0	0	0	#	0	#	#	#	#	0	#	0	0	0	#	0	0	#	000000000000001000000000000000000000000000000	0.367	0.905	1	199.45	860	522	0.52		2	215
#	#	0	#	0	0	0	0	#	0	#	#	#	#	0	0	0	0	0	#	0	0	0	000000000000001000000000000000000000000000000	0.363	0.904	1	201.93	860	522	0.61		2	175
#	0	#	#	0	#	#	#	0	#	0	#	#	#	#	0	0	#	#	#	#	0	0	000000000100000000000000000000000000000000000	0.413	0.915	1	175.55	990	526	0.35		13	166
#	#	#	#	0	#	#	#	#	#	0	0	#	#	#	0	#	0	#	1	#	#	0	000000000100000000000000000000000000000000000	0.619	0.953	1	87.36	990	526	0.30		10	19
0	#	#	#	0	#	0	#	0	0	1	#	0	0	#	#	#	#	#	#	0	#	0	000000000100000000000000000000000000000000000	0.375	0.907	1	85.19	961	532	0.43		4	29
#	#	#	#	0	#	0	#	0	0	1	#	0	0	#	#	#	#	0	#	0	#	0	000000000100000000000000000000000000000000000	0.386	0.909	1	88.80	961	532	0.43		4	24
#	#	0	0	0	#	0	1	0	0	0	0	#	0	#	#	#	0	#	0	#	0	#	000000000100000000000000000000000000010000000	0.559	0.943	1	80.54	534	534	0.57		1	11
#	0	0	#	0	#	0	0	#	0	0	0	#	#	#	0	#	#	#	#	#	#	#	000000000000000000000000000000010000000000000	0.435	0.920	1	192.47	992	537	0.39		19	147
0	#	0	1	0	#	0	#	#	0	1	#	0	#	0	0	1	#	1	#	#	0	0	000000000000000000000000000000000000000001000	0.861	0.985	1	41.33	985	538	0.61		3	3
0	#	0	0	#	#	0	0	#	0	#	0	#	#	#	0	#	0	#	0	#	0	#	000000000000000000000000000000000000001000000	0.408	0.914	1	212.00	869	542	0.48		5	85
0	#	0	0	#	#	0	0	#	0	#	0	1	#	0	0	#	0	#	#	#	0	#	000000000000000000000000000000000000001000000	0.915	0.991	1	105.40	869	542	0.52		5	5
#	0	#	0	#	0	0	0	0	0	#	0	#	#	#	0	#	0	#	#	#	#	#	000000000000000001000000000000000000000000000	0.389	0.910	1	180.33	971	543	0.43		2	146
0	0	#	0	#	0	0	0	#	0	#	0	#	#	#	0	#	0	#	#	#	#	#	000000000000000001000000000000000000000000000	0.396	0.912	1	173.06	971	543	0.43		2	105
0	0	0	0	#	0	#	#	0	#	#	#	#	0	0	#	0	#	0	0	#	0	#	000000000000000000000000000000000010000000000	0.384	0.909	1	171.83	754	546	0.52		2	75
#	0	0	0	#	#	0	#	0	#	#	#	#	#	#	#	#	0	0	0	0	0	0	000000000000000000000000000000000000100000010	0.246	0.869	1	211.99	547	547	0.48		1	134
1	#	#	0	0	0	#	#	#	#	#	0	#	#	0	#	0	0	#	#	0	0	0	000010000000000000000000000000001010000000000	0.444	0.922	1	184.23	548	548	0.48		1	77
#	#	#	#	#	0	0	#	#	#	#	0	#	#	#	#	#	#	#	#	#	0	0	000010000000000000000000000000001000000000000	0.357	0.902	1	171.17	983	548	0.22		32	285
1	#	0	0	0	0	#	#	#	#	#	0	0	#	0	0	0	0	#	0	0	#	#	000010000000000000000000000000001010000000000	0.435	0.920	1	183.68	548	548	0.57		0	78
0	#	0	1	0	0	#	0	0	0	#	#	0	#	0	#	1	0	0	#	#	#	0	000000000000000000000000100000000000000001000	0.603	0.951	1	108.89	552	552	0.61		1	9
1	1	#	0	0	#	0	0	#	#	0	0	0	#	0	#	#	#	0	#	0	0	0	000010000000000000000000000000000000000000100	0.389	0.910	1	146.03	553	553	0.61		1	37
#	#	#	0	#	0	0	#	0	#	0	0	#	0	0	0	0	0	0	1	#	0	#	000000000000000000000000000000000001000000000	0.441	0.921	1	98.09	987	555	0.61		2	13
#	#	#	0	#	0	0	0	0	#	0	0	#	#	0	0	0	0	0	1	#	0	0	000000000000000000000000000000000001000000000	0.411	0.915	1	98.99	689	555	0.65		1	12
0	#	#	#	0	#	0	#	0	#	#	#	#	0	#	0	#	#	0	#	#	#	0	000000000000000000000000000000000000000000010	0.384	0.909	1	145.61	835	557	0.35		5	134
0	#	#	#	0	1	0	#	0	#	#	0	#	0	#	0	#	0	0	0	#	#	0	000000000000000000000000000000000000000000010	0.861	0.985	1	135.33	835	557	0.52		3	3
#	#	#	#	#	#	#	0	0	0	0	0	0	#	#	#	#	#	#	0	0	0	#	100000000000000000000000000000000000000000000	0.388	0.910	1	185.43	943	558	0.39		22	209
#	#	1	#	#	#	#	0	#	0	0	#	0	#	#	#	#	#	#	0	0	0	0	100000000000000000000000000000000000000000000	0.891	0.989	1	83.70	995	558	0.39		32	35
0	0	0	#	#	#	0	0	0	0	#	#	#	1	#	#	0	#	0	0	1	0	0	000000000000000000000000000000000010000000000	1.000	1.000	1	61.00	765	560	0.61		2	2
#	#	#	0	#	#	#	#	#	0	0	0	0	#	0	0	0	1	0	0	0	#	0	000000000000000000000000000000010000000000000	0.618	0.953	1	90.96	921	564	0.57		11	17
#	1	#	0	#	#	#	#	#	#	0	#	0	#	0	0	#	1	0	0	0	#	0	000000000000000000000000000000010000000000000	0.551	0.942	2	56.10	958	564	0.48		6	10
0	0	#	#	0	0	#	#	#	#	#	#	#	#	0	#	1	0	0	1	#	#	#	000000000100000000000000000000000000000000000	0.635	0.956	1	39.33	960	566	0.39		4	6
#	0	#	#	#	#	1	#	0	#	0	0	1	0	#	#	0	#	0	0	0	#	#	000000000000000000000000000000000000001000000	1.000	1.000	1	26.00	568	568	0.48		1	1
#	0	#	#	0	#	0	#	0	#	0	#	#	#	#	#	0	#	#	#	0	0	0	000000000100000000000000000000000000000000000	0.452	0.924	1	173.37	990	569	0.39		32	188
#	#	#	#	0	#	#	#	0	#	0	#	#	#	#	#	0	#	#	#	0	0	0	000000000100000000000000000000000000000000000	0.412	0.915	1	154.32	990	569	0.30		35	255
0	#	0	0	0	0	#	0	0	#	0	#	#	#	0	#	#	#	#	#	0	#	0	000000000000000000010000000000000000000000000	0.389	0.910	1	152.73	948	571	0.48		2	115
0	0	#	0	0	#	#	#	#	0	#	#	#	0	#	1	#	#	#	#	0	0	#	000000000000000000000000100000000000000000000	0.481	0.929	1	81.88	952	572	0.39		17	63
1	0	0	0	#	#	#	0	#	0	#	#	0	#	#	0	0	1	#	#	0	1	0	000010000000000000000000000000000000000000000	0.478	0.929	1	59.70	820	575	0.57		3	10
1	0	0	0	#	0	#	0	#	#	#	#	0	#	#	0	0	1	#	0	0	1	0	000010000000000000000000000000000000000000000	0.478	0.929	1	59.70	820	575	0.61		3	10
0	0	#	#	#	0	0	0	0	1	0	0	#	#	0	#	#	0	0	0	0	#	0	000000000000000000000000000000000000100001000	1.000	1.000	1	18.00	578	578	0.65		1	1
0	#	#	0	#	0	1	#	#	0	#	1	#	0	0	#	#	0	#	#	0	#	#	000000000000000000000000100000000000000100000	0.635	0.956	1	44.33	579	579	0.43		1	3
0	0	0	#	0	0	0	#	#	0	0	#	0	#	0	#	#	0	#	0	0	0	#	000000000000000000000001000000000000000000000	0.468	0.927	1	212.64	994	580	0.61		13	68
#	0	0	#	0	0	0	#	#	0	#	#	0	#	0	#	#	#	#	0	0	0	#	000000000000000000000001000000000000000000000	0.417	0.916	1	193.55	994	580	0.48		14	147
#	#	#	#	#	#	0	#	#	0	0	#	#	#	#	0	#	#	#	#	#	#	#	000000000000000000000000000000010000000000000	0.392	0.911	1	170.35	992	583	0.17		30	291
#	0	#	#	0	#	0	0	#	#	0	#	#	#	0	#	#	#	0	#	#	0	0	000010000000000000000000000000000000000000000	0.479	0.929	1	178.32	947	585	0.39		49	209
#	0	0	#	#	0	0	0	#	0	0	#	0	0	#	0	#	0	#	0	0	#	0	000010000000000000000000000000000000000000000	0.554	0.943	1	217.77	810	585	0.61		34	90
#	1	0	#	1	#	0	#	0	#	0	#	0	0	0	0	0	#	0	#	0	#	0	000000000000000000000000000000001000000000000	0.394	0.911	1	144.00	588	588	0.61		0	1
#	1	0	#	#	0	0	#	#	#	0	#	0	0	0	0	0	#	0	#	0	#	0	000000000000000000000000000000001000000000000	0.649	0.958	1	143.35	983	588	0.57		17	21
#	0	#	#	0	0	#	#	#	0	0	#	#	#	#	#	#	#	0	#	0	0	#	010000000000000000000000000000000000000000000	0.390	0.910	1	159.00	882	590	0.35		4	222
0	#	0	#	#	#	0	#	#	#	#	#	#	#	#	#	#	0	#	1	#	#	0	000000000100000000000000000000000000000000000	0.707	0.966	1	85.21	990	591	0.26		32	47
0	#	0	0	0	#	0	#	#	#	#	#	#	#	#	0	#	0	#	1	#	#	0	000000000100000000000000000000000000000000000	0.668	0.960	1	79.81	990	591	0.39		12	18
#	#	#	0	#	0	#	#	#	0	0	#	#	0	0	1	0	#	0	1	0	0	#	000000000000000000000000000000000001000000000	0.474	0.928	1	102.64	934	594	0.52		4	21
#	#	0	#	1	0	#	#	#	#	#	#	#	1	0	0	#	0	#	0	#	#	0	000010000000000000000000000000000000000000001	0.696	0.964	2	79.00	804	596	0.39		2	5
#	#	0	#	#	#	0	#	0	#	0	0	#	#	#	#	#	#	#	0	#	#	#	000010000000000000000000000000001000000000000	0.412	0.915	1	200.51	983	596	0.26		33	195
0	#	#	0	#	#	0	0	0	#	0	#	#	0	#	1	0	#	#	#	#	#	#	000000000000000000000000000000000000000000010	0.413	0.915	1	103.68	903	597	0.39		2	31
#	#	#	0	#	#	0	#	0	#	0	#	#	0	#	1	0	#	#	#	0	#	#	000000000000000000000000000000000000000000010	0.411	0.915	1	102.29	903	597	0.35		2	36
#	0	#	#	0	#	0	#	0	#	#	1	#	#	0	0	0	#	#	0	#	#	0	000000000000000000000000000000000000000001000	0.488	0.931	1	104.11	929	602	0.43		10	34
#	0	#	#	0	#	0	0	0	#	#	1	#	#	0	0	0	#	1	0	#	#	0	000000000000000000000000000000000000000001000	0.635	0.956	1	20.50	662	602	0.52		1	2
#	0	0	#	0	#	0	#	0	0	1	#	0	#	0	1	0	0	0	#	#	#	#	000000000001000000000000000000000000000001000	1.000	1.000	1	12.00	603	603	0.57		1	1
0	0	#	#	0	#	0	#	#	0	#	#	#	#	0	#	#	0	#	#	#	#	1	000000000000000000000000000000000000000001000	0.469	0.927	1	67.04	899	603	0.35		4	14
0	0	0	0	#	0	0	#	0	0	#	0	#	0	0	0	0	#	#	#	#	0	#	000000000000000000000000000000000000000000001	0.434	0.920	1	177.00	932	605	0.61		6	50
0	0	0	0	#	0	0	#	0	0	#	0	#	0	0	0	#	#	0	#	#	0	#	000000000000000000000000000000000000000000001	0.434	0.920	1	186.93	932	605	0.61		6	51
0	#	#	0	0	#	#	#	0	0	0	0	1	0	0	#	#	0	0	#	0	#	#	100000000000000000000000000000000000000000000	0.394	0.911	1	91.11	795	607	0.57		1	12
0	#	#	0	#	#	#	#	0	0	0	0	1	0	0	#	#	0	0	#	0	#	#	100000000000000000000000000000000000000000000	0.394	0.911	1	91.11	795	607	0.52		1	12
1	0	0	0	#	#	#	0	#	#	#	0	#	1	0	0	1	0	#	0	0	0	#	001010000000000000000000000000000000000000000	0.578	0.947	1	86.20	609	609	0.61		1	5
#	0	0	0	#	#	#	0	#	#	#	0	#	1	0	0	1	0	#	0	0	0	#	001010000000000000000000000000000000000000000	0.434	0.920	1	84.20	609	609	0.57		0	5
1	0	#	#	0	0	0	#	0	0	0	0	0	1	0	0	#	0	0	0	#	0	#	000010000000000000000000000000000000000000000	0.894	0.989	1	143.54	937	609	0.74		14	16
#	0	#	0	#	0	#	0	#	#	1	#	#	#	#	#	0	0	#	#	#	#	#	000000000000000001000000000000000000000000000	0.384	0.909	1	72.67	971	610	0.30		2	19
0	#	0	#	#	#	0	0	#	0	#	0	#	#	0	0	#	0	#	0	#	0	#	000000000000000000000000000000000000001000000	0.402	0.913	1	213.08	869	613	0.48		3	73
0	#	0	#	#	#	0	0	#	0	#	0	#	#	0	0	#	0	#	0	#	#	#	000000000000000000000000000000000000001000000	0.402	0.913	2	212.46	869	613	0.43		3	74
#	#	#	0	#	#	#	#	#	#	0	#	0	#	0	0	0	1	0	0	0	#	#	000000000000000000000000000000010000000000000	0.635	0.956	1	83.73	958	615	0.43		17	26
0	0	#	#	0	#	#	#	0	0	0	0	#	#	#	0	0	#	0	0	0	#	0	000000000000100000000000000000000000000000000	0.394	0.911	1	201.78	617	617	0.57		1	61
#	#	#	#	#	#	#	0	#	#	1	#	#	#	#	#	#	0	#	#	0	#	1	000000000000000000000000000000000000100000000	0.352	0.901	1	37.57	867	621	0.22		2	13
#	#	0	#	0	#	0	#	0	#	#	#	0	0	#	#	#	#	0	#	0	#	0	000000000000010000000000000000000000000000010	0.233	0.865	1	174.79	624	624	0.39		1	146
0	#	#	#	#	1	0	#	0	#	#	#	#	0	#	0	#	0	0	#	#	#	#	000000000000000000000000000000000000000000010	0.894	0.989	1	109.50	835	624	0.35		4	4
0	#	#	#	0	1	0	#	0	#	#	#	0	0	#	0	#	#	#	0	#	#	0	000000000000000000000000000000000000000000010	1.000	1.000	1	165.00	835	624	0.43		2	2
0	#	0	#	#	#	0	0	#	#	#	0	#	0	0	1	0	#	0	#	0	0	#	000000000000000000000000000000000000001000000	0.483	0.930	1	102.13	903	627	0.52		7	31
0	#	0	#	#	#	0	0	#	#	#	0	#	0	0	1	0	#	0	#	#	#	#	000000000000000000000000000000000000001000000	0.483	0.930	1	102.13	903	627	0.43		7	31
#	0	0	1	#	#	#	#	#	#	#	#	0	#	0	0	0	#	#	0	0	#	#	000000000000000000000000000000000000100001000	0.658	0.959	1	92.88	867	629	0.39		2	13
0	#	#	#	0	0	0	0	#	#	#	1	0	0	#	#	#	0	0	0	0	#	#	000000000000000000000000000000000000000001000	0.475	0.928	1	92.74	986	630	0.52		15	44
0	#	#	1	#	0	0	#	#	0	#	#	0	0	#	#	1	0	0	0	0	#	0	000000000000000000000000000000000000000001000	0.819	0.980	2	108.56	986	630	0.57		9	9
#	1	0	#	#	#	0	#	0	#	0	#	0	0	#	0	#	0	0	#	0	#	0	000000000000000000000000000000001000000000000	0.620	0.953	1	143.66	983	631	0.52		16	20
#	#	#	#	0	0	0	#	#	#	0	#	#	#	0	0	0	#	0	#	#	0	#	000000000000000000000000000000001000000000000	0.438	0.921	2	182.01	983	631	0.39		35	179
0	#	#	#	0	#	0	0	0	#	0	#	0	#	0	0	#	#	0	#	#	0	1	000000000000000000010000000000000000000000000	0.502	0.933	1	92.00	633	633	0.52		1	4
0	0	#	0	0	#	#	#	0	#	#	#	0	0	#	#	#	#	#	#	0	#	#	000000000000000000000000100000000000000000000	0.408	0.914	1	126.11	952	637	0.35		13	137
#	0	#	0	#	#	#	#	0	#	#	#	0	0	#	1	#	#	#	#	0	#	#	000000000000000000000000100000000000000000000	0.480	0.929	1	77.35	952	637	0.30		13	44
0	0	#	#	0	#	0	#	#	0	0	#	#	#	#	#	1	0	#	1	#	#	#	000000000100000000000000000000000000000000000	0.635	0.956	1	42.60	969	638	0.39		3	5
0	#	0	#	#	0	0	#	#	#	#	#	#	#	0	#	#	0	0	1	0	#	0	000000000100000000000000000000000000000000000	0.747	0.971	2	92.87	990	638	0.43		24	34
#	#	#	#	#	0	0	#	#	0	#	#	0	#	#	0	0	#	#	0	0	#	#	000010000000000000000000000000000000000000000	0.496	0.932	1	197.36	983	641	0.35		78	226
1	0	#	0	#	0	0	0	0	0	0	#	0	1	0	#	#	#	#	0	0	0	#	000000000000000000000000000000000000000000001	0.404	0.913	1	140.08	694	641	0.65		1	19
#	0	#	0	0	#	#	0	#	0	1	1	#	0	#	#	0	0	#	1	#	#	0	000000000000000000000000000000000000101000000	0.063	0.956	1	10.00	645	645	0.52		0	0
#	#	#	#	#	#	0	#	0	0	#	1	#	0	0	#	#	0	#	0	0	0	#	100000000000000000000000000000000000000000000	0.518	0.936	1	102.77	920	646	0.43		20	44
#	#	#	#	0	#	0	#	0	0	#	1	#	#	0	#	#	0	#	0	0	0	#	100000000000000000000000000000000000000000000	0.512	0.935	1	103.16	920	646	0.43		20	46
#	#	0	0	#	0	#	0	#	0	0	#	#	0	0	1	0	#	0	1	0	0	#	000000000000000000000000000000000001000000000	0.463	0.926	1	103.57	934	647	0.61		3	18
#	1	#	#	0	#	0	#	0	#	0	1	#	#	#	0	1	0	0	#	#	#	#	000000000000000000000000000000001000000000000	0.059	0.945	1	18.33	650	650	0.43		0	0
#	#	0	0	0	0	0	#	0	0	0	#	#	#	#	#	#	0	0	0	#	0	#	000000000000000000000000000000001000000000000	0.461	0.926	1	206.16	983	650	0.52		35	126
#	#	1	#	#	#	#	0	0	0	0	0	0	0	#	0	#	#	#	0	0	0	#	100000000000000000000000000000000000000000000	1.000	1.000	1	105.73	943	652	0.52		16	16
#	#	1	#	#	#	#	0	0	0	#	0	0	#	#	0	#	#	#	0	#	0	#	100000000000000000000000000000000000000000000	1.000	1.000	1	105.73	943	652	0.39		16	16
#	#	0	#	0	#	0	#	#	0	#	#	#	#	#	#	#	#	#	#	0	#	#	000000000100000000000000000000000000000000000	0.406	0.914	1	170.78	990	656	0.22		32	247
0	#	0	#	#	0	#	#	#	#	#	#	#	0	#	1	0	0	#	1	#	#	0	000000000100000000000000000000000000000000000	0.789	0.977	1	98.33	898	656	0.39		14	19
#	#	0	#	0	0	0	#	#	0	#	#	#	#	0	0	0	0	0	0	0	#	#	000000000000001000000000000000000000000000000	0.357	0.902	1	209.09	860	659	0.52		1	130
#	#	0	#	0	0	0	0	#	0	#	#	0	#	0	0	0	#	0	0	0	0	#	000000000000001000000000000000000000000000000	0.356	0.902	1	203.03	860	659	0.61		1	130
#	0	0	0	0	0	0	0	#	#	0	0	0	#	#	#	#	#	0	0	#	0	0	000010000000000000000000000000000000000000000	0.571	0.946	1	212.69	947	661	0.61		32	80
#	#	#	#	#	#	0	#	0	0	0	#	#	0	0	#	#	0	0	#	#	#	0	000010000000000000000000000000000000000000000	0.464	0.926	1	173.61	983	661	0.39		36	157
#	0	#	#	0	#	0	#	0	#	#	1	#	0	0	0	0	#	1	0	#	#	0	000000000000000000000000000000000000000001000	0.394	0.911	1	18.00	662	662	0.52		0	1
#	0	#	#	0	#	0	#	0	#	#	1	#	#	0	0	0	#	1	0	0	#	0	000000000000000000000000000000000000000001000	0.394	0.911	1	18.00	662	662	0.52		0	1
#	0	0	1	0	0	#	0	0	0	1	#	#	0	#	1	#	0	1	0	#	0	#	000000000000000000000000100000000000000001000	0.635	0.956	1	34.00	663	663	0.65		0	1
#	0	0	#	0	#	#	#	0	0	#	0	#	0	#	0	#	#	#	0	#	0	0	000000000000000000000100000000000000000000000	0.433	0.920	1	219.42	959	668	0.48		6	57
#	#	#	#	#	1	0	#	0	#	0	#	0	#	#	0	#	0	#	1	#	#	0	000000000100000000000000000000000000000000000	0.394	0.911	1	56.00	671	671	0.39		0	1
0	#	#	#	#	#	0	#	#	#	#	0	#	0	#	0	#	#	0	#	#	#	#	000000000000000000000000000000000000000000010	0.403	0.913	1	170.83	835	671	0.26		3	91
1	#	#	0	#	#	0	#	0	0	0	0	0	#	#	0	#	1	#	0	0	0	#	000000000010000000000000000000000000000000000	0.283	0.881	1	80.50	674	674	0.57		0	6
#	1	#	#	#	#	0	#	#	#	0	#	0	#	0	0	#	#	0	#	0	#	#	000000000000000000000000000000010000000000000	0.311	0.890	1	141.80	958	675	0.35		4	48
#	#	#	0	#	#	#	#	#	0	0	#	#	#	#	0	0	1	#	0	#	#	0	000000000000000000000000000000010000000000000	0.556	0.943	1	76.56	958	675	0.35		19	39
1	0	0	#	#	#	#	0	#	0	#	1	#	#	#	#	#	1	0	#	#	#	#	000010000000000000000000000000000000000000000	0.635	0.956	1	53.80	855	677	0.35		3	5
#	0	0	#	#	#	#	0	#	0	#	1	#	#	0	0	#	#	0	0	0	#	#	000010000000000000000000000000000000000000000	0.409	0.914	1	122.71	677	677	0.43		3	27
0	#	0	#	0	0	#	0	0	#	#	#	#	0	#	0	#	0	0	0	#	#	#	000000000000000000000000000000100000000000000	0.415	0.916	1	197.04	980	678	0.48		4	48
#	#	0	#	#	#	0	0	#	0	#	#	#	0	0	#	1	0	#	0	0	0	#	000000000000000000000000000000100000000000000	0.352	0.901	1	124.20	845	678	0.48		1	13
0	#	#	#	#	#	#	0	#	0	#	#	#	#	#	#	#	0	#	#	0	#	1	000000000000000000000000000000000000000001000	0.437	0.921	1	54.79	931	679	0.26		4	14
0	#	#	1	0	0	0	#	#	0	#	#	#	0	0	0	#	0	0	0	#	0	#	000000000000000000000000000000000000000001000	0.877	0.987	1	118.05	986	679	0.57		17	17
0	#	#	0	#	0	#	#	#	0	0	0	0	#	0	0	#	#	0	#	#	0	#	000000000000000000000001000000000000000000000	0.425	0.918	1	173.86	994	680	0.48		7	84
0	#	0	0	#	#	0	0	#	#	#	0	#	0	0	1	0	#	0	#	0	0	#	000000000000000000000000000000000000001000000	0.502	0.933	2	105.97	903	682	0.57		6	22
0	#	0	#	0	#	0	0	#	#	#	0	#	0	0	1	0	0	0	#	#	#	#	000000000000000000000000000000000000001000000	0.496	0.932	1	104.02	903	682	0.52		6	23
#	#	#	#	#	#	#	#	#	#	#	0	0	#	#	0	0	1	#	0	0	1	#	000010000000000000000000000000000000000000000	0.463	0.926	1	54.67	849	683	0.35		2	9
1	#	0	0	#	0	0	0	#	0	#	#	0	#	#	0	0	#	#	#	0	#	0	000010000000000000000000000000000000000000000	0.684	0.963	1	171.55	983	683	0.52		63	80
#	#	#	0	0	#	#	#	0	0	#	0	#	#	0	0	#	#	#	0	0	#	#	000100000000000000000000000000001010000000000	0.166	0.836	14	203.47	686	686	0.39		0	139
#	#	#	#	0	#	0	#	#	0	0	#	#	#	#	0	#	#	#	#	#	#	#	000000000000000000000000000000010000000000000	0.409	0.915	1	170.06	992	686	0.22		26	206
#	#	0	#	#	#	0	#	#	#	0	#	#	#	#	0	#	#	#	0	#	#	#	000000000000000000000000000000010000000000000	0.405	0.914	1	195.61	992	686	0.22		26	183
1	1	0	0	0	#	#	#	0	#	#	0	0	#	1	0	0	1	#	0	0	1	#	000010000000000000000000000000000000000000000	1.000	1.000	1	47.00	849	687	0.65		1	1
#	1	#	#	#	#	#	0	#	#	#	0	0	#	#	0	0	#	#	0	0	#	0	000010000000000000000000000000000000000000000	0.549	0.942	1	147.01	983	687	0.39		28	42
#	#	#	0	#	0	0	0	0	#	0	0	#	0	0	0	0	0	0	1	#	0	#	000000000000000000000000000000000001000000000	0.394	0.911	1	104.78	689	689	0.65		0	9
#	#	#	0	#	#	0	#	0	#	0	0	0	0	0	0	0	0	0	1	#	0	0	000000000000000000000000000000000001000000000	0.431	0.919	1	98.46	987	689	0.65		1	11
#	#	#	0	#	0	0	0	0	0	0	#	0	1	#	#	#	#	0	0	#	0	0	000000000000000000000000000000000000000000001	0.353	0.901	1	162.58	815	694	0.57		5	58
0	#	#	1	0	0	0	#	#	0	#	#	#	0	#	#	1	0	0	0	#	0	#	000000000000000000000000000000000000000001000	0.845	0.983	1	118.62	986	697	0.52		8	8
0	#	#	#	#	0	0	#	#	0	#	#	0	0	0	0	#	0	0	0	#	0	0	000000000000000000000000000000000000000001000	0.452	0.924	1	179.51	986	697	0.57		16	88
0	0	#	#	0	0	0	1	0	0	1	#	#	0	#	0	0	#	#	#	0	0	0	000000000100000000000000000000000000000000000	0.635	0.956	1	78.00	881	702	0.65		1	1
#	#	#	#	0	#	#	#	#	0	1	#	0	0	0	#	#	#	#	#	0	#	0	000000000100000000000000000000000000000000000	0.363	0.904	1	83.26	961	702	0.35		3	24
#	1	0	0	#	#	0	1	0	#	#	0	0	0	0	#	#	#	0	#	0	0	#	000000000100000000000000000000000000000000000	0.635	0.956	1	50.00	814	704	0.57		1	2
#	0	#	#	0	#	0	0	#	#	0	1	#	#	#	#	0	0	#	0	0	0	0	000000000000000000000000000000000000000000010	0.383	0.908	1	124.29	984	707	0.52		1	17
#	#	#	#	0	0	0	#	0	0	#	1	0	#	0	#	#	0	0	0	0	0	#	100000000000000000000000000000000000000000000	0.519	0.937	1	107.11	920	713	0.57		15	35
#	1	1	0	#	#	#	1	#	0	1	#	#	#	#	0	#	0	0	0	0	#	0	100000000000000100000000000000000000000000000	0.100	1.000	1	12.00	713	713	0.52		0	0
#	#	1	#	#	#	#	0	0	0	0	0	#	#	#	0	#	#	#	0	#	#	#	100000000000000000000000000000000000000000000	1.000	1.000	1	110.13	943	714	0.35		11	11
#	#	1	#	#	#	#	0	0	0	0	0	0	0	#	#	#	#	#	0	0	0	#	100000000000000000000000000000000000000000000	0.922	0.992	1	107.79	943	714	0.48		10	11
