landmass	zone	area	population	language	religion	bars	stripes	colours	circles	crosses	saltires	quarters	sunstars	crescent	triangle	icon	animate	text	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	3	-4391.640;9945.640	-153.440;209.440	#	0	#	3	#	0	#	0	#	#	#	0	0	#	#	0010100	0.000	0.378	1	77.35	931	415	0.47		9	17
6	3	#	-231.840;231.840	1	1	0	#	4	#	1	1	1	5	#	#	#	0	0	1011100	1.000	1.000	1	12.25	933	417	0.68		4	4
#	#	-5488.490;5488.490	-174.440;338.640	#	#	3	#	#	0	#	#	#	#	0	#	#	#	0	1000000	0.000	0.320	1	64.87	922	418	0.32		45	58
#	4	#	#	3	#	#	#	#	#	0	#	0	0	0	#	0	0	0	1000000	0.001	0.508	1	59.94	857	418	0.47		18	18
4	#	-1528.517;8360.740	#	1	5	0	#	#	0	#	0	#	#	#	0	#	0	0	0010100	0.003	0.556	1	75.11	935	419	0.53		9	9
#	#	#	#	#	5	0	3	#	0	0	0	#	#	#	#	0	#	0	0110100	0.001	0.474	1	78.62	935	419	0.42		9	19
6	#	-4480.400;4480.400	-156.240;156.240	10	#	#	#	#	#	0	#	#	1	0	#	#	#	#	0011000	0.035	0.714	1	82.00	936	420	0.37		4	4
#	2	#	#	#	1	#	3	#	0	#	0	#	1	#	0	0	#	#	0011100	1.000	1.000	2	82.00	936	420	0.42		4	4
1	4	-7035.630;7077.630	-186.520;196.520	#	0	0	3	2	0	0	#	#	0	#	#	#	0	0	0010100	1.000	1.000	1	80.00	941	425	0.68		4	4
#	1	#	-307.920;367.920	#	3	#	#	#	#	0	#	#	#	0	0	#	#	#	1001000	0.000	0.345	1	63.44	813	426	0.32		4	17
5	#	#	-367.920;427.920	10	#	0	#	2	0	0	0	0	#	#	0	#	#	0	1000000	0.001	0.495	1	83.68	813	426	0.58		8	13
6	2	#	#	#	1	#	0	7	0	#	1	1	#	0	#	#	#	0	0010100	0.000	-0.143	1	21.75	943	427	0.53		4	4
6	#	#	#	#	#	0	0	7	0	2	#	1	#	#	0	#	1	#	1111101	1.000	1.000	2	21.75	943	427	0.47		4	4
#	3	-3737.370;4551.370	-339.720;345.720	2	0	0	3	6	1	0	0	0	#	#	#	1	1	1	1000100	0.000	-0.143	1	20.00	945	429	0.79		5	5
#	3	-3737.370;4551.370	-339.720;345.720	2	0	0	3	6	1	0	0	0	#	#	#	1	1	1	0111010	0.000	0.429	1	20.00	945	429	0.79		5	5
#	3	-3737.370;4551.370	-339.720;345.720	#	0	#	#	#	1	0	0	0	#	#	#	1	1	1	1111110	1.000	1.000	1	22.25	945	429	0.58		4	4
#	#	#	#	#	#	#	#	#	#	0	#	0	#	0	#	#	#	0	1000000	0.000	0.245	1	86.09	988	430	0.21		321	405
#	#	-6640.740;9936.740	-278.520;356.520	6	#	0	#	3	0	0	#	#	0	0	#	1	#	1	1000100	0.035	0.714	1	43.25	947	431	0.58		4	4
#	#	-3472.310;3472.310	#	#	1	0	0	#	#	#	#	#	0	#	#	#	#	#	0011000	0.000	-0.027	1	44.80	943	434	0.26		37	74
#	4	#	-312.480;312.480	#	1	0	0	6	#	0	0	0	#	#	#	#	#	#	0101000	0.000	0.143	1	40.25	821	434	0.47		4	4
5	1	#	#	#	#	#	0	6	#	1	1	#	0	#	#	1	1	#	1000000	0.000	-0.429	1	10.20	953	437	0.47		5	5
5	1	#	#	#	#	#	0	6	#	1	1	#	0	#	#	1	1	#	0111101	0.035	0.714	1	10.20	953	437	0.47		5	5
5	1	#	#	#	#	#	#	6	#	1	1	#	0	#	0	1	1	#	1111101	1.000	1.000	1	11.75	953	437	0.47		4	4
5	1	#	#	7	#	#	0	6	#	1	1	#	0	#	0	1	1	#	1111101	1.000	1.000	1	11.75	953	437	0.58		4	4
#	#	#	#	#	0	#	2	#	#	0	0	#	#	0	#	0	#	0	1000000	0.000	0.333	1	49.06	826	439	0.37		12	12
#	4	#	-231.840;231.840	6	#	#	#	#	0	#	#	0	#	0	#	#	1	0	1101011	1.000	1.000	1	36.50	826	439	0.42		4	4
#	1	1496.280;17625.720	#	#	6	#	0	2	0	0	0	0	5	#	0	0	0	0	1001000	1.000	1.000	1	29.50	959	443	0.74		4	4
#	1	1496.280;17625.720	685.440;1330.560	#	6	#	0	2	#	0	0	0	5	#	0	0	0	0	1001000	1.000	1.000	2	29.50	959	443	0.74		4	4
4	1	#	-221.760;221.760	10	#	0	#	4	0	#	#	0	#	#	#	0	#	#	0100000	0.000	0.143	1	48.20	833	446	0.47		5	5
4	1	#	-221.760;221.760	10	#	0	#	4	0	#	#	0	#	#	#	0	#	#	1010100	0.035	0.714	1	48.20	833	446	0.47		5	5
#	#	-4919.440;5488.490	-367.920;338.680	#	1	#	#	#	#	0	0	0	0	0	0	#	#	#	0101000	0.000	0.014	1	75.63	964	448	0.47		25	60
#	#	-5488.490;4937.440	-336.680;367.920	#	#	#	#	#	0	0	0	#	#	#	#	1	#	#	0101000	0.000	0.039	2	75.00	964	448	0.32		37	80
#	#	#	#	#	#	0	#	#	#	#	0	#	#	#	0	#	#	0	0010100	0.000	0.258	1	80.72	992	450	0.21		142	315
#	#	#	#	10	1	0	5	#	#	0	0	0	0	#	0	#	#	0	1011111	1.000	1.000	1	76.25	966	450	0.53		4	4
#	2	-5488.490;7729.690	-367.920;367.920	10	#	0	#	#	0	#	0	#	#	#	#	0	#	0	1000000	0.000	0.187	1	74.64	969	453	0.47		13	26
6	#	-7727.690;5488.490	#	#	1	#	0	#	#	1	0	1	#	0	0	#	0	0	1000100	1.000	1.000	1	35.50	969	453	0.58		4	4
#	3	3359.540;13664.460	#	#	0	0	#	4	#	#	0	#	22	0	0	0	#	1	0111100	1.000	1.000	1	22.50	974	458	0.58		4	4
#	3	3359.540;13664.460	#	6	0	0	0	4	#	#	#	#	22	0	0	0	#	1	0110000	0.000	0.429	1	22.50	974	458	0.63		4	4
#	1	-6846.620;7042.620	#	#	2	0	3	#	#	#	0	#	1	#	#	#	#	#	1000110	0.013	0.647	1	69.49	976	460	0.37		17	17
#	#	#	#	#	#	0	#	#	0	#	0	#	5	#	0	#	#	0	0010100	0.002	0.538	2	54.07	978	462	0.32		9	13
#	#	#	#	2	#	0	#	#	0	0	0	#	#	#	0	#	#	0	0010100	0.000	0.408	1	80.33	978	462	0.37		29	41
1	#	-3472.310;3472.310	-164.762;378.000	#	1	0	0	6	1	#	#	1	4	#	0	#	1	1	1101000	0.000	0.143	1	15.20	982	466	0.68		5	5
1	#	-3472.310;3472.310	-164.762;378.000	#	1	0	0	6	1	#	#	1	4	#	0	#	1	1	0010101	0.000	0.143	1	15.20	982	466	0.68		5	5
#	#	#	#	1	1	0	0	6	#	1	1	1	#	#	#	1	1	1	1101000	0.000	0.238	1	16.79	982	466	0.58		12	12
#	#	#	#	#	7	0	#	#	0	#	#	#	#	#	0	#	#	#	0010100	0.000	0.429	1	66.88	985	469	0.21		4	8
5	#	#	-367.920;367.920	#	#	#	#	#	#	0	0	#	#	0	#	#	#	#	1000100	0.002	0.545	2	81.62	988	472	0.26		68	88
#	#	#	#	#	#	#	#	#	#	0	0	#	#	0	#	#	#	#	1000100	0.000	0.337	1	84.74	988	472	0.16		235	428
3	4	#	#	#	#	#	0	#	0	1	#	#	0	0	0	0	#	#	1010100	1.000	1.000	1	29.94	989	473	0.47		12	12
3	4	#	#	1	#	0	0	#	#	#	1	0	#	0	0	0	#	#	1010100	1.000	1.000	1	25.00	989	473	0.53		4	4
#	#	-2665.330;4727.330	#	10	#	#	#	#	#	#	#	#	#	#	#	#	0	#	0001000	0.000	0.069	2	80.51	990	474	0.16		40	97
#	#	#	-367.920;367.920	#	#	0	3	3	#	#	0	0	#	#	#	#	0	0	0101000	0.000	0.143	1	94.29	990	474	0.42		12	63
#	#	#	#	#	#	0	#	#	0	#	#	#	#	#	0	#	#	0	0010100	0.000	0.249	1	78.72	992	476	0.21		141	282
#	#	#	#	#	#	0	#	3	0	#	0	#	#	#	#	#	#	#	0000001	0.000	-0.112	1	85.35	992	476	0.21		8	147
4	2	#	-251.040;263.040	#	#	#	#	3	0	#	#	#	#	0	0	0	#	0	1100010	0.000	0.462	1	81.34	736	478	0.47		5	17
4	1	#	-551.519;164.280	#	#	#	0	#	#	#	0	0	#	0	0	0	0	0	0100000	0.000	0.429	1	65.97	996	480	0.58		12	20
#	1	#	-213.360;381.360	#	#	1	#	2	#	0	0	0	#	#	0	#	#	#	0100100	1.000	1.000	1	35.00	998	482	0.42		4	4
#	4	#	-287.280;287.280	3	#	#	0	3	#	0	#	#	0	0	#	0	0	#	1000000	0.000	0.429	1	60.54	857	488	0.53		11	11
2	4	#	#	3	#	#	#	#	#	#	#	0	#	0	#	0	0	0	1010100	1.000	1.000	1	61.00	488	488	0.42		3	3
#	#	#	#	1	1	0	0	6	#	1	#	#	0	#	#	1	#	1	1101000	0.000	0.265	1	17.57	878	491	0.47		7	7
#	#	-3472.310;3472.310	#	#	1	0	0	#	#	#	1	1	0	#	#	#	1	#	0011000	0.000	-0.098	1	21.35	943	491	0.42		19	19
6	1	-7168.640;7168.640	#	1	#	0	0	7	0	#	0	0	#	0	#	#	#	1	1111101	1.000	1.000	1	32.25	621	492	0.63		4	4
#	#	-7731.720;8397.720	#	#	#	#	#	2	#	0	#	0	#	#	0	#	#	0	1000000	0.001	0.475	1	76.76	948	493	0.32		50	86
#	1	#	#	#	#	0	0	2	#	#	#	#	0	0	#	0	0	0	1000000	0.035	0.714	1	71.00	948	493	0.47		7	7
#	#	#	#	#	#	#	3	#	#	0	#	#	0	#	#	#	#	#	0000010	0.000	-0.012	1	88.32	958	496	0.16		23	83
#	#	-6149.550;7523.670	-267.120;267.120	#	#	0	3	3	#	#	0	0	#	#	1	#	0	0	0001000	0.000	0.429	1	57.67	883	496	0.53		3	3
#	#	-7897.740;8679.740	-367.920;367.920	10	#	#	#	#	#	0	0	#	#	0	#	#	#	#	1000100	0.000	0.291	1	86.27	966	499	0.32		49	100
#	#	-6490.610;7174.610	-219.760;223.760	#	5	#	7	#	#	0	0	0	1	0	#	1	1	0	1101000	0.000	0.429	1	33.33	886	499	0.63		3	3
6	#	#	#	1	1	0	#	3	#	1	#	#	#	#	#	#	0	#	1010100	1.000	1.000	1	18.71	887	500	0.37		7	7
#	#	-3759.420;5649.420	#	#	5	#	0	#	#	0	#	#	#	#	#	#	0	0	0111010	0.000	0.169	1	58.29	888	501	0.32		3	11
#	#	-4501.500;6699.500	#	#	0	0	#	#	#	#	0	0	0	#	#	#	0	#	1101000	0.000	0.110	1	83.78	502	502	0.37		4	35
#	#	-7952.710;7952.710	#	#	#	0	#	#	#	#	#	0	#	#	1	0	0	#	0101010	0.000	0.078	1	54.45	927	506	0.32		15	44
#	#	-7952.710;7952.710	#	#	#	0	#	#	#	#	#	0	#	#	1	0	0	#	1000100	0.000	0.182	1	54.45	976	506	0.32		30	44
1	#	#	-347.760;347.760	#	1	0	0	#	#	#	1	#	0	0	#	1	#	0	0011000	0.000	-0.143	1	21.86	911	507	0.53		7	7
#	#	-3472.310;3472.310	#	1	1	0	0	#	1	#	#	1	0	#	#	#	1	#	1111110	0.214	0.857	1	18.50	894	507	0.47		3	6
#	#	#	-95.200;207.200	10	2	3	#	#	0	#	0	0	#	#	#	0	#	0	0100100	1.000	1.000	1	64.00	904	517	0.47		3	3
#	#	-2547.310;4397.310	-95.200;207.200	10	2	3	#	#	#	#	0	0	#	#	#	0	#	0	0100100	1.000	1.000	1	64.00	904	517	0.47		3	3
#	#	#	#	#	#	#	#	#	#	0	0	#	#	#	#	#	#	#	1000000	0.000	0.223	1	79.12	988	518	0.11		324	410
#	#	#	-367.920;367.920	#	#	0	#	#	0	0	0	#	#	0	0	#	#	0	1000100	0.000	0.394	1	88.67	988	518	0.42		110	209
5	#	#	#	#	#	#	#	#	#	0	0	#	#	0	#	#	#	#	1000000	0.000	0.338	2	79.23	988	519	0.21		83	91
#	#	#	-367.920;367.920	#	#	#	#	#	#	0	0	#	#	#	#	#	#	#	1000100	0.000	0.343	1	79.21	988	519	0.16		219	401
3	4	-5530.500;5670.500	#	#	0	#	#	#	#	0	#	#	#	0	#	0	#	#	0100101	0.000	0.184	1	73.00	909	522	0.37		3	7
3	#	#	#	#	0	#	#	#	#	0	#	#	#	0	#	0	#	#	0100000	0.000	0.063	1	75.41	909	522	0.26		3	18
#	#	-4471.480;6281.480	-367.920;367.920	#	#	#	#	#	#	0	0	#	#	#	0	#	#	0	1000000	0.000	0.278	1	80.54	988	523	0.32		243	311
1	#	#	#	1	#	#	#	#	#	1	#	#	0	#	#	1	#	0	0011000	0.000	-0.143	1	21.86	911	524	0.32		7	7
1	#	#	#	1	#	#	#	#	#	1	#	#	0	#	#	1	#	0	1100101	0.000	0.184	1	21.86	911	524	0.32		4	7
1	#	#	#	#	#	0	#	#	#	1	#	#	0	#	0	1	#	0	0000100	0.000	-0.429	1	23.17	911	524	0.37		6	6
1	#	#	#	1	#	0	#	#	0	1	1	#	0	#	0	1	#	0	0000100	0.000	-0.429	1	25.33	911	524	0.53		3	3
5	#	#	#	6	4	#	3	#	#	0	0	0	#	0	#	1	0	0	0010001	0.000	0.429	1	28.67	913	526	0.58		3	3
5	#	-5536.520;6112.520	-367.920;367.920	#	#	#	#	#	#	0	0	#	#	0	#	#	#	#	1000100	0.002	0.544	1	81.95	988	527	0.32		62	77
#	2	-6639.660;5488.490	#	#	5	3	#	#	#	0	#	#	#	#	0	#	#	0	1000000	0.000	0.143	1	48.00	788	530	0.37		4	4
#	2	-6639.660;5488.490	#	#	5	3	#	#	#	0	#	#	#	#	0	#	#	0	0100011	0.035	0.714	1	48.00	788	530	0.37		4	4
#	#	#	-141.120;141.120	1	1	#	#	5	#	0	#	#	#	0	#	0	0	#	1101110	1.000	1.000	1	43.25	534	534	0.42		4	4
2	3	-5488.490;5488.490	#	2	#	3	#	#	#	0	#	#	0	0	#	#	#	#	1000100	1.000	1.000	1	57.33	922	535	0.42		3	3
#	#	#	#	#	#	#	#	#	0	#	#	0	#	0	#	#	0	0	1000100	0.000	0.393	3	85.45	989	535	0.26		142	274
#	#	-5807.274;7191.640	-362.880;362.880	#	1	#	#	#	1	0	0	#	#	0	0	1	#	#	1111111	1.000	1.000	1	28.67	924	537	0.47		3	3
1	#	-7145.640;7191.640	-362.880;362.880	#	1	#	#	#	1	#	0	#	#	0	0	1	#	#	1111111	1.000	1.000	1	28.67	924	537	0.47		3	3
#	#	#	#	#	#	#	0	#	0	#	0	0	#	#	#	1	#	#	1000100	0.000	0.248	1	61.26	938	539	0.26		21	38
#	#	#	#	#	1	0	#	3	0	#	#	0	#	0	#	0	0	#	0101010	0.000	-0.112	1	65.70	927	540	0.42		3	37
#	#	#	#	#	#	#	11	#	#	0	0	#	1	#	0	0	0	#	1000000	0.000	0.429	1	62.00	930	543	0.37		3	3
4	#	#	-367.920;367.920	#	5	0	#	3	0	0	0	1	1	0	0	#	#	0	1010100	1.000	1.000	1	62.00	930	543	0.68		3	3
#	3	-4391.640;9945.640	#	#	#	0	3	2	0	#	0	#	#	#	0	#	#	#	0010100	1.000	1.000	1	80.00	931	544	0.42		3	3
#	#	#	-153.440;209.440	#	0	#	#	#	0	#	0	#	#	#	0	#	0	0	0010100	0.001	0.487	2	79.13	978	544	0.37		39	68
6	3	#	#	1	1	0	#	4	1	1	1	1	#	#	#	#	0	#	1000000	0.000	0.143	1	12.25	933	546	0.58		4	4
6	3	#	#	1	1	0	#	4	1	1	1	1	#	#	#	#	0	#	0011100	0.035	0.714	1	12.25	933	546	0.58		4	4
6	3	-8288.740;8288.740	-231.840;231.840	1	1	0	#	4	#	1	#	1	5	#	#	#	#	0	1000000	0.000	0.143	1	14.00	933	546	0.63		3	3
6	3	#	#	1	1	0	#	4	#	1	1	1	5	#	#	#	0	0	1011100	1.000	1.000	1	14.00	933	546	0.63		3	3
4	#	-1528.517;8360.740	#	1	5	0	#	#	#	#	0	0	#	#	0	0	0	0	0110100	0.168	0.837	1	82.57	935	548	0.58		7	7
4	#	-8216.740;8360.740	-128.040;134.040	1	5	0	#	#	0	0	0	#	#	#	0	#	0	0	0010100	0.003	0.551	1	82.57	935	548	0.63		7	7
6	#	-4480.400;11285.595	-156.240;156.240	10	1	#	#	#	#	#	#	#	1	0	#	#	#	#	0011000	0.035	0.714	1	90.00	936	549	0.37		3	3
6	#	-4480.400;4480.400	#	#	#	0	#	#	#	0	#	#	1	0	#	#	#	#	0011000	0.003	0.551	1	73.86	936	549	0.32		7	7
#	4	-7035.630;7077.630	#	#	#	0	#	2	#	0	0	#	#	#	0	#	0	0	0010100	0.000	0.343	1	73.80	978	554	0.47		7	20
1	#	#	-186.520;196.520	2	0	#	#	#	0	0	#	#	0	#	#	#	0	0	0010100	0.408	0.914	1	75.00	941	554	0.47		10	10
#	#	-4919.440;4937.440	-336.680;338.680	#	#	0	#	#	0	0	0	0	0	0	0	1	#	0	0000100	0.000	0.143	1	84.49	966	555	0.63		16	24
#	#	-4919.440;4937.440	-336.680;338.680	#	#	0	#	#	0	0	0	0	0	0	0	1	#	0	0101000	0.000	0.143	2	84.49	964	555	0.63		4	24
#	#	#	#	1	1	#	0	#	#	2	1	#	0	#	#	1	#	#	1111101	1.000	1.000	1	24.00	943	556	0.37		3	3
#	1	-6846.620;7042.620	#	#	#	0	3	#	#	#	#	#	1	#	#	#	#	#	0100010	0.000	-0.026	1	71.13	976	557	0.26		12	22
#	1	-6846.620;7042.620	#	#	#	0	3	#	#	#	#	#	1	#	#	#	#	#	1000100	0.000	0.338	1	71.13	976	557	0.26		22	22
#	#	-5488.490;5488.490	#	#	#	#	#	#	#	0	#	0	#	0	#	#	#	1	1000100	0.000	0.043	1	36.63	947	558	0.26		17	20
5	#	#	#	#	#	#	#	#	#	0	0	#	#	#	#	#	#	1	1000000	0.000	0.429	1	47.00	947	560	0.21		3	3
5	1	#	#	#	#	#	0	6	#	1	1	#	0	#	0	1	1	#	1000000	0.000	-0.429	2	11.75	953	566	0.53		4	4
5	1	#	#	#	#	#	0	6	#	1	1	#	0	#	0	1	1	#	0111101	0.035	0.714	1	11.75	953	566	0.53		4	4
5	1	#	-171.400;181.400	#	3	#	0	6	#	1	1	#	0	#	0	1	1	#	0111101	0.035	0.714	1	13.33	953	566	0.63		3	3
#	#	#	#	#	#	#	#	2	#	0	0	0	0	0	0	#	#	0	1000000	0.002	0.529	1	80.68	948	570	0.42		27	40
#	#	-17355.204;8397.720	#	#	#	#	#	#	#	0	#	0	#	#	#	#	#	0	1000000	0.000	0.233	1	80.10	988	570	0.21		242	317
#	#	#	-100.280;367.920	4	#	#	#	#	#	#	0	0	#	#	0	0	#	0	1000000	0.000	0.429	1	83.14	958	571	0.37		7	7
#	1	1496.280;17625.720	685.440;1330.560	#	#	#	0	2	0	0	0	0	5	#	0	0	0	#	1001000	1.000	1.000	1	32.67	959	572	0.68		3	3
#	1	#	#	10	#	#	#	#	0	0	#	#	#	#	#	0	#	#	1000100	0.000	0.381	1	77.89	906	575	0.26		9	30
#	#	-17355.204;8397.720	#	#	#	#	#	#	2	0	0	#	#	#	#	#	#	0	1000000	0.000	0.429	1	25.00	968	581	0.26		3	3
#	#	#	-367.920;367.920	#	#	#	#	#	#	0	#	0	#	#	#	#	#	0	1000000	0.000	0.246	1	80.11	988	581	0.21		237	308
#	#	-7727.690;5041.450	#	10	1	0	#	#	#	#	0	#	#	0	#	0	#	0	0000100	0.000	0.333	1	72.00	969	582	0.42		6	9
6	#	-5039.450;7729.690	-282.240;282.240	#	#	#	0	2	#	1	0	#	0	#	#	0	0	#	1000100	1.000	1.000	1	39.33	969	582	0.53		3	3
#	3	3359.540;13664.460	#	#	0	0	0	4	#	#	0	#	22	0	#	0	#	1	0110000	0.000	0.429	1	25.33	974	587	0.58		3	3
#	#	#	-367.920;367.920	#	#	0	#	#	0	0	0	#	1	#	0	0	#	0	1000000	0.000	0.264	2	84.15	944	588	0.47		36	52
#	#	-4471.480;6281.480	-367.920;367.920	#	#	#	#	#	#	#	#	#	#	#	0	#	#	0	1000000	0.000	0.260	1	74.61	989	588	0.21		249	314
1	#	#	-153.440;180.400	#	0	#	#	#	0	#	0	0	#	#	0	#	0	0	0010100	0.035	0.714	1	70.95	978	591	0.47		15	18
#	#	-6384.580;6608.580	-172.400;209.440	#	0	#	#	#	#	#	0	#	5	#	#	#	#	0	0010100	1.000	1.000	1	74.00	978	591	0.32		3	3
#	#	#	-296.480;328.480	#	#	0	#	#	0	#	0	#	#	#	0	#	#	#	0010100	0.000	0.247	1	82.51	992	593	0.26		98	208
#	4	#	-352.800;352.800	#	1	0	0	6	#	1	1	1	#	#	#	#	1	1	1101000	0.000	0.143	1	20.33	982	595	0.58		6	6
#	#	-5915.530;5957.530	-296.480;328.480	#	#	0	#	#	0	#	0	#	#	#	0	#	#	#	0010100	0.000	0.242	1	82.53	992	598	0.32		93	199
#	4	#	-326.640;338.640	#	#	#	#	#	#	#	#	0	#	0	#	0	0	#	1000000	0.000	0.296	1	67.86	989	599	0.32		59	80
#	#	#	#	3	#	3	#	#	0	#	#	0	#	0	0	0	0	0	1000100	0.000	0.403	1	61.70	857	599	0.47		10	22
3	4	#	#	#	#	#	0	#	0	1	1	#	0	#	0	0	#	0	1010100	1.000	1.000	1	27.00	989	602	0.53		3	3
3	4	#	#	#	#	#	0	3	0	1	1	#	0	0	0	#	#	0	1010100	1.000	1.000	1	27.00	989	602	0.58		3	3
#	2	#	#	#	#	0	#	3	#	#	0	0	#	#	#	0	0	#	0111000	0.000	0.253	1	93.75	990	603	0.37		3	13
#	#	#	#	#	#	#	3	3	0	0	#	0	#	0	#	#	#	0	0001000	0.000	0.213	1	94.97	990	603	0.37		28	45
#	1	#	-322.640;342.640	6	1	#	#	#	#	1	#	1	0	0	0	#	0	0	0010100	1.000	1.000	2	24.00	991	604	0.58		3	3
4	1	#	-158.280;10.996	#	#	#	0	1	#	#	0	0	#	#	0	0	0	0	0100000	1.000	1.000	1	87.33	996	609	0.58		3	3
#	#	-5059.460;5245.460	-140.200;162.200	9	6	0	3	#	0	#	0	0	0	#	0	0	#	0	0100000	0.000	0.429	1	75.50	868	610	0.68		4	4
#	#	-5059.460;5245.460	-140.200;162.200	9	6	0	3	#	0	#	0	0	0	#	0	0	#	0	1000100	0.035	0.714	1	75.50	868	610	0.68		4	4
#	#	#	#	#	0	#	#	#	#	0	0	0	0	#	#	0	0	#	1000100	0.001	0.519	1	82.47	922	614	0.37		17	41
#	#	-5509.590;7707.590	-367.920;367.920	#	#	#	#	#	#	0	0	#	#	#	#	#	0	0	1000000	0.000	0.298	1	82.28	976	614	0.32		191	245
#	#	#	#	1	1	0	0	6	#	1	#	1	#	#	#	#	1	1	0011000	0.000	-0.071	1	19.88	982	620	0.47		8	8
#	#	-3472.310;3472.310	#	#	1	0	0	6	#	#	1	#	0	#	#	1	1	#	1101000	0.000	0.195	1	21.91	911	620	0.47		11	11
#	#	#	-367.920;367.920	#	#	0	#	#	#	#	0	#	#	#	0	#	#	#	1000100	0.000	0.401	2	79.92	988	621	0.21		131	227
#	#	#	-367.920;367.920	#	#	#	#	#	#	0	0	#	#	#	#	#	#	#	1000000	0.000	0.227	1	79.21	988	621	0.16		251	317
#	4	-5488.490;4937.440	-336.680;367.920	#	#	5	#	#	0	0	0	#	#	#	#	#	#	#	0101000	0.000	0.429	1	31.50	882	624	0.37		2	2
#	#	-7485.670;7523.670	-367.920;367.920	1	#	#	3	3	#	#	#	0	0	#	#	0	0	#	0011010	0.000	0.314	1	82.60	883	625	0.47		2	5
#	4	#	#	#	#	#	3	#	#	0	0	#	#	#	1	#	0	0	0001000	0.000	0.429	2	62.50	883	625	0.37		2	2
#	#	-6490.610;7174.610	-219.760;223.760	#	5	#	#	#	#	0	0	0	1	0	#	1	#	0	1000000	0.000	0.143	1	50.33	886	628	0.53		6	6
#	#	-6490.610;7174.610	-219.760;223.760	#	5	#	#	#	#	0	0	0	1	0	#	1	#	0	0101000	0.000	0.429	1	50.33	886	628	0.53		6	6
#	#	#	#	#	#	0	#	#	0	#	1	#	#	#	0	#	#	0	1000100	0.000	0.261	1	23.46	989	629	0.26		17	17
6	#	#	#	1	1	0	#	3	0	#	#	#	#	#	0	0	0	#	0010100	0.035	0.714	1	39.25	887	629	0.47		8	8
#	#	-6149.550;6171.550	#	#	#	#	0	#	#	0	#	0	0	0	#	#	0	0	0101000	0.000	0.080	1	78.70	927	630	0.42		8	59
#	#	-3472.310;3472.310	-290.700;312.480	#	1	0	0	#	#	0	0	0	#	#	#	#	#	0	1000000	0.000	0.171	1	66.59	938	632	0.47		17	20
#	4	#	#	#	#	#	#	#	#	0	#	#	#	0	#	#	#	#	0101000	0.000	0.068	1	71.38	927	632	0.16		37	95
1	#	#	-347.760;347.760	1	1	0	0	#	1	#	1	#	0	0	#	#	1	0	0011010	0.000	0.143	1	21.00	894	636	0.63		3	3
1	#	#	-347.760;347.760	1	1	0	0	#	1	#	1	#	0	0	#	#	1	0	1100100	0.000	0.143	1	21.00	894	636	0.63		3	3
1	#	#	-347.760;347.760	1	1	0	0	#	1	#	1	#	0	#	#	1	1	#	1111110	1.000	1.000	1	23.50	894	636	0.58		2	2
1	#	#	#	1	1	0	0	#	1	#	1	1	0	0	#	#	1	0	1100100	0.000	0.143	1	23.50	894	636	0.63		2	2
4	2	#	#	10	5	#	0	#	#	0	#	#	1	0	#	#	1	0	1101000	1.000	1.000	1	67.33	640	640	0.53		3	3
#	4	#	#	#	1	#	0	6	#	#	#	1	0	#	#	1	1	1	1101000	0.000	0.143	1	24.50	642	642	0.47		2	2
#	4	#	#	1	1	#	0	#	#	1	1	1	#	0	#	1	#	1	1111101	1.000	1.000	1	21.40	982	642	0.53		5	5
#	#	#	#	#	#	#	#	#	#	0	0	#	#	0	#	0	0	#	1000100	0.000	0.416	1	86.67	976	644	0.26		102	197
5	1	-4540.420;4868.420	-367.920;367.920	#	#	#	0	2	#	0	0	0	1	#	#	#	#	#	1000100	0.004	0.571	1	62.87	644	644	0.53		2	8
#	#	#	-95.200;207.200	10	#	#	#	2	#	#	0	#	#	0	#	0	#	#	0100100	0.000	0.390	1	75.26	904	646	0.32		2	15
#	4	-5489.530;6383.530	-272.320;312.320	8	2	#	#	2	0	0	#	0	1	#	0	#	#	0	1100000	0.035	0.714	1	66.00	650	650	0.63		2	4
3	#	#	-304.440;310.440	#	0	#	#	#	#	0	#	#	#	0	#	0	#	#	0100000	0.000	0.055	1	79.05	909	651	0.32		2	13
#	#	-5530.500;5670.500	#	#	0	#	0	#	#	0	#	#	#	0	#	0	#	#	0000100	0.000	0.401	1	63.56	922	651	0.32		18	21
4	2	-7495.750;9305.750	#	#	5	0	0	#	#	0	0	0	#	#	0	1	#	0	1000000	0.000	0.257	1	59.80	910	652	0.63		5	5
4	2	-7495.750;9305.750	#	#	5	0	0	#	#	0	0	0	#	#	0	1	#	0	0101001	0.006	0.600	1	59.80	910	652	0.63		3	5
#	#	#	-211.680;211.680	1	1	#	0	#	#	#	1	#	0	#	#	1	#	#	0011000	0.000	-0.105	1	22.77	943	653	0.37		15	15
1	#	-4480.400;4480.400	#	1	#	0	#	#	0	1	#	#	0	#	0	1	#	0	1111001	0.035	0.714	1	28.00	911	653	0.53		2	2
#	#	-5376.480;5376.480	-136.080;136.080	6	#	0	#	4	#	0	0	#	#	#	1	0	0	0	1000000	0.000	0.143	2	44.00	912	654	0.58		3	3
#	#	-5376.480;5376.480	-136.080;136.080	6	#	0	#	4	#	0	0	#	#	#	1	0	0	0	0101010	0.035	0.714	2	44.00	912	654	0.58		3	3
