Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	-0.199;0.303	#	0.101;0.458	#	#	#	0.040;0.480	#	#	-0.115;0.371	#	-0.061;0.333	#	#	000010	0.107	0.800	1	190.47	49998	45765	0.29		127	314
#	-0.037;0.257	#	0.306;0.619	0.354;0.754	#	#	#	#	0.269;0.719	-0.178;0.331	#	-0.053;0.377	-0.249;0.423	0.534;1.054	0.636;1.081	0.489;0.777	100000	1.000	1.000	1	124.75	49136	45768	0.59		4	4
0.205;0.743	#	#	0.419;0.789	0.347;0.737	#	#	#	#	#	#	0.213;0.837	#	0.170;0.722	-0.065;0.375	#	#	000001	0.143	0.823	1	128.50	49765	45769	0.35		23	49
#	#	#	#	-0.019;0.533	#	#	#	-0.126;0.195	#	#	#	-0.182;0.208	0.018;0.418	#	-0.400;0.366	#	010000	0.163	0.834	1	198.10	49996	45776	0.29		147	287
#	-0.547;0.413	#	#	0.109;0.364	#	-0.471;0.317	#	#	-0.110;0.270	0.222;0.723	#	#	0.055;0.560	#	0.246;0.343	#	000010	0.137	0.819	1	187.05	49150	45782	0.41		4	12
#	#	-0.087;0.353	#	#	#	#	-0.198;0.360	-0.136;0.224	#	#	#	-0.212;0.323	#	#	#	#	000010	0.056	0.750	2	161.32	49998	45782	0.24		151	616
#	#	#	0.279;0.630	-0.159;0.318	-0.085;0.265	-0.186;0.224	#	0.452;0.892	#	#	0.644;0.997	#	#	#	#	#	100000	0.368	0.905	1	121.29	49218	45790	0.35		5	7
#	-0.190;0.290	#	#	#	-0.169;0.201	-0.211;0.229	#	#	#	-0.203;0.144	0.275;0.771	-0.201;0.087	#	0.363;0.814	0.494;0.785	#	000100	0.160	0.833	1	221.63	49931	45793	0.47		185	410
#	#	#	0.833;1.163	0.513;1.018	#	0.347;0.832	0.299;0.739	0.346;0.951	#	0.181;0.614	#	0.301;0.682	#	#	#	0.324;0.742	000001	1.000	1.000	1	86.00	49168	45800	0.47		2	2
#	#	#	#	#	0.180;1.267	0.207;1.091	0.124;0.614	#	#	0.204;0.584	0.372;0.817	#	#	#	#	#	000001	0.087	0.784	1	169.10	49987	45803	0.29		120	312
#	-0.208;0.252	0.014;0.484	0.153;0.619	0.008;0.277	#	#	#	#	#	-0.108;0.142	#	#	0.436;0.936	#	0.605;1.937	0.667;1.433	100000	1.000	1.000	1	103.99	49447	45804	0.47		13	13
#	0.452;0.863	#	#	#	#	0.169;0.459	0.201;0.701	#	#	#	0.412;0.903	#	-0.189;0.191	#	0.473;0.898	-0.345;0.706	000001	0.143	0.824	1	104.63	49550	45805	0.41		7	17
#	0.563;1.063	0.621;0.901	#	-0.111;0.888	#	#	#	0.628;1.112	0.572;0.770	0.283;0.753	0.011;0.473	#	0.394;0.794	#	0.078;0.553	0.067;0.434	000010	1.000	1.000	1	63.50	49174	45806	0.59		2	2
#	0.767;1.217	#	#	#	#	0.785;1.562	#	#	0.380;0.933	#	0.552;0.876	0.226;0.496	#	#	0.278;0.684	0.400;0.866	010000	1.000	1.000	1	45.50	49175	45807	0.41		2	2
0.304;0.774	-0.161;0.239	0.431;0.901	0.402;0.892	0.232;0.572	-0.109;0.171	-0.080;0.260	0.323;0.823	-0.151;0.236	-0.085;0.175	-0.035;0.335	0.350;0.713	-0.077;0.203	-0.186;0.264	0.527;0.787	#	0.264;0.581	000110	1.000	1.000	1	86.00	49189	45821	0.94		2	2
#	#	#	#	0.251;0.548	0.180;0.720	#	0.201;0.765	#	#	0.416;0.759	0.294;0.563	#	#	0.179;1.014	#	-0.037;0.819	000001	0.162	0.833	1	144.31	49987	45834	0.41		38	76
#	0.076;0.576	#	#	#	#	-0.090;0.229	0.269;0.957	-0.148;0.251	#	#	#	-0.210;0.280	-0.112;0.163	#	#	#	000100	0.096	0.791	1	201.62	49854	45837	0.35		133	382
#	#	#	#	-0.024;0.476	0.677;1.067	#	0.603;0.893	#	0.752;1.242	0.209;0.569	0.700;1.093	0.814;0.907	-0.158;0.242	#	#	0.691;1.075	001000	0.100	1.000	1	50.23	45838	45838	0.53		0	0
#	#	-0.216;0.234	-0.195;0.215	0.820;1.210	#	#	0.651;0.969	#	#	-0.515;0.267	#	#	0.324;0.876	#	0.593;1.019	#	100000	1.000	1.000	1	48.50	49207	45839	0.41		2	2
0.104;0.792	#	#	0.142;0.482	#	#	#	#	#	-0.126;0.374	0.222;0.325	0.274;0.755	-0.642;0.351	#	0.011;0.810	#	0.487;0.744	000010	0.113	0.804	1	196.45	49956	45843	0.47		34	86
#	0.174;0.354	-0.076;0.754	#	0.119;0.449	0.048;0.344	-0.151;0.331	0.167;0.647	0.088;1.168	-0.088;0.455	-0.151;0.663	#	#	0.175;0.449	#	#	#	001000	0.202	0.852	1	235.91	49990	45848	0.59		39	70
0.152;0.653	0.088;0.408	-0.413;0.620	-0.139;0.713	#	0.410;0.800	#	#	0.269;1.168	#	#	#	#	#	#	#	#	001000	0.082	0.779	1	148.25	49880	45852	0.35		34	92
0.192;0.356	#	0.161;0.443	#	#	0.180;0.720	#	#	#	#	#	#	#	-0.028;0.709	0.529;0.784	#	#	000001	0.060	0.754	1	161.67	49984	45857	0.29		23	76
#	#	-0.179;0.228	-0.176;0.214	#	0.048;0.276	#	#	#	#	-0.201;0.511	#	#	#	0.270;0.872	0.337;0.569	#	001000	0.072	0.768	1	193.45	49990	45859	0.35		96	289
0.065;0.505	0.166;0.436	#	#	#	#	#	-0.100;1.178	#	#	0.321;0.497	#	0.413;0.620	0.196;0.454	#	0.163;0.520	#	001000	0.134	0.818	1	168.00	49237	45869	0.41		5	11
#	#	#	0.127;0.713	#	0.048;0.428	#	0.133;0.190	-0.067;0.855	0.021;0.724	#	#	#	#	#	0.077;0.462	0.038;0.326	001000	0.060	0.754	1	175.65	49315	45869	0.41		5	19
-0.237;0.253	-0.222;0.268	-0.004;0.396	0.237;0.717	#	#	#	#	#	#	#	0.763;1.107	#	#	#	0.649;1.034	0.649;1.399	100000	0.120	0.809	1	125.18	49976	45875	0.41		12	27
#	#	#	#	0.799;1.199	#	#	#	#	0.349;0.719	#	0.137;0.772	#	0.282;0.525	0.213;1.293	0.297;0.555	0.635;0.745	000001	1.000	1.000	1	49.50	49244	45876	0.41		2	2
0.258;0.797	#	#	-0.210;0.009	#	0.694;1.124	#	#	-0.121;0.149	#	#	-0.128;0.237	#	-0.629;0.309	-0.155;0.584	#	#	010000	1.000	1.000	1	90.50	49251	45883	0.41		2	2
#	#	-0.058;0.655	#	#	-0.043;0.428	0.547;0.723	#	#	0.204;0.464	#	#	0.116;0.689	0.423;0.621	#	0.312;0.807	#	001000	1.000	1.000	1	110.00	49253	45885	0.41		4	4
#	#	#	0.513;0.953	#	0.180;0.720	0.347;0.667	0.011;0.739	#	#	#	#	-0.050;0.360	#	#	#	0.270;0.903	000001	0.397	0.912	1	132.13	49897	45887	0.35		26	34
#	#	#	#	0.513;0.913	#	0.403;0.803	#	0.116;0.951	#	#	#	#	0.190;0.440	#	0.077;0.733	#	000001	0.260	0.874	1	118.60	49897	45887	0.29		24	37
#	0.421;0.771	#	-0.074;1.185	#	0.180;0.610	0.347;0.832	#	#	#	#	0.294;0.806	0.136;0.476	#	0.329;1.293	#	#	000001	0.541	0.940	1	146.13	49995	45888	0.41		24	28
#	-0.038;0.252	0.461;0.911	#	0.262;0.552	0.383;0.720	#	#	0.233;0.610	0.356;0.672	#	0.308;0.563	#	#	#	0.144;0.578	-0.086;0.905	000001	0.162	0.833	1	121.75	49257	45889	0.53		2	4
#	0.171;0.431	0.145;0.413	-0.139;0.620	#	0.410;0.800	0.130;0.392	#	#	#	#	0.061;0.938	#	#	#	#	#	001000	0.210	0.855	2	171.92	49880	45894	0.35		30	53
-0.029;0.341	#	-0.128;0.333	-0.210;0.009	#	#	#	#	#	-0.183;0.487	#	-0.246;0.192	#	#	#	-0.139;0.235	-0.238;0.428	010000	1.000	1.000	1	192.19	49996	45895	0.41		105	105
0.770;1.230	0.770;1.362	#	0.064;0.414	0.015;0.584	#	0.129;0.549	#	#	0.527;0.997	#	#	-0.221;0.259	-0.236;0.330	0.224;0.654	#	#	010000	1.000	1.000	1	52.00	49264	45896	0.53		2	2
#	#	0.378;0.723	#	0.089;0.867	0.180;0.594	#	0.124;0.614	#	0.549;1.009	0.317;0.687	0.010;0.471	#	#	#	#	0.121;0.399	000001	1.000	1.000	1	82.50	49265	45897	0.47		4	4
-0.000;0.351	#	0.059;0.439	0.046;0.620	#	#	#	#	#	#	-0.133;0.297	#	0.116;0.620	#	#	0.205;0.759	#	001000	0.074	0.770	1	214.17	49990	45898	0.35		186	562
#	-0.008;0.282	#	#	#	-0.194;0.372	#	#	-0.148;0.332	#	#	#	-0.074;0.201	-0.478;0.304	0.363;0.814	#	0.379;1.138	000100	0.092	0.788	1	220.32	49931	45899	0.41		313	945
#	#	-0.145;0.333	#	-0.186;0.235	#	-0.128;0.132	#	#	#	#	#	#	#	-0.240;0.261	-0.139;0.139	-0.174;0.174	010000	0.635	0.956	1	173.73	49996	45900	0.35		143	165
0.313;0.708	#	#	#	#	#	0.347;1.210	0.247;0.353	0.292;0.782	#	#	#	#	#	#	#	0.266;0.905	000001	0.162	0.833	1	120.07	49557	45909	0.29		15	25
#	0.047;0.616	0.171;0.556	#	-0.184;0.497	#	#	#	#	#	#	#	#	#	0.546;0.870	#	0.007;0.340	000010	0.207	0.854	1	126.13	49663	45911	0.29		9	16
#	#	#	#	#	0.017;0.287	#	0.307;0.957	0.035;0.611	#	0.290;0.650	#	-0.074;0.087	-0.112;0.304	#	#	#	000100	0.047	0.737	2	132.14	49597	45912	0.35		9	38
#	-0.182;0.208	#	-0.232;0.195	#	-0.141;0.279	#	#	#	#	-0.205;0.225	#	-0.100;0.370	0.262;0.722	#	0.294;0.601	#	000001	0.044	0.731	1	179.72	49468	45917	0.41		20	88
0.051;0.381	#	0.026;0.376	#	-0.231;0.680	-0.169;0.201	#	0.269;1.018	-0.186;0.251	#	#	0.309;0.554	#	-0.112;0.304	#	0.338;0.615	#	000100	0.073	0.769	1	232.43	49862	45921	0.53		47	177
#	#	#	0.591;0.670	#	#	0.347;1.010	0.011;0.739	0.116;0.714	#	#	#	#	0.190;0.440	#	0.124;0.733	#	000001	0.502	0.933	1	128.07	49746	45930	0.35		16	20
0.313;0.743	#	#	#	#	0.343;0.653	#	#	#	0.217;0.806	#	#	#	#	#	0.144;0.624	0.270;0.903	000001	0.208	0.855	1	153.22	49995	45930	0.29		85	147
#	#	0.161;0.601	#	-0.113;0.268	#	#	0.229;0.691	#	0.356;1.173	#	#	#	#	0.172;1.448	#	#	000001	0.123	0.811	1	154.74	49920	45932	0.29		53	120
#	#	#	#	#	0.180;0.731	#	#	#	#	#	0.384;0.817	0.180;0.650	0.136;0.596	#	0.144;0.624	0.123;0.905	000001	0.105	0.798	1	191.35	49984	45932	0.35		117	279
#	#	#	#	#	#	#	#	-0.112;0.496	#	#	0.144;0.563	0.084;0.444	0.493;0.736	0.172;1.448	#	0.332;0.819	000001	0.169	0.837	1	133.81	49995	45933	0.35		22	43
#	-0.139;0.281	0.084;0.474	#	-0.113;0.454	0.290;0.867	#	#	#	0.420;0.980	#	#	0.084;0.650	0.396;0.817	#	0.124;0.733	#	000001	0.263	0.875	1	141.19	49301	45933	0.47		10	16
#	#	0.093;0.543	#	0.656;1.136	0.101;0.375	-0.056;0.404	-0.112;0.360	#	#	-0.184;0.373	#	-0.238;0.269	0.055;0.636	-0.079;0.261	#	-0.106;0.390	000010	1.000	1.000	1	88.00	49303	45935	0.59		2	2
#	-0.142;0.576	#	#	#	#	-0.090;0.229	#	-0.137;0.251	#	#	#	#	#	#	#	#	000100	0.050	0.742	1	184.12	49931	45938	0.18		444	2129
-0.156;0.214	0.192;0.592	-0.200;0.220	-0.126;0.174	-0.184;0.286	0.308;0.558	0.434;0.934	0.387;0.757	-0.027;0.353	-0.077;0.353	0.258;0.518	0.255;0.500	0.032;0.332	0.013;0.463	0.068;0.518	0.467;0.640	0.203;0.659	000110	1.000	1.000	1	122.00	49310	45942	1.00		2	2
0.312;0.986	#	#	#	#	#	-0.093;0.387	-0.107;0.323	#	#	#	0.340;0.595	#	#	#	0.077;0.104	#	000001	0.017	0.667	1	75.00	45944	45944	0.29		0	2
0.026;0.493	#	0.445;0.604	#	#	0.048;0.836	#	#	0.328;0.598	0.344;0.624	#	#	0.806;0.810	#	-0.312;0.665	0.419;0.666	0.162;0.508	001000	0.100	1.000	1	76.00	45951	45951	0.53		0	0
0.170;0.560	-0.111;0.149	0.144;0.504	-0.079;0.171	-0.169;0.221	-0.010;0.430	-0.218;0.252	0.606;0.866	0.176;0.655	0.158;0.638	#	0.390;0.803	-0.236;0.102	#	#	0.501;0.761	0.573;0.880	000110	1.000	1.000	1	102.00	49322	45954	0.82		2	2
#	-0.145;0.235	-0.128;0.333	-0.210;0.009	#	#	#	#	#	-0.127;0.133	#	-0.246;0.192	#	-0.236;0.264	#	-0.022;0.235	#	010000	1.000	1.000	1	213.08	49996	45955	0.41		70	70
0.524;0.834	#	#	#	0.513;0.913	#	#	#	#	#	#	#	#	#	#	0.077;0.624	#	000001	0.239	0.867	1	97.87	49765	45956	0.18		23	40
#	#	#	#	-0.050;0.164	#	-0.087;0.273	0.302;0.849	0.457;0.833	-0.023;0.357	-0.126;0.971	0.786;1.169	#	0.055;0.604	0.758;0.991	#	#	000010	0.121	0.810	1	78.86	49325	45957	0.53		2	7
#	#	#	#	-0.050;0.164	0.501;0.781	-0.087;0.273	0.302;0.849	0.423;0.833	#	-0.126;0.971	0.786;1.169	#	0.055;0.604	0.758;0.991	#	#	000010	0.107	0.800	1	75.50	49325	45957	0.53		4	10
#	#	#	#	-0.088;0.277	#	#	#	#	0.008;0.408	0.037;0.473	#	#	#	#	0.482;0.924	0.446;0.912	001000	0.049	0.739	1	198.08	49950	45965	0.29		197	798
#	-0.547;0.413	-0.114;1.258	#	#	-0.051;0.396	-0.471;0.557	#	#	#	#	#	-0.175;0.225	0.055;0.233	-0.211;-0.186	0.462;0.723	#	000010	0.025	0.872	1	139.74	45972	45972	0.47		0	0
0.252;0.642	0.057;0.527	0.361;0.691	0.354;0.824	0.583;0.853	0.617;0.867	0.197;0.697	-0.051;0.389	0.438;0.708	0.578;0.858	0.553;0.903	0.016;0.429	0.238;0.830	0.617;0.877	0.049;0.369	0.013;0.310	#	000001	1.000	1.000	1	70.00	49342	45974	0.94		2	2
-0.043;0.790	#	0.026;0.186	#	-0.206;0.244	-0.123;0.098	#	0.269;0.808	-0.148;0.238	#	-0.200;0.144	#	-0.210;0.280	-0.112;0.163	#	#	#	000100	0.154	0.829	1	211.33	49862	45975	0.53		126	279
#	#	-0.250;0.221	0.738;1.068	#	-0.132;0.047	0.800;1.200	#	#	0.845;1.155	0.286;0.307	#	#	#	-0.135;0.135	#	#	010000	0.100	1.000	1	35.00	45980	45980	0.41		0	0
#	-0.205;0.325	-0.250;0.221	0.738;1.068	0.415;0.885	#	0.800;1.200	#	-0.121;0.245	#	#	#	#	#	-0.135;0.135	#	#	010000	1.000	1.000	1	43.50	49348	45980	0.41		2	2
0.667;1.077	#	#	#	0.091;0.586	#	0.490;1.010	#	#	#	0.341;0.841	#	#	0.328;0.688	#	#	0.337;0.819	000001	0.463	0.926	1	111.78	49746	45987	0.35		7	9
0.145;0.475	0.712;1.012	#	#	#	#	#	#	#	0.256;0.980	#	#	0.180;0.650	#	0.187;1.293	0.213;0.668	#	000001	1.000	1.000	1	145.45	49987	45998	0.35		12	12
#	#	#	#	-0.111;0.445	-0.044;0.206	#	#	#	#	0.222;0.325	#	-0.010;0.659	#	0.011;0.810	-0.177;0.723	#	000010	0.079	0.776	1	187.64	49993	46001	0.35		56	178
#	-0.559;0.370	#	#	#	#	#	#	#	-0.281;0.105	#	#	-0.201;0.087	#	0.494;0.814	0.494;0.785	0.379;0.768	000100	0.199	0.851	1	226.81	49931	46003	0.35		153	303
#	#	-0.178;0.448	#	#	#	#	0.352;1.018	#	#	0.005;0.083	0.459;0.771	-0.107;0.253	#	#	0.494;0.785	0.379;0.768	000100	0.155	0.830	1	208.08	49931	46003	0.41		175	397
0.104;0.792	#	#	0.079;0.459	#	#	-0.214;0.453	#	#	-0.126;0.374	0.009;0.723	0.384;0.630	#	0.055;0.480	0.230;0.810	#	0.487;0.744	000010	0.078	0.775	1	220.04	49918	46007	0.53		57	189
#	#	#	#	#	#	-0.100;0.280	0.092;0.542	#	-0.111;0.359	#	-0.060;0.195	0.061;0.481	-0.085;0.341	0.176;0.586	#	0.335;0.642	001000	1.000	1.000	1	94.00	49376	46008	0.47		2	2
#	#	-0.136;0.279	-0.152;0.238	0.031;0.511	0.794;1.184	0.291;0.781	#	#	#	0.806;1.116	#	#	0.055;0.592	0.011;0.991	-0.078;0.357	#	000010	1.000	1.000	1	61.00	49382	46014	0.53		2	2
#	-0.111;0.279	#	-0.198;0.202	#	#	#	#	-0.624;0.196	#	#	#	#	#	#	-0.139;0.680	#	010000	0.058	0.753	1	186.69	49996	46019	0.24		329	1132
#	-0.123;0.500	-0.185;0.195	#	#	#	#	#	#	#	#	0.639;1.107	#	-0.148;0.152	#	0.846;1.128	#	100000	0.379	0.908	2	189.46	49902	46025	0.29		59	83
#	-0.123;0.127	0.098;0.498	0.474;0.934	0.489;0.899	0.853;1.113	0.040;0.480	0.404;0.864	-0.217;0.223	#	#	0.283;0.758	#	#	0.488;0.768	#	#	010000	1.000	1.000	1	62.00	49395	46027	0.59		2	2
-0.180;0.190	#	#	#	0.489;0.899	0.763;1.203	0.040;0.480	0.404;0.864	#	0.503;0.773	0.387;0.847	#	-0.138;0.142	-0.128;0.132	#	#	0.195;0.552	010000	1.000	1.000	1	62.00	49395	46027	0.59		2	2
-0.157;0.193	#	#	#	#	0.674;1.570	#	#	0.727;1.007	#	#	#	#	#	#	#	#	010000	0.147	0.825	1	79.45	49396	46028	0.18		10	21
-0.082;0.249	#	#	#	0.105;0.792	#	#	#	#	#	#	#	-0.158;0.202	#	0.045;0.363	#	0.017;0.194	000001	0.056	0.750	1	203.39	49631	46029	0.29		7	28
-0.147;0.970	-0.165;0.333	#	0.208;0.600	#	#	-0.124;0.306	#	#	#	#	0.024;0.419	#	#	#	#	0.319;0.597	000001	0.078	0.775	1	167.11	49923	46029	0.35		36	106
#	#	0.213;0.392	#	#	#	#	#	-0.075;0.295	#	0.222;0.325	#	-0.115;0.659	#	0.011;0.810	-0.177;0.723	0.487;0.744	000010	0.112	0.803	1	196.18	49956	46033	0.41		27	66
-0.123;0.197	-0.222;0.238	-0.169;0.221	-0.126;0.184	-0.131;0.169	-0.140;0.220	-0.207;0.233	0.575;0.900	0.175;0.565	#	#	0.730;1.359	0.339;0.479	#	0.678;0.998	0.596;1.041	0.663;1.010	001010	0.011	0.800	1	100.97	46035	46035	0.82		0	0
-0.145;0.145	#	#	-0.210;0.009	#	#	#	#	#	-0.224;0.276	#	#	-0.239;0.251	#	-0.155;0.245	-0.139;0.139	-0.203;0.279	010000	1.000	1.000	1	212.39	49996	46036	0.41		72	72
#	0.263;0.563	-0.093;0.181	-0.392;0.456	#	0.524;0.849	#	-0.020;0.480	#	-0.183;0.147	0.644;1.054	#	0.445;0.825	#	#	#	#	010000	1.000	1.000	1	80.50	49406	46038	0.47		2	2
-0.070;0.420	#	-0.250;0.181	#	#	#	#	-0.020;0.480	-0.153;0.187	#	0.644;1.054	0.303;0.775	0.485;0.785	-0.188;0.262	#	-0.074;0.322	#	010000	1.000	1.000	1	80.50	49406	46038	0.53		2	2
0.295;0.665	#	#	#	0.132;0.402	#	-0.112;0.697	0.107;1.151	#	#	0.222;0.723	#	#	#	-0.020;0.810	-0.177;0.573	0.045;0.340	000010	0.081	0.778	1	150.36	49410	46042	0.47		8	24
0.835;1.175	#	#	0.291;0.631	0.204;0.504	#	#	#	0.156;0.596	#	#	0.563;1.209	#	#	0.424;1.032	0.596;0.863	#	000010	1.000	1.000	1	62.50	49412	46044	0.41		2	2
0.825;1.165	0.113;0.363	0.365;1.110	#	0.204;0.504	0.101;0.541	#	#	#	-0.136;0.294	0.492;1.140	0.563;1.098	0.482;0.822	0.179;0.429	0.424;1.032	#	0.613;0.950	000010	1.000	1.000	1	62.50	49412	46044	0.71		2	2
0.708;1.058	#	0.548;0.898	#	#	0.104;0.791	0.238;0.638	-0.141;0.279	#	#	#	#	#	0.480;0.940	0.213;0.463	-0.033;0.373	#	001000	1.000	1.000	1	89.00	49416	46048	0.47		2	2
#	-0.332;0.525	0.548;0.898	#	0.309;0.559	#	#	-0.408;0.279	#	0.043;0.423	0.371;0.781	#	0.508;0.868	#	0.076;0.805	-0.033;0.373	#	001000	1.000	1.000	1	89.00	49416	46048	0.53		2	2
#	-0.495;0.252	-0.035;0.405	-0.138;0.282	#	#	#	#	#	0.482;0.882	-0.120;0.140	#	-0.135;0.195	0.160;0.610	0.467;0.934	0.429;0.821	0.160;1.006	100000	0.025	0.692	1	108.81	49427	46059	0.59		4	13
-0.000;0.351	#	#	#	-0.139;0.388	0.048;0.313	#	#	#	#	#	#	0.116;0.620	0.099;0.454	#	0.205;0.759	#	001000	0.123	0.811	1	219.54	49990	46060	0.35		163	369
-0.020;0.230	#	-0.178;0.808	#	#	#	#	0.352;1.018	#	#	0.005;0.083	0.459;0.771	-0.107;0.253	#	#	0.494;0.785	0.379;0.768	000100	0.170	0.837	1	208.14	49931	46069	0.47		170	365
#	#	-0.178;0.448	#	#	#	-0.126;0.164	0.352;1.018	#	#	0.005;0.083	0.459;0.771	-0.107;0.253	#	#	0.494;0.785	0.379;0.768	000100	0.154	0.829	1	208.07	49931	46069	0.47		164	375
-0.162;0.168	-0.171;0.013	-0.155;0.645	-0.239;0.241	#	-0.003;0.523	-0.141;0.219	0.772;1.028	-0.193;0.223	-0.213;0.267	#	#	#	#	0.708;0.988	0.649;1.024	#	100000	0.439	0.921	1	193.69	49902	46071	0.65		58	76
-0.175;0.285	-0.205;0.320	-0.055;0.480	#	#	#	#	#	#	-0.183;0.216	#	#	-0.128;0.192	-0.236;0.264	#	-0.038;0.378	#	010000	0.242	0.868	1	185.12	49996	46073	0.41		203	333
-0.175;0.285	-0.205;0.320	#	0.332;0.762	0.130;0.460	#	#	-0.200;0.381	-0.126;0.245	-0.183;0.216	#	#	-0.128;0.192	-0.236;0.264	-0.235;0.235	#	0.005;0.402	010000	1.000	1.000	1	173.75	49441	46073	0.65		4	4
#	-0.702;0.714	#	-0.287;0.448	#	0.450;0.840	#	#	-0.231;1.168	0.344;0.624	#	#	#	0.237;0.363	#	0.088;0.924	#	001000	0.074	0.770	1	140.05	49969	46077	0.41		14	37
#	#	#	-0.287;0.448	#	0.450;0.840	#	#	-0.231;1.282	0.344;0.624	#	#	0.186;0.741	0.237;0.363	#	#	#	001000	0.097	0.792	1	150.70	49969	46077	0.35		12	32
-0.079;0.304	#	0.527;0.777	#	0.549;1.175	0.674;0.924	-0.170;0.200	0.257;0.757	0.122;0.382	-0.071;0.429	0.187;0.637	0.415;0.897	#	0.115;0.505	#	#	0.131;0.479	000001	1.000	1.000	1	40.50	49446	46078	0.71		2	2
0.825;1.240	#	#	#	#	#	#	#	#	0.095;0.364	0.791;1.190	#	#	#	0.385;0.635	0.321;0.815	#	001000	0.308	0.889	1	62.89	49453	46085	0.29		6	9
#	#	#	#	#	#	0.508;1.148	0.300;0.653	#	0.095;0.595	#	#	0.537;1.215	0.548;1.048	0.385;0.665	0.380;0.806	0.486;0.740	001000	0.535	0.939	1	58.92	49699	46085	0.47		9	11
-0.098;0.292	0.088;0.478	#	-0.074;1.185	#	#	0.347;0.667	#	#	#	0.371;0.661	0.159;0.446	#	#	#	0.377;0.755	0.090;0.546	000001	1.000	1.000	1	146.50	49454	46086	0.47		2	2
#	#	-0.182;0.228	#	-0.139;0.323	0.048;0.313	-0.073;0.287	0.247;1.156	-0.019;0.271	#	#	0.287;0.542	0.085;0.529	#	#	#	#	001000	0.075	0.772	1	216.91	49990	46087	0.47		45	131
-0.146;0.351	-0.107;0.213	#	0.046;0.354	0.200;0.277	0.048;0.313	0.026;0.276	#	#	#	0.037;0.297	#	0.116;0.620	0.099;0.454	#	#	#	001000	0.799	0.978	2	266.78	49990	46087	0.53		28	30
-0.209;0.241	0.040;0.290	-0.124;0.186	-0.193;0.277	-0.110;0.210	-0.125;0.185	-0.027;0.423	0.374;0.644	0.046;0.376	-0.135;0.175	-0.125;0.365	0.576;0.851	0.131;0.411	#	0.609;0.929	#	0.528;0.806	010000	0.029	0.702	1	212.69	49456	46088	0.88		3	19
#	#	0.403;0.883	#	0.488;1.175	#	0.027;0.200	0.257;0.757	0.122;0.620	#	#	#	#	#	#	0.323;0.817	#	000001	0.162	0.833	1	106.25	49457	46089	0.35		4	8
0.099;0.439	0.099;0.429	#	#	0.549;0.738	0.570;0.924	-0.170;0.719	#	#	#	#	0.258;0.897	#	#	-0.015;0.325	#	0.131;0.479	000001	1.000	1.000	1	89.50	49457	46089	0.47		2	2
#	#	0.073;0.754	-0.139;0.713	#	#	#	0.291;1.066	#	#	#	0.311;0.591	0.150;0.620	0.099;0.454	0.501;0.781	#	0.297;0.732	001000	0.090	0.786	1	207.88	49880	46094	0.47		34	92
-0.222;0.228	#	#	-0.210;0.210	#	#	0.056;0.426	#	#	-0.183;0.487	0.336;0.811	-0.216;0.216	#	#	#	#	-0.238;0.428	010000	0.463	0.926	1	106.76	49958	46096	0.41		14	18
0.046;0.366	-0.105;0.385	#	0.020;0.360	#	#	0.073;0.363	0.497;0.757	0.620;1.100	#	#	-0.157;0.334	#	#	#	#	-0.180;0.187	000001	1.000	1.000	1	38.00	49465	46097	0.47		2	2
0.076;0.396	#	0.521;0.841	#	-0.149;0.291	0.300;0.550	#	0.397;0.857	0.680;1.040	0.383;0.703	-0.005;0.355	-0.157;0.334	-0.178;0.322	0.409;0.829	#	0.153;0.648	-0.180;0.187	000001	1.000	1.000	1	38.00	49465	46097	0.76		2	2
#	#	0.109;0.419	#	#	#	0.058;0.378	0.176;0.636	#	0.254;0.980	#	#	#	#	#	0.144;0.893	-0.095;0.905	000001	0.071	0.767	1	188.32	49929	46098	0.35		81	252
#	#	#	#	-0.113;0.268	#	#	0.229;0.691	#	0.356;1.173	#	0.384;0.817	#	#	#	0.144;0.624	#	000001	0.111	0.803	1	159.96	49948	46100	0.29		70	159
-0.483;0.349	-0.559;0.208	-0.151;0.229	-0.190;0.249	#	-0.169;-0.069	#	#	#	-0.281;0.184	0.005;0.144	#	-0.201;0.087	0.005;0.163	#	0.494;0.785	#	000100	0.031	0.889	1	245.40	46106	46106	0.59		0	0
#	-0.186;0.286	-0.122;0.198	-0.102;0.168	-0.217;0.283	0.188;0.448	#	0.573;0.833	0.089;0.479	0.025;0.285	-0.007;0.243	0.477;0.919	-0.062;0.238	0.347;0.837	0.484;0.744	0.529;1.001	0.496;0.912	000110	1.000	1.000	1	106.50	49478	46110	0.88		2	2
-0.144;0.146	#	#	-0.210;0.009	-0.235;0.235	#	-0.190;0.280	#	-0.420;0.195	-0.224;0.276	#	#	#	#	-0.155;0.235	-0.139;0.139	-0.203;0.279	010000	1.000	1.000	1	213.07	49996	46116	0.53		72	72
#	#	-0.199;0.260	#	-0.092;0.248	0.506;0.876	#	#	#	#	-0.192;0.465	#	#	#	0.665;1.349	0.634;0.838	#	000010	0.060	0.755	1	104.97	49643	46121	0.35		9	34
