Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Att18	Att19	Att20	Att21	Att22	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	-0.027;0.115	-0.723;0.291	0.263;5.551	0.149;0.313	-0.062;0.206	-0.199;0.258	#	#	#	#	#	#	#	#	-0.663;1.596	0.224;0.506	0.057;0.116	#	-0.492;0.639	000001	0.061	0.571	1	88.00	9992	7860	0.45		125	219
-96.055;-91.924	0.015;0.073	#	#	#	#	-0.036;0.110	0.129;0.413	0.089;0.647	#	-0.040;0.233	0.306;0.543	#	0.046;0.113	#	#	#	#	0.559;0.927	#	#	#	000110	0.019	0.712	1	87.12	7869	7869	0.41		0	0
-97.662;-83.327	0.128;0.186	0.034;0.228	0.061;0.160	#	#	#	#	0.184;0.468	#	-0.056;0.795	0.255;0.522	#	#	#	#	#	#	#	0.047;0.106	#	#	000100	1.000	1.000	1	23.00	9831	7876	0.36		5	5
-95.309;-80.973	#	#	#	#	#	#	#	0.184;0.468	#	0.055;0.684	0.255;0.522	#	0.108;0.217	#	-0.106;0.955	#	-0.516;1.572	#	0.047;0.106	0.756;2.704	#	000100	1.000	1.000	1	23.00	9831	7876	0.41		5	5
-88.995;-69.201	-0.014;0.013	0.017;0.167	#	-0.505;0.676	#	#	#	#	#	-0.015;0.749	#	-0.050;0.267	#	0.003;0.014	0.105;0.625	-0.236;1.020	#	0.008;0.648	0.077;0.101	0.411;1.426	0.081;0.656	001000	0.007	0.579	1	72.88	7877	7877	0.59		0	0
-87.699;-49.132	0.007;0.106	0.118;0.236	0.061;0.230	#	3.038;8.807	-0.044;0.142	0.081;0.154	0.007;0.587	#	0.426;1.080	0.317;0.727	#	#	0.004;0.010	#	#	-0.819;1.603	#	0.072;0.111	0.869;1.830	#	011000	0.078	0.600	1	57.29	9836	7881	0.64		15	25
-87.699;-49.132	0.007;0.106	0.118;0.236	0.061;0.230	#	3.038;8.312	-0.044;0.142	0.081;0.284	0.007;0.587	#	0.426;1.080	0.317;0.727	#	#	0.004;0.010	#	#	-0.819;1.603	#	0.072;0.111	0.869;1.830	#	011000	0.143	0.677	1	62.09	9864	7881	0.64		21	31
#	0.015;0.199	#	#	#	0.997;5.805	#	-0.037;0.182	-0.168;0.622	-0.722;6.314	#	0.730;0.949	#	#	#	#	#	-0.924;0.924	#	#	0.172;1.318	-0.016;0.972	000010	1.000	1.000	1	26.00	9837	7882	0.41		5	5
-82.429;-58.892	#	#	-0.007;0.183	#	0.997;5.805	#	#	#	#	#	0.730;0.949	0.116;0.578	#	0.004;0.015	#	0.188;1.076	#	#	#	#	-0.016;0.972	000010	0.031	0.500	1	29.80	9837	7882	0.36		5	10
-82.294;-64.749	-0.015;0.061	0.039;0.182	#	-0.511;0.511	2.731;10.063	#	#	0.103;0.593	0.571;4.027	0.322;0.742	0.429;0.659	-0.075;0.387	0.020;0.077	#	#	#	0.217;1.209	#	0.065;0.089	0.069;0.755	-0.015;0.488	010000	0.031	0.500	3	36.60	9838	7883	0.68		5	10
-82.294;-64.749	-0.015;0.061	0.039;0.182	#	-0.511;0.511	2.731;10.063	#	#	0.103;0.593	0.571;4.027	#	0.429;0.462	#	0.020;0.077	#	-0.284;0.855	#	0.217;1.209	#	0.065;0.089	0.069;0.755	-0.015;0.488	010000	0.000	0.000	1	90.62	7883	7883	0.64		0	11
#	-0.024;0.110	0.078;0.236	#	#	#	#	0.141;0.252	#	#	#	#	-0.145;0.265	#	#	-0.416;0.336	-0.178;1.011	-0.082;1.355	0.366;0.567	0.055;0.098	0.550;2.032	0.390;0.874	000010	0.031	0.500	1	45.70	9841	7886	0.50		5	10
#	0.004;0.156	#	0.070;0.258	0.019;0.724	#	0.286;0.554	#	-0.167;0.642	#	0.254;0.599	0.493;0.700	#	-0.035;0.072	#	#	0.243;0.729	#	#	0.100;0.153	1.386;1.614	-0.040;0.876	100000	0.100	1.000	1	36.53	7888	7888	0.55		0	0
#	0.041;0.128	#	0.079;0.199	#	5.394;9.360	#	-0.045;0.219	-0.021;0.674	1.459;8.371	#	#	0.132;0.350	#	0.008;0.016	#	#	#	#	0.078;0.113	1.508;2.194	0.039;1.152	000001	0.003	0.312	6	36.25	9845	7890	0.50		5	16
#	#	#	#	-0.335;0.480	1.538;6.466	-0.024;0.130	0.167;0.420	0.155;0.622	2.005;11.139	#	#	#	0.054;0.108	#	#	#	#	#	#	0.837;2.017	-0.317;0.401	000110	0.004	0.333	1	41.76	9846	7891	0.41		5	15
-80.845;-57.309	#	0.024;0.173	#	-0.273;0.291	2.001;5.486	#	#	#	-1.494;5.972	#	0.488;0.679	0.279;0.481	#	#	#	#	0.191;2.724	0.178;0.696	0.065;0.117	#	-0.492;0.639	000001	0.259	0.763	1	117.17	9945	7899	0.50		58	76
#	#	#	-0.001;0.164	#	#	0.149;0.313	-0.030;0.196	-0.199;0.258	-1.494;5.972	#	#	0.279;0.481	#	#	#	#	0.191;2.724	#	0.057;0.113	#	#	000001	0.087	0.613	1	95.11	9963	7899	0.36		73	119
-78.593;-64.900	-0.003;0.118	#	#	0.643;1.384	#	#	0.006;0.136	0.029;0.337	#	-0.156;0.498	#	#	0.034;0.105	#	0.221;0.800	#	#	#	0.080;0.109	#	1.233;1.754	011000	0.019	0.455	1	67.29	9856	7901	0.45		5	11
#	-0.003;0.118	-0.017;0.167	#	0.643;1.384	#	#	-0.050;0.192	#	-0.923;7.471	-0.156;0.498	#	#	0.034;0.105	0.004;0.011	0.221;0.800	#	1.649;3.703	#	#	#	1.233;1.754	011000	0.019	0.455	1	67.29	9856	7901	0.50		5	11
#	#	#	0.002;0.189	#	#	#	#	#	#	#	0.369;0.511	#	-0.005;0.088	#	0.740;1.059	-0.313;0.776	1.398;3.692	0.178;0.696	0.069;0.097	#	-0.492;0.736	000001	0.095	0.625	1	36.94	9860	7905	0.41		10	16
#	#	0.123;0.442	0.189;0.283	-0.237;0.254	5.404;9.850	-0.069;0.190	0.164;0.367	-0.293;1.036	#	0.553;0.864	0.495;0.850	#	0.031;0.096	#	0.005;1.147	#	#	0.145;0.775	#	#	#	001100	1.000	1.000	1	64.90	9861	7906	0.55		10	10
#	#	#	#	-0.237;0.254	5.404;9.850	-0.069;0.190	#	-0.293;1.036	2.546;6.125	0.553;0.864	#	#	#	#	0.005;1.147	#	#	0.145;0.775	0.060;0.108	1.162;2.123	-0.418;0.910	001100	0.002	0.294	1	49.32	9861	7906	0.50		5	17
#	0.019;0.110	#	0.099;0.269	-0.452;0.458	3.756;7.362	-0.068;0.164	#	0.216;0.558	#	#	0.503;0.710	#	#	#	#	#	-0.309;1.916	#	0.072;0.111	#	0.531;0.916	011000	0.257	0.762	1	27.71	9922	7910	0.45		16	21
-72.149;-61.023	#	0.048;0.136	0.012;0.139	0.255;1.154	#	0.018;0.273	-0.044;0.201	#	#	-0.197;0.642	0.386;0.573	-0.042;0.414	#	0.008;0.012	0.346;1.300	#	#	#	#	-0.099;0.971	0.467;1.795	110000	0.132	0.667	1	46.61	9866	7911	0.59		10	15
#	-0.014;0.144	0.138;0.206	0.106;0.226	#	#	-0.124;0.217	0.047;0.213	0.422;0.809	#	0.323;0.779	#	0.010;0.287	0.083;0.110	#	-0.242;0.897	0.530;1.133	#	0.152;0.792	#	#	0.186;1.478	111000	0.100	1.000	1	50.71	7912	7912	0.59		0	0
-80.673;-63.984	0.017;0.095	#	0.052;0.147	#	6.102;9.828	#	#	#	#	-0.079;0.562	0.445;0.550	#	#	#	0.155;1.506	#	#	0.414;1.025	#	#	-0.359;0.539	001110	0.328	0.800	1	114.00	9993	7916	0.41		44	55
#	#	-0.126;0.085	#	#	#	#	-0.014;0.131	#	-1.974;5.556	#	0.343;0.621	0.586;0.810	-0.015;0.071	0.001;0.014	0.565;1.106	#	#	0.036;0.290	#	-0.437;1.163	#	100001	1.000	1.000	1	43.60	9872	7917	0.45		5	5
#	0.152;0.211	#	0.051;0.189	#	0.337;7.669	#	#	#	#	0.009;0.744	#	0.381;0.777	#	#	#	#	#	#	#	#	#	001000	0.095	0.625	1	23.13	9877	7922	0.23		10	16
#	#	#	0.149;0.233	#	1.613;6.540	0.073;0.341	0.079;0.198	#	#	#	0.317;0.727	0.065;0.382	#	#	#	0.099;0.853	#	0.011;0.392	#	#	#	011000	0.099	0.630	1	62.64	9895	7924	0.36		17	27
-68.314;-52.833	#	#	-0.009;0.144	0.041;0.587	1.375;6.215	#	0.000;0.123	#	#	-0.197;0.642	0.298;0.532	-0.025;0.397	#	0.003;0.012	0.413;1.300	#	#	#	#	0.001;1.431	0.564;1.795	110000	0.003	0.312	1	37.01	9886	7931	0.55		5	16
-68.314;-52.833	#	#	-0.009;0.144	0.041;0.587	1.375;6.215	0.016;0.221	0.000;0.123	#	#	-0.197;0.642	0.298;0.532	-0.025;0.397	#	0.003;0.012	0.413;1.300	#	#	0.018;0.574	#	0.001;0.770	0.564;1.795	110000	0.031	0.500	1	33.70	9886	7931	0.64		5	10
#	-0.005;0.128	#	#	0.267;1.166	#	0.399;0.530	-0.030;0.189	0.024;0.593	#	#	0.369;0.511	#	-0.005;0.088	#	#	#	1.398;3.692	0.178;0.696	#	#	-0.492;0.736	000001	1.000	1.000	1	46.40	9890	7935	0.45		5	5
#	#	-0.009;0.200	0.149;0.233	#	1.613;6.540	0.228;0.341	#	0.015;0.824	#	#	0.292;0.727	#	#	#	#	0.099;0.853	#	0.011;0.392	#	-0.347;1.272	-0.066;0.814	011000	1.000	1.000	1	84.93	9895	7936	0.45		11	11
-83.668;-71.686	0.126;0.182	0.038;0.168	#	#	1.860;5.585	0.163;0.334	-0.037;0.219	0.155;0.485	#	#	0.321;0.627	#	0.069;0.120	0.005;0.010	0.199;1.357	-1.024;0.813	#	0.054;0.600	#	-0.147;1.308	-0.642;1.530	011100	0.004	0.333	1	44.21	9892	7937	0.68		5	15
#	0.007;0.112	0.192;0.345	#	-0.452;0.465	#	#	0.081;0.229	0.093;0.435	#	#	#	#	#	0.003;0.012	-0.460;0.042	#	-0.309;1.916	0.027;0.085	0.066;0.094	#	#	011000	0.100	1.000	1	85.33	7938	7938	0.45		0	0
#	0.093;0.136	-0.009;0.200	0.144;0.149	#	-0.183;6.540	0.228;0.341	#	-0.135;0.719	#	-0.191;0.697	0.292;0.619	#	#	#	#	0.087;0.853	-0.621;1.212	#	#	-0.347;1.272	-0.183;0.499	011000	0.100	1.000	1	99.00	7940	7940	0.55		0	0
-83.451;-72.753	#	0.043;0.192	0.006;0.183	#	-0.054;6.644	#	0.024;0.243	#	#	#	#	-0.035;0.368	0.088;0.209	#	-0.366;0.882	-0.027;0.801	0.783;1.386	0.063;0.571	#	0.288;1.880	#	001010	0.143	0.677	1	56.70	9951	7943	0.55		21	31
-77.068;-57.309	#	#	#	#	0.657;4.623	0.149;0.313	#	#	#	#	#	0.279;0.481	#	#	#	-0.224;0.747	#	0.178;0.696	0.057;0.117	#	-0.492;0.639	000001	0.388	0.828	1	123.57	9963	7949	0.36		72	87
#	#	#	0.170;0.293	-0.335;0.335	0.457;7.547	#	0.152;0.420	#	2.441;7.379	#	0.275;0.565	#	#	#	-0.499;0.758	#	-0.749;1.510	#	#	0.837;1.269	#	000110	0.019	0.455	1	30.28	9905	7950	0.41		5	11
#	#	-0.138;0.085	#	0.219;1.065	#	0.013;0.177	-0.057;0.044	#	#	#	#	0.016;0.399	#	#	#	#	#	#	#	-0.346;1.587	#	100001	1.000	1.000	1	64.60	9910	7955	0.27		10	10
-67.240;-55.062	#	#	0.015;0.120	#	-0.110;8.543	-0.022;0.174	#	0.189;0.473	#	-0.160;0.962	#	0.006;0.448	0.002;0.130	#	-0.601;0.151	#	#	#	#	#	#	010000	0.004	0.333	1	49.01	9914	7959	0.41		5	15
-88.995;-69.201	-0.014;0.103	0.017;0.167	-0.014;0.240	-0.505;0.676	2.709;7.035	0.103;0.409	#	0.253;0.698	-0.056;8.145	-0.015;0.749	#	-0.050;0.267	#	0.003;0.014	0.105;0.625	#	#	0.008;0.648	0.077;0.101	0.573;1.426	0.081;0.656	001000	0.070	0.588	1	63.51	9924	7969	0.77		30	51
-85.045;-68.356	0.057;0.133	0.014;0.147	0.153;0.160	#	-2.058;6.956	#	0.050;0.200	-0.056;0.388	-0.584;12.450	-0.028;0.330	0.395;0.799	0.266;0.470	#	#	-0.128;0.760	-0.176;0.510	#	0.152;0.613	0.075;0.115	#	#	010001	0.000	0.062	1	94.96	7975	7975	0.68		0	0
#	#	#	0.162;0.275	#	#	#	#	#	#	0.119;0.662	0.448;0.543	#	0.024;0.082	#	0.176;1.397	0.446;1.216	#	#	#	#	-0.545;0.604	000110	1.000	1.000	1	39.80	9933	7978	0.32		5	5
#	0.054;0.168	#	0.017;0.053	#	#	0.116;0.412	#	#	#	#	0.368;0.587	#	#	#	#	-0.415;0.841	#	#	0.056;0.118	#	0.784;2.131	100001	0.269	0.769	1	77.02	9934	7979	0.32		20	26
#	-0.014;0.144	0.138;0.206	#	-0.053;0.387	#	#	#	#	1.582;6.272	0.323;0.779	0.559;0.772	#	-0.001;0.110	#	-0.242;0.897	#	#	0.152;0.792	#	#	0.186;1.478	111000	0.154	0.688	1	43.85	9977	7994	0.45		11	16
#	0.063;0.166	0.004;0.096	#	#	0.263;5.551	-0.019;0.227	#	-0.246;0.258	0.412;8.559	-0.249;0.524	0.214;0.677	#	0.024;0.121	#	0.476;1.421	-0.239;0.588	-0.497;1.351	#	0.073;0.106	#	-0.074;1.074	000001	0.078	0.600	1	79.89	9950	7995	0.64		15	25
-102.826;-82.714	#	#	#	#	4.264;9.552	#	#	#	#	#	#	#	0.009;0.222	#	-0.129;0.602	0.679;1.416	#	0.067;0.604	#	#	#	011100	0.004	0.333	1	53.79	9954	7999	0.27		5	15
#	0.007;0.132	#	0.261;0.332	#	#	0.018;0.236	0.088;0.364	0.282;0.783	0.708;6.386	#	0.741;0.904	-0.005;0.365	#	0.003;0.019	#	0.322;0.823	#	-0.081;0.606	0.054;0.109	0.145;0.886	#	000001	1.000	1.000	1	16.40	9956	8001	0.59		5	5
#	0.093;0.136	0.064;0.194	#	#	5.090;7.990	#	#	0.015;0.448	#	-0.191;0.697	0.377;0.619	#	#	#	0.330;1.083	0.087;0.853	-0.621;1.212	0.172;0.417	#	-0.122;1.661	#	011000	0.100	1.000	1	86.00	8002	8002	0.50		0	0
#	-0.031;0.129	-0.045;0.085	#	#	6.323;10.049	#	0.016;0.119	#	#	#	#	#	0.022;0.144	0.002;0.013	#	-0.050;0.371	#	0.245;0.622	#	1.243;2.121	-0.241;0.423	100001	1.000	1.000	1	17.60	9961	8006	0.45		5	5
-74.790;-62.808	#	#	#	#	#	0.356;0.588	-0.014;0.130	#	#	-0.295;0.495	0.187;0.621	#	#	0.001;0.014	0.325;0.846	-0.500;0.841	#	#	#	0.080;0.985	-0.057;0.625	100001	1.000	1.000	1	101.35	9962	8007	0.45		20	20
#	#	-0.041;0.085	#	#	2.579;6.665	0.356;0.588	-0.014;0.130	#	0.769;8.545	-0.295;0.495	0.187;0.515	0.368;0.659	#	0.001;0.014	0.074;1.096	-0.500;0.841	#	#	#	#	#	100001	1.000	1.000	1	62.40	9962	8007	0.50		10	10
-77.068;-57.309	0.012;0.128	#	0.056;0.194	#	#	0.149;0.313	#	-0.199;0.258	0.442;5.256	#	#	0.279;0.481	#	#	#	-0.224;0.747	#	0.178;0.696	0.069;0.135	#	-0.492;0.639	000001	1.000	1.000	1	144.61	9963	8008	0.50		65	65
#	#	0.072;0.202	#	-0.160;0.298	0.925;9.338	0.204;0.327	#	#	#	0.007;0.895	0.621;0.780	#	0.034;0.107	#	0.527;1.028	-0.104;0.699	#	0.299;0.741	#	0.179;1.606	-0.334;0.707	000011	0.003	0.312	1	70.52	9964	8009	0.55		5	16
#	0.096;0.180	#	#	#	#	0.195;0.457	#	#	3.067;8.622	#	#	0.293;0.676	-0.005;0.121	0.013;0.025	#	#	0.696;2.989	#	#	#	0.679;1.308	010010	0.031	0.500	1	25.20	9966	8011	0.36		5	10
#	-0.015;0.107	#	0.152;0.300	#	0.658;9.535	#	-0.017;-0.005	#	-1.236;7.775	-0.148;0.654	#	#	0.101;0.186	0.008;0.012	-0.100;1.231	-0.008;0.896	#	#	#	#	#	110000	0.051	0.700	1	34.25	8013	8013	0.45		0	0
#	0.087;0.166	0.236;0.407	0.052;0.219	#	#	-0.037;0.276	#	0.337;1.112	#	0.728;1.166	#	#	#	#	0.112;1.347	0.012;1.000	-0.264;1.277	#	#	#	-0.170;0.350	001110	1.000	1.000	1	32.40	9973	8018	0.45		5	5
-79.421;-63.984	#	0.078;0.185	0.123;0.219	#	#	#	#	#	#	#	0.335;0.608	-0.102;0.042	#	#	-0.589;0.882	0.012;0.923	-0.112;0.915	#	#	0.110;1.619	-0.170;0.713	001110	1.000	1.000	1	89.40	9975	8020	0.45		10	10
#	#	0.148;0.278	0.225;0.298	-0.417;0.429	#	#	#	0.898;1.422	1.865;7.173	#	#	#	0.009;0.106	#	#	0.012;1.054	-0.305;0.962	#	#	#	-0.053;0.539	001110	1.000	1.000	1	48.40	9979	8024	0.41		5	5
-99.197;-70.097	#	#	#	#	3.213;11.025	#	0.290;0.508	#	#	#	#	#	-0.000;0.091	#	#	#	#	#	#	#	#	001110	0.078	0.600	1	51.42	9979	8024	0.18		15	25
#	0.069;0.129	#	#	#	6.016;10.703	0.149;0.472	0.004;0.238	#	#	#	0.482;0.689	0.397;0.688	#	0.020;0.025	#	-0.417;0.604	0.191;2.724	0.443;0.773	0.136;0.166	-0.066;1.015	0.198;0.736	000001	1.000	1.000	1	32.80	9980	8025	0.59		5	5
-63.802;-51.392	#	-0.026;0.085	0.006;0.145	0.219;0.305	#	#	#	-0.013;0.317	#	#	#	#	#	#	#	#	-1.145;1.319	#	#	#	-0.057;0.625	100001	0.132	0.667	1	88.26	9983	8028	0.32		10	15
-72.946;-55.829	0.032;0.188	#	#	#	1.375;6.215	0.119;0.423	#	#	#	#	0.257;0.721	0.272;0.576	0.124;0.215	#	#	-0.009;0.476	2.397;2.914	#	#	#	#	110000	0.100	1.000	1	45.50	8031	8031	0.41		0	0
-80.673;-63.984	#	#	#	-0.301;0.369	#	-0.037;0.386	#	0.585;0.926	0.336;3.906	0.513;1.080	0.391;0.550	#	#	#	#	0.012;1.000	-0.112;0.915	#	#	#	#	001110	1.000	1.000	1	92.00	9700	8032	0.41		5	5
#	#	#	#	1.248;2.008	#	0.146;0.396	#	#	#	#	#	#	0.044;0.062	#	#	#	#	-0.116;0.765	#	#	0.751;1.684	100000	0.078	0.600	1	53.97	9988	8033	0.23		15	25
-71.590;-60.036	#	#	0.040;0.126	1.248;2.008	#	#	#	#	#	-0.251;0.469	0.379;0.663	#	0.044;0.062	#	#	-0.254;0.567	#	#	0.057;0.120	-0.157;1.545	#	100000	0.237	0.750	1	54.56	9988	8033	0.41		15	20
#	-0.034;0.126	#	#	#	#	0.146;0.396	-0.004;0.126	#	-1.134;6.642	#	#	0.317;0.772	#	#	0.461;0.962	-0.347;0.540	1.808;4.015	-0.116;0.392	0.057;0.113	-0.157;1.545	#	100000	0.053	0.556	1	63.25	9990	8035	0.50		25	45
#	#	#	0.119;0.192	#	#	#	0.050;0.280	#	#	#	0.361;0.737	-0.065;0.293	0.075;0.150	#	-0.460;0.042	0.087;0.853	#	0.147;0.595	#	-0.347;1.272	#	011000	0.257	0.762	1	56.88	9996	8036	0.41		16	21
-80.673;-63.984	#	0.059;0.202	0.052;0.147	-0.211;0.476	6.102;9.828	#	#	#	#	#	0.445;0.550	#	#	#	0.940;1.731	-0.207;0.597	#	0.414;1.025	0.051;0.103	#	-0.359;0.539	001110	1.000	1.000	1	110.80	9993	8038	0.50		5	5
-82.772;-69.506	#	0.007;0.220	0.119;0.269	#	#	0.228;0.500	#	0.200;0.519	#	-0.279;0.700	0.392;0.665	#	#	#	0.500;1.619	0.087;0.853	0.233;1.603	0.079;0.616	#	#	0.531;1.303	011000	0.132	0.667	2	46.34	9997	8042	0.55		10	15
-89.065;-55.552	0.060;0.100	0.018;0.206	#	#	#	#	0.015;0.130	#	#	#	#	#	#	#	-0.539;0.391	-0.097;0.473	2.270;4.392	0.168;0.441	#	#	#	110000	0.110	0.643	1	60.54	9881	8046	0.36		9	14
-96.035;-69.503	0.015;0.073	0.033;0.286	0.058;0.129	-0.353;0.353	8.748;11.753	-0.036;0.112	#	-0.035;0.569	2.786;10.079	#	#	#	#	0.003;0.013	#	#	#	0.109;0.927	#	#	#	000110	0.110	0.643	1	105.56	9801	8047	0.50		9	14
-86.447;-74.893	#	#	0.189;0.283	-0.282;0.282	6.336;12.225	-0.027;0.173	#	0.249;1.036	6.429;9.915	#	#	0.004;0.217	#	0.004;0.010	0.005;1.008	#	-0.242;1.486	#	#	0.577;2.306	#	001100	1.000	1.000	1	76.04	9907	8049	0.55		19	19
-67.240;-55.062	-0.117;0.116	0.091;0.180	0.040;0.105	#	-0.110;8.543	#	-0.006;0.140	0.189;0.473	-0.136;12.303	#	0.341;0.592	0.006;0.448	#	0.004;0.014	#	#	#	#	#	#	-0.197;1.042	010000	0.068	0.583	1	45.84	9943	8050	0.55		14	24
-67.240;-55.062	-0.117;0.116	0.180;0.242	#	#	-0.110;8.543	#	#	0.189;0.473	-0.136;6.900	#	0.341;0.592	0.006;0.448	#	0.004;0.014	#	#	#	#	#	#	-0.197;1.042	010000	1.000	1.000	1	38.80	9692	8050	0.45		5	5
-70.530;-61.023	#	0.048;0.136	0.012;0.139	0.255;1.154	#	-0.040;0.273	#	-0.188;0.473	#	-0.197;0.642	0.386;0.573	-0.042;0.301	#	0.008;0.013	0.346;1.300	#	0.720;4.535	#	#	-0.099;1.776	0.467;1.795	110000	0.017	0.444	1	55.56	9615	8051	0.64		4	9
#	-0.001;0.058	-0.183;0.238	-0.006;0.145	-0.200;0.311	#	#	#	#	#	#	0.379;0.587	0.154;0.399	#	0.003;0.011	#	-0.116;0.387	#	0.036;0.290	0.079;0.112	-0.346;1.163	0.308;0.625	100001	1.000	1.000	1	48.40	9804	8055	0.55		5	5
-63.802;-51.392	#	-0.026;0.123	-0.006;0.145	0.219;1.019	#	#	#	-0.013;0.317	#	#	#	#	-0.072;0.071	0.006;0.012	#	-0.178;0.841	-1.145;1.319	0.293;0.604	#	#	#	100001	0.294	0.783	1	77.88	9983	8063	0.45		18	23
#	#	#	#	1.056;2.149	#	#	#	#	#	#	0.216;0.500	#	#	#	#	#	#	0.149;0.855	0.144;0.175	0.222;2.005	#	110001	1.000	1.000	1	35.00	9628	8064	0.23		4	4
#	#	#	#	1.056;2.149	#	#	-0.032;0.148	#	#	-0.025;0.283	0.216;0.500	0.133;0.595	#	0.018;0.024	#	#	#	#	0.140;0.178	#	#	110001	1.000	1.000	1	35.00	9628	8064	0.32		4	4
-86.362;-61.114	#	#	0.017;0.132	#	5.016;9.102	#	0.001;0.143	-0.188;0.552	#	-0.110;0.405	0.340;0.645	-0.137;0.319	0.102;0.146	#	#	-0.415;0.841	#	0.490;0.705	0.061;0.124	#	#	100001	1.000	1.000	1	27.25	9630	8066	0.55		4	4
#	#	#	0.000;0.084	#	-0.392;2.973	0.399;0.530	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.777;1.549	000001	0.017	0.444	1	43.00	9632	8068	0.18		4	9
#	#	0.022;0.123	#	0.878;1.224	#	0.240;0.477	0.060;0.252	#	#	#	0.648;0.981	#	0.025;0.081	0.008;0.020	#	#	#	#	#	-0.135;0.688	#	100001	1.000	1.000	1	44.75	9636	8072	0.36		4	4
#	0.047;0.125	#	-0.027;0.115	-0.723;0.291	0.263;5.551	0.149;0.313	#	#	#	#	0.488;0.730	#	#	#	#	-0.224;0.747	-0.285;1.016	#	#	#	-0.321;0.469	000001	0.109	0.642	1	91.43	9897	8080	0.41		79	123
-103.893;-79.073	#	#	#	#	#	-0.097;0.135	#	-0.082;0.693	-1.560;6.384	#	#	-0.352;0.141	#	0.003;0.010	-0.396;0.414	#	0.084;1.076	#	#	#	#	001110	0.175	0.706	1	71.48	9959	8082	0.36		24	34
-80.673;-63.984	#	0.059;0.164	0.052;0.147	#	6.102;9.828	#	#	#	#	#	0.445;0.550	-0.102;0.202	#	#	0.155;1.506	#	#	0.414;1.025	#	#	#	001110	0.154	0.688	1	100.06	9993	8083	0.36		44	64
#	0.001;0.090	#	#	#	#	0.042;0.292	0.198;0.583	#	-0.653;6.135	#	#	0.073;0.476	#	#	0.215;1.189	#	#	#	#	0.545;1.396	#	100000	0.000	0.211	1	31.65	9648	8084	0.32		4	19
-97.662;-80.973	#	0.034;0.228	0.061;0.160	#	1.591;5.094	#	-0.036;0.178	#	#	0.055;0.684	#	#	#	#	#	#	#	#	0.047;0.106	#	#	000100	0.000	0.000	1	24.40	8085	8085	0.32		0	5
#	0.033;0.193	0.161;0.249	0.049;0.234	#	3.659;7.144	#	#	0.115;0.754	#	#	#	#	#	0.004;0.015	-0.487;0.014	0.123;0.910	#	0.154;0.822	0.030;0.090	#	#	001010	0.000	0.211	4	43.11	9650	8086	0.45		4	19
-76.730;-48.486	#	#	-0.006;0.053	-0.552;0.699	#	0.116;0.412	-0.076;0.196	#	#	#	0.379;0.587	-0.030;0.399	-0.015;0.105	#	#	#	#	#	#	#	-0.165;0.732	100001	0.088	0.615	1	62.57	9652	8088	0.41		8	13
#	#	-0.013;0.102	-0.006;0.053	#	#	#	-0.029;0.139	#	#	#	#	#	#	#	#	#	#	0.036;0.290	0.056;0.118	#	#	100001	0.367	0.818	1	64.52	9960	8088	0.23		45	55
#	#	#	0.144;0.249	#	4.338;7.943	0.044;0.208	#	#	#	#	#	-0.011;0.247	0.048;0.155	0.006;0.015	#	#	#	0.832;1.086	#	#	-0.056;0.627	000100	1.000	1.000	1	24.75	9654	8090	0.36		4	4
#	#	#	#	-0.361;0.361	#	#	#	0.107;0.848	2.034;6.972	#	#	-0.011;0.247	0.049;0.153	0.009;0.018	-0.207;1.124	#	-0.225;1.110	0.832;1.086	0.064;0.108	#	#	000100	1.000	1.000	1	24.75	9654	8090	0.45		4	4
-96.055;-71.907	0.015;0.073	0.033;0.244	#	#	#	#	#	0.177;0.781	2.848;10.079	-0.040;0.824	#	-0.185;0.195	#	#	#	#	#	0.559;0.927	#	#	-0.229;0.400	000110	0.044	0.537	1	66.83	9935	8092	0.41		44	82
-80.673;-63.984	#	#	0.052;0.191	#	6.102;9.828	#	#	0.049;0.584	#	#	0.356;0.550	-0.102;0.202	0.054;0.150	#	0.155;1.506	#	#	#	#	#	-0.170;0.539	001110	0.110	0.643	1	84.95	9993	8096	0.41		63	98
-87.699;-66.302	0.007;0.106	0.118;0.236	#	#	#	#	0.081;0.284	0.174;0.824	#	#	#	-0.083;0.212	0.023;0.084	0.003;0.013	#	#	#	0.172;0.417	#	#	#	011000	0.036	0.514	1	49.03	9893	8099	0.41		36	70
-77.204;-65.829	#	0.015;0.194	#	-0.432;0.458	#	0.228;0.500	#	#	#	#	#	0.038;0.434	0.075;0.084	#	0.330;1.083	#	#	0.172;0.417	#	#	#	011000	0.121	0.655	1	83.45	9957	8102	0.36		19	29
#	0.081;0.200	0.022;0.222	#	-0.165;0.523	#	#	#	#	#	#	0.437;0.748	0.464;0.642	#	#	0.034;0.921	#	0.491;1.450	#	#	#	-0.084;0.939	001010	0.017	0.444	1	32.11	9670	8106	0.36		4	9
