Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Att18	Att19	Att20	Att21	Att22	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	0.009;0.111	0.161;0.329	#	#	#	-0.117;0.224	0.222;0.410	0.467;1.026	#	#	0.382;0.540	-0.172;0.323	0.068;0.131	0.003;0.013	#	#	#	0.255;0.801	#	0.755;2.099	-0.120;0.508	000110	0.001	0.235	1	52.04	9905	8341	0.55		4	17
-90.148;-68.762	0.040;0.099	#	#	-0.379;0.406	#	#	0.012;0.160	-0.566;0.664	#	#	0.473;0.741	#	0.024;0.115	#	#	#	0.604;2.418	0.022;0.387	0.068;0.125	-0.081;1.207	0.823;1.900	011000	0.004	0.333	1	61.62	9906	8342	0.55		4	12
#	#	#	0.162;0.324	#	#	-0.121;0.197	#	0.633;1.630	#	0.875;1.689	0.513;0.829	-0.064;0.116	0.041;0.138	#	#	#	-0.315;1.328	#	#	#	#	001100	1.000	1.000	1	74.80	9913	8343	0.36		10	10
-98.962;-69.435	-0.025;0.136	0.109;0.347	0.215;0.398	#	#	-0.121;0.197	#	#	#	#	0.513;0.829	#	#	0.004;0.014	#	#	#	#	0.058;0.096	#	#	001100	0.081	0.605	1	44.82	9913	8343	0.36		26	43
-99.228;-68.845	-0.030;0.106	#	0.215;0.324	#	3.620;11.191	#	#	0.633;1.248	4.856;8.189	#	0.460;0.829	0.014;0.385	#	#	#	#	#	0.305;0.885	0.070;0.095	#	#	001100	0.262	0.765	1	60.47	9913	8345	0.45		13	17
#	#	#	0.162;0.324	#	#	-0.121;0.197	0.115;0.291	0.633;1.630	#	0.875;1.689	0.513;0.829	-0.064;0.079	0.041;0.138	#	-0.344;0.833	#	-0.315;1.328	#	#	#	#	001100	0.100	1.000	1	84.50	8349	8349	0.45		0	0
#	#	0.100;0.271	#	-0.410;0.418	#	#	0.013;0.155	#	#	#	#	#	0.005;0.192	0.003;0.013	-0.493;0.510	#	-0.249;0.374	#	0.063;0.087	0.478;1.905	-0.240;0.657	001110	0.237	0.750	1	63.28	9916	8352	0.45		12	16
-98.360;-76.107	#	#	0.099;0.148	#	3.803;11.615	-0.044;0.102	0.086;0.293	#	#	0.159;0.628	0.191;0.396	#	0.002;0.123	#	#	0.289;0.724	#	#	0.048;0.105	#	-0.047;0.438	000111	0.003	0.500	1	50.33	8355	8355	0.50		0	0
-90.148;-68.762	#	0.104;0.250	0.089;0.214	#	#	#	0.108;0.223	0.194;0.638	#	#	0.473;0.741	#	#	#	#	0.134;1.340	0.726;1.890	#	#	#	0.373;0.645	011000	0.059	0.569	1	65.08	9957	8358	0.41		29	51
-90.148;-64.812	-0.016;0.060	#	#	#	4.176;8.382	#	#	#	1.314;12.552	#	#	-0.020;0.198	0.028;0.111	#	0.080;0.813	0.134;1.340	1.285;1.890	#	#	#	0.373;0.645	011000	1.000	1.000	1	52.95	9922	8358	0.45		12	12
-96.489;-84.507	#	#	#	#	5.901;9.387	#	0.015;0.218	0.062;0.745	#	0.326;0.683	#	-0.046;0.284	0.019;0.082	0.003;0.013	0.187;0.882	#	-0.552;1.468	0.322;0.576	0.054;0.106	0.794;1.782	-0.062;0.441	011100	0.031	0.500	1	41.61	9954	8359	0.64		9	18
#	#	0.119;0.255	0.140;0.330	-0.520;0.573	#	0.103;0.230	#	#	-0.386;6.773	#	#	#	#	#	#	0.044;0.529	0.686;1.987	#	0.086;0.109	#	-0.112;1.234	100000	1.000	1.000	1	44.75	9929	8365	0.41		4	4
-83.761;-69.640	#	#	#	#	-0.616;5.513	#	#	#	#	#	0.526;0.668	0.213;0.523	#	#	-0.157;0.789	-0.176;0.510	#	#	#	#	0.611;1.203	010001	0.003	0.308	1	44.88	9930	8366	0.32		4	13
#	-0.039;0.187	0.104;0.218	0.161;0.231	#	2.966;9.070	-0.020;0.094	#	#	1.638;6.452	0.340;0.797	#	#	#	0.006;0.011	0.276;0.964	0.331;1.115	#	#	0.062;0.102	0.503;1.339	#	000110	0.031	0.500	1	44.12	9933	8369	0.55		8	16
#	#	#	#	1.096;2.277	#	#	-0.072;0.208	#	#	#	#	#	#	0.010;0.019	-0.450;0.533	#	1.890;4.457	#	#	#	#	100001	0.132	0.667	1	70.61	9934	8370	0.23		8	12
#	0.005;0.082	#	0.029;0.094	-0.467;0.327	0.378;7.192	0.011;0.141	-0.054;0.161	#	-0.614;3.953	-0.129;0.488	0.312;0.542	#	-0.060;0.080	#	#	#	1.249;2.960	#	0.051;0.118	-1.535;0.607	#	100001	1.000	1.000	1	84.94	9942	8378	0.59		12	12
#	0.024;0.115	0.047;0.253	0.068;0.157	#	0.210;7.301	#	#	#	#	-0.068;0.549	#	#	0.020;0.121	0.005;0.012	-0.273;0.885	-0.119;1.003	1.096;2.842	#	0.051;0.116	1.089;2.379	#	010100	0.001	0.250	1	38.28	9944	8380	0.55		4	16
#	0.016;0.192	-0.085;0.105	#	#	-1.088;6.003	0.115;0.360	-0.025;0.166	-0.239;0.593	#	-0.168;0.622	0.486;0.682	0.221;0.432	0.017;0.119	0.003;0.012	#	#	-0.628;1.015	0.266;0.690	0.085;0.116	#	#	000001	0.469	0.860	1	128.60	9992	8381	0.64		49	57
-96.014;-87.245	#	#	#	#	#	#	0.044;0.304	#	2.050;6.010	-0.002;0.844	0.534;0.703	0.049;0.385	#	0.003;0.015	#	#	#	#	0.058;0.119	#	-0.467;1.231	001100	0.010	0.400	1	38.75	9946	8382	0.41		8	20
-117.458;-87.245	0.004;0.077	#	#	#	#	#	#	-0.044;0.719	#	#	#	#	0.003;0.095	#	#	0.177;0.830	#	#	#	1.139;1.567	#	001100	0.010	0.400	1	48.95	9946	8382	0.27		8	20
#	-0.017;0.126	#	0.138;0.232	#	#	#	-0.007;0.173	#	6.583;12.552	#	0.473;0.741	#	#	0.002;0.011	#	#	0.488;1.583	#	0.045;0.109	#	#	011000	1.000	1.000	1	87.94	9947	8383	0.36		24	24
-91.524;-73.307	#	#	#	-0.533;0.684	8.305;15.732	#	#	#	1.262;6.249	#	#	#	#	#	1.214;1.755	#	-0.752;1.404	#	0.060;0.087	0.677;1.189	#	001110	1.000	1.000	1	95.50	9948	8384	0.36		4	4
-67.035;-57.591	0.008;0.082	#	-0.033;0.129	-0.219;0.380	0.378;3.910	-0.121;0.141	-0.054;0.161	-0.013;0.420	#	-0.044;0.549	#	#	#	0.003;0.012	-0.157;1.155	#	#	#	#	#	-0.280;0.349	100001	0.106	0.638	1	79.89	9983	8388	0.55		37	58
-77.468;-60.778	0.016;0.118	#	0.263;0.330	#	-0.501;5.208	#	#	0.196;0.868	#	#	#	0.018;0.221	#	0.002;0.012	-0.270;0.791	-0.131;0.907	0.877;2.349	#	#	-0.349;1.380	#	000001	0.031	0.500	1	33.12	9956	8392	0.50		4	8
-90.148;-68.762	#	#	#	#	#	0.213;0.367	#	0.194;0.638	#	-0.205;0.850	#	#	#	#	#	#	#	0.022;0.310	#	#	#	011000	0.093	0.622	1	61.73	9957	8393	0.23		28	45
#	-0.015;0.063	#	-0.014;0.094	#	#	#	-0.054;0.058	#	9.127;17.767	-0.240;0.686	0.170;0.542	#	#	0.004;0.015	-0.450;-0.126	#	-0.038;1.023	#	#	#	#	100001	0.020	0.719	1	56.60	8397	8397	0.41		0	0
#	#	#	#	0.334;0.530	#	#	#	#	#	#	#	0.392;0.528	#	#	#	#	#	-0.078;0.524	0.057;0.118	#	#	100001	1.000	1.000	1	56.75	9962	8398	0.18		4	4
#	#	#	-0.080;0.124	#	0.378;6.951	#	-0.054;0.058	#	#	#	0.283;0.419	#	#	0.005;0.009	#	#	0.669;3.818	#	#	#	-0.114;1.071	100001	0.237	0.750	1	81.61	9962	8398	0.32		24	32
#	#	#	#	#	#	#	#	#	#	-0.117;0.207	0.604;0.992	0.221;0.511	#	#	#	-0.232;0.755	#	#	0.093;0.115	#	-0.410;0.613	000001	1.000	1.000	1	117.04	9998	8399	0.27		17	17
#	#	#	#	#	#	0.179;0.374	#	#	#	-0.117;0.207	0.604;0.992	0.221;0.511	#	#	#	#	#	#	0.093;0.115	#	-0.536;0.775	000001	1.000	1.000	1	117.04	9998	8399	0.27		17	17
-76.059;-61.690	#	#	#	0.577;1.476	#	#	#	#	#	#	0.337;0.632	0.119;0.396	#	0.007;0.011	0.310;0.908	0.067;0.213	0.829;2.604	0.211;0.465	0.075;0.133	-0.501;1.173	0.906;1.292	010000	0.000	0.333	1	56.33	8401	8401	0.55		0	0
-87.322;-61.218	#	#	#	#	#	#	#	#	#	-0.085;0.520	#	0.398;0.570	-0.000;0.117	#	0.371;1.008	-0.076;0.426	#	0.266;0.943	0.106;0.140	#	#	010010	1.000	1.000	1	27.75	9966	8402	0.36		4	4
-72.085;-71.623	#	#	#	-0.499;0.523	#	-0.063;0.348	#	#	#	#	#	0.074;0.384	-0.005;0.109	#	-0.283;0.489	#	-0.511;1.337	#	#	#	#	001100	0.031	0.500	1	36.81	9967	8403	0.32		8	16
-72.085;-71.623	0.022;0.085	-0.028;0.197	0.025;0.207	#	#	#	#	#	-1.575;6.010	-0.109;0.779	0.354;0.512	#	#	0.004;0.015	-0.584;0.871	#	#	0.146;0.410	#	#	-0.050;0.920	001100	0.132	0.667	1	87.38	9967	8403	0.50		8	12
-77.468;-64.843	0.016;0.121	0.026;0.105	#	#	#	#	0.006;0.147	#	-2.283;2.275	-0.168;0.622	0.486;0.682	#	-0.014;0.097	#	0.229;1.252	#	-0.628;1.015	#	#	#	#	000001	1.000	1.000	1	144.86	9992	8405	0.45		41	41
#	#	#	#	#	3.015;10.466	#	#	#	#	#	#	-0.121;0.235	#	#	-0.493;0.510	#	-0.616;0.374	#	#	#	-0.240;0.783	001110	0.031	0.500	1	59.74	9971	8407	0.23		32	64
#	#	#	0.164;0.255	#	1.030;7.520	#	#	#	0.496;6.030	-0.173;0.456	#	#	0.065;0.191	#	0.413;0.915	#	#	#	0.074;0.111	#	0.044;0.888	100001	0.001	0.250	1	33.86	9972	8408	0.36		4	16
-88.596;-61.209	#	#	#	0.535;0.951	#	#	-0.086;0.128	-0.581;0.290	-1.993;5.680	#	0.609;0.789	#	#	#	#	#	#	#	0.080;0.106	#	#	100001	1.000	1.000	1	30.25	9972	8408	0.32		8	8
#	#	0.230;0.335	0.031;0.219	#	3.015;10.466	#	0.185;0.438	#	#	#	0.397;0.550	#	#	#	#	#	#	#	#	#	#	001110	1.000	1.000	1	27.38	9973	8409	0.23		8	8
#	0.008;0.068	#	#	#	#	-0.085;0.188	#	0.761;1.559	#	0.279;1.192	#	#	0.017;0.121	0.003;0.013	#	-0.133;1.073	#	#	#	#	#	001110	0.132	0.667	1	62.42	9979	8415	0.32		8	12
#	0.024;0.174	#	#	0.366;1.089	4.334;12.386	0.401;0.537	#	#	1.488;7.227	#	0.394;0.777	#	#	#	0.156;1.391	#	#	0.438;1.005	#	#	#	000001	1.000	1.000	1	28.50	9980	8416	0.36		4	4
#	0.024;0.174	#	#	0.366;1.089	4.334;12.386	#	#	-0.145;0.311	0.562;6.302	-0.347;0.482	0.394;0.777	0.416;0.819	#	#	0.156;1.676	-0.225;1.162	0.263;2.728	0.438;0.777	0.124;0.177	#	0.287;0.790	000001	1.000	1.000	1	28.50	9980	8416	0.64		4	4
#	#	0.088;0.234	#	-0.315;0.478	#	-0.005;0.277	0.007;0.291	#	5.996;9.082	#	#	#	#	0.010;0.016	#	0.028;0.647	#	0.174;0.833	#	1.217;2.177	-0.107;0.665	100000	1.000	1.000	1	39.00	9984	8420	0.45		4	4
#	#	0.136;0.224	0.058;0.146	#	#	-0.025;0.112	#	-0.075;0.734	-1.221;7.666	#	0.438;0.607	#	#	0.005;0.015	0.333;0.816	#	#	#	0.049;0.111	0.530;1.243	#	011100	1.000	1.000	1	49.75	9985	8421	0.45		4	4
#	#	#	#	#	#	#	0.005;0.212	#	#	#	#	#	0.128;0.189	#	0.097;0.657	-0.594;1.416	0.682;2.872	#	#	-0.126;1.161	#	110000	0.004	0.333	1	24.41	9986	8422	0.27		4	12
#	#	0.126;0.225	#	0.358;0.799	#	#	#	-0.139;0.556	1.125;6.679	-0.018;0.525	#	#	0.128;0.189	#	#	#	#	0.350;0.707	0.069;0.115	-0.129;1.576	#	110000	1.000	1.000	1	22.00	9986	8422	0.41		4	4
-84.286;-56.043	0.008;0.123	-0.013;0.203	-0.013;0.139	0.984;1.995	#	#	#	#	#	#	#	0.340;0.769	#	0.003;0.010	#	-0.254;0.567	1.612;3.700	-0.003;0.527	#	#	#	100000	0.049	0.547	1	58.73	9990	8424	0.45		29	53
-81.219;-50.408	#	0.001;0.200	#	#	2.684;6.650	0.218;0.330	-0.002;0.101	-0.211;0.408	-5.461;7.231	#	0.198;0.700	0.340;0.769	-0.037;0.105	0.005;0.009	#	#	#	-0.038;0.593	#	#	0.355;1.677	100000	1.000	1.000	1	79.54	9990	8426	0.59		12	12
-90.148;-68.762	#	#	-0.057;0.241	-0.431;0.627	4.176;8.382	#	#	#	#	0.053;0.534	0.473;0.741	-0.070;0.194	0.087;0.136	#	-0.686;0.568	0.134;1.340	#	#	0.061;0.102	#	-0.038;0.645	011000	0.031	0.500	1	49.49	9991	8427	0.55		20	40
-77.468;-64.843	0.016;0.121	0.026;0.105	#	#	#	#	0.006;0.147	#	-2.283;2.275	-0.168;0.622	0.486;0.682	-0.006;0.469	-0.014;0.097	#	0.229;1.252	#	-0.628;1.015	#	#	#	#	000001	1.000	1.000	1	144.77	9992	8428	0.50		40	40
-90.148;-68.762	-0.003;0.099	0.072;0.201	#	-0.379;0.406	#	0.291;0.437	0.012;0.154	#	#	#	#	#	#	0.004;0.009	#	-0.078;0.675	#	0.022;0.387	#	-0.056;1.207	0.434;1.900	011000	1.000	1.000	1	31.50	9997	8433	0.50		4	4
#	#	-0.033;0.271	#	#	#	#	#	#	3.755;5.459	0.164;0.479	0.211;0.550	0.004;0.252	0.033;0.104	0.003;0.021	#	#	-0.345;0.812	#	0.038;0.087	0.031;1.870	-0.162;0.341	001110	0.095	0.625	1	75.71	9999	8435	0.50		40	64
-102.997;-81.485	-0.010;0.088	#	#	#	#	-0.121;0.197	0.144;0.304	0.633;1.248	#	#	#	-0.067;0.283	-0.000;0.110	0.003;0.015	#	#	#	#	0.058;0.096	1.061;2.048	#	001100	0.104	0.636	1	50.40	9909	8436	0.45		7	11
-93.248;-82.549	0.000;0.084	#	#	#	#	#	0.058;0.410	#	#	#	#	-0.133;0.061	#	0.004;0.012	#	0.054;0.539	#	0.488;0.893	#	#	#	000110	0.065	0.579	1	68.86	9902	8438	0.32		11	19
-85.194;-61.658	#	#	#	#	0.378;6.951	#	-0.054;0.058	-0.328;0.342	#	#	0.170;0.542	#	0.002;0.046	0.004;0.015	0.399;1.036	#	2.043;2.966	#	0.081;0.114	#	#	100001	0.031	0.500	1	94.21	9821	8439	0.45		8	16
#	#	#	#	#	0.378;3.910	#	#	-0.194;0.412	0.341;3.550	-0.354;0.485	0.170;0.542	0.322;0.659	#	#	#	#	0.669;1.874	#	#	-0.061;0.707	#	100001	0.053	0.556	1	89.72	9796	8439	0.36		15	27
#	#	#	#	#	8.609;15.098	-0.121;0.197	#	-0.044;0.719	#	#	0.341;0.782	#	0.026;0.079	#	-0.063;1.326	0.118;0.754	#	0.019;0.669	0.058;0.096	1.139;1.567	#	001100	1.000	1.000	1	74.57	9730	8440	0.45		7	7
#	-0.025;0.108	#	#	#	8.609;15.098	#	0.144;0.304	#	#	#	#	#	0.026;0.079	0.003;0.015	#	-0.033;0.905	#	#	0.058;0.096	#	-0.104;0.596	001100	0.007	0.368	1	62.25	9730	8440	0.36		7	19
-70.111;-51.534	#	#	-0.013;0.157	-0.275;0.430	0.024;8.557	-0.092;0.244	#	0.348;0.586	1.654;5.110	#	0.328;0.778	#	#	0.006;0.012	#	#	-0.743;1.338	0.084;0.441	#	#	#	010000	0.000	0.000	1	38.50	8441	8441	0.50		0	8
#	#	-0.013;0.097	#	#	#	0.050;0.466	-0.022;0.017	-0.205;0.558	#	-0.096;0.568	#	0.038;0.335	#	#	#	#	#	#	0.075;0.091	-0.494;1.344	#	110000	0.050	0.545	1	31.00	8442	8442	0.36		0	0
-67.035;-57.591	0.008;0.082	#	-0.033;0.129	#	#	#	#	#	#	#	0.312;0.497	#	0.036;0.080	#	#	#	#	0.001;0.603	0.065;0.118	-1.535;0.607	#	100001	0.058	0.566	1	63.60	9942	8443	0.36		47	83
-90.148;-68.762	#	#	#	-0.379;0.531	#	#	0.122;0.162	0.008;0.514	#	#	0.473;0.741	#	0.040;0.114	#	#	#	#	0.134;0.310	#	-0.085;1.794	#	011000	0.307	0.789	1	83.94	9957	8445	0.36		15	19
#	#	#	#	#	-1.978;4.977	0.159;0.441	0.056;0.129	-0.077;0.435	-0.095;6.077	#	0.292;0.646	0.368;0.751	0.017;0.069	#	0.048;1.522	-0.336;0.668	1.733;3.342	-0.153;0.487	0.067;0.106	#	0.716;1.506	000001	0.212	0.733	1	56.48	9928	8451	0.64		11	15
#	0.087;0.142	#	#	0.629;1.951	-1.032;5.208	#	#	#	#	#	#	0.252;0.751	0.008;0.069	#	#	#	#	#	0.076;0.115	#	0.716;1.506	000001	0.031	0.500	1	55.67	9624	8451	0.32		3	6
-108.889;-78.506	0.108;0.166	#	#	-0.279;0.567	1.998;9.089	#	0.088;0.292	#	#	#	#	0.058;0.223	#	0.004;0.017	#	#	0.102;1.266	0.420;0.684	#	1.181;2.004	-0.254;0.644	000100	1.000	1.000	1	45.67	9626	8453	0.50		3	3
-92.145;-67.325	#	-0.051;0.168	-0.017;0.114	#	4.337;8.784	#	#	-0.254;0.453	3.442;11.095	-0.253;0.512	0.159;0.557	#	0.029;0.075	0.016;0.027	#	#	1.893;3.878	0.257;0.746	#	#	#	110001	1.000	1.000	1	17.67	9628	8455	0.55		3	3
-92.145;-67.325	#	-0.051;0.168	-0.017;0.114	#	4.337;8.271	#	#	#	3.442;11.095	-0.253;0.512	0.159;0.557	#	0.029;0.075	0.016;0.027	#	#	#	0.257;0.746	#	#	#	110001	1.000	1.000	1	17.67	9628	8455	0.45		3	3
#	-0.009;0.106	-0.024;0.201	#	#	0.378;7.520	#	-0.014;0.204	-0.177;0.541	#	#	0.280;0.542	#	#	0.010;0.015	-0.450;0.533	#	#	#	0.063;0.120	1.889;2.932	#	100001	1.000	1.000	1	29.00	9630	8457	0.45		3	3
-71.121;-57.427	#	#	-0.003;0.136	0.347;0.912	-1.614;7.400	0.027;0.177	#	#	#	-0.134;0.674	0.310;0.555	0.061;0.470	0.030;0.083	0.007;0.012	#	#	#	0.040;0.511	0.057;0.096	#	-0.174;0.544	100010	0.031	0.500	3	41.43	9812	8458	0.59		7	14
-88.596;-61.209	#	#	#	#	4.187;4.585	#	#	-0.581;0.290	#	-0.173;0.456	0.609;0.789	#	#	#	#	#	-0.500;2.033	#	0.036;0.106	#	#	100001	0.212	0.733	1	44.68	9972	8460	0.32		11	15
#	0.020;0.100	#	#	0.535;0.951	#	#	-0.086;0.128	-0.581;0.290	-1.993;5.680	#	0.609;0.789	#	0.065;0.191	#	#	#	#	0.192;0.860	#	#	0.206;0.726	100001	1.000	1.000	1	35.33	9633	8460	0.41		3	3
#	-0.017;0.126	#	#	#	#	#	-0.024;0.173	#	6.583;12.552	#	0.473;0.741	#	-0.014;0.109	#	#	#	#	#	#	#	#	011000	0.063	0.574	1	73.64	9947	8462	0.23		27	47
-86.768;-68.795	#	#	0.138;0.232	#	#	-0.069;0.167	#	0.081;0.913	6.583;12.552	#	#	#	#	0.002;0.013	#	#	0.488;1.583	0.301;0.471	#	0.821;2.111	#	011000	1.000	1.000	1	95.87	9947	8462	0.41		19	19
#	0.037;0.106	#	#	#	0.378;3.910	#	-0.072;0.208	#	#	-0.239;0.464	#	-0.036;0.433	0.006;0.088	0.010;0.019	-0.450;0.533	#	#	#	#	#	#	100001	0.118	0.652	2	76.61	9934	8463	0.36		15	23
#	#	#	#	#	0.378;6.485	#	-0.005;0.110	#	#	-0.354;0.285	#	0.322;0.433	#	0.010;0.019	#	-0.285;0.552	#	0.046;0.489	#	-0.312;0.707	#	100001	1.000	1.000	1	130.29	9680	8464	0.36		7	7
#	-0.005;0.099	#	#	#	0.390;4.836	0.101;0.401	0.003;0.290	0.182;0.479	0.968;6.029	#	#	#	#	#	0.082;0.138	-0.003;0.768	#	#	#	-0.139;1.562	0.167;1.423	001000	1.000	1.000	1	45.67	9638	8465	0.45		3	3
-95.345;-60.778	#	#	#	0.169;1.068	#	#	#	#	#	#	0.227;0.631	0.475;0.600	#	#	0.094;1.522	#	#	-0.046;0.603	#	-0.462;1.596	#	000001	0.000	0.200	1	41.60	9641	8468	0.32		3	15
#	0.024;0.113	-0.025;0.171	#	#	-1.978;5.208	#	0.056;0.129	#	0.713;4.046	#	0.227;0.631	0.475;0.600	-0.012;0.142	#	#	-0.336;0.668	#	#	#	#	0.117;1.051	000001	1.000	1.000	1	44.67	9641	8468	0.45		3	3
#	#	#	#	#	4.176;8.382	#	-0.024;0.173	#	6.583;12.552	#	0.473;0.741	#	-0.014;0.109	#	#	0.134;1.076	#	#	#	0.821;2.111	#	011000	0.141	0.676	1	73.26	9947	8469	0.32		25	37
-83.150;-55.334	-0.012;0.103	0.044;0.260	0.128;0.206	-0.333;0.460	#	#	0.235;0.442	#	#	#	0.409;0.641	#	#	#	#	-0.133;0.537	#	#	0.067;0.104	#	0.043;0.726	100000	0.002	0.273	1	53.00	9648	8475	0.45		3	11
#	#	0.159;0.251	#	-0.449;0.502	#	#	0.138;0.245	#	#	0.651;1.131	0.403;0.605	#	#	#	#	0.114;0.918	#	#	0.059;0.091	#	-0.056;0.500	001010	1.000	1.000	1	20.33	9650	8477	0.36		3	3
#	0.016;0.121	0.005;0.129	#	#	#	0.115;0.360	#	#	-3.088;2.275	-0.168;0.622	0.486;0.682	#	0.016;0.119	#	#	#	-0.628;1.015	0.266;0.690	#	-0.045;1.300	-0.316;0.613	000001	0.635	0.913	1	125.66	9992	8478	0.50		42	46
-93.828;-74.999	#	#	#	-0.485;0.485	2.793;8.922	0.076;0.221	0.040;0.135	0.110;0.785	#	#	0.356;0.755	#	#	#	#	#	-0.687;1.572	0.785;1.133	0.057;0.115	#	-0.380;0.770	000100	1.000	1.000	1	41.33	9654	8481	0.50		3	3
-72.238;-50.414	#	#	0.144;0.308	0.506;0.654	#	0.050;0.187	#	-0.083;1.003	#	#	0.276;0.554	0.113;0.364	#	0.002;0.015	#	#	-0.019;2.137	0.019;0.707	0.064;0.091	#	-0.376;0.683	110000	0.020	0.727	1	36.87	8485	8485	0.55		0	0
#	#	0.058;0.235	#	#	0.378;3.910	#	#	#	#	#	#	#	0.002;0.046	0.004;0.015	#	#	0.587;2.058	0.139;1.019	#	#	0.209;0.712	100001	0.045	0.538	1	87.06	9695	8486	0.32		7	13
#	#	0.100;0.271	#	#	#	#	#	0.251;0.536	#	#	#	-0.121;0.235	0.002;0.133	#	-0.493;0.510	-0.055;1.073	-0.616;0.374	#	0.055;0.087	#	#	001110	1.000	1.000	1	85.57	9959	8487	0.36		17	17
-102.234;-73.563	#	0.011;0.233	#	#	#	#	0.162;0.307	0.038;0.644	#	-0.129;0.722	0.404;0.557	#	0.012;0.119	0.005;0.011	-0.120;1.307	0.102;0.671	#	0.069;0.540	0.047;0.096	0.265;1.253	-0.250;0.648	000110	0.014	0.429	1	55.57	9661	8488	0.64		3	7
#	#	-0.025;0.171	#	#	#	0.046;0.360	#	-0.159;0.514	2.599;10.375	-0.117;0.500	0.604;0.992	#	0.024;0.119	#	-0.133;1.250	-0.232;0.856	-0.628;1.015	0.266;0.804	0.085;0.116	0.764;1.779	-0.289;0.950	000001	0.000	0.200	1	27.12	9662	8489	0.64		3	15
#	#	#	#	-0.281;0.406	#	#	#	#	#	0.276;0.554	#	-0.063;0.379	-0.003;0.123	#	#	0.134;1.298	0.528;1.486	-0.097;0.387	#	#	0.434;0.645	011000	0.225	0.742	1	83.91	9974	8490	0.36		23	31
#	#	#	0.060;0.185	-0.306;0.664	#	0.358;0.521	#	0.015;0.425	#	#	#	#	#	#	0.063;0.188	-0.026;0.426	#	#	0.080;0.109	-0.044;1.191	-0.039;0.894	001010	0.000	0.000	1	47.33	8497	8497	0.41		0	3
-89.702;-72.153	#	#	#	-0.414;0.467	3.384;7.830	0.200;0.495	0.032;0.191	0.121;0.462	#	#	#	0.010;0.281	0.108;0.178	#	#	#	0.215;1.776	#	#	#	#	001010	0.002	0.273	1	45.10	9672	8499	0.41		3	11
#	#	-0.033;0.271	#	#	4.614;13.473	#	#	#	3.755;5.459	0.164;0.479	0.270;0.550	0.004;0.252	#	0.003;0.021	0.081;0.757	#	-0.345;0.812	#	0.060;0.087	#	-0.162;0.341	001110	0.152	0.686	1	75.39	9999	8502	0.50		35	51
#	#	-0.033;0.271	#	#	#	#	#	#	3.755;5.459	#	0.270;0.550	0.004;0.252	0.105;0.192	0.003;0.021	#	#	-0.345;0.812	#	#	0.505;1.877	#	001110	1.000	1.000	1	37.00	9675	8502	0.36		3	3
-81.219;-50.408	#	0.001;0.200	-0.005;0.096	#	6.650;6.997	0.218;0.471	#	-0.162;0.408	-5.461;6.452	-0.035;0.348	0.391;0.642	#	0.035;0.105	0.003;0.013	0.374;1.049	#	0.956;3.700	-0.038;0.527	0.068;0.110	#	0.355;1.677	100000	0.002	0.474	1	68.56	8504	8504	0.73		0	0
-77.557;-60.440	#	0.072;0.201	#	-0.341;0.346	#	#	0.230;0.424	#	0.659;7.362	0.159;0.554	#	#	0.045;0.110	#	#	#	-0.052;1.351	0.133;0.492	#	0.450;1.794	0.563;1.389	011000	1.000	1.000	1	48.67	9678	8505	0.50		3	3
-90.148;-58.598	0.070;0.128	0.045;0.235	#	#	#	#	0.030;0.160	0.194;0.638	#	-0.205;0.708	0.473;0.741	0.088;0.359	#	#	#	#	#	0.134;0.310	0.049;0.116	#	#	011000	0.142	0.676	1	74.23	9957	8506	0.45		23	34
#	#	0.004;0.166	0.001;0.189	#	0.501;6.485	#	-0.043;0.058	#	#	#	#	#	#	0.010;0.019	-0.306;0.389	#	#	#	0.080;0.129	#	#	100001	1.000	1.000	1	121.60	9788	8507	0.32		10	10
#	#	#	#	#	#	#	-0.007;0.173	#	6.583;12.552	#	#	-0.082;0.261	#	#	#	#	#	0.230;0.842	0.090;0.102	0.821;2.111	#	011000	0.014	0.429	1	43.00	9683	8510	0.27		3	7
#	#	#	#	#	4.176;8.382	#	#	0.081;0.913	6.583;12.552	#	0.473;0.741	-0.070;0.194	0.087;0.136	0.005;0.013	-0.686;0.568	-0.173;1.076	#	#	#	0.821;2.111	-0.006;0.497	011000	0.021	0.462	1	65.31	9683	8510	0.50		6	13
#	#	#	0.207;0.327	-0.533;0.790	#	0.094;0.208	#	#	#	0.055;0.542	0.463;0.671	-0.007;0.402	#	#	#	#	#	#	0.062;0.095	0.383;1.097	#	111000	1.000	1.000	2	39.67	9686	8513	0.36		3	3
-79.529;-60.272	0.022;0.107	#	0.207;0.327	#	#	#	#	-0.022;0.719	#	#	#	#	#	#	#	-0.105;0.698	#	0.228;0.477	0.062;0.095	0.383;1.097	#	111000	0.000	0.200	1	26.86	9686	8513	0.36		3	15
-89.702;-72.153	0.036;0.136	#	#	#	#	0.200;0.495	0.001;0.246	0.121;0.462	#	#	#	0.010;0.281	#	0.006;0.011	#	#	#	#	#	0.867;1.690	#	001010	0.055	0.560	1	56.15	9822	8515	0.36		14	25
