Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	0.025;0.045	#	#	#	#	#	#	0.129;0.325	#	#	-0.417;0.380	#	#	#	#	#	#	-11202102121231110434272744015257155457793476497393058551442630981969737882771334579649573371990549562515180503264578961402054413305907115139139430136055813989913513911386112.000;31222102121231310612753277731617666419608111616438283909567797512501880292671446938577102840378513036045248462200432257908641537343309035614260499456251543376853601806712832.000	#	#	#	#	#	0.004;0.030	#	#	#	#	0.639;1.075	#	#	010010000000000100000000000001010000000000000000000000000000000000000100100000010000000000010000000000000000110110000100000000000000000000000000000000000000000000000000000000	1.000	1.000	1	59.67	9825	8772	0.18		3	3
#	#	#	-0.039;0.293	-0.016;0.035	#	#	-1.573;1.601	0.277;0.580	#	#	#	#	#	#	#	#	#	#	-11202102121231110434272744015257155457793476497393058551442630981969737882771334579649573371990549562515180503264578961402054413305907115139139430136055813989913513911386112.000;31222102121231310612753277731617666419608111616438283909567797512501880292671446938577102840378513036045248462200432257908641537343309035614260499456251543376853601806712832.000	#	#	#	0.150;0.271	#	#	#	-0.096;0.294	-0.059;0.529	-1.056;1.089	0.511;1.203	#	#	010010000000000100000000000001010000000000000000000000000000000000000100100000010000000000010000000000000000110110000100000000000000000000000000000000000000000000000000000000	1.000	1.000	1	59.67	9825	8772	0.30		3	3
#	#	#	0.038;0.336	#	#	#	#	#	#	#	0.070;0.110	#	#	#	#	#	#	#	#	-0.300;1.233	#	#	#	#	#	#	0.165;0.710	#	0.302;1.712	-0.115;0.491	#	#	100000010101000001010101000110000101000000000000000000000000000001000010101000010000000000000000000000001100010010000100010000000000010000100010000100000000000000010000000000	0.114	0.805	1	757.39	9827	8774	0.18		3	576
#	#	-0.006;0.026	#	#	#	#	#	#	#	0.361;0.748	#	#	#	#	#	#	#	#	-17776652777802676207706477082429649585630736145698894968727145036372939227767675362523789824700562577908475170125699675525305095161710052388483156922873440664377848668094464.000;37778852777802875163399027586096902872871343527175482063548416087339894097216919482773048072449400348777800856078481683095844364021787287883826274686100479696864802867511296.000	-1.015;1.143	#	#	#	#	#	#	#	#	#	#	#	-0.001;0.157	010001100000000101100000101000001000100000000000000010000000000001000110100000010100010000010000000001000101010100000100010000000010000000000000000011000000000000000000000000	0.109	0.801	1	666.92	9839	8786	0.15		3	727
#	0.031;0.053	#	#	#	#	#	-1.256;2.213	#	#	#	#	#	#	#	-0.486;1.304	#	#	#	#	#	#	#	0.073;0.230	#	#	#	0.472;0.871	-0.049;0.390	-0.305;1.811	#	#	#	000000010101000001010101010000010101100010000000010000000000000101000000010000010000000000000010001100000100000011100100110100000000000000000000000100010000000000010000000000	0.084	0.780	1	689.41	9849	8796	0.21		3	723
#	#	#	-0.050;0.561	#	-0.021;0.796	#	#	-0.028;0.185	0.024;0.160	#	#	#	#	#	#	#	0.233;0.551	#	#	#	#	#	-0.001;0.200	-0.950;5.059	-0.002;0.038	#	#	#	#	#	#	#	010001000000100100000001000000000001000000001000000000000100000000010000000000000000000000010010100010000010010100000100000000000000000000100000000000000001000000000000000000	0.125	0.812	1	721.25	9851	8798	0.24		3	760
0.574;5.299	#	#	#	#	#	#	#	#	#	#	#	#	-0.011;0.200	-82.194;-41.818	#	#	0.195;0.790	#	-13232292223253130571906037498866367044303907438775648905410315146239159819088813739934910876858887494664242632492987701337993964585870090849189668353325785003654314744348672.000;33232312423253328858637333191248866266422632153643707567861329121403402976827891697927557696797977558833459878605052508821071371588294993552608492699564177064059739215757312.000	#	0.120;0.369	#	#	#	#	#	#	#	#	#	#	#	010000010100000100000001000001000000000000000000000000000000000001000100110000010000000000001011000000101100110010000000000000000000000000000000000000000000000000000000000000	0.153	0.829	1	778.33	9854	8801	0.18		3	458
#	#	0.006;0.035	#	0.019;0.048	#	#	#	#	#	#	#	#	#	#	#	-0.023;0.083	#	#	#	-0.880;0.733	#	-1.213;5.784	0.137;0.242	#	#	0.007;0.033	#	#	#	#	#	#	010001100000000101000000000010001010000000000000000000000000001000000000100100000000010000001010101010100000110100000100000000000000000000100000000000000000000000000000000000	0.119	0.808	2	693.38	9856	8803	0.21		3	173
#	0.025;0.046	0.006;0.050	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.023;0.083	#	#	#	-0.880;0.733	#	-1.213;5.784	0.137;0.242	#	#	0.007;0.033	#	#	#	#	#	#	010001100000000101000000000010001010000000000000000000000000001000000000100100000000010000001010101010100000110100000100000000000000000000100000000000000000000000000000000000	0.114	0.805	1	670.06	9856	8803	0.21		3	195
#	0.019;0.062	#	0.060;0.453	#	-0.131;1.057	#	#	#	#	0.358;0.478	#	#	#	-97.521;-33.255	0.751;1.795	#	#	#	#	-0.914;1.225	-0.027;0.462	#	0.003;0.273	#	#	#	#	#	#	#	0.462;0.690	#	010101100000000100100000000000000000000000000000000000000000000000000000000000010100000000000000101010000000010100000100000001000000000000100000000000000000000000000000000000	0.148	0.826	1	725.38	8806	8806	0.30		0	273
-0.426;2.535	#	#	#	#	#	#	-2.740;3.339	#	#	0.074;0.676	#	#	#	#	0.155;1.572	#	0.213;0.540	-0.093;0.341	#	#	-0.185;0.443	0.536;3.794	#	#	#	#	#	#	#	0.006;0.603	#	0.089;0.255	101010010000001000011001000010010101000000000000000000000000010000000001000100010010101000010011010100000100010011001010000000000000000010000000100100000000000100000000000000	0.101	0.795	1	479.15	9860	8807	0.30		3	33
#	#	#	#	#	#	#	#	#	#	#	0.061;0.112	0.383;0.746	#	#	#	#	0.350;0.595	-0.119;0.471	#	#	-0.034;0.446	#	0.087;0.200	#	#	-0.004;0.028	#	#	#	0.010;0.550	#	0.121;0.186	001001011010001010011001010000010101000010000000000000000000000001000000010000010000000000010000010101010101010110101010011000000000000000000000000100100000000000000000000000	0.107	0.800	1	728.46	9863	8810	0.27		3	148
#	0.032;0.060	#	#	#	#	#	#	#	#	#	#	0.426;0.960	-0.022;0.141	#	#	#	#	#	#	#	#	-1.071;5.447	0.103;0.228	#	#	#	#	#	#	#	#	#	101000010000000000010101010110000101000000000000011000000000000000000100100000010000000000010011010100000000010010000000010000000000010000100000010000000000000000000010000000	0.093	0.789	1	684.66	9864	8811	0.15		3	561
#	#	#	#	#	#	#	#	#	#	#	#	#	0.042;0.236	#	#	#	#	0.074;0.360	#	#	0.055;0.433	#	#	#	#	0.019;0.037	#	#	#	#	#	#	000001000101100001000100000100100000000000000000000001000000000100000111010100000000001000000000001000001100010111100000000000000000000100100000000100000100000000000000000000	0.089	0.785	1	723.16	9865	8812	0.12		3	229
#	#	#	#	#	#	#	#	-0.069;0.268	#	#	#	#	#	#	#	-0.029;0.072	0.340;0.649	#	-1625250252636614482917327151456989038844647890139142876165833204868341961220214890501080526902046180802091551789878109923662988936673493181598474818119100838974868401684480.000;23627252272638634424113032665220833333181097645364542366600596815538411746975099788248049940570287573415396476575656490580054371912883515843499721438617182545355627699372032.000	0.013;1.465	#	#	0.018;0.297	#	#	#	#	#	-0.122;1.201	#	#	#	011001001010001010001001101010010000000000001010100000100100000000010000000000010000000000010011010101010100010100101010011100000000000000000000000000000001000000000000000000	0.068	0.765	1	646.64	9872	8819	0.21		3	866
#	0.025;0.044	#	#	-0.003;0.059	#	0.122;0.880	-1.293;2.471	-0.030;0.193	#	#	0.044;0.126	#	#	#	#	#	0.192;0.674	-0.069;0.522	#	#	0.012;0.372	#	0.149;0.444	2.809;6.214	#	#	#	#	#	-0.152;0.455	#	0.047;0.144	010000000000000100010000000001001000000000000000000000001010100000000000000000010000000000000011001010000010010100000000010000000000000000000100000000000000000000000000000000	0.125	0.812	1	677.70	9873	8820	0.39		3	127
0.224;7.946	#	#	#	#	#	#	#	#	#	0.140;0.708	#	#	#	#	#	#	#	#	#	-1.169;1.332	#	#	#	-1.232;5.978	#	#	#	-0.005;0.409	#	#	#	#	000001000000000000100001100000000001000000000000000000000000000000000100100100000000000000000000100000010000010110000010000001000000001000000000000000000000000000000000000000	0.153	0.829	1	711.13	9874	8821	0.15		3	902
#	#	0.011;0.026	#	#	#	0.043;0.405	#	#	-0.025;0.164	#	#	#	#	#	0.689;1.968	#	#	#	#	#	#	#	#	#	#	#	0.203;0.792	#	#	#	#	#	010001100001000000000110001001000000100000000000000001000000000000000010101000010000000000000000000000000000010010100000000000000000000000000000000000000100000000000000000000	0.149	0.827	1	759.06	9875	8822	0.15		3	373
#	#	-0.007;0.032	#	#	#	#	-1.867;5.839	#	#	#	#	#	#	#	#	#	#	#	-9706051070625596700823919772784187934787270005572793889896550130628402804374514467977969439084559428732716026972151197243615640069487364354722261044133079172351840594427904.000;31708053070825816037472326012769852643389480066372773306067693197420243477411684667629105570023062329073327176107331832598046350101152434946950860629899341876808845147242496.000	#	0.016;0.394	#	#	0.505;5.011	#	#	0.158;0.730	#	#	-0.134;0.482	#	#	011001001000100110001001100000010001001000010000000000000000001000000100000000010100000000010010001000000100010100100000000000000000100000000000000000000000000000000000000000	0.121	0.810	1	762.00	9876	8823	0.21		3	680
3.701;7.620	0.027;0.052	#	#	#	#	#	#	#	#	#	0.061;0.120	#	#	#	#	#	#	#	-15666651566581666100014542868876108878460828418493583476334277202684930915868455817099319223813238689007004206460706323198183701208305207974141469313136523540846722972385280.000;17666651766781668155047589997544680087590818925927651377748709543195473776354030682850375213304765128284581739989079980622661670042222214750238189510569734962913013506506752.000	-0.462;1.702	#	#	#	#	#	-0.006;0.017	#	#	#	#	#	#	001000000100100001000001000010100000000001000010000000000000000000000010101001010000000000010010000001000001010110000100010000000000000000100010000100000000000000000000000000	0.109	0.801	1	727.65	9878	8825	0.18		3	400
3.480;8.781	#	#	#	#	#	#	#	#	#	#	#	#	-0.073;0.155	#	#	#	#	#	#	#	#	#	#	#	-0.003;0.020	#	#	#	#	#	0.003;0.952	#	010101100101100100000100100010001000000000000000000000000010000000000110000100000000001100010010101010010100010100100000000000000000000100100000000010000000000000000000000000	0.086	0.783	1	688.22	9881	8828	0.12		3	364
#	#	#	#	#	#	#	#	0.348;0.580	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.058;0.186	#	0.024;0.048	0.005;0.031	#	#	#	#	#	#	010100100000000100001010100000001000000000000000000000000000000000000000000000010100000000000000101000000000001100000100000010000010000000100000000000000000000000000000000000	1.000	1.000	1	64.67	9883	8830	0.12		3	3
3.110;9.219	#	0.027;0.054	#	#	#	#	#	#	#	0.117;0.603	#	#	#	#	#	-0.038;0.081	0.063;0.654	#	-14646352474769643756294995069739087546010484256264473910193670537096273545917326839201473077841641242475339432251144750095252939386097449657731117706522591440706791071023104.000;34848552474769845749035948602295775898816168772857121310293004337294261976816720135677186653841585425205250862094396261443147821834440216940738466888675039010347771154661376.000	#	#	#	#	#	#	#	#	#	-0.508;1.637	#	0.160;0.693	-0.027;0.138	010101100000000100000100000000000001100000000000000000000000000001000010110000010000000000001010100010000100010110000100000000000000000000000000000000000000000000010000000000	0.156	0.830	1	574.26	9884	8831	0.27		3	142
#	0.029;0.060	#	0.074;0.537	#	#	#	#	-0.097;0.182	#	#	#	#	#	-104.175;-41.974	#	#	0.281;0.581	-0.066;0.590	-20716142070735713705014564898744902732667729487501706981385706789002467911299647497556404687906974123085317415239104288998815509982757562734723793840912561816350152227553280.000;22718162272737713934541817776798271698483496897867106427312081836065769809183851606904076878309516285589587147247796375456836553274820430189905943740508778724516320688209920.000	#	-0.060;0.549	-0.800;4.375	0.024;0.202	#	#	#	0.381;0.676	#	#	-0.186;0.383	#	0.007;0.139	001001010101001001010101010100010101100000000000000000000000000001000010100000010000000000001010000100001000000110100100010000000000010100001010000011000000000000000000000000	0.076	0.773	1	716.55	9886	8833	0.39		3	669
#	#	#	#	#	#	#	#	#	0.024;0.187	#	0.060;0.111	#	#	#	#	-0.009;0.037	#	#	#	-0.340;0.871	#	#	0.048;0.197	#	#	0.000;0.016	#	#	0.120;1.501	#	#	0.076;0.221	000000000101010000010001000010010101000000000000000000000001000000001000000000000000101000001001010101010100010011000000010000000000000000000000000000000000010000000000000000	0.129	0.815	2	781.37	9888	8835	0.24		3	286
#	#	#	#	#	#	#	#	-0.014;0.142	0.039;0.188	#	#	#	#	-104.036;-29.831	#	#	0.338;0.656	#	#	#	#	#	#	0.357;5.764	#	#	#	#	#	#	#	#	000000000000000000000000000000000000000000000000000000000000000101000110111000010000001000001000010000101100110011000100000000000000000000000000000010000000000000000000000000	0.125	0.812	1	652.14	9890	8837	0.15		3	1001
#	#	#	#	#	-0.144;0.859	#	#	#	#	#	#	#	0.027;0.259	#	0.624;1.519	#	#	-0.054;0.482	#	#	#	#	-0.013;0.213	-3.124;6.617	#	#	#	0.142;0.383	#	#	#	#	100110010101000001010101010100000101100000000000000000000001000000001000000100000000101000000000010000001000110011010100000000000000000000100000000101000000000000000000000000	0.074	0.771	1	742.02	9892	8839	0.21		3	577
#	#	#	#	0.003;0.053	#	-0.179;0.546	-2.390;1.005	#	#	#	#	0.353;0.634	-0.050;0.161	#	#	#	#	#	#	#	-0.129;0.443	#	#	#	#	#	#	#	0.173;1.642	-0.101;0.524	#	#	010000000000010000010001010001010101000010000000000000000000000001000010110000010000000000000010000000000000010010000000000000000000000000000000000000000000000000010000000000	0.166	0.836	1	721.32	9893	8840	0.24		3	477
0.544;4.808	#	#	#	0.082;0.127	#	#	#	0.085;0.284	0.113;0.293	#	#	#	#	#	#	#	#	#	-19808043079825703849842114878985096297314544923090773042976659217756331957926023182991204778263767901576022500749674966487971140059653459051606089122180475380093932684705792.000;41808063081845904238439705688075858938437362082491472849011313047799742123461525143566423736110892192196208761222230506243693473476160027053052189713086875460815589824528384.000	#	#	-1.095;5.135	#	#	#	0.012;0.052	#	#	#	#	#	0.173;0.278	011000010001010100000101010101010101000000000000000000000001000000001000000000000000100000001100000000000000110011000100000000000000000000000000000000000000010000000000000000	1.000	1.000	1	112.67	9894	8841	0.24		3	3
#	#	#	#	#	#	0.226;0.566	#	0.106;0.263	0.079;0.293	0.548;0.779	#	#	0.120;0.245	#	#	#	#	#	#	#	#	#	0.106;0.344	#	#	#	#	0.274;0.655	#	#	#	#	011000010001010100000101010101010101000000000000000000000001000000001000000000000000100000001100000000000000110011000100000000000000000000000000000000000000010000000000000000	1.000	1.000	1	112.67	9894	8841	0.21		3	3
#	#	#	#	#	#	#	#	#	-0.022;0.177	0.168;0.646	#	#	#	#	0.418;1.064	#	0.052;0.706	#	#	#	#	0.512;3.867	-0.057;0.206	0.326;2.930	#	#	#	#	#	#	#	#	011001000000000000000001100010000001000000000000000000000001000000001001000000000000100000001001000101010100010011000010010000000000000000000000000000000000010000000000000000	0.117	0.807	2	729.42	9896	8843	0.21		3	199
#	#	#	#	#	#	#	#	#	#	#	#	#	#	-106.382;-31.086	-0.023;1.717	#	#	0.034;0.634	#	#	#	0.627;3.886	0.002;0.256	#	#	#	#	#	-0.054;1.150	#	#	#	000100010101000101010101010100000101100000000000000000000000000001000000111000000000000000001000010000001000010100000100000000000000000000000000000000000000000000010000000000	0.108	0.801	1	672.05	9900	8847	0.18		3	1002
-1.121;4.872	0.020;0.059	#	#	#	#	#	-1.977;3.486	#	#	#	#	#	-0.045;0.255	#	#	#	0.088;0.665	#	#	-0.975;0.840	#	#	#	#	#	#	#	#	0.329;1.328	#	0.551;0.874	0.085;0.183	101001010101000001010100000100000100100000000000000000000000000001000110101100000000000000000000000101000100010010000010010101000000000000000000000001000000000000000001000000	0.103	0.797	1	710.72	9901	8848	0.27		3	105
#	#	0.018;0.048	#	#	0.095;0.987	#	#	#	#	#	#	#	#	#	#	#	0.381;0.699	0.286;0.775	#	#	#	#	#	#	#	#	#	#	#	#	#	0.050;0.126	001001010000010000010001010110010101000000000000011000000000000001000110100000010000000000001011000100001000010010000100000000000000010010000000000100001000000000000000000000	0.081	0.778	1	644.77	9902	8849	0.15		3	171
0.905;8.166	0.028;0.043	0.002;0.039	#	#	#	-0.204;0.611	-0.461;4.116	#	#	#	#	#	#	#	#	#	0.326;0.569	#	#	#	-0.084;0.526	#	#	#	#	#	0.350;0.749	#	#	0.177;0.428	#	#	001001001010000010100000001000010000000000100000000000000000010000000100000100010000000000000011010100010100010001001000000000000000000000000000100000000000000100000000000000	0.108	0.800	1	701.03	8853	8853	0.27		0	293
#	#	-0.000;0.043	-0.160;0.443	#	#	#	#	#	-0.015;0.144	0.319;0.558	0.055;0.115	#	#	#	#	-0.018;0.061	0.281;0.535	#	#	#	#	0.338;4.171	0.043;0.188	#	0.007;0.086	0.013;0.031	0.296;0.643	#	#	#	#	#	010100100001010101000101000001000001000000000000000000000001000000000001000100000010101000000000100010000100010011000100010010000000001000000000001000000000010000000000000000	0.081	0.778	1	763.76	9907	8854	0.36		3	296
#	0.028;0.055	#	#	#	#	#	-1.634;2.205	-0.054;0.202	#	#	0.065;0.122	#	#	#	-0.397;1.193	-0.027;0.052	0.279;0.924	#	#	-0.861;1.741	#	#	#	#	#	-0.001;0.024	#	#	#	-0.052;0.365	0.372;0.932	-0.024;0.149	011001000110101000010100100000000000000000000000000000100100000010000000110000010000000000000011000101000000010100101010010000000000000000100000000100000001000000000000001000	0.093	0.789	1	751.78	9911	8858	0.36		3	648
#	#	#	0.220;0.543	#	#	#	#	#	#	#	0.041;0.131	#	#	-101.788;-47.226	#	#	#	#	#	#	#	#	0.073;0.287	#	#	#	#	#	#	#	#	#	010101000000000100100000101000001010000000000000000010000000000000000010100000010001000000100010101010010100010110000100000000000000000000100010000000000000000000000000010010	0.100	0.794	1	625.18	9912	8859	0.12		3	782
#	#	#	#	#	0.032;0.774	#	#	#	0.079;0.172	#	#	#	-0.039;0.202	#	#	#	#	0.057;0.620	#	#	#	#	#	#	-0.016;0.052	#	0.248;0.854	#	#	#	#	#	010001100001100001100000101010001000000000000000000000000000100000100000000000000000000000000000101000000100010000000100000010000110000000000000000000000000000000001000000000	0.109	0.801	1	698.57	9913	8860	0.18		3	697
#	#	#	0.050;0.321	#	#	#	-0.869;3.117	-0.007;0.211	#	#	0.046;0.119	#	#	-87.565;-50.462	0.583;1.577	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	100000000101001001010101010110000101000000000000000000000001000000001000000000000010100000000001000100001100010011000100000000000000000000000000000000000000010000000000000000	0.108	0.800	1	712.34	9915	8862	0.18		3	527
#	#	#	#	0.016;0.064	#	#	#	-0.024;0.171	-0.006;0.153	0.235;0.696	0.061;0.119	#	#	#	-0.227;0.966	-0.030;0.062	0.319;0.682	#	-13746442364759744621851669009326727876884297044199514467078211626988820957917997468711704605362264033167964489738910775339467290722072933365958501916452638521344726126297088.000;35748462584779744883479274662708135567942355984922080753408463247401714564816049506166955126320962634512625804606630236198933470498464733232511082678744991929709836099387392.000	#	#	0.774;5.470	#	#	#	#	0.187;0.741	#	1.260;2.289	#	#	0.024;0.187	011001010110010000010001000000000101000000000000000000000000000000100000000010000000000000000011000101010000000100001000000000000000000000000000000000000000000000001000000000	0.406	0.914	1	730.83	9916	8863	0.39		3	6
#	#	#	#	0.016;0.064	#	#	-3.099;2.290	-0.024;0.171	-0.006;0.153	0.235;0.696	#	#	#	#	-0.227;0.966	-0.030;0.081	0.319;0.682	#	-13746442364759744621851669009326727876884297044199514467078211626988820957917997468711704605362264033167964489738910775339467290722072933365958501916452638521344726126297088.000;35748462584779744883479274662708135567942355984922080753408463247401714564816049506166955126320962634512625804606630236198933470498464733232511082678744991929709836099387392.000	#	#	0.774;5.470	0.060;0.197	#	#	#	0.187;0.741	#	#	#	#	0.024;0.187	011001010110010000010001000000000101000000000000000000000000000000100000000010000000000000000011000101010000000100001000000000000000000000000000000000000000000000001000000000	0.121	0.809	1	772.14	9916	8863	0.39		3	445
#	#	0.005;0.047	0.425;1.010	0.008;0.035	#	#	#	#	#	#	#	#	#	#	0.401;2.215	#	#	#	#	#	#	3.003;10.191	0.025;0.267	#	#	#	#	#	#	#	#	0.006;0.104	001000000000101000010101000010000101000000000000000000000000000000100000000010000000000100100001000101000100010100000000000000000010000000000000000000000000000000001000000000	0.217	0.858	1	246.56	9918	8865	0.21		3	9
2.629;6.548	#	#	#	#	#	#	#	#	#	#	#	#	#	-90.992;-40.795	#	#	#	#	#	-0.838;1.744	#	#	#	#	-0.005;0.040	#	#	#	#	#	0.300;0.755	#	011001010010101010010000101010010101000000000000000000000100000110000100110000010100000000010011010100010000010110101010110100000000000000000000000000000000000000100000000000	0.076	0.772	1	763.20	9920	8867	0.15		3	813
#	#	0.008;0.027	#	#	#	0.002;0.635	-1.103;3.769	#	-0.012;0.220	#	#	#	#	#	#	0.005;0.062	#	#	#	#	#	#	#	#	#	-0.006;0.032	0.166;0.799	#	#	#	0.339;0.697	0.057;0.169	000001001010000010001000001010010001000000000000000000000010000000010000100000010000000000010001000101010000000100000000001100000000000000000000000000000000000000000100001000	0.107	0.800	1	752.71	9921	8868	0.27		3	685
0.650;6.759	#	#	#	#	#	-0.194;0.644	#	0.142;0.158	#	#	#	0.243;0.896	#	#	0.017;1.682	#	0.338;0.674	#	83828308383913832346320286106495069143193684501259878403691649908188948517694574597733081568003619262793510257327241715720431774237781791505317089748522793131439795581485056.000;118171711818288180058710440032193925644895769198611801474897296927971382149421237869459764756625103012759212462253472441982544649577529093522914556277986847383327180373098496.000	#	0.084;0.333	#	#	#	#	-0.006;0.030	#	-0.006;0.558	#	#	#	#	101000010101101000010101010010010101000000000000000000000000010000000001000000010010000000000001010100000000010010000010000000000000011000100000100100000000000100000000000000	0.020	0.849	1	614.11	8869	8869	0.30		0	0
#	#	0.004;0.021	#	#	#	#	#	-0.092;0.192	#	0.161;0.663	#	#	#	#	#	-0.049;0.068	#	#	#	-0.341;1.595	-0.015;0.428	#	#	#	#	#	#	0.083;0.473	-0.681;1.170	#	#	#	101000000000101000010100000010000000000000000000000000000001000100000001011100000010000000010101010101010100010011101000010000000000001000000000000100000000000001000000000000	0.074	0.771	1	688.18	9924	8871	0.24		3	589
#	#	0.008;0.026	0.217;0.587	#	#	#	#	-0.006;0.127	#	#	0.086;0.118	#	#	#	#	#	#	0.064;0.516	#	#	0.094;0.380	#	#	#	-0.002;0.040	#	0.527;0.787	#	-0.244;1.019	#	#	#	010000000101000100010101010001010001000000000000000000000001000100001100000000010000101000001000010000100000110011000000000000000000000000000010000000000000000001000000000000	0.102	0.796	2	765.18	9929	8876	0.27		3	193
#	0.031;0.062	#	#	#	#	#	#	-0.005;0.156	#	#	#	#	#	#	#	-0.034;0.064	#	#	#	#	#	#	#	#	#	0.006;0.042	#	#	#	#	#	#	011001000000000010010000000000010000000000000100000000000000000100000000000000000000000000010000010100010100010001001010000100000000000100000000000000000000000000000000000000	0.127	0.814	1	683.41	9930	8877	0.12		3	999
#	#	#	#	#	#	#	0.755;2.969	#	0.066;0.255	0.195;0.632	#	#	#	#	0.168;1.138	-0.019;0.033	0.138;0.702	0.196;0.446	#	#	-0.100;0.444	-1.669;4.945	#	#	#	#	#	-0.041;0.365	-0.784;1.332	#	#	#	010001001000010100000000000000010001000000000000000000000000000000010000000010010000000000001011000000100000010100000000000000000000000000000000000000000000000000000000000000	0.140	0.821	1	652.41	9931	8878	0.33		3	167
#	#	#	#	#	#	#	#	-0.075;0.228	#	#	#	0.488;0.805	-0.020;0.152	#	0.354;1.870	#	0.316;0.871	#	#	#	#	-1.398;3.299	#	#	#	#	#	#	#	-0.172;0.444	#	#	010001000010100000000010101010000010000000000000100000100100000000000000100100000100000000110000000101010000010100000000010000000000000010100100000110000000000000000000100000	0.079	0.775	1	696.43	9934	8881	0.21		3	628
-0.226;5.767	#	#	-0.164;0.474	0.012;0.059	#	#	-2.706;2.609	#	#	#	#	#	#	-96.600;-23.487	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.273;0.622	#	001000010101000000010100000100010101000010000000010000000000000001000000010000010000000000000001010101000000010010000100110000000000000000100000000000000000000000000010000000	0.126	0.813	1	795.31	9935	8882	0.18		3	601
