Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	0.285;0.567	#	0.318;0.794	#	#	#	#	#	0.562;1.131	-0.162;0.381	#	0.412;1.075	0.213;1.034	#	100000	0.089	0.785	1	192.49	49521	45658	0.35		15	45
#	#	#	#	#	#	#	-0.240;0.450	-0.245;0.245	#	-0.068;0.524	-0.136;0.265	#	#	-0.165;0.135	-0.669;0.385	#	010000	0.461	0.925	1	187.27	49996	45661	0.35		184	237
#	-0.101;0.107	#	#	#	#	#	#	#	#	-0.135;0.255	#	-0.133;0.327	#	0.420;0.850	#	0.525;0.942	100000	0.052	0.744	1	185.61	49953	45668	0.29		239	908
#	0.471;0.841	#	0.600;0.890	0.268;0.698	#	0.319;0.749	#	0.637;0.960	0.865;1.135	0.442;0.782	0.260;0.633	0.875;1.125	#	#	0.264;0.739	0.333;0.715	000010	1.000	1.000	1	66.50	49037	45669	0.65		2	2
#	0.471;0.841	#	#	#	#	#	0.205;0.575	#	#	0.442;0.782	#	0.875;1.125	#	#	#	0.333;0.715	000010	1.000	1.000	1	66.50	49037	45669	0.29		2	2
#	-0.072;0.958	-0.152;0.218	-0.841;0.349	-0.156;0.184	#	#	#	-0.003;0.867	-0.152;0.455	-0.113;0.381	0.382;1.044	0.119;1.037	0.097;0.522	#	0.462;0.848	#	001000	0.108	0.801	1	239.12	49950	45670	0.65		101	246
-0.090;0.170	0.075;0.445	-0.156;0.254	#	#	#	#	#	-0.097;0.898	0.556;1.002	#	#	0.127;0.567	#	#	#	#	000001	0.115	0.806	1	116.14	49829	45673	0.35		5	12
#	#	#	#	#	-0.074;0.406	-0.010;0.270	-0.131;0.450	-0.014;0.237	#	#	#	#	0.011;0.401	#	#	-0.193;0.193	010000	0.315	0.891	1	205.50	49996	45675	0.35		111	165
#	-0.197;0.223	#	-0.219;0.231	-0.161;0.169	#	-0.153;0.227	0.658;1.128	0.587;0.917	0.759;1.069	#	#	0.790;1.616	0.010;0.430	0.698;1.120	0.707;1.118	0.186;1.113	000010	0.214	0.857	1	67.71	49046	45678	0.71		4	7
-0.081;0.169	#	#	-0.165;0.265	#	#	0.052;0.598	#	#	#	0.032;0.536	#	#	#	#	0.013;0.503	#	000010	0.064	0.760	1	188.91	49965	45690	0.29		125	470
-0.085;0.187	#	-0.060;0.230	0.012;0.452	#	-0.057;0.690	#	#	#	-0.184;0.206	-0.222;0.194	0.269;0.742	-0.147;0.223	#	0.414;0.794	#	0.334;0.977	000100	0.143	0.823	1	223.14	49931	45691	0.59		222	505
#	#	#	-0.010;0.280	#	#	0.027;0.215	0.457;1.061	#	#	-0.181;0.360	0.504;0.655	#	-0.382;0.574	#	#	0.333;0.721	001000	0.070	0.766	1	228.62	49962	45693	0.41		93	283
#	#	#	#	#	0.227;1.218	#	#	#	#	#	#	#	0.392;0.559	#	#	0.567;0.944	000001	0.126	0.813	1	141.36	49981	45698	0.18		48	115
-0.126;0.274	-0.130;0.220	-0.157;0.203	-0.132;0.198	-0.226;0.582	#	-0.443;0.248	0.514;0.874	0.221;0.571	0.164;0.564	#	0.734;1.137	-0.125;0.112	0.029;0.449	#	#	0.682;1.059	100010	0.068	0.764	1	143.78	49072	45704	0.76		2	12
#	0.830;1.170	0.305;0.585	-0.099;0.427	#	#	0.542;1.022	#	#	#	#	-0.374;0.290	0.015;0.435	#	#	#	#	010000	1.000	1.000	1	56.00	49076	45708	0.35		2	2
-0.128;0.196	#	#	#	-0.074;0.321	0.646;0.984	#	-0.240;0.342	0.580;1.030	-0.198;0.655	#	#	#	0.205;0.402	#	#	#	010000	1.000	1.000	1	56.00	49076	45708	0.41		2	2
#	0.191;0.739	#	#	#	#	0.018;0.448	#	#	-0.006;0.375	#	#	#	#	-0.155;0.391	#	#	000010	0.072	0.769	1	171.12	49975	45719	0.24		73	234
0.227;0.697	-0.059;0.331	0.363;0.713	0.314;0.567	0.129;0.439	0.063;0.313	-0.059;0.261	#	0.496;0.926	0.170;0.530	0.093;0.543	0.142;0.435	-0.162;0.381	-0.329;0.348	0.599;0.793	#	0.250;0.706	100000	1.000	1.000	1	131.00	49088	45720	0.88		2	2
#	0.432;0.882	#	-0.082;0.241	-0.209;0.211	#	#	#	-0.152;0.211	#	#	#	0.600;0.970	-0.116;0.184	0.693;1.003	#	#	100000	1.000	1.000	1	119.50	49093	45725	0.41		2	2
#	#	-0.096;0.404	#	-0.157;0.475	0.252;0.702	-0.175;0.175	-0.148;0.249	#	0.124;0.374	-0.134;0.136	#	0.352;0.742	-0.149;0.583	#	#	-0.106;0.271	010000	1.000	1.000	1	169.43	49501	45726	0.59		7	7
#	#	0.122;0.474	0.317;0.336	#	#	#	#	#	#	#	-0.201;0.588	#	0.072;0.617	#	#	#	000010	0.047	0.737	1	189.72	49068	45734	0.24		4	38
#	#	0.219;0.659	#	#	#	#	-0.134;-0.051	#	#	0.274;0.863	-0.431;0.146	0.251;0.671	-0.028;0.462	0.015;0.250	#	#	010000	0.100	1.000	1	81.09	45736	45736	0.41		0	0
#	#	0.195;0.691	#	#	#	#	#	#	#	#	#	0.397;0.931	#	#	#	0.190;0.533	000001	0.089	0.785	1	135.67	49915	45737	0.18		65	174
0.377;0.727	#	#	#	#	#	#	0.100;0.629	#	#	0.336;0.919	0.306;0.814	-0.125;0.295	#	#	#	#	000001	0.079	0.776	1	158.39	49764	45739	0.29		18	52
0.435;0.837	0.386;0.969	#	#	#	#	0.130;0.440	#	#	#	0.336;0.919	#	0.010;0.300	#	#	#	0.265;0.700	000001	1.000	1.000	1	133.33	49107	45739	0.35		6	6
#	#	#	#	#	#	-0.134;0.146	0.154;1.376	-0.212;0.354	-0.166;0.058	#	#	#	-0.187;0.069	0.415;1.317	#	0.334;0.977	000100	0.157	0.831	1	196.52	49970	45742	0.41		180	390
0.243;0.658	0.456;1.362	#	0.006;0.393	#	#	#	0.038;0.488	#	0.451;0.682	0.230;0.650	#	#	#	0.385;0.882	-0.006;0.400	0.471;0.868	000001	1.000	1.000	1	95.75	49112	45744	0.53		4	4
-0.069;0.221	-0.266;0.147	#	#	#	#	-0.156;0.244	#	-0.185;0.138	#	#	-0.015;0.214	#	#	#	0.672;1.156	#	010000	1.000	1.000	1	68.00	49116	45748	0.35		2	2
-0.007;0.343	#	#	#	0.108;0.483	#	#	#	#	0.257;0.627	0.083;0.503	#	0.528;1.048	#	0.445;0.950	0.616;0.913	#	000001	0.028	0.700	1	128.80	49117	45749	0.41		2	5
#	0.136;0.476	-0.026;0.434	#	0.013;0.388	-0.132;0.328	#	0.572;0.862	0.403;0.753	#	#	#	#	#	#	0.616;0.913	0.600;0.938	000001	0.129	0.815	1	144.76	49735	45749	0.47		8	18
#	-0.053;0.277	#	#	#	#	#	#	-0.191;0.259	#	#	#	-0.163;0.187	#	#	0.581;0.957	#	100000	0.075	0.771	1	202.00	49986	45750	0.24		308	935
-0.145;0.292	-0.101;0.019	#	-0.144;0.196	-0.156;0.185	#	#	0.329;0.809	#	0.265;0.607	-0.198;0.167	0.473;0.874	-0.159;0.221	0.303;0.743	0.314;0.804	0.506;0.753	0.448;0.917	000110	0.056	0.750	1	100.00	45751	45751	0.76		0	4
0.358;0.618	-0.155;0.165	#	#	#	#	#	-0.250;0.250	#	#	-0.202;0.357	#	0.860;1.140	#	#	#	#	100000	1.000	1.000	1	68.50	49121	45753	0.29		2	2
#	#	0.553;1.003	#	-0.209;0.223	-0.238;0.704	-0.004;0.486	#	-0.200;0.534	#	#	0.090;0.552	0.805;1.195	#	#	#	#	100000	1.000	1.000	1	68.50	49121	45753	0.41		2	2
#	#	#	#	#	0.252;0.552	#	-0.241;0.480	#	#	-0.068;0.781	#	#	-0.225;0.401	#	-0.149;0.193	#	010000	0.365	0.904	1	146.21	49958	45755	0.29		48	66
-0.124;0.768	0.193;0.590	#	#	0.144;0.467	#	#	#	0.190;0.711	0.104;0.455	#	0.271;0.924	0.018;0.649	0.208;0.359	#	#	#	001000	0.184	0.844	1	234.43	49777	45758	0.47		39	75
-0.329;0.203	#	#	#	#	#	#	#	#	#	#	0.712;1.093	#	-0.153;0.184	0.576;0.866	#	0.756;1.568	100000	0.146	0.825	1	193.70	49951	45767	0.29		130	273
#	#	#	#	#	#	#	0.812;1.406	-0.150;0.320	#	#	#	-0.133;0.327	-0.153;0.184	#	#	0.525;1.112	100000	0.295	0.885	1	190.47	49986	45768	0.29		98	151
0.115;0.445	#	0.312;0.652	#	0.311;0.781	#	-0.159;0.181	0.582;0.852	#	0.092;0.476	0.083;0.413	#	#	0.239;0.681	#	0.548;0.825	0.190;1.243	000001	0.066	0.762	1	114.29	49137	45769	0.59		2	7
-0.124;0.180	#	#	#	0.112;0.672	#	#	#	0.081;0.391	0.104;0.455	-0.492;0.381	0.395;0.670	#	0.066;0.574	#	#	#	001000	0.201	0.852	1	227.82	49962	45770	0.41		65	117
-0.144;0.226	-0.524;0.170	#	-0.134;0.167	-0.247;0.371	#	-0.579;0.195	#	#	0.477;0.594	#	-0.376;0.467	#	-0.173;0.292	#	#	#	010000	1.000	1.000	1	146.09	49932	45774	0.47		12	12
-0.177;0.243	-0.247;0.227	-0.163;0.187	-0.150;0.200	-0.200;0.270	-0.136;0.174	#	0.526;0.846	-0.027;0.303	-0.196;0.224	#	#	0.458;0.738	-0.061;0.049	0.458;0.808	0.572;0.869	0.494;0.921	000110	0.162	0.833	1	95.00	45777	45777	0.82		0	3
#	#	#	#	#	-0.238;0.243	#	#	0.167;0.576	#	0.120;0.600	0.801;1.431	#	#	#	#	0.646;0.964	100000	0.502	0.933	1	186.60	49147	45779	0.29		8	10
0.537;0.837	0.755;1.245	0.447;0.787	#	0.640;0.890	#	#	0.210;0.500	0.141;0.471	0.548;0.828	0.514;0.981	0.032;0.297	0.274;0.554	#	0.022;0.332	#	#	000001	1.000	1.000	1	70.50	49152	45784	0.65		2	2
#	#	#	0.280;0.803	0.640;0.890	0.544;1.004	0.845;1.155	#	0.141;0.471	0.548;0.828	#	0.032;0.297	#	#	#	0.086;0.492	#	000001	1.000	1.000	1	70.50	49152	45784	0.47		2	2
#	0.221;0.521	0.002;0.262	-0.110;-0.009	0.056;0.356	#	0.215;0.495	0.444;0.884	0.027;0.307	-0.069;0.231	#	0.542;0.827	-0.192;0.238	-0.018;0.392	0.494;0.814	0.475;0.822	0.569;0.986	100001	0.045	0.924	1	141.20	45787	45787	0.82		0	0
#	#	#	#	#	0.241;1.218	#	#	#	#	#	#	#	#	#	#	0.567;0.605	000001	0.128	0.814	1	167.74	49897	45794	0.12		53	115
0.181;0.727	0.016;0.436	#	#	#	0.241;0.529	#	0.241;0.731	#	0.312;1.002	-0.097;0.919	0.156;1.170	0.150;0.920	0.356;0.656	#	#	0.529;0.944	000001	0.209	0.855	1	195.78	49981	45794	0.59		13	23
#	#	#	#	0.204;0.955	#	#	0.153;0.563	#	#	#	#	#	#	#	0.313;0.921	#	000001	0.067	0.763	1	174.74	49987	45803	0.18		197	639
-0.074;0.186	#	#	#	#	#	0.754;1.054	#	#	#	-0.057;0.650	#	#	#	#	#	0.491;0.789	000001	1.000	1.000	1	89.50	49171	45803	0.24		2	2
#	0.578;1.048	#	0.583;0.893	0.528;0.838	#	#	0.082;0.502	#	#	#	#	#	0.384;0.804	0.097;0.587	#	#	000010	0.035	0.714	1	96.10	49174	45806	0.35		2	14
-0.185;0.235	0.822;1.162	#	#	0.481;1.205	0.696;1.046	0.765;0.920	#	-0.040;0.198	0.588;1.211	#	#	0.171;0.551	0.077;0.427	0.724;1.024	#	0.420;0.881	010000	0.100	1.000	1	40.89	45807	45807	0.65		0	0
#	#	0.617;1.007	0.726;1.196	#	#	0.765;1.235	0.220;0.588	-0.132;0.370	#	0.765;1.235	0.503;0.925	#	#	#	0.234;0.728	0.457;0.846	010000	1.000	1.000	1	53.43	49845	45807	0.53		7	7
#	#	#	#	#	0.121;0.546	#	#	#	#	#	-0.035;0.801	0.302;0.931	#	0.274;0.774	#	#	000001	0.081	0.778	1	171.00	49987	45816	0.24		154	430
#	#	#	0.552;0.877	#	0.644;0.994	-0.189;0.318	0.393;0.653	-0.178;0.312	0.432;0.922	#	#	-0.167;0.718	#	#	0.372;0.803	-0.148;0.575	010000	0.263	0.875	1	65.00	49395	45817	0.53		5	8
0.304;0.774	-0.196;0.274	0.526;0.806	0.447;0.847	0.177;0.627	#	-0.120;0.300	0.368;0.778	-0.129;0.201	-0.140;0.314	-0.075;0.375	0.370;0.694	-0.067;0.193	-0.136;0.214	0.432;0.882	0.320;0.765	0.244;0.601	000110	1.000	1.000	1	86.00	49189	45821	0.94		2	2
-0.247;0.383	-0.233;0.237	#	#	-0.229;0.256	#	-0.136;-0.064	#	#	#	#	#	#	#	0.693;0.931	#	#	100000	0.020	0.852	1	161.45	45822	45822	0.29		0	0
#	#	#	#	#	-0.235;0.090	#	#	#	-0.197;0.259	-0.102;0.348	0.527;0.742	-0.483;0.251	-0.187;0.203	#	0.476;1.118	0.566;1.019	000100	0.222	0.860	2	230.39	49931	45823	0.47		150	273
-0.247;0.203	0.480;0.740	#	#	#	-0.180;0.200	#	0.760;1.406	#	-0.236;0.157	0.120;0.622	0.801;1.146	#	#	#	#	0.819;1.113	100000	1.000	1.000	1	158.00	49192	45824	0.47		2	2
-0.124;0.311	-0.029;0.590	#	#	#	-0.115;0.724	#	#	#	0.104;0.573	-0.081;0.360	#	0.119;0.710	0.097;0.574	#	#	0.265;0.769	001000	0.085	0.782	1	222.23	49990	45828	0.47		145	399
#	-0.175;0.439	#	-0.190;0.603	#	#	#	0.457;1.061	#	#	#	#	0.119;1.037	0.204;0.534	#	0.462;0.898	#	001000	0.080	0.777	1	192.73	49990	45828	0.35		118	348
#	-0.139;0.151	0.207;0.497	0.387;0.677	#	-0.108;0.494	-0.017;0.249	#	#	#	#	#	-0.134;0.500	0.072;0.503	0.015;0.385	#	0.041;0.507	000010	0.103	0.796	1	151.37	49303	45835	0.53		7	18
#	#	#	#	#	#	#	0.356;0.953	0.585;0.935	0.454;1.197	-0.022;0.549	0.705;1.088	#	#	#	#	0.686;1.023	001000	0.053	0.745	1	98.18	49946	45838	0.35		9	32
#	-0.139;0.151	#	-0.082;0.336	#	#	#	0.320;0.590	#	#	#	#	#	#	0.015;0.385	#	0.041;0.485	000010	0.084	0.781	1	193.42	49930	45845	0.29		43	124
-0.139;-0.065	-0.530;0.160	#	-0.190;0.230	#	0.232;0.318	#	#	#	0.596;0.856	-0.143;0.147	#	0.433;0.931	0.164;0.624	#	#	#	000001	0.100	1.000	1	108.00	45851	45851	0.47		0	0
#	#	#	0.281;0.772	#	-0.115;0.724	0.055;1.441	0.065;0.991	0.301;0.711	#	#	0.073;0.564	#	0.208;0.359	#	#	0.265;1.099	001000	0.095	0.790	2	182.96	49544	45852	0.47		17	46
0.271;0.552	0.596;0.818	#	-0.078;0.504	#	#	#	0.243;0.761	#	0.312;0.572	0.003;0.423	0.559;1.050	#	#	#	-0.024;0.821	0.446;0.605	000001	1.000	1.000	1	212.50	49225	45857	0.53		2	2
#	0.146;0.586	#	#	#	#	0.249;0.798	0.461;0.625	#	#	#	#	0.200;0.622	#	#	-0.028;0.994	#	000001	0.054	0.747	1	191.79	49981	45860	0.29		42	155
0.052;0.452	#	0.385;0.567	#	#	#	-0.193;0.656	0.751;1.406	#	0.259;0.729	#	0.429;1.131	-0.199;0.258	#	0.348;1.042	#	#	100000	1.000	1.000	1	132.40	49776	45862	0.47		5	5
0.054;0.464	-0.101;0.107	0.209;0.549	#	#	#	#	0.812;1.406	-0.150;0.320	#	-0.056;0.284	#	#	-0.153;0.184	#	#	0.525;0.942	100000	1.000	1.000	1	171.50	49230	45862	0.47		4	4
#	#	#	#	#	0.113;0.366	#	0.147;0.681	#	-0.069;0.293	#	0.124;0.595	0.237;0.677	0.275;0.579	#	#	#	001000	0.110	0.802	1	190.47	49962	45869	0.35		13	32
#	-0.127;0.958	#	#	0.039;0.966	-0.081;0.875	0.176;0.656	#	0.326;0.778	#	-0.203;0.807	#	#	#	0.119;1.393	#	#	001000	0.065	0.761	1	176.60	49924	45869	0.41		100	369
-0.044;0.296	-0.114;0.156	-0.167;0.323	-0.209;0.271	-0.107;0.323	#	-0.156;0.214	0.497;0.937	-0.182;0.198	-0.076;0.244	-0.178;0.242	0.688;0.973	0.380;0.481	0.698;1.048	0.624;1.054	0.539;0.974	0.653;1.000	010000	0.017	0.667	1	80.00	45870	45870	0.94		0	2
#	0.054;0.104	#	#	#	#	#	-0.265;0.350	-0.027;0.403	0.009;0.492	-0.002;0.264	-0.201;0.588	-0.216;0.500	#	-0.319;0.308	0.048;0.503	#	000010	0.193	0.848	1	224.99	49610	45881	0.53		24	44
0.238;0.578	#	#	#	#	#	#	0.036;0.446	-0.198;0.232	0.805;1.195	#	-0.226;0.339	-0.219;0.573	#	#	-0.149;0.381	-0.188;0.198	010000	1.000	1.000	1	51.50	49251	45883	0.47		2	2
#	#	#	0.470;0.905	#	#	#	#	#	#	#	#	#	-0.044;0.572	#	#	#	000001	0.105	0.798	1	112.57	49929	45884	0.12		136	335
#	#	0.508;0.995	0.495;0.930	#	0.165;0.465	0.293;1.028	#	#	0.114;0.384	#	#	#	0.072;0.366	0.148;0.546	-0.186;0.821	0.144;0.269	000001	0.022	0.858	1	132.97	45884	45884	0.53		0	0
#	#	#	#	0.675;0.849	#	#	#	0.352;0.802	#	#	#	0.060;0.320	#	0.360;0.760	#	0.330;0.975	000001	1.000	1.000	1	124.00	49255	45887	0.29		2	2
0.271;0.664	#	#	#	#	#	#	#	#	-0.307;1.418	#	0.421;0.682	#	#	#	#	#	000001	0.081	0.778	1	165.22	49995	45889	0.18		152	419
#	#	#	#	0.524;1.175	-0.003;0.485	0.563;1.135	#	#	0.141;0.561	0.241;0.721	0.473;0.836	0.447;1.381	#	#	0.461;0.778	#	001000	0.107	0.800	1	125.80	49260	45892	0.47		2	5
0.865;1.135	0.850;1.150	#	#	0.020;0.510	0.576;1.016	#	0.320;0.620	-0.098;0.152	#	0.058;0.328	-0.088;0.314	#	#	#	-0.149;0.259	-0.094;0.263	010000	1.000	1.000	1	53.00	49264	45896	0.59		2	2
#	0.433;0.733	#	0.470;0.905	#	#	#	#	#	#	#	#	#	#	#	#	#	000001	0.285	0.882	1	116.23	49897	45897	0.12		61	96
#	0.445;0.640	#	#	#	0.318;0.683	#	#	#	#	#	#	#	-0.044;0.572	#	#	#	000001	0.182	0.843	1	140.02	49820	45897	0.18		45	83
#	0.086;0.346	#	0.030;0.768	0.185;0.424	#	-0.005;0.426	0.420;0.820	#	0.347;0.597	-0.022;0.380	0.504;0.785	#	#	#	#	#	001000	0.191	0.847	1	219.42	49880	45898	0.47		13	24
#	#	#	#	#	#	#	#	#	#	#	#	#	-0.669;0.203	#	#	#	000100	0.046	0.734	2	187.29	49970	45899	0.06		457	2392
#	0.093;0.383	0.011;0.481	0.058;0.348	0.263;0.533	-0.026;0.314	-0.018;0.402	0.463;0.923	-0.023;0.277	-0.099;0.351	#	#	#	-0.176;0.324	0.493;0.823	0.593;0.890	0.561;0.809	000110	0.021	0.679	1	210.12	49271	45903	0.76		3	14
#	#	#	0.285;0.625	-0.180;0.300	#	#	0.545;0.955	#	#	-0.145;0.295	#	#	-0.556;0.166	0.632;1.122	#	#	100000	0.700	0.965	1	145.70	49976	45908	0.35		17	19
0.054;0.464	#	#	#	#	-0.203;0.207	#	#	#	#	#	0.651;1.131	#	-0.154;0.184	0.568;1.122	#	0.613;1.010	100000	0.059	0.754	1	195.73	49976	45908	0.35		55	202
#	0.830;1.170	0.307;0.787	0.064;0.755	#	#	#	0.110;0.470	0.352;0.791	#	#	0.224;0.627	-0.078;0.544	0.400;0.710	0.048;0.741	#	0.349;0.745	000001	1.000	1.000	1	77.00	49277	45909	0.59		2	2
-0.092;0.778	#	0.322;0.772	#	#	#	0.805;1.195	0.110;0.470	#	0.612;0.941	0.658;0.938	#	#	#	#	-0.024;0.411	#	000001	1.000	1.000	1	73.75	49277	45909	0.41		4	4
#	#	#	#	-0.215;0.502	#	#	#	#	#	-0.122;0.854	0.263;0.754	#	0.020;0.325	#	0.013;1.141	#	000010	0.047	0.736	1	217.33	49972	45911	0.29		299	1626
-0.144;0.316	-0.130;0.958	#	#	#	-0.011;0.249	0.172;1.450	#	0.106;0.711	#	0.004;0.381	#	0.119;1.158	0.097;0.405	#	#	#	001000	0.178	0.842	1	245.98	49990	45919	0.47		65	122
#	0.011;0.481	-0.057;0.322	0.012;0.452	#	#	#	#	#	-0.197;0.274	0.008;0.318	#	-0.162;0.251	-0.187;0.203	#	#	0.268;1.019	000100	0.103	0.797	2	229.72	49931	45921	0.47		295	840
0.765;1.197	#	#	0.770;1.230	0.766;1.509	-0.177;0.273	#	#	-0.039;0.261	#	#	0.084;0.423	#	-0.038;0.510	0.102;0.664	-0.158;0.725	#	000010	1.000	1.000	1	42.50	49292	45924	0.53		2	2
#	#	#	#	-0.215;0.502	#	#	#	#	0.022;0.382	-0.122;0.854	0.263;0.754	#	0.020;0.325	#	0.013;1.141	#	000010	0.052	0.744	1	218.22	49972	45925	0.35		265	1242
#	0.011;0.481	-0.057;0.299	0.012;0.452	-0.100;0.180	#	#	0.366;0.787	#	#	#	0.362;0.686	-0.162;0.223	#	#	0.263;0.874	0.268;0.977	000100	0.121	0.810	2	216.85	49931	45927	0.53		183	483
#	-0.150;0.215	#	-0.215;0.423	-0.237;0.180	#	#	#	0.747;1.237	#	#	-0.128;0.211	#	-0.149;0.401	#	#	-0.183;0.183	010000	1.000	1.000	1	120.86	49752	45928	0.41		7	7
0.243;0.727	#	#	#	#	#	0.293;0.905	0.345;0.629	#	#	0.336;0.919	0.306;0.814	#	#	#	0.160;0.863	0.471;0.876	000001	0.378	0.907	1	156.74	49995	45930	0.41		51	72
#	0.386;0.969	#	0.469;0.759	#	0.351;0.578	#	#	#	#	#	#	0.127;0.622	#	0.412;0.582	#	#	000001	0.308	0.889	1	179.17	49298	45930	0.29		4	6
#	#	#	-0.159;0.311	#	0.229;0.701	#	#	#	#	#	-0.035;0.887	0.109;0.931	#	#	0.130;0.778	#	000001	0.066	0.762	1	174.70	49987	45932	0.29		153	487
-0.103;0.297	-0.159;0.301	0.074;0.484	0.095;0.555	#	0.473;1.138	#	0.163;0.624	#	0.082;0.659	#	-0.198;0.632	#	#	#	#	#	000001	0.098	0.793	1	156.32	49762	45933	0.47		11	29
#	#	#	#	#	#	#	0.230;0.785	0.012;0.436	0.390;0.582	#	#	#	0.383;0.967	#	#	0.100;0.876	000001	0.103	0.797	1	136.27	49820	45933	0.29		26	64
#	#	0.207;0.497	#	0.656;1.136	#	-0.017;0.249	#	#	#	#	#	-0.216;0.500	0.072;0.510	#	#	0.041;0.507	000010	1.000	1.000	1	86.00	49303	45935	0.35		2	2
0.331;0.753	#	#	0.069;0.205	#	#	-0.213;0.267	0.800;1.100	0.333;0.723	-0.125;0.375	#	#	-0.178;0.192	0.637;1.007	#	#	0.385;0.683	000010	1.000	1.000	1	118.00	49304	45936	0.53		2	2
#	#	#	#	#	#	0.055;0.522	#	#	0.313;0.455	-0.060;0.384	0.271;1.044	#	0.204;0.574	#	#	0.211;0.548	001000	0.175	0.840	1	212.15	49558	45949	0.35		26	50
-0.124;0.501	-0.072;0.590	#	0.163;0.772	#	0.248;0.385	0.085;1.441	#	0.126;0.825	0.104;0.663	0.004;0.725	#	0.103;0.301	0.275;0.522	0.155;0.861	#	#	001000	0.143	0.824	1	216.58	49924	45949	0.65		16	34
-0.199;0.261	#	#	#	#	-0.160;0.193	#	-0.180;0.354	-0.145;0.165	#	-0.103;0.412	-0.136;0.345	#	#	#	-0.149;0.140	-0.238;0.542	010000	0.624	0.954	1	195.10	49996	45955	0.47		106	123
#	#	#	#	#	#	#	-0.076;0.180	#	#	-0.049;0.421	#	#	-0.225;0.281	#	#	#	010000	0.242	0.868	1	171.13	49996	45955	0.18		223	370
#	0.456;0.858	#	0.815;1.213	0.547;0.837	#	#	#	0.029;0.493	#	#	#	0.124;0.514	0.072;0.572	0.314;0.485	0.327;0.821	#	000001	1.000	1.000	1	107.00	49324	45956	0.47		2	2
-0.121;0.384	#	#	-0.212;0.278	#	#	#	#	#	#	#	#	#	0.072;0.565	#	#	#	000010	0.049	0.740	1	210.96	49975	45957	0.18		312	1551
#	#	#	#	#	0.126;0.466	0.023;0.747	#	#	#	0.120;0.600	#	#	#	#	0.500;0.856	0.756;1.568	100000	0.109	0.801	1	164.10	49976	45960	0.29		18	47
#	#	0.547;1.245	#	-0.276;0.202	#	-0.134;0.186	#	#	#	-0.179;0.179	0.428;0.782	#	0.092;0.184	#	0.213;1.115	#	100000	0.107	0.800	1	127.80	49330	45962	0.41		2	5
#	#	0.755;1.245	-0.186;0.254	#	#	#	0.416;0.934	#	#	#	#	#	#	#	#	#	100000	0.239	0.867	1	98.76	49856	45962	0.18		9	15
#	#	#	#	#	#	-0.074;0.950	#	0.121;0.680	#	#	#	0.119;0.710	0.097;0.574	0.498;0.948	#	0.670;0.978	001000	0.079	0.776	1	185.51	49946	45965	0.35		53	162
0.252;0.779	0.167;0.417	#	0.419;0.763	#	#	0.437;0.597	-0.051;0.389	#	0.477;1.002	0.563;0.893	#	0.213;0.593	0.542;0.952	0.074;0.344	-0.092;0.364	#	000001	1.000	1.000	1	65.50	49342	45974	0.65		2	2
0.252;0.643	0.167;0.417	#	-0.041;0.763	#	#	0.437;0.597	-0.051;0.389	#	0.936;1.002	0.563;0.893	#	0.213;0.593	0.542;0.952	0.074;0.344	-0.092;0.364	#	000001	0.100	1.000	1	64.39	45974	45974	0.65		0	0
-0.185;0.320	#	-0.150;0.404	0.768;1.038	0.440;0.860	-0.160;0.193	0.815;1.150	#	#	#	#	-0.162;-0.009	-0.115;0.252	#	#	#	#	010000	0.100	1.000	1	35.75	45980	45980	0.47		0	0
-0.185;0.185	-0.397;0.345	-0.028;0.404	#	#	#	#	0.583;0.933	-0.163;0.267	#	#	#	#	#	#	#	-0.148;0.135	010000	0.368	0.905	1	75.29	49766	45980	0.35		5	7
#	#	#	#	#	-0.081;0.366	#	#	#	-0.100;0.419	#	#	#	0.278;0.867	#	#	#	001000	0.047	0.736	1	179.30	49990	45985	0.18		133	590
0.702;1.220	0.439;0.733	0.661;0.941	0.686;0.996	#	#	#	#	-0.063;0.502	#	#	0.188;0.492	0.830;1.170	#	#	0.327;0.821	#	000001	1.000	1.000	1	94.50	49355	45987	0.47		2	2
#	#	0.661;0.941	#	#	#	0.540;1.030	#	#	#	#	#	0.830;1.170	0.258;1.115	#	#	0.320;0.897	000001	0.066	0.762	1	65.57	49355	45987	0.29		2	7
-0.038;0.292	-0.589;0.147	-0.108;0.202	#	-0.100;0.508	#	#	#	#	0.124;0.572	-0.113;0.147	#	-0.074;0.216	-0.149;0.401	-0.138;0.135	#	#	010000	0.524	0.938	1	198.25	49919	45991	0.53		26	32
#	-0.589;0.147	-0.443;0.404	#	#	0.252;0.702	#	-0.241;0.249	#	-0.322;0.572	#	#	#	-0.149;0.384	#	-0.149;0.129	-0.124;0.124	010000	1.000	1.000	1	158.58	49932	45991	0.47		25	25
#	#	#	#	-0.118;0.349	#	#	#	-0.198;0.222	#	#	-0.200;0.430	#	0.072;0.949	-0.048;0.352	#	#	000010	0.072	0.769	2	183.43	49998	45994	0.29		102	331
