Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	-0.133;0.230	#	-0.175;0.235	-0.161;0.179	#	-0.369;0.261	-0.224;0.165	#	#	-0.250;0.633	#	#	#	-0.125;0.008	#	-0.228;0.144	010000	0.833	0.982	1	192.38	49932	45407	0.47		87	92
0.032;0.432	0.059;0.240	0.064;0.736	#	#	0.074;0.285	#	#	#	-0.042;0.378	0.060;0.617	#	-0.352;0.680	0.150;0.963	#	0.447;0.911	0.044;0.431	001000	0.107	0.800	1	163.65	49774	45408	0.59		13	25
-0.116;0.211	0.422;0.822	-0.517;0.172	-0.203;0.208	#	#	#	0.393;0.760	-0.192;0.401	-0.236;0.332	0.417;0.777	#	0.150;0.442	-0.184;0.654	#	-0.070;0.788	0.688;0.903	000100	0.162	0.833	1	100.00	48779	45411	0.71		2	4
0.161;0.888	#	#	0.110;0.886	#	#	#	#	-0.515;0.534	0.018;0.488	#	#	#	#	#	0.635;0.874	0.687;1.173	100000	0.213	0.857	1	161.71	49976	45413	0.35		51	92
#	#	#	#	0.006;0.476	#	-0.140;0.256	#	0.284;0.560	#	#	#	#	#	0.661;1.180	#	#	100000	0.071	0.768	1	118.87	49953	45413	0.24		37	119
0.687;0.888	-0.184;0.186	#	#	#	-0.631;0.444	#	0.548;1.118	0.437;0.797	-0.058;0.382	#	#	-0.145;0.335	#	#	#	#	100000	1.000	1.000	1	146.50	49218	45419	0.41		8	8
0.129;0.619	#	#	-0.111;0.439	0.248;0.718	0.672;1.112	#	-0.124;0.256	#	#	0.295;0.715	#	0.240;0.847	#	0.062;0.577	0.026;0.461	#	000001	1.000	1.000	1	65.00	48790	45422	0.53		2	2
#	#	#	-0.213;0.631	#	0.183;0.545	#	#	#	#	-0.019;0.731	#	0.055;1.098	#	#	#	#	000001	0.056	0.749	1	163.45	49987	45423	0.24		327	1210
0.088;0.488	#	#	#	#	-0.045;0.613	#	-0.224;0.034	#	0.164;0.484	0.835;1.165	0.109;0.473	#	-0.109;0.261	#	#	0.237;0.624	010000	0.100	1.000	1	42.36	45430	45430	0.47		0	0
-0.058;0.191	#	#	0.031;0.401	#	#	#	#	-0.094;0.216	-0.092;0.208	#	-0.201;0.923	0.026;0.626	#	#	-0.058;0.487	#	000010	0.079	0.776	1	215.55	49952	45431	0.41		121	385
#	#	#	#	#	-0.623;0.448	0.001;0.281	#	#	-0.066;0.755	0.139;0.569	#	#	#	#	0.243;0.557	0.012;0.597	000010	0.077	0.774	1	195.67	49993	45432	0.35		99	342
-0.125;0.245	0.256;0.536	#	#	#	#	0.595;0.975	-0.055;0.295	#	#	0.677;1.186	0.174;0.419	#	#	-0.108;0.272	0.181;0.300	#	100000	0.100	1.000	1	77.00	45436	45436	0.47		0	0
#	0.256;0.536	0.284;0.694	#	#	-0.033;0.217	0.595;0.975	#	#	-0.170;0.300	0.677;1.186	#	0.081;0.371	0.027;0.287	#	#	0.115;0.463	100000	1.000	1.000	1	85.00	48804	45436	0.53		2	2
0.251;0.926	0.277;0.627	0.197;0.527	0.560;0.740	0.351;0.751	0.118;0.448	#	0.022;0.392	0.020;0.470	0.080;0.450	0.481;0.811	-0.077;0.326	0.336;0.646	0.035;0.795	#	0.039;0.345	0.180;0.577	000110	0.006	0.750	1	95.05	45439	45439	0.88		0	0
#	0.135;0.445	0.028;0.430	#	-0.064;0.356	-0.006;0.364	#	0.035;0.329	#	#	#	0.027;0.646	#	#	#	#	#	000010	0.150	0.827	1	205.26	49906	45445	0.35		73	160
0.010;0.297	#	-0.095;0.430	0.438;0.750	#	-0.006;0.410	#	0.035;0.264	#	#	-0.195;0.417	#	#	0.070;0.687	#	#	#	000010	0.017	0.667	1	146.00	45445	45445	0.41		0	3
#	#	#	#	-0.130;0.180	#	#	0.373;0.803	#	-0.161;0.382	#	0.740;1.021	#	#	#	#	#	100000	0.097	0.792	1	169.93	49951	45449	0.24		137	361
-0.131;0.289	-0.665;0.420	-0.240;0.240	-0.759;0.185	-0.115;0.283	#	#	-0.029;0.470	-0.191;0.409	#	#	#	#	#	#	-0.369;0.483	#	010000	0.132	0.817	1	206.24	49996	45450	0.47		324	705
#	0.070;0.280	#	#	0.027;0.668	#	-0.099;0.341	0.615;0.713	#	#	#	#	0.272;0.582	0.154;0.598	-0.067;0.524	#	#	001000	0.368	0.905	1	180.29	49372	45452	0.41		5	7
-0.073;0.187	0.109;0.379	-0.093;0.217	-0.134;0.296	#	-0.229;0.271	-0.014;0.456	0.214;0.514	-0.155;0.195	-0.111;0.139	-0.073;0.257	#	0.085;0.375	-0.219;0.251	0.524;0.954	0.307;0.752	0.607;0.895	001100	0.062	0.758	1	191.42	48821	45453	0.88		2	22
-0.058;0.191	#	#	0.031;0.401	#	#	#	#	-0.094;0.216	#	#	#	#	#	#	-0.457;0.487	0.444;0.920	000010	0.077	0.774	1	191.43	49998	45455	0.29		65	217
-0.069;0.191	#	#	#	#	#	#	#	-0.188;0.202	-0.092;0.208	#	-0.201;0.916	0.026;0.626	#	#	-0.058;0.487	#	000010	0.059	0.754	1	211.23	49952	45455	0.35		133	529
#	0.325;0.720	0.502;0.822	#	0.361;0.831	0.166;0.596	0.510;0.900	#	#	0.346;0.726	#	#	#	#	0.182;0.632	#	#	000100	0.078	0.775	1	94.12	49674	45459	0.41		5	20
#	#	0.281;0.671	0.588;0.908	0.261;0.456	#	#	0.135;0.625	0.467;0.957	#	#	-0.120;0.881	#	#	#	#	#	000010	0.162	0.833	2	100.25	48833	45465	0.35		2	4
-0.090;0.147	#	#	#	#	-0.171;0.219	#	0.496;0.686	0.332;0.832	-0.318;0.157	#	0.642;0.711	#	#	0.480;0.767	0.498;0.983	#	000100	1.000	1.000	1	156.50	48836	45468	0.47		2	2
-0.141;0.169	-0.128;0.182	#	#	-0.389;0.114	#	#	#	#	-0.004;0.567	-0.136;0.304	#	#	#	#	0.067;0.557	#	000010	0.047	0.736	1	187.74	49993	45469	0.35		116	567
#	#	#	-0.035;0.384	#	-0.413;0.410	-0.033;0.249	-0.095;0.375	#	-0.066;0.166	#	#	#	0.021;0.720	-0.250;0.549	#	#	000010	0.073	0.770	1	210.94	49952	45470	0.41		109	351
#	0.181;0.591	-0.116;0.430	#	#	#	#	#	#	-0.066;0.405	#	#	#	#	#	#	#	000010	0.051	0.743	1	189.46	49975	45473	0.18		180	840
#	-0.154;0.230	#	#	#	#	#	#	#	#	#	#	#	#	-0.125;0.008	-0.015;0.252	#	010000	0.682	0.962	1	141.27	49992	45474	0.18		126	142
0.032;0.432	#	#	0.258;1.059	#	-0.125;0.764	#	0.228;0.887	#	#	#	#	0.190;0.680	0.150;0.906	-0.032;0.338	0.447;1.218	0.044;0.590	001000	0.229	0.863	1	165.88	49774	45485	0.53		15	28
0.196;0.832	#	#	#	#	0.254;0.684	0.368;0.596	0.116;0.565	#	0.656;0.945	#	#	#	#	#	#	#	000001	0.239	0.867	1	83.60	49265	45489	0.29		3	5
-0.219;0.241	#	0.288;0.688	0.079;0.692	0.204;0.704	0.276;0.763	#	#	0.248;0.673	0.187;0.600	#	-0.150;0.312	#	0.045;1.428	-0.078;0.353	#	#	001000	0.036	0.718	1	91.49	48859	45491	0.59		2	13
0.161;0.888	#	#	-0.236;0.886	#	-0.173;0.835	#	#	#	#	#	#	-0.155;0.215	#	#	#	0.687;1.047	100000	0.124	0.812	1	143.02	49963	45492	0.29		77	171
-0.113;0.207	#	-0.125;0.195	-0.148;0.192	-0.129;0.227	-0.172;0.324	-0.144;0.176	#	0.589;0.999	0.134;0.892	-0.140;0.180	0.389;1.016	-0.024;0.426	0.062;0.595	0.581;1.021	0.648;0.985	0.664;1.031	000110	1.000	1.000	1	86.00	48863	45495	0.88		2	2
-0.113;0.207	#	-0.125;0.195	-0.148;0.192	-0.129;0.227	-0.172;0.218	-0.144;-0.131	#	0.589;0.999	0.134;0.892	-0.140;0.180	0.389;1.016	-0.024;0.426	0.062;0.595	0.581;1.021	0.648;0.985	0.664;1.031	000110	0.100	1.000	1	73.33	45495	45495	0.88		0	0
0.089;0.479	0.176;0.960	0.001;0.441	0.062;0.502	#	0.054;0.915	0.060;0.490	0.257;0.667	0.056;0.376	-0.002;0.492	0.198;0.548	#	0.042;0.362	-0.117;0.303	0.220;0.600	0.246;0.741	0.331;0.589	000110	0.053	0.745	2	236.84	48878	45510	0.88		8	53
0.265;0.635	0.148;0.558	-0.062;0.268	-0.114;0.166	-0.080;0.280	-0.193;0.267	#	-0.076;0.770	-0.171;0.259	-0.090;0.270	-0.153;0.317	0.648;0.903	-0.141;0.319	0.083;0.533	0.424;0.694	0.485;0.861	0.619;1.099	100010	1.000	1.000	1	114.00	48879	45511	0.94		2	2
#	-0.200;0.179	-0.127;0.475	#	-0.090;0.331	#	-0.241;0.180	0.246;0.794	#	#	-0.161;0.301	#	-0.702;0.080	-0.493;0.227	#	-0.150;0.965	0.397;0.893	000100	0.131	0.816	1	198.20	49959	45512	0.59		242	570
0.392;0.882	#	#	-0.300;0.424	0.054;0.384	#	-0.153;0.167	0.011;0.371	#	0.642;1.268	-0.457;0.246	-0.281;0.437	-0.065;-0.010	#	-0.176;0.418	0.016;0.352	#	000010	0.100	1.000	1	87.60	45514	45514	0.65		0	0
0.469;0.889	-0.216;0.224	#	#	0.714;1.194	#	0.546;1.006	#	0.339;0.694	0.343;0.823	0.680;1.020	#	0.705;1.065	#	0.407;0.777	#	0.654;0.902	100001	1.000	1.000	1	69.50	48884	45516	0.59		2	2
#	#	0.760;1.240	#	#	#	0.391;0.661	#	#	#	#	0.393;0.806	#	-0.152;0.338	0.637;0.897	0.251;0.666	#	100010	1.000	1.000	1	71.00	48888	45520	0.35		2	2
#	#	#	#	-0.178;0.222	#	#	#	#	#	#	0.391;0.852	#	#	#	#	0.616;1.047	100000	0.057	0.751	1	155.14	49976	45522	0.18		336	1204
#	0.142;0.622	#	#	#	#	#	#	#	#	-0.019;0.731	#	0.608;1.098	#	#	0.497;0.804	#	000001	0.084	0.780	1	118.04	49788	45524	0.24		26	69
#	-0.081;0.249	#	#	#	-0.413;0.410	#	#	0.063;0.333	-0.086;0.324	#	#	-0.174;0.256	0.070;0.248	-0.111;0.316	0.243;0.487	0.162;0.509	000010	0.236	0.865	2	230.43	49753	45526	0.53		31	52
#	0.407;0.707	-0.138;0.273	-0.141;0.487	#	-0.175;0.305	0.154;0.485	#	#	#	#	0.076;0.855	0.111;0.921	#	#	#	#	001000	0.094	0.789	1	147.45	49629	45527	0.41		17	49
#	-0.223;0.237	#	-0.123;0.127	-0.120;0.220	0.087;0.486	-0.490;0.263	0.532;1.029	#	#	#	0.629;1.468	#	0.349;0.669	0.636;0.847	0.545;1.019	0.761;1.047	100000	1.000	1.000	2	143.30	49927	45530	0.65		10	10
#	#	0.096;0.571	#	-0.205;0.679	#	#	0.554;0.805	0.553;0.953	0.055;0.305	#	#	#	0.378;0.691	#	0.188;0.663	0.431;0.828	000001	1.000	1.000	1	115.00	48902	45534	0.47		4	4
-0.141;0.169	#	#	#	-0.389;0.528	#	#	#	#	#	-0.136;0.304	-0.221;0.397	#	0.021;0.836	-0.250;0.316	#	#	000010	0.064	0.759	1	194.90	49906	45537	0.35		115	419
#	0.059;0.550	#	#	#	#	0.022;0.816	#	#	#	#	#	#	#	#	0.195;0.911	0.454;0.712	001000	0.047	0.736	1	200.08	49990	45546	0.24		242	1067
#	-0.533;0.204	#	#	-0.046;0.542	#	#	-0.081;0.329	#	-0.066;0.708	#	-0.016;0.396	#	0.070;0.687	#	#	0.162;0.370	000010	0.134	0.818	1	206.72	49952	45562	0.41		59	130
#	-0.102;0.228	0.610;1.030	0.515;0.865	#	0.303;0.663	-0.137;0.273	0.420;0.860	0.345;0.685	0.121;0.411	-0.042;0.228	#	-0.217;0.492	0.202;0.642	0.496;0.986	#	0.398;0.775	100001	1.000	1.000	1	80.50	48933	45565	0.76		2	2
-0.028;0.422	-0.102;0.228	#	#	0.191;0.581	#	#	0.420;0.860	#	0.121;0.411	#	0.342;0.823	-0.217;0.263	#	0.496;0.986	0.548;0.795	0.775;0.873	100001	0.100	1.000	1	80.00	45565	45565	0.59		0	0
#	0.408;0.748	#	#	#	0.687;1.106	#	0.206;0.605	0.553;0.844	0.063;0.968	-0.040;0.250	#	#	#	#	0.226;0.553	#	000001	1.000	1.000	1	65.00	48934	45566	0.41		2	2
-0.094;0.216	-0.164;0.728	#	#	#	#	-0.369;0.149	#	-0.101;0.409	#	-0.092;0.250	-0.192;0.133	#	0.439;0.939	-0.145;0.255	0.335;0.419	#	010000	0.069	0.963	1	208.25	45576	45576	0.53		0	0
#	#	-0.162;0.694	#	-0.507;0.352	#	#	0.246;1.175	#	#	#	#	0.019;0.127	-0.493;0.227	#	0.608;0.945	0.570;0.828	000100	0.179	0.842	1	227.42	49862	45577	0.41		144	296
0.721;1.001	#	-0.108;0.430	-0.067;0.277	#	#	#	-0.116;0.505	0.062;0.619	#	#	#	-0.180;0.300	#	0.374;0.724	-0.405;0.672	#	000010	1.000	1.000	1	71.50	48946	45578	0.47		2	2
#	0.172;0.612	#	-0.163;0.277	-0.034;0.299	0.805;1.230	#	#	-0.281;0.619	0.855;1.145	#	#	#	-0.184;0.136	0.374;0.724	-0.057;0.672	#	000010	1.000	1.000	1	71.50	48946	45578	0.53		2	2
-0.224;0.246	-0.193;0.601	#	#	#	#	#	0.788;1.118	#	#	-0.184;0.306	#	#	-0.146;0.258	0.847;1.419	0.545;1.019	#	100000	0.406	0.914	1	178.65	49986	45579	0.41		63	85
#	0.059;0.280	#	#	#	#	#	#	#	#	#	0.463;0.855	#	0.045;0.391	#	0.290;0.946	0.369;0.845	001000	0.075	0.771	1	223.42	49962	45581	0.29		195	574
#	0.181;0.591	#	0.031;0.401	#	#	#	#	#	-0.066;0.405	#	#	#	#	#	#	#	000010	0.054	0.747	1	192.37	49975	45584	0.18		164	714
-0.022;0.048	#	-0.241;0.249	-0.236;0.293	#	#	-0.167;0.333	#	-0.160;0.560	#	-0.128;0.252	#	-0.126;0.167	#	#	#	#	100000	0.052	0.744	1	200.93	49986	45585	0.41		220	884
-0.450;0.048	#	-0.215;0.235	-0.177;0.886	#	#	#	#	#	#	-0.184;0.132	#	#	-0.146;0.153	#	#	#	100000	0.062	0.757	2	202.16	49986	45585	0.29		199	713
-0.232;0.313	#	#	#	0.055;0.330	#	#	0.788;1.118	0.001;0.381	#	-0.184;0.306	#	-0.047;0.383	-0.146;0.258	0.847;1.419	0.545;1.019	#	100000	0.676	0.962	1	174.93	49796	45587	0.53		23	26
0.161;0.476	#	-0.147;0.639	#	#	#	#	#	#	0.376;0.646	#	#	-0.214;0.208	0.241;0.711	#	0.339;0.695	0.592;0.840	100000	1.000	1.000	1	124.00	48956	45588	0.41		2	2
0.161;0.476	#	#	0.254;0.825	0.299;0.543	-0.633;0.391	#	#	#	0.376;0.646	#	#	-0.214;0.208	#	#	#	0.572;1.047	100000	0.107	0.800	1	119.60	48956	45588	0.41		2	5
0.427;0.757	#	0.617;1.055	#	#	#	0.333;0.743	0.135;0.635	#	0.212;0.731	#	#	0.117;0.555	#	0.017;0.477	#	0.091;0.339	000001	0.107	0.800	1	99.00	48964	45596	0.47		2	5
-0.111;0.229	-0.095;0.355	-0.070;0.260	-0.013;0.427	0.005;0.295	#	0.065;0.335	0.272;0.706	-0.180;0.290	-0.186;-0.144	0.064;0.364	#	-0.022;0.408	0.532;0.782	0.319;0.649	0.238;0.723	0.254;0.710	001010	0.006	0.750	1	156.72	45598	45598	0.88		0	0
#	#	-0.098;0.276	-0.190;0.160	#	#	#	-0.004;0.486	#	#	-0.094;0.246	#	#	#	-0.212;0.166	#	#	010000	0.411	0.915	1	201.00	49996	45602	0.29		207	278
-0.119;0.324	#	0.111;0.601	0.601;1.001	#	#	#	0.311;0.741	#	#	#	#	#	0.087;0.507	#	#	#	000010	0.033	0.711	1	121.36	48971	45603	0.29		2	15
-0.201;0.219	0.538;0.878	-0.135;0.165	#	-0.110;0.160	#	0.439;0.899	0.154;0.524	0.190;0.680	#	0.284;0.764	#	#	0.091;0.461	0.042;0.362	#	0.117;0.842	001100	1.000	1.000	1	91.00	48978	45610	0.65		2	2
-0.153;0.197	-0.145;0.265	-0.133;0.147	-0.204;0.103	-0.119;0.131	#	-0.145;0.185	0.361;0.691	-0.042;0.215	-0.101;0.149	-0.208;0.252	0.367;0.809	0.160;0.420	-0.109;0.171	0.272;0.682	0.476;0.733	0.454;0.811	000110	0.026	0.693	3	189.43	48979	45611	0.94		2	19
#	-0.533;0.204	-0.095;0.355	-0.024;0.750	#	-0.623;0.410	#	-0.081;0.329	#	#	-0.036;0.301	#	#	0.070;0.248	#	0.243;0.487	0.162;0.509	000010	0.216	0.858	1	215.34	49952	45612	0.53		45	81
#	#	-0.124;0.708	-0.135;0.524	#	#	0.172;0.652	#	-0.218;0.401	#	#	#	#	#	-0.250;0.474	0.190;0.487	#	000010	0.082	0.779	1	192.02	49998	45615	0.35		92	279
0.340;0.414	#	#	0.102;0.844	#	-0.413;0.448	#	#	#	-0.208;0.644	#	-0.201;0.397	#	#	#	0.243;0.513	#	000010	0.107	0.800	1	167.70	49740	45615	0.35		8	20
0.158;0.622	-0.052;0.526	0.370;0.617	0.245;0.744	#	#	0.407;0.887	0.175;0.827	#	#	#	#	-0.125;0.619	#	0.086;0.594	0.361;0.786	#	000001	0.134	0.818	1	130.74	49421	45619	0.53		14	33
0.161;0.888	#	#	#	#	#	#	0.788;1.118	#	0.039;0.487	#	#	#	#	#	#	#	100000	0.162	0.833	1	131.47	49976	45620	0.18		41	85
#	-0.206;0.214	#	-0.236;0.973	#	#	-0.147;0.313	0.788;1.118	#	0.039;0.487	#	#	-0.047;0.383	-0.146;0.258	#	0.548;1.142	#	100000	0.349	0.900	1	150.01	49860	45620	0.47		53	80
#	0.059;0.370	-0.154;0.232	#	#	-0.175;0.318	#	0.526;0.866	0.083;0.686	#	#	#	#	#	0.104;0.612	#	#	001000	0.109	0.801	1	240.76	49962	45626	0.35		54	124
#	-0.179;0.201	#	-0.218;0.190	#	0.845;1.155	#	#	#	#	#	#	#	#	-0.247;0.166	0.141;0.188	#	010000	0.100	1.000	1	123.43	45627	45627	0.29		0	0
-0.017;0.353	-0.174;0.226	0.071;0.501	-0.077;0.383	-0.212;0.238	-0.191;0.219	-0.126;0.334	#	0.015;0.345	-0.079;0.311	-0.239;0.261	#	-0.020;0.240	0.031;0.371	-0.001;0.249	0.382;0.689	0.213;0.699	001100	0.107	0.800	1	153.40	48999	45631	0.88		3	5
-0.186;0.362	#	#	#	#	#	0.033;0.413	0.116;0.486	#	0.415;0.878	#	#	-0.014;0.466	#	#	#	0.063;0.960	000001	0.179	0.842	1	173.25	49929	45633	0.35		40	76
-0.118;0.272	#	0.527;0.868	#	#	0.205;0.635	#	#	#	#	0.036;0.523	#	0.099;0.553	#	#	#	#	000001	0.378	0.907	1	140.95	49868	45633	0.29		13	18
#	#	-0.160;0.232	#	#	-0.175;0.764	#	#	#	#	#	#	0.123;0.921	#	0.255;0.705	#	#	001000	0.055	0.749	1	187.16	49994	45634	0.24		201	768
0.687;0.888	#	#	#	#	-0.024;0.286	#	0.548;1.017	#	#	#	0.501;0.914	#	#	#	#	0.577;1.394	100000	1.000	1.000	1	129.52	49768	45641	0.29		16	16
#	#	#	0.060;0.410	#	#	#	0.068;0.808	#	#	#	0.243;0.607	0.055;0.702	0.415;0.762	#	0.070;0.810	0.174;0.960	000001	0.248	0.870	1	165.65	49920	45642	0.41		62	100
#	#	0.663;1.526	0.699;1.099	0.605;1.087	-0.223;0.572	#	0.127;0.577	0.438;0.788	-0.023;0.337	#	#	#	0.603;1.030	#	0.420;0.707	0.150;0.828	001000	1.000	1.000	1	63.50	49015	45647	0.59		2	2
-0.535;0.012	-0.230;0.230	#	-0.175;0.175	#	#	#	#	#	-0.069;0.824	#	-0.221;0.288	#	-0.086;0.301	-0.165;0.248	#	#	010000	1.000	1.000	1	203.04	49996	45661	0.41		140	140
#	0.352;0.802	0.659;0.915	0.206;0.536	0.390;0.820	#	0.309;0.709	#	0.803;1.185	0.845;1.155	#	0.310;0.723	-0.040;0.260	#	0.355;0.708	#	0.422;0.730	000001	1.000	1.000	1	60.50	49035	45667	0.65		2	2
#	0.481;0.831	#	0.575;0.915	0.298;0.668	#	0.374;0.694	0.200;0.580	0.490;0.990	0.765;1.235	#	0.225;0.667	0.790;1.210	0.079;0.419	0.230;0.434	0.283;0.719	#	000010	1.000	1.000	1	56.00	49037	45669	0.71		2	2
0.747;1.247	#	0.775;1.115	#	0.240;0.668	0.664;1.099	0.294;0.694	0.180;0.600	#	#	0.437;0.787	#	#	#	0.219;0.560	#	0.417;0.715	000010	1.000	1.000	1	56.00	49037	45669	0.53		2	2
#	#	#	#	#	0.053;0.410	#	#	#	#	-0.036;0.301	-0.016;0.646	0.026;1.051	0.070;0.687	#	#	0.162;0.370	000010	0.090	0.786	1	190.13	49716	45671	0.35		52	149
-0.049;0.169	-0.420;0.163	#	#	#	0.770;1.230	-0.158;0.171	0.693;1.093	0.369;1.247	0.757;1.047	-0.223;0.267	0.687;1.070	0.750;1.319	#	#	#	#	000010	1.000	1.000	1	81.25	49046	45678	0.59		4	4
#	#	#	#	#	#	#	0.035;0.329	#	-0.081;0.208	#	-0.221;0.397	#	0.021;0.720	-0.250;0.316	-0.405;0.642	#	000010	0.093	0.789	1	199.76	49906	45683	0.35		78	213
#	#	#	0.142;0.522	0.218;0.718	-0.005;0.735	0.149;0.942	0.078;0.398	0.258;0.638	#	0.091;0.571	#	0.750;1.250	0.071;0.501	0.324;0.852	-0.049;0.377	#	000001	1.000	1.000	1	119.50	49055	45687	0.65		2	2
#	0.485;0.735	#	#	0.303;0.633	-0.005;0.385	0.149;0.942	0.013;0.378	0.258;0.638	0.315;0.565	#	#	0.800;1.200	0.071;0.501	#	#	0.174;1.150	000001	1.000	1.000	1	119.50	49055	45687	0.59		2	2
0.010;0.774	-0.073;0.177	0.154;0.511	#	-0.046;0.542	#	-0.056;0.284	-0.517;0.398	-0.210;0.240	#	-0.036;0.301	#	-0.074;0.190	#	0.004;0.838	#	0.271;0.548	000010	0.062	0.757	1	195.43	49337	45697	0.65		10	37
#	-0.210;0.340	#	-0.213;0.905	#	0.483;0.625	#	#	#	0.516;0.936	#	#	#	0.180;0.975	0.219;0.829	#	0.174;1.248	000001	0.142	0.823	1	124.61	49666	45698	0.41		15	32
-0.140;0.296	#	-0.458;0.262	-0.108;0.282	#	0.226;0.526	#	#	-0.191;0.211	#	#	#	#	#	0.248;0.350	#	-0.248;0.144	010000	0.017	0.667	1	211.17	45706	45706	0.41		0	6
#	-0.193;0.207	#	#	#	#	#	#	#	-0.216;0.244	#	#	-0.047;0.383	#	0.847;1.419	0.722;1.019	#	100000	0.353	0.901	1	180.43	49986	45707	0.29		69	101
#	0.840;1.160	0.200;0.690	-0.202;0.288	-0.064;0.406	#	#	0.020;0.350	#	0.389;1.299	#	#	#	#	-0.200;0.200	-0.012;0.541	#	010000	1.000	1.000	1	54.00	49076	45708	0.47		2	2
#	0.840;1.160	#	#	#	#	0.597;0.967	0.020;0.350	#	#	0.554;1.026	-0.129;0.136	0.080;0.370	0.112;0.402	-0.200;0.200	#	#	010000	1.000	1.000	1	54.00	49076	45708	0.47		2	2
#	#	0.438;1.226	#	#	#	#	0.068;0.949	#	0.415;0.818	0.496;0.996	0.608;0.912	#	#	#	#	#	000001	0.162	0.833	1	85.60	49089	45721	0.29		4	10
#	#	#	0.457;1.327	#	#	#	0.163;0.808	0.732;1.042	0.408;0.855	#	0.539;0.981	-0.101;0.736	#	#	0.156;0.810	0.174;1.150	000001	0.201	0.852	1	85.11	49244	45721	0.47		5	9
#	#	#	#	#	#	#	0.363;0.723	#	-0.058;0.382	#	#	0.704;0.994	#	0.847;1.177	0.452;0.828	#	100000	1.000	1.000	1	107.00	49093	45725	0.29		2	2
#	#	-0.054;0.169	#	#	-0.115;0.604	#	#	-0.683;0.479	#	-0.202;0.306	0.740;1.021	#	-0.160;0.200	#	0.545;1.142	0.577;1.124	100000	0.167	0.836	1	183.43	49986	45725	0.47		191	375
-0.535;0.012	#	-0.240;0.240	#	#	#	#	#	-0.191;0.409	-0.069;0.824	#	-0.221;0.288	#	-0.099;0.301	-0.165;0.248	#	#	010000	0.844	0.983	1	209.88	49996	45726	0.41		132	139
-0.535;0.012	-0.230;0.230	#	-0.175;0.175	#	#	-0.228;0.294	-0.135;0.241	#	#	#	#	#	#	-0.165;0.248	#	-0.228;0.164	010000	0.925	0.992	1	200.77	49996	45726	0.41		126	129
#	#	-0.089;0.601	#	0.028;0.487	#	#	#	#	-0.317;0.708	-0.163;0.482	0.043;0.809	-0.158;0.256	0.775;1.225	#	#	#	000010	0.069	0.765	1	131.47	49808	45729	0.41		8	27
#	#	#	0.012;0.204	0.100;0.487	-0.413;0.414	-0.116;0.194	#	-0.180;0.552	0.206;0.644	-0.000;0.410	-0.221;0.160	-0.323;0.889	#	#	0.182;0.642	#	000010	1.000	1.000	1	160.00	49941	45731	0.59		10	10
0.614;1.054	0.054;0.454	0.383;0.853	0.096;0.516	#	#	0.479;0.779	#	#	0.332;0.762	#	0.176;0.520	#	0.317;0.627	0.022;0.392	0.386;0.703	0.295;0.771	000100	1.000	1.000	1	80.50	49109	45741	0.65		2	2
#	#	#	0.185;0.565	#	#	#	#	#	#	#	#	0.626;0.996	#	-0.178;0.222	0.701;1.127	#	010000	1.000	1.000	1	41.00	49116	45748	0.24		2	2
-0.147;0.832	#	-0.064;0.256	-0.245;0.702	#	-0.106;0.154	-0.096;0.324	#	#	#	0.148;0.438	0.458;0.905	#	0.497;0.847	#	#	#	000001	1.000	1.000	1	118.25	49117	45749	0.47		4	4
#	-0.135;0.145	0.598;0.858	#	#	-0.088;0.172	#	-0.240;0.240	-0.123;0.227	#	#	0.144;0.498	#	#	0.376;0.796	#	#	100000	1.000	1.000	1	60.00	49121	45753	0.41		2	2
#	#	#	0.536;0.826	#	#	-0.221;0.239	-0.240;0.240	-0.123;0.977	#	-0.183;0.297	-0.234;0.498	0.332;1.077	-0.126;0.244	#	-0.129;0.129	#	100000	1.000	1.000	1	60.00	49121	45753	0.53		2	2
#	-0.093;0.144	-0.107;0.475	0.213;0.319	#	-0.125;0.190	-0.241;0.230	0.290;1.336	-0.236;0.181	-0.151;0.189	#	#	-0.123;0.127	-0.493;0.253	0.277;0.709	#	#	000100	0.092	0.788	1	152.40	48959	45754	0.65		4	11
0.298;0.638	#	0.411;0.711	0.453;0.953	#	#	#	0.266;0.766	0.181;0.631	#	0.492;0.982	#	0.359;0.779	0.268;0.548	0.171;0.541	0.134;0.609	0.149;0.427	000110	1.000	1.000	1	78.50	49125	45757	0.65		2	2
0.298;0.638	0.339;0.839	0.411;0.711	0.453;0.710	0.545;0.985	#	0.539;0.969	0.266;0.766	#	0.216;0.546	#	0.115;0.498	#	#	0.106;0.606	#	#	000110	0.419	0.917	1	109.00	49125	45757	0.59		2	4
#	#	#	#	#	#	#	0.225;0.758	#	0.063;0.857	#	#	0.476;0.766	#	0.130;0.799	-0.089;0.605	#	000001	0.147	0.825	1	138.40	49987	45761	0.29		74	147
#	#	#	#	#	0.581;0.991	#	0.122;0.605	0.376;1.103	#	#	#	#	#	#	#	#	000001	0.179	0.842	1	104.19	49966	45761	0.18		64	119
