landmass	zone	area	population	language	religion	bars	stripes	colours	circles	crosses	saltires	quarters	sunstars	crescent	triangle	icon	animate	text	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	-6335.650;8225.650	-163.440;199.440	#	5	#	0	4	#	#	#	0	#	0	#	0	0	0	0111010	1.000	1.000	1	25.00	888	372	0.53		4	4
#	#	-3146.390;5590.390	#	#	0	0	3	3	0	#	#	0	0	0	0	0	#	#	1101000	0.000	0.388	1	86.36	889	373	0.58		4	14
2	#	-4532.430;5100.430	#	2	0	#	3	#	0	0	#	0	0	#	0	0	0	0	1001000	0.000	0.408	2	86.79	889	373	0.68		9	14
#	#	#	#	#	#	0	0	3	1	#	#	0	#	#	#	#	#	#	1000000	0.000	0.429	2	8.40	890	374	0.26		5	5
#	#	#	#	#	#	0	0	3	1	#	#	0	#	#	#	#	#	#	0101000	0.035	0.714	1	8.40	890	374	0.26		5	5
#	#	#	#	1	#	0	0	3	1	#	0	#	#	#	#	#	#	#	1101000	1.000	1.000	1	9.50	890	374	0.32		4	4
4	1	#	#	#	#	0	#	#	#	#	#	0	#	#	#	#	0	#	1100010	0.000	0.316	1	49.32	912	377	0.26		9	33
#	#	-5824.520;5712.510	#	1	1	#	0	#	#	#	1	#	0	#	#	#	1	0	1111110	0.005	0.592	1	26.70	894	378	0.42		4	14
1	#	-5712.510;5824.520	-788.602;288.280	1	1	#	#	6	1	#	1	#	0	#	#	#	1	#	0111100	0.000	0.429	1	33.25	894	378	0.53		4	4
1	#	-736.260;5088.260	#	#	1	0	#	#	#	#	#	#	0	0	#	0	0	0	1000100	0.000	0.011	1	24.76	896	380	0.47		4	13
1	#	#	#	1	#	#	#	6	#	1	1	#	#	0	#	#	1	#	1010100	0.000	0.143	1	24.31	982	384	0.37		18	18
1	#	-5712.510;5712.510	-136.080;136.080	#	#	0	#	6	#	#	1	#	0	0	#	1	1	#	0101001	0.000	-0.033	1	25.42	911	384	0.53		9	13
4	#	#	#	3	#	#	#	3	#	#	0	#	#	0	0	#	#	#	1100000	0.007	0.612	1	59.79	986	385	0.32		23	28
4	#	-3450.330;3942.330	-225.840;237.840	3	#	3	0	#	#	#	#	#	#	0	0	#	#	#	1101000	0.066	0.762	1	58.35	901	385	0.42		14	24
#	4	#	#	#	#	1	#	4	#	0	0	#	#	#	#	0	#	0	1101010	1.000	1.000	1	20.20	903	387	0.37		5	5
#	1	-7027.710;8877.710	#	#	2	#	#	#	#	#	#	#	#	#	#	#	#	0	0100000	0.000	0.254	1	59.50	998	388	0.21		61	80
#	#	-3004.340;4612.340	#	#	#	#	#	2	#	0	0	#	#	0	#	#	0	0	0100100	0.000	0.325	1	68.31	904	388	0.37		4	88
#	#	#	#	#	#	0	13	#	0	0	#	#	#	#	0	#	#	#	1000100	0.035	0.714	1	24.25	905	389	0.26		4	4
5	1	-4132.390;4604.390	#	10	6	#	3	3	1	0	#	0	#	#	#	#	0	0	1010100	1.000	1.000	1	18.50	907	391	0.63		4	4
5	1	-4132.390;4604.390	-268.053;310.440	10	6	#	3	3	1	0	#	0	#	#	0	#	0	#	1010100	1.000	1.000	2	18.50	907	391	0.68		4	4
4	#	#	#	#	#	0	#	2	0	0	0	#	#	#	0	#	0	0	0100000	0.002	0.524	1	50.60	908	392	0.47		8	12
#	4	-5489.530;6383.530	#	8	#	0	#	#	#	0	#	#	#	0	0	0	#	#	1100000	1.000	1.000	1	52.00	908	392	0.42		4	4
#	2	-4919.520;6729.520	#	#	#	#	#	#	#	0	0	#	0	0	0	1	#	#	1101001	0.000	0.365	1	26.44	910	394	0.42		4	9
4	2	-4919.520;6729.520	#	#	#	#	#	#	#	0	0	#	0	0	0	1	1	#	1101001	1.000	1.000	1	17.00	910	394	0.53		4	4
1	#	#	#	1	#	#	#	6	#	#	#	#	#	0	0	#	1	0	0101001	0.000	-0.111	1	30.22	911	395	0.37		5	9
1	#	#	#	1	#	#	#	6	#	#	#	#	#	0	0	#	1	0	1010100	0.000	0.143	1	30.22	911	395	0.37		9	9
#	#	-2646.460;7658.460	-176.560;216.560	6	#	0	3	#	0	#	#	0	#	#	1	0	#	#	1100010	0.035	0.714	1	14.00	912	396	0.47		4	4
#	1	#	#	#	#	#	#	4	#	#	#	0	#	#	1	#	0	0	1100010	0.000	0.333	1	34.08	976	396	0.32		13	27
#	#	#	437.040;930.960	#	#	#	#	#	#	#	0	#	#	0	0	#	0	0	0100000	0.000	0.143	1	15.00	913	397	0.32		4	4
5	1	#	#	6	#	0	3	#	#	#	0	#	0	#	0	1	0	0	0110101	1.000	1.000	1	15.00	913	397	0.58		4	4
#	#	#	-146.160;146.160	#	#	#	0	#	0	0	#	0	#	0	#	1	0	0	0000100	0.000	0.143	1	34.22	915	399	0.47		4	9
#	#	#	-146.160;146.160	#	#	#	0	#	0	0	#	0	#	0	0	1	0	0	0000100	0.000	0.143	1	34.22	915	399	0.53		4	9
#	#	-4532.430;5100.430	#	2	0	0	3	#	0	0	#	0	0	#	0	0	0	0	0010000	0.000	0.391	1	89.14	931	400	0.68		14	23
#	2	-3279.360;4785.360	-361.920;373.920	10	#	3	#	4	#	0	#	0	0	#	#	#	1	#	1100011	1.000	1.000	1	32.75	917	401	0.53		4	4
#	#	#	-361.920;373.920	10	#	3	#	4	#	0	#	#	0	#	#	#	1	#	1100011	1.000	1.000	1	32.75	917	401	0.37		4	4
#	#	#	#	#	5	#	#	#	#	#	#	0	0	0	0	0	1	#	1001110	0.000	0.429	1	22.62	918	402	0.37		4	8
#	2	#	-216.840;246.840	#	#	#	#	3	0	#	1	#	#	0	0	#	#	0	1000100	0.035	0.714	1	16.12	919	403	0.42		8	8
#	2	4777.740;10602.260	-202.680;220.680	1	#	0	0	#	#	#	#	1	#	0	#	#	#	0	1010100	1.000	1.000	1	16.00	919	403	0.47		4	4
#	3	#	#	2	0	0	#	#	0	#	0	#	1	0	#	#	0	0	1010100	0.022	0.683	1	47.22	920	404	0.53		4	9
1	4	-6720.600;6720.600	-166.320;166.320	#	#	#	#	#	0	#	0	#	2	#	1	#	0	#	0100100	0.000	0.143	1	14.40	921	405	0.47		5	5
1	4	-6720.600;6720.600	-376.046;166.320	#	#	#	#	#	0	#	0	#	2	#	1	#	0	#	1101110	1.000	1.000	2	16.25	921	405	0.47		4	4
1	4	-6720.600;6720.600	#	1	#	#	#	#	0	#	0	0	2	#	1	#	0	#	0100100	0.000	0.143	1	16.25	921	405	0.53		4	4
2	#	#	#	#	#	#	#	#	0	0	#	#	0	0	0	0	#	0	1000000	0.000	0.415	1	77.64	922	406	0.42		16	21
2	#	#	-206.640;206.640	#	0	#	#	2	#	0	#	#	0	#	0	#	#	#	1000100	0.022	0.683	1	59.56	922	406	0.37		4	9
1	4	-3146.390;5590.390	#	#	#	#	#	3	0	#	0	#	0	0	0	0	#	#	1000000	0.000	0.224	1	54.46	794	407	0.53		9	14
#	#	#	#	#	1	0	2	#	#	#	0	#	#	#	#	1	1	1	1010100	0.000	-0.143	1	14.20	924	408	0.37		5	5
#	#	#	#	#	1	0	2	#	#	#	0	#	#	#	#	1	1	1	0101011	0.000	0.143	1	14.20	924	408	0.37		5	5
1	#	#	#	#	1	0	2	#	#	#	0	0	#	0	#	1	1	1	1111111	1.000	1.000	1	16.00	924	408	0.53		4	4
1	#	#	#	#	1	0	2	#	#	#	#	#	#	0	#	1	1	1	1111111	1.000	1.000	1	16.00	924	408	0.42		4	4
5	#	16801.500;28002.500	#	5	#	0	0	2	#	#	0	0	#	#	#	#	0	#	1001000	1.000	1.000	1	19.50	925	409	0.47		4	4
3	#	#	#	#	0	2	#	3	0	1	0	#	0	#	#	#	0	#	1000110	1.000	1.000	1	19.50	926	410	0.47		4	4
3	#	-6384.570;6384.570	#	#	0	#	0	3	0	1	#	#	0	#	#	#	0	#	0000110	0.035	0.714	1	19.50	926	410	0.47		4	4
1	#	#	#	2	6	#	#	3	#	#	0	0	1	0	1	0	#	#	0010100	0.035	0.714	1	19.25	929	413	0.53		4	4
1	4	#	#	2	6	#	#	3	#	#	0	0	1	0	1	0	0	#	1000000	0.000	0.429	1	19.25	929	413	0.63		4	4
4	4	#	-240.920;242.920	#	#	0	#	#	#	#	#	#	1	0	#	0	#	#	1010100	0.000	0.385	1	44.71	801	414	0.37		5	13
#	#	-5599.500;5601.500	#	6	1	#	#	#	0	#	0	0	#	0	0	0	0	#	1010100	0.066	0.762	1	50.87	984	416	0.53		13	18
#	#	#	#	#	#	#	#	#	0	#	0	0	#	0	0	0	0	0	1000000	0.000	0.338	2	74.80	986	416	0.42		183	244
6	3	#	#	1	#	0	0	4	#	#	#	1	5	0	0	0	0	#	1001000	0.000	0.429	2	9.20	933	417	0.63		5	5
6	3	#	#	1	#	0	0	4	#	#	#	1	5	0	0	0	0	#	0010100	0.000	0.429	2	9.20	933	417	0.63		5	5
#	#	#	-204.680;218.680	3	#	#	0	3	#	0	0	#	0	#	0	#	#	0	0000100	0.000	0.190	2	61.89	986	418	0.47		14	24
#	#	#	-204.680;218.680	3	#	#	0	3	#	0	0	#	0	#	0	#	#	0	1100000	0.000	0.381	2	61.89	986	418	0.47		10	24
#	#	#	#	#	#	#	#	#	0	#	0	#	0	0	#	0	#	#	0010100	0.000	0.292	1	72.72	992	419	0.26		81	213
#	2	#	#	10	#	#	3	#	0	0	0	#	1	#	#	0	#	#	0011100	0.000	0.048	1	53.89	936	420	0.42		4	9
6	#	#	#	1	1	0	0	5	0	0	0	0	#	#	#	#	#	0	1001001	0.000	0.429	2	18.50	938	422	0.58		4	4
#	#	-5712.510;5712.510	-286.280;288.280	1	1	#	#	#	#	#	1	#	0	#	#	#	1	0	0100000	0.000	-0.429	1	27.11	911	427	0.42		13	13
6	#	#	#	#	1	#	#	#	#	#	1	#	0	#	#	#	1	0	1011100	0.000	0.429	1	20.75	685	427	0.32		4	4
#	#	-5712.510;5712.510	-286.280;288.280	1	1	#	#	7	#	#	#	#	#	#	0	#	1	0	0011100	0.000	0.143	1	20.75	685	427	0.42		4	4
3	#	#	#	#	#	0	3	#	#	0	#	0	#	#	0	#	0	#	1000100	0.000	0.463	1	75.07	815	428	0.37		18	33
2	#	#	-138.120;144.120	#	0	0	#	6	1	0	#	0	#	#	#	1	#	#	1111110	1.000	1.000	2	14.00	945	429	0.47		5	5
#	#	#	#	#	0	0	#	6	#	0	0	0	#	#	#	#	#	1	0111010	0.000	0.429	1	15.25	945	429	0.37		4	4
#	#	-6089.580;6903.580	#	2	0	0	#	#	#	#	0	0	#	#	0	1	#	#	1000100	0.000	-0.302	1	21.00	945	429	0.42		9	9
4	1	-3450.330;3942.330	-278.240;286.240	#	#	3	#	#	0	0	#	#	#	0	#	0	#	#	1011000	0.000	0.333	1	48.73	946	430	0.47		4	12
4	#	#	#	3	5	3	#	3	0	#	0	0	#	0	0	#	#	#	0001000	0.000	0.111	1	63.56	946	430	0.53		4	9
#	#	#	#	#	#	0	#	#	0	0	0	#	#	#	0	#	#	0	1000100	0.000	0.377	3	67.50	975	432	0.32		132	262
#	1	-4694.420;4714.420	#	8	#	#	#	#	0	0	0	#	0	#	0	#	#	0	1000100	0.001	0.500	1	63.08	954	433	0.47		23	28
5	#	#	-375.000;381.000	#	2	0	2	#	#	0	#	#	#	#	#	#	#	0	0000100	0.000	0.270	1	54.89	949	433	0.37		9	9
#	#	-4900.440;4956.440	-190.560;202.560	3	0	2	0	2	#	#	#	#	#	0	#	#	#	#	1000010	1.000	1.000	1	48.25	951	435	0.42		4	4
2	3	#	#	#	0	0	3	3	0	0	0	#	#	0	0	#	0	#	0011100	0.000	0.429	1	80.86	952	436	0.63		4	12
#	1	-4815.430;4817.430	#	7	3	#	0	#	1	1	1	1	#	#	#	1	1	1	1000001	0.000	-0.143	2	12.40	953	437	0.63		5	5
#	1	-4815.430;4817.430	#	7	3	#	0	#	1	1	1	1	#	#	#	1	1	1	0111100	0.000	0.429	1	12.40	953	437	0.63		5	5
#	1	-4815.430;4817.430	#	#	3	#	0	#	1	1	1	1	#	#	#	1	1	1	0111100	0.000	0.429	2	13.75	953	437	0.58		4	4
5	#	-5852.530;6020.530	#	#	#	1	#	#	0	#	#	0	0	#	#	0	#	0	1100110	1.000	1.000	1	38.75	954	438	0.42		4	4
5	1	#	-205.640;207.640	8	#	1	#	#	0	#	#	0	0	#	#	#	#	0	1100110	1.000	1.000	1	38.75	954	438	0.47		4	4
4	4	-3244.290;3252.290	-181.440;181.440	#	#	1	2	#	0	0	0	#	#	0	0	#	#	0	0100011	0.000	0.302	1	18.89	955	439	0.63		5	9
4	4	-3244.290;3252.290	-181.440;181.440	#	#	1	2	#	0	0	0	#	#	0	0	#	#	0	1001000	0.000	0.270	2	18.89	955	439	0.63		9	9
4	4	-3244.290;3252.290	-181.440;181.440	6	0	1	2	#	#	0	0	#	#	0	0	#	#	0	1001000	0.000	0.143	1	18.00	955	439	0.68		4	4
#	#	-4256.380;4256.380	#	1	1	0	#	4	#	#	0	#	1	0	#	1	1	#	1011100	1.000	1.000	1	41.50	956	440	0.53		4	4
#	1	#	#	#	#	0	3	3	0	#	#	0	#	#	#	0	0	0	1000000	0.000	0.429	1	80.30	958	442	0.47		23	23
#	#	-7396.670;5590.390	-285.400;319.400	4	1	0	3	3	0	0	#	0	0	0	#	0	#	#	1001010	1.000	1.000	1	78.75	958	442	0.68		4	4
#	1	#	#	10	#	0	#	#	0	#	#	#	14	0	#	#	#	0	1010100	1.000	1.000	1	36.00	960	444	0.37		4	4
#	#	#	-125.040;137.040	#	#	0	#	#	0	#	0	#	#	#	0	#	#	#	0010100	0.000	0.243	1	65.07	992	445	0.26		130	274
#	#	#	-125.040;137.040	#	#	0	#	#	0	#	0	#	#	#	0	#	#	#	1000000	0.000	0.241	2	65.07	984	445	0.26		206	274
#	#	#	#	#	#	0	#	#	0	0	0	#	#	0	0	#	#	#	0100000	0.000	0.066	1	67.75	990	448	0.32		115	255
#	1	-3952.500;7248.500	#	#	#	0	#	#	#	0	0	#	#	#	0	#	#	#	0100000	0.000	0.060	1	64.69	975	448	0.32		71	165
5	1	-4818.570;7950.570	#	#	6	#	0	#	2	#	#	#	1	#	1	#	0	0	1000000	0.000	0.429	1	10.80	968	452	0.53		5	5
5	1	-4818.570;7950.570	#	#	6	#	0	#	2	#	#	#	1	#	1	#	0	0	0011000	0.035	0.714	1	10.80	968	452	0.53		5	5
#	#	-3359.300;3361.300	-125.040;137.040	#	#	0	#	#	0	#	0	#	#	#	0	#	0	#	1000000	0.000	0.300	1	67.81	984	453	0.37		162	220
#	4	-16463.695;8469.580	-89.320;333.640	2	#	3	0	4	0	0	0	0	#	#	0	0	1	#	1100000	0.000	0.429	1	37.25	970	454	0.74		4	4
2	3	4367.630;12656.370	#	#	0	#	0	4	1	0	#	#	22	#	0	#	0	#	0111000	0.035	0.714	3	12.40	974	458	0.58		5	5
2	3	4367.630;12656.370	#	#	0	#	0	4	1	0	#	#	22	#	0	#	0	#	0000100	0.000	0.143	2	12.40	974	458	0.58		5	5
2	3	4367.630;12656.370	#	6	0	#	0	4	#	0	#	#	22	#	0	#	0	#	0011000	0.000	0.429	1	14.00	974	458	0.58		4	4
4	1	#	-260.080;264.080	3	7	#	#	4	#	0	0	#	1	#	0	0	#	0	1101100	1.000	1.000	1	35.40	975	459	0.63		5	5
#	#	#	#	#	2	#	#	4	0	#	#	#	1	#	#	#	0	0	0010100	0.000	0.020	1	53.69	914	460	0.32		4	14
#	#	#	#	#	2	#	#	4	0	#	#	#	1	#	#	#	0	0	1000010	0.000	0.429	2	53.69	976	460	0.32		14	14
#	#	#	#	#	2	#	#	#	0	#	#	#	1	#	#	#	0	0	1000010	0.000	0.173	1	56.48	976	460	0.26		17	38
#	#	-4704.430;4928.430	#	#	0	0	#	#	0	0	0	#	5	#	0	0	#	#	0010100	1.000	1.000	1	52.50	978	462	0.47		4	4
#	#	#	#	2	0	0	#	#	0	0	0	#	5	#	0	0	0	#	0010100	1.000	1.000	1	52.50	978	462	0.53		4	4
5	#	#	#	10	#	0	#	#	0	0	0	#	#	#	#	#	#	#	0010100	0.000	0.369	1	55.40	985	464	0.32		17	29
#	1	-13292.832;5397.480	#	10	#	0	#	#	0	0	#	0	#	#	0	#	#	0	0010100	0.000	0.307	2	64.38	985	464	0.47		17	33
#	#	-5040.450;5040.450	#	1	1	0	#	#	1	#	1	1	4	#	#	#	#	1	1111101	1.000	1.000	1	19.50	982	466	0.47		4	4
#	#	#	#	1	1	0	#	#	#	#	#	1	4	#	#	1	#	1	0101001	0.000	0.143	1	19.50	982	466	0.37		4	4
#	3	-5376.480;5376.480	#	#	1	#	0	7	0	#	1	1	#	0	0	#	#	0	1111101	1.000	1.000	1	16.20	983	467	0.58		5	5
#	3	-5376.480;5376.480	#	1	1	0	0	7	0	#	1	#	#	0	0	#	#	#	1001000	0.000	-0.143	1	18.50	983	467	0.58		4	4
#	#	-6944.620;6944.620	-347.760;347.760	#	#	#	0	7	0	#	#	1	#	#	0	#	0	0	1111101	1.000	1.000	1	18.50	983	467	0.47		4	4
#	1	-5355.480;5397.480	#	#	#	0	#	#	0	0	#	#	#	#	#	#	#	0	0010100	0.000	0.161	1	68.70	985	469	0.32		56	144
#	#	-3450.330;3942.330	#	3	#	#	0	3	#	0	0	#	0	#	0	#	#	#	1100000	0.000	0.361	1	62.56	986	470	0.42		8	21
4	#	#	-225.840;262.031	3	#	#	#	3	#	#	0	0	#	0	0	#	#	0	1100000	0.008	0.619	1	60.32	986	470	0.47		20	24
#	#	#	#	#	#	#	#	#	0	0	#	#	0	#	0	0	0	#	1000100	0.001	0.473	1	82.56	986	471	0.32		69	135
#	#	#	-166.320;166.320	3	0	3	#	3	0	#	#	0	0	0	#	0	#	0	1010100	1.000	1.000	1	50.75	471	471	0.58		8	8
#	4	#	-125.040;217.280	1	#	0	#	#	0	1	1	#	#	#	0	#	0	#	1010100	1.000	1.000	1	23.25	989	473	0.47		4	4
#	#	#	-105.280;137.040	#	1	0	#	#	0	#	#	0	#	#	0	#	#	0	1010100	0.000	0.443	1	61.22	989	473	0.37		24	58
4	2	#	#	10	#	#	#	3	#	0	0	0	#	#	#	#	#	0	0111000	0.000	0.261	1	52.13	990	474	0.42		4	17
3	#	#	#	#	#	0	#	#	#	#	0	#	#	#	0	#	#	#	0010100	0.000	0.244	1	66.23	991	475	0.21		28	62
#	#	#	#	#	#	0	#	#	0	#	#	1	0	#	0	#	#	#	0010100	0.000	0.143	1	25.76	991	475	0.26		20	24
#	1	#	#	#	#	#	0	2	1	0	0	#	#	1	0	#	0	0	1000100	1.000	1.000	1	27.75	993	477	0.53		4	4
#	#	#	-125.040;137.040	2	#	0	#	#	0	0	0	0	#	#	0	#	#	#	0010100	0.000	0.397	1	76.93	978	479	0.42		24	36
#	#	#	#	#	0	0	#	#	#	#	0	#	#	#	0	#	#	0	1000100	0.000	0.429	1	77.29	920	479	0.26		24	52
#	1	-2646.460;7658.460	-176.560;216.560	#	2	#	#	#	#	0	0	0	#	#	#	#	#	0	1100010	0.000	0.392	1	59.50	976	480	0.42		28	70
#	1	-2646.460;7658.460	-176.560;216.560	#	2	#	#	#	#	0	0	0	#	#	#	#	#	0	0000100	0.000	0.335	1	59.50	998	480	0.42		61	70
#	1	-2646.460;7658.460	-176.560;216.560	#	2	#	0	#	#	0	0	0	#	#	#	#	#	0	0000100	0.005	0.592	1	50.72	998	482	0.47		20	28
#	1	-2646.460;7658.460	-176.560;216.560	#	2	#	#	#	#	0	0	0	1	#	#	#	#	0	0000100	0.000	0.347	1	51.93	998	482	0.47		28	28
6	#	#	-103.200;199.200	#	0	0	0	4	#	0	#	0	#	0	1	#	0	#	1011100	1.000	1.000	1	16.33	873	486	0.58		3	3
6	1	#	-103.200;199.200	10	0	#	0	4	#	0	#	#	#	0	1	#	#	#	1011100	1.000	1.000	1	16.33	873	486	0.53		3	3
#	#	-3146.390;5590.390	#	#	#	0	#	3	0	#	#	0	0	0	#	0	#	#	0001000	0.000	0.057	1	76.61	990	489	0.42		28	80
#	#	-3146.390;5590.390	#	#	#	0	#	3	0	#	#	0	0	0	#	0	#	#	1100000	0.000	0.200	1	76.61	963	489	0.42		16	80
#	#	-6708.600;6732.600	-176.400;176.400	1	#	0	0	6	1	1	1	1	#	0	#	#	1	1	1111100	0.168	0.837	1	16.43	982	491	0.68		7	7
#	#	-6708.600;6732.600	-176.400;176.400	1	#	0	0	6	1	1	1	1	0	0	#	#	1	#	1111100	0.168	0.837	1	24.29	894	491	0.68		7	7
#	1	-6353.580;6639.580	-121.680;301.680	6	2	0	0	2	1	0	#	0	0	#	#	0	0	0	1100000	1.000	1.000	1	27.33	880	493	0.79		3	3
#	1	#	-121.680;301.680	6	#	0	0	2	#	0	#	#	0	#	#	0	0	0	1100000	1.000	1.000	1	27.33	880	493	0.58		3	3
#	4	#	-260.080;269.120	8	2	0	#	#	0	0	0	#	1	#	0	#	#	#	0100000	0.035	0.714	1	46.57	908	494	0.53		7	7
4	#	-6697.690;8759.690	-265.120;264.080	#	2	#	0	#	0	0	#	0	1	#	0	0	0	#	0101000	0.000	0.467	1	50.95	881	494	0.63		7	15
#	#	#	#	1	1	#	0	#	#	#	0	#	0	0	#	#	#	#	0010100	0.000	0.143	1	38.32	938	495	0.32		14	18
1	4	#	-206.640;206.640	#	#	0	3	#	0	0	0	0	#	0	1	0	0	#	0011010	1.000	1.000	3	37.67	883	496	0.68		3	3
#	1	-2163.250;7658.460	-362.920;216.560	#	2	#	#	#	#	0	#	#	1	#	#	#	#	0	0000100	0.000	0.333	1	51.93	998	497	0.37		27	27
#	#	-2646.460;3437.250	#	#	2	#	#	2	#	0	0	0	1	#	#	#	#	#	0010100	0.000	0.302	1	42.60	884	497	0.37		3	18
4	#	#	-238.960;254.960	10	5	0	7	#	0	#	0	#	1	0	#	1	#	0	1101110	1.000	1.000	1	13.00	886	499	0.63		3	3
6	2	-6788.630;7324.630	#	#	1	#	#	3	0	#	1	#	4	0	0	0	0	#	1000100	0.035	0.714	1	19.00	887	500	0.63		3	3
#	2	#	-202.680;220.680	1	#	#	0	3	#	#	#	#	#	0	#	#	#	0	1010100	0.097	0.792	1	39.74	919	500	0.37		7	11
#	#	-6335.650;8225.650	-163.440;199.440	#	5	#	0	4	#	#	#	#	0	0	#	#	0	#	0111010	1.000	1.000	1	27.33	888	501	0.42		3	3
#	#	-6335.650;8225.650	-163.440;199.440	#	5	0	0	4	0	#	#	0	#	0	#	0	0	0	0111010	1.000	1.000	1	27.33	888	501	0.63		3	3
#	#	#	#	#	1	0	0	3	1	#	#	0	#	#	#	#	#	#	1000000	0.000	0.429	1	10.67	890	503	0.32		3	3
1	#	#	#	1	#	0	0	3	1	#	0	#	#	#	#	#	#	#	1101000	1.000	1.000	1	10.67	890	503	0.37		3	3
#	1	-2646.460;7658.460	-176.560;216.560	#	2	0	#	#	#	0	0	0	#	#	#	#	#	0	1100010	0.000	0.407	1	63.67	976	506	0.47		22	52
1	#	#	-788.602;288.280	1	1	#	#	6	1	#	1	#	0	#	#	#	1	#	0111100	0.000	0.429	1	37.00	894	507	0.47		3	3
1	4	#	#	1	1	#	0	6	1	#	1	#	0	#	#	#	1	#	1111110	1.000	1.000	1	37.00	894	507	0.53		3	3
#	4	#	-153.240;243.320	#	#	#	0	#	#	0	0	0	#	0	0	0	#	#	1100000	0.000	0.465	1	58.05	986	509	0.47		20	39
#	4	#	-153.240;243.320	#	#	#	0	#	#	0	0	0	#	0	0	0	#	#	0000101	0.000	0.114	1	58.05	970	509	0.47		8	39
1	#	-736.260;5088.260	#	#	1	0	#	#	1	#	#	#	0	0	#	0	0	0	1000100	1.000	1.000	1	20.00	896	509	0.53		3	3
#	#	#	-125.040;137.040	#	#	#	#	#	0	#	0	#	#	#	0	#	#	#	1000000	0.000	0.254	1	62.22	986	510	0.21		247	324
#	#	#	-125.040;137.040	#	#	0	#	#	0	0	0	#	#	#	0	#	#	#	1000000	0.000	0.234	1	67.55	975	510	0.32		165	219
#	2	-4919.520;6729.520	#	#	#	#	#	#	#	0	0	#	#	0	0	1	1	#	0101001	0.004	0.571	1	25.25	910	511	0.42		4	8
#	2	-4919.520;6729.520	#	#	#	#	#	#	#	0	0	#	#	0	0	1	1	#	1000000	0.000	0.286	2	25.25	910	511	0.42		8	8
#	#	#	-225.840;137.040	3	#	#	#	#	#	#	0	0	#	#	0	#	#	#	1100000	0.001	0.490	1	63.54	986	512	0.26		19	37
#	#	#	-125.040;262.031	#	#	0	#	3	0	#	0	#	1	0	0	#	#	0	1000000	0.000	0.271	1	56.02	920	512	0.47		21	29
1	4	#	-136.080;217.280	#	1	0	0	6	#	1	1	#	#	#	0	1	1	#	1010100	0.000	0.143	1	25.74	982	513	0.63		14	14
4	#	-3450.330;3942.330	-225.840;237.840	3	#	#	#	3	#	#	#	#	#	0	0	#	#	#	1101000	0.097	0.792	1	61.15	901	514	0.37		14	22
4	#	#	#	3	#	3	0	#	#	0	0	#	#	0	0	#	#	#	1100000	0.005	0.594	1	60.26	986	514	0.42		15	19
#	4	-7804.700;7876.700	-165.320;167.320	#	#	1	#	#	0	0	0	#	#	0	0	0	0	0	1000000	0.000	0.143	1	25.67	903	516	0.63		3	3
4	#	#	#	6	#	#	#	#	0	#	0	0	1	0	0	0	0	#	1000000	0.000	0.143	1	25.67	903	516	0.53		3	3
4	1	#	-523.167;302.960	#	2	3	#	2	#	0	#	#	#	#	#	0	#	0	0100100	1.000	1.000	1	50.00	904	517	0.47		3	3
#	1	-3004.340;4612.340	#	10	2	#	0	#	#	0	#	#	#	0	#	#	0	0	0100100	0.035	0.714	1	60.17	904	517	0.47		3	6
5	1	-4132.390;4604.390	-304.440;310.440	10	#	#	3	3	1	0	#	0	#	#	#	#	0	0	1010100	1.000	1.000	1	20.67	907	520	0.63		3	3
5	1	-4132.390;4604.390	-548.689;310.440	10	6	#	3	3	1	#	#	0	#	0	#	#	0	0	0000100	0.000	0.429	1	20.67	907	520	0.68		3	3
3	#	-4074.370;4214.370	#	1	0	3	0	3	0	#	#	#	0	#	0	0	#	#	0100001	0.035	0.714	1	41.50	909	522	0.58		4	4
3	#	-4074.370;4214.370	#	1	0	3	0	3	0	#	#	#	0	#	0	0	#	#	0000100	0.000	0.429	3	41.50	909	522	0.58		4	4
#	#	-4919.520;6729.520	#	#	#	#	#	#	1	#	0	#	#	0	0	1	1	#	1000000	0.000	-0.377	1	16.66	945	523	0.37		11	11
#	#	-5712.510;5712.510	#	1	#	#	#	#	#	#	1	#	0	0	#	1	1	0	1111101	0.153	0.829	1	29.40	911	524	0.42		7	10
1	#	#	-286.280;288.280	#	1	0	#	6	#	1	#	1	#	#	#	#	1	0	1000001	0.000	-0.429	1	35.17	911	524	0.47		3	6
#	#	-5488.490;5488.490	-196.560;196.560	#	#	0	3	#	#	0	0	0	2	#	1	#	0	0	1101010	0.035	0.714	1	19.75	912	525	0.58		3	4
#	#	#	#	#	2	#	#	4	0	#	#	#	1	#	#	#	0	0	0000100	0.000	0.143	1	56.09	976	527	0.32		12	12
5	#	#	-285.280;673.967	8	2	#	#	4	0	#	#	#	1	#	#	#	0	0	0000100	0.000	0.143	1	57.87	976	527	0.47		11	11
#	#	-5600.500;5600.500	#	#	#	2	#	#	#	#	0	0	0	#	0	#	0	#	1001110	0.024	0.688	1	31.11	915	528	0.37		3	11
#	1	#	#	6	0	#	0	#	#	0	0	#	0	#	0	#	0	#	1001000	0.000	0.429	1	22.67	915	528	0.47		3	3
2	#	#	#	2	0	0	#	#	#	0	#	#	0	0	0	0	0	0	1000000	0.000	0.314	1	95.50	889	529	0.58		6	10
