Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Att18	Att19	Att20	Att21	Att22	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	#	#	7.379;11.031	-0.109;0.154	#	#	#	-0.030;0.957	0.375;0.626	-0.125;0.051	-0.003;0.109	#	#	0.322;1.023	#	#	0.058;0.095	-0.284;1.582	#	001110	1.000	1.000	1	98.16	9993	7420	0.41		26	26
#	#	-0.016;0.120	-0.033;0.197	-0.073;1.144	1.217;5.784	0.231;0.504	#	#	-1.850;5.432	#	0.293;0.451	0.115;0.544	#	#	0.573;0.989	-0.269;0.535	0.511;1.880	#	#	#	#	100001	0.237	0.750	1	96.13	9962	7421	0.50		39	52
#	#	-0.016;0.120	-0.033;0.197	-0.073;1.144	#	#	#	#	#	-0.360;0.467	#	#	#	#	0.573;0.989	#	1.636;3.073	#	#	#	#	100001	0.154	0.688	2	61.81	9960	7426	0.27		44	64
-80.133;-66.867	-0.019;0.143	#	0.077;0.213	0.158;0.599	#	0.006;0.238	#	-0.081;0.637	0.596;6.768	#	0.467;0.637	-0.083;0.283	0.019;0.105	#	-0.078;0.675	0.111;0.731	0.049;2.941	#	#	#	0.445;1.109	001000	0.053	0.556	1	78.28	9832	7431	0.64		25	45
-68.185;-57.059	#	0.045;0.146	0.006;0.139	-0.143;0.298	0.925;7.655	#	#	-0.010;0.286	0.173;2.410	#	0.336;0.500	-0.005;0.345	0.018;0.145	0.006;0.012	0.235;0.813	#	-1.299;2.345	0.130;0.460	#	#	0.575;1.023	010000	0.021	0.462	1	60.23	9780	7434	0.68		6	13
#	#	#	0.042;0.154	-0.557;0.572	-1.220;8.940	#	#	-0.186;0.578	#	-0.015;0.318	#	#	0.112;0.167	#	#	#	0.094;1.155	0.118;0.353	0.014;0.123	-0.506;1.415	#	010000	0.021	0.462	1	50.36	9786	7440	0.45		6	13
#	#	#	0.215;0.314	-0.361;0.361	1.178;6.826	-0.032;0.141	0.146;0.426	0.976;1.387	#	#	#	-0.097;0.253	#	0.005;0.011	-0.056;1.313	#	#	#	0.058;0.087	#	#	000110	1.000	1.000	1	46.67	9790	7444	0.45		6	6
#	-0.019;0.113	#	0.106;0.189	#	7.379;15.071	#	#	#	#	-0.030;0.476	#	-0.125;0.225	0.076;0.109	0.003;0.014	#	#	#	#	0.046;0.111	0.847;1.554	-0.412;0.677	001110	0.074	0.594	1	68.52	9959	7449	0.45		19	32
#	#	#	0.103;0.287	#	#	#	0.025;0.198	#	#	0.152;0.942	0.398;0.617	#	#	0.004;0.011	#	#	0.158;2.657	#	0.116;0.118	#	0.280;1.095	011000	0.020	0.727	1	109.12	7452	7452	0.36		0	0
#	#	#	#	#	8.628;11.873	#	-0.004;0.195	#	2.797;10.326	#	#	-0.154;0.072	#	0.003;0.021	-0.056;0.773	#	#	0.487;0.986	#	#	#	000110	0.078	0.600	1	77.02	9801	7455	0.32		18	30
-83.375;-64.424	#	-0.030;0.173	#	#	#	#	#	#	5.259;10.073	-0.128;0.637	#	#	0.101;0.196	#	-0.077;0.716	#	#	-0.002;0.572	#	-0.087;1.340	#	001010	1.000	1.000	1	22.33	9803	7457	0.36		6	6
#	0.055;0.099	#	0.045;0.147	#	1.027;8.838	0.099;0.403	0.057;0.272	0.012;0.422	#	#	0.435;0.604	#	0.089;0.134	0.003;0.011	#	#	#	#	#	0.561;1.913	0.009;1.127	001000	0.086	0.613	1	49.54	9924	7461	0.50		19	31
-88.539;-72.706	#	0.094;0.332	0.106;0.189	-0.311;0.324	7.379;15.071	#	#	#	#	#	#	#	0.032;0.154	#	#	-0.063;1.126	1.719;4.115	0.069;0.766	#	0.847;1.554	#	001110	1.000	1.000	1	18.50	9810	7464	0.45		6	6
#	0.016;0.170	-0.057;0.091	#	-0.146;1.156	#	0.163;0.454	#	-0.144;0.280	#	#	#	#	#	#	0.403;1.010	#	-0.223;1.762	0.301;0.696	#	#	#	000001	0.182	0.711	2	96.21	9998	7469	0.36		96	135
#	0.008;0.064	0.001;0.093	#	-0.073;1.144	#	#	-0.112;0.176	#	-1.531;5.505	#	0.189;0.511	#	-0.011;0.051	#	#	#	#	-0.185;0.512	#	-0.628;0.991	#	100001	0.044	0.536	1	73.28	9983	7473	0.41		97	181
#	0.136;0.286	0.003;0.127	0.001;0.139	#	#	#	0.053;0.166	-0.124;0.274	#	#	0.299;0.651	0.431;0.688	#	#	-0.724;0.279	-0.150;0.620	#	0.146;0.494	#	#	#	000001	1.000	1.000	1	28.33	9823	7477	0.45		6	6
#	0.136;0.310	0.003;0.127	#	1.412;1.994	#	#	0.053;0.166	#	#	#	#	0.431;0.688	#	#	-0.724;0.279	-0.150;0.620	#	0.146;0.494	#	-0.095;1.442	#	000001	1.000	1.000	2	28.33	9823	7477	0.41		6	6
#	#	-0.057;0.123	#	#	0.335;4.180	0.163;0.454	#	#	#	-0.179;0.487	#	#	0.044;0.081	#	#	#	#	-0.089;0.551	0.085;0.113	#	-0.338;0.613	000001	0.259	0.763	1	117.97	9992	7481	0.36		142	186
#	#	#	0.141;0.220	#	#	#	#	#	#	#	0.398;0.617	-0.020;0.303	0.005;0.118	#	-0.445;0.326	-0.056;0.764	0.061;2.270	#	0.078;0.118	#	0.280;1.095	011000	0.095	0.625	1	64.75	9996	7490	0.41		20	32
-84.955;-68.445	#	0.098;0.256	0.141;0.220	#	#	#	#	#	8.657;15.076	#	0.398;0.617	#	#	#	#	-0.056;0.764	0.061;1.943	#	#	#	#	011000	1.000	1.000	1	48.83	9836	7490	0.32		6	6
#	0.023;0.148	#	#	#	#	#	#	#	#	0.200;0.644	0.673;1.006	0.212;0.482	#	#	-0.082;0.921	#	#	#	#	0.130;1.502	-0.296;0.296	000010	1.000	1.000	2	22.67	9837	7491	0.32		6	6
#	-0.007;0.136	0.134;0.226	0.028;0.334	-0.300;0.307	4.204;9.612	-0.127;0.140	0.005;0.205	0.353;1.094	#	#	#	#	0.023;0.127	0.004;0.012	-0.254;0.633	-0.031;0.571	-0.991;0.652	0.194;0.477	0.069;0.092	#	-0.257;0.604	011100	1.000	1.000	1	36.00	9923	7493	0.73		13	13
-78.576;-59.747	0.055;0.118	#	#	-0.385;0.461	2.362;5.727	0.149;0.390	-0.055;0.218	#	-2.403;6.608	#	0.487;0.623	#	#	#	0.833;1.913	#	-0.538;1.311	#	#	#	-0.237;0.660	100001	0.132	0.667	1	79.11	9842	7496	0.50		12	18
#	#	0.089;0.197	#	0.068;0.650	#	0.164;0.526	-0.062;0.171	-0.220;0.361	#	0.081;0.772	0.321;0.668	0.401;0.751	#	#	-0.492;0.241	-0.105;0.684	#	-0.220;0.468	#	-0.109;1.784	#	100000	1.000	1.000	1	23.67	9843	7497	0.55		6	6
-93.420;-65.176	0.004;0.213	-0.003;0.114	#	#	6.637;9.642	#	#	-0.144;0.426	0.965;6.268	-0.103;0.631	#	#	#	#	#	#	0.340;2.638	#	0.095;0.126	#	-0.338;0.613	000001	1.000	1.000	1	32.00	9845	7499	0.45		6	6
#	#	#	#	#	-0.477;6.342	0.105;0.351	-0.008;0.172	#	-1.531;4.446	-0.092;0.525	0.411;0.681	#	-0.011;0.093	#	#	#	#	0.060;0.341	#	-0.269;0.415	0.024;0.473	100001	1.000	1.000	1	103.32	9915	7504	0.45		13	13
#	-0.072;0.144	-0.057;0.121	#	-0.146;1.156	#	0.163;0.454	#	-0.144;0.280	0.463;3.672	-0.179;0.487	#	0.174;0.385	0.044;0.081	#	0.065;1.010	#	#	0.129;0.684	0.085;0.113	#	-0.338;0.613	000001	0.580	0.897	1	138.40	9992	7508	0.59		113	126
#	#	0.098;0.270	0.141;0.220	#	#	0.089;0.154	0.098;0.266	#	#	#	0.398;0.617	0.134;0.338	#	#	-1.156;0.452	#	0.061;1.943	#	#	#	-0.143;1.095	011000	1.000	1.000	1	82.97	9991	7518	0.41		13	13
#	#	#	0.128;0.204	#	#	#	-0.021;0.240	0.178;0.725	3.266;9.191	#	0.500;0.844	#	#	#	#	0.166;0.937	#	#	#	-0.044;1.904	0.599;1.065	111000	0.031	0.500	1	56.21	9867	7521	0.36		6	12
-75.451;-50.203	#	0.002;0.103	#	#	#	0.275;0.388	-0.007;0.097	#	#	-0.180;0.474	#	#	-0.017;0.094	0.004;0.014	-0.169;0.314	#	1.207;4.390	0.034;0.419	0.061;0.111	-0.392;1.216	#	110000	1.000	1.000	1	71.19	9876	7530	0.55		12	12
#	0.101;0.211	#	0.090;0.168	#	#	0.339;0.480	0.057;0.272	#	#	-0.184;0.581	#	#	#	0.006;0.014	#	#	-0.574;1.582	#	#	#	-0.162;0.305	001000	1.000	1.000	1	64.06	9877	7531	0.36		19	19
#	#	#	0.141;0.216	#	#	#	0.087;0.190	#	#	#	0.687;0.998	#	#	0.002;0.014	-0.378;0.432	-0.196;0.725	#	#	0.062;0.122	#	0.280;1.583	011000	1.000	1.000	1	51.83	9879	7533	0.36		6	6
-63.034;-50.203	-0.000;0.141	0.022;0.114	#	#	1.583;5.549	#	-0.007;0.097	-0.237;0.560	#	#	#	#	#	0.004;0.014	-0.169;0.314	#	#	#	0.060;0.126	#	0.887;1.802	110000	1.000	1.000	1	41.33	9881	7535	0.45		6	6
-75.451;-50.203	#	0.022;0.114	#	#	1.583;5.549	#	-0.007;0.097	-0.237;0.560	#	#	#	#	#	0.004;0.014	-0.169;0.314	#	1.207;3.706	#	0.060;0.126	0.119;1.161	0.887;1.802	110000	1.000	1.000	1	60.14	9881	7535	0.50		18	18
#	#	#	#	#	#	#	#	#	2.544;6.570	#	#	-0.147;0.051	-0.003;0.109	#	#	#	#	#	0.067;0.098	-0.074;1.929	-0.412;0.898	001110	0.166	0.698	1	89.75	9975	7536	0.27		44	63
#	0.022;0.080	#	#	1.171;1.629	#	#	#	#	#	#	#	0.410;0.739	#	#	#	#	2.516;4.330	#	#	-0.283;0.896	#	100000	0.059	0.568	1	50.62	9988	7537	0.23		25	44
#	0.008;0.064	#	#	-0.184;1.806	#	-0.011;0.307	#	#	-1.531;6.386	#	#	0.172;0.350	0.031;0.080	#	#	#	#	0.060;0.341	0.066;0.092	#	0.024;0.473	100001	0.053	0.556	1	82.60	9983	7539	0.41		69	124
#	-0.000;0.101	#	#	#	8.240;11.966	#	0.135;0.353	#	#	#	#	-0.021;0.150	#	#	-0.557;0.697	-0.230;0.959	0.517;1.510	0.086;0.634	#	#	-0.167;0.587	111000	0.031	0.500	1	29.84	9889	7543	0.41		6	12
#	-0.000;0.101	#	#	#	8.240;11.966	#	0.135;0.353	#	#	#	#	-0.153;0.282	#	#	-0.557;0.697	#	0.517;1.510	0.086;0.634	0.057;0.075	#	-0.167;0.587	111000	1.000	1.000	1	28.33	9889	7543	0.41		6	6
-93.420;-65.176	0.004;0.099	0.014;0.097	#	#	6.637;9.642	#	#	#	#	#	#	0.279;0.457	#	#	0.438;1.518	#	0.277;2.638	#	0.095;0.129	#	#	000001	1.000	1.000	1	39.67	9890	7544	0.36		6	6
#	0.016;0.144	-0.057;0.189	0.044;0.151	-0.220;1.013	-0.139;5.509	#	#	0.029;0.326	5.397;11.815	#	#	#	#	#	#	-0.123;0.747	-0.223;1.762	#	#	#	-0.338;1.054	000001	1.000	1.000	1	54.70	9897	7551	0.45		12	12
-92.165;-63.669	0.032;0.112	#	#	-0.264;0.705	#	-0.114;0.218	#	0.020;0.396	0.919;6.845	#	0.424;0.547	#	0.017;0.106	#	#	0.236;1.023	#	#	0.063;0.105	1.034;1.554	#	001110	0.080	0.603	1	57.44	9981	7554	0.50		38	63
#	-0.072;0.144	-0.057;0.121	#	-0.146;1.156	#	0.163;0.454	-0.036;0.198	-0.144;0.280	0.463;3.672	-0.179;-0.103	#	0.174;0.385	0.044;0.081	#	0.065;1.010	#	0.476;1.640	0.129;0.684	0.085;0.113	#	-0.338;0.613	000001	0.100	1.000	1	185.00	7558	7558	0.68		0	0
-81.111;-55.007	0.016;0.238	-0.057;0.121	0.031;0.141	#	#	0.163;0.454	0.031;0.131	-0.144;0.280	#	#	0.413;0.757	#	0.044;0.081	#	#	#	#	#	0.085;0.113	#	-0.338;0.613	000001	0.146	0.681	1	112.43	9992	7558	0.50		147	216
-90.323;-74.062	#	#	0.205;0.338	-0.472;0.551	#	-0.078;0.355	#	0.591;1.059	#	#	0.529;0.749	#	-0.007;0.148	#	-0.018;0.773	0.026;1.232	#	#	#	-0.219;2.135	-0.274;0.754	001100	1.000	1.000	1	58.43	9909	7561	0.50		19	19
-99.604;-59.664	0.026;0.122	#	#	-0.484;0.521	#	-0.032;0.244	#	0.769;1.095	3.636;7.216	0.856;1.707	#	#	0.029;0.072	#	-0.018;0.773	-0.002;1.578	#	#	#	0.328;1.947	-0.054;1.076	001100	1.000	1.000	1	55.17	9909	7563	0.55		6	6
-108.988;-78.605	0.011;0.067	#	0.205;0.338	#	#	#	#	#	#	0.689;1.194	0.596;0.749	#	#	0.004;0.010	-0.018;0.773	#	#	#	0.051;0.113	1.779;2.740	-0.450;0.875	001100	1.000	1.000	1	54.17	9913	7567	0.45		6	6
#	#	0.001;0.134	0.032;0.107	#	#	0.105;0.351	-0.008;0.172	#	-1.531;4.446	-0.083;0.525	0.411;0.681	0.162;0.399	-0.011;0.096	#	#	#	#	0.060;0.341	0.066;0.092	-0.269;0.415	0.024;0.473	100001	1.000	1.000	1	100.21	9915	7569	0.59		12	12
-89.542;-59.159	-0.028;0.099	#	#	0.158;0.599	#	0.008;0.403	#	#	#	#	0.373;0.733	0.048;0.127	0.089;0.134	0.003;0.011	#	#	0.049;1.349	#	0.060;0.102	#	0.009;1.127	001000	1.000	1.000	2	53.71	9924	7578	0.50		12	12
#	#	-0.057;0.186	0.049;0.114	0.600;1.905	#	0.262;0.393	#	-0.179;0.426	#	#	0.447;0.682	#	-0.006;0.037	#	#	#	#	#	#	-0.274;1.770	0.629;1.362	000001	0.066	0.581	1	60.18	9928	7582	0.41		18	31
-84.607;-67.062	0.112;0.197	#	#	-0.591;0.644	#	0.044;0.290	0.233;0.355	#	#	#	#	0.100;0.449	#	0.003;0.014	#	#	#	0.009;0.564	#	#	#	100000	1.000	1.000	1	57.50	9929	7583	0.36		6	6
#	#	#	#	0.318;1.270	-1.457;6.355	0.266;0.388	#	#	#	#	#	0.196;0.540	0.059;0.122	0.002;0.012	-0.292;0.924	-0.109;0.443	1.213;2.240	#	#	0.018;0.704	#	010001	0.003	0.316	1	32.23	9930	7584	0.45		6	19
#	#	#	0.158;0.234	#	#	#	0.053;0.161	#	2.770;6.226	0.297;0.840	0.439;0.614	#	#	0.008;0.021	#	#	#	#	#	#	#	000110	0.132	0.667	1	56.04	9933	7587	0.27		12	18
#	#	0.001;0.134	#	1.043;2.330	-1.497;7.277	#	#	#	4.114;7.648	#	0.307;0.607	0.225;0.426	#	0.004;0.016	0.163;0.484	#	#	0.230;0.927	#	#	#	100001	1.000	1.000	1	40.83	9934	7588	0.41		6	6
-93.180;-73.067	-0.025;0.094	0.029;0.349	#	#	#	#	#	#	#	0.297;0.840	#	-0.154;0.072	0.015;0.092	#	#	0.521;1.141	#	#	#	#	-0.371;0.616	000110	0.021	0.462	1	77.34	9935	7589	0.36		6	13
#	#	0.089;0.197	0.030;0.095	#	#	#	-0.062;0.191	-0.220;0.777	#	#	0.304;0.615	0.401;0.751	#	0.004;0.011	#	-0.105;0.684	#	0.003;0.468	#	0.092;1.573	0.292;1.172	100000	1.000	1.000	1	41.83	9936	7590	0.50		6	6
#	0.120;0.195	0.007;0.109	0.003;0.120	#	#	#	#	#	#	-0.875;0.584	#	#	0.019;0.088	0.004;0.011	0.186;1.150	-0.228;0.576	#	#	0.062;0.120	0.745;2.419	#	100001	1.000	1.000	1	78.72	9937	7591	0.45		12	12
#	0.107;0.236	-0.030;0.173	#	#	3.276;7.002	#	#	0.069;0.787	#	#	#	#	0.101;0.196	#	#	-0.170;0.684	#	#	0.060;0.103	-0.087;1.340	-0.526;0.784	001010	0.003	0.316	1	49.42	9938	7592	0.41		6	19
#	0.008;0.064	#	#	-0.184;1.806	#	-0.011;0.138	#	-0.083;0.453	-1.531;6.386	#	#	#	-0.011;0.080	0.001;0.013	#	#	#	#	#	-0.628;0.991	-0.302;-0.082	100001	0.100	1.000	1	142.02	7596	7596	0.41		0	0
#	#	#	0.069;0.155	-0.029;0.782	#	0.061;0.188	0.073;0.203	#	#	#	#	0.013;0.244	#	#	#	0.124;0.760	1.387;2.551	#	#	#	#	010100	0.004	0.333	1	50.64	9944	7598	0.32		6	18
-110.217;-87.965	#	#	#	#	#	-0.042;0.244	#	0.123;0.568	#	0.268;0.626	0.596;0.749	#	#	0.005;0.014	-0.018;0.773	-0.016;1.232	#	#	#	1.154;1.895	-0.054;0.794	001100	1.000	1.000	1	37.17	9946	7600	0.45		6	6
-91.772;-72.087	#	#	0.141;0.238	#	#	#	0.098;0.266	0.023;0.628	#	#	0.398;0.617	0.072;0.244	#	#	-1.156;0.440	#	-0.011;1.050	0.026;0.754	#	0.203;1.671	#	011000	0.141	0.676	1	47.92	9991	7601	0.45		25	37
#	-0.032;0.091	#	#	#	7.559;14.890	-0.078;0.181	#	#	#	#	#	-0.039;0.051	#	0.003;0.015	1.234;1.735	#	-0.667;1.601	#	#	#	#	001110	1.000	1.000	1	66.64	9993	7602	0.32		13	13
-82.722;-67.745	-0.000;0.101	#	#	#	#	#	0.141;0.256	#	-0.275;7.008	#	0.551;0.780	#	#	0.004;0.013	-0.211;0.291	0.183;0.920	#	#	#	#	#	111000	0.116	0.650	1	40.06	9977	7603	0.36		13	20
#	#	#	#	-0.256;0.590	#	#	0.141;0.256	0.422;0.809	-0.275;7.008	#	0.551;0.780	0.036;0.229	-0.002;0.111	0.004;0.013	-0.211;0.291	0.183;0.920	#	0.086;0.634	0.057;0.108	0.044;1.937	#	111000	1.000	1.000	2	38.33	9949	7603	0.59		6	6
#	#	#	0.003;0.120	#	-1.158;4.370	#	#	#	#	-0.875;0.255	0.189;0.511	0.131;0.342	-0.006;0.088	#	0.147;1.189	#	#	#	#	0.745;2.419	#	100001	0.141	0.676	1	62.73	9960	7606	0.36		25	37
#	0.005;0.089	0.134;0.226	#	-0.151;0.307	4.204;9.612	-0.127;0.214	#	0.353;1.094	5.527;11.205	#	#	#	#	0.004;0.012	#	#	#	0.194;0.477	0.060;0.092	1.148;2.054	#	011100	1.000	1.000	1	39.20	9954	7608	0.50		12	12
-79.999;-68.445	0.101;0.191	#	0.103;0.287	#	2.085;10.564	#	0.025;0.190	#	#	#	0.398;0.617	#	#	0.004;0.011	#	#	#	0.026;0.553	#	#	0.280;1.095	011000	0.031	0.500	1	70.59	9957	7611	0.41		6	12
-79.999;-68.445	#	0.098;0.270	#	#	2.085;5.761	#	0.086;0.198	#	#	#	0.398;0.617	#	#	#	-0.146;1.051	0.269;0.764	-0.559;1.637	#	0.078;0.118	-0.079;1.183	0.280;1.095	011000	0.068	0.583	1	87.76	9957	7611	0.50		42	72
#	#	0.001;0.120	#	-0.238;1.144	1.217;5.784	#	#	#	-1.531;5.505	-0.149;0.467	0.160;0.542	0.325;0.602	0.007;0.089	0.001;0.013	0.573;0.989	-0.269;0.535	#	#	#	#	#	100001	0.072	0.590	1	74.58	9962	7616	0.50		36	61
-75.227;-63.245	0.016;0.083	-0.063;0.162	#	0.347;1.140	#	#	#	#	#	#	0.460;0.596	0.276;0.474	0.014;0.063	#	#	-0.074;0.411	0.400;2.864	#	#	-0.062;0.734	0.353;1.089	010000	0.004	0.333	1	49.74	9965	7619	0.50		6	18
#	0.097;0.179	#	0.033;0.176	0.294;1.404	#	#	0.002;0.190	#	#	#	#	#	0.027;0.090	0.015;0.023	#	#	#	#	0.102;0.144	#	#	010010	1.000	1.000	1	39.17	9966	7620	0.32		6	6
#	#	#	#	#	#	#	#	#	#	-0.128;0.563	#	#	0.027;0.090	#	0.062;1.316	#	0.799;2.887	0.331;0.877	0.132;0.144	#	#	010010	0.100	1.000	1	37.00	7620	7620	0.27		0	0
#	#	-0.038;0.168	0.033;0.099	-0.247;0.282	0.693;8.505	-0.035;0.184	-0.234;0.191	-0.075;0.335	-0.481;3.442	#	0.210;0.609	0.048;0.351	#	#	0.417;0.938	#	-0.012;1.939	0.109;0.420	#	#	0.786;1.865	010001	0.000	0.000	1	49.60	7624	7624	0.64		0	18
#	#	#	0.029;0.222	#	4.661;11.031	#	#	#	-2.424;5.970	#	0.394;0.547	#	#	#	#	#	-0.232;0.561	#	#	#	#	001110	0.076	0.597	1	74.55	9975	7625	0.23		80	134
#	0.139;0.195	#	#	-0.073;0.995	#	0.280;0.512	#	#	0.866;4.979	0.052;0.496	#	0.329;0.494	0.067;0.188	#	#	#	#	0.083;0.704	#	0.612;1.572	-0.028;0.960	100001	1.000	1.000	1	38.33	9972	7626	0.45		6	6
-75.350;-45.823	#	#	0.124;0.296	#	1.021;7.391	0.283;0.510	#	-0.368;0.452	-1.848;5.310	#	0.555;0.844	#	#	#	#	#	1.071;1.336	#	0.077;0.117	#	#	100001	1.000	1.000	1	34.30	9972	7626	0.41		12	12
#	0.085;0.165	0.189;0.376	#	-0.467;0.467	#	#	#	#	#	#	#	0.201;0.388	#	0.007;0.013	#	#	#	0.371;1.068	#	1.432;2.392	-0.538;0.718	001110	1.000	1.000	1	28.83	9973	7627	0.36		6	6
#	-0.032;0.091	0.041;0.209	0.106;0.238	#	4.661;19.345	-0.078;0.203	-0.024;0.085	-0.145;0.630	#	0.069;0.377	0.394;0.547	-0.057;0.134	#	#	#	-0.203;0.869	-0.667;0.561	#	0.064;0.089	#	#	001110	1.000	1.000	2	108.94	9975	7629	0.59		18	18
-81.849;-72.706	#	#	#	-0.408;0.421	#	-0.028;0.122	#	0.750;1.570	#	#	#	#	-0.003;0.117	#	#	#	#	0.240;0.673	0.066;0.091	0.347;1.588	-0.215;0.898	001110	1.000	1.000	1	50.83	9979	7633	0.41		6	6
#	-0.013;0.082	#	#	#	4.661;10.664	#	0.248;0.348	#	0.151;6.494	#	0.318;0.662	#	#	0.004;0.011	-0.272;0.299	0.236;1.023	-0.080;1.010	#	#	#	#	001110	0.031	0.500	1	52.21	9979	7633	0.41		6	12
#	#	#	#	0.340;1.115	-0.671;12.266	0.381;0.558	#	#	#	-0.116;0.291	#	#	#	0.018;0.027	#	-0.376;0.562	#	0.405;0.810	#	#	#	000001	1.000	1.000	1	38.33	9980	7634	0.32		6	6
#	0.055;0.143	-0.029;0.203	#	#	-0.671;12.266	#	#	#	#	#	0.435;0.736	0.496;0.740	#	0.018;0.027	0.233;1.313	#	0.999;1.992	#	#	#	#	000001	1.000	1.000	1	38.33	9980	7634	0.36		6	6
#	0.008;0.064	0.001;0.134	#	#	#	-0.052;0.138	#	#	-1.531;5.505	-0.360;0.467	#	-0.025;0.371	-0.011;0.051	#	#	#	0.899;1.857	#	#	#	-0.082;1.210	100001	0.328	0.800	1	97.18	9983	7637	0.41		24	30
-75.300;-53.475	0.083;0.137	0.021;0.247	#	#	-1.244;6.448	#	#	-0.196;0.613	1.433;6.371	#	#	0.328;0.520	0.126;0.192	#	0.097;0.657	#	#	0.256;0.802	0.072;0.112	0.025;1.425	0.686;1.135	110000	1.000	1.000	1	31.50	9986	7640	0.59		6	6
#	0.083;0.117	#	#	#	-1.244;6.448	0.144;0.398	#	#	#	#	0.316;0.676	#	0.126;0.192	#	0.078;0.676	-0.185;0.886	0.819;2.735	#	#	#	0.686;1.135	110000	1.000	1.000	1	31.50	9986	7640	0.41		6	6
-88.080;-67.112	#	#	#	#	3.574;10.664	#	0.172;0.353	0.750;1.570	#	#	0.318;0.662	#	#	#	-0.272;1.078	0.322;1.008	#	#	#	#	#	001110	0.132	0.667	1	49.93	9979	7641	0.32		12	18
#	#	#	#	#	#	0.052;0.378	-0.062;0.171	-0.116;0.777	#	0.040;0.501	0.304;0.615	0.410;0.751	#	#	-0.238;0.958	#	#	0.105;0.350	#	-0.283;0.896	1.129;1.445	100000	0.078	0.600	1	52.94	9988	7642	0.45		18	30
#	-0.032;0.091	#	#	#	#	-0.014;0.105	-0.024;0.244	#	#	0.070;0.440	#	0.051;0.061	#	0.003;0.015	1.234;1.735	#	-0.248;2.251	#	#	#	-0.412;0.898	001110	0.100	1.000	1	113.17	7647	7647	0.41		0	0
#	#	0.089;0.295	0.136;0.217	-0.441;0.441	#	#	0.142;0.399	0.591;1.059	#	0.242;0.329	#	0.011;0.216	#	#	#	-0.002;1.137	-0.087;1.727	0.243;0.778	#	#	-0.054;0.754	001100	0.100	1.000	1	70.10	7654	7654	0.50		0	0
-75.451;-50.203	#	#	#	1.125;2.130	#	0.275;0.388	-0.007;0.097	#	#	-0.180;0.474	#	#	#	0.004;0.014	-0.169;0.314	#	1.207;4.390	#	0.061;0.126	#	#	110000	0.113	0.647	1	52.10	9881	7655	0.41		11	17
-87.119;-74.281	#	#	0.063;0.172	#	8.628;11.873	#	#	#	2.797;10.326	#	#	-0.154;0.072	#	0.003;0.021	#	#	#	0.487;0.986	#	#	#	000110	0.123	0.657	2	68.45	9935	7656	0.32		23	35
-68.148;-57.022	0.019;0.077	0.001;0.134	-0.033;0.197	-0.073;1.966	#	0.231;0.504	-0.112;0.176	#	#	-0.360;0.467	0.189;0.511	0.109;0.393	#	#	#	#	-0.256;1.216	#	#	#	#	100001	1.000	1.000	1	74.20	9788	7664	0.50		11	11
-68.148;-57.022	0.019;0.077	0.001;0.134	-0.033;0.197	-0.073;1.144	#	0.231;0.504	-0.112;0.176	#	-1.271;3.789	-0.360;0.467	0.189;0.511	#	#	#	#	#	-0.256;1.216	#	#	#	#	100001	1.000	1.000	1	74.20	9788	7664	0.50		11	11
-80.133;-66.867	-0.019;0.143	#	#	0.158;0.599	2.249;9.099	0.006;0.238	#	#	0.596;6.768	#	#	#	0.019;0.105	#	-0.078;0.675	0.111;0.731	0.049;1.349	#	0.062;0.121	#	0.534;1.199	001000	0.083	0.607	2	64.52	9832	7665	0.55		17	28
-81.111;-55.007	#	-0.057;0.186	0.049;0.114	#	#	0.262;0.393	#	#	#	#	0.447;0.682	#	-0.006;0.037	#	#	#	#	#	0.066;0.123	#	0.629;1.311	000001	0.069	0.586	1	59.76	9928	7669	0.36		17	29
-81.111;-55.007	#	-0.057;0.186	0.049;0.114	0.867;1.713	#	0.262;0.393	-0.057;0.185	#	#	#	0.447;0.682	#	-0.006;0.037	#	0.051;0.668	#	#	#	#	#	0.629;1.311	000001	0.113	0.647	1	75.55	9928	7669	0.45		11	17
#	-0.005;0.064	#	#	-0.184;1.806	#	-0.011;0.138	#	#	-1.531;6.386	#	#	#	#	#	#	#	#	#	#	-0.657;-0.269	#	100001	0.036	0.813	1	130.69	7672	7672	0.23		0	0
#	#	#	#	1.030;2.176	4.998;8.123	0.243;0.530	-0.040;0.155	-0.168;0.367	#	-0.278;0.536	#	#	#	#	#	#	#	#	#	0.551;1.676	#	110001	1.000	1.000	1	30.40	9628	7673	0.32		5	5
#	#	#	#	#	3.814;10.304	0.105;0.232	#	#	#	-0.613;0.467	0.189;0.511	#	#	0.011;0.015	#	0.001;0.516	#	#	0.068;0.102	1.601;3.220	#	100001	0.019	0.455	1	32.95	9630	7675	0.36		5	11
#	-0.005;0.142	0.001;0.134	0.031;0.159	#	#	0.105;0.232	#	-0.142;0.342	#	#	0.189;0.511	#	#	0.011;0.015	#	#	#	0.027;0.662	#	#	-0.148;1.321	100001	1.000	1.000	1	30.60	9630	7675	0.41		5	5
