-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	0	1	0	#	#	0	0	#	0	#	1	#	0	0	0	#	#	0	0	0	0	0	100000000000000000000000000000000000000000000	1.000	1.000	1	184.06	49994	48078	0.65		44	44
0	1	#	#	0	#	#	#	#	0	0	0	0	1	1	0	#	1	0	0	0	#	0	000000000000000000000000000000010000000000000	0.019	0.924	1	37.29	49370	48080	0.65		2	7
1	1	#	0	0	#	0	0	#	0	#	0	0	#	0	0	#	0	#	0	0	#	#	000010000000000000000000000000001000000000000	0.472	0.985	1	173.50	49983	48081	0.61		113	143
0	0	0	0	0	0	0	0	0	#	#	0	0	0	#	0	#	#	0	1	0	0	#	000000000100000000000000000000000000000000000	0.466	0.985	1	173.23	49964	48083	0.74		38	44
#	0	0	0	#	0	0	#	0	0	#	#	0	0	#	0	#	#	0	1	#	0	#	000000000100000000000000000000000000000000000	0.411	0.982	1	169.84	49964	48083	0.57		44	53
#	#	1	#	0	0	#	0	#	0	0	#	#	#	0	0	#	#	#	#	0	0	0	100000000000000000000000000000000000000000000	0.446	0.984	1	170.66	49994	48084	0.48		134	158
1	0	0	#	0	0	0	0	#	0	0	#	0	#	#	#	0	0	0	0	0	0	#	000010000000000000000000000000000000000000000	0.852	0.997	1	225.27	49998	48085	0.70		202	208
0	0	0	0	1	0	0	0	#	0	#	0	#	#	#	#	#	0	0	0	0	0	#	000000000000000000000000000000000000000000001	0.633	0.991	1	114.57	49997	48087	0.65		41	44
0	#	#	0	0	0	1	0	0	1	#	#	#	0	0	1	1	#	0	0	0	0	1	000000000000000000000000100000000000100000000	1.000	1.000	1	36.00	49378	48088	0.74		2	2
0	#	0	0	0	#	0	0	0	0	0	#	0	0	0	0	1	#	0	0	0	0	#	000000000000000000000000000000100000000000000	1.000	1.000	1	47.38	49860	48092	0.78		8	8
0	0	#	1	0	#	1	0	0	#	1	0	0	0	0	1	0	#	#	0	0	0	0	000000000000000000000000100000000000000100000	1.000	1.000	1	30.50	49384	48094	0.78		2	2
0	#	0	#	0	#	1	0	0	0	1	0	#	0	#	1	#	0	#	0	0	0	0	000000000000000000000000100000000000000100000	0.184	0.967	1	95.12	49384	48094	0.70		2	8
#	1	0	0	0	#	0	#	0	0	0	0	0	#	1	0	#	#	#	0	#	1	0	000010000000000000000000000000000000000000000	0.157	0.964	1	52.39	49869	48096	0.65		8	11
0	0	0	#	1	0	0	#	0	#	#	0	#	1	#	#	#	0	#	0	0	#	0	000000000000000000000000000000000000000000001	1.000	1.000	1	116.50	49997	48097	0.57		8	8
0	1	#	0	0	0	#	0	0	#	0	#	#	#	#	#	#	0	0	0	#	#	0	000000000000000000000000000000001000000000000	0.791	0.995	1	121.01	49993	48099	0.52		57	57
#	0	#	#	0	1	0	#	0	0	#	#	0	0	#	#	0	#	0	0	#	0	0	000000000000000000000000000000000000000000010	0.835	0.996	1	115.62	49810	48100	0.57		37	37
0	0	#	0	0	0	1	0	0	#	1	1	0	#	#	1	0	0	0	0	0	0	1	000000000000000000000000100000000000000000000	1.000	1.000	1	41.50	49391	48101	0.83		2	2
0	0	0	0	0	0	1	0	#	0	1	#	0	0	0	1	#	0	#	#	0	0	#	000000000000000000000000100000000000000000000	1.000	1.000	2	97.88	49800	48101	0.74		8	8
1	0	0	#	0	0	#	0	#	#	#	#	0	#	1	#	0	#	0	#	0	0	0	000010000000000000000000000000000000000000000	1.000	1.000	1	154.33	49885	48102	0.57		20	20
1	0	0	0	#	0	0	#	1	0	0	#	0	0	#	0	0	0	#	#	#	1	0	000000000000000000000010000000000000000000000	1.000	1.000	1	57.50	49393	48103	0.70		2	2
1	0	0	0	#	#	0	#	1	#	#	0	0	0	#	0	0	0	#	0	#	1	0	000000000000000000000010000000000000000000000	1.000	1.000	1	57.50	49393	48103	0.65		2	2
0	#	#	0	0	#	0	0	0	0	#	0	0	#	1	0	0	1	#	#	#	#	#	000000000010000000000000000000000000000000000	0.052	0.942	1	50.82	49989	48108	0.57		7	17
1	0	#	0	0	0	0	0	0	0	0	0	#	0	0	#	#	0	1	#	0	0	#	000000000000000000000000000000100000000000000	1.000	1.000	1	46.00	49399	48109	0.74		2	2
#	0	#	#	0	0	0	0	0	#	#	#	#	1	0	0	#	1	0	0	0	#	0	000000000000000000000000000000010000000000000	0.265	0.974	1	114.23	49979	48111	0.61		41	56
0	0	0	0	0	0	0	0	1	#	#	0	#	0	#	#	0	#	0	#	#	0	#	000000000000000000000001000000000000000000000	0.534	0.988	1	130.79	49967	48112	0.61		49	57
#	0	0	1	#	0	0	#	#	0	#	#	#	0	#	0	#	#	0	#	#	0	#	000000000000000000000000000000000000000001000	0.511	0.987	1	108.29	49963	48113	0.43		57	60
0	0	0	1	#	0	0	#	#	0	#	#	#	#	0	0	#	0	0	#	0	0	#	000000000000000000000000000000000000000001000	0.511	0.987	1	108.29	49963	48113	0.57		57	60
#	#	0	#	#	0	#	#	0	0	#	0	1	0	0	#	0	0	0	0	#	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	113.91	49864	48116	0.61		38	38
1	1	#	0	0	#	0	#	#	0	0	#	0	#	#	0	1	#	0	0	0	#	0	000010000000000000000000000000001000000000000	1.000	1.000	1	123.63	49899	48118	0.61		11	11
#	0	0	1	#	0	0	#	#	0	0	#	#	#	#	0	#	#	0	0	0	#	#	000000000000000000000000000000000000000001000	1.000	1.000	1	136.24	49963	48119	0.48		30	30
0	0	0	1	#	0	0	0	#	0	0	#	#	#	#	0	#	0	0	0	0	#	#	000000000000000000000000000000000000000001000	1.000	1.000	1	136.24	49963	48119	0.61		30	30
0	0	#	#	0	#	0	1	0	#	#	0	#	#	0	#	0	0	0	0	#	0	#	000000000100000000000000000000000000000000000	0.563	0.989	1	95.65	49969	48121	0.57		32	35
#	0	#	0	0	0	#	1	#	#	#	0	#	0	0	#	#	#	0	0	#	#	0	000000000100000000000000000000000000000000000	0.589	0.989	1	95.80	49969	48121	0.48		35	38
#	0	0	#	0	0	0	#	0	0	0	0	1	0	#	1	0	0	0	1	#	0	#	000000000000000000000000000000000000001000000	1.000	1.000	1	42.50	49412	48122	0.74		2	2
0	#	#	0	0	#	#	#	#	#	#	#	1	0	#	1	0	0	#	#	0	0	0	000000000000000000000000000000000000001000000	0.794	0.995	1	103.22	49864	48122	0.48		29	29
#	0	0	1	#	0	#	#	#	0	#	1	#	#	#	0	#	#	1	0	0	0	0	000000000000000000000000000000000000100001000	0.053	0.943	1	61.65	49413	48123	0.52		2	14
0	#	0	1	#	0	0	#	#	0	#	#	#	#	0	#	#	#	0	0	0	0	#	000000000000000000000000000000000000000001000	0.463	0.985	1	106.22	49963	48126	0.48		58	61
0	0	#	1	#	#	0	#	#	0	0	#	0	0	#	0	#	#	0	0	0	0	#	000000000000000000000000000000000000000001000	0.208	0.969	1	94.76	49978	48127	0.57		41	56
#	0	0	0	#	0	0	1	0	0	1	1	0	#	#	#	0	0	#	#	#	#	0	000000000100000000000000000000000000010000000	1.000	1.000	1	48.50	49418	48128	0.61		2	2
1	0	#	#	0	0	#	#	#	0	0	0	#	1	0	0	#	1	0	0	#	#	#	000000000000000000000000000000010000000000000	0.230	0.971	1	100.39	49979	48130	0.57		17	23
#	#	#	#	0	0	#	0	0	0	#	0	#	1	0	#	#	1	0	0	0	#	#	000000000000000000000000000000010000000000000	0.141	0.962	1	92.31	49979	48130	0.52		37	52
0	0	1	0	0	0	0	0	#	0	#	#	#	0	0	0	#	#	#	0	0	#	#	100000000000000000000000000000000000000000000	0.755	0.994	1	174.95	49994	48131	0.61		137	143
0	#	1	0	0	0	0	0	#	0	#	#	#	0	0	0	#	0	#	0	#	#	#	100000000000000000000000000000000000000000000	0.754	0.994	1	174.95	49994	48132	0.57		136	142
#	#	1	0	#	0	0	0	#	0	1	1	#	0	0	0	0	#	0	0	0	#	#	100000000000000000000000000000000000000000000	0.235	0.971	1	93.10	49980	48132	0.65		11	14
0	0	#	0	0	#	1	0	#	#	1	#	0	#	0	1	#	0	#	0	0	#	#	000000000000000000000000100000000000000000000	1.000	1.000	1	94.29	49800	48134	0.57		7	7
#	0	0	0	0	#	1	#	0	0	1	#	#	0	0	1	#	#	#	#	#	0	#	000000000000000000000000100000000000000000000	1.000	1.000	1	94.29	49800	48134	0.52		7	7
#	0	#	1	0	0	0	0	0	0	0	#	0	#	0	1	#	#	0	1	0	0	0	000000000100000000000000000000000000000000000	0.065	0.947	1	35.20	49425	48135	0.74		2	5
0	0	#	0	0	#	1	0	0	#	#	0	0	0	0	1	#	#	0	#	#	#	#	000000000000000000000000100000000000000000000	0.543	0.988	1	111.44	49984	48140	0.57		66	66
0	0	0	0	0	0	0	0	1	#	#	#	0	#	0	#	#	0	0	#	#	#	#	000000000000000000000001000000000000000000000	0.495	0.986	1	114.07	49967	48141	0.57		59	70
0	1	#	0	0	#	#	0	0	0	0	#	#	#	#	0	#	0	0	0	0	#	0	000000000000000000000000000000001000000000000	0.784	0.995	1	121.05	49993	48142	0.61		55	55
1	#	0	#	0	0	#	0	0	0	0	#	0	#	#	#	0	#	0	#	0	0	0	000010000000000000000000000000000000000000000	0.300	0.976	1	184.82	49998	48144	0.61		351	392
#	#	0	0	#	0	#	#	0	0	0	#	#	#	0	#	#	0	0	1	0	0	#	000000000100000000000000000000000000000000000	0.291	0.976	1	150.67	49970	48145	0.52		109	144
0	0	0	0	0	0	0	0	#	0	1	1	#	0	0	0	0	0	0	#	0	0	1	000000000000000000000000000010000000000001000	1.000	1.000	1	29.00	49436	48146	0.87		2	2
#	0	0	0	0	0	#	#	#	0	#	1	0	0	#	0	#	#	0	#	0	0	1	000000000000000000000000000010000000000001000	1.000	1.000	1	29.00	49436	48146	0.61		2	2
0	0	#	0	0	#	0	1	#	#	#	0	0	0	#	#	0	#	0	0	0	0	#	000000000100000000000000000000000000000000000	0.553	0.988	1	95.83	49969	48147	0.61		31	34
0	0	#	#	#	#	#	1	0	#	#	0	#	#	0	#	#	0	0	0	#	#	#	000000000100000000000000000000000000000000000	0.581	0.989	1	95.95	49969	48147	0.39		34	37
#	0	#	0	0	0	0	0	0	#	1	1	0	0	#	#	0	#	1	#	0	0	0	000000000000000000000000000000000000100000000	1.000	1.000	1	40.00	49438	48148	0.70		2	2
0	0	#	0	#	1	#	0	#	#	0	#	1	0	0	1	0	0	0	#	#	0	0	000000000000000000000000000000000000001000010	1.000	1.000	1	35.50	49440	48150	0.65		2	2
0	0	0	1	0	#	0	0	#	0	#	0	0	0	0	#	0	0	1	0	0	0	1	000000000000000000000000000000000000000001000	1.000	1.000	1	28.50	49443	48153	0.83		2	2
0	#	#	1	#	#	0	0	#	0	#	0	0	0	0	#	0	#	1	#	0	0	#	000000000000000000000000000000000000000001000	1.000	1.000	1	28.50	49443	48153	0.57		2	2
#	#	0	#	0	0	#	0	#	#	0	1	0	1	1	#	#	#	0	0	0	#	0	000000000000000000000000000000010000000000000	0.011	0.913	1	55.14	49449	48159	0.57		2	19
#	0	0	#	0	#	#	0	#	#	0	#	0	1	#	0	0	1	0	0	0	#	0	000000000000000000000000000000010000000000000	0.098	0.955	1	99.31	49979	48159	0.61		46	91
1	0	#	#	0	0	#	0	#	0	0	#	#	#	#	#	0	0	0	0	0	0	0	000010000000000000000000000000000000000000000	0.848	0.997	1	225.27	49998	48160	0.61		196	202
0	1	0	0	0	#	#	0	0	0	#	#	0	#	0	#	#	#	#	0	#	0	#	000000000000000000000000000000001000000000000	0.761	0.995	1	122.69	49993	48164	0.52		49	49
#	0	1	0	#	0	0	#	#	#	0	0	#	#	#	#	#	#	0	0	#	0	#	100000000000000000000000000000000000000000000	0.708	0.993	1	177.48	49987	48166	0.43		91	97
#	0	1	#	0	#	0	0	#	0	#	#	#	#	0	#	#	#	0	0	#	#	0	100000000000000000000000000000000000000000000	0.540	0.988	1	160.53	49994	48166	0.43		162	174
0	0	1	#	#	#	0	0	#	0	#	#	#	#	#	#	0	0	#	0	#	#	0	100000000000000000000000000000000000000000000	0.668	0.992	1	169.26	49994	48167	0.43		138	144
#	#	1	#	0	0	0	0	#	0	#	#	#	#	0	0	#	#	0	0	0	#	0	100000000000000000000000000000000000000000000	0.561	0.989	1	173.31	49994	48169	0.52		135	147
#	1	#	0	#	#	#	#	#	0	#	#	0	0	0	0	#	#	0	#	#	#	#	000010000000000000000000000000001000000000000	0.119	0.958	1	163.98	49966	48175	0.35		63	125
0	0	0	0	0	0	0	0	0	0	0	1	0	0	#	1	1	0	#	0	0	#	0	000000000000000000000000000000000000010000000	1.000	1.000	1	31.00	49467	48177	0.87		2	2
0	#	0	0	0	0	0	0	0	#	0	1	0	0	0	1	1	0	0	0	0	0	0	000000000000000000000000000000000000010000000	1.000	1.000	1	31.00	49467	48177	0.91		2	2
0	0	0	1	#	0	1	#	#	#	#	0	0	#	0	1	0	0	#	0	0	0	1	000000000000000000000000100000000000000001000	1.000	1.000	1	41.00	49468	48178	0.70		2	2
0	0	1	0	#	0	0	0	0	#	0	0	0	#	0	#	1	0	0	1	0	#	0	000000000000000000000000000000000001000000000	1.000	1.000	1	58.00	49470	48180	0.78		2	2
0	0	1	#	#	0	0	0	0	#	0	0	0	#	#	#	1	#	0	1	0	#	0	000000000000000000000000000000000001000000000	1.000	1.000	1	58.00	49470	48180	0.65		2	2
1	1	#	#	0	#	0	#	0	0	#	0	0	#	0	0	#	0	0	#	0	#	#	000010000000000000000000000000001000000000000	0.488	0.986	1	173.50	49983	48182	0.57		108	134
1	0	#	#	0	#	#	0	#	#	0	#	#	0	#	#	#	#	0	#	0	0	#	000010000000000000000000000000000000000000000	0.954	0.999	1	237.61	49992	48183	0.39		141	141
0	0	#	1	0	0	0	#	#	0	#	1	#	0	0	1	#	#	0	0	#	#	#	000000000001000000000000000000000000000001000	0.003	0.893	1	40.14	49476	48186	0.57		2	12
0	0	#	0	0	0	#	0	#	#	#	#	1	0	0	#	0	#	#	0	0	0	0	000000000000000000000000000000000000001000000	0.727	0.994	1	118.12	49864	48187	0.61		39	42
0	0	0	#	1	0	0	0	#	0	0	0	#	#	#	#	#	0	#	#	#	0	#	000000000000000000000000000000000000000000001	0.458	0.984	1	109.72	49997	48188	0.52		37	43
1	#	#	0	0	#	0	0	1	0	0	0	0	1	0	#	0	#	#	#	#	0	#	000000000000000000000000000000010000000000000	1.000	1.000	1	50.50	49479	48189	0.61		2	2
1	#	#	#	#	#	0	0	1	0	0	0	0	1	#	#	0	1	#	0	0	0	0	000000000000000000000000000000010000000000000	1.000	1.000	1	50.50	49479	48189	0.65		2	2
#	0	1	0	0	#	0	0	0	0	0	0	#	#	0	0	#	#	0	0	0	0	#	100000000000000000000000000000000000000000000	0.776	0.995	1	186.16	49987	48190	0.70		76	79
0	#	0	0	#	0	0	0	0	0	0	#	0	0	0	1	0	0	0	0	0	0	#	000000000000000000010000000000000000000000000	0.032	0.933	1	34.12	49485	48195	0.83		2	8
0	0	0	0	0	0	0	0	0	0	#	0	#	1	#	0	0	#	0	0	0	#	0	000000000000000000000000000000010000000000000	0.501	0.986	1	108.40	49972	48196	0.78		48	55
1	1	#	0	#	0	0	0	0	0	0	0	#	#	#	0	#	#	#	0	0	#	#	000010000000000000000000000000001000000000000	0.260	0.973	1	138.61	49986	48197	0.57		130	179
0	0	#	0	0	0	1	#	0	#	#	0	0	0	0	#	#	#	0	0	0	#	#	000000000000000000000000100000000000000000000	0.557	0.988	1	111.44	49984	48199	0.61		65	65
0	0	#	0	0	#	1	#	0	#	#	0	#	0	0	#	#	#	#	0	#	#	#	000000000000000000000000100000000000000000000	0.469	0.985	1	111.00	49984	48199	0.43		65	68
0	0	#	0	1	0	#	0	#	0	#	0	0	#	#	#	#	0	#	#	0	0	#	000000000000000000000000000000000000000000001	0.633	0.991	1	114.66	49997	48200	0.52		36	39
#	0	#	0	0	#	0	1	0	0	0	#	#	0	#	1	1	0	1	1	0	0	#	100000000000000000000000000000000001000000000	1.000	1.000	1	28.50	49492	48202	0.70		2	2
#	0	#	0	0	#	0	1	0	#	0	0	0	0	#	#	1	0	#	1	0	0	#	100000000000000000000000000000000001000000000	1.000	1.000	1	28.50	49492	48202	0.65		2	2
#	#	0	#	0	0	0	0	0	#	0	1	0	1	0	0	#	#	0	#	0	#	#	000000000000000000000000000000010000000000000	0.225	0.971	1	102.56	49950	48205	0.61		39	56
0	0	#	0	#	0	0	#	0	0	0	1	0	#	0	#	#	#	0	1	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	122.11	49955	48207	0.70		14	14
#	0	0	0	#	#	0	#	0	0	#	1	0	0	#	#	#	0	#	1	#	0	#	000000000100000000000000000000000000000000000	1.000	1.000	1	118.25	49748	48207	0.52		14	14
#	0	0	0	#	0	0	#	0	0	#	#	0	0	#	0	#	0	0	1	#	0	#	000000000100000000000000000000000000000000000	0.390	0.981	1	169.87	49964	48208	0.61		41	50
0	0	0	1	#	0	0	0	0	0	0	#	#	#	0	0	#	#	0	0	0	0	#	000000000000000000000000000000000000000001000	1.000	1.000	1	136.30	49963	48210	0.70		27	27
#	#	0	1	#	0	#	#	#	0	0	#	#	0	0	0	#	0	0	0	0	0	#	000000000000000000000000000000000000000001000	1.000	1.000	1	136.30	49963	48210	0.57		27	27
0	#	0	0	0	0	0	0	0	#	1	#	0	#	#	#	0	#	0	0	0	#	#	000000000000000000000000000000000000010000000	0.044	0.939	1	48.21	49933	48212	0.61		8	22
#	0	1	0	0	0	#	0	0	0	#	1	#	0	#	0	#	0	0	0	0	#	0	100000000000000000000000000000000000000000000	1.000	1.000	1	184.27	49994	48213	0.70		43	43
0	0	#	0	1	0	0	0	#	#	#	0	#	#	#	#	#	0	#	#	0	0	#	000000000000000000000000000000000000000000001	0.625	0.991	1	114.68	49997	48214	0.48		35	38
0	0	0	0	1	0	0	0	0	0	#	0	#	#	#	#	#	0	0	#	#	0	#	000000000000000000000000000000000000000000001	0.466	0.985	1	109.71	49997	48214	0.61		35	41
0	#	#	0	1	#	0	#	#	#	#	0	#	#	#	0	#	0	#	0	0	0	#	000000000000000000000000000000000000000000001	0.506	0.986	1	103.74	49997	48215	0.43		43	46
0	#	0	#	1	0	#	#	0	0	#	0	#	#	#	0	#	0	#	0	0	0	#	000000000000000000000000000000000000000000001	0.506	0.986	1	103.74	49997	48215	0.52		43	46
0	#	1	0	0	0	0	#	#	0	#	1	#	0	0	0	#	#	#	0	#	#	#	100000000000000000000000000000000000000000000	0.487	0.986	1	149.99	49994	48219	0.52		50	56
0	0	0	#	#	0	0	0	0	#	#	0	0	0	#	0	#	0	0	1	0	0	#	000000000100000000000000000000000000000000000	0.441	0.984	1	173.44	49964	48220	0.70		35	41
0	0	0	0	0	0	0	0	0	0	#	#	#	0	0	0	#	#	0	1	#	0	#	000000000100000000000000000000000000000000000	0.311	0.977	1	154.16	49964	48220	0.70		43	52
#	#	1	#	0	0	#	0	0	0	0	#	#	0	0	0	#	#	#	#	0	0	0	100000000000000000000000000000000000000000000	0.432	0.983	1	170.69	49994	48223	0.57		124	147
#	0	#	0	#	#	0	#	0	0	0	#	#	#	0	#	0	0	#	0	1	0	#	000000000000000000000000000000000010000000000	1.000	1.000	1	70.50	49947	48224	0.52		14	14
0	#	#	0	0	0	#	0	0	#	1	1	0	#	0	#	0	#	0	1	0	#	1	100000000100000000000000000000000000000000000	1.000	1.000	1	46.00	50000	48225	0.65		3	3
1	1	#	0	0	#	0	#	0	0	#	0	#	#	0	0	#	0	0	#	0	#	#	000010000000000000000000000000001000000000000	0.474	0.985	2	173.50	49983	48228	0.57		103	129
1	1	#	0	#	0	0	0	0	0	0	0	#	#	0	#	#	#	0	0	0	#	#	000010000000000000000000000000001000000000000	0.268	0.974	1	149.53	49986	48230	0.61		116	154
#	0	0	#	0	1	#	#	1	#	0	1	0	0	#	0	0	0	0	#	#	0	0	000000000000000000000010000000000000000000010	1.000	1.000	1	33.00	49521	48231	0.65		2	2
#	0	#	#	0	1	0	#	1	0	0	#	0	0	#	0	#	0	0	0	0	0	#	000000000000000000000010000000000000000000010	1.000	1.000	1	33.00	49521	48231	0.65		2	2
#	0	0	1	0	0	0	#	0	0	#	#	0	0	#	#	1	0	1	0	0	#	#	000000000000000000000000000000000000000001000	0.298	0.976	1	63.23	49744	48232	0.65		13	13
#	0	0	1	#	0	0	#	#	0	#	#	#	#	#	0	#	#	0	0	0	0	#	000000000000000000000000000000000000000001000	0.488	0.986	1	108.26	49963	48233	0.48		50	53
0	0	0	1	#	0	0	#	#	0	#	#	0	#	0	0	#	0	0	#	#	0	#	000000000000000000000000000000000000000001000	0.488	0.986	1	108.26	49963	48233	0.57		50	53
#	#	0	0	0	0	0	1	0	0	#	#	#	#	0	#	0	0	0	1	0	#	0	000000000000000000000000000000000001000000000	0.065	0.947	1	50.40	49524	48234	0.65		2	5
0	#	0	0	0	#	0	#	0	1	1	1	0	#	0	0	1	#	#	#	#	#	#	000000000000000000000000000000000000100000000	0.360	0.980	1	54.35	49870	48235	0.57		11	11
0	0	0	#	#	0	0	0	0	0	#	#	#	0	0	0	#	#	0	1	#	0	#	000000000100000000000000000000000000000000000	0.304	0.976	1	154.15	49964	48237	0.61		42	51
0	0	#	#	0	0	#	#	0	0	0	0	0	0	1	0	#	0	0	0	0	0	0	000010000000000000000000000000000000000000000	1.000	1.000	1	35.00	49528	48238	0.78		2	2
0	0	0	0	0	0	0	#	1	0	0	0	#	0	#	0	0	#	0	#	#	0	#	000000000000000000000001000000000000000000000	0.522	0.987	1	130.79	49967	48241	0.70		47	55
0	0	0	0	0	0	0	0	1	#	#	0	#	#	#	#	#	#	0	0	#	#	0	000000000000000000000001000000000000000000000	0.509	0.987	1	131.02	49967	48241	0.57		45	53
0	#	1	#	0	#	1	#	0	#	0	1	0	0	0	1	0	0	0	#	0	0	#	100000000000000000000000100000000000000000000	1.000	1.000	1	30.50	49532	48242	0.70		2	2
0	0	#	#	0	0	0	0	0	0	0	0	0	0	#	#	0	#	1	1	0	#	0	000000000000000000000000000000000000001000000	1.000	1.000	1	45.50	49535	48245	0.74		2	2
0	0	0	#	0	0	0	0	0	#	0	0	0	0	#	#	#	#	1	#	0	0	#	000000000000000000000000000000000000001000000	0.032	0.933	1	37.62	49893	48245	0.65		5	8
#	1	#	0	0	0	#	#	0	#	0	#	0	1	0	#	#	#	0	#	#	1	0	000000000000000000000000000000010000000000000	0.164	0.964	1	75.82	49857	48248	0.52		15	20
0	0	0	0	0	0	#	0	1	#	0	0	#	0	0	0	0	0	#	#	#	0	#	000000000000000000000001000000000000000000000	0.421	0.983	1	128.60	49967	48249	0.70		46	57
#	0	0	0	0	0	0	0	0	0	#	0	0	0	0	0	#	#	0	1	0	0	#	000000000100000000000000000000000000000000000	0.447	0.984	1	173.47	49964	48252	0.78		33	39
1	#	0	#	0	0	#	#	#	0	0	0	0	1	1	#	0	0	0	#	0	0	#	000010000000000000000000000000000000000000000	1.000	1.000	1	77.00	49544	48254	0.65		2	2
0	0	1	0	#	#	0	0	#	0	0	#	#	0	0	1	0	0	#	0	0	#	0	100000000000000000000000000000000000000000000	1.000	1.000	1	149.88	49759	48257	0.70		8	8
0	#	1	#	#	0	0	0	#	0	0	#	#	#	#	#	#	0	0	0	0	0	#	100000000000000000000000000000000000000000000	0.668	0.992	1	174.67	49994	48257	0.52		135	144
#	#	#	#	#	#	#	1	#	0	#	0	#	#	#	1	#	#	#	0	#	#	#	000000000100000000000000000000000000000000000	0.826	0.996	2	103.71	49996	48259	0.22		35	35
1	1	#	#	0	#	0	#	0	#	0	0	0	#	0	0	#	0	#	0	0	#	#	000010000000000000000000000000001000000000000	0.463	0.985	1	173.50	49983	48260	0.57		99	125
0	0	#	#	0	1	#	#	0	0	0	#	0	#	#	1	0	0	1	#	0	0	#	000000000000000000000000000000000100000000010	1.000	1.000	1	37.00	49551	48261	0.61		2	2
#	0	#	0	#	0	0	0	0	0	#	#	0	0	#	#	#	0	#	1	0	0	#	000000000100000000000000000000000000000000000	0.254	0.973	1	128.64	50000	48262	0.57		114	156
0	0	0	#	#	1	0	0	0	0	0	0	0	0	0	1	0	#	0	0	0	#	0	000000000000000000000000000000000000000000010	1.000	1.000	1	139.57	49810	48263	0.83		17	17
0	0	0	0	#	#	0	#	#	#	#	0	#	0	0	0	#	#	1	0	0	#	#	000000000000001000000000000000000000000000000	1.000	1.000	1	47.00	49556	48266	0.52		2	2
0	#	0	0	0	0	0	#	1	#	0	0	#	0	0	0	#	#	1	0	0	#	0	000000000000001000000000000000000000000000000	1.000	1.000	1	47.00	49556	48266	0.70		2	2
0	#	1	#	0	0	0	0	#	0	#	#	0	#	#	#	0	0	#	0	0	#	0	100000000000000000000000000000000000000000000	0.651	0.991	1	168.67	49994	48268	0.57		129	135
#	0	#	0	#	0	#	0	0	0	#	#	0	#	#	#	#	0	#	1	0	0	0	000000000100000000000000000000000000000000000	0.256	0.973	1	138.23	49970	48269	0.52		110	152
0	0	#	0	#	0	0	#	#	0	#	#	0	0	0	#	#	#	0	1	0	0	#	000000000100000000000000000000000000000000000	0.254	0.973	1	128.22	50000	48269	0.57		114	156
1	0	0	0	0	0	0	#	0	0	0	#	#	0	#	#	#	0	0	0	0	0	#	000010000000000000000000000000000000000000000	0.950	0.999	1	241.45	49992	48271	0.70		129	129
0	0	#	0	#	#	0	#	0	0	0	1	0	0	0	#	#	0	#	1	0	0	#	000000000100000000000000000000000000000000000	1.000	1.000	1	109.29	49955	48273	0.65		15	15
0	#	#	#	#	0	0	#	#	0	0	1	0	0	#	#	#	0	#	1	0	0	0	000000000100000000000000000000000000000000000	0.474	0.985	1	95.99	49955	48273	0.57		15	18
#	0	0	1	0	0	0	0	0	0	1	1	0	0	#	0	0	0	#	#	#	0	0	000000000000100000000000000000000000010000000	0.001	0.867	1	71.29	49564	48274	0.78		2	17
0	0	#	#	#	1	0	0	0	#	0	#	0	0	#	#	0	0	0	#	0	0	#	000000000000000000000000000000000000000000010	0.722	0.993	1	100.40	49916	48275	0.61		41	41
#	0	0	#	0	#	#	#	0	0	0	0	#	0	#	0	#	0	1	#	0	0	1	000000000001000000000000000000000000000001000	1.000	1.000	1	43.00	49566	48276	0.61		2	2
0	0	0	#	0	0	#	#	#	#	0	0	#	0	#	0	#	0	1	#	0	0	1	000000000001000000000000000000000000000001000	1.000	1.000	1	43.00	49566	48276	0.61		2	2
1	0	0	0	1	#	0	0	#	#	0	0	#	0	0	0	0	#	#	#	0	0	0	000010000000000000000000000000000000000000001	1.000	1.000	1	88.11	49878	48277	0.70		11	11
0	#	#	#	#	0	#	1	0	0	#	0	#	#	#	1	#	0	0	0	#	#	#	000000000100000000000000000000000000000000000	0.822	0.996	1	103.80	49996	48280	0.43		34	34
1	1	#	#	0	#	#	#	#	0	0	0	#	#	#	0	#	0	#	#	#	#	#	000010000000000000000000000000001000000000000	0.437	0.984	1	170.22	49983	48281	0.35		102	130
1	0	0	0	0	0	#	0	#	#	0	#	#	0	#	#	#	0	0	0	0	0	0	000010000000000000000000000000000000000000000	0.950	0.999	1	237.69	49992	48284	0.65		131	131
0	0	#	0	1	#	0	#	#	0	#	0	#	#	#	0	#	0	#	0	0	0	#	000000000000000000000000000000000000000000001	0.617	0.990	1	114.70	49997	48285	0.52		34	37
0	0	0	#	0	0	#	0	0	#	0	1	0	1	#	0	#	#	0	0	0	#	0	000000000000000000000000000000010000000000000	1.000	1.000	1	125.08	49950	48286	0.70		13	13
