landmass	zone	area	population	language	religion	bars	stripes	colours	circles	crosses	saltires	quarters	sunstars	crescent	triangle	icon	animate	text	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
4	4	-3772.340;3844.340	-130.040;132.040	#	#	#	#	4	#	0	0	0	1	#	#	#	#	0	0100000	0.000	0.143	1	21.40	903	387	0.53		5	5
4	4	-3772.340;3844.340	-130.040;132.040	#	#	#	#	4	#	0	0	0	1	#	#	#	#	0	1001010	0.035	0.714	1	21.40	903	387	0.53		5	5
#	4	-3772.340;3844.340	-130.040;132.040	#	#	#	#	4	#	0	0	0	1	#	0	0	#	0	1001010	0.000	0.397	1	23.78	903	387	0.58		4	9
4	4	-3772.340;3844.340	-130.040;132.040	6	#	#	#	4	#	0	0	0	1	#	#	#	#	0	1001010	0.035	0.714	2	24.50	903	387	0.58		4	4
#	#	#	-351.800;353.800	#	#	#	0	#	0	#	0	0	0	#	0	#	#	#	0101000	0.000	0.019	1	80.86	964	388	0.37		23	122
#	#	#	-351.800;353.800	#	#	#	0	#	0	#	0	0	0	#	0	#	#	#	0000100	0.000	0.286	1	80.86	964	388	0.37		92	122
#	4	2306.370;16419.630	#	1	1	#	13	3	#	0	#	1	50	#	0	0	0	#	1010100	1.000	1.000	1	16.00	905	389	0.63		4	4
5	1	#	-253.400;351.400	10	3	#	5	#	#	#	0	#	#	0	0	0	#	#	1010100	1.000	1.000	1	52.50	906	390	0.53		4	4
#	1	-4804.450;5276.450	#	10	6	#	#	3	1	0	0	0	0	#	0	#	#	0	1000100	0.035	0.714	1	33.25	907	391	0.63		4	4
#	1	#	#	#	6	#	#	#	#	0	0	#	0	0	0	0	0	0	1000000	0.000	0.429	1	45.56	907	391	0.53		9	9
#	#	#	-141.120;141.120	#	0	#	#	#	#	#	#	#	#	0	#	0	#	#	1010000	0.000	0.338	1	59.53	920	393	0.21		38	111
#	#	#	-141.120;141.120	#	0	#	#	#	#	#	#	#	#	0	#	0	#	#	0000100	0.000	0.305	1	59.53	974	393	0.21		82	111
#	4	-5642.510;5782.510	-193.560;199.560	1	0	#	#	#	#	0	0	0	#	#	0	0	#	#	0100101	1.000	1.000	1	63.25	909	393	0.53		4	4
#	#	#	-141.120;141.120	#	#	0	0	4	#	#	0	#	0	0	#	#	1	0	1000000	0.000	0.143	1	41.00	910	394	0.47		4	4
#	2	-8175.730;8177.730	#	#	#	0	0	#	#	#	0	0	#	#	#	#	#	#	1101001	0.000	0.412	1	49.63	910	394	0.32		4	17
#	1	#	#	#	#	0	3	#	#	#	0	#	#	0	0	1	0	0	0100100	0.000	0.048	1	28.78	961	397	0.47		10	15
#	1	#	#	#	#	0	3	#	#	#	0	#	#	0	0	1	0	0	1001010	0.000	0.143	1	28.78	1000	397	0.47		10	15
#	1	#	#	6	4	#	#	4	#	#	#	0	0	#	0	1	0	#	0110101	1.000	1.000	1	13.50	913	397	0.47		4	4
#	1	#	#	#	2	0	#	4	#	0	0	0	1	#	1	#	0	0	1000110	0.035	0.714	1	40.22	914	398	0.58		9	9
#	#	-8175.730;8177.730	#	#	#	#	0	#	#	#	0	0	0	0	0	#	#	0	0000100	0.000	0.308	1	79.81	972	399	0.42		85	123
#	#	#	-351.800;353.800	#	#	#	0	#	0	#	#	#	0	#	0	1	#	#	1000000	0.000	-0.126	1	53.32	950	399	0.32		41	50
#	3	#	-279.440;137.040	2	#	#	3	#	#	#	0	0	0	0	0	#	#	#	1000000	0.000	0.319	1	62.27	916	400	0.47		8	13
2	#	-6629.690;8827.690	-125.040;315.440	2	#	0	#	#	#	#	#	#	0	#	#	0	0	#	0011000	0.000	0.429	1	62.27	916	400	0.42		4	13
#	#	-6415.640;7921.640	#	10	#	#	0	4	0	#	#	#	#	0	0	#	1	0	1100011	1.000	1.000	1	43.75	788	401	0.47		4	4
#	#	-2564.250;3036.250	#	10	5	#	6	5	#	#	#	#	0	0	0	0	#	#	0000100	0.000	0.143	1	16.60	918	402	0.47		5	5
#	#	-2564.250;3036.250	#	10	5	#	6	5	#	#	#	#	0	0	0	0	#	#	1001010	0.035	0.714	2	16.60	918	402	0.47		5	5
#	#	#	#	10	5	#	6	#	#	#	#	0	0	0	0	0	#	#	1001010	0.035	0.714	1	19.00	918	402	0.42		4	4
#	#	#	#	10	5	#	6	#	#	0	#	#	0	0	0	0	#	#	0000100	0.000	0.143	1	19.00	918	402	0.42		4	4
#	2	#	#	#	1	0	0	3	#	1	#	#	6	0	0	#	0	#	1010100	1.000	1.000	1	20.50	919	403	0.53		4	4
#	2	#	#	1	1	0	#	3	#	1	#	1	6	0	0	#	0	#	1010100	1.000	1.000	1	20.50	919	403	0.58		4	4
1	4	#	-226.800;226.800	1	1	#	#	#	0	0	#	#	2	#	1	0	0	0	1101110	1.000	1.000	1	17.50	921	405	0.63		4	4
#	4	#	-226.800;226.800	1	1	#	#	#	#	0	0	0	2	#	#	#	0	#	1101110	1.000	1.000	1	17.50	921	405	0.47		4	4
#	#	#	#	2	#	#	#	#	#	0	0	0	#	#	0	0	#	#	1000100	0.000	0.429	1	60.51	922	406	0.32		14	52
#	#	#	#	1	#	0	#	#	1	#	#	0	#	0	#	#	#	#	1111111	0.000	0.429	1	14.62	924	408	0.26		4	8
1	#	#	#	1	#	0	#	#	#	#	#	0	#	#	0	#	#	#	0010101	0.000	0.265	1	37.03	992	408	0.26		9	14
#	#	#	122.800;425.200	5	6	0	#	#	0	#	0	0	1	0	#	#	#	0	1001000	1.000	1.000	2	21.50	925	409	0.53		4	4
#	#	-2912.260;2912.260	-351.800;353.800	#	0	#	0	#	#	1	#	#	#	0	0	#	0	#	0000100	0.000	0.429	1	49.88	797	410	0.42		8	8
3	#	#	#	#	#	#	0	3	0	#	0	0	0	#	0	1	#	#	1000110	0.000	0.365	1	56.89	797	410	0.47		4	9
#	#	-7037.630;7075.630	-216.720;216.720	#	1	#	#	3	0	#	#	#	0	#	#	0	#	#	0001010	0.000	-0.066	2	66.81	927	411	0.37		14	52
#	#	-7037.630;7075.630	-216.720;216.720	#	1	#	#	3	0	#	#	#	0	#	#	0	#	#	0010000	0.000	0.165	1	66.81	992	411	0.37		28	52
#	#	-4245.380;4267.380	-306.480;318.480	#	1	0	0	#	0	0	1	#	0	0	#	0	#	0	0100000	0.000	0.429	1	41.00	927	411	0.63		4	4
4	4	#	-366.920;368.920	10	#	#	#	#	#	0	0	1	#	#	0	#	0	0	0010100	0.035	0.714	1	28.75	930	414	0.53		4	4
4	4	#	#	10	#	#	#	#	#	0	0	#	#	#	0	#	0	0	0010100	0.035	0.714	2	28.75	930	414	0.42		4	4
#	#	#	-171.360;171.360	1	1	0	#	#	#	1	#	1	5	#	0	#	0	#	1000000	0.000	0.143	1	16.80	933	417	0.47		5	5
#	#	#	-171.360;171.360	1	1	0	#	#	#	1	#	1	5	#	0	#	0	#	0011100	0.035	0.714	2	16.80	933	417	0.47		5	5
#	#	-7084.640;7252.640	-240.920;242.920	#	2	#	#	#	#	#	0	0	#	0	#	0	0	#	0100010	0.000	0.274	1	69.86	954	418	0.42		28	72
#	#	-7084.640;7252.640	-240.920;242.920	#	2	#	#	#	#	#	0	0	#	0	#	0	0	#	1000100	0.000	0.440	1	69.86	954	418	0.42		41	72
#	#	#	-243.960;249.960	#	#	#	3	#	#	#	#	#	1	0	0	#	#	#	0000100	0.000	0.040	1	51.75	961	420	0.26		34	39
#	#	#	-243.960;249.960	#	#	#	3	#	#	#	#	#	1	0	0	#	#	#	1100010	0.000	0.040	1	51.75	994	420	0.26		20	39
#	#	#	#	#	#	#	3	#	#	#	#	#	1	#	0	#	0	0	0011000	0.000	0.025	1	54.33	944	420	0.26		14	29
#	#	-7616.680;7616.680	-243.960;249.960	#	#	0	#	#	0	0	#	#	1	0	0	#	#	#	0011100	0.000	0.233	1	52.67	956	420	0.42		23	86
#	4	#	#	1	#	#	5	#	0	#	0	0	#	0	#	0	#	#	1000100	0.000	0.429	1	21.75	937	421	0.42		4	4
#	#	#	#	1	5	#	#	#	0	0	#	#	0	0	#	#	0	#	1110100	0.214	0.857	1	26.75	937	421	0.37		4	8
#	4	-4620.430;5012.430	#	#	2	#	0	3	0	#	0	0	1	#	#	0	#	#	1101000	1.000	1.000	1	46.50	681	423	0.53		4	4
#	#	-6699.600;6741.600	-247.000;257.000	2	#	#	#	2	0	#	0	0	0	0	0	0	0	0	0010100	0.011	0.636	1	52.47	931	425	0.68		13	22
#	#	-6699.600;6741.600	#	2	#	#	#	#	0	0	0	0	0	#	#	0	0	0	0010100	0.000	0.462	1	60.20	931	425	0.53		17	34
#	1	#	-351.800;353.800	#	#	#	0	#	0	#	#	#	#	#	0	1	#	0	1001000	0.000	0.447	1	49.87	956	426	0.37		17	31
#	#	#	#	#	#	0	0	#	0	#	#	#	0	#	0	1	#	#	1000000	0.000	-0.222	1	52.32	950	426	0.32		31	36
6	2	#	-150.200;152.200	1	1	0	0	7	0	#	1	1	0	#	#	1	1	0	1100101	0.000	0.429	1	29.80	943	427	0.79		5	5
6	2	#	-150.200;152.200	1	1	0	0	7	0	#	1	1	0	#	#	1	1	0	0011000	0.000	-0.143	1	29.80	943	427	0.79		5	5
3	1	-6576.610;4125.360	#	6	#	0	#	4	0	#	#	0	1	#	#	0	#	#	1000100	0.000	0.429	1	53.00	944	428	0.53		4	4
2	#	-7097.670;7911.670	#	#	0	0	#	#	1	0	0	#	#	#	0	1	1	#	1111110	1.000	1.000	1	22.20	945	429	0.53		5	5
#	3	#	-243.960;335.440	#	0	#	3	#	#	#	0	#	1	0	#	#	#	#	1100110	0.000	-0.048	1	43.00	945	429	0.37		4	9
#	#	#	-279.440;249.960	#	#	#	#	#	#	#	#	0	#	0	0	1	#	#	0010100	0.000	-0.053	2	48.08	995	429	0.26		45	95
#	#	-5408.630;8704.630	#	#	#	#	3	#	#	0	#	#	0	0	#	1	#	1	0000100	0.000	0.429	1	19.20	947	431	0.37		5	5
#	#	-5408.630;8704.630	#	#	#	#	3	#	#	0	#	#	0	0	#	1	#	1	1100000	0.035	0.714	2	19.20	947	431	0.37		5	5
#	1	-5408.630;8704.630	#	#	#	#	3	#	#	#	#	#	0	0	#	1	#	1	1000100	0.035	0.714	2	22.50	947	431	0.37		4	4
#	#	-5408.630;8704.630	#	#	#	#	3	#	#	0	#	#	#	0	#	1	#	1	1100000	0.000	0.286	1	23.75	947	431	0.32		8	8
#	1	-3932.370;4356.370	-125.000;127.000	8	#	#	2	3	0	0	#	#	#	#	#	1	0	#	0100000	0.000	0.429	2	23.00	949	433	0.53		5	5
#	1	-3932.370;4356.370	-125.000;127.000	8	#	#	2	3	0	0	#	#	#	#	#	1	0	#	1000100	0.035	0.714	2	23.00	949	433	0.53		5	5
#	1	#	-125.000;127.000	8	#	#	2	3	0	0	#	#	#	#	0	1	0	#	1100100	1.000	1.000	1	27.00	949	433	0.53		4	4
#	4	#	-352.800;352.800	1	1	0	0	#	0	#	#	#	#	#	0	#	#	1	0011000	0.000	0.016	1	41.89	950	434	0.47		9	9
#	4	#	-352.800;352.800	1	1	0	0	#	0	#	#	#	#	#	0	#	#	1	1100100	0.000	0.302	1	41.89	950	434	0.47		9	9
#	4	#	#	1	1	0	0	#	0	#	#	#	0	0	0	1	1	#	1000000	0.000	-0.333	1	42.80	950	434	0.58		12	12
#	1	#	-247.000;257.000	7	#	#	#	#	#	#	#	1	0	#	0	#	#	1	1101001	0.000	0.429	2	10.20	953	437	0.37		5	5
#	1	#	-247.000;257.000	7	#	#	#	#	#	#	#	1	0	#	0	#	#	1	0010100	0.000	-0.143	1	10.20	953	437	0.37		5	5
#	1	#	-247.000;257.000	7	#	0	#	#	#	#	#	1	0	#	0	#	#	1	1111101	1.000	1.000	1	11.75	953	437	0.42		4	4
#	#	#	#	#	2	1	3	#	#	#	0	0	0	#	#	0	0	#	0100010	0.000	0.429	1	35.75	954	438	0.42		4	4
#	1	-7084.640;7252.640	-240.920;242.920	#	2	#	3	#	#	#	0	0	#	0	#	0	0	#	0100000	0.000	0.069	1	51.99	954	438	0.53		27	31
#	4	-3804.340;3812.340	-211.680;211.680	6	#	#	#	5	#	0	0	0	1	#	0	0	1	#	0100000	0.000	-0.143	1	25.75	955	439	0.63		4	4
6	1	#	-236.880;317.520	#	#	#	0	#	#	#	#	#	#	#	0	#	1	#	1011100	0.035	0.714	1	41.12	956	440	0.32		8	8
3	4	-2407.260;3417.260	-128.320;204.320	2	0	0	3	#	0	#	0	#	#	0	0	#	#	0	1001000	1.000	1.000	1	40.50	957	441	0.68		4	4
#	#	#	#	#	1	#	3	3	#	#	0	0	0	#	#	0	0	0	0101000	0.000	0.175	1	59.48	836	442	0.47		5	18
#	#	#	#	#	1	#	3	3	#	#	0	0	0	#	#	0	0	0	1000000	0.000	0.302	1	59.48	836	442	0.47		14	18
#	#	-7037.630;7075.630	-216.720;216.720	#	#	#	#	3	0	#	#	#	0	#	#	0	#	#	0001010	0.000	-0.186	3	74.36	927	442	0.32		12	118
#	#	4520.550;14601.450	645.120;1370.880	#	#	0	0	#	0	0	0	#	5	#	#	0	0	0	1001000	1.000	1.000	1	14.00	959	443	0.58		4	4
#	#	4520.550;14601.450	645.120;1370.880	#	#	0	#	#	0	0	#	#	5	#	#	0	0	0	1001000	1.000	1.000	2	14.00	959	443	0.47		4	4
#	#	#	#	10	3	#	#	3	#	0	0	#	14	#	0	#	#	#	1010100	1.000	1.000	1	24.00	960	444	0.37		4	4
#	1	-7080.690;8376.690	#	#	#	0	3	#	#	#	0	#	#	0	0	1	0	0	1101110	0.000	0.341	1	29.96	961	445	0.53		4	13
#	1	#	#	#	#	0	3	#	0	#	0	#	1	0	0	1	0	0	0100100	0.000	0.143	1	41.00	961	445	0.58		4	4
#	1	-3939.360;4125.360	#	#	#	0	#	#	0	#	0	#	#	#	#	0	#	#	1000100	0.000	0.445	1	66.52	988	446	0.32		79	124
#	#	-8175.730;18961.126	-141.120;141.120	#	#	0	0	#	#	#	0	#	0	0	0	#	#	0	1000000	0.000	0.439	1	72.29	972	447	0.47		47	57
#	#	-8175.730;8177.730	-141.120;141.120	#	#	0	0	#	#	#	0	#	0	#	0	#	#	0	1000000	0.000	0.439	1	72.29	972	447	0.42		47	57
#	2	#	#	10	#	0	#	7	0	#	#	#	#	#	#	1	0	#	0000100	0.000	-0.429	1	24.00	966	450	0.37		5	5
#	2	#	#	10	#	0	#	7	0	#	#	#	#	#	#	1	0	#	1011011	0.035	0.714	1	24.00	966	450	0.37		5	5
#	2	#	#	#	#	0	#	#	#	#	#	#	0	0	#	#	#	#	0011000	0.000	0.017	1	45.81	966	450	0.21		17	34
4	#	#	#	#	#	#	#	#	#	#	0	0	#	0	0	1	0	0	0010100	0.000	-0.143	1	27.00	966	450	0.42		4	4
#	1	#	-184.480;188.480	#	6	3	0	3	#	0	0	0	1	#	#	#	0	#	1010000	0.035	0.714	1	6.00	968	452	0.58		5	5
#	1	#	-184.480;188.480	#	6	3	0	3	#	0	0	0	1	#	#	#	0	#	0001000	0.000	0.429	1	6.00	968	452	0.58		5	5
#	#	-5711.510;5713.510	#	#	1	0	0	#	#	#	#	1	0	0	#	0	0	#	1000100	1.000	1.000	2	36.75	969	453	0.47		4	4
#	#	#	#	#	7	#	0	4	#	#	0	0	#	0	#	#	#	#	1010110	1.000	1.000	1	43.75	972	456	0.32		4	4
#	1	-8175.730;8177.730	-132.360;210.360	#	#	0	0	#	1	#	0	#	0	0	0	1	#	0	0000100	0.000	0.143	1	43.75	972	456	0.63		4	4
#	#	#	-17.071;335.440	#	0	#	#	#	#	#	#	#	#	0	#	#	#	#	0010100	0.000	0.295	1	55.13	995	458	0.16		63	111
#	#	-7084.640;7252.640	#	#	2	#	#	#	#	#	0	#	#	0	1	0	0	#	1000110	0.035	0.714	1	43.01	914	460	0.37		12	12
#	1	#	-240.920;242.920	#	2	0	#	4	0	0	0	0	1	#	#	#	0	#	1000100	0.000	0.429	1	46.86	914	460	0.58		13	13
6	3	-7053.630;7059.630	#	#	1	0	0	#	0	#	0	#	5	0	#	0	#	#	1010100	1.000	1.000	1	30.75	979	463	0.58		4	4
#	1	-8036.730;8316.730	#	10	4	#	0	3	0	0	0	#	#	1	0	0	0	#	0010101	1.000	1.000	1	20.25	980	464	0.68		4	4
#	1	#	#	#	2	#	3	4	0	#	0	#	#	0	#	0	0	0	1010100	0.000	0.222	1	52.13	914	465	0.53		4	29
#	1	#	#	#	2	#	3	4	0	#	0	#	#	0	#	0	0	0	0000010	0.000	0.143	1	52.13	954	465	0.53		29	29
#	#	#	-221.760;221.760	1	#	0	#	#	#	1	1	#	#	0	#	#	#	1	0000001	0.001	-0.516	1	23.93	982	466	0.37		9	13
#	#	#	-221.760;221.760	1	#	0	#	#	#	1	1	#	#	0	#	#	#	1	1111100	0.110	0.802	2	23.93	982	466	0.37		13	13
1	#	#	#	#	#	0	0	6	#	1	1	#	#	0	#	#	#	1	1111100	0.035	0.714	1	31.12	982	466	0.42		8	8
#	4	#	-267.120;267.120	1	#	0	#	#	#	1	1	#	4	#	#	#	#	#	1111100	0.035	0.714	1	23.00	982	466	0.37		4	4
#	#	-7037.630;7075.630	-216.720;216.720	#	1	#	#	#	0	#	#	#	0	#	#	#	#	#	0010000	0.000	0.009	2	57.74	992	468	0.26		68	100
#	#	-7037.630;7075.630	-216.720;216.720	#	1	#	#	#	0	#	#	#	0	#	#	#	#	#	0001010	0.000	-0.231	4	57.74	966	468	0.26		16	100
#	#	-8175.730;8177.730	#	#	#	#	0	#	0	#	#	0	0	0	#	#	#	#	1000000	0.000	0.243	2	77.51	951	470	0.32		90	123
#	#	#	-231.840;322.560	#	5	#	#	#	#	#	0	#	0	0	0	0	0	0	1000100	0.000	0.217	1	52.76	937	470	0.47		10	23
5	#	-4022.360;4042.360	-238.920;244.920	#	#	0	2	#	0	#	0	0	0	#	#	0	1	0	0100100	0.000	0.429	1	27.80	988	472	0.63		5	5
5	#	-4022.360;4042.360	-238.920;244.920	#	#	0	2	#	0	#	0	0	0	#	#	0	1	0	1000001	0.000	0.429	1	27.80	988	472	0.63		5	5
#	#	-3939.360;4042.360	-238.920;244.920	#	2	#	#	#	0	#	#	0	#	#	#	0	#	#	0100100	0.000	0.456	1	63.20	998	472	0.32		37	74
5	1	-4022.360;4125.360	#	#	#	0	2	#	0	#	0	#	0	#	#	0	1	#	1000100	0.000	0.429	1	32.50	988	472	0.53		4	4
#	#	-3788.350;4052.350	-181.520;201.520	6	1	#	9	#	0	#	0	1	0	0	#	#	0	#	0010100	1.000	1.000	3	35.25	991	475	0.58		4	4
#	#	4052.350;7163.191	-181.520;201.520	6	1	#	9	#	0	#	0	1	0	0	#	#	0	0	0010100	0.100	1.000	1	6.25	475	475	0.63		0	0
1	4	#	-317.520;216.720	1	1	0	#	#	0	#	0	#	0	#	0	#	#	0	0010000	0.000	0.429	1	49.75	992	476	0.58		4	4
#	#	-7037.630;7075.630	-216.720;317.520	#	1	#	1	3	#	0	0	#	#	0	#	#	#	#	0010101	0.000	0.429	1	45.25	992	476	0.42		4	8
4	#	-7340.670;7668.670	-199.640;213.640	8	2	0	0	#	1	0	#	#	#	1	0	0	0	0	1000100	1.000	1.000	1	12.75	993	477	0.74		4	4
4	#	-7340.670;7668.670	-199.640;213.640	8	2	#	0	2	#	0	#	#	1	#	0	0	0	0	1000100	0.000	0.429	1	35.51	993	477	0.68		4	12
#	#	#	#	10	#	#	3	#	#	#	#	0	#	0	0	#	#	#	0100000	0.000	0.154	2	50.66	994	478	0.26		17	25
#	#	#	#	10	#	#	3	#	#	#	#	0	#	0	0	#	#	#	0011000	0.000	0.120	2	50.66	936	478	0.26		8	25
#	4	#	-277.320;307.320	2	0	#	3	7	0	#	0	#	7	#	0	#	1	0	1111111	1.000	1.000	1	20.00	995	479	0.63		5	5
#	4	-6032.620;7856.620	#	#	#	#	3	7	0	#	0	#	7	#	0	1	1	0	0110111	0.000	0.429	1	22.00	995	479	0.58		4	4
2	4	#	-279.440;166.200	#	#	#	3	#	#	0	#	#	#	#	#	#	#	0	0110111	0.000	0.429	2	22.00	995	479	0.32		4	4
#	#	#	#	#	#	#	#	2	#	0	0	0	1	#	0	#	#	0	0100100	0.000	0.365	2	39.77	998	482	0.37		4	36
#	1	#	#	#	#	#	#	2	0	0	0	0	#	#	0	#	#	0	0100100	0.000	0.314	2	50.79	998	482	0.42		8	40
#	#	-3745.340;3871.340	-252.000;252.000	6	#	#	5	4	0	0	#	0	1	#	0	0	#	0	0100100	0.000	0.429	1	26.75	999	483	0.63		4	4
#	4	#	-327.600;327.600	#	#	#	#	#	0	0	0	0	1	#	0	#	#	0	1001000	0.001	0.469	1	40.56	999	483	0.47		20	28
#	1	-3939.360;4125.360	-279.440;335.440	#	#	#	#	#	0	#	0	#	#	0	#	0	#	#	1000100	0.000	0.442	2	70.71	988	486	0.37		78	126
#	1	#	#	#	0	0	#	#	#	#	#	#	#	#	#	#	#	0	0010100	0.000	0.184	1	41.24	873	486	0.21		7	14
#	#	-6427.750;10373.750	#	#	#	#	0	#	#	0	0	#	0	0	0	#	#	#	0100000	0.000	0.166	1	79.24	996	488	0.37		56	100
#	#	-7916.710;7988.710	-294.480;330.480	7	3	#	#	3	#	0	0	#	#	0	0	0	0	#	1010100	1.000	1.000	1	17.67	877	490	0.58		3	3
#	#	-7916.710;7988.710	-294.480;330.480	7	3	#	#	3	#	0	0	1	#	#	0	0	#	#	1010100	1.000	1.000	1	17.67	877	490	0.53		3	3
2	#	-6820.610;6844.610	-287.280;287.280	#	#	0	#	6	#	1	1	#	0	0	#	1	1	#	1111100	1.000	1.000	1	13.33	878	491	0.58		3	3
6	1	-7728.690;7728.690	#	#	#	#	#	#	#	0	0	0	0	0	0	#	1	#	1011100	0.000	0.429	1	56.33	492	492	0.53		3	3
#	4	#	#	8	2	#	#	2	0	0	#	0	#	#	0	#	#	0	0101000	0.019	0.673	1	50.43	881	494	0.47		3	7
#	4	#	#	#	2	#	#	2	0	#	#	0	#	#	0	0	#	0	0101000	0.019	0.673	1	50.43	881	494	0.42		3	7
#	#	-7717.690;7739.690	#	#	#	#	#	3	0	#	#	#	#	0	#	#	#	0	0100000	0.000	0.078	1	66.61	994	496	0.26		72	186
#	#	-7717.690;7739.690	#	#	#	#	#	3	0	#	#	#	#	0	#	#	#	0	0001010	0.000	-0.109	1	66.61	1000	496	0.26		20	186
4	2	-5797.570;6971.570	-152.280;170.280	10	1	1	#	#	0	0	#	#	0	#	#	#	0	0	1100100	1.000	1.000	1	44.00	885	498	0.63		3	3
4	2	#	-152.280;170.280	10	1	1	2	#	#	0	#	#	0	0	#	#	0	0	1100100	1.000	1.000	2	44.00	885	498	0.63		3	3
4	#	-6217.590;6999.590	-300.400;290.240	10	5	#	#	5	0	0	#	#	1	0	#	#	1	#	1101000	0.000	0.429	1	10.67	886	499	0.58		3	3
4	#	#	-274.240;304.400	10	5	#	#	5	0	0	#	#	1	#	1	#	1	0	1101110	1.000	1.000	2	10.67	886	499	0.58		3	3
6	#	-2980.290;3516.290	#	1	1	#	#	#	0	1	#	1	4	0	#	0	0	#	1010100	1.000	1.000	1	25.00	887	500	0.58		3	3
#	#	-4879.520;6769.520	-269.280;305.280	10	#	#	0	#	0	0	#	0	0	#	1	#	0	#	0101010	0.035	0.714	1	43.00	888	501	0.53		3	3
#	#	#	#	#	#	#	#	4	#	#	#	#	#	0	#	0	0	#	0111010	0.000	0.006	1	47.23	888	501	0.21		3	69
2	#	-6629.690;8827.690	#	#	#	#	3	#	#	#	0	0	0	#	0	0	#	#	1101000	0.000	0.273	1	65.93	889	502	0.42		3	11
2	#	-414.753;8827.690	#	2	#	#	3	#	0	#	0	0	0	#	0	#	0	#	0101000	0.000	0.195	1	65.93	889	502	0.53		3	11
1	#	#	-357.840;357.840	#	1	0	0	3	#	#	0	#	7	#	#	#	1	0	1101000	1.000	1.000	1	16.67	890	503	0.53		3	3
3	#	#	#	#	6	0	3	#	0	0	#	#	1	#	0	#	#	#	0011100	0.004	0.571	1	39.50	944	505	0.42		8	8
3	#	#	#	#	6	0	3	#	0	0	#	#	1	#	0	#	#	#	1100000	0.000	0.000	1	39.50	892	505	0.42		4	8
3	#	#	#	#	#	0	3	#	0	0	#	#	1	#	0	1	#	#	1100000	0.000	0.143	1	30.00	892	505	0.42		3	3
#	#	#	-215.960;529.960	#	#	0	#	2	0	0	0	0	0	0	0	#	#	#	1000100	0.013	0.648	1	55.77	895	508	0.53		10	26
#	#	#	-215.960;529.960	#	2	0	#	2	0	#	0	0	#	0	0	#	0	#	1000100	0.035	0.714	1	58.72	895	508	0.53		7	14
#	#	#	#	#	#	0	0	2	#	#	#	0	0	0	0	#	0	0	1000100	0.035	0.714	1	61.57	767	509	0.47		7	14
#	#	-8175.730;8177.730	#	#	#	#	0	#	#	#	0	#	0	0	#	0	#	#	0000100	0.000	0.346	1	78.61	969	509	0.32		61	87
#	1	-3939.360;6857.590	#	#	#	#	#	3	0	#	#	#	#	#	#	0	#	0	1000000	0.000	0.378	1	71.72	906	510	0.32		41	45
#	1	-6359.590;4125.360	-306.480;318.480	#	6	#	#	#	#	0	0	#	1	0	#	0	#	0	1000010	0.000	0.299	1	52.45	897	510	0.53		3	11
4	#	-3772.340;3844.340	-130.040;132.040	#	#	#	#	4	#	0	0	0	1	#	#	#	#	0	1001010	0.035	0.714	1	28.33	903	516	0.47		3	3
4	4	-3772.340;3844.340	-130.040;132.040	6	#	#	#	4	#	#	0	0	1	#	#	#	#	0	1001010	0.035	0.714	1	28.33	903	516	0.53		3	3
#	#	#	-238.920;244.920	#	#	#	#	#	0	#	#	0	#	#	#	0	#	#	0100100	0.000	0.225	1	62.64	999	517	0.21		76	277
#	#	2306.370;16419.630	-36.120;498.120	1	1	#	13	3	#	0	0	1	50	#	0	0	#	#	1010100	1.000	1.000	1	17.33	905	518	0.63		3	3
#	1	#	-231.840;231.840	10	3	#	#	#	#	#	#	#	0	#	#	0	0	#	1000100	0.035	0.714	1	45.20	906	519	0.37		5	5
#	1	-4804.450;5276.450	#	#	6	0	#	#	1	0	0	0	0	0	#	0	0	0	1010100	1.000	1.000	1	36.33	907	520	0.68		3	3
#	4	-8175.730;8177.730	-306.480;11.977	#	#	#	0	3	0	0	#	0	0	#	0	0	#	0	0000100	0.000	0.265	1	70.44	909	522	0.63		10	14
#	#	#	#	#	#	#	#	3	#	#	0	#	#	0	#	#	#	0	0100000	0.000	0.073	1	67.35	994	522	0.21		65	172
#	2	-8175.730;12300.225	#	#	#	0	0	#	#	#	0	0	0	#	#	#	#	0	1000000	0.000	0.086	1	60.40	910	523	0.42		7	10
#	1	-988.380;7524.380	#	6	4	#	#	4	#	#	0	#	0	#	#	1	0	#	0110101	1.000	1.000	1	14.67	913	526	0.47		3	3
#	1	#	#	6	4	#	#	4	#	#	#	0	0	#	0	#	0	#	0110101	1.000	1.000	1	14.67	913	526	0.42		3	3
#	#	-7084.640;7252.640	-240.920;242.920	#	#	0	#	#	0	0	0	0	#	#	#	0	#	0	1000100	0.000	0.352	1	64.14	999	527	0.47		87	182
#	1	#	#	#	2	#	3	#	#	#	0	#	#	0	#	0	0	#	1000100	0.000	0.429	2	52.77	954	527	0.37		25	25
#	3	-6629.690;8827.690	-299.440;318.480	2	#	0	3	3	#	0	#	#	0	0	0	0	0	0	1000000	0.000	0.429	1	78.33	916	529	0.74		6	6
#	3	#	-306.480;315.440	2	#	#	#	3	0	0	#	#	#	0	#	#	0	#	0011000	0.000	0.429	1	62.92	916	529	0.42		7	14
#	#	-6427.750;10373.750	#	#	#	#	0	#	#	0	0	#	0	0	0	#	#	#	1000001	0.000	0.115	1	79.24	910	530	0.37		14	91
