Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	0.012;0.049	#	#	#	#	#	#	#	#	#	0.284;0.855	#	#	#	#	#	#	-6665551656681656370759077760568494091313249199886936777165080681597914008555930751468157060079950099377523083376765730774973386307483207146762033859164945024631761297997824.000;26667751676681677884303055105852294874738398144534298076917906064282490683666555748481537377038053717914062863073020573045871984943044215577617624964541313479127975180894208.000	#	#	#	#	0.411;6.619	-0.001;0.050	#	#	#	#	#	#	#	010001100010000010001000101000011000100000000000000000000000000001000000100000010100001000010010000101010101010010100000110000000000000000000000000000000000000000000000000000	0.127	0.814	1	668.26	9716	9014	0.15		2	729
#	#	-0.000;0.043	#	#	0.173;0.989	#	#	#	#	0.344;0.558	#	#	#	#	#	#	#	0.146;0.561	#	#	#	#	#	#	0.009;0.034	0.018;0.041	#	#	#	-0.136;0.404	#	#	010101100101100101000101000100100000100000000000000000000000000000000010100000010000000000000000100010101100110110000100000000000000000000000000000101000000000000000000000000	0.119	0.809	1	714.04	9718	9016	0.21		2	221
#	#	#	0.097;0.386	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.082;4.825	#	#	#	0.248;0.396	#	#	#	#	000000010101001001010101010110000101000000000000000000000001000000001001000000010010000000001011010100000000010011000000000000000000000000000000000000000000010000000000000000	0.108	0.800	1	640.02	9019	9019	0.09		0	216
#	#	#	#	0.065;0.096	#	-0.016;0.596	-0.795;3.043	#	#	#	#	#	#	#	#	#	#	#	#	-0.233;1.865	#	#	#	#	#	#	#	#	-0.433;1.771	#	#	#	001000000000001000010001000000000001000000000100000000000001000100000100000100000000001000010001000100010100010001001000010001000000000000000000000000000000000000000000000000	0.176	0.841	1	376.11	9723	9021	0.15		2	45
#	#	#	0.115;0.482	-0.031;0.059	#	#	-1.824;2.679	#	#	0.248;0.512	0.040;0.130	#	-0.019;0.183	#	#	#	#	#	-22322102222252210350333867755057823536176939324697220724551722364686269419142842078966657674500786180252635181345863123579133711928857118002602886453913007302827836633513984.000;42324304242452431245134355859227619324625480658283872549368930579270482086293777377378753696728261588982304194600820639180022022393757968859720815781983918208436339698827264.000	-1.093;0.964	#	#	#	0.378;3.182	-0.013;0.041	#	#	#	#	#	0.202;0.674	#	010001101010100110100000101000010000000000000000000001000000000000000000110000010000001000010010000001010000010011000100000000010010000000000000000000000100000000000000000000	0.113	0.804	1	766.50	9728	9026	0.33		2	209
#	#	#	#	#	#	-0.088;0.399	#	#	#	0.112;0.680	#	#	#	#	#	#	0.260;0.487	#	#	#	#	#	#	#	#	#	#	#	#	#	0.376;0.673	-0.009;0.100	100000010101000001010101000100000100000000000000000000000000100001010010100000010000000000000000000100001100010100010100000000000000000000000000000000000000000000010000000000	0.142	0.823	1	693.05	9729	9027	0.15		2	217
#	#	0.003;0.020	-0.055;0.390	#	#	#	-4.118;-0.501	#	#	#	#	#	#	#	0.033;1.351	#	0.258;0.539	#	#	#	#	#	-0.012;0.202	1.262;5.167	#	-0.014;0.026	#	#	#	-0.082;0.420	0.267;0.617	#	100001010101000001010101010110000101000000000000001000000000000000000110101000010000000000000001010100000000010010100000010000000000010010000001010000001000000000000000001000	0.108	0.800	1	665.26	9730	9028	0.30		2	56
#	#	#	#	#	-0.312;0.951	#	#	#	#	#	#	0.410;0.636	#	#	#	#	#	-0.070;0.586	#	#	-0.089;0.529	#	#	#	#	0.005;0.027	#	0.154;0.477	#	-0.060;0.489	#	#	001000010000001010010001000010010101000000000000000000000001000000000011000000000000001000000001010100000000010001001010000000000000000000000000001000000000010000000000000000	0.109	0.802	1	708.40	9732	9030	0.21		2	514
#	#	#	#	-0.019;0.049	#	#	-1.826;2.824	-0.004;0.119	#	#	#	0.186;0.766	#	#	#	#	0.093;0.702	0.162;0.485	69191957020164197218554841209197316960212901525596860486850940337443006185049442867028573496274711026073636186030147073237919914425622429677504695024706372477460930917040128.000;130808063181835812171634321906867987177865607612572323648274212746304489660900450379129385408305423242405508109456607523265895919442293952904150973576617535892398744541331456.000	#	0.092;0.572	#	#	#	-0.005;0.046	#	#	#	#	#	0.237;0.682	0.001;0.169	100000010101000001000101010100000101100000000000010000000000000001000010100000010000000000001010010100101100110110010100000000000000000000000000000000000000000000010000000000	0.219	0.859	1	594.90	9733	9031	0.33		2	59
#	0.021;0.061	#	0.152;0.370	#	#	-0.103;0.712	#	-0.081;0.232	0.054;0.170	#	0.060;0.121	0.460;0.868	0.018;0.207	-104.878;-41.586	#	-0.011;0.056	#	0.094;0.371	#	#	#	-0.904;5.517	#	1.790;8.499	-0.003;0.051	#	#	0.127;0.400	#	#	#	#	011000000010010000000001000000000001000000000000000000000001000000000001000000000010100000000001010100010100010011001010000000000000000000000000000000000000010000000000000000	0.119	0.808	1	753.26	9735	9033	0.45		2	442
#	#	#	-0.020;0.540	#	#	#	#	#	-0.008;0.311	0.191;0.653	#	#	#	-99.784;-27.761	0.019;0.889	#	#	#	-23837343382858841812359858129254917558209886242764873760366135817432002958158955480001161065496460023323682758500654101343503586167751236406510769774941052984488407114711040.000;43839363384878840155092428662864727909543845799008284164922497948230835365790194291675216560243027543933605392875362928739454660422523488335466355578229259771158714155794432.000	#	#	#	#	0.098;3.703	#	#	0.273;0.689	-0.105;0.484	#	#	#	#	010001010001010001010101000001010101100000000000000000000000000001000000111000010000000000001000000000100000010110000100000000000000000000000000000000000000000000010000000000	0.153	0.829	1	741.51	9736	9034	0.27		2	253
#	#	#	#	0.014;0.076	#	#	-0.370;2.435	#	0.125;0.307	#	#	#	#	#	1.318;1.939	0.010;0.060	#	#	-20808053070835794114976911430475741701261018846200154417748647615984470872447433601533658141861780479860436515863542204194285246443538054896768329604278131300468093343498240.000;40808053090835817405703739201890071025441287700078700108956974721224307906171844317795562071340905675191615076835640757185535062832704449768883949089311125827455574723264512.000	#	#	#	#	#	#	#	#	0.057;0.488	#	#	#	#	010000000010000010011000001010010000000000000000000000000000000001000110101000010101000000010000000100110100110010000000000000000000000000000100000000000000000000010000000000	0.185	0.845	1	507.52	9737	9035	0.21		2	13
#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.175;1.540	#	#	-0.009;0.499	#	#	#	#	-0.031;0.162	#	#	#	#	#	-0.357;1.200	#	#	#	011001000000100100000110001010000010000000000000000000000000000010000000110000010000000001010000001000010100010110100100000000000010000000000000000000000000000000000000000000	0.122	0.810	1	639.84	9738	9036	0.12		2	742
#	#	#	0.101;0.512	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.009;0.499	#	#	#	#	-0.031;0.162	#	#	#	#	#	-0.357;1.200	#	#	#	011001000000100100000110001010000010000000000000000000000000000010000000110000010000000001010000001000010100010110100100000000000010000000000000000000000000000000000000000000	0.122	0.810	1	661.37	9738	9036	0.12		2	729
#	#	#	#	#	#	#	#	#	#	#	#	0.459;0.804	-0.002;0.200	#	#	-0.002;0.049	#	#	-21716142171735713732566021853847317968645092176879024342965260799998286381663766791176507282882187340573565189251757084671567505071385888676493004951710966645447500389941248.000;21718162171737713906990360821695856462506134208489789065732527825069951338819732313283974283334303068101339373235143579784084558186192104248136732629710373895418972525821952.000	#	#	#	#	0.213;7.223	#	#	#	0.284;0.541	#	-0.044;0.383	#	#	000001010000001000000000000000010100100000000000000000000000000001000000111000010000000000000010000100000100010010100000010001000000000000000000000001000000000000000000001000	0.133	0.817	1	510.84	9740	9038	0.21		2	270
#	0.027;0.055	#	#	-0.005;0.038	-0.086;0.526	#	#	-0.128;0.180	#	#	#	#	#	#	#	#	0.191;0.855	#	23975972674954388992973752039924453510512848990485654507545493589512314049180679010077569103048787575316375222978742660937607694315518550248979963213157934708150889164570624.000;37878753787802783458569732653343783187661349885404330088920659359672847726105945860284445415807617657688899378531950371971829786689101442856344338532862651956544668369420288.000	0.510;1.680	#	#	#	#	#	#	0.192;0.592	0.415;0.631	#	-0.193;0.280	#	#	010101001010000010101010101000011010000000010000000000000000000000000010000000100100000000000010001001000100010101100000100010010000000000000000000000000000000000000000000100	0.015	0.826	1	554.33	9043	9043	0.30		0	0
#	#	#	-0.380;0.313	#	#	-0.091;0.758	#	#	#	#	0.073;0.119	#	#	#	#	#	#	#	#	-0.442;0.607	#	#	#	#	#	#	#	#	#	0.004;0.554	0.289;0.630	#	011001000100010000010001000000010101000000000100000000000001000000000001000000000010101000000001010100000100010011000000000000000000001000000000000000000000010000000000000000	0.116	0.806	1	702.96	9748	9046	0.18		2	273
#	#	#	#	0.025;0.054	#	#	-1.388;2.598	-0.021;0.145	#	#	0.067;0.125	#	#	#	#	#	#	#	#	-1.229;1.394	#	-0.961;5.748	-0.066;0.236	#	#	0.016;0.057	0.197;0.662	#	#	#	#	-0.065;0.179	011001000100010000010001000000010101000000000100000000000001000000000001000000000010101000000001010100000100010011000000000000000000001000000000000000000000010000000000000000	0.103	0.796	1	661.51	9748	9046	0.30		2	222
#	#	#	#	#	#	#	#	#	#	#	#	0.359;0.885	#	#	#	#	#	#	#	1.286;3.747	#	-0.500;5.442	0.177;0.375	#	#	0.020;0.056	#	#	#	#	#	#	010100100100100101100000100000101000000001000000000000000000100000000000010101000000000000000010100010000100010100010100000010100000000100100000000000000000000000000000010000	0.267	0.876	1	231.00	9750	9048	0.15		2	4
#	#	#	#	#	-0.039;1.316	#	0.381;5.179	#	#	#	#	#	#	#	1.511;2.977	#	#	#	#	#	#	#	0.177;0.375	#	#	#	#	0.123;0.471	#	#	#	#	010100100100100101100000100000101000000001000000000000000000100000000000010101000000000000000010100010000100010100010100000010100000000100100000000000000000000000000000010000	0.148	0.826	1	260.29	9750	9048	0.15		2	7
#	#	-0.005;0.032	#	#	#	-0.050;0.550	#	#	0.016;0.168	0.265;0.569	#	#	#	-98.365;-40.529	#	#	#	#	#	#	#	#	#	#	#	#	0.370;0.716	#	-0.249;1.044	#	0.234;0.881	#	000000010101000001000101010100000101100000000000011000000000000000000010100000010000000000000010100000001000000110000000000000000000000100000000000001010000000000000000000000	0.108	0.800	1	644.43	9751	9049	0.24		2	657
1.807;7.224	#	#	#	#	#	0.303;0.688	-0.622;2.257	-0.090;0.184	#	#	#	0.417;0.716	#	#	0.272;1.241	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.300;0.720	-0.006;0.144	101000010101011000010101010110010101000000000000010000000000000001000010101000010000000000000000010100000100010010000100010000000000001000000000000000010000000000000001000000	0.089	0.785	1	670.99	9752	9050	0.24		2	276
#	0.020;0.055	0.008;0.025	#	#	-0.078;1.314	#	#	-0.070;0.201	#	#	0.052;0.125	#	#	#	#	-0.040;0.077	#	#	#	#	0.039;0.427	#	#	#	#	#	#	#	#	#	#	0.064;0.129	101001010101101001010101010110010101000000000000011000000000000001000110100000010000000000001011010100001100100010010000010000000000010000100000010100001000000000000000000000	0.065	0.761	1	764.70	9753	9051	0.24		2	390
-0.223;5.194	#	#	#	0.029;0.066	#	#	#	0.018;0.255	#	#	#	#	-0.004;0.215	-90.549;-32.713	-0.031;0.714	#	#	#	#	#	0.021;0.297	#	#	#	0.011;0.035	0.005;0.023	#	#	#	#	#	#	101001010101101001010101010010000101000000000000000000000000000000000010111000010000000000000001010100001000010010000100000000000000010000100000000100000000000000000000000000	0.137	0.820	1	727.46	9754	9052	0.27		2	96
#	0.025;0.065	#	#	#	#	0.106;0.503	#	#	#	#	#	0.075;0.492	#	#	#	#	#	#	#	#	#	-0.269;6.440	#	0.852;7.646	#	0.016;0.032	#	#	0.262;1.261	-0.147;0.431	-0.002;0.531	-0.002;0.069	000001000001001001010001000000100001000000000000000000000000001000000000100000000000000000001011000100000100000110000000000000100000000000000000000000000000000010000000000010	1.000	1.000	1	185.00	9755	9053	0.30		2	2
#	#	0.023;0.052	#	0.067;0.099	#	#	#	#	0.052;0.149	#	#	0.539;0.783	#	-98.165;-40.329	0.213;1.381	#	0.296;0.641	#	#	#	#	#	#	#	#	0.021;0.046	#	#	#	#	#	#	001000000010001010010000101000010101000000100100000000100000000010000101000000010001001000010000010100000100010011001000100000000000000000100100110100000000000000100000000000	0.246	0.869	1	457.56	9756	9054	0.24		2	9
#	#	#	#	#	#	#	#	#	#	#	#	0.264;0.916	#	#	0.718;1.365	-0.002;0.040	0.307;0.552	0.119;0.433	#	#	#	#	0.094;0.223	#	#	#	#	0.066;0.298	#	#	#	#	010101100000000101000100000100100000000000001000000000000010000000000000110000010000000000000010100010001100010010000100000000000000000000100000000000000000100000000000000000	0.118	0.808	1	765.55	9757	9055	0.21		2	222
#	0.050;0.074	#	#	0.024;0.084	#	0.018;0.324	#	#	#	0.108;0.660	#	#	#	#	#	-0.000;0.042	#	#	-15757552475780754744468035685870433571813698160889590915830910667712823520927042219987828686010833744667727553361896134325377048281447013277720192842549208726112505539067904.000;35757552675780759959319535072068136198838629803745076421542259718655417532199493502059012699265339757721185092572894977771480873247315902626688007235003060077690280533295104.000	#	#	-0.032;3.706	-0.001;0.144	#	#	#	#	#	#	#	#	#	010000000100000001000101000100000101000000000000000000000001000000000001000000000000001000000000000000000100010001000100010010000000000000000000000000000000010000000000000000	0.391	0.910	1	266.00	9758	9056	0.24		2	5
#	0.050;0.074	#	#	0.024;0.084	#	0.018;0.324	#	#	#	#	#	#	#	-125.972;-53.950	#	-0.000;0.042	#	#	-15757552475780754744468035685870433571813698160889590915830910667712823520927042219987828686010833744667727553361896134325377048281447013277720192842549208726112505539067904.000;35757552675780759959319535072068136198838629803745076421542259718655417532199493502059012699265339757721185092572894977771480873247315902626688007235003060077690280533295104.000	#	#	-0.032;3.706	-0.001;0.144	#	0.000;0.040	#	#	#	#	#	#	#	010000000100000001000101000100000101000000000000000000000001000000000001000000000000001000000000000000000100010001000100010010000000000000000000000000000000010000000000000000	1.000	1.000	1	244.00	9758	9056	0.27		2	2
#	0.030;0.050	#	#	#	#	#	-0.444;2.804	0.035;0.182	#	#	#	0.255;0.672	0.161;0.290	#	#	#	#	#	#	-0.271;2.270	#	#	#	#	#	#	#	#	-0.204;1.118	#	#	#	011000000000000000000101000000000001000000000000000000000001000100000001000000010000101000010000000101000001010011001010010000000010000000000000000000000000010000000000000000	0.111	0.803	1	581.68	9761	9059	0.21		2	62
1.941;4.822	#	#	0.261;0.532	#	#	#	-0.633;2.984	#	0.117;0.206	#	#	#	#	#	-0.366;0.355	-0.017;0.086	#	#	-25362593636385361666127817644428080928772113467802731666194652311560389143182492496461096049398776318053213024716127428599217378185539962285389896464694288279608989946216448.000;47364613636407360128773933921643042289630609013050998266966082250390956300433704391927491743233902422336093773223891804504832822927402010434724268550689752920563208427667456.000	#	#	#	0.123;0.288	3.235;6.239	#	#	#	-0.001;0.604	#	#	#	#	011001010000011000010001100010000101100000000100000000000001000000001111000000010000001000010001010101010101010011001010010100000000001000000000000000000000000000000000000000	0.159	0.832	1	469.70	9762	9060	0.30		2	10
#	#	#	#	#	#	#	#	-0.003;0.144	#	#	0.071;0.110	#	-0.041;0.226	-135.125;-36.641	0.735;2.227	-0.032;0.082	0.257;0.766	#	#	#	#	#	#	#	0.011;0.052	#	0.266;0.872	#	-0.956;1.190	#	#	#	011001000000101000000010101010000010000011100000000110000000000000000000100000010000000000010000010001010101010110000000000000001000000000101010000000000000000000000000001000	0.084	0.780	1	690.88	9769	9067	0.30		2	486
-0.619;4.452	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.002;0.071	#	#	-5151501515165149547066236338540126994064290218358958399748618724907192239775350955708224126009634174197246273714238318547747058397463138283881540531431791687623651648077824.000;25151501515165151200809493480656174346936844148663429072401687342572535028398064414453687454253981967631631558760769695245607192066262683682832694891644892145781431007707136.000	#	#	1.035;5.827	#	#	#	#	0.520;0.918	#	0.581;1.345	#	#	#	010000000000000000010000000000000000000000000000000000000000000000000101010100000000000000000000000000100000110110100100000000000000000100000100000000000000000000000000000000	0.135	0.819	1	641.22	9770	9068	0.18		2	69
#	0.023;0.060	#	#	0.070;0.106	#	#	#	-0.004;0.209	#	#	#	0.520;0.846	0.155;0.443	#	#	-0.073;0.132	#	#	#	#	#	1.562;5.827	#	#	#	0.025;0.044	0.520;0.918	#	#	#	0.570;0.850	#	010000000000000000010000000000000000000000000000000000000000000000000101010100000000000000000000000000100000110110100100000000000000000100000100000000000000000000000000000000	0.182	0.844	1	356.21	9770	9068	0.30		2	13
#	0.021;0.066	#	#	#	#	#	-3.966;3.165	#	#	#	#	#	#	#	-0.039;1.427	#	#	#	66656606565625653001648700313077156077506583126549868340381502286878784463068359892280829962924173672593276300436413927609042224983947695598163472266434517605343908042113024.000;135343413434374348426429008164474869080910752521253714482792796326443651726521686435734196340167141172524680710288875380133267975663442299633358405325362626109118677625339904.000	0.149;2.004	#	#	#	2.163;5.067	#	#	#	#	-0.503;1.712	-0.063;0.316	0.334;0.710	#	101000010000000000000001000010000101000010000000000000000000000000000010111000010000000000000000000100000000010010000100000000000000010000000000000000100000000000000010000000	0.195	0.849	1	612.31	9771	9069	0.27		2	45
#	#	#	#	#	0.137;1.399	#	#	#	#	#	#	0.725;0.785	#	#	#	#	#	#	-12221101222142120919533743129974864074830418664143462409779249585980274118969218917670907448363636167258072541816977373794710469801131935416947040541964059726107660091654144.000;32223303222342318461151245572193949146496045303807734898682374277163640192402592162180767019942321143451038113782728968778131249675451427520403504816054123419379388358066176.000	#	#	-0.805;5.233	0.129;0.274	#	#	#	#	#	#	#	#	#	010001101000100100100000100000001000000000001000000000000010000000010000100000010000000000001010000010010000110100000100000000000000000000000000000000000000000000000000000000	0.100	0.794	1	478.21	9070	9070	0.15		0	17
0.411;7.903	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.024;0.100	#	#	#	#	#	#	#	#	#	#	0.214;0.639	#	#	#	#	0.035;0.171	000010101010000000101010100000001000100000000000000000000001000000001001000100000000101000010000000000010100010001000000000000000000001100100000000000000000010000000000000000	0.074	0.771	1	687.97	9774	9072	0.12		2	735
#	#	0.012;0.041	#	0.049;0.077	#	#	#	-0.068;0.236	#	#	#	#	#	#	#	#	#	-0.019;0.452	#	-0.831;1.993	0.092;0.520	-1.331;4.899	0.040;0.214	#	-0.003;0.061	0.012;0.033	0.435;1.041	#	#	#	#	#	010001100001000000000010100000000000000000100000000000100000000010000100100000010000010000000010101011000001010100000000000000001000000000100100000010000010000000100000000000	0.073	0.769	1	558.75	9776	9074	0.33		2	80
#	0.027;0.056	-0.002;0.025	0.061;0.524	#	-0.043;0.997	-0.013;0.508	#	-0.224;0.201	#	0.239;0.560	0.072;0.108	#	#	#	#	#	#	#	#	#	#	#	0.072;0.181	#	-0.005;0.039	-0.008;0.027	#	-0.024;0.399	-0.354;1.204	#	0.227;0.743	#	000000000001000001010101010100000000000000000000000000000000100000010000000100000000000100001000001000101100110100010100000000000000000000000000000000000000001000000000000000	0.101	0.795	1	730.13	9777	9075	0.42		2	458
#	#	#	#	#	0.197;1.144	#	#	#	#	0.152;0.745	#	0.501;0.773	-0.029;0.246	-87.669;-54.931	#	-0.027;0.069	#	#	#	-1.028;1.837	#	#	0.057;0.222	#	#	#	#	#	#	-0.164;0.442	#	#	010001000101010000000101000000010101000000000000000000000001000000001000000000000000101000000000000000000100010011010100000010000000000000000000000000000000010000000000000000	0.124	0.812	1	645.03	9779	9077	0.27		2	578
#	#	#	#	#	#	#	-1.322;1.778	#	#	#	0.060;0.138	#	#	#	#	#	#	#	-13131202323253229974666695505272568461997213988463309260756832347477075750844679057455332614255229243138595297082080264526178251205567206108718401755864992715953830885326848.000;33333402323253229455876675184842664848729325603956047212514811920165487045072026380407135959401635810359107214015959945632887084968597878293079759297024969351760223074779136.000	#	#	#	-0.057;0.225	2.622;6.427	-0.001;0.029	#	#	#	#	#	#	0.008;0.085	010101100000000000100000100000001000000000000000000000000000001000000000100010000000000000000000000001010101010110000000010000000000000000000000000000000000000010000000000000	0.164	0.835	1	633.52	9780	9078	0.21		2	197
-0.802;11.600	0.023;0.054	#	#	#	#	#	#	0.031;0.154	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.040;0.255	#	#	#	#	#	#	#	#	#	010000000000000000000000100000000000000000000000000000000000001000010110101000010100000000000000000000000100010010000000000000000000000000000000000010000000000000000000000000	0.163	0.834	1	643.40	9786	9084	0.12		2	837
-0.802;11.600	0.023;0.054	#	#	#	#	#	#	#	#	#	#	#	-0.014;0.218	#	0.274;1.766	#	#	#	#	#	#	-0.578;6.035	-0.040;0.255	#	#	#	#	#	#	#	#	#	010000000000000000000000100000000000000000000000000000000000001000010110101000010100000000000000000000000100010010000000000000000000000000000000000010000000000000000000000000	0.164	0.835	1	663.06	9786	9084	0.18		2	765
2.596;9.396	#	#	#	#	#	#	0.284;3.163	#	#	0.445;0.675	#	#	-0.055;0.191	#	0.690;1.784	#	0.461;0.724	#	#	#	#	#	#	#	#	#	#	#	#	-0.044;0.222	0.390;0.854	#	010101100001000110100000100001011000000000000000000000000000000101000110100000010000000000000000000001000100010010000100000010000010000000000000000010000000000000000000000000	0.129	0.815	1	634.09	9787	9085	0.24		2	160
#	0.024;0.060	0.001;0.023	0.051;0.505	#	#	0.116;0.456	-1.539;0.307	0.021;0.215	#	#	#	#	#	-98.714;-29.966	#	#	#	-0.108;0.566	#	-0.812;0.801	#	#	#	-0.493;6.016	-0.009;0.042	#	#	#	#	0.057;0.455	#	#	000001010000000000010101000010000101000000000000001000000000000000000100011101000000001000000000010100000100010011001000100000000000000000100000000000000000000000000000000000	0.121	0.809	1	727.13	9789	9087	0.36		2	196
#	0.024;0.060	0.001;0.023	0.051;0.505	#	#	0.116;0.456	-1.539;0.307	0.021;0.215	#	#	#	#	#	-98.714;-29.966	#	#	0.315;0.706	-0.108;0.566	#	-0.812;0.801	#	-0.992;4.951	#	#	-0.009;0.042	#	#	#	#	0.057;0.455	#	#	000001010000000000010101000010000101000000000000001000000000000000000100011101000000001000000000010100000100010011001000100000000000000000100000000000000000000000000000000000	0.119	0.808	1	712.75	9789	9087	0.39		2	194
1.169;9.237	#	#	#	-0.009;0.061	-0.428;0.723	#	#	#	#	#	#	0.333;0.787	#	#	-0.101;1.291	-0.032;0.061	0.303;0.748	#	#	#	#	#	#	#	#	#	0.170;0.811	#	#	#	0.234;0.810	0.027;0.183	001000000000001000000000000010000000000000000000000000000000010000001101000000010000001000000000010100000100010011000000010000000000001000100000100100000000000100000000000000	0.109	0.801	1	693.67	9790	9088	0.30		2	699
#	#	#	#	0.080;0.131	#	#	#	#	#	0.159;0.769	#	#	#	#	#	#	0.293;0.656	-0.046;0.443	#	#	#	-1.776;4.741	#	3.496;9.104	0.012;0.061	0.020;0.045	#	#	-0.191;1.807	0.129;0.480	0.504;0.836	#	010001000010010000011000000000010100000000000000000000000000010000000010000000010000000000000010010100000100010011001000000000000000000000000000100000000000000100000000000000	0.242	0.868	1	336.60	9794	9092	0.33		2	12
#	#	#	0.105;0.638	#	#	#	-1.678;2.751	-0.039;0.029	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	010001010001000100010100000000000101100010000000001000000000000001000000101000010000000000000000110000000000010110000000100000000000000000000000000000000000000000010001001000	0.126	0.813	1	533.03	9094	9094	0.09		0	25
#	#	#	#	0.016;0.064	#	#	#	#	#	0.323;0.562	#	0.503;0.756	0.030;0.211	#	#	#	#	-0.109;0.528	#	#	#	-1.472;5.046	0.024;0.266	2.556;5.560	#	#	0.368;0.836	0.055;0.345	0.196;1.136	#	#	0.084;0.164	010001001000100010001000100000010000000000000000000001000000000000000000100100000000001000000010000000000100010110100000000000000010000000000000000100000100000000000001000000	0.133	0.817	1	739.98	9797	9095	0.36		2	206
