-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	loss
0	#	0	0	0	0	0	1	0	0	#	#	0	0	0	#	0	#	0	0	0	0	#	000000000100000000000000000000000000010000000	0.582	0.973	1	114.02	9987	7641	0.74		6	60	0.027
#	#	0	#	0	0	0	0	#	#	#	0	0	#	0	0	0	0	0	1	0	#	0	000000000100000000000000000000000000000000000	0.939	0.997	1	238.60	9988	7642	0.65		58	64	0.003
0	#	0	#	#	#	0	0	0	#	0	#	0	#	0	#	#	0	0	1	0	#	0	000000000100000000000000000000000000000000000	0.825	0.990	1	203.55	9989	7643	0.57		139	181	0.010
0	0	1	0	0	0	#	0	#	1	0	1	0	0	0	0	0	0	#	0	#	0	0	100000000000000000000000000000000000100000000	1.000	1.000	1	83.00	9990	7644	0.83		3	3	0.000
0	0	0	#	0	0	0	0	#	0	#	#	0	0	0	0	#	0	0	0	0	#	#	000000000000000000000000000000000000000001000	0.483	0.964	1	167.39	9993	7647	0.70		57	323	0.036
0	#	0	1	#	0	0	0	#	#	#	#	#	#	#	#	#	0	0	0	0	#	#	000000000000000000000000000000000000000001000	0.779	0.988	1	135.91	9993	7647	0.43		63	102	0.012
0	0	0	0	#	0	0	0	0	#	1	1	#	#	0	0	0	0	0	0	0	0	1	000000000000000000000000000010000000000001000	1.000	1.000	2	39.00	9994	7648	0.83		3	3	0.000
0	0	0	#	#	0	0	#	#	0	0	#	#	0	#	#	0	0	0	#	0	#	#	000000000000000000000001000000000000000000000	0.453	0.961	1	205.68	9997	7651	0.52		72	526	0.039
0	#	#	#	#	0	1	0	#	0	#	0	0	0	0	#	#	0	0	#	0	#	0	000000000000000000000000100000000000000000000	0.887	0.994	1	175.38	9998	7652	0.57		57	78	0.006
0	#	#	0	#	#	1	0	0	#	#	0	0	0	#	#	#	0	0	#	#	0	#	000000000000000000000000100000000000000000000	0.902	0.995	1	175.73	9998	7652	0.48		60	78	0.005
0	#	0	1	0	0	0	0	0	0	1	0	0	#	0	1	#	0	#	0	#	0	1	000000000000000000000000000000000000000001000	1.000	1.000	1	20.00	9220	7656	0.78		2	2	0.000
0	0	0	#	0	0	0	0	#	0	1	0	#	0	0	#	0	#	1	0	#	0	1	000000000000000000000000000000000000000001000	1.000	1.000	1	20.00	9220	7656	0.74		2	2	0.000
1	1	#	0	0	0	0	#	0	0	0	#	0	0	#	#	0	#	0	#	0	#	0	000010000000000000000000000000001000000000000	0.921	0.996	2	248.50	9985	7657	0.65		80	98	0.004
1	1	#	#	0	0	#	0	0	0	0	0	0	0	#	#	0	#	0	0	0	#	0	000010000000000000000000000000001000000000000	0.919	0.996	1	248.94	9985	7657	0.70		77	95	0.004
0	#	0	1	0	#	0	0	#	0	1	1	0	0	0	0	0	0	1	0	0	0	#	000000000001000000000000000000000000000001000	0.765	0.987	1	82.60	9227	7663	0.83		2	5	0.013
0	#	1	0	#	0	0	0	0	0	0	#	1	0	#	#	#	#	#	0	0	0	0	100000000000000000000000000000000000000000000	1.000	1.000	1	97.40	9898	7666	0.65		5	5	0.000
0	#	1	0	#	0	0	0	0	0	0	#	1	0	#	#	#	0	0	0	0	0	#	100000000000000000000000000000000000000000000	1.000	1.000	1	97.40	9898	7666	0.70		5	5	0.000
0	1	0	#	1	0	0	0	#	0	0	0	0	0	0	#	0	0	0	0	0	0	0	000000000000000000000000000000001000000000001	0.765	0.987	2	67.20	9231	7667	0.87		2	5	0.013
0	0	0	#	#	0	1	#	0	0	1	#	#	#	0	1	#	#	0	0	#	#	0	000000000000000000000000100000000000000100000	0.693	0.982	1	64.18	9234	7670	0.57		2	11	0.018
#	#	0	0	0	#	#	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	000000000010000000000000000000010000000000000	0.420	0.958	1	99.23	9236	7672	0.83		2	11	0.042
1	0	#	0	0	0	0	#	0	0	0	0	#	#	#	0	1	0	0	0	0	0	#	000010000000000000000000000000000000000000000	0.959	0.998	1	210.50	9959	7673	0.74		29	32	0.002
0	0	0	0	#	0	#	#	0	1	1	1	0	0	#	0	1	0	0	1	0	#	#	000000000000000000000000000000000000110000000	0.582	0.973	1	40.40	9238	7674	0.74		2	5	0.027
0	0	0	0	#	0	0	0	0	1	1	1	0	0	#	0	1	0	0	1	0	0	#	000000000000000000000000000000000000110000000	0.582	0.973	1	40.40	9238	7674	0.87		2	5	0.027
#	#	0	0	0	#	#	0	0	0	#	#	0	#	0	#	#	1	0	0	0	#	#	000000000000000000000000000000010000000000000	0.664	0.980	1	158.07	9978	7675	0.52		94	148	0.020
#	#	0	0	0	#	#	0	0	0	#	#	0	1	0	0	#	1	0	0	#	0	0	000000000000000000000000000000010000000000000	0.730	0.984	1	180.17	9962	7675	0.65		35	47	0.016
1	1	0	0	0	0	0	0	#	0	0	#	0	#	#	0	0	#	#	#	0	#	0	000010000000000000000000000000001000000000000	0.704	0.983	2	198.10	9985	7676	0.65		154	249	0.017
0	0	0	#	0	0	0	0	#	#	#	0	0	0	0	#	0	0	#	#	0	0	0	000000000100000000000000000000000000000000000	0.554	0.971	1	221.23	9988	7680	0.70		124	364	0.029
0	#	#	1	#	0	#	0	0	1	#	#	0	0	#	0	1	0	#	#	0	0	0	000000000000000000000000000000000000100001000	0.693	0.982	1	67.90	9843	7681	0.61		8	11	0.018
#	#	0	#	#	0	0	0	#	0	#	0	0	#	#	0	0	0	0	1	#	0	0	000000000100000000000000000000000000000000000	0.937	0.997	1	238.64	9988	7682	0.61		56	62	0.003
#	0	0	0	0	0	0	0	#	0	1	#	0	0	0	0	0	0	0	1	0	#	0	000000000100000000000000000000000000000000000	1.000	1.000	1	136.50	9246	7682	0.83		2	2	0.000
0	#	0	1	#	0	0	0	0	0	0	0	0	0	0	1	0	0	#	0	0	0	0	000000000000000000000000000000000000000001000	1.000	1.000	1	77.50	9247	7683	0.87		2	2	0.000
#	#	0	#	#	0	0	0	#	0	#	0	0	#	0	0	0	#	0	1	0	#	0	000000000100000000000000000000000000000000000	0.936	0.997	1	238.64	9988	7685	0.61		55	61	0.003
#	#	0	#	0	0	0	0	#	0	#	0	0	#	#	0	0	0	0	1	0	0	0	000000000100000000000000000000000000000000000	0.936	0.997	1	238.64	9988	7685	0.70		55	61	0.003
0	#	0	0	0	0	0	1	0	0	0	0	0	0	#	1	1	0	0	0	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	75.80	9317	7688	0.91		5	5	0.000
0	0	0	0	#	0	0	#	0	0	0	0	#	#	0	0	#	0	#	0	1	0	0	000000000000000000000000000000000010000000000	1.000	1.000	1	95.50	9768	7689	0.74		8	8	0.000
#	0	0	0	#	#	#	0	0	0	#	0	0	#	0	0	0	#	#	#	1	#	#	000000000000000000000000000000000010000000000	1.000	1.000	1	92.41	9768	7689	0.52		11	11	0.000
0	0	0	0	#	#	0	0	1	#	0	#	#	#	#	#	0	0	0	#	0	#	#	000000000000000000000001000000000000000000000	0.769	0.987	1	193.04	9997	7690	0.52		73	99	0.013
0	0	0	0	#	#	0	0	1	0	0	#	#	#	0	0	0	0	#	#	0	#	#	000000000000000000000001000000000000000000000	0.796	0.989	1	188.25	9997	7690	0.61		73	96	0.011
#	#	0	0	#	0	#	#	#	#	#	#	0	1	0	#	0	#	0	0	0	#	0	000000000000000000000000000000010000000000000	0.478	0.964	1	176.17	9978	7692	0.48		144	416	0.036
0	0	1	0	0	0	0	0	0	#	#	1	0	0	#	#	#	0	#	0	0	0	1	100000000000000000000000000000000000000000000	0.603	0.975	1	69.88	9627	7696	0.74		5	8	0.025
#	#	0	0	#	0	0	0	0	0	0	0	0	1	0	0	#	1	0	#	0	#	0	000010000000000000000000000100001000000000000	0.219	0.927	1	167.78	9342	7697	0.74		5	75	0.073
1	1	#	#	#	#	0	#	0	0	0	0	0	1	0	#	0	1	0	0	#	0	0	000010000000000000000000000100001000000000000	0.300	0.942	1	163.54	9342	7697	0.70		5	19	0.058
1	#	0	#	0	#	0	#	#	#	0	#	0	#	0	0	#	#	0	#	0	0	0	000010000000000000000000000000000000000000000	0.781	0.988	1	252.43	9969	7704	0.52		292	527	0.012
0	0	1	1	#	#	0	0	0	0	0	0	0	#	0	0	#	0	0	0	#	0	0	000000000000100000000000000000000000000000000	0.465	0.962	1	95.11	9269	7705	0.78		2	13	0.038
0	0	0	0	0	0	0	0	0	#	#	0	1	0	#	1	0	0	0	0	0	0	#	000000000000000000000000000000000000001000000	1.000	1.000	1	167.82	9806	7706	0.83		20	20	0.000
0	0	0	0	0	#	0	0	#	#	0	0	1	#	0	#	0	0	0	0	0	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	183.30	9919	7706	0.78		38	38	0.000
0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	#	0	0	0	0	0	000000000000000000000010000000000000000000010	0.765	0.987	1	43.20	9272	7708	0.96		2	5	0.013
#	0	#	0	#	0	0	0	0	0	0	1	#	0	0	0	0	0	0	#	0	0	0	000000000000000000010000000000000000000000000	0.407	0.956	1	192.88	9273	7709	0.78		2	50	0.044
1	1	0	0	0	0	0	#	0	0	0	0	#	1	0	0	#	0	0	0	0	0	0	000010000000000000000000000000001010000000000	0.573	0.973	1	218.09	9274	7710	0.87		2	80	0.027
0	0	0	1	0	0	0	0	0	0	#	#	#	#	0	#	1	#	1	0	0	#	1	000000000001000000000000000000000000000001000	0.765	0.987	1	31.20	9275	7711	0.70		2	5	0.013
0	0	#	0	#	#	1	0	0	#	#	#	0	0	#	1	#	0	0	#	0	#	0	000000000000000000000000100000000000000000000	0.907	0.995	1	173.49	9998	7712	0.57		61	78	0.005
#	#	0	0	0	0	0	0	0	0	#	#	0	1	0	#	#	1	0	#	0	#	0	000000000000000000000000000000010000000000000	0.738	0.985	1	172.64	9978	7713	0.65		93	127	0.015
0	0	1	1	#	0	#	1	0	0	0	1	0	0	#	0	1	0	0	0	0	#	0	000000000100000000000000000000000000000001000	1.000	1.000	1	28.00	9278	7714	0.83		2	2	0.000
0	#	1	1	0	0	#	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	000000000100000000000000000000000000000001000	1.000	1.000	1	28.00	9278	7714	0.91		2	2	0.000
0	0	#	1	0	0	1	0	0	0	0	1	#	0	0	1	0	0	#	0	0	1	1	000000000000000000000000100000000000000000000	1.000	1.000	1	17.50	9283	7719	0.87		2	2	0.000
0	0	#	1	0	#	1	0	#	0	0	1	#	0	0	1	0	0	0	0	0	1	1	000000000000000000000000100000000000000000000	1.000	1.000	1	17.50	9283	7719	0.83		2	2	0.000
0	1	#	0	0	0	0	1	#	0	1	0	0	0	0	0	#	0	#	0	0	1	#	000000000100000000000000000000000000000001000	1.000	1.000	1	25.50	9285	7721	0.78		2	2	0.000
1	1	0	0	#	0	#	0	#	0	0	0	0	0	#	#	0	#	0	0	0	#	0	000010000000000000000000000000001000000000000	0.882	0.994	1	245.72	9985	7722	0.70		75	96	0.006
1	#	#	0	0	0	0	#	0	#	0	0	0	#	1	0	#	1	0	#	0	1	0	000010000000000000000000000000000000000000000	0.833	0.991	1	107.64	9931	7726	0.70		16	22	0.009
1	0	0	0	1	#	#	0	0	0	0	0	#	#	#	0	#	#	0	0	0	0	0	000010000000000000000000000000000000000000001	0.892	0.994	1	96.43	9924	7728	0.70		29	35	0.006
1	0	#	0	0	0	0	#	0	0	#	0	#	#	#	0	1	0	0	0	0	0	#	000010000000000000000000000000000000000000000	0.956	0.998	1	210.58	9959	7729	0.70		27	30	0.002
1	0	0	0	1	0	0	0	0	0	#	#	#	0	0	0	#	#	#	0	0	0	#	000010000000000000000000000000000000000000001	1.000	1.000	1	117.76	9924	7732	0.70		14	14	0.000
1	#	#	#	1	0	0	#	0	0	0	0	#	0	0	0	#	0	#	0	0	0	0	000010000000000000000000000000000000000000001	0.924	0.996	1	105.41	9924	7732	0.70		14	17	0.004
0	0	0	0	0	0	0	0	0	0	0	1	#	0	#	#	#	#	0	0	0	1	#	000000000010000000000000000000000000000000000	0.582	0.973	1	33.00	9297	7733	0.74		2	5	0.027
0	0	#	0	0	0	0	0	0	0	0	1	0	0	1	0	#	1	0	0	0	1	#	000000000010000000000000000000000000000000000	1.000	1.000	1	26.00	9297	7733	0.87		2	2	0.000
0	0	0	#	0	#	#	0	0	0	1	#	0	0	0	0	1	0	#	#	0	#	0	000000000000000000000000000000000000000001000	0.814	0.990	1	120.45	9952	7734	0.70		14	26	0.010
0	0	0	0	#	1	0	0	#	#	#	0	0	0	0	#	1	0	0	0	0	#	0	000000000000000000000000000000000000100000010	0.715	0.983	1	55.38	9299	7735	0.74		2	8	0.017
0	0	0	0	#	1	0	#	0	#	#	0	0	0	#	#	1	0	0	0	0	#	0	000000000000000000000000000000000000100000010	0.715	0.983	1	55.38	9299	7735	0.70		2	8	0.017
0	#	#	0	0	0	#	0	0	0	0	0	0	#	0	#	0	0	#	1	0	0	#	000000000000000000000000000000000001000000000	0.456	0.961	1	205.95	9927	7736	0.70		26	172	0.039
0	#	0	0	0	0	0	0	#	0	#	#	#	1	0	#	#	1	0	#	0	1	0	000000000000000000000000000000010000000000000	1.000	1.000	1	198.69	9978	7737	0.65		16	16	0.000
0	1	0	0	#	#	#	0	0	0	0	#	0	#	#	#	0	#	#	0	#	0	0	000000000000000000000000000000001000000000000	0.849	0.992	1	153.63	9984	7738	0.57		70	87	0.008
0	1	#	#	0	0	0	0	0	#	#	#	#	#	1	0	0	#	0	#	0	#	0	000000000000000000000000000000001000000000000	0.818	0.990	1	69.49	9954	7738	0.57		17	20	0.010
0	0	0	0	0	0	0	0	#	0	0	0	#	#	0	#	0	0	0	#	0	0	0	000000000000000000000000000000000000001000000	0.453	0.961	1	214.56	9945	7740	0.78		49	402	0.039
0	0	0	0	0	0	0	0	0	#	0	0	0	0	0	#	0	#	0	0	0	0	0	000000000000000000000000000000000000001000000	0.420	0.958	1	250.57	9632	7740	0.87		5	111	0.042
0	#	1	0	0	#	0	0	0	0	#	#	#	#	#	0	#	#	#	0	#	0	0	100000000000000000000000000000000000000000000	0.975	0.999	2	213.91	9992	7741	0.52		120	125	0.001
0	0	0	#	#	0	0	#	1	0	0	0	#	0	0	#	0	0	0	#	0	0	1	000000000000000000000001000000000000000000000	1.000	1.000	1	99.50	9306	7742	0.74		2	2	0.000
0	0	0	0	#	0	#	#	1	0	0	#	0	#	0	0	0	#	0	0	0	#	#	000000000000000000000001000000000000000000000	0.840	0.991	1	195.98	9997	7742	0.65		70	87	0.009
#	0	#	0	#	0	1	0	0	#	#	#	0	0	0	1	#	0	0	0	0	#	#	000000000000000000000000100000000000000000000	0.888	0.994	1	148.87	9998	7743	0.61		63	86	0.006
0	#	#	#	#	0	#	0	0	0	#	#	0	#	#	1	0	0	0	1	#	0	#	000000000000000000000000000000000001000000000	0.463	0.962	1	185.22	9927	7747	0.52		20	104	0.038
0	0	1	1	0	0	0	0	#	1	1	1	0	0	#	0	1	#	#	0	0	0	0	100000000000000000000000000000000000000000000	1.000	1.000	1	51.50	9316	7752	0.83		2	2	0.000
#	1	0	0	0	0	#	1	0	0	0	#	0	0	0	1	1	#	#	0	#	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	75.50	9317	7753	0.74		2	2	0.000
1	#	0	0	#	0	0	0	0	#	0	#	#	#	0	0	#	#	0	0	#	#	0	000010000000000000000000000000001000000000000	0.607	0.975	1	232.39	9985	7755	0.57		160	625	0.025
0	0	#	#	0	#	0	#	0	0	0	#	0	1	0	#	0	#	#	#	0	#	#	000000000000000000000000000000010000000000000	0.927	0.996	1	192.11	9978	7756	0.52		64	70	0.004
0	0	0	#	0	#	0	0	0	0	0	#	0	1	0	#	0	#	0	#	0	#	0	000000000000000000000000000000010000000000000	0.927	0.996	1	192.11	9978	7756	0.70		64	70	0.004
0	1	0	0	0	#	0	0	0	0	#	#	0	0	#	#	#	#	#	0	0	0	0	000000000000000000000000000000001000000000000	0.973	0.999	1	177.57	9984	7758	0.65		46	49	0.001
0	1	0	#	0	#	0	0	0	0	#	#	0	#	#	#	0	0	#	0	0	#	0	000000000000000000000000000000001000000000000	0.913	0.995	1	166.92	9984	7758	0.61		64	73	0.005
0	0	0	0	0	1	0	0	1	0	0	1	0	0	#	1	0	#	#	0	0	0	0	000000000000000000000000000000000000000000010	0.800	0.989	1	44.25	9323	7759	0.87		2	4	0.011
#	0	0	#	0	0	1	0	0	0	0	0	#	0	0	1	0	0	#	0	0	0	1	000000000000000000000000100000000000000000000	1.000	1.000	1	88.00	9325	7761	0.83		2	2	0.000
#	0	0	0	0	0	1	#	0	0	0	0	0	0	0	1	0	0	#	0	0	0	1	000000000000000000000000100000000000000000000	1.000	1.000	1	88.00	9325	7761	0.87		2	2	0.000
1	0	#	0	0	0	0	#	0	#	0	0	#	#	0	#	1	0	#	0	#	0	#	000010000000000000000000000000000000000000000	0.955	0.998	1	210.56	9959	7762	0.61		26	29	0.002
0	#	#	0	0	0	1	0	0	#	#	0	0	0	#	1	#	0	0	#	0	#	0	000000000000000000000000100000000000000000000	0.899	0.995	1	176.63	9998	7763	0.65		54	71	0.005
0	#	0	1	0	0	1	0	#	0	#	1	0	0	0	1	0	0	0	#	0	0	#	000000000000000000000000100000000000000000000	0.765	0.987	1	48.60	9329	7765	0.78		2	5	0.013
0	#	#	1	#	0	#	0	0	1	#	#	0	0	#	0	#	0	#	0	0	#	0	000000000000000000000000000000000000100001000	0.836	0.991	1	59.40	9843	7767	0.57		13	15	0.009
#	#	0	1	#	0	#	#	0	1	#	#	0	0	0	0	#	#	#	#	0	0	#	000000000000000000000000000000000000100001000	1.000	1.000	1	66.90	9843	7767	0.48		13	13	0.000
1	#	0	0	0	0	#	0	#	#	#	#	0	#	0	#	#	0	#	0	0	0	0	000010000000000000000000000000000000000000000	0.804	0.989	1	259.05	9969	7770	0.57		280	485	0.011
0	0	#	0	0	0	0	0	#	0	1	#	0	0	0	0	#	0	0	#	#	0	0	000000000000000001000000000000000000000000000	0.502	0.966	1	127.99	9784	7772	0.74		5	21	0.034
0	0	0	0	0	0	0	0	#	0	1	#	0	0	0	0	0	0	0	0	0	0	0	000000000000000001000000000000000000000000000	0.574	0.973	1	118.79	9784	7772	0.91		5	13	0.027
#	0	0	0	#	0	0	0	1	0	0	#	#	0	0	0	#	0	0	#	0	#	0	000000000000000000000001000000000000000000000	0.789	0.988	1	188.73	9997	7773	0.70		64	87	0.012
#	0	#	0	0	0	#	0	0	#	0	#	0	#	#	0	#	0	#	0	0	0	0	000010000000000000000000000000000000000000000	0.615	0.976	1	225.75	9969	7776	0.61		266	589	0.024
#	#	0	#	0	#	0	0	0	#	#	#	1	#	#	#	#	0	0	0	0	#	0	000000000000000000000000000000000000001000000	1.000	1.000	1	159.12	9919	7777	0.48		46	46	0.000
1	1	#	0	#	0	0	0	0	0	#	0	#	1	0	0	#	1	0	0	#	0	#	000010000000000000000000000100001000000000000	0.289	0.940	1	167.70	9342	7778	0.70		4	17	0.060
0	#	0	#	0	0	#	0	0	#	0	1	0	0	0	1	#	0	0	0	0	1	0	000000000000000000000000100000000000000000000	1.000	1.000	1	36.00	9343	7779	0.78		2	2	0.000
0	0	0	#	#	0	1	0	0	#	0	1	0	0	0	1	0	0	0	0	0	1	0	000000000000000000000000100000000000000000000	1.000	1.000	1	36.00	9343	7779	0.87		2	2	0.000
#	0	0	0	#	1	0	0	1	#	0	1	0	0	0	0	0	#	0	#	0	#	0	000000000000000000000010000000000000000000010	1.000	1.000	1	35.50	9346	7782	0.74		2	2	0.000
0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	#	0	#	1	0	#	0	1	000000000000000000000000000000000000100000000	1.000	1.000	1	22.00	9347	7783	0.87		2	2	0.000
0	0	0	0	0	#	0	0	#	0	1	1	0	0	0	1	0	#	1	0	0	0	1	000000000000000000000000000000000000100000000	1.000	1.000	1	22.00	9347	7783	0.87		2	2	0.000
0	0	0	#	#	#	1	0	0	0	0	#	0	0	0	1	#	#	#	0	0	#	0	000000000000000000000000100000000000000100000	0.731	0.984	1	177.71	9814	7784	0.65		19	63	0.016
0	#	#	#	#	0	1	#	0	#	0	#	0	0	0	1	#	#	0	0	0	0	0	000000000000000000000000100000000000000100000	0.711	0.983	1	165.67	9814	7784	0.61		19	67	0.017
0	0	#	#	0	#	0	0	0	#	#	#	0	1	#	#	0	#	0	#	0	#	#	000000000000000000000000000000010000000000000	0.900	0.995	1	166.57	9978	7785	0.48		74	85	0.005
0	0	0	0	#	0	0	0	0	0	0	0	0	0	#	1	1	#	0	0	0	0	0	000000000000000000000000000000000000000100000	1.000	1.000	1	69.50	9352	7788	0.87		2	2	0.000
0	0	#	0	0	0	0	0	0	0	0	0	#	0	#	1	1	0	0	0	0	0	0	000000000000000000000000000000000000000100000	0.582	0.973	1	65.00	9352	7788	0.87		2	5	0.027
0	0	0	#	#	0	0	#	1	0	0	#	#	0	0	0	0	0	0	0	0	#	#	000000000000000000000001000000000000000000000	0.854	0.992	1	201.99	9997	7790	0.70		65	79	0.008
0	0	0	0	#	0	0	0	0	0	0	0	0	0	#	0	#	0	0	#	0	0	1	000000000000000000000000000000100000000000000	0.715	0.983	1	121.75	9693	7791	0.83		5	8	0.017
0	0	#	0	0	0	0	0	0	0	0	0	0	0	#	0	#	0	0	0	0	0	1	000000000000000000000000000000100000000000000	0.560	0.971	1	124.05	9693	7791	0.87		5	14	0.029
0	0	0	#	0	0	0	0	0	#	0	#	0	#	0	#	0	#	0	1	#	0	#	000000000100000000000000000000000000000000000	0.869	0.993	2	226.44	9988	7792	0.65		115	140	0.007
1	0	#	0	0	#	0	0	#	#	0	#	0	0	0	#	#	#	0	#	0	0	0	000010000000000000000000000000000000000000000	0.969	0.998	1	322.31	9969	7794	0.61		155	167	0.002
0	#	1	0	0	0	0	0	0	1	1	1	#	0	0	#	#	0	0	0	0	0	0	100000000000000000000000000000000000100000000	0.693	0.982	2	73.69	9400	7796	0.83		5	11	0.018
0	0	1	0	0	0	0	1	0	0	1	#	0	0	#	0	0	0	#	#	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	55.50	9362	7798	0.83		2	2	0.000
0	0	1	0	#	0	0	1	0	0	#	1	0	0	0	#	0	0	0	0	0	0	#	000000000100000000000000000000000000000000000	1.000	1.000	1	64.80	9659	7798	0.83		5	5	0.000
0	0	#	0	0	#	0	#	0	0	0	#	0	1	#	#	0	#	#	0	#	1	#	000000000000000000000000000000010000000000000	1.000	1.000	1	165.78	9978	7800	0.57		19	19	0.000
1	0	0	0	#	#	#	0	0	0	0	0	#	#	0	0	0	0	0	#	0	0	#	000010000000000000000000000100000000000000000	0.586	0.974	1	275.94	9365	7801	0.70		2	266	0.026
#	0	#	#	#	0	0	1	0	#	#	0	#	0	0	0	0	0	0	#	#	0	#	000000000000000000000000000000000001000000000	0.493	0.965	1	137.04	9576	7802	0.57		5	23	0.035
0	1	0	0	0	0	0	1	0	0	#	0	#	#	0	1	0	#	0	0	#	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	107.20	9728	7803	0.78		5	5	0.000
0	#	0	#	#	0	1	#	0	0	0	#	0	0	0	1	#	0	0	0	#	#	0	000000000000000000000000100000000000000100000	0.728	0.984	1	177.71	9814	7804	0.65		18	62	0.016
0	1	0	0	0	0	0	0	#	0	#	#	0	#	#	#	#	0	#	0	0	0	0	000000000000000000000000000000001000000000000	0.906	0.995	1	160.30	9984	7805	0.65		66	77	0.005
0	0	0	#	#	0	0	#	#	0	0	#	#	0	0	#	0	0	0	#	0	0	#	000000000000000000000001000000000000000000000	0.450	0.961	1	205.89	9997	7806	0.61		64	487	0.039
#	#	0	1	0	0	#	0	#	0	0	#	0	0	0	0	0	0	#	0	0	0	#	000000000000000000000000000000000000000001000	0.950	0.997	1	154.57	9965	7807	0.70		23	26	0.003
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	#	0	0	#	000000000000000000010000000000000000000000000	0.417	0.957	1	200.33	9449	7808	0.91		5	93	0.043
0	0	0	1	0	0	0	0	#	0	#	#	0	0	#	#	#	0	0	0	0	#	#	000000000000000000000000000000000000000001000	0.788	0.988	1	137.41	9993	7811	0.65		60	90	0.012
0	0	0	1	#	0	0	0	#	0	#	#	#	#	0	0	0	0	0	0	0	#	#	000000000000000000000000000000000000000001000	0.803	0.989	1	148.60	9993	7811	0.65		40	55	0.011
1	1	0	0	0	#	0	0	0	0	0	#	0	0	0	0	0	0	#	#	#	0	0	000000000000000000000000000000001010000000000	0.387	0.954	1	251.88	9377	7813	0.78		2	93	0.046
1	1	0	#	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#	0	#	0	0	000000000000000000000000000000001010000000000	0.386	0.954	1	252.36	9377	7813	0.87		2	90	0.046
0	0	0	#	0	0	0	0	#	0	0	#	0	0	#	#	0	#	0	1	0	#	0	000000000100000000000000000000000000000000000	0.857	0.992	1	222.73	9988	7814	0.70		117	145	0.008
1	1	0	#	0	0	0	0	#	0	#	#	#	#	0	#	#	0	0	#	0	#	0	000010000000000000000000000000001000000000000	0.876	0.993	1	216.79	9985	7815	0.57		143	179	0.007
#	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	#	0	0	0	0	0	000000000000000001000000000000000000000000000	0.388	0.954	1	131.83	9380	7816	0.91		2	25	0.046
1	#	0	0	0	0	0	0	0	0	#	#	0	0	#	0	0	#	0	#	0	#	0	000010000000000000000000000000001000000000000	0.692	0.982	1	277.92	9985	7817	0.70		80	278	0.018
0	1	0	#	0	0	0	#	0	0	0	0	0	#	0	1	1	0	0	1	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	31.50	9382	7818	0.87		2	2	0.000
0	1	0	0	0	0	#	#	0	0	0	0	0	0	#	1	1	#	0	1	#	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	31.50	9382	7818	0.78		2	2	0.000
0	0	1	0	0	#	0	#	0	1	0	0	0	0	#	0	1	#	0	0	#	0	0	000000000000000000000000000000000000100000000	1.000	1.000	1	71.50	9383	7819	0.78		2	2	0.000
#	1	1	#	0	0	0	0	#	0	1	#	0	0	0	1	#	0	0	0	0	0	#	000000000000000000000000000000001000000000000	1.000	1.000	1	53.00	9385	7821	0.74		2	2	0.000
#	1	1	#	0	0	0	0	0	0	1	#	0	0	0	1	1	0	0	0	#	0	0	000000000000000000000000000000001000000000000	1.000	1.000	1	53.00	9385	7821	0.83		2	2	0.000
#	1	1	0	0	1	0	#	#	0	#	1	0	0	0	0	0	0	0	#	0	1	0	100000000100000000000000000000000000000000000	1.000	1.000	1	19.00	9388	7824	0.78		2	2	0.000
#	1	#	0	0	1	#	0	0	0	#	1	0	#	0	0	0	0	0	1	0	#	0	100000000100000000000000000000000000000000000	1.000	1.000	1	19.00	9388	7824	0.74		2	2	0.000
0	0	0	0	0	0	0	#	0	0	#	#	1	0	#	#	0	#	0	0	0	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	159.12	9919	7827	0.74		45	45	0.000
0	#	0	#	0	#	0	#	0	0	#	0	1	0	0	#	0	#	0	0	0	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	175.55	9919	7827	0.70		39	39	0.000
0	0	#	#	0	#	#	1	#	#	#	#	0	0	0	0	0	0	0	#	0	0	0	000000000100000000000000000000000000000000000	0.839	0.991	1	113.58	9775	7830	0.61		25	33	0.009
0	0	#	0	#	0	#	1	0	#	#	#	0	0	#	#	0	#	0	0	#	0	#	000000000100000000000000000000000000000000000	0.900	0.995	1	122.16	9847	7830	0.52		42	51	0.005
