Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Att18	Att19	Att20	Att21	Att22	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-81.114;-68.704	#	-0.118;0.155	0.021;0.128	-0.381;0.374	0.606;9.259	0.186;0.322	#	#	#	#	0.481;0.667	#	0.078;0.145	0.001;0.013	#	#	0.291;2.140	0.338;0.781	#	#	-0.227;0.688	001000	0.063	0.575	1	36.93	9989	8243	0.55		23	40
#	0.027;0.120	#	0.110;0.245	#	#	#	#	0.624;1.052	#	#	#	#	#	0.005;0.012	#	#	1.633;4.201	#	#	0.636;2.200	#	001110	1.000	1.000	1	45.75	9810	8246	0.27		4	4
-66.976;-56.278	#	#	#	0.268;0.991	#	0.019;0.137	-0.043;0.194	#	#	#	#	-0.033;0.429	0.029;0.085	0.006;0.013	#	0.002;0.538	-0.072;2.256	#	0.048;0.104	-0.299;0.770	#	100010	0.001	0.235	1	75.32	9812	8248	0.50		4	17
#	#	#	#	-0.573;0.573	#	0.152;0.311	#	#	-0.876;4.556	#	#	0.261;0.525	0.017;0.074	0.005;0.012	0.096;0.627	#	0.150;1.109	-0.041;0.524	#	-0.358;1.343	#	000001	1.000	1.000	1	164.88	9904	8250	0.45		39	39
#	#	#	#	-0.309;0.309	#	-0.014;0.100	-0.055;0.048	-0.345;0.429	#	#	#	#	#	#	#	#	#	#	#	-0.820;1.183	#	100001	1.000	1.000	1	66.00	9819	8255	0.23		4	4
-83.623;-57.519	#	#	-0.004;0.129	#	#	0.205;0.437	-0.001;0.148	-0.005;0.177	#	#	0.337;0.485	#	#	0.003;0.015	0.169;1.153	#	#	0.143;0.520	#	0.031;1.512	0.039;1.362	100001	0.156	0.690	1	94.85	9960	8257	0.50		60	87
#	#	#	-0.028;0.101	0.708;1.872	-0.561;5.688	#	-0.021;0.193	-0.090;0.229	#	#	#	#	#	0.008;0.015	#	-0.375;0.747	1.571;3.522	#	0.067;0.109	0.842;1.638	#	000001	0.017	0.444	1	59.95	9823	8259	0.45		8	18
-89.422;-81.789	-0.015;0.104	#	#	#	5.694;9.424	-0.042;0.382	0.189;0.400	#	-0.337;8.427	#	#	-0.072;0.208	#	#	#	0.041;0.460	#	0.470;0.912	0.057;0.102	0.675;1.970	-0.241;0.639	000110	1.000	1.000	2	40.75	9824	8260	0.55		4	4
#	#	#	-0.028;0.144	-0.573;0.573	#	0.152;0.311	#	#	#	-0.284;0.629	#	0.261;0.525	0.017;0.074	0.005;0.012	0.096;0.627	#	0.150;1.109	#	#	-0.358;1.343	0.084;0.784	000001	1.000	1.000	1	158.78	9963	8263	0.50		43	43
#	#	#	#	-0.524;0.604	#	-0.089;0.204	0.057;0.317	-0.189;0.563	2.999;6.579	#	#	-0.012;0.206	0.122;0.170	0.002;0.013	#	-0.302;0.641	#	#	#	#	0.068;0.589	001110	0.175	0.706	1	59.84	9830	8266	0.45		12	17
-97.020;-81.615	0.130;0.241	#	0.058;0.163	-0.494;0.494	#	#	#	#	#	#	#	#	0.118;0.206	0.005;0.010	#	-0.159;0.661	-0.481;1.538	#	#	#	#	000100	1.000	1.000	1	31.50	9831	8267	0.36		4	4
-87.746;-70.201	0.098;0.170	#	#	#	#	0.095;0.347	-0.024;0.237	#	-0.637;6.049	#	#	#	0.035;0.141	0.003;0.011	#	#	0.288;1.384	#	0.062;0.099	#	#	011000	0.120	0.654	1	70.45	9957	8270	0.41		17	26
#	#	0.072;0.294	#	#	#	-0.077;0.169	0.081;0.292	0.466;1.140	#	#	0.205;0.555	#	0.072;0.122	#	#	-0.057;0.562	#	-0.017;0.689	0.059;0.102	#	#	011100	0.001	0.235	1	56.78	9839	8275	0.41		4	17
-106.580;-91.602	#	0.051;0.171	#	#	#	0.212;0.362	-0.072;0.222	-0.070;0.420	#	-0.035;0.705	#	#	0.118;0.201	#	#	#	-0.843;1.381	#	#	1.695;2.408	-0.465;0.630	001100	1.000	1.000	1	14.50	9840	8276	0.45		4	4
#	#	#	#	#	#	#	0.043;0.184	-0.345;0.993	#	-0.175;0.282	#	0.106;0.344	#	#	0.939;1.807	-0.318;0.637	0.189;2.585	0.128;0.372	0.054;0.117	-0.820;1.183	-0.174;0.742	100001	0.132	0.667	1	78.18	9842	8278	0.50		8	12
#	#	#	#	#	#	#	0.043;0.184	-0.345;0.993	#	-0.175;0.282	#	0.106;0.344	#	#	0.939;1.807	-0.376;0.695	0.189;2.585	0.128;0.372	0.054;0.117	-0.820;1.183	-0.174;0.742	100001	0.132	0.667	1	78.18	9842	8278	0.50		8	12
#	0.040;0.120	0.082;0.203	#	#	2.710;6.316	#	0.075;0.247	#	#	#	#	#	-0.006;0.043	0.011;0.017	-0.723;0.473	#	0.691;2.368	#	#	#	#	100000	1.000	1.000	1	36.50	9843	8279	0.36		4	4
-99.068;-66.974	#	#	#	#	6.262;10.588	#	#	#	6.818;11.756	#	0.273;0.666	-0.151;0.232	0.062;0.113	#	0.338;1.496	#	#	0.381;1.058	#	#	-0.335;0.993	001110	0.031	0.500	1	43.67	9848	8284	0.41		8	16
-76.186;-65.487	-0.013;0.138	#	#	#	#	#	#	-0.345;0.177	#	0.268;0.282	0.337;0.574	#	#	#	#	#	#	0.119;0.372	#	-0.820;1.183	#	100001	1.000	1.000	1	74.60	9853	8286	0.32		5	5
#	#	-0.007;0.152	0.016;0.126	-0.592;0.695	2.578;9.406	#	0.003;0.157	0.203;0.545	#	-0.155;0.487	0.397;0.831	#	0.167;0.192	#	#	#	#	0.030;0.651	0.070;0.106	#	#	001010	0.000	0.263	1	55.98	8287	8287	0.50		0	0
#	#	-0.002;0.084	#	#	#	0.071;0.437	-0.055;0.148	-0.487;0.177	#	-0.309;0.444	0.337;0.595	0.010;0.300	#	#	#	-0.386;0.652	0.765;2.264	0.143;0.372	0.078;0.110	0.031;1.512	#	100001	0.127	0.662	3	77.23	9960	8289	0.55		43	65
#	#	#	-0.028;0.144	-0.573;0.573	#	0.152;0.311	#	-0.104;0.476	#	#	#	0.261;0.525	0.059;0.074	#	#	#	0.150;1.109	0.166;0.552	#	#	0.084;0.784	000001	0.357	0.814	1	140.71	9963	8290	0.41		35	43
-89.810;-73.322	#	#	#	-0.296;0.321	#	-0.024;0.171	0.281;0.473	0.489;0.796	#	0.279;0.686	#	-0.081;0.374	#	0.002;0.012	#	#	#	0.428;0.757	#	#	-0.221;0.659	001100	0.031	0.500	1	107.50	9858	8294	0.45		4	8
-89.810;-86.949	#	0.140;0.315	0.184;0.319	-0.481;0.706	#	#	0.281;0.473	0.489;0.796	#	#	#	#	#	#	#	#	-0.473;1.200	#	0.055;0.111	#	#	001100	1.000	1.000	1	61.50	9858	8294	0.36		4	4
-75.246;-57.872	0.026;0.122	0.038;0.234	#	#	#	-0.032;0.086	#	#	#	#	#	0.169;0.353	#	0.003;0.013	#	#	#	#	#	#	0.078;0.760	010000	0.023	0.471	1	51.37	9859	8295	0.32		16	34
-96.100;-71.409	#	#	#	#	#	#	0.242;0.437	#	#	#	0.573;0.851	#	#	0.003;0.015	#	#	-0.733;1.019	0.301;0.833	#	#	0.436;0.812	001100	0.100	1.000	1	71.50	8297	8297	0.32		0	0
#	#	0.225;0.327	#	#	#	-0.090;0.217	0.242;0.490	0.283;1.104	4.113;12.587	#	0.573;0.840	#	#	#	#	#	-0.733;1.800	0.315;0.847	#	#	#	001100	1.000	1.000	1	60.89	9907	8297	0.36		9	9
-106.303;-81.055	#	#	0.021;0.201	#	#	0.186;0.322	#	-0.123;0.674	1.833;8.746	#	#	0.037;0.235	#	#	#	-0.094;0.682	-0.885;2.029	#	0.077;0.107	0.202;1.964	0.303;1.312	001000	1.000	1.000	1	27.75	9862	8298	0.50		4	4
-99.456;-87.901	-0.018;0.123	0.027;0.256	0.053;0.201	0.414;0.855	#	0.039;0.322	#	#	#	#	#	#	#	0.004;0.012	#	#	#	#	#	#	#	001000	1.000	1.000	1	27.75	9862	8298	0.32		4	4
#	#	0.062;0.226	0.109;0.220	#	6.098;9.824	0.026;0.153	#	-0.256;0.641	5.023;9.795	#	0.404;0.694	0.061;0.411	#	0.005;0.014	#	-0.072;0.982	-0.679;1.717	0.146;0.814	#	0.841;2.267	0.143;0.905	011000	0.066	0.581	1	72.73	9947	8301	0.64		25	43
#	#	#	#	#	#	-0.047;0.108	0.068;0.244	#	#	#	#	#	#	#	-0.490;1.009	#	0.970;2.100	#	0.040;0.111	1.262;1.516	#	111000	0.000	0.000	1	49.38	8303	8303	0.27		0	8
#	-0.005;0.080	0.123;0.278	#	-0.441;0.863	#	-0.047;0.108	0.068;0.244	0.098;0.805	#	0.384;0.717	#	-0.003;0.300	0.018;0.105	#	-0.490;1.009	#	0.970;2.100	#	#	0.219;1.262	#	111000	1.000	1.000	1	31.44	9977	8303	0.55		9	9
#	#	#	0.024;0.120	-0.573;0.573	#	0.152;0.311	#	#	#	-0.025;0.159	#	#	#	0.001;0.014	#	#	0.332;1.975	0.112;0.762	#	-0.166;1.233	#	000001	0.111	0.644	1	74.71	9992	8306	0.36		29	45
-83.486;-66.864	#	#	#	#	6.262;14.487	-0.089;0.160	#	#	-0.025;6.579	-0.146;0.718	0.314;0.461	#	#	#	#	0.404;0.742	#	#	0.055;0.096	0.430;1.665	#	001110	1.000	1.000	1	116.56	9959	8307	0.41		29	29
-81.619;-63.584	#	-0.007;0.155	0.101;0.265	-0.426;0.787	#	#	0.047;0.219	#	#	#	0.481;0.680	-0.030;0.234	0.068;0.116	#	0.012;0.486	#	#	0.179;0.461	0.068;0.115	#	#	001000	0.168	0.700	2	57.38	9924	8309	0.50		21	30
#	0.021;0.101	#	0.080;0.163	-0.273;0.273	#	0.139;0.207	#	-0.199;0.655	#	#	0.606;0.895	-0.044;0.378	0.017;0.116	0.001;0.013	-0.003;1.154	0.569;0.601	-0.541;1.547	0.483;0.631	#	-0.083;1.646	#	001011	0.100	1.000	1	75.12	8311	8311	0.64		0	0
#	#	-0.048;0.163	0.002;0.129	#	#	#	#	#	-2.105;4.560	#	#	#	#	#	#	-0.387;0.601	#	#	0.074;0.117	#	1.525;2.051	110000	0.011	0.409	1	69.77	9912	8312	0.27		9	22
#	#	#	#	#	#	0.236;0.275	#	0.012;0.821	#	-0.005;0.723	0.500;0.685	#	#	#	-0.040;0.732	#	#	#	#	1.129;2.035	#	100001	0.031	0.500	1	63.75	9880	8316	0.27		4	8
-77.153;-54.473	#	#	0.026;0.099	#	-1.291;7.002	0.170;0.393	-0.055;0.167	#	-2.210;6.554	#	#	#	-0.034;0.059	#	0.041;0.755	-0.790;0.625	2.482;4.364	#	#	-0.198;1.161	0.591;1.812	100000	0.120	0.654	1	76.44	9990	8319	0.55		17	26
#	#	#	#	#	#	0.042;0.393	-0.055;0.167	-0.309;0.500	#	-0.143;0.412	#	0.410;0.739	-0.034;0.059	0.003;0.009	#	#	2.482;4.364	#	#	-0.430;1.161	0.591;1.812	100000	0.328	0.800	1	77.20	9883	8319	0.45		16	20
-87.858;-63.038	#	-0.002;0.084	#	#	#	0.036;0.437	-0.001;0.137	-0.345;0.177	#	-0.309;0.444	0.337;0.485	#	-0.008;0.069	#	#	#	0.765;2.264	0.143;0.594	0.064;0.122	0.031;1.512	0.039;0.882	100001	0.061	0.571	1	90.68	9888	8324	0.59		28	49
#	#	#	-0.004;0.129	#	#	0.205;0.437	-0.055;0.048	-0.345;0.177	#	#	0.337;0.485	#	#	0.004;0.011	#	#	#	#	0.054;0.117	#	-0.268;1.362	100001	0.555	0.889	1	118.87	9888	8324	0.36		32	36
-88.823;-66.143	#	0.038;0.188	0.048;0.131	-0.170;0.395	#	-0.048;0.102	#	-0.038;0.702	#	#	0.235;0.511	-0.021;0.150	0.009;0.101	0.003;0.008	-0.335;0.475	0.691;0.763	#	#	#	0.104;1.174	#	111000	0.000	0.143	1	62.29	8325	8325	0.59		0	0
-87.718;-70.601	#	#	0.109;0.220	0.261;0.528	#	#	#	0.146;0.476	#	#	#	#	0.035;0.141	-0.007;0.013	-0.242;1.147	-0.098;0.953	#	0.402;0.911	0.055;0.119	#	-0.075;1.200	011000	0.058	0.567	1	63.57	9922	8330	0.50		17	30
-87.718;-70.601	#	-0.097;0.189	#	0.261;0.528	#	#	#	-0.256;0.476	1.938;5.023	#	0.463;0.654	#	#	#	#	#	#	#	#	0.054;1.618	#	011000	0.055	0.561	1	60.50	9922	8330	0.32		37	66
#	#	0.053;0.157	#	#	#	0.152;0.311	#	#	5.397;11.815	-0.251;0.588	0.483;0.878	0.261;0.525	0.011;0.125	0.003;0.015	#	#	0.150;1.109	#	#	#	-0.456;0.784	000001	1.000	1.000	1	94.75	9897	8333	0.45		4	4
-82.568;-63.311	0.042;0.102	#	-0.028;0.144	-0.573;0.573	#	#	0.009;0.201	#	#	#	0.518;0.650	0.261;0.525	#	#	#	-0.118;0.451	#	#	#	0.243;1.343	-0.664;0.800	000001	0.123	0.658	1	94.07	9945	8333	0.45		50	76
#	0.022;0.113	-0.007;0.152	0.016;0.126	-0.592;0.695	2.578;6.184	#	0.003;0.157	0.203;0.545	#	-0.155;0.487	0.397;0.831	#	0.085;0.192	#	#	#	#	#	0.070;0.106	#	0.300;0.737	001010	0.000	0.000	1	40.48	8334	8334	0.55		0	23
#	#	#	#	#	1.716;5.561	-0.014;0.100	#	-0.345;0.429	#	-0.040;0.391	0.349;0.496	0.106;0.344	#	0.005;0.013	#	-0.386;0.652	#	0.119;0.372	#	#	#	100001	0.072	0.591	1	71.10	9983	8337	0.41		26	44
-89.422;-74.873	-0.015;0.104	0.002;0.195	0.085;0.150	#	5.818;9.424	-0.042;0.144	#	#	-0.337;8.427	0.132;0.650	0.458;0.595	#	-0.000;0.107	#	#	#	#	#	#	#	0.043;0.101	000110	1.000	1.000	1	50.00	9902	8338	0.50		8	8
-83.895;-70.201	#	#	#	#	1.137;5.802	0.192;0.347	#	#	1.938;5.023	#	#	#	#	#	#	#	0.199;1.637	#	0.075;0.100	0.343;1.111	1.038;1.685	011000	1.000	1.000	1	30.25	9906	8342	0.36		4	4
#	#	#	0.224;0.315	#	#	#	#	0.769;1.111	#	#	0.562;0.780	#	0.016;0.094	0.004;0.011	-0.131;1.104	#	#	#	#	1.628;2.890	-0.193;0.489	001100	1.000	1.000	1	34.50	9913	8349	0.36		4	4
#	#	#	0.018;0.180	#	#	#	0.018;0.282	#	-1.836;5.462	-0.222;0.679	0.277;0.659	0.169;0.353	#	0.004;0.011	-0.744;-0.146	#	0.069;2.225	#	#	0.093;2.014	#	010000	0.132	0.667	1	73.94	9914	8350	0.45		8	12
-92.583;-81.884	#	#	0.044;0.150	-0.518;0.522	#	-0.094;0.152	0.092;0.287	0.103;0.900	#	-0.020;0.807	0.305;0.453	-0.130;0.239	0.019;0.107	#	#	#	0.057;1.049	#	#	#	-0.244;0.422	000111	0.031	0.500	1	55.25	9919	8355	0.55		4	8
-96.061;-84.935	#	0.132;0.228	#	-0.380;0.536	#	-0.102;0.193	#	#	3.927;8.370	#	0.356;0.656	#	#	#	#	#	#	0.190;0.482	#	#	-0.457;0.836	011100	1.000	1.000	1	50.44	9954	8359	0.36		9	9
#	#	#	0.101;0.265	-0.961;0.787	0.666;9.078	#	#	#	#	#	#	-0.030;0.234	0.068;0.116	#	0.012;0.486	#	#	0.179;0.461	0.058;0.104	#	-0.329;0.748	001000	0.031	0.500	1	56.61	9924	8360	0.41		16	32
#	0.085;0.224	#	0.154;0.316	-0.353;0.406	-0.942;5.789	0.083;0.251	0.200;0.388	#	#	#	#	#	#	0.003;0.014	0.370;1.103	-0.098;0.672	0.053;2.620	#	0.067;0.128	0.051;1.890	#	100000	1.000	1.000	1	30.00	9929	8365	0.55		4	4
#	#	#	-0.004;0.115	1.422;1.951	#	#	#	0.065;0.567	1.310;7.111	#	#	#	0.012;0.070	0.003;0.015	0.166;1.169	#	2.661;3.996	#	#	1.129;2.035	#	100001	1.000	1.000	1	67.78	9937	8370	0.41		9	9
#	#	#	#	-1.084;0.511	#	#	#	0.106;0.482	-0.337;8.427	#	#	-0.165;0.278	-0.012;0.107	#	-0.356;0.146	#	#	0.525;0.901	#	1.662;2.486	#	000110	1.000	1.000	1	44.00	9935	8371	0.36		4	4
#	#	#	#	-1.084;0.511	7.050;12.098	#	#	0.106;0.482	-0.337;8.427	#	#	-0.165;0.278	-0.000;0.107	0.003;0.016	#	#	#	0.525;0.901	#	1.662;2.486	#	000110	1.000	1.000	1	44.00	9935	8371	0.41		4	4
#	#	#	#	#	#	#	-0.001;0.148	-0.345;0.373	#	#	#	0.113;0.616	#	0.003;0.015	#	-0.386;0.652	2.661;3.996	#	#	1.129;2.035	#	100001	1.000	1.000	1	67.75	9937	8373	0.32		8	8
#	#	#	0.041;0.174	#	1.277;8.848	0.133;0.448	#	#	2.603;6.552	0.064;0.397	0.430;0.674	#	0.100;0.197	#	-0.200;0.803	-0.145;0.659	0.033;1.166	#	#	#	#	001010	0.001	0.250	1	54.88	9938	8374	0.45		4	16
#	#	#	0.045;0.142	#	1.716;2.702	#	0.126;0.152	-0.345;0.429	#	#	0.372;0.574	0.027;0.318	#	#	#	#	#	#	#	-0.820;1.183	#	100001	0.100	1.000	1	149.50	8378	8378	0.32		0	0
#	0.036;0.103	0.102;0.198	0.061;0.163	#	1.352;7.101	#	0.078;0.197	0.224;0.589	6.256;9.529	#	0.363;0.581	-0.096;0.353	#	#	-0.331;0.943	#	#	#	0.066;0.101	0.952;2.516	#	010100	0.003	0.308	1	34.31	9944	8380	0.55		4	13
#	0.036;0.103	0.102;0.198	0.061;0.163	#	1.352;6.159	#	0.078;0.197	0.224;0.589	6.256;9.529	#	#	-0.096;0.353	#	#	-0.331;0.943	#	#	#	0.066;0.101	0.952;2.516	#	010100	0.001	0.235	1	31.83	9944	8380	0.50		4	17
-100.643;-86.949	#	#	0.136;0.311	-0.608;0.608	4.690;11.541	-0.164;0.173	-0.000;0.222	#	#	0.384;0.672	#	#	0.019;0.101	#	0.532;1.246	#	0.161;1.581	#	#	#	#	001100	0.132	0.667	1	46.97	9946	8382	0.45		8	12
-100.643;-86.949	#	#	0.136;0.319	#	5.051;11.180	-0.119;0.173	#	0.078;0.613	3.152;12.587	0.384;0.672	#	-0.001;0.236	#	0.007;0.015	#	#	0.162;2.181	#	#	#	#	001100	0.031	0.500	1	43.92	9946	8382	0.45		8	16
#	#	#	0.109;0.220	#	4.514;6.098	0.026;0.153	#	#	6.792;9.795	#	0.404;0.694	0.061;0.411	#	#	#	-0.072;0.953	#	#	#	0.841;2.267	#	011000	0.000	0.000	1	46.12	8383	8383	0.36		0	8
-94.340;-70.557	#	#	0.109;0.220	-0.557;0.354	#	#	-0.045;0.212	#	6.792;9.795	#	#	#	#	0.005;0.014	#	#	#	0.146;0.814	#	0.841;2.267	0.143;0.905	011000	0.237	0.750	1	73.34	9947	8383	0.41		24	32
#	#	#	#	#	6.262;10.588	-0.014;0.118	0.057;0.317	#	#	#	0.280;0.482	-0.130;0.143	#	0.003;0.013	0.954;2.015	#	-0.381;1.348	#	0.061;0.092	#	#	001110	1.000	1.000	1	39.89	9993	8384	0.41		9	9
#	#	#	#	#	#	#	#	-0.056;0.866	#	#	0.427;0.744	#	-0.001;0.134	#	-0.017;0.619	0.622;1.041	#	#	#	0.219;1.235	#	111000	0.001	0.250	1	46.65	9949	8385	0.27		4	16
#	0.025;0.136	0.055;0.384	0.052;0.182	-0.285;0.573	4.726;5.563	#	#	-0.175;0.315	4.327;8.647	#	#	#	#	0.002;0.012	#	#	-0.206;1.369	0.112;0.818	#	#	#	000001	0.004	0.333	3	36.44	9950	8386	0.45		4	12
#	0.002;0.093	0.065;0.208	#	#	#	#	0.128;0.255	#	3.927;8.370	#	0.656;0.678	-0.084;0.332	#	0.004;0.016	-0.121;1.191	#	#	#	0.049;0.104	1.038;2.081	-0.245;0.635	011100	0.100	1.000	1	48.06	8390	8390	0.50		0	0
-83.405;-68.000	-0.010;0.150	0.251;0.438	#	#	#	-0.018;0.272	#	0.270;0.794	#	#	0.708;0.937	#	-0.018;0.074	#	#	#	0.656;1.854	0.196;0.601	#	0.076;0.954	-0.363;0.643	000001	1.000	1.000	1	38.25	9956	8392	0.50		4	4
-87.746;-66.350	0.098;0.170	#	#	#	#	0.095;0.347	-0.024;0.237	#	1.482;6.049	#	0.405;0.781	0.154;0.411	0.035;0.141	0.003;0.011	#	-0.001;0.970	0.288;1.384	#	0.062;0.099	#	#	011000	0.186	0.714	1	69.20	9957	8393	0.55		20	28
-85.334;-55.807	#	-0.002;0.084	#	0.455;0.896	#	0.205;0.437	-0.001;0.148	-0.345;0.177	#	#	0.337;0.485	#	0.011;0.128	0.009;0.015	#	#	#	#	#	0.031;1.512	#	100001	1.000	1.000	1	134.50	9960	8396	0.45		8	8
#	#	-0.015;0.121	#	#	#	0.041;0.296	#	#	#	-0.175;0.282	#	#	0.032;0.153	0.004;0.013	#	#	-0.201;1.921	0.113;0.753	#	1.601;3.220	#	100001	0.031	0.500	1	33.16	9961	8397	0.36		8	16
-74.046;-62.492	#	#	#	-0.573;0.573	#	#	#	-0.250;0.559	#	-0.284;0.629	#	0.261;0.525	0.017;0.074	0.005;0.012	0.096;0.627	#	0.150;1.109	#	#	-0.358;1.343	0.084;0.784	000001	0.159	0.692	1	108.38	9963	8399	0.50		36	52
#	0.063;0.212	0.047;0.202	0.012;0.197	#	#	#	-0.011;0.264	-0.218;0.603	2.574;9.116	#	#	#	0.034;0.082	0.013;0.025	#	#	1.415;2.271	#	#	0.482;1.579	#	010010	1.000	1.000	1	34.00	9966	8402	0.45		4	4
#	0.014;0.146	#	0.059;0.249	-0.326;0.326	-0.243;8.530	0.047;0.197	#	0.273;0.626	1.109;5.429	0.305;0.811	0.360;0.731	-0.021;0.203	0.059;0.151	0.004;0.013	0.395;1.244	-0.184;0.653	#	#	#	#	0.368;0.480	110000	0.000	0.000	1	62.88	8404	8404	0.68		0	8
-83.675;-66.130	#	#	#	0.220;0.960	2.283;6.129	#	#	#	#	-0.185;0.690	#	#	0.095;0.161	#	0.175;0.677	0.033;0.669	#	0.149;0.638	#	#	#	100001	0.132	0.667	1	57.24	9972	8408	0.36		8	12
#	#	0.017;0.233	0.119;0.301	#	#	0.326;0.467	-0.032;0.171	-0.174;0.600	#	0.033;0.514	0.601;0.798	0.141;0.614	0.095;0.193	#	#	-0.084;0.552	0.771;1.764	0.149;0.638	#	0.694;1.715	-0.135;1.068	100001	1.000	1.000	1	34.50	9972	8408	0.64		4	4
#	0.072;0.178	#	0.068;0.203	-1.282;0.626	2.252;6.578	0.001;0.238	0.263;0.359	0.399;1.049	#	#	0.457;0.604	#	#	0.005;0.015	0.276;1.183	#	#	#	0.046;0.096	#	#	001110	1.000	1.000	1	10.00	9973	8409	0.50		4	4
-87.265;-70.201	#	0.196;0.434	#	#	1.910;6.597	#	-0.039;0.206	-0.256;0.545	-0.490;7.039	-0.053;0.631	#	0.154;0.199	#	#	#	0.005;0.943	#	#	0.058;0.116	-0.149;1.470	0.143;0.914	011000	0.002	0.455	1	55.86	8410	8410	0.55		0	0
-87.265;-70.201	#	0.069;0.434	#	#	#	#	-0.039;0.206	-0.256;0.545	-0.490;7.039	-0.053;0.631	#	0.154;0.199	#	#	#	0.005;0.943	#	#	#	-0.149;0.651	0.143;0.914	011000	0.001	0.250	1	31.30	9852	8410	0.45		4	16
-83.486;-68.080	#	0.034;0.148	0.081;0.198	#	6.262;8.686	-0.029;0.103	#	#	#	#	#	-0.130;0.143	#	#	#	-0.221;0.658	-0.923;1.575	#	#	#	0.068;0.993	001110	0.111	0.644	1	85.17	9999	8411	0.41		58	90
-80.130;-58.781	#	#	0.052;0.198	#	2.557;10.588	#	#	#	2.999;6.579	#	0.408;0.556	-0.061;0.044	#	#	0.310;1.063	#	#	0.465;0.728	#	0.467;1.534	#	001110	1.000	1.000	1	110.50	9975	8411	0.41		4	4
#	0.025;0.103	#	#	#	#	0.387;0.551	#	#	#	-0.265;0.439	#	0.529;0.707	0.017;0.118	0.018;0.027	#	#	0.977;1.899	#	#	#	#	000001	1.000	1.000	1	28.25	9980	8416	0.32		4	4
-83.486;-58.781	#	0.034;0.148	#	#	2.557;8.686	#	0.004;0.317	#	-0.025;6.579	#	0.394;0.569	-0.061;0.143	0.051;0.107	0.001;0.014	0.310;1.063	#	-0.923;1.575	0.465;0.728	#	#	#	001110	0.159	0.692	1	87.64	9981	8417	0.55		36	52
-76.466;-44.371	0.015;0.086	-0.007;0.127	#	-0.309;0.309	1.716;10.273	-0.014;0.204	-0.055;0.064	-0.345;0.429	#	#	0.350;0.579	#	-0.022;0.068	#	#	-0.386;0.652	#	0.119;0.372	0.045;0.111	-0.820;1.183	#	100001	0.168	0.700	1	87.36	9983	8419	0.64		28	40
-84.590;-53.779	0.040;0.120	0.116;0.203	#	#	#	#	#	#	#	#	#	#	#	0.011;0.020	#	#	#	#	#	0.051;1.890	-0.076;1.150	100000	0.088	0.615	1	32.13	9984	8420	0.27		8	13
#	#	0.104;0.212	#	0.049;1.037	#	#	#	-0.031;0.533	#	#	0.414;0.616	#	0.132;0.185	#	-0.337;1.182	#	0.630;2.924	#	#	#	#	110000	1.000	1.000	1	30.00	9986	8422	0.32		4	4
-87.265;-65.012	0.032;0.095	0.069;0.194	0.024;0.296	-0.502;0.528	1.596;5.802	#	#	#	5.023;6.392	#	#	#	0.063;0.141	#	-0.884;0.466	#	#	#	0.048;0.107	#	#	011000	0.031	0.500	1	50.00	9991	8427	0.45		4	8
#	#	#	0.024;0.120	-0.573;0.573	-1.528;9.432	#	-0.021;0.175	#	#	-0.025;0.159	0.483;0.685	#	#	#	-0.095;1.101	-0.248;0.522	#	#	#	-0.227;1.203	#	000001	0.088	0.615	1	82.03	9992	8428	0.41		32	52
-76.481;-73.322	#	0.143;0.282	#	#	#	#	0.036;0.144	#	#	#	0.323;0.667	-0.038;0.265	0.019;0.075	#	-0.131;1.104	#	-0.572;1.585	#	#	0.430;1.445	#	001100	1.000	1.000	2	51.50	9994	8430	0.41		4	4
#	0.028;0.135	#	0.024;0.209	#	#	#	#	#	#	-0.281;0.619	0.518;0.831	0.261;0.525	#	#	#	-0.376;0.846	0.376;1.109	#	#	#	#	000001	0.217	0.737	1	86.45	9998	8434	0.32		56	76
#	-0.020;0.105	0.173;0.309	#	-0.570;1.412	#	#	#	#	#	#	#	-0.038;0.252	0.077;0.128	0.011;0.012	-0.131;1.104	#	-0.195;1.208	#	#	#	#	001100	0.000	0.000	1	32.75	8436	8436	0.36		0	4
-79.488;-47.394	0.009;0.080	-0.048;0.163	0.002;0.117	#	1.086;6.615	0.167;0.417	-0.024;0.114	#	#	#	#	#	#	0.004;0.012	#	#	#	#	#	#	1.327;2.051	110000	0.025	0.478	1	57.80	9912	8437	0.41		11	23
#	-0.037;0.118	0.030;0.197	#	-0.494;0.494	8.716;13.403	-0.089;0.138	-0.055;0.232	0.056;0.478	#	#	0.316;0.703	-0.151;0.158	#	#	-0.375;0.836	0.108;0.611	0.442;1.709	0.484;1.002	#	#	#	000110	0.104	0.636	2	71.98	9801	8438	0.59		7	11
-89.810;-73.322	#	#	0.184;0.311	#	#	#	#	#	6.194;11.149	0.279;0.686	#	-0.081;0.374	0.008;0.075	#	#	#	#	0.428;0.757	#	0.525;1.924	-0.122;0.431	001100	1.000	1.000	1	84.71	9799	8440	0.41		11	11
