Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Att18	Att19	Att20	Att21	Att22	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-88.763;-78.065	#	#	0.034;0.178	-0.340;0.659	#	#	-0.022;0.180	0.109;0.678	-0.977;5.943	-0.110;0.729	0.347;0.587	-0.110;0.129	#	#	0.130;0.536	#	#	#	0.061;0.085	#	-0.115;1.189	001110	0.132	0.667	1	107.46	9959	8004	0.55		20	30
#	#	#	#	#	#	-0.080;0.197	#	-0.132;0.529	11.225;15.669	#	#	-0.060;0.230	#	#	-0.145;0.955	#	#	#	#	#	#	100001	0.048	0.545	2	48.28	9961	8006	0.23		6	11
#	#	-0.006;0.121	#	-0.643;0.273	0.550;6.065	0.132;0.323	#	-0.187;0.405	#	#	0.660;0.796	-0.016;0.433	0.045;0.091	#	0.515;1.383	#	0.136;1.060	#	0.065;0.120	#	#	000001	1.000	1.000	1	134.40	9963	8008	0.50		5	5
-82.315;-57.495	0.013;0.148	-0.015;0.213	#	#	#	0.242;0.406	#	#	0.197;5.135	-0.192;0.598	0.501;0.900	#	#	0.004;0.010	1.122;1.123	#	#	#	0.077;0.102	-0.425;1.496	-0.311;0.461	000011	0.000	0.133	1	112.24	8009	8009	0.55		0	0
-83.471;-65.069	0.079;0.196	0.067;0.182	0.022;0.186	0.532;1.166	#	#	-0.021;0.213	#	1.401;10.288	-0.171;0.606	0.254;0.647	0.336;0.633	#	#	0.342;1.037	-0.194;0.543	0.645;3.041	#	#	0.619;1.442	#	010010	0.031	0.500	1	36.70	9966	8011	0.64		5	10
-83.471;-65.069	0.079;0.196	0.067;0.182	#	0.532;1.166	-1.295;5.315	#	-0.021;0.213	#	1.401;10.288	-0.171;0.606	0.254;0.647	0.336;0.633	#	#	0.342;1.037	-0.194;0.543	0.645;3.041	#	#	0.619;1.442	#	010010	0.031	0.500	1	36.70	9966	8011	0.64		5	10
-87.734;-56.923	#	#	0.079;0.178	-0.340;0.661	#	-0.046;0.113	#	#	#	#	0.364;0.555	#	#	#	0.035;0.536	#	-0.045;0.578	#	0.065;0.103	#	#	001110	0.184	0.713	1	78.81	9999	8016	0.36		62	87
#	#	#	#	0.335;0.447	#	#	#	0.003;0.235	#	-0.040;0.504	0.615;0.784	#	0.086;0.170	#	0.127;0.903	#	0.096;2.629	0.144;0.606	0.061;0.123	#	#	100001	0.100	1.000	1	36.00	8017	8017	0.41		0	0
#	#	#	0.034;0.146	#	#	#	#	#	#	0.703;1.147	#	#	#	#	#	#	#	0.124;0.961	0.060;0.085	#	#	001110	1.000	1.000	1	37.40	9973	8018	0.18		5	5
#	0.007;0.068	#	0.126;0.200	#	#	#	#	#	#	0.218;0.853	0.557;0.775	-0.018;0.332	0.028;0.081	0.004;0.013	-0.442;0.522	#	1.430;2.014	#	0.042;0.107	#	-0.251;1.077	111000	1.000	1.000	1	39.50	9977	8022	0.50		10	10
-87.454;-58.355	#	#	#	-0.344;0.344	#	0.029;0.041	#	#	3.922;9.353	0.703;1.147	0.400;0.602	-0.089;0.274	0.023;0.091	#	#	0.271;1.067	-0.821;1.088	0.124;0.961	#	#	#	001110	1.000	1.000	1	33.00	9979	8024	0.50		5	5
-79.682;-60.853	#	#	0.034;0.146	#	6.859;12.507	-0.073;0.141	#	0.066;0.464	#	-0.084;0.607	#	#	#	#	#	0.024;0.476	0.001;2.329	#	0.065;0.103	0.700;1.365	#	001110	0.052	0.553	1	93.23	9999	8026	0.45		26	47
-79.682;-60.853	#	#	0.034;0.146	#	#	#	#	#	0.055;5.362	#	#	-0.110;0.089	0.018;0.089	#	#	0.024;0.476	#	0.324;0.766	#	0.700;1.365	#	001110	0.106	0.639	1	79.28	9999	8026	0.36		46	72
#	#	0.131;0.242	#	#	#	0.134;0.475	#	#	#	#	0.369;0.599	0.073;0.331	0.013;0.103	#	0.495;0.977	#	#	#	#	#	0.220;0.867	100000	0.132	0.667	1	37.55	9984	8029	0.32		10	15
#	#	0.131;0.242	#	#	1.170;7.660	0.134;0.475	#	#	#	#	0.369;0.599	#	0.013;0.103	#	0.495;0.977	#	#	#	#	#	0.220;0.902	100000	0.132	0.667	1	37.55	9984	8029	0.32		10	15
#	#	#	#	#	#	#	-0.021;0.239	#	0.754;7.049	#	#	0.186;0.662	0.137;0.181	#	#	-0.060;0.526	0.938;2.616	0.176;0.882	#	#	#	110000	1.000	1.000	1	32.40	9986	8031	0.32		5	5
#	#	#	#	#	#	#	-0.021;0.239	#	0.754;7.049	#	#	0.186;0.662	0.137;0.181	0.012;0.016	#	-0.060;0.526	0.938;2.616	#	#	#	#	110000	1.000	1.000	1	32.40	9986	8031	0.32		5	5
-73.432;-56.743	0.000;0.147	#	#	0.615;1.936	-0.089;5.800	#	#	#	0.444;5.011	#	#	0.317;0.772	#	#	#	#	2.653;3.238	#	0.059;0.111	#	#	100000	0.328	0.800	1	98.17	9990	8035	0.36		20	25
-81.104;-61.419	#	0.068;0.271	0.015;0.135	#	#	0.155;0.455	0.050;0.333	-0.051;0.555	0.331;3.417	#	0.419;0.637	0.227;0.425	0.030;0.116	#	#	#	0.136;2.565	0.432;0.893	#	#	0.193;0.749	000001	0.237	0.750	1	114.25	9992	8037	0.59		15	20
#	#	#	#	-0.266;0.315	#	#	-0.067;0.213	#	#	#	0.426;0.607	-0.110;0.089	#	#	#	#	#	0.316;0.955	#	0.170;1.365	#	001110	0.091	0.619	1	77.41	9999	8038	0.27		91	147
#	#	#	#	#	-1.508;6.116	0.239;0.467	#	#	#	-0.137;0.794	#	#	0.018;0.217	0.006;0.010	1.064;1.816	#	#	#	#	-0.097;1.056	0.290;1.429	011000	1.000	1.000	1	51.40	9997	8042	0.36		5	5
#	0.012;0.131	-0.013;0.121	#	-0.373;0.458	#	#	#	-0.051;0.405	#	#	0.660;0.865	#	0.045;0.116	#	0.515;1.383	#	0.180;1.060	#	0.065;0.120	#	-0.029;0.689	000001	1.000	1.000	1	100.40	9998	8043	0.45		10	10
#	#	0.034;0.234	0.034;0.178	#	6.859;12.507	#	-0.015;0.180	0.109;0.678	1.341;5.943	-0.110;0.419	#	-0.106;0.129	#	#	#	#	-0.075;0.578	#	0.061;0.085	#	#	001110	1.000	1.000	1	117.79	9999	8044	0.45		40	40
#	0.047;0.105	#	#	#	#	#	-0.088;0.192	-0.168;0.390	-1.957;6.930	#	0.363;0.511	0.329;0.527	-0.000;0.051	#	-0.544;0.267	#	#	-0.131;0.490	#	-0.362;1.037	1.070;2.272	110000	1.000	1.000	1	101.56	9876	8046	0.50		9	9
-75.186;-60.637	#	#	#	0.387;1.269	#	#	#	-0.218;0.251	#	#	#	#	-0.004;0.050	#	#	#	#	0.144;0.453	#	#	#	100001	0.232	0.747	1	90.95	9910	8048	0.23		59	79
-75.186;-60.637	#	-0.035;0.117	-0.018;0.133	0.387;1.269	#	#	#	-0.218;0.251	#	-0.397;0.504	#	#	-0.004;0.050	#	#	#	0.580;2.740	#	0.057;0.118	#	#	100001	0.294	0.783	1	101.73	9910	8048	0.41		54	69
-86.875;-74.465	#	0.152;0.166	0.165;0.282	-0.287;0.264	#	#	#	#	#	#	#	#	0.031;0.147	#	-0.041;0.653	0.241;0.894	#	#	#	1.099;1.950	-0.233;0.933	001100	1.000	1.000	2	90.25	9613	8049	0.41		4	4
#	#	#	#	0.447;0.680	-2.126;6.046	#	#	#	#	#	0.199;0.552	#	#	#	#	#	#	0.144;0.363	#	#	0.175;0.544	100001	1.000	1.000	1	124.13	9931	8052	0.23		19	19
-86.811;-69.266	#	0.080;0.186	#	#	1.229;7.599	0.037;0.192	0.110;0.221	#	-0.556;4.629	#	0.422;0.613	#	#	0.002;0.014	#	#	0.557;1.447	#	0.053;0.103	-0.270;1.259	#	011000	0.124	0.659	1	55.88	9922	8054	0.50		29	44
#	#	-0.033;0.170	#	#	-0.203;4.123	0.313;0.527	#	-0.073;0.235	-0.728;4.703	#	0.375;0.512	#	0.050;0.060	#	0.739;1.222	#	1.824;2.885	#	#	#	#	100001	1.000	1.000	1	55.44	9747	8059	0.41		9	9
-75.992;-45.181	#	-0.033;0.209	#	#	#	#	#	#	-0.728;4.703	#	0.264;0.668	0.196;0.618	0.050;0.060	0.002;0.015	0.739;1.596	#	#	#	#	#	#	100001	0.068	0.583	1	42.70	9885	8059	0.36		14	24
#	#	#	#	#	0.110;3.835	#	#	#	#	#	#	0.464;0.666	0.020;0.116	#	#	#	0.104;2.568	#	#	0.663;1.816	#	000001	0.000	0.211	1	53.38	9624	8060	0.23		4	19
-114.238;-78.078	0.096;0.186	#	0.171;0.332	#	1.096;9.990	-0.019;0.190	#	0.330;0.946	#	0.142;0.907	0.482;0.815	#	#	#	#	0.131;1.102	0.187;1.180	0.251;0.853	0.067;0.092	#	#	000100	1.000	1.000	1	29.25	9626	8062	0.55		4	4
-109.317;-78.078	0.088;0.179	#	0.171;0.332	-0.085;0.373	#	-0.019;0.190	#	#	#	0.142;0.907	#	-0.106;0.342	#	#	#	0.131;1.102	#	#	0.067;0.092	#	#	000100	1.000	1.000	1	29.25	9626	8062	0.41		4	4
#	#	#	#	#	3.376;9.745	0.309;0.464	#	-0.174;0.373	#	#	#	#	#	0.018;0.024	#	#	#	0.290;0.713	#	0.537;1.690	0.859;1.667	110001	1.000	1.000	1	28.75	9628	8064	0.32		4	4
#	0.010;0.127	-0.031;0.207	-0.010;0.167	#	3.394;10.725	0.014;0.323	#	#	#	-0.282;0.630	0.424;0.561	#	#	#	#	-0.371;0.734	#	0.350;0.717	0.060;0.124	1.903;2.918	#	100001	0.031	0.500	1	28.00	9630	8066	0.50		5	10
#	#	#	#	#	0.110;3.835	#	-0.011;0.139	-0.197;0.555	#	-0.070;0.461	#	0.464;0.666	0.020;0.116	#	#	#	0.104;2.568	-0.111;0.445	0.071;0.116	#	#	000001	0.196	0.722	1	86.75	9641	8068	0.41		13	18
-81.483;-46.320	#	#	0.052;0.185	0.447;0.680	#	#	#	0.003;0.235	#	#	0.615;0.784	#	#	#	#	#	0.096;2.629	0.144;0.606	#	#	#	100001	1.000	1.000	1	37.75	9633	8069	0.32		4	4
#	0.000;0.147	#	-0.011;0.169	#	#	#	#	#	0.038;5.011	#	#	0.317;0.772	-0.011;0.062	0.005;0.011	#	#	2.653;3.238	#	#	#	#	100000	0.063	0.576	1	87.73	9990	8070	0.32		19	33
#	0.040;0.129	-0.035;0.248	#	#	#	0.268;0.449	#	#	#	-0.397;0.504	#	#	-0.015;0.077	0.012;0.016	-0.306;1.005	#	#	#	#	#	#	100001	0.017	0.444	1	36.11	9636	8072	0.32		4	9
#	#	-0.035;0.117	#	0.387;0.538	-2.126;6.046	0.173;0.422	#	-0.368;0.452	-1.718;6.552	#	0.148;0.765	#	#	0.005;0.015	#	-0.492;0.414	#	0.104;0.363	#	0.464;2.439	#	100001	0.031	0.500	1	44.94	9960	8073	0.50		9	18
-75.186;-46.320	#	#	#	0.387;0.680	#	0.173;0.422	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	100001	0.109	0.642	1	68.05	9972	8073	0.14		43	67
#	0.012;0.133	#	#	-0.643;0.661	0.379;3.835	#	#	-0.197;0.555	-0.838;4.470	#	#	0.464;0.666	0.020;0.139	#	0.123;1.030	-0.717;0.676	#	#	0.081;0.114	#	0.180;0.988	000001	1.000	1.000	1	112.50	9641	8077	0.50		4	4
#	#	#	#	#	0.110;3.835	#	-0.011;0.139	-0.197;0.555	#	#	#	0.464;0.666	0.020;0.116	#	#	#	0.104;2.568	-0.111;0.445	#	#	#	000001	0.175	0.706	1	85.05	9641	8077	0.32		12	17
#	#	0.034;0.234	0.034;0.178	#	6.859;12.507	#	-0.015;0.180	#	#	-0.110;0.419	#	-0.106;0.129	#	#	-0.551;0.536	#	-0.075;0.578	#	0.061;0.085	#	#	001110	0.276	0.773	1	95.56	9999	8082	0.41		34	44
#	#	#	#	-0.340;0.347	8.641;13.809	#	-0.015;0.180	#	1.621;5.943	-0.110;0.419	#	#	#	0.005;0.010	#	#	-0.075;0.578	0.316;0.998	#	#	-0.157;1.189	001110	0.311	0.792	1	120.05	9797	8082	0.41		19	24
-81.433;-57.688	#	0.131;0.242	#	#	#	#	0.226;0.384	#	-1.456;6.938	-0.030;0.599	0.425;0.720	#	0.034;0.103	#	0.196;0.890	-0.041;0.445	#	0.047;0.620	#	0.727;1.660	0.220;0.762	100000	1.000	1.000	2	39.56	9929	8084	0.55		9	9
#	0.012;0.131	#	0.059;0.137	-0.373;0.458	#	0.132;0.279	#	#	#	-0.092;0.339	#	0.227;0.425	0.045;0.091	#	0.250;1.060	-0.148;0.589	#	#	0.066;0.101	-0.177;1.689	-0.192;1.155	000001	0.181	0.710	1	108.59	9992	8087	0.55		49	69
#	#	#	#	#	#	-0.019;0.190	#	#	#	#	0.482;0.815	-0.106;0.342	#	#	#	-0.211;1.102	#	0.709;1.208	0.067;0.092	#	#	000100	0.017	0.444	1	35.00	9654	8090	0.27		4	9
#	#	#	0.171;0.332	#	#	-0.019;0.190	-0.009;0.274	0.330;0.946	#	0.142;0.907	#	#	0.066;0.137	#	#	0.131;0.643	0.187;1.180	#	0.067;0.092	#	#	000100	0.023	0.471	1	38.53	9654	8090	0.41		8	17
#	0.003;0.141	-0.012;0.175	-0.004;0.187	#	#	0.016;0.130	-0.036;0.171	#	-1.884;5.399	#	0.412;0.772	-0.089;0.334	0.004;0.102	#	#	#	#	#	0.070;0.072	#	-0.233;1.072	001100	1.000	1.000	1	39.00	9655	8091	0.50		4	4
-71.516;-57.823	#	0.137;0.259	0.101;0.195	#	#	-0.011;0.178	0.070;0.189	#	2.551;5.636	#	#	#	#	#	#	-0.176;1.063	0.280;1.513	0.143;0.547	#	#	#	110000	0.031	0.500	1	36.98	9968	8094	0.41		9	18
-89.191;-60.049	0.076;0.145	0.055;0.139	0.034;0.178	#	#	-0.042;0.108	#	0.331;0.661	#	#	#	-0.110;0.129	#	0.003;0.016	0.035;0.536	-0.140;0.714	-0.045;0.578	0.137;0.878	#	#	#	001110	1.000	1.000	1	67.75	9660	8096	0.55		4	4
-89.191;-60.049	0.076;0.145	0.055;0.139	0.034;0.178	#	#	-0.042;0.108	#	#	#	#	#	-0.110;0.129	#	0.003;0.016	0.035;0.536	-0.140;0.714	-0.045;0.578	0.137;0.569	#	#	#	001110	1.000	1.000	1	67.75	9660	8096	0.50		4	4
#	#	#	#	#	#	0.132;0.455	#	-0.051;0.555	#	#	0.592;0.796	#	0.045;0.116	#	#	#	#	#	#	0.860;1.683	0.193;0.749	000001	0.002	0.286	1	37.03	9662	8098	0.27		4	14
-87.707;-69.266	#	0.100;0.186	#	#	#	0.037;0.192	0.110;0.276	#	#	#	#	#	0.012;0.217	#	-0.462;1.163	-0.130;0.691	0.557;1.447	#	#	-0.563;1.833	0.406;1.429	011000	0.081	0.605	1	71.25	9922	8099	0.45		23	38
#	0.012;0.131	#	0.059;0.137	-0.373;0.458	-0.785;6.065	0.132;0.323	#	#	#	-0.092;0.339	#	0.262;0.425	0.045;0.091	#	0.250;1.060	#	-0.731;1.118	#	#	-0.177;1.689	#	000001	0.687	0.928	2	124.94	9963	8100	0.50		64	69
#	#	#	0.031;0.213	#	-0.415;9.329	#	-0.014;0.233	#	1.209;5.776	-0.044;0.412	#	0.421;0.685	#	#	0.193;1.381	-0.102;0.501	#	0.077;0.494	0.084;0.119	-0.229;1.692	-0.183;0.549	001010	0.001	0.222	1	50.95	9670	8106	0.55		4	18
#	#	0.021;0.301	#	-0.068;0.426	#	#	-0.014;0.233	#	1.209;5.776	-0.044;0.481	0.508;0.677	0.421;0.685	#	#	#	-0.102;0.501	#	0.077;0.494	#	#	-0.108;1.381	001010	0.017	0.444	1	24.67	9670	8106	0.45		4	9
-87.991;-66.166	0.062;0.121	0.044;0.161	#	#	#	#	-0.014;0.251	#	#	#	0.484;0.702	0.043;0.291	0.075;0.170	#	#	#	#	0.077;0.557	#	#	0.853;1.481	001010	0.217	0.737	1	52.24	9822	8108	0.41		14	19
#	0.129;0.218	#	#	#	4.563;8.649	#	-0.042;0.154	#	0.820;9.090	-0.343;0.634	#	#	0.086;0.144	0.006;0.015	#	#	#	#	0.064;0.106	#	0.082;0.872	000010	1.000	1.000	1	28.00	9674	8110	0.41		4	4
#	-0.019;0.102	#	0.046;0.124	#	#	#	0.070;0.173	#	-0.277;6.018	#	0.329;0.471	#	#	0.002;0.011	#	#	#	#	0.081;0.121	-0.474;0.925	0.489;0.955	100000	0.031	0.500	1	67.93	9785	8113	0.41		9	18
#	-0.019;0.102	#	#	#	#	#	0.070;0.173	-0.156;0.368	#	#	0.329;0.471	0.212;0.384	#	#	#	#	#	#	0.081;0.108	#	0.489;0.955	100000	0.196	0.722	2	59.58	9785	8113	0.32		13	18
#	#	0.094;0.186	0.221;0.349	#	2.391;6.116	#	#	#	#	0.066;0.794	#	0.020;0.417	0.034;0.217	#	-0.462;1.163	0.447;1.251	#	0.158;0.748	#	#	#	011000	1.000	1.000	1	26.00	9678	8114	0.41		4	4
-69.266;-65.721	0.082;0.131	-0.017;0.186	0.095;0.288	-0.069;0.971	#	0.239;0.467	0.003;0.187	#	#	0.085;0.794	#	0.153;0.301	0.034;0.217	#	#	-0.075;0.544	0.557;1.698	0.108;0.748	#	-0.097;1.056	#	011000	0.100	1.000	1	90.00	8115	8115	0.64		0	0
#	-0.016;0.131	#	#	-0.398;0.678	2.391;6.116	0.226;0.471	#	#	#	0.085;0.794	#	#	0.008;0.124	#	0.703;1.417	#	0.431;2.588	#	#	#	0.704;1.000	011000	1.000	1.000	1	51.39	9997	8115	0.41		14	14
#	-0.016;0.131	#	#	#	#	0.156;0.187	#	-0.148;0.570	#	#	#	#	#	#	#	#	1.263;1.447	0.048;0.688	#	-0.270;1.259	-0.043;1.052	011000	0.159	0.692	1	76.60	9896	8121	0.32		9	13
#	0.055;0.133	0.012;0.208	0.013;0.117	-0.591;0.591	4.465;12.156	-0.022;0.132	#	#	7.143;14.796	#	#	#	#	#	#	#	0.014;1.349	#	#	0.489;2.080	#	101000	1.000	1.000	1	30.50	9690	8126	0.41		4	4
#	0.024;0.136	0.155;0.279	0.244;0.424	-0.224;1.028	#	#	0.060;0.275	-0.049;0.635	#	#	#	#	#	#	-0.536;0.274	#	#	0.063;0.665	0.070;0.101	#	#	010000	1.000	1.000	1	35.50	9692	8128	0.41		4	4
#	#	-0.003;0.228	0.069;0.166	#	8.628;13.315	#	#	0.282;1.057	3.924;9.726	0.386;0.420	#	#	0.032;0.107	#	0.077;1.762	-0.178;0.586	#	0.432;1.399	#	#	#	000110	1.000	1.000	2	88.00	9693	8129	0.45		4	4
-79.682;-60.853	#	0.066;0.184	0.034;0.146	0.233;0.659	6.859;12.507	#	0.077;0.391	#	#	#	#	-0.110;0.089	0.002;0.089	0.006;0.012	#	0.024;0.476	#	#	#	0.290;1.498	#	001110	1.000	1.000	1	118.25	9694	8130	0.50		4	4
#	#	0.094;0.199	0.182;0.238	#	#	#	#	#	#	0.066;0.794	0.422;0.617	-0.127;0.290	0.055;0.217	#	0.212;0.566	#	#	#	0.060;0.120	#	#	011000	0.159	0.692	1	53.53	9836	8132	0.36		9	13
#	#	-0.035;0.071	-0.018;0.133	1.048;1.524	#	-0.001;0.253	-0.026;0.150	-0.218;0.251	-1.438;5.475	#	#	#	#	#	#	#	#	0.144;0.577	#	#	#	100001	1.000	1.000	1	30.00	9699	8135	0.36		4	4
#	#	#	0.244;0.310	#	#	#	#	0.005;0.802	4.077;11.977	#	#	-0.129;0.346	#	0.004;0.012	0.121;0.970	#	0.039;1.409	#	#	2.486;3.364	#	001000	1.000	1.000	2	39.50	9701	8137	0.36		4	4
#	0.012;0.131	#	0.059;0.137	-0.373;0.458	-0.785;6.065	#	#	-0.150;0.636	#	-0.327;0.339	#	0.262;0.425	0.045;0.091	#	#	#	-0.731;1.118	#	0.048;0.130	-0.177;1.689	-0.192;1.155	000001	0.141	0.676	1	98.13	9998	8139	0.55		73	108
-75.992;-45.181	#	#	-0.018;0.133	1.048;2.064	#	#	-0.076;0.150	#	#	#	0.313;0.482	0.194;0.355	#	0.005;0.015	#	#	#	-0.004;0.504	#	#	#	100001	0.088	0.615	1	106.63	9709	8145	0.36		8	13
#	#	-0.035;0.117	-0.018;0.133	1.048;1.764	#	#	-0.022;0.150	#	-0.728;4.703	#	0.313;0.482	0.194;0.355	#	#	#	-0.125;0.696	#	#	0.068;0.120	-0.316;0.650	#	100001	1.000	1.000	1	74.25	9709	8145	0.45		8	8
#	#	#	0.059;0.137	-0.643;0.458	#	0.132;0.323	#	#	#	#	0.592;0.865	#	0.045;0.091	0.004;0.014	-0.395;1.060	#	#	0.132;0.499	#	#	-0.192;1.155	000001	0.103	0.635	1	97.58	9855	8150	0.41		33	52
#	#	#	#	1.003;1.461	-0.022;3.343	0.134;0.475	#	#	#	-0.210;0.432	#	#	-0.011;0.062	0.005;0.010	0.305;0.960	#	2.020;3.238	#	0.074;0.104	#	1.111;1.632	100000	0.049	0.548	1	78.47	9990	8153	0.45		23	42
#	-0.033;0.168	0.051;0.241	#	#	#	-0.022;0.132	#	#	4.701;9.021	0.008;0.514	0.528;0.705	0.054;0.417	#	#	1.064;1.816	-0.140;1.082	-0.388;2.099	#	0.079;0.104	0.195;2.569	#	011000	1.000	1.000	1	45.78	9760	8157	0.55		9	9
#	#	0.068;0.306	0.042;0.177	-0.481;0.659	#	#	0.133;0.363	0.144;0.645	#	#	#	-0.110;0.089	#	0.003;0.016	0.130;0.670	#	#	0.316;0.955	#	0.799;1.649	-0.115;0.639	001110	0.048	0.545	1	85.97	9959	8158	0.50		18	33
#	#	#	#	-0.326;0.594	#	-0.042;0.188	0.324;0.484	#	3.922;9.353	0.411;1.147	0.347;0.587	#	0.002;0.115	#	#	#	-0.647;1.304	0.137;0.961	0.049;0.105	#	#	001110	0.017	0.444	1	47.89	9724	8160	0.45		4	9
#	#	#	0.014;0.131	0.787;1.457	#	#	#	-0.089;0.333	2.978;4.743	-0.324;0.341	0.319;0.478	0.292;0.529	-0.003;0.068	0.002;0.015	0.540;1.524	#	#	#	0.107;0.148	-0.216;1.650	1.068;1.795	010000	1.000	1.000	1	30.25	9726	8162	0.59		4	4
-93.279;-47.388	#	#	0.014;0.131	#	#	0.008;0.163	0.036;0.193	0.194;0.502	-0.935;4.836	-0.179;0.341	#	#	0.012;0.091	0.002;0.011	-0.956;0.067	-0.092;0.594	0.845;3.562	#	0.066;0.098	-0.059;1.971	#	010000	0.110	0.643	1	62.30	9914	8164	0.64		9	14
-72.466;-59.628	#	#	#	-0.291;0.791	0.550;6.065	0.132;0.323	#	#	#	#	#	-0.016;0.425	0.042;0.102	#	-0.149;1.221	-0.348;0.808	-0.316;1.703	#	0.081;0.120	#	-0.541;-0.015	000001	0.100	1.000	1	113.00	8168	8168	0.50		0	0
-83.866;-55.622	0.119;0.234	-0.035;0.071	#	-0.554;0.627	-1.737;5.312	#	#	#	-0.728;4.703	-0.094;1.036	#	#	#	#	0.043;1.336	-0.187;0.750	#	-0.004;0.568	#	#	#	100001	0.017	0.444	1	60.33	9734	8170	0.45		4	9
#	0.145;0.260	#	-0.018;0.133	#	-0.203;6.319	#	#	-0.231;0.578	#	-0.397;0.388	0.199;0.482	0.194;0.355	0.050;0.060	0.003;0.016	#	#	0.507;1.636	0.144;0.504	#	-0.316;1.604	#	100001	1.000	1.000	1	52.50	9734	8170	0.55		4	4
#	0.005;0.061	#	0.118;0.178	-0.340;0.659	6.859;12.507	-0.046;0.113	0.065;0.268	#	#	-0.110;0.729	0.347;0.619	#	0.002;0.089	#	#	#	-0.075;0.952	#	0.065;0.085	#	#	001110	0.051	0.552	1	84.94	9999	8171	0.50		37	67
#	#	#	0.107;0.258	-0.478;0.494	#	0.189;0.357	0.146;0.246	#	#	0.124;0.359	#	#	#	0.004;0.014	0.385;0.944	#	-0.301;1.379	0.212;0.866	0.089;0.119	0.753;1.439	0.080;0.664	001000	0.110	0.643	1	55.82	9877	8172	0.55		9	14
-93.248;-82.549	0.004;0.073	0.063;0.228	0.069;0.166	-0.569;0.941	#	-0.098;0.161	#	#	6.141;9.726	#	#	#	0.032;0.104	#	#	-0.178;0.776	#	0.432;1.054	0.065;0.088	0.606;1.731	#	000110	1.000	1.000	1	84.11	9824	8177	0.55		9	9
-87.991;-63.829	#	0.071;0.179	#	0.651;1.837	#	#	-0.014;0.251	#	#	#	0.422;0.564	#	0.075;0.110	#	#	#	0.851;2.939	0.077;0.557	#	#	#	001010	0.024	0.474	1	41.99	9775	8178	0.36		9	19
-85.356;-43.685	#	#	#	#	1.300;4.857	0.018;0.232	0.020;0.135	#	-0.540;7.853	#	0.402;0.555	-0.121;0.143	0.028;0.085	0.009;0.011	0.537;1.135	#	#	0.062;0.476	#	-0.125;1.274	#	000011	0.000	0.000	1	30.44	8181	8181	0.55		0	9
#	#	0.034;0.234	0.086;0.178	-0.340;0.347	6.859;12.507	-0.131;0.183	-0.015;0.180	#	1.341;5.943	-0.110;0.419	#	-0.106;0.129	#	0.005;0.010	-0.551;0.536	#	-0.075;0.578	0.316;0.998	0.065;0.085	#	-0.157;1.189	001110	1.000	1.000	1	116.99	9999	8184	0.68		33	33
#	#	0.055;0.139	0.034;0.146	#	#	-0.042;0.108	#	0.309;0.811	0.961;6.022	0.111;0.432	#	-0.110;0.129	#	#	#	#	#	0.137;0.878	0.060;0.105	#	-0.115;0.639	001110	0.107	0.640	1	80.57	9993	8193	0.45		32	50
#	0.231;0.314	0.013;0.162	#	-0.405;0.405	#	#	#	#	#	#	0.106;0.488	0.011;0.579	0.125;0.247	#	#	-0.123;0.563	#	#	#	0.450;1.191	#	000100	1.000	1.000	1	26.50	9761	8197	0.36		4	4
-107.449;-90.332	0.156;0.314	#	#	-0.405;0.405	#	0.076;0.235	#	#	#	#	#	#	#	#	0.201;1.590	#	-0.076;2.183	0.167;0.722	0.060;0.092	#	#	000100	1.000	1.000	1	26.50	9761	8197	0.36		4	4
#	0.016;0.083	#	#	0.733;1.773	#	0.170;0.323	-0.080;0.196	#	#	#	#	0.425;0.437	#	#	#	-0.075;0.545	1.477;3.599	-0.144;0.477	#	0.362;2.118	#	000001	0.000	0.000	1	86.75	8199	8199	0.41		0	4
#	#	#	#	#	-0.513;7.900	0.053;0.244	-0.064;0.173	-0.070;0.564	-0.667;6.397	#	#	#	-0.011;0.062	#	#	-0.265;0.516	#	0.127;0.438	0.074;0.104	#	1.111;1.632	100000	1.000	1.000	2	35.25	9765	8201	0.45		4	4
-85.057;-55.958	0.013;0.091	#	#	1.003;1.461	-0.022;9.700	#	-0.064;0.173	#	#	#	#	0.044;0.282	#	#	-0.078;1.099	#	#	#	#	#	1.111;1.632	100000	0.002	0.286	1	33.09	9765	8201	0.36		4	14
#	#	0.058;0.147	#	#	3.962;7.687	0.179;0.329	0.010;0.068	#	#	#	#	#	0.091;0.148	#	#	#	#	#	0.069;0.107	#	#	001000	1.000	1.000	1	47.11	9918	8210	0.27		9	9
-78.420;-66.166	0.062;0.121	#	#	0.852;1.928	#	#	-0.014;0.251	#	#	#	0.484;0.702	#	#	#	#	#	#	0.077;0.557	#	#	0.853;1.481	001010	0.017	0.444	1	61.00	9775	8211	0.32		4	9
#	0.126;0.131	#	0.059;0.137	#	0.550;6.065	#	#	#	#	0.006;0.389	#	#	0.030;0.116	#	-0.149;1.221	#	0.136;2.565	0.306;0.499	#	-0.108;1.511	-0.541;0.749	000001	0.000	0.000	1	83.00	8218	8218	0.45		0	10
