-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
0	#	#	0	#	0	#	#	#	#	#	0	0	0	#	0	#	0	0	#	#	0	0	000000000000000000000000000000000001010000000	0.259	0.874	1	153.43	484	484	0.48		1	108
0	#	0	0	0	#	#	0	#	#	1	0	#	0	0	#	0	#	#	#	#	0	0	000000000000000000000000000000000000010000000	0.543	0.941	1	105.00	745	484	0.52		2	6
0	#	0	0	#	0	#	#	#	#	0	#	0	0	0	#	#	0	#	1	#	0	0	000000000100000000000000000000000000000000000	0.803	0.978	2	113.81	960	485	0.52		33	43
0	0	0	#	#	#	#	#	0	#	#	0	0	#	0	0	0	#	#	#	0	0	#	000000000100000000000000000000000000000000000	0.455	0.924	1	159.03	961	485	0.48		14	78
1	0	0	0	0	#	0	#	0	#	0	0	#	#	#	#	#	#	0	0	#	0	#	000010000000000000000000000000000000000000000	0.920	0.992	4	162.85	974	487	0.52		59	64
1	0	0	0	0	0	0	#	0	0	#	0	#	#	#	0	0	#	0	0	#	0	0	000010000000000000000000000000000000000000000	0.919	0.992	1	171.96	913	487	0.70		53	58
1	#	0	#	#	0	#	0	0	0	#	0	0	1	1	0	#	1	0	0	#	#	#	000010000000000000000000000000000000000000000	0.724	0.968	2	40.57	849	489	0.61		5	7
#	#	0	#	#	0	#	#	#	0	#	#	0	#	#	0	0	#	#	#	#	1	#	000010000000000000000000000000001000000000000	0.335	0.896	1	45.22	683	489	0.30		3	39
0	#	#	#	#	#	0	0	0	#	0	#	0	1	0	#	#	#	0	#	#	1	0	000000000000000000000000000000010000000000000	0.740	0.970	1	43.00	768	490	0.48		2	3
#	#	0	0	#	#	0	0	0	#	0	0	0	0	#	1	#	#	0	#	#	0	0	000000000000000000000000000000000001000000000	0.452	0.924	1	116.54	934	492	0.57		5	32
0	#	0	0	#	#	0	0	0	#	0	#	0	1	0	#	#	#	0	#	#	#	0	000000000000000000000000000000010000000000000	0.646	0.957	2	100.37	949	493	0.52		14	27
#	0	0	0	#	0	0	0	#	0	#	0	#	1	0	0	#	0	0	0	0	#	#	000000000000000000000000000000010000000000000	0.485	0.930	1	130.55	949	493	0.65		9	35
#	0	0	#	0	#	#	0	#	#	#	1	#	0	#	#	0	#	#	#	0	0	#	000000000100000000000000000000000000100000000	0.269	0.877	1	76.69	495	495	0.39		1	39
0	0	0	#	0	0	0	#	#	#	1	1	0	#	0	#	0	0	0	#	0	#	#	000000000100000000000000000000000000000000000	0.394	0.911	1	65.03	881	495	0.61		2	12
0	0	#	1	#	0	#	#	0	0	#	#	#	0	0	#	#	#	#	#	#	#	#	000000000000000000000000000000000000000001000	0.676	0.962	2	59.67	985	497	0.35		40	51
0	0	#	1	#	#	0	#	#	0	#	#	0	0	0	0	#	#	0	#	#	#	#	000000000000000000000000000000000000000001000	0.763	0.973	1	81.24	922	497	0.43		25	30
#	0	0	#	#	#	0	#	#	0	0	#	0	#	#	0	0	#	#	#	0	#	0	000000000000000000000001000000000000000000000	0.412	0.915	1	153.94	994	498	0.43		15	187
0	#	#	#	#	#	#	0	#	0	#	#	0	0	#	#	#	0	#	0	0	0	#	000000000000000000000000000000000000000000010	0.381	0.908	1	121.06	984	501	0.39		10	192
#	#	#	#	#	#	0	0	#	0	#	#	0	0	#	#	#	0	#	0	0	0	#	000000000000000000000000000000000000000000010	0.379	0.908	1	138.31	984	501	0.39		10	225
0	0	#	#	0	#	0	0	#	0	0	0	0	#	0	0	0	#	0	0	0	#	0	000000000000100000000000000000000000000000000	0.402	0.913	1	171.61	617	502	0.70		2	74
0	#	0	0	#	#	#	#	#	#	0	#	#	0	0	#	#	#	0	1	0	0	0	000000000100000000000000000000000000000000000	0.782	0.976	1	119.52	960	506	0.48		32	42
0	0	0	0	#	0	0	#	#	0	0	#	0	0	0	#	0	#	#	1	0	0	#	000000000100000000000000000000000000000000000	0.804	0.978	1	127.86	821	506	0.65		25	33
0	#	#	0	#	#	#	0	#	0	0	#	#	0	#	#	0	0	0	#	#	1	#	000000000000000000000000100000000000000000000	0.543	0.941	1	25.67	507	507	0.43		1	3
0	0	1	#	#	#	0	0	0	0	0	#	#	#	0	#	0	0	0	0	#	#	0	100000000000000000000000000000000000000000000	0.944	0.994	1	109.16	972	508	0.61		30	31
#	0	1	#	#	0	#	0	#	0	#	#	#	#	0	0	#	#	0	#	0	0	0	100000000000000000000000000000000000000000000	0.853	0.984	1	95.26	972	508	0.48		39	45
#	0	#	1	#	0	#	#	0	0	#	#	0	#	0	#	#	#	1	#	0	#	#	000000000000000000000000000000000000000001000	0.799	0.978	1	30.25	985	511	0.39		8	8
#	0	#	1	#	0	0	#	0	0	0	#	0	#	0	#	#	#	#	#	#	#	#	000000000000000000000000000000000000000001000	0.735	0.970	1	75.16	876	511	0.39		17	22
1	#	#	0	#	0	#	#	#	#	0	0	#	0	#	0	#	0	0	0	0	#	#	000010000000000000000000000000000000000000000	0.857	0.985	1	161.38	974	512	0.48		54	55
#	#	0	#	#	0	#	0	#	#	#	0	#	#	0	#	0	#	#	#	0	0	#	000000000000000000000000000000100000000000000	0.361	0.903	1	150.11	980	515	0.35		4	243
0	#	#	0	#	#	#	#	0	#	#	0	#	0	0	#	0	#	0	0	0	0	#	000000000000000000000000000000100000000000000	0.387	0.910	1	149.84	980	515	0.48		3	113
#	#	#	0	0	0	1	0	0	0	0	0	#	#	#	1	0	0	#	#	#	#	#	000000000000000000000000100000000000000000000	0.836	0.982	1	73.53	952	516	0.52		14	15
#	#	#	#	0	0	1	0	0	0	#	0	0	0	#	#	#	#	#	#	#	#	#	000000000000000000000000100000000000000000000	0.848	0.984	1	69.62	952	516	0.39		19	19
#	#	#	#	0	#	#	0	#	#	#	1	0	#	#	0	0	0	#	0	#	0	0	000000000000000000000010000000000000000000000	0.384	0.909	1	83.77	984	517	0.43		2	37
0	#	#	#	0	0	#	#	#	0	0	0	#	#	0	#	1	0	#	#	0	#	#	000000000100000000000000000000000000000000000	0.469	0.927	1	63.51	814	520	0.43		3	14
0	0	0	#	0	0	#	#	#	0	#	0	#	#	0	#	1	0	0	#	0	#	#	000000000100000000000000000000000000000000000	0.445	0.922	1	85.12	520	520	0.52		1	8
0	#	#	0	#	0	0	#	#	#	0	0	#	0	0	#	0	#	0	#	#	0	#	000000000000001000000000000000000000000000000	0.394	0.911	1	152.71	860	522	0.48		2	140
0	#	#	0	#	0	0	#	#	0	#	0	#	0	0	#	0	#	0	#	#	0	#	000000000000001000000000000000000000000000000	0.394	0.911	1	152.86	860	522	0.48		2	145
1	#	#	0	#	0	0	#	#	0	0	0	#	0	#	0	#	0	#	0	0	#	0	000010000000000000000000000000000000000000000	0.847	0.984	1	160.77	974	523	0.57		52	54
#	0	0	0	#	#	0	1	0	0	0	0	0	0	#	1	0	0	0	#	#	0	#	000000000100000000000000000000000000010000000	0.740	0.970	1	47.00	534	534	0.70		1	3
#	0	0	0	#	#	#	0	#	#	0	0	1	0	#	1	0	#	0	#	#	0	#	000000000000000000000000000000000000001000000	0.946	0.994	2	55.62	940	535	0.52		8	8
#	0	0	0	0	#	#	0	#	#	0	0	1	0	#	1	0	#	0	#	0	0	0	000000000000000000000000000000000000001000000	0.946	0.994	1	55.62	940	535	0.65		8	8
0	#	#	#	#	#	0	0	0	#	0	#	#	1	1	#	#	#	0	#	#	#	0	000000000000000000000000000000010000000000000	0.543	0.941	3	37.44	910	537	0.39		4	9
#	#	0	#	0	#	#	0	#	#	#	#	0	0	#	#	0	0	0	0	0	#	#	000000000000000001000000000000000000000000000	0.369	0.905	1	150.97	971	543	0.43		3	146
1	0	0	0	0	#	0	#	0	#	0	0	#	#	#	#	#	1	0	0	#	0	#	000010000000000000000000000000000000000000000	0.394	0.911	1	128.00	545	545	0.57		0	2
0	0	#	#	#	#	#	0	#	0	0	0	0	0	#	#	#	0	#	#	#	0	0	000000000000000000000000000000000010000000000	0.390	0.910	1	143.39	754	546	0.48		2	132
#	#	0	#	#	1	0	#	#	#	0	0	#	#	0	#	#	#	#	#	0	#	0	000000000000000000000000000000000000100000010	0.578	0.947	1	78.60	830	547	0.35		1	10
1	#	0	#	0	0	0	#	0	#	#	#	#	#	#	0	0	#	0	0	0	0	0	000000000000000000000000000000001000000000000	0.451	0.924	1	143.77	950	548	0.57		27	86
1	#	0	#	#	0	#	0	0	#	#	#	0	#	#	0	#	#	#	0	#	#	#	000010000000000000000000000000001000000000000	0.581	0.947	1	132.51	950	548	0.35		36	128
0	#	0	0	#	#	#	0	0	#	#	1	#	#	#	#	#	1	#	#	#	#	0	000000000010000000000000000000000000000000000	0.478	0.929	1	35.40	808	549	0.35		1	5
#	#	#	1	0	#	1	0	#	#	#	1	0	0	0	#	#	#	0	0	#	#	0	000000000000000000000000100000000000000001000	0.635	0.956	1	26.00	552	552	0.48		1	2
#	1	0	#	#	#	0	0	#	0	0	#	#	#	0	0	0	#	0	#	0	0	0	000010000000000000000000000000000000000000100	0.330	0.895	1	112.18	553	553	0.57		1	53
0	1	#	#	#	#	#	#	0	0	0	0	0	0	0	0	0	#	0	#	#	0	#	000000000000000000000000000000001000000000000	0.779	0.975	1	106.44	763	554	0.57		7	9
#	#	#	#	#	#	#	0	#	0	#	0	0	0	0	#	#	#	#	#	0	0	0	000000000000000000000000000000000001000000000	0.384	0.909	2	147.14	934	555	0.39		7	192
#	#	#	#	#	#	#	0	#	0	#	0	0	0	0	#	#	#	0	#	#	0	0	000000000000000000000000000000000001000000000	0.384	0.909	1	150.41	934	555	0.39		7	192
#	0	#	1	0	0	#	#	0	#	#	1	#	#	#	0	1	0	#	#	0	0	#	000000000000000000000000000000000000100001000	0.682	0.962	2	39.34	876	556	0.48		5	13
#	0	#	1	0	0	#	#	0	#	#	#	#	#	0	#	1	0	#	#	0	#	#	000000000000000000000000000000000000000001000	0.759	0.973	1	51.54	985	556	0.39		17	18
0	0	#	1	#	0	#	#	0	0	#	1	0	0	#	0	#	#	#	#	#	0	#	000000000000000000000000000000000000100001000	0.578	0.947	1	65.61	876	556	0.48		2	20
0	#	#	0	0	#	0	0	#	0	0	0	0	0	0	#	#	0	#	0	0	0	#	000000000000000000000000000000000000000000010	0.419	0.917	1	176.03	853	557	0.65		5	71
0	0	1	#	0	0	0	0	0	0	0	0	#	#	0	#	#	0	0	0	#	#	0	100000000000000000000000000000000000000000000	0.960	0.996	1	114.68	877	558	0.70		21	22
0	0	1	#	#	#	#	0	#	0	0	#	#	#	0	#	0	#	0	0	#	0	0	100000000000000000000000000000000000000000000	0.910	0.991	1	99.67	995	558	0.52		31	33
0	0	#	0	1	0	0	0	#	0	0	0	0	#	#	#	#	#	0	0	1	0	#	000000000000000000000000000000000010000000000	1.000	1.000	1	32.00	560	560	0.65		1	1
#	#	0	#	#	0	#	#	#	0	#	0	0	1	1	0	#	1	0	0	#	#	#	000010000000000000000000000000000000000000000	0.470	0.927	1	38.35	849	561	0.48		3	11
1	#	0	#	#	#	0	0	0	#	0	0	0	1	1	0	0	1	0	#	#	1	0	000010000000000000000000000000000000000000000	0.740	0.970	1	45.67	849	561	0.70		2	3
#	1	0	#	#	0	0	#	0	#	#	#	0	#	0	0	0	1	0	0	#	0	0	000000000000000000000000000000010000000000000	0.349	0.900	1	70.50	723	564	0.61		1	4
0	0	#	0	#	0	#	#	#	#	0	#	0	0	0	#	#	#	#	#	0	0	#	000000000100000000000000000000000000000000000	0.474	0.928	1	131.84	960	566	0.43		34	149
0	0	0	#	#	#	0	#	#	0	0	#	0	0	0	#	#	#	#	#	0	0	#	000000000100000000000000000000000000000000000	0.506	0.934	1	142.21	960	566	0.48		33	116
#	0	#	0	0	0	#	#	#	#	0	0	0	0	0	1	#	#	0	#	0	#	0	000000000100000000000000000000000000000000000	0.600	0.950	1	112.47	821	569	0.57		20	41
0	0	#	#	#	0	#	0	0	#	#	0	0	0	0	#	#	#	#	#	#	0	#	000000000100000000000000000000000000000000000	0.463	0.926	1	141.47	961	569	0.43		26	123
#	#	0	#	#	0	#	#	0	#	#	#	0	#	#	#	0	1	0	0	#	#	0	000000000000000000000000000000010000000000000	0.547	0.941	1	68.72	958	570	0.39		20	44
#	#	0	#	#	0	0	#	0	#	#	0	0	#	0	#	#	1	0	0	#	#	0	000000000000000000000000000000010000000000000	0.578	0.947	1	83.49	921	570	0.48		9	15
#	#	0	0	0	0	#	0	0	#	#	#	#	#	0	#	0	#	0	#	0	0	0	000000000000000000010000000000000000000000000	0.361	0.903	1	150.23	948	571	0.52		1	188
#	#	0	0	#	0	#	0	0	#	#	#	#	#	0	#	0	#	0	#	#	#	0	000000000000000000010000000000000000000000000	0.354	0.901	1	147.40	948	571	0.39		1	224
#	#	#	#	0	0	1	0	0	0	#	0	0	#	#	#	0	#	#	#	#	#	#	000000000000000000000000100000000000000000000	0.861	0.985	1	73.66	952	572	0.39		15	15
#	#	#	#	#	0	#	0	0	0	0	0	#	0	#	#	#	#	0	#	#	#	#	000000000000000000000000100000000000000000000	0.397	0.912	1	146.34	952	572	0.35		12	177
0	0	#	1	#	#	#	#	0	1	#	0	0	#	#	0	0	0	#	0	#	#	0	000000000000000000000000000000000000100001000	0.100	1.000	1	23.00	578	578	0.52		0	0
#	#	#	0	0	#	#	#	#	0	0	1	0	#	0	1	1	#	0	#	#	#	1	000000000000000000000000100000000000000100000	1.000	1.000	1	12.00	579	579	0.48		1	1
#	0	0	#	0	#	0	#	#	0	0	#	0	#	0	0	0	#	#	#	0	0	#	000000000000000000000001000000000000000000000	0.430	0.919	1	159.54	994	580	0.52		13	122
0	#	#	#	0	#	0	#	0	#	#	#	0	#	1	0	0	#	#	0	0	0	#	000000000000000000000000000000001000000000000	0.394	0.911	1	57.33	819	581	0.48		1	6
0	#	#	0	#	0	0	#	#	#	#	#	0	#	1	#	0	#	0	0	0	#	#	000000000000000000000000000000001000000000000	0.427	0.919	1	49.70	819	581	0.43		2	12
1	#	0	0	0	0	0	#	0	#	0	0	#	#	#	#	#	#	0	0	#	0	0	000010000000000000000000000000000000000000000	0.762	0.973	1	141.40	974	585	0.57		77	86
1	0	0	0	0	#	0	#	0	#	0	0	0	#	#	#	#	#	0	0	#	0	0	000010000000000000000000000000000000000000000	0.896	0.989	2	162.93	974	585	0.61		44	49
0	#	#	#	1	0	0	0	0	#	0	#	#	#	0	#	0	0	0	0	0	0	#	000000000000000000000000000000000000000000001	0.956	0.996	1	122.50	968	588	0.61		10	10
0	1	#	#	#	#	0	#	#	#	#	#	0	#	0	0	0	#	0	0	0	0	#	000000000000000000000000000000001000000000001	0.591	0.949	1	96.58	588	588	0.48		0	13
0	#	0	0	0	#	0	#	#	#	1	1	0	#	0	0	#	0	0	1	0	#	#	000000000100000000000000000000000000100000000	0.635	0.956	1	24.00	591	591	0.61		1	2
0	0	0	#	0	0	#	#	#	#	1	1	0	#	0	#	#	0	0	#	0	#	#	000000000100000000000000000000000000000000000	0.382	0.908	1	57.11	881	591	0.52		2	16
#	#	0	0	#	#	#	0	0	#	0	0	0	0	#	1	#	#	0	#	#	0	0	000000000000000000000000000000000001000000000	0.421	0.917	1	110.89	934	594	0.52		4	37
0	#	#	0	0	0	#	#	#	0	0	0	#	#	0	#	1	0	0	#	0	#	#	000000000100000000000000000000000000000000000	0.519	0.937	1	60.00	814	595	0.52		2	7
1	#	0	0	1	0	0	#	#	0	#	#	0	1	0	#	#	0	0	0	0	0	0	000010000000000000000000000000000000000000001	0.799	0.978	1	46.00	804	596	0.70		2	2
1	#	0	#	#	0	#	0	0	0	#	0	0	#	#	0	#	#	#	0	#	#	#	000010000000000000000000000000001000000000000	0.617	0.953	1	140.14	950	596	0.43		33	98
#	1	0	#	0	#	0	#	#	#	#	0	0	1	0	#	#	#	#	#	#	0	#	000010000000000000000000000000001010000000000	0.480	0.929	1	95.86	599	599	0.39		1	27
0	0	#	1	#	#	#	#	0	0	#	#	0	#	0	0	#	#	#	#	#	#	#	000000000000000000000000000000000000000001000	0.813	0.979	1	76.50	985	602	0.35		24	26
#	0	#	1	#	#	#	#	#	0	#	#	0	0	0	0	#	#	#	#	#	#	#	000000000000000000000000000000000000000001000	0.813	0.979	1	76.50	985	602	0.30		24	26
0	#	0	#	0	#	#	#	0	#	1	#	0	0	0	#	#	0	0	#	0	0	1	000000000001000000000000000000000000000001000	0.427	0.919	1	40.50	603	603	0.57		1	6
0	0	#	0	1	0	0	#	0	#	0	#	#	#	#	#	#	0	0	0	0	0	#	000000000000000000000000000000000000000000001	0.956	0.996	1	115.30	932	605	0.57		10	10
#	#	#	#	1	0	#	0	0	0	0	0	#	#	0	#	0	0	0	0	#	#	#	000000000000000000000000000000000000000000001	0.850	0.984	1	115.26	968	605	0.52		11	11
#	0	#	#	0	#	0	#	0	#	#	#	0	1	0	0	#	#	#	0	#	0	0	001010000000000000000000000000000000000000000	0.407	0.914	1	134.10	609	609	0.48		1	31
1	0	#	0	0	#	0	0	0	#	0	0	#	#	0	#	1	0	0	0	#	#	0	000010000000000000000000000000000000000000000	1.000	1.000	1	82.00	974	609	0.65		5	5
#	0	0	#	#	#	#	0	#	#	#	#	0	0	#	#	0	0	0	0	0	#	#	000000000000000001000000000000000000000000000	0.379	0.908	1	152.18	971	610	0.43		2	112
1	#	0	#	#	#	#	#	#	0	0	#	0	1	#	#	#	#	0	#	#	1	#	000000000000000000000000000000010000000000000	0.565	0.944	1	46.62	958	615	0.35		8	16
1	#	0	0	0	#	0	#	#	0	#	#	0	#	#	0	#	1	0	#	#	1	#	000000000000000000000000000000010000000000000	0.596	0.950	1	47.51	958	615	0.48		8	15
0	0	#	#	0	#	0	0	#	0	#	0	0	#	0	0	0	#	0	0	0	#	0	000000000000100000000000000000000000000000000	0.388	0.910	1	172.01	617	617	0.65		0	61
0	0	#	#	0	#	0	0	#	0	0	0	0	#	0	0	0	#	0	0	0	0	#	000000000000100000000000000000000000000000000	0.391	0.910	1	169.23	617	617	0.70		0	62
0	#	0	0	#	0	0	1	#	0	#	0	0	#	#	1	0	0	0	#	#	#	#	000000000100000000000000000000000000000000000	1.000	1.000	1	38.33	620	620	0.57		3	3
#	#	#	0	#	0	0	#	0	0	1	#	#	#	0	#	#	#	1	#	0	0	#	000000000000000000000000000000000000100000000	1.000	1.000	1	25.00	621	621	0.43		1	1
#	0	#	#	#	1	0	#	0	#	0	#	0	0	#	0	#	0	0	0	0	#	0	000000000000010000000000000000000000000000010	0.740	0.970	1	119.67	624	624	0.57		1	3
#	#	0	0	#	1	0	#	#	0	#	#	#	0	0	#	#	#	#	0	0	#	#	000000000000000000000000000000000000000000010	0.880	0.987	1	75.86	984	624	0.39		7	7
#	#	#	0	#	#	#	0	#	0	#	0	0	#	#	#	#	0	0	#	0	0	0	000000000000000000000000000000000000000000010	0.368	0.905	1	149.29	853	624	0.43		5	200
#	0	0	0	#	0	#	0	#	#	0	0	1	0	#	1	0	#	0	#	#	0	#	000000000000000000000000000000000000001000000	1.000	1.000	1	67.40	940	627	0.57		5	5
0	#	#	#	#	#	#	#	#	1	0	1	0	0	#	#	#	0	#	0	#	0	#	000000000000000000000000000000000000100001000	0.463	0.926	1	18.00	629	629	0.39		0	3
#	#	0	#	0	#	#	#	0	0	#	#	#	0	0	#	0	0	0	#	#	#	#	000000000000000000010000000000000000000000000	0.370	0.905	1	149.48	948	633	0.39		2	146
0	#	0	0	#	#	0	0	#	0	0	#	0	1	0	#	#	#	0	0	0	0	#	000000000000000000000000000000010000000000000	0.635	0.956	1	102.82	949	635	0.61		9	18
#	#	#	#	#	0	0	0	0	#	0	#	#	1	0	0	#	0	0	#	#	#	#	000000000000000000000000000000010000000000000	0.383	0.908	1	126.78	949	635	0.43		7	50
#	#	#	#	0	0	1	0	0	0	#	0	0	#	#	#	#	#	#	#	#	#	#	000000000000000000000000100000000000000000000	0.871	0.986	1	70.07	952	637	0.35		13	13
#	#	#	0	0	0	1	0	0	0	0	0	0	0	#	1	#	#	#	#	#	#	#	000000000000000000000000100000000000000000000	0.952	0.995	2	82.22	952	637	0.52		9	9
1	0	#	0	1	0	0	0	#	#	#	#	#	1	0	0	0	1	0	0	#	#	0	000010000000000000000000000000000000000000001	1.000	1.000	1	28.50	708	641	0.65		2	2
#	#	#	0	#	0	0	#	#	0	0	0	#	0	#	0	#	0	0	0	0	#	0	000010000000000000000000000000000000000000000	0.525	0.938	1	169.38	991	643	0.57		38	101
1	#	#	0	#	#	#	#	#	#	0	0	#	0	#	0	#	0	#	0	0	#	#	000010000000000000000000000000000000000000000	0.799	0.978	1	161.00	974	643	0.39		36	38
0	0	#	0	0	#	#	0	#	0	1	1	#	0	#	0	0	0	#	#	#	#	0	000000000000000000000000000000000000101000000	0.239	0.867	1	71.00	645	645	0.57		0	4
0	0	0	#	0	#	#	0	#	#	1	1	#	0	#	0	0	0	#	#	#	#	#	000000000000000000000000000000000000101000000	0.260	0.874	1	61.70	645	645	0.48		0	12
#	0	1	#	#	0	0	0	0	0	0	1	#	#	0	0	0	#	0	#	0	#	0	100000000000000000000000000000000000000000000	0.894	0.989	1	86.38	972	646	0.65		8	8
#	#	#	0	#	#	#	0	#	0	0	0	0	0	0	1	#	#	0	1	0	0	0	000000000000000000000000000000000001000000000	0.468	0.927	1	119.95	934	647	0.61		3	17
#	#	0	#	#	#	0	0	0	#	0	0	0	0	#	#	#	#	0	#	#	0	0	000000000000000000000000000000000001000000000	0.378	0.907	1	164.26	934	647	0.48		4	106
#	0	#	1	#	#	0	#	#	0	#	#	0	#	0	#	#	#	#	#	#	#	#	000000000000000000000000000000000000000001000	0.729	0.969	1	65.89	985	648	0.26		25	30
0	0	#	1	#	0	0	#	0	0	#	#	0	0	0	0	0	#	0	#	#	#	#	000000000000000000000000000000000000000001000	0.830	0.981	1	89.78	781	648	0.57		11	12
1	0	0	0	0	#	0	#	#	#	0	0	#	#	#	#	#	#	0	0	#	0	#	000010000000000000000000000000000000000000000	0.868	0.986	1	156.55	974	649	0.48		33	38
1	#	#	#	#	0	#	0	0	#	#	#	#	#	#	#	#	#	#	0	0	#	#	000010000000000000000000000000000000000000000	0.696	0.964	1	134.31	1000	650	0.26		82	101
1	#	0	0	0	#	0	0	0	#	0	#	0	#	#	0	#	#	#	#	#	0	0	000010000000000000000000000000001000000000000	0.665	0.960	1	138.34	950	650	0.52		29	80
1	#	0	0	0	#	#	#	#	#	#	0	#	1	0	0	0	1	#	#	0	#	0	000010000000000000000000000000000000000000000	0.373	0.906	1	75.89	950	654	0.52		2	9
1	#	0	0	0	#	0	#	#	#	#	#	#	1	0	0	0	1	#	0	0	#	0	000010000000000000000000000000000000000000000	0.419	0.917	1	61.98	950	654	0.57		4	16
0	#	0	0	#	0	#	#	#	0	0	#	#	#	0	1	#	#	0	1	#	#	0	000000000100000000000000000000000000000000000	0.809	0.979	1	117.15	898	656	0.48		13	17
0	#	0	0	#	#	#	#	0	#	#	0	0	0	#	#	0	0	#	#	0	0	#	000000000100000000000000000000000000000000000	0.527	0.938	1	146.88	961	656	0.48		25	78
0	0	#	0	#	0	0	#	#	#	0	#	#	0	0	#	0	#	#	#	#	0	#	000000000000001000000000000000000000000000000	0.394	0.911	1	146.50	860	659	0.43		1	104
1	#	0	0	#	#	0	0	0	0	#	#	#	#	#	0	#	1	#	#	0	1	#	000000000010000000000000000000000000000000000	0.368	0.905	1	47.32	780	660	0.48		1	14
1	#	0	#	#	0	0	0	0	#	#	#	0	#	1	0	0	1	0	0	0	#	0	000000000010000000000000000000000000000000000	0.485	0.930	1	41.14	780	660	0.65		2	7
#	0	#	1	0	0	#	#	0	#	#	#	#	#	0	#	1	#	#	#	0	#	#	000000000000000000000000000000000000000001000	0.758	0.973	1	53.93	985	663	0.35		13	13
#	#	0	#	0	0	#	#	#	#	#	0	0	#	0	0	#	#	#	0	0	0	#	000010000000000000000000000000001000000000001	0.277	0.880	18	160.41	664	664	0.43		0	134
#	0	#	#	0	#	#	0	0	#	0	#	#	#	0	#	0	0	0	0	0	#	#	000000000000000000000100000000000000000000000	0.405	0.914	1	149.54	959	668	0.48		6	104
0	#	0	0	#	1	#	#	0	#	0	#	0	0	0	#	#	#	#	1	0	0	#	000000000100000000000000000000000000000000000	0.308	0.889	1	48.00	671	671	0.52		0	2
0	#	0	0	#	#	#	#	#	#	#	0	#	0	#	#	0	0	0	#	0	0	0	000000000100000000000000000000000000000000000	0.496	0.932	1	150.32	961	671	0.48		23	90
1	#	0	0	#	#	#	#	#	0	0	#	0	1	#	#	#	1	0	#	#	1	#	000000000000000000000000000000010000000000000	0.570	0.945	1	48.20	958	675	0.43		7	13
1	#	0	#	0	#	0	#	#	0	#	#	0	#	#	0	#	#	0	#	#	1	#	000000000000000000000000000000010000000000000	0.555	0.943	1	51.58	958	675	0.39		7	14
0	#	0	0	0	0	#	#	0	#	#	0	#	0	0	#	#	#	#	0	#	0	#	000000000000000000000000000000100000000000000	0.422	0.917	1	147.82	980	678	0.48		4	50
#	#	#	0	#	#	#	0	#	#	#	0	0	#	0	#	#	#	0	#	0	0	#	000000000000000000000000000000100000000000000	0.368	0.905	1	148.88	980	678	0.35		4	177
#	0	#	#	0	0	0	#	1	0	0	#	0	#	#	0	0	#	#	0	0	0	0	000000000000000000000001000000000000000000000	0.850	0.984	2	125.53	994	680	0.61		9	11
#	0	0	0	#	#	0	0	#	0	0	0	1	0	#	1	0	#	0	0	#	0	#	000000000000000000000000000000000000001000000	0.894	0.989	1	64.00	940	682	0.65		4	4
0	0	0	0	#	0	#	0	#	#	0	0	1	0	#	1	0	#	0	#	#	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	70.25	940	682	0.65		4	4
1	#	0	0	0	#	#	#	#	#	#	#	#	1	0	0	0	1	#	#	0	#	0	000010000000000000000000000000000000000000000	0.394	0.911	1	66.30	950	683	0.48		2	13
1	#	0	0	0	0	#	#	#	#	#	#	#	1	0	0	0	1	#	0	0	#	0	000010000000000000000000000000000000000000000	0.394	0.911	1	66.30	950	683	0.57		2	13
#	0	0	#	0	#	0	0	0	1	0	1	0	#	#	#	1	#	1	0	#	0	#	000000000000000000000000000000000000100000000	0.100	1.000	1	5.50	684	684	0.61		0	0
0	#	0	0	#	#	0	0	#	0	0	#	0	#	0	#	#	#	0	0	0	0	#	000000000000000000000000000000010000000000000	0.437	0.921	1	155.48	949	686	0.57		8	66
0	#	0	0	#	#	0	0	0	0	0	#	0	1	0	#	#	#	0	0	0	0	#	000000000000000000000000000000010000000000000	0.618	0.953	2	101.08	949	686	0.65		8	17
1	#	0	#	#	0	#	0	0	0	#	0	0	#	1	0	#	1	0	0	#	#	#	000010000000000000000000000000000000000000000	0.635	0.956	1	40.67	849	687	0.57		2	3
0	#	#	#	0	#	0	#	0	1	1	1	#	0	#	0	1	0	#	0	#	0	1	000000000000000000000000000000000000100000000	0.100	1.000	1	12.00	688	688	0.61		0	0
#	#	#	#	#	#	#	#	#	0	#	#	0	0	0	0	0	0	#	#	#	0	#	000000000000000000000000000000000001000000000	0.378	0.907	1	140.12	987	689	0.35		3	132
0	0	1	#	0	#	0	#	#	0	0	#	#	#	#	#	#	#	0	0	#	0	0	100000000000000000000000000000000000000000000	0.885	0.988	1	100.30	972	692	0.48		20	22
#	#	1	#	0	0	#	0	0	0	0	0	#	#	0	#	#	0	0	0	#	#	0	100000000000000000000000000000000000000000000	0.928	0.993	1	117.21	877	692	0.57		11	12
0	#	0	0	#	#	0	0	0	#	#	#	0	1	#	#	#	#	0	#	#	#	#	000000000000000000000000000000010000000000000	0.586	0.948	1	90.35	949	693	0.39		13	29
