Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-0.185;0.313	-0.239;0.251	0.027;0.526	#	-0.049;0.468	0.145;0.301	#	-0.097;0.463	#	-0.128;0.287	#	#	#	#	#	#	#	000010	0.083	0.780	1	201.66	49965	43722	0.41		59	174
#	0.700;1.120	0.377;0.827	#	0.433;0.933	0.320;0.770	0.791;1.101	0.231;0.523	0.197;1.001	0.216;0.636	0.533;1.013	0.011;0.453	0.596;0.926	0.117;0.532	#	#	0.296;0.588	001000	1.000	1.000	1	93.00	48723	43723	0.76		3	3
#	0.815;1.095	0.502;0.972	#	#	#	0.494;0.911	#	0.430;0.951	0.093;0.373	0.772;1.052	#	0.246;0.811	#	-0.127;0.473	#	#	001000	1.000	1.000	1	73.67	48729	43729	0.47		3	3
0.136;0.456	#	0.173;0.722	#	#	#	#	-0.174;0.311	#	0.823;1.113	#	#	#	0.230;0.520	0.084;0.334	0.123;0.499	#	000001	1.000	1.000	1	79.33	48736	43736	0.41		3	3
-0.160;0.180	#	-0.603;0.330	#	#	#	#	#	#	#	0.449;0.859	#	#	-0.245;0.245	#	-0.203;0.352	-0.213;0.124	010000	1.000	1.000	1	90.14	49464	43749	0.35		7	7
#	#	#	0.492;0.962	#	#	#	#	0.403;1.054	#	#	#	0.703;1.043	#	0.508;0.828	0.460;0.876	#	001000	1.000	1.000	1	60.00	48751	43751	0.29		3	3
#	#	0.563;0.963	0.492;0.962	0.557;0.922	0.345;0.695	#	0.452;0.762	0.403;1.053	#	0.520;0.870	0.523;0.955	0.703;1.043	0.860;1.140	#	0.544;0.871	0.475;0.951	001000	1.000	1.000	1	60.00	48751	43751	0.71		3	3
0.543;0.813	-0.097;0.504	#	-0.007;0.413	#	0.312;0.792	0.493;0.753	-0.353;0.170	0.512;0.919	0.800;1.200	0.830;1.170	#	#	#	0.035;0.305	#	-0.085;0.163	000010	1.000	1.000	1	51.67	48752	43752	0.65		3	3
-0.130;0.211	0.580;0.920	-0.101;0.190	-0.174;0.467	0.123;0.448	0.156;0.586	0.345;0.745	#	#	#	0.168;0.648	0.744;1.059	0.110;0.440	#	#	0.202;0.883	0.718;1.075	001000	1.000	1.000	1	135.33	48755	43755	0.71		3	3
#	0.087;0.520	-0.012;0.248	-0.094;0.286	-0.083;0.247	#	-0.045;0.235	0.407;0.847	0.742;1.002	-0.043;0.427	-0.009;0.421	0.266;0.747	-0.159;0.321	0.629;1.059	0.354;0.774	0.500;0.827	0.387;0.853	010000	1.000	1.000	1	123.33	48757	43757	0.88		3	3
#	#	#	#	-0.087;0.393	#	#	0.497;0.857	-0.034;0.366	#	#	#	-0.151;0.401	-0.154;0.306	#	#	#	100000	0.051	0.743	1	212.40	49963	43759	0.29		416	1657
-0.489;0.183	#	#	#	-0.207;0.253	0.364;1.109	#	#	#	0.385;1.030	#	0.262;0.508	0.233;0.613	0.023;0.323	#	0.403;0.858	#	010000	0.121	0.810	1	118.57	48760	43760	0.47		3	7
#	#	#	-0.074;0.265	-0.216;0.479	#	#	#	#	#	-0.010;0.320	0.689;1.092	#	0.365;0.775	#	#	0.699;0.967	100000	0.126	0.813	1	140.36	49927	43761	0.35		74	164
0.495;0.845	-0.076;0.753	#	0.316;0.766	#	0.353;0.657	0.390;1.111	-0.029;0.598	0.372;0.614	0.239;0.622	#	#	0.558;0.785	0.272;1.285	#	-0.011;0.325	-0.221;0.946	000100	1.000	1.000	1	105.86	49674	43762	0.71		7	7
0.135;0.565	0.313;0.693	0.423;0.683	0.302;0.712	0.247;0.587	-0.535;0.275	0.261;0.631	0.485;0.775	-0.040;0.220	-0.106;0.274	0.058;0.538	0.267;0.670	0.226;0.526	#	0.185;0.585	0.428;0.804	#	100001	1.000	1.000	1	106.00	48763	43763	0.88		3	3
-0.489;0.206	#	#	#	#	-0.045;0.342	#	#	#	-0.032;0.055	0.037;0.327	#	#	-0.150;0.150	-0.010;0.350	#	#	010000	0.228	0.862	1	192.24	49651	43769	0.35		64	109
#	-0.071;0.339	#	#	0.167;0.487	#	#	-0.134;0.364	#	#	0.108;0.468	#	#	#	#	#	-0.077;0.419	010000	0.079	0.776	2	176.20	49958	43773	0.29		77	229
-0.204;0.206	#	#	#	#	#	-0.543;0.094	#	#	#	0.216;0.616	#	#	#	#	-0.504;0.430	#	010000	0.147	0.825	1	187.40	49793	43774	0.24		10	21
#	#	#	#	#	#	#	0.351;1.189	#	#	#	0.534;1.385	#	#	-0.069;1.015	0.686;1.159	0.622;1.163	100000	0.105	0.798	1	182.88	49976	43781	0.29		546	1314
#	-0.112;0.698	#	#	#	#	#	0.264;0.773	-0.122;0.158	-0.376;0.075	#	0.409;0.713	#	-0.153;0.162	#	#	0.239;0.507	000100	0.080	0.776	1	185.33	49554	43785	0.41		40	126
#	0.682;1.182	#	0.592;0.982	#	#	#	#	#	#	0.785;1.140	#	#	-0.149;0.251	0.141;0.581	#	#	010000	0.239	0.867	1	66.10	48798	43798	0.29		6	10
#	#	0.501;0.811	#	0.443;1.175	#	0.430;1.083	#	-0.112;0.378	#	#	0.144;0.438	0.655;0.915	-0.099;0.356	#	#	#	010000	1.000	1.000	1	66.00	48798	43798	0.41		3	3
#	-0.395;0.148	-0.287;0.216	-0.218;0.282	-0.242;0.402	#	#	0.671;0.966	-0.134;0.186	-0.245;0.075	-0.117;0.163	0.410;0.832	#	#	0.493;0.751	0.424;0.845	0.365;0.738	000100	0.137	0.819	1	224.88	49683	43811	0.71		46	108
#	#	#	#	#	#	0.045;0.505	0.231;0.797	#	#	-0.127;0.253	0.457;0.703	#	#	#	#	#	001000	0.055	0.748	1	199.06	49997	43820	0.24		265	1001
#	0.066;0.368	#	#	0.139;0.667	0.408;0.770	#	#	#	#	#	#	0.218;0.478	#	#	0.417;0.803	#	001000	0.174	0.840	1	214.59	49880	43820	0.29		42	81
-0.489;0.365	0.800;1.200	0.178;0.598	#	#	#	#	#	0.056;0.376	0.173;0.453	#	#	-0.196;0.254	-0.129;0.301	#	#	0.478;0.904	010000	1.000	1.000	1	93.33	48832	43832	0.47		3	3
#	0.373;0.663	#	#	#	#	#	0.214;0.474	0.678;0.938	0.617;0.955	#	#	0.065;0.480	#	-0.153;0.351	0.101;0.609	-0.032;0.444	000001	1.000	1.000	1	109.00	48834	43834	0.47		3	3
#	#	#	#	#	#	#	#	#	#	-0.395;0.988	0.148;0.686	#	#	#	-0.084;0.791	#	000001	0.044	0.731	1	188.38	49995	43835	0.18		819	3769
#	-0.092;0.308	#	#	#	0.175;0.259	#	#	0.021;0.301	#	-0.313;0.409	-0.246;0.432	-0.165;0.345	-0.094;0.312	-0.107;0.163	#	#	000010	0.113	0.804	1	172.90	49965	43837	0.47		19	46
#	-0.239;0.140	0.027;0.526	#	#	#	#	#	#	-0.128;0.287	#	#	#	#	#	#	#	000010	0.044	0.732	1	191.23	49998	43838	0.18		308	1686
0.189;0.589	0.239;0.559	0.367;0.847	#	0.015;0.305	-0.034;0.436	0.110;0.450	0.289;0.649	0.168;0.668	0.338;0.368	0.179;0.368	0.370;0.645	0.468;0.928	0.225;0.525	0.224;0.604	0.357;0.644	0.498;0.865	001010	0.100	1.000	1	162.79	43843	43843	0.94		0	0
0.189;0.589	0.239;0.559	0.367;0.847	#	0.015;0.305	-0.034;0.436	0.110;0.450	0.289;0.649	0.168;0.668	0.338;0.628	0.179;0.499	0.370;0.412	0.468;0.928	0.225;0.525	0.224;0.604	0.357;0.644	0.498;0.865	001010	0.100	1.000	1	162.79	43843	43843	0.94		0	0
#	#	#	0.076;0.476	-0.050;0.468	#	0.044;0.514	-0.080;0.667	#	#	#	#	#	#	0.103;0.819	#	-0.363;0.508	000010	0.070	0.766	1	212.97	49993	43854	0.35		244	871
#	#	#	0.522;0.852	#	0.236;0.692	#	#	#	0.194;0.674	0.744;1.074	#	#	#	0.270;0.700	#	0.266;0.742	000001	1.000	1.000	1	108.29	49602	43857	0.35		15	15
#	#	-0.207;0.223	#	#	#	-0.163;0.312	#	#	0.457;1.030	#	-0.126;0.899	#	#	#	#	#	010000	0.056	0.750	1	131.90	49979	43862	0.24		82	280
#	0.722;1.160	-0.160;0.530	0.359;0.846	#	#	0.538;0.978	#	0.117;0.487	-0.213;0.420	-0.112;0.438	#	-0.029;0.421	#	#	#	#	010000	1.000	1.000	1	62.33	48865	43865	0.47		3	3
#	0.840;1.102	0.110;0.428	0.359;0.690	#	#	#	#	#	0.135;0.485	#	-0.162;0.329	0.185;0.535	-0.220;0.356	#	0.307;0.703	#	010000	1.000	1.000	1	62.33	48865	43865	0.47		3	3
-0.063;0.180	#	-0.221;0.292	#	#	#	#	-0.134;0.240	0.027;0.427	#	#	-0.226;0.226	#	#	#	-0.466;0.136	-0.368;0.159	010000	0.634	0.955	1	161.74	49992	43871	0.41		123	142
-0.123;0.137	-0.218;0.232	-0.242;0.258	-0.236;0.254	-0.131;0.149	-0.235;0.265	#	0.593;1.053	0.011;0.341	-0.199;0.241	-0.188;0.202	0.577;0.894	0.090;0.340	0.586;0.986	0.574;0.984	0.591;1.076	0.617;0.965	001110	0.008	0.619	1	141.57	48875	43875	0.94		3	7
0.499;0.859	-0.196;0.204	0.213;0.713	-0.072;0.318	#	#	0.556;0.996	#	#	0.403;0.763	0.705;0.995	0.525;0.810	#	0.346;0.746	0.357;0.827	#	0.545;0.922	100001	1.000	1.000	1	65.00	48884	43884	0.65		3	3
#	#	0.795;1.205	#	0.350;0.620	0.202;0.672	#	#	-0.056;0.254	-0.154;0.276	0.193;0.663	0.403;0.796	#	#	#	0.320;0.597	0.190;0.597	100010	1.000	1.000	1	72.33	48888	43888	0.53		3	3
#	#	0.795;1.205	#	0.350;0.620	0.202;0.672	#	#	-0.056;0.254	#	0.193;0.663	0.403;0.796	-0.055;0.235	#	0.517;1.017	0.320;0.597	0.190;0.597	100010	1.000	1.000	1	72.33	48888	43888	0.59		3	3
#	#	#	#	0.323;0.445	#	#	#	#	#	-0.117;0.238	#	0.174;1.062	#	0.294;0.794	0.280;0.723	0.413;0.721	000001	0.144	0.824	1	170.69	49732	43892	0.35		17	36
#	0.188;0.518	#	#	#	-0.131;0.933	-0.407;0.514	#	#	#	#	#	#	0.067;0.312	#	#	0.000;0.708	000010	0.058	0.752	1	215.72	49918	43894	0.29		131	576
-0.208;0.450	-0.112;0.308	-0.287;0.142	-0.187;0.464	-0.242;0.402	#	-0.191;0.178	#	-0.165;0.155	#	#	0.563;0.893	-0.586;0.144	#	0.493;0.751	#	#	000100	0.170	0.838	1	222.86	49931	43896	0.59		274	581
#	0.348;0.658	#	#	#	#	#	0.137;0.597	#	#	#	#	0.433;0.575	#	#	#	#	000001	0.062	0.757	1	140.59	49746	43906	0.18		36	112
#	-0.136;0.164	#	#	0.312;0.802	0.332;1.030	0.007;0.367	-0.118;0.232	#	0.440;1.160	#	0.310;0.649	-0.136;0.224	0.017;0.267	0.302;0.732	#	#	000001	1.000	1.000	1	43.00	48923	43923	0.59		3	3
#	-0.116;0.554	-0.287;0.142	#	#	-0.084;0.376	-0.152;0.178	0.570;0.767	#	-0.245;0.075	-0.163;0.809	0.540;0.785	-0.824;0.144	-0.209;0.180	#	#	-0.052;0.738	000100	0.329	0.895	1	252.60	49825	43928	0.65		117	176
#	#	#	-0.074;0.265	-0.216;0.479	-0.598;0.238	#	#	-0.133;0.277	#	#	#	#	0.365;0.775	#	#	0.825;1.163	100000	0.803	0.978	1	167.95	49549	43931	0.35		20	23
#	#	#	0.099;0.449	#	-0.693;0.222	#	0.102;0.833	#	-0.245;0.306	#	#	-0.136;0.144	-0.034;0.162	0.239;0.629	#	0.268;0.810	000100	0.075	0.772	1	185.39	49901	43935	0.47		60	214
#	#	#	#	#	#	0.157;1.576	0.758;1.148	#	#	#	0.534;1.190	-0.222;0.312	#	0.292;1.197	#	#	100000	0.262	0.875	1	150.11	49858	43939	0.29		58	93
#	0.066;0.629	#	#	-0.206;0.719	0.484;0.974	0.059;0.520	#	0.164;0.998	0.485;0.845	#	#	-0.138;0.322	0.146;0.389	0.339;0.942	0.434;0.912	0.488;1.157	001000	1.000	1.000	1	106.33	48940	43940	0.65		3	3
-0.109;0.587	-0.182;0.218	#	#	-0.108;0.703	0.440;0.755	#	#	-0.161;0.209	0.013;0.343	#	-0.045;0.446	0.165;1.062	#	#	0.163;0.608	0.240;0.518	000001	1.000	1.000	1	123.00	48948	43948	0.59		3	3
-0.157;0.233	#	-0.245;0.245	-0.160;0.314	#	#	#	0.076;0.264	-0.025;0.614	#	#	#	#	#	#	#	#	000010	0.072	0.768	1	187.79	49998	43952	0.29		146	491
#	-0.215;0.235	-0.194;0.246	-0.160;0.382	-0.025;0.479	-0.222;0.978	-0.018;0.582	#	#	-0.010;0.203	#	0.893;1.245	-0.222;0.401	-0.154;0.169	#	0.511;1.496	#	100000	0.625	0.954	1	212.63	49858	43955	0.65		50	58
0.417;0.767	#	0.532;0.992	0.772;1.042	0.675;1.155	-0.008;0.342	#	0.180;0.590	#	#	0.692;1.132	#	#	#	#	-0.061;0.485	0.067;0.364	000001	1.000	1.000	1	74.00	48964	43964	0.53		3	3
#	-0.021;0.429	-0.160;0.155	#	-0.200;0.495	#	-0.100;0.360	-0.225;0.429	-0.231;0.819	#	#	#	#	#	#	#	#	010000	0.139	0.821	1	189.06	49996	43967	0.35		498	1044
0.067;0.317	#	0.422;0.682	#	#	#	-0.407;0.555	#	-0.070;0.350	0.544;0.794	-0.002;0.596	#	0.088;0.626	#	#	#	#	000010	0.062	0.758	1	127.73	48971	43971	0.41		3	11
#	#	#	0.012;0.352	#	#	-0.026;0.423	0.086;0.640	#	#	#	0.148;0.605	0.182;0.662	0.490;1.191	#	#	#	000001	0.244	0.869	1	154.01	49920	43974	0.35		56	90
#	#	#	0.012;0.352	-0.201;0.239	#	#	0.086;0.640	#	#	#	#	0.182;0.736	0.490;1.191	#	0.329;0.616	0.321;0.966	000001	0.177	0.841	2	152.81	49920	43992	0.41		36	66
0.762;1.232	#	0.725;1.165	#	0.358;0.608	0.734;1.054	0.314;0.754	0.175;0.605	0.560;0.920	0.795;1.205	-1.192;0.871	#	0.760;1.240	#	0.220;0.401	0.373;0.630	0.388;0.745	000010	1.000	1.000	1	78.33	49037	44037	0.76		3	3
#	#	-0.155;0.303	-0.192;0.165	#	0.045;0.305	#	0.446;0.830	#	#	#	#	0.089;0.483	0.057;0.519	#	#	#	001000	0.132	0.816	1	211.18	49962	44038	0.35		160	336
-0.190;0.270	#	#	#	#	0.168;0.845	#	0.154;0.646	#	0.623;1.124	#	#	#	0.060;0.748	#	#	#	000001	0.085	0.781	1	131.87	49457	44041	0.29		27	67
#	-0.217;0.243	#	#	-0.126;0.134	0.870;1.130	#	#	#	0.662;1.142	-0.123;0.167	0.751;1.007	0.750;1.250	0.030;0.410	0.535;0.985	0.717;1.054	#	000010	1.000	1.000	1	84.50	49046	44046	0.59		6	6
#	#	#	0.221;0.589	#	#	0.192;0.632	#	#	#	#	0.266;0.732	#	#	#	0.187;0.861	#	000010	0.045	0.734	1	179.95	49998	44047	0.24		131	698
#	#	0.372;0.722	#	#	#	#	0.086;0.640	0.199;0.720	#	-0.117;0.471	#	#	0.141;0.560	0.452;0.902	#	#	000001	0.121	0.810	1	163.34	49844	44055	0.35		33	77
0.163;0.687	#	#	#	#	-0.055;0.357	#	#	0.268;1.053	0.215;0.665	#	#	0.805;1.195	#	#	-0.084;0.411	0.496;0.863	000001	1.000	1.000	1	147.00	49055	44055	0.41		3	3
-0.192;0.289	#	-0.287;0.330	#	#	#	#	#	-0.122;0.324	#	#	#	-0.136;0.099	#	#	#	0.244;0.611	000100	0.053	0.745	1	195.64	49901	44059	0.29		142	709
-0.489;0.180	#	#	#	#	0.334;1.109	-0.180;0.735	#	#	#	#	-0.017;0.337	#	-0.121;0.440	#	#	-0.174;0.319	010000	0.327	0.894	1	136.17	49958	44074	0.35		78	112
-0.027;0.393	0.830;1.170	0.352;0.660	#	0.026;0.316	#	#	#	#	0.484;0.784	#	-0.211;0.761	0.065;0.385	-0.237;0.402	#	0.052;0.541	-0.218;0.218	010000	1.000	1.000	1	60.67	49076	44076	0.59		3	3
#	0.005;0.554	#	#	-0.072;0.288	#	#	#	#	-0.245;0.075	0.010;0.311	0.270;0.785	#	0.119;0.217	#	#	0.426;0.738	000100	0.216	0.858	1	254.77	49616	44084	0.41		36	68
#	#	0.640;0.715	0.438;0.898	#	0.263;0.822	#	#	#	#	#	#	#	0.250;0.593	#	0.318;0.791	#	000001	0.524	0.938	1	138.90	49765	44089	0.29		13	16
#	0.304;0.684	#	0.500;1.186	#	0.263;0.809	#	0.138;0.638	0.717;1.057	#	#	#	#	0.250;1.191	#	#	0.427;1.030	000001	1.000	1.000	1	78.65	49567	44089	0.41		11	11
#	#	-0.193;0.257	#	-0.132;0.189	-0.212;0.181	#	#	#	#	#	0.762;1.597	#	#	0.448;1.156	0.511;1.496	#	100000	0.155	0.830	1	189.12	49976	44101	0.35		232	460
-0.128;0.182	#	#	-0.121;0.149	#	-0.079;0.251	#	#	#	0.598;0.868	-0.172;0.278	#	-0.222;0.411	#	0.648;1.197	#	#	100000	0.121	0.810	1	131.96	49101	44101	0.41		6	14
#	0.369;0.904	#	#	#	0.021;0.933	#	#	#	#	#	0.218;0.717	#	#	#	#	0.318;0.804	000001	0.115	0.805	1	165.05	49995	44107	0.24		233	549
#	-0.112;0.458	0.418;1.120	0.181;0.771	#	0.209;0.599	#	0.491;0.695	#	#	#	0.162;0.880	#	#	0.042;0.372	#	#	000100	0.094	0.789	1	141.85	49539	44109	0.41		7	19
0.164;0.642	#	0.331;0.591	0.093;0.423	#	#	#	#	#	#	#	#	#	#	#	#	#	000001	0.090	0.786	1	167.89	49995	44112	0.18		124	330
-0.489;0.206	#	#	#	#	-0.045;0.264	#	#	#	-0.190;0.055	#	#	0.682;1.213	#	#	#	#	010000	0.039	0.722	1	126.33	49116	44116	0.24		3	18
#	-0.162;0.742	#	0.165;0.585	#	-0.677;0.342	#	#	-0.150;0.419	-0.032;0.287	0.037;0.327	-0.162;0.386	#	-0.150;0.150	-0.055;0.350	#	#	010000	0.095	0.790	1	164.91	49487	44116	0.53		25	62
#	#	#	#	#	-0.175;0.671	#	#	0.273;0.812	#	#	#	0.261;1.004	#	#	#	#	000001	0.078	0.774	1	156.98	49984	44117	0.18		270	784
#	0.234;0.554	#	0.012;0.352	#	#	#	#	#	0.455;1.023	0.103;0.709	#	#	0.490;1.191	#	#	#	000001	0.128	0.814	1	149.24	49732	44117	0.29		21	43
#	#	-0.330;0.392	#	#	#	0.059;0.382	#	0.090;0.591	#	#	0.322;0.986	0.074;0.984	0.134;0.395	0.005;0.495	#	0.410;0.886	001000	0.102	0.796	1	232.48	49962	44126	0.47		79	195
-0.141;0.259	-0.099;0.554	#	0.519;0.919	#	#	#	0.313;1.084	#	0.514;0.784	-0.116;0.215	#	#	-0.219;0.281	#	0.438;0.804	0.125;0.511	000100	0.121	0.810	1	63.43	49128	44128	0.53		3	7
#	#	#	-0.715;0.400	#	0.539;0.965	#	0.086;0.640	#	0.623;1.015	#	#	#	-0.110;0.310	0.067;0.487	0.384;0.720	#	000001	1.000	1.000	1	156.67	49129	44129	0.41		6	6
#	-0.112;0.491	-0.287;0.148	-0.187;0.145	#	#	-0.191;0.178	#	-0.181;0.189	0.154;0.445	0.010;0.025	0.270;0.785	-1.071;0.228	#	0.493;0.751	0.383;0.719	#	000100	0.676	0.962	1	174.69	49343	44131	0.65		10	13
#	-0.105;0.205	#	-0.074;0.265	#	-0.598;0.238	#	0.450;0.820	#	#	#	#	#	0.365;0.775	#	#	0.795;1.163	100000	1.000	1.000	1	157.29	49584	44134	0.35		25	25
#	#	#	-0.074;0.265	#	-0.598;0.238	#	0.450;0.820	#	#	-0.134;0.136	#	#	0.365;0.775	#	#	0.795;1.163	100000	0.662	0.960	1	140.49	49584	44134	0.35		29	33
#	#	#	#	#	0.078;0.719	-0.213;0.247	#	-0.014;0.173	#	-0.237;0.213	0.396;1.037	#	-0.317;0.438	#	0.725;0.992	0.460;0.807	100000	0.176	0.840	2	178.10	49888	44136	0.47		49	94
#	#	0.021;0.371	0.382;0.737	0.444;0.854	0.259;0.478	#	0.711;1.131	-0.247;0.209	#	#	#	-0.139;0.321	#	0.702;0.962	#	#	100000	1.000	1.000	1	146.33	49136	44136	0.47		3	3
#	#	#	#	#	#	#	0.569;1.073	-0.007;0.423	#	0.281;0.984	0.148;0.717	#	0.214;0.514	#	0.613;0.940	#	000001	0.104	0.797	1	152.04	49897	44137	0.35		20	51
#	#	0.102;0.562	0.241;0.621	#	#	#	#	#	#	0.261;0.984	0.147;0.717	-0.133;0.217	#	#	0.613;0.940	#	000001	0.195	0.849	1	117.33	49887	44137	0.35		23	42
0.512;0.862	#	#	0.423;0.893	0.530;1.000	#	0.755;1.245	#	0.116;0.496	0.473;0.903	#	-0.076;0.405	0.259;0.569	0.061;0.361	#	0.150;0.427	#	000001	1.000	1.000	1	71.67	49152	44152	0.59		3	3
0.512;0.862	#	#	0.423;0.893	#	#	#	#	0.116;0.496	0.473;0.903	#	#	0.189;0.639	#	#	0.150;0.427	#	000001	0.115	0.806	1	102.47	49152	44152	0.35		5	12
#	-0.413;0.282	#	#	0.069;0.479	#	#	0.447;0.907	#	#	#	0.535;0.800	-0.182;0.625	#	0.704;1.135	#	0.401;0.659	100000	0.079	0.775	1	179.78	48484	44153	0.41		6	23
0.039;0.339	-0.092;0.308	#	#	-0.036;0.468	0.145;0.301	#	#	#	#	#	-0.167;0.167	#	#	0.068;0.318	#	#	000010	0.246	0.869	1	188.75	49943	44159	0.35		17	28
-0.479;0.464	#	-0.155;0.170	#	#	0.048;0.428	0.059;0.564	#	0.061;0.371	#	#	#	#	0.079;0.519	#	0.441;0.899	0.447;0.695	001000	0.176	0.840	1	263.59	49962	44165	0.47		89	167
#	#	#	0.702;1.022	#	#	#	0.255;0.745	#	0.177;0.906	#	0.255;0.612	#	#	#	#	0.447;0.824	000001	0.412	0.915	1	115.26	49984	44168	0.29		41	55
0.389;0.719	#	0.575;1.061	#	#	0.433;0.783	#	#	0.664;1.064	0.566;0.798	#	0.330;0.628	0.398;0.678	#	0.203;0.663	#	#	000001	1.000	1.000	2	109.33	49168	44168	0.47		6	6
0.007;0.447	0.491;0.781	-0.092;0.218	-0.038;0.442	-0.094;0.186	0.316;0.868	-0.017;0.413	0.251;0.640	0.810;1.034	#	-0.293;-0.185	#	0.433;0.965	#	0.340;0.830	#	0.390;0.863	000001	0.100	1.000	1	92.50	44173	44173	0.76		0	0
-0.160;0.210	0.777;1.207	0.657;0.967	0.781;1.141	#	0.721;1.021	0.805;1.195	0.190;0.590	-0.172;0.238	#	#	0.498;0.955	#	0.087;0.417	0.684;1.064	0.348;0.615	0.415;0.851	010000	1.000	1.000	1	54.33	49175	44175	0.76		3	3
-0.180;0.180	-0.041;0.309	#	0.436;0.876	#	0.565;0.947	#	#	#	#	#	#	#	#	#	#	-0.077;0.419	010000	0.228	0.863	1	73.30	49601	44185	0.29		10	17
#	#	#	#	-0.172;0.238	0.547;0.985	#	#	#	0.457;0.847	#	#	#	#	#	#	#	010000	0.077	0.774	1	124.15	49979	44185	0.18		40	118
0.339;0.739	-0.121;0.199	0.491;0.841	0.397;0.897	0.247;0.557	#	-0.115;0.295	0.338;0.808	-0.164;0.236	#	-0.015;0.315	0.301;0.762	0.288;0.331	-0.211;0.289	0.417;0.897	0.447;0.686	0.264;0.581	000110	0.100	1.000	1	74.00	44189	44189	0.88		0	0
-0.001;0.289	-0.160;0.190	0.182;0.371	0.169;0.649	-0.171;0.479	#	#	0.677;1.148	-0.087;0.495	0.124;0.497	#	0.534;1.597	-0.151;0.401	#	-0.069;1.015	0.783;1.009	0.576;1.002	100000	0.275	0.879	1	156.64	49243	44190	0.76		7	11
#	#	0.021;0.542	#	-0.151;0.364	0.099;0.409	#	#	#	#	#	#	#	#	#	0.686;1.159	0.731;1.028	100000	0.204	0.853	1	178.72	49976	44190	0.29		122	211
0.010;0.450	#	-0.287;0.142	#	-0.242;0.402	#	#	0.613;1.084	#	-0.245;0.075	#	#	-0.136;0.088	#	0.493;0.751	0.408;0.719	-0.505;0.738	000100	0.585	0.948	1	268.97	49825	44191	0.53		68	83
#	0.385;0.755	#	#	#	#	-0.018;0.234	0.708;1.362	#	-0.197;0.299	#	0.893;1.245	-0.222;0.401	-0.096;0.264	#	0.511;1.496	#	100000	1.000	1.000	1	163.67	49192	44192	0.47		3	3
0.666;0.976	#	-0.184;0.196	#	#	-0.001;0.409	#	#	0.015;0.495	#	#	#	#	#	0.334;0.834	#	0.675;1.163	100000	1.000	1.000	1	115.17	49207	44207	0.35		6	6
-0.204;0.206	#	#	#	-0.236;0.702	#	-0.225;0.197	-0.519;0.145	-0.215;0.127	#	#	-0.216;0.033	-0.046;0.145	-0.143;0.267	-0.155;0.155	#	#	010000	0.915	0.991	1	203.65	49996	44209	0.53		73	75
-0.321;0.928	#	-0.453;0.142	-0.089;0.464	-0.279;0.402	#	#	0.240;0.833	#	-0.245;0.445	0.010;0.381	0.467;0.893	#	-0.153;0.180	0.493;0.751	0.408;0.942	0.117;0.738	000100	0.172	0.839	1	224.41	49931	44215	0.71		225	475
#	#	#	#	#	0.048;0.305	-0.372;0.400	#	0.196;0.718	#	0.201;0.521	0.047;0.440	#	0.265;0.457	#	0.300;1.281	#	001000	0.151	0.828	1	216.80	49661	44216	0.41		14	29
#	#	#	#	#	#	0.254;0.633	#	0.383;0.683	#	0.304;0.574	0.170;0.415	#	#	#	#	#	001000	0.124	0.812	1	180.22	49237	44220	0.24		18	46
#	#	#	#	#	#	0.254;0.633	#	0.313;0.683	#	#	0.170;0.415	#	#	#	#	0.438;0.785	001000	0.079	0.776	1	171.55	49353	44220	0.24		14	49
0.460;0.920	-0.031;0.964	0.427;0.677	#	0.058;0.358	#	#	#	0.090;0.765	#	-0.098;0.551	#	#	#	#	#	#	001000	0.093	0.788	1	142.95	49769	44226	0.35		25	63
0.372;0.642	#	#	#	-0.324;0.427	#	#	#	0.379;0.759	-0.030;0.370	0.421;0.761	#	#	#	0.067;0.747	0.648;0.978	0.708;0.823	000001	0.100	1.000	1	188.00	44228	44228	0.47		0	0
-0.180;0.220	#	#	-0.062;0.497	#	#	#	0.446;0.806	#	-0.035;0.628	#	#	#	0.039;0.519	#	0.406;0.899	#	001000	0.049	0.740	1	213.07	49997	44231	0.35		327	1279
#	#	#	#	#	#	#	#	#	#	#	-0.017;0.226	#	#	#	#	-0.174;0.319	010000	0.216	0.858	1	152.67	49996	44234	0.12		402	694
-0.179;0.246	#	-0.051;0.329	#	#	#	-0.188;0.990	#	#	#	#	#	#	-0.135;0.185	0.704;1.015	#	#	100000	0.153	0.829	1	195.87	49976	44235	0.29		310	642
-0.186;0.390	0.005;0.554	#	-0.186;0.166	#	#	-0.191;0.178	#	-0.165;0.570	#	-0.163;0.311	#	-0.586;0.144	-0.176;0.235	#	#	#	000100	0.090	0.786	1	213.50	49931	44240	0.47		402	1197
0.855;1.145	#	#	0.815;1.185	0.874;1.124	#	#	#	0.820;1.180	#	0.760;1.024	0.342;0.794	0.123;0.503	#	#	0.270;0.735	#	000001	1.000	1.000	1	78.33	49244	44244	0.47		3	3
-0.097;0.286	#	-0.213;0.267	-0.160;0.144	-0.025;0.479	#	-0.018;0.582	#	#	-0.032;0.438	#	0.851;1.245	-0.222;0.401	-0.154;0.169	#	#	#	100000	0.413	0.915	1	207.13	49858	44245	0.53		94	130
