landmass	zone	area	population	language	religion	bars	stripes	colours	circles	crosses	saltires	quarters	sunstars	crescent	triangle	icon	animate	text	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	1	-4512.550;7808.550	#	6	#	#	3	#	0	#	#	0	0	0	#	1	#	#	1000000	0.000	0.429	1	7.00	947	947	0.47		1	1
#	1	-4512.550;7808.550	#	6	#	#	3	#	0	#	#	0	0	0	0	1	#	#	0100100	0.003	0.714	1	7.00	947	947	0.53		0	0
#	1	#	-297.360;297.360	8	2	#	#	2	0	0	0	0	0	0	#	#	0	0	1000100	0.100	1.000	1	6.00	948	948	0.68		0	0
1	#	#	-135.120;147.120	3	#	2	#	2	0	0	#	#	0	0	0	#	#	#	1000010	0.100	1.000	1	5.00	951	951	0.53		0	0
#	#	#	#	7	#	0	#	#	#	1	1	#	0	#	#	1	1	#	0100001	0.000	-0.143	1	8.00	953	953	0.37		1	1
#	#	#	#	7	#	0	#	#	#	1	1	#	0	#	#	1	1	#	1011100	0.000	0.429	1	8.00	953	953	0.37		1	1
#	#	#	-210.680;251.960	#	#	1	3	#	#	0	0	#	0	0	0	0	#	0	0000100	0.000	0.188	1	11.00	954	954	0.53		0	0
5	#	#	-241.960;212.680	#	#	#	3	#	#	0	0	0	0	0	#	#	0	#	1000000	0.000	0.143	1	10.00	954	954	0.47		1	1
#	4	#	-271.280;303.280	#	#	#	#	5	#	#	0	#	#	0	#	#	#	0	1100000	0.000	0.448	1	7.80	955	955	0.32		0	0
#	#	-4718.430;8488.700	#	#	#	#	2	#	#	#	0	0	1	0	#	0	#	0	1101010	0.035	-0.714	1	8.00	955	955	0.42		0	1
#	1	#	#	1	#	0	#	#	#	0	#	0	#	#	0	1	#	#	1011100	0.050	0.714	1	6.25	956	956	0.37		0	0
#	#	-5040.450;5040.450	-272.160;272.160	#	#	0	#	#	#	0	0	0	#	0	#	1	1	0	1001100	0.000	0.143	1	8.50	956	956	0.53		1	2
3	4	#	-299.680;375.680	#	#	#	#	#	0	#	0	#	#	0	#	#	0	#	1001000	0.000	0.429	1	10.50	957	957	0.37		1	2
#	#	-5575.520;6073.520	#	#	#	0	#	3	0	#	0	#	0	#	#	#	#	#	0001010	0.000	-0.086	1	8.60	1000	958	0.32		1	10
5	#	-2122.250;3478.250	-312.760;382.760	#	3	0	0	3	#	0	#	#	#	0	#	#	#	0	1000000	0.000	0.429	1	6.00	960	960	0.53		1	1
5	#	-2122.250;3478.250	-312.760;382.760	#	3	0	0	3	#	0	#	#	#	0	#	#	#	0	0010100	0.035	0.714	1	6.00	960	960	0.53		1	1
#	#	-5288.530;6584.530	-251.120;283.120	10	#	0	3	5	0	#	#	#	#	#	0	1	#	0	1101110	1.000	1.000	1	10.00	961	961	0.53		1	1
#	#	#	-271.280;303.280	#	#	0	#	#	#	0	#	0	1	#	#	1	0	0	1101010	0.002	0.643	1	12.50	961	961	0.42		0	0
5	#	-4718.430;8488.700	#	#	#	#	3	5	0	0	0	0	1	0	0	#	#	0	1101010	0.002	0.643	1	8.00	961	961	0.63		0	0
#	1	#	#	10	#	#	3	4	#	0	0	#	#	0	#	0	0	0	1110100	1.000	1.000	1	17.00	962	962	0.53		1	1
4	#	-6608.590;6608.590	-226.800;226.800	#	#	#	0	#	#	#	0	#	#	0	0	0	0	0	1100100	0.035	0.714	1	7.50	963	963	0.53		1	2
4	2	-6608.590;6608.590	#	#	1	#	0	#	#	#	0	#	#	0	0	#	0	0	1100100	0.100	1.000	1	7.75	963	963	0.53		0	0
3	#	#	-291.320;293.320	6	#	0	#	#	0	#	0	#	#	0	0	#	1	0	0100100	0.035	0.714	1	13.00	964	964	0.53		1	1
3	#	#	-291.320;293.320	6	#	#	#	#	0	#	#	#	#	0	0	#	1	0	0101100	0.000	0.467	1	9.20	964	964	0.42		0	0
#	#	-6506.690;8950.690	#	#	1	#	#	3	0	#	0	0	0	#	0	0	#	0	1101000	0.000	0.048	1	10.00	965	965	0.53		1	3
4	#	#	-135.080;137.080	#	#	0	#	#	#	0	0	0	#	#	#	1	#	#	1011111	1.000	1.000	1	5.00	966	966	0.37		1	1
#	#	-3007.270;3041.270	-371.960;373.960	#	#	0	5	#	0	#	0	0	0	0	0	1	#	#	0000011	0.000	-0.143	1	8.25	966	966	0.58		0	0
#	#	-3007.270;3041.270	-371.960;373.960	10	#	0	5	#	0	#	0	#	0	0	#	#	#	0	0000011	0.000	-0.143	1	8.25	966	966	0.53		0	0
#	1	-7165.640;7171.640	#	4	#	#	#	#	0	0	#	#	0	#	0	0	#	0	1010100	1.000	1.000	1	5.00	967	967	0.47		1	1
5	#	-1906.310;5038.310	-234.880;238.880	10	6	#	#	3	#	#	#	#	#	#	1	#	#	0	1000000	0.000	0.429	1	6.40	968	968	0.42		0	0
6	2	#	-39.560;353.560	10	#	0	#	2	#	#	0	#	0	0	0	0	0	#	1000100	0.100	1.000	1	4.42	969	969	0.63		0	0
#	#	-5307.650;9253.650	-74.200;228.200	2	0	3	0	4	0	#	0	#	0	#	0	#	1	0	0000001	0.000	0.143	1	7.00	970	970	0.68		1	1
#	#	-5307.650;9253.650	-74.200;228.200	2	0	3	0	4	0	#	0	#	0	#	0	#	1	0	1100100	0.035	0.714	1	7.00	970	970	0.68		1	1
5	1	#	#	#	7	0	0	4	#	0	#	#	#	#	0	1	#	0	1000000	0.000	0.143	1	5.00	972	972	0.53		1	1
5	1	#	#	#	7	0	0	4	#	0	#	#	#	#	0	1	#	0	0010110	0.035	0.714	1	5.00	972	972	0.53		1	1
1	4	-5491.500;5709.500	-284.320;300.320	2	#	3	#	#	0	#	0	#	#	#	#	0	0	0	0010100	0.100	1.000	1	6.60	973	973	0.58		0	0
1	4	-5491.500;5709.500	-284.320;300.320	2	#	3	#	2	0	#	#	#	#	#	0	0	0	0	0010100	0.100	1.000	1	6.60	973	973	0.63		0	0
#	3	#	#	6	#	#	#	#	1	#	0	#	#	#	0	0	#	1	0100100	0.000	0.429	1	8.00	974	974	0.37		1	1
#	3	#	#	6	#	#	#	#	1	#	0	#	#	#	0	0	#	1	0011000	0.000	0.429	2	8.00	974	974	0.37		1	1
#	3	#	#	6	#	#	#	#	1	#	0	#	22	#	0	0	0	1	0011000	0.000	0.429	1	8.00	974	974	0.47		0	0
#	1	-7111.640;7225.640	-129.040;133.040	3	7	0	#	4	#	#	#	1	1	0	#	#	0	#	0101100	0.035	0.714	1	7.00	975	975	0.58		1	1
#	1	-7111.640;7225.640	-129.040;133.040	3	7	0	#	4	#	#	#	1	1	0	#	#	0	#	1000000	0.000	0.143	1	7.00	975	975	0.58		1	1
#	1	-5796.520;5852.520	#	#	#	0	#	4	0	0	0	0	#	0	#	0	#	#	1000100	0.000	0.429	1	10.00	988	977	0.53		3	3
#	1	-5796.520;5852.520	#	#	#	0	#	4	0	0	0	0	#	0	#	0	#	#	0100000	0.000	0.143	1	10.00	988	977	0.53		3	3
#	3	#	-347.760;347.760	#	1	0	0	#	#	0	#	#	#	#	#	#	#	0	0010100	0.003	0.714	1	7.00	979	979	0.37		0	0
#	3	#	-262.080;241.920	#	1	0	0	#	0	0	#	1	#	#	#	#	0	#	1010100	0.100	1.000	1	7.00	979	979	0.47		0	0
1	4	-6160.550;6160.550	#	#	#	0	0	6	#	#	#	1	#	#	0	#	1	#	0010101	0.000	0.143	1	7.50	982	982	0.47		0	0
4	#	-5040.450;5040.450	#	#	1	0	0	7	#	#	#	#	#	#	#	#	#	0	1111101	1.000	1.000	1	10.00	983	983	0.37		1	1
#	#	-4368.390;4081.360	-236.880;236.880	1	#	#	0	#	0	#	1	#	0	#	#	#	#	#	0010100	0.035	0.714	1	12.00	983	983	0.37		1	1
4	#	-5040.450;4368.390	#	#	#	0	#	7	0	1	#	#	0	#	0	1	#	0	1011100	0.000	0.262	1	8.60	983	983	0.53		0	0
#	4	#	#	6	1	#	#	#	#	#	0	#	0	0	0	#	#	0	1010100	0.037	0.905	1	8.67	984	984	0.42		0	0
#	1	#	#	#	#	0	2	2	0	#	0	0	1	0	0	0	#	0	0010100	0.100	1.000	1	4.38	985	985	0.63		0	0
3	#	#	#	3	0	3	#	3	#	0	0	#	0	#	0	#	0	0	1010100	1.000	1.000	1	7.00	987	987	0.58		1	1
#	#	#	-262.080;262.080	8	#	#	2	#	0	0	0	#	0	0	#	#	#	0	0100000	0.000	0.262	1	9.53	988	988	0.47		0	0
#	1	-5796.520;5852.520	#	8	#	0	#	4	#	0	0	0	#	0	#	0	#	#	0100000	0.000	0.143	1	10.00	988	988	0.53		0	0
#	#	-6788.630;7324.630	#	10	5	0	3	3	0	0	0	0	#	0	0	#	0	#	0111000	0.000	0.429	1	11.00	990	990	0.68		1	2
4	#	-6788.630;5212.440	#	10	#	0	#	3	0	0	#	0	#	#	0	#	0	0	0111000	0.000	-0.143	1	12.00	990	990	0.58		0	1
#	#	-2477.250;7324.630	#	#	5	#	3	3	#	0	0	0	#	0	#	#	#	#	0010000	0.000	-0.143	1	12.00	990	990	0.42		0	1
3	#	-6588.600;6852.600	#	#	1	#	9	#	0	1	#	1	#	#	#	0	#	0	0010100	0.100	1.000	1	9.50	991	991	0.47		0	0
3	1	#	#	#	1	#	9	#	0	1	0	1	#	#	#	0	0	0	0010100	0.100	1.000	1	4.75	991	991	0.58		0	0
#	#	-6720.600;6720.600	#	1	#	0	1	3	0	#	#	0	#	0	#	0	1	#	0010101	1.000	1.000	1	12.00	992	992	0.53		1	1
4	#	#	-124.040;138.040	#	#	0	0	2	1	#	#	0	#	#	0	#	#	#	1000100	0.100	1.000	1	6.25	993	993	0.42		0	0
4	#	-5034.460;5270.460	-261.120;273.120	10	#	#	3	3	#	0	#	0	#	#	0	#	0	0	1100010	1.000	1.000	1	12.00	994	994	0.58		1	1
#	#	#	-272.280;302.280	#	0	0	3	#	0	0	#	#	7	#	0	#	#	#	0100011	0.000	-0.143	1	4.00	995	995	0.42		1	1
#	#	#	-272.280;302.280	#	0	0	3	#	0	0	#	#	7	#	0	#	#	#	1011100	0.000	0.143	1	4.00	995	995	0.42		1	1
5	#	-5692.580;7300.580	-228.480;396.480	#	2	1	#	#	#	0	#	#	1	#	#	0	#	#	0100100	0.100	1.000	1	5.00	998	998	0.42		0	0
5	1	-3004.340;4612.340	-228.480;396.480	#	#	1	0	2	#	0	0	#	1	#	#	0	#	#	0100100	0.100	1.000	1	5.17	998	998	0.58		0	0
2	#	#	-378.000;378.000	6	#	#	#	4	#	#	#	0	#	#	0	0	#	0	0001100	0.000	0.429	1	4.00	999	999	0.42		1	1
2	#	#	-378.000;378.000	6	#	#	#	4	#	#	#	0	#	#	0	0	#	0	1100000	0.000	0.429	1	4.00	999	999	0.42		1	1
#	1	-2477.250;7021.570	-241.960;251.960	4	#	0	#	#	#	0	#	0	#	#	#	1	0	#	1000000	0.000	0.429	1	6.00	1000	1000	0.47		1	1
#	1	-2477.250;7021.570	-241.960;251.960	4	#	0	#	#	#	0	#	0	#	#	#	1	0	#	0001010	0.035	0.714	1	6.00	1000	1000	0.47		1	1
#	1	-4596.420;7021.570	-241.960;251.960	#	6	#	#	3	#	#	0	0	#	#	#	#	0	#	0001010	0.002	0.429	1	7.33	1000	1000	0.42		0	0
#	1	-2477.250;4812.420	#	4	#	0	3	#	0	0	#	0	0	#	#	1	0	#	0001010	0.002	0.429	1	6.00	1000	1000	0.58		0	0
