-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
0	#	0	#	#	#	#	0	0	#	#	#	#	#	0	#	0	#	0	1	#	#	0	000000000000000000000000000000000001010000000	0.268	0.877	1	116.79	484	484	0.39		0	45
#	0	#	#	0	0	#	#	#	#	0	#	#	#	0	#	0	#	0	#	#	#	#	000000000100000000000000000000000000000000000	0.441	0.921	1	164.56	915	485	0.30		39	266
#	0	0	#	#	0	0	0	0	0	#	#	#	#	#	#	0	0	0	#	#	#	0	000000000100000000000000000000000000000000000	0.453	0.924	1	192.56	961	485	0.48		31	181
#	#	0	0	#	#	#	0	#	0	#	0	#	#	1	0	0	#	0	#	0	#	0	000010000000000000000000000000000000000000000	0.514	0.936	1	68.99	991	487	0.48		8	20
1	#	0	0	0	#	0	0	#	0	#	0	#	1	1	#	0	1	#	0	0	1	0	000010000000000000000000000000000000000000000	0.799	0.978	1	59.50	849	489	0.70		3	4
#	#	0	0	#	0	0	0	#	0	#	#	0	#	#	0	#	#	#	0	0	#	0	000000000000000000000000000000010000000000000	0.400	0.912	1	175.67	964	493	0.48		35	257
#	#	0	0	0	0	0	0	#	0	0	#	#	#	#	#	0	#	#	#	0	#	#	000000000000000000000000000000010000000000000	0.413	0.915	1	173.03	964	493	0.43		35	267
0	0	0	#	0	#	#	#	0	#	#	1	#	0	0	#	#	0	0	#	0	0	0	000000000100000000000000000000000000100000000	0.315	0.891	1	79.81	591	495	0.57		2	31
0	0	0	#	#	0	#	0	0	0	0	#	0	0	#	#	#	0	#	0	#	#	0	000000000000000000000000000000000000000001000	0.436	0.920	1	165.64	929	497	0.57		12	68
0	0	0	0	#	#	0	#	#	0	#	#	0	#	0	0	#	0	0	#	0	0	#	000000000000000000000001000000000000000000000	0.444	0.922	1	186.74	994	498	0.57		15	97
#	#	#	#	#	0	0	0	#	0	#	0	0	#	0	#	0	0	0	0	#	0	0	000000000000100000000000000000000000000000000	0.357	0.902	1	184.74	617	502	0.57		2	193
0	#	#	0	0	#	0	#	0	0	#	0	#	0	0	0	#	0	0	#	0	#	#	000000000000000000000000000000001000000000000	0.418	0.916	1	182.23	846	503	0.57		7	93
#	#	0	0	0	#	0	#	0	0	#	0	#	#	0	0	#	#	0	0	#	#	0	000010000000000000000000000000000000000000000	0.589	0.948	1	182.65	993	509	0.52		96	175
#	0	0	0	0	#	0	#	0	0	#	0	#	#	0	#	#	#	0	0	#	#	0	000010000000000000000000000000000000000000000	0.574	0.946	1	194.62	923	509	0.52		56	135
0	#	0	1	0	0	0	0	0	0	#	#	0	0	0	#	0	#	1	0	#	0	1	000000000000000000000000000000000000100001000	0.799	0.978	1	10.50	511	511	0.74		1	2
0	#	0	1	#	#	#	0	0	0	0	#	#	0	#	0	0	#	#	0	#	0	#	000000000000000000000000000000000000000001000	1.000	1.000	1	92.40	929	511	0.52		5	5
#	1	0	#	0	0	#	#	0	#	#	0	0	0	0	0	0	#	#	#	#	#	#	000010000000000000000000000000001000000000001	0.511	0.935	1	120.30	512	512	0.48		1	26
1	#	0	0	#	#	#	0	#	0	0	#	#	#	0	#	0	#	0	0	#	#	#	000010000000000000000000000000000000000000000	0.708	0.966	2	152.43	1000	512	0.43		97	118
1	1	0	#	0	0	#	0	#	#	#	#	0	0	#	0	#	#	0	#	0	0	0	000010000000000000000000000000001000000000000	0.920	0.992	1	114.75	993	512	0.57		13	16
#	#	#	0	#	#	#	0	#	0	0	0	#	#	0	0	#	#	0	#	0	#	0	000000000000000000000000000000100000000000000	0.359	0.903	1	177.49	980	515	0.43		5	232
#	#	0	#	#	0	#	0	#	0	0	0	#	#	0	#	#	0	0	#	0	#	0	000000000000000000000000000000100000000000000	0.363	0.904	1	176.86	980	515	0.48		5	236
0	0	#	#	#	0	1	0	0	#	0	#	#	0	0	#	#	0	#	#	#	#	0	000000000000000000000000100000000000000100000	0.618	0.953	1	80.75	952	516	0.48		4	17
#	#	0	#	0	0	1	0	#	0	#	#	0	0	#	#	0	#	#	0	0	0	#	000000000000000000000000100000000000000000000	0.840	0.983	1	80.18	952	516	0.52		18	18
0	0	0	0	0	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0	0	000000000000000000000010000000000000000000000	0.377	0.907	1	153.74	984	517	0.30		2	167
0	0	#	#	0	0	0	0	0	0	#	#	#	#	0	0	#	#	0	#	#	#	0	000000000100000000000000000000000000000000000	0.429	0.919	1	167.66	961	518	0.52		15	127
#	#	1	0	#	0	#	#	#	0	#	#	#	#	#	#	0	0	0	#	#	#	#	000000000100000000000000000000000000000000000	0.416	0.916	2	93.10	978	518	0.30		4	45
0	0	0	0	#	#	#	#	0	0	0	#	#	0	#	1	#	#	#	0	#	#	#	000000000100000000000000000000000000000000000	0.394	0.911	1	96.73	620	520	0.43		4	33
0	#	1	#	0	0	#	0	0	#	#	#	#	#	0	0	0	#	#	#	0	#	0	100000000000000000000000000000000000000000000	0.915	0.991	1	101.98	997	521	0.48		33	35
0	#	0	#	0	#	0	#	#	#	0	0	0	0	0	0	0	#	0	0	0	#	#	000000000000001000000000000000000000000000000	0.401	0.913	1	207.82	860	522	0.61		2	55
#	0	#	#	#	#	#	#	#	#	0	0	0	0	#	0	1	#	#	#	#	#	1	000000000000000000000000000000100000000000000	0.046	0.926	1	26.77	529	529	0.35		0	0
#	0	#	0	0	0	0	#	#	#	#	#	#	#	0	#	0	#	0	#	#	#	#	000000000100000000000000000000000000010000000	0.285	0.882	1	175.59	881	534	0.35		2	227
#	#	0	#	#	0	0	0	0	0	#	0	1	#	0	#	#	#	#	#	0	#	#	000000000000000000000000000000000000001000000	0.964	0.996	1	111.36	940	535	0.43		12	12
#	#	0	#	0	0	#	#	#	#	#	#	1	#	0	#	#	#	#	#	0	0	#	000000000000000000000000000000000000001000000	0.942	0.994	1	102.02	940	535	0.30		15	15
0	0	#	#	#	0	#	0	#	0	1	#	0	#	#	#	#	#	#	0	#	#	0	000000000000000000000000000000000000000001000	0.524	0.937	2	75.91	986	538	0.39		13	27
#	0	0	1	#	0	#	0	0	0	#	1	0	#	#	#	#	0	1	#	#	#	0	000000000000000000000000000000000000000001000	0.763	0.973	1	24.80	985	538	0.52		5	5
#	#	#	0	#	#	0	0	#	#	#	#	0	#	0	#	#	0	#	#	0	#	#	000000000000000001000000000000000000000000000	0.363	0.904	2	157.34	971	543	0.30		4	289
#	#	0	0	#	#	#	#	#	0	#	0	#	#	1	0	0	#	#	#	0	#	0	000010000000000000000000000000000000000000000	0.502	0.933	1	69.49	991	545	0.39		7	18
#	#	0	0	#	#	#	#	0	0	#	0	#	#	1	0	0	#	0	#	0	#	0	000010000000000000000000000000000000000000000	0.495	0.932	1	70.55	991	545	0.48		6	17
#	0	#	#	#	#	0	0	#	0	0	0	0	0	0	0	0	#	0	#	#	0	0	000000000000000000000000000000000010000000000	0.396	0.912	1	192.18	977	546	0.61		3	110
#	#	#	#	#	#	0	0	#	0	0	0	0	0	0	0	0	#	0	#	#	0	#	000000000000000000000000000000000010000000000	0.379	0.908	1	182.74	977	546	0.52		3	137
0	#	#	#	0	1	#	0	#	1	#	0	#	#	#	#	1	0	#	0	#	0	#	000000000000000000000000000000000000100000010	1.000	1.000	1	26.00	547	547	0.43		1	1
1	#	0	#	#	0	#	#	#	#	0	#	0	1	0	#	#	#	#	#	0	0	#	000010000000000000000000000000001010000000000	0.391	0.910	1	136.84	548	548	0.39		1	53
#	#	0	0	0	0	#	#	#	0	0	#	0	#	#	#	#	0	#	#	#	#	0	000010000000000000000000000000001000000000000	0.394	0.911	1	164.21	993	548	0.39		30	226
1	1	0	#	0	#	#	0	#	0	0	0	#	1	0	#	0	#	0	0	0	#	#	000010000000000000000000000000000000000000000	0.562	0.944	1	122.02	950	548	0.61		18	23
#	#	#	#	0	0	#	#	0	0	#	#	0	#	#	#	#	#	#	0	#	#	#	000000000010000000000000000000000000000000000	0.361	0.903	1	148.72	833	549	0.26		9	312
#	#	0	#	#	0	0	#	0	0	#	#	0	#	#	#	#	1	#	0	#	#	#	000000000010000000000000000000000000000000000	0.415	0.916	1	94.97	833	549	0.35		8	48
0	0	0	1	#	0	1	0	0	#	0	1	0	0	0	1	1	#	#	#	#	#	#	000000000000000000000000100000000000000001000	1.000	1.000	1	24.00	552	552	0.65		1	1
#	#	0	#	#	0	0	0	#	#	0	0	#	1	#	#	#	0	#	0	0	#	0	000010000000000000000000000000000000000000100	0.385	0.909	1	149.79	553	553	0.48		1	61
#	#	#	#	0	#	#	0	0	#	#	#	#	#	#	0	#	#	0	1	#	#	#	000000000000000000000000000000000001000000000	0.377	0.907	1	115.79	933	555	0.26		2	22
#	0	#	1	0	#	0	#	#	#	#	#	#	#	0	#	1	#	#	0	0	#	#	000000000000000000000000000000000000100001000	0.601	0.950	1	38.26	986	556	0.35		4	17
#	0	#	1	#	#	0	#	0	#	#	#	#	#	0	#	1	#	#	0	0	#	#	000000000000000000000000000000000000100001000	0.601	0.950	1	38.26	986	556	0.35		4	17
#	#	0	#	#	#	0	#	#	#	#	#	0	#	0	0	0	#	0	0	#	0	#	000000000000000000000000000000000000000000010	0.360	0.903	1	175.09	984	557	0.39		5	197
#	0	#	1	#	#	#	#	#	#	#	0	#	#	0	0	#	#	#	#	0	#	#	100000000000000000000000000000000000000000000	0.394	0.911	1	63.60	559	559	0.26		1	10
#	0	#	1	#	#	#	#	#	#	#	0	#	#	#	0	#	#	#	#	0	0	0	100000000000000000000000000000000000000000000	0.394	0.911	1	64.00	559	559	0.30		1	9
#	#	0	#	#	0	#	0	0	0	#	#	#	0	#	#	#	0	#	0	#	0	#	000000000000000000000000000000000000000001000	0.417	0.916	1	154.93	986	563	0.39		25	156
0	0	0	1	#	#	#	0	0	0	0	#	0	0	#	0	0	#	#	#	#	#	#	000000000000000000000000000000000000000001000	1.000	1.000	1	97.00	929	563	0.52		4	4
#	#	0	0	#	0	0	#	#	0	#	#	#	#	#	0	#	1	0	#	0	#	#	000000000000000000000000000000010000000000000	0.562	0.944	1	95.06	921	564	0.39		22	46
#	#	0	0	#	0	0	0	0	0	#	#	#	#	#	0	#	#	0	#	0	#	#	000000000000000000000000000000010000000000000	0.400	0.913	1	178.60	964	564	0.43		31	223
#	#	0	#	0	0	#	#	0	0	#	#	#	0	0	#	#	#	#	#	#	0	0	000000000100000000000000000000000000000000000	0.456	0.924	1	152.50	969	566	0.39		42	186
0	#	#	0	#	#	0	0	0	#	#	0	#	#	0	0	#	0	0	#	0	#	#	000000000000000000000000000000001000000000000	0.429	0.919	1	187.33	895	567	0.48		11	97
0	#	0	0	0	#	0	0	0	0	#	#	#	0	0	0	#	0	0	#	#	0	#	000000000000000000000000000000001000000000000	0.411	0.915	1	209.51	846	567	0.61		5	59
0	#	1	0	0	0	#	0	0	0	#	#	#	#	0	#	#	0	0	#	#	#	#	000000000100000000000000000000000000000000000	0.399	0.912	1	89.76	978	569	0.48		2	43
#	#	#	0	0	0	#	#	0	#	#	#	#	0	0	#	0	#	#	0	0	#	#	000000000000000000010000000000000000000000000	0.371	0.906	2	175.46	948	571	0.39		2	153
0	#	0	#	#	0	1	0	0	0	0	#	#	0	#	#	0	#	#	0	#	#	0	000000000000000000000000100000000000000000000	0.850	0.984	1	92.43	952	572	0.52		11	11
0	0	#	#	#	0	1	0	#	#	#	#	0	0	#	#	#	0	#	#	0	0	#	000000000000000000000000100000000000000100000	0.622	0.954	1	69.78	952	572	0.43		5	23
0	0	1	0	#	0	0	0	0	#	#	#	#	#	0	0	0	#	#	#	0	#	0	100000000000000000000000000000000000000000000	0.984	0.998	2	103.99	997	573	0.57		28	28
#	0	#	#	0	0	#	0	#	0	0	0	#	#	0	#	0	#	0	#	#	#	#	000000000100000000000000000000000000000000000	0.443	0.922	1	178.73	915	576	0.43		24	177
#	0	0	#	#	0	0	#	#	#	0	#	#	#	0	#	0	0	0	#	#	#	#	000000000100000000000000000000000000000000000	0.463	0.926	1	190.59	915	576	0.39		30	163
0	0	1	#	#	#	#	0	#	0	#	0	#	#	0	1	#	0	#	0	#	0	#	100000000000000000000000000000000000000000000	0.635	0.956	1	34.00	577	577	0.48		1	2
0	0	#	1	0	0	#	0	0	#	#	#	#	0	0	0	#	#	#	0	#	#	0	000000000000000000000000000000000000100001000	0.595	0.949	2	58.10	986	578	0.52		6	29
0	0	0	0	#	#	0	#	#	0	#	#	0	#	0	0	#	0	#	#	0	0	0	000000000000000000000001000000000000000000000	0.440	0.921	1	179.00	994	580	0.57		12	84
#	1	#	#	#	0	0	0	0	0	0	0	#	#	1	#	0	#	#	#	0	#	0	000000000000000000000000000000001000000000000	0.502	0.933	1	55.38	819	581	0.52		3	8
#	#	0	0	0	#	0	#	0	0	#	0	0	#	0	0	#	#	0	0	#	#	0	000010000000000000000000000000000000000000000	0.584	0.948	1	182.61	993	585	0.57		79	146
0	1	#	0	#	#	#	0	0	0	0	0	#	0	0	#	#	0	0	#	0	0	#	000000000000000000000000000000001000000000001	0.543	0.941	1	95.33	588	588	0.61		1	9
0	1	0	0	#	#	0	#	0	#	#	#	#	#	#	#	#	#	0	#	0	#	0	000000000000000000000000000000000000000000001	0.402	0.913	1	89.13	968	588	0.39		1	24
0	1	0	0	#	#	0	#	0	#	#	#	#	#	#	#	#	#	0	0	0	0	0	000000000000000000000000000000000000000000001	0.404	0.913	1	97.03	968	588	0.48		1	19
0	#	0	#	#	0	0	#	#	#	0	0	0	0	#	0	#	0	0	#	#	#	#	010000000000000000000000000000000000000000000	0.409	0.914	1	182.46	882	590	0.48		3	68
#	#	#	0	#	#	0	0	0	1	1	#	#	0	#	#	1	0	#	#	#	#	#	000000000000000000000000000000000000100000000	0.740	0.970	2	32.00	988	591	0.39		3	3
#	0	#	#	0	0	#	0	#	0	0	0	#	0	0	1	#	#	0	#	#	0	#	000000000000000000000000000000000001000000000	0.423	0.917	2	100.20	934	594	0.52		4	42
#	0	#	#	0	0	#	0	#	0	0	#	#	0	0	1	#	0	0	1	0	0	#	000000000000000000000000000000000001000000000	0.463	0.926	1	72.17	934	594	0.61		4	24
1	#	0	0	1	0	0	0	0	0	#	#	#	#	#	#	0	#	0	#	#	0	#	000010000000000000000000000000000000000000000	0.578	0.947	1	67.80	793	596	0.52		5	5
#	#	0	0	#	#	#	0	#	0	0	#	0	#	#	0	#	#	#	0	0	#	#	000010000000000000000000000000001000000000000	0.424	0.918	1	169.28	993	596	0.39		34	208
1	1	0	#	#	#	#	0	#	#	#	0	0	#	0	#	#	#	0	#	1	#	0	000010000000000000000000000000001010000000000	1.000	1.000	1	29.00	599	599	0.43		1	1
0	#	#	0	0	0	0	0	#	0	#	1	#	0	0	0	#	#	#	0	#	1	#	000000000000000000000001000000000000000000000	0.635	0.956	1	44.50	600	600	0.57		1	2
#	#	0	1	#	0	0	0	0	0	1	#	0	#	0	#	#	0	#	0	#	0	#	000000000000000000000000000000000000000001000	0.836	0.982	1	52.70	986	601	0.57		10	10
#	#	0	#	#	0	#	0	0	0	#	#	#	0	#	#	#	0	0	#	#	#	#	000000000000000000000000000000000000000001000	0.410	0.915	1	164.89	986	601	0.35		21	174
0	0	#	#	#	0	#	0	#	0	#	#	0	#	0	#	0	#	#	0	#	#	0	000000000000000000000000000000000000000001000	0.410	0.915	1	165.63	929	602	0.43		11	121
0	#	#	1	#	0	#	#	0	#	1	#	#	#	0	1	0	#	0	1	0	#	1	000000000001000000000000000000000000000001000	1.000	1.000	1	11.00	603	603	0.52		1	1
#	#	#	1	#	0	#	0	0	0	1	#	#	0	#	#	#	0	0	#	#	#	1	000000000000000000000000000000000000000001000	0.740	0.970	1	28.67	931	603	0.43		3	3
0	0	0	#	#	0	#	0	0	#	#	#	#	0	0	1	#	0	#	#	0	0	#	000000000000000000000000000000000000000001000	0.398	0.912	2	86.95	931	603	0.52		5	55
0	0	0	#	1	0	0	#	0	#	0	0	0	0	0	#	#	#	#	0	0	0	0	000000000000000000000000000000000000000000001	0.928	0.993	2	146.83	953	605	0.70		6	6
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	#	#	#	#	0	0	0	0	000000000000000000000000000000000000000000001	0.928	0.993	1	146.83	953	605	0.83		6	6
#	#	0	#	0	0	0	0	#	#	#	#	1	#	0	#	#	#	#	#	#	#	#	000000000000000000000000000000000000001000000	0.956	0.996	1	112.50	940	608	0.30		10	10
#	#	0	#	0	0	#	#	#	#	#	0	1	#	0	#	#	#	#	#	0	0	#	000000000000000000000000000000000000001000000	1.000	1.000	1	119.56	940	608	0.35		9	9
1	#	#	#	0	#	#	0	0	#	0	0	#	#	#	#	#	0	#	0	0	#	0	001010000000000000000000000000000000000000000	0.495	0.932	1	155.96	609	609	0.43		1	74
#	#	#	0	#	#	0	#	#	0	#	#	0	#	0	#	#	0	0	#	0	#	#	000000000000000001000000000000000000000000000	0.364	0.904	1	166.53	971	610	0.35		2	250
#	#	#	#	#	0	#	0	#	#	#	0	0	#	#	#	0	0	0	#	#	0	0	000000000000100000000000000000000000000000000	0.360	0.903	1	172.09	617	617	0.39		0	189
#	0	#	1	#	0	0	0	#	0	#	0	0	#	0	#	0	0	0	0	#	0	0	000000000000100000000000000000000000000000000	0.335	0.896	1	76.00	617	617	0.65		0	3
#	0	0	#	0	0	#	#	#	#	0	0	#	0	0	#	0	#	0	0	#	#	#	000000000100000000000000000000000000000000000	0.409	0.914	1	187.22	874	620	0.48		4	80
#	0	#	#	0	#	#	#	#	#	#	#	0	#	0	#	0	#	#	#	#	#	#	000000000100000000000000000000000000000000000	0.433	0.920	2	153.94	978	620	0.22		34	227
#	#	#	0	0	0	#	#	0	0	1	1	0	#	0	1	0	0	1	#	#	#	#	000000000000000000000000000000000000100000000	1.000	1.000	1	16.00	621	621	0.57		1	1
1	#	0	0	#	#	#	0	#	0	#	#	#	#	0	#	0	#	0	#	#	#	#	000010000000000000000000000000000000000000000	0.687	0.963	1	152.43	1000	623	0.35		70	88
1	#	0	0	#	#	0	0	#	0	0	#	#	#	0	#	0	#	0	0	#	#	#	000010000000000000000000000000000000000000000	0.687	0.963	1	152.43	1000	623	0.48		70	88
0	0	0	0	0	#	#	0	0	0	0	0	0	#	#	0	#	#	0	0	0	0	0	000000000000010000000000000000000000000000010	0.260	0.874	1	205.14	624	624	0.74		1	36
#	#	#	#	0	#	0	#	0	0	#	0	#	#	0	0	0	#	0	0	0	0	#	000000000000000000000000000000000000000000010	0.362	0.903	1	185.92	835	624	0.52		2	136
#	#	0	#	#	1	#	#	#	#	0	#	0	#	0	#	0	0	#	0	#	0	#	000000000000000000000000000000000000000000010	0.915	0.991	1	86.20	984	624	0.39		5	5
0	0	0	1	0	0	#	0	0	#	#	#	#	0	0	0	#	#	#	0	#	#	0	000000000000000000000000000000000000100001000	0.666	0.960	1	62.50	986	629	0.57		4	19
0	#	#	0	#	#	0	#	0	#	#	0	#	0	0	0	0	0	0	#	0	#	#	000000000000000000000000000000001000000000000	0.405	0.914	1	180.26	846	631	0.52		3	73
0	1	#	#	0	#	0	0	0	0	#	0	#	#	0	#	#	0	0	#	0	#	#	000000000000000000000000000000001000000000000	0.906	0.990	1	113.22	895	631	0.52		8	9
#	#	#	0	0	0	#	#	0	0	#	#	#	0	0	#	0	#	0	0	0	#	#	000000000000000000010000000000000000000000000	0.369	0.905	1	177.03	948	633	0.48		1	125
0	1	#	0	0	0	#	#	#	#	#	#	#	1	0	#	0	0	0	0	0	0	#	000000000000000000000000000000001000000000000	1.000	1.000	1	108.25	895	634	0.57		4	4
#	1	0	0	0	0	0	#	#	#	0	#	#	1	#	0	#	#	0	#	0	#	0	000000000000000000000000000000001000000000000	0.586	0.948	1	115.76	950	634	0.52		28	41
0	#	#	#	0	0	#	0	#	0	0	#	0	0	#	#	0	#	#	#	0	0	0	000000000000000000000000100000000000000000000	0.421	0.917	1	151.80	995	637	0.52		10	110
0	0	0	#	0	0	1	0	0	0	0	#	#	0	0	#	0	0	#	0	#	0	0	000000000000000000000000100000000000000000000	0.894	0.989	1	101.12	952	637	0.74		8	8
1	#	#	0	1	0	0	0	0	0	0	#	#	#	#	#	0	#	0	#	#	0	#	000010000000000000000000000000000000000000000	0.565	0.944	1	70.25	793	641	0.52		4	4
#	#	#	0	#	#	#	0	0	#	1	#	#	0	#	0	#	0	#	#	0	#	#	000000000000000000000000000000000000100000000	0.417	0.916	1	94.36	988	645	0.35		3	17
#	0	#	#	0	0	#	0	#	0	0	#	#	0	#	1	#	#	#	1	0	0	0	000000000000000000000000000000000001000000000	0.453	0.924	1	68.40	934	647	0.52		3	21
0	0	0	1	#	#	#	0	0	0	0	#	0	0	#	0	0	#	#	#	#	0	#	000000000000000000000000000000000000000001000	1.000	1.000	1	109.33	929	648	0.57		3	3
0	#	0	1	#	#	#	0	#	0	0	#	#	0	#	0	0	#	0	0	#	#	#	000000000000000000000000000000000000000001000	1.000	1.000	1	109.33	929	648	0.48		3	3
1	#	#	0	0	0	#	0	#	0	#	#	0	1	#	#	1	#	#	0	#	#	0	000010000000000000000000000000001000000000000	0.696	0.964	1	79.60	871	650	0.48		2	5
#	#	0	0	0	0	0	#	#	#	0	#	#	#	#	0	#	0	0	#	0	#	0	000010000000000000000000000000001000000000000	0.451	0.923	1	179.23	993	650	0.48		27	140
0	#	0	#	0	#	0	#	#	#	#	#	0	0	0	0	0	#	0	0	0	#	#	000000000000001000000000000000000000000000000	0.388	0.910	1	184.52	860	659	0.52		1	60
#	#	#	0	#	0	#	#	0	0	#	#	#	#	#	#	#	#	#	0	#	#	#	000000000010000000000000000000000000000000000	0.365	0.904	1	166.65	833	660	0.22		8	233
#	#	0	#	0	0	#	#	0	0	#	#	0	#	#	#	#	#	#	0	#	#	#	000000000010000000000000000000000000000000000	0.363	0.904	1	157.85	833	660	0.30		8	199
#	#	0	0	0	#	0	0	0	0	#	0	#	#	0	0	0	#	0	0	#	#	0	000010000000000000000000000000000000000000000	0.563	0.944	1	185.24	993	661	0.61		55	109
1	0	0	0	#	#	0	#	#	0	0	#	0	#	0	0	#	0	0	0	#	#	#	000010000000000000000000000000000000000000000	0.881	0.987	2	162.26	1000	661	0.57		35	39
#	0	#	#	#	#	#	0	#	0	#	#	0	#	0	#	#	#	#	0	#	#	0	000000000000000000000000000000000000000001000	0.413	0.915	1	150.36	986	662	0.30		19	176
0	0	0	#	#	0	#	0	0	0	1	1	0	0	#	#	#	0	1	#	#	#	0	000000000000000000000000000000000000000001000	0.635	0.956	1	35.00	985	662	0.61		1	1
0	0	0	#	#	0	#	0	0	#	#	#	#	0	#	1	1	0	#	#	0	0	#	000000000000000000000000100000000000000000000	0.427	0.919	1	33.00	887	663	0.52		2	6
0	0	0	#	0	0	#	0	#	0	#	0	0	0	#	1	#	#	#	#	0	0	#	000000000000000000000000000000000000000001000	0.401	0.913	1	89.32	931	663	0.57		2	29
#	#	0	0	0	0	0	0	#	#	#	#	#	#	0	#	#	0	0	0	#	#	#	000000000000000000000100000000000000000000000	0.373	0.906	1	182.76	959	668	0.43		6	132
0	0	0	0	#	#	0	#	0	0	0	#	#	0	0	0	#	0	0	1	0	#	0	000000000100000000000000000000000000000000010	0.535	0.939	1	144.81	671	671	0.70		0	11
#	0	#	#	#	#	0	0	0	0	#	#	0	0	#	0	0	0	0	#	#	#	0	000000000000000000000000000000000000000000010	0.398	0.912	1	182.93	835	671	0.52		3	95
#	#	0	0	#	#	#	#	#	0	#	#	#	#	#	0	#	#	#	#	0	#	0	000000000000000000000000000000010000000000000	0.403	0.913	1	165.68	964	675	0.26		27	197
1	#	0	#	#	#	#	0	#	0	#	1	#	#	0	#	0	#	0	0	0	#	#	000010000000000000000000000000000000000000000	0.565	0.944	1	90.75	1000	677	0.43		4	8
1	0	0	0	#	#	#	0	#	0	#	#	#	#	#	0	0	#	0	#	#	#	#	000010000000000000000000000000000000000000000	0.743	0.971	1	167.13	1000	677	0.39		32	44
#	0	0	#	#	0	#	0	#	0	0	0	0	0	0	0	1	0	0	#	0	#	0	000000000000000000000000000000100000000000000	0.463	0.926	1	94.17	845	678	0.70		1	6
#	#	#	#	#	#	#	0	#	#	0	0	#	#	0	#	#	#	#	#	#	#	#	000000000000000000000000000000100000000000000	0.367	0.905	1	163.63	980	678	0.17		5	200
#	#	0	1	#	#	#	0	0	0	1	#	0	#	0	#	#	0	0	#	0	#	#	000000000000000000000000000000000000000001000	0.712	0.967	1	62.75	986	679	0.48		7	8
#	#	#	#	#	0	#	#	0	0	#	#	#	#	0	#	#	#	0	0	#	0	#	000000000000000000000000000000000000000001000	0.387	0.909	1	154.97	986	679	0.30		21	206
0	0	0	0	0	0	0	#	#	0	#	#	0	#	0	0	#	0	#	#	#	0	#	000000000000000000000001000000000000000000000	0.457	0.925	1	188.00	994	680	0.57		10	59
#	#	0	0	0	#	#	#	#	0	#	0	0	#	0	#	#	#	0	0	#	#	0	000010000000000000000000000000000000000000000	0.532	0.939	1	174.60	993	683	0.43		56	133
1	#	#	0	0	#	0	#	0	0	0	#	0	#	0	0	0	#	0	0	#	#	#	000010000000000000000000000000000000000000000	0.690	0.964	1	153.64	1000	683	0.57		52	66
#	#	#	0	0	0	#	#	#	1	0	#	#	#	0	0	1	#	1	#	#	0	#	000000000000000000000000000000000000100000000	0.100	1.000	1	3.50	684	684	0.43		0	0
#	#	#	0	0	0	0	#	0	1	0	#	#	#	0	0	1	#	1	#	#	0	#	000000000000000000000000000000000000100000000	0.100	1.000	1	3.50	684	684	0.52		0	0
#	#	0	0	0	#	0	0	#	0	#	0	#	#	1	0	0	#	0	#	0	1	0	000010000000000000000000000000000000000000000	0.478	0.929	1	71.40	849	687	0.61		1	5
#	#	0	0	#	#	#	#	#	0	#	0	#	#	#	#	0	#	#	#	0	1	0	000010000000000000000000000000000000000000000	0.431	0.919	1	86.02	849	687	0.35		2	11
#	#	#	0	#	0	0	0	0	#	1	#	#	0	#	0	#	0	#	#	0	#	#	000000000000000000000000000000000000100000000	0.394	0.911	1	96.68	988	688	0.43		2	16
0	#	#	#	0	#	#	0	0	#	#	0	#	#	0	#	#	#	0	#	#	#	0	000000000000000000000000000000000001000000000	0.400	0.912	1	170.88	934	689	0.35		4	105
#	#	#	#	0	0	#	0	0	#	#	#	#	#	#	0	#	0	#	1	#	#	0	000000000000000000000000000000000001000000000	0.407	0.914	1	127.17	933	689	0.35		1	15
#	#	#	#	0	#	#	#	#	0	#	#	0	#	0	#	0	#	#	#	#	#	#	000000000100000000000000000000000000000000000	0.406	0.914	1	152.06	978	691	0.22		27	222
#	#	#	#	#	0	0	0	0	#	0	0	#	1	0	0	#	0	#	0	0	0	#	000000000000000000000000000000000000000000001	0.360	0.903	1	153.62	815	694	0.57		4	38
1	0	0	0	#	#	#	#	#	0	0	#	0	#	0	0	0	0	0	0	#	#	#	000010000000000000000000000000000000000000000	0.880	0.987	1	175.23	1000	696	0.57		24	28
1	0	0	0	#	#	0	0	#	0	#	#	0	#	0	0	#	#	0	#	#	#	#	000010000000000000000000000000000000000000000	0.760	0.973	1	159.79	1000	696	0.48		30	41
0	0	1	#	#	0	0	1	0	0	#	#	0	0	0	0	#	0	#	#	#	0	#	000000000100000000000000000000000000000001000	0.635	0.956	1	40.00	697	697	0.61		0	1
0	0	1	#	#	0	0	1	0	#	#	#	0	#	#	0	#	0	#	#	0	0	#	000000000100000000000000000000000000000001000	0.635	0.956	1	40.00	697	697	0.52		0	1
0	0	1	#	0	0	#	0	0	#	#	#	#	#	0	0	0	#	#	#	0	#	0	100000000000000000000000000000000000000000000	0.956	0.996	1	103.63	997	701	0.52		20	20
