Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
0.488;4.176	0.029;0.054	#	#	#	-0.043;0.997	#	#	#	#	#	0.049;0.130	#	#	-89.335;-31.499	#	-0.019;0.054	#	#	#	#	#	-0.074;3.951	#	-0.648;4.058	#	-0.010;0.029	#	0.084;0.291	-0.325;1.174	#	#	#	000000000001000001010101010100000000000000000000000000000000100000010000000100000000000100001000001000101100110100010100000000000000000000000000000000000000001000000000000000	0.096	0.791	1	682.12	9777	8724	0.33		3	251
1.788;8.934	#	#	0.194;0.474	#	0.327;1.014	#	#	#	#	0.160;0.737	0.014;0.124	#	0.025;0.193	#	#	#	#	#	#	-0.846;1.655	#	#	#	1.731;7.840	#	#	#	#	-0.344;1.008	#	#	0.011;0.156	010001000101010000000101000000010101000000000000000000000001000000001000000000000000101000000000000000000100010011010100000010000000000000000000000000000000010000000000000000	0.126	0.813	1	710.61	9779	8726	0.30		3	529
1.788;8.934	#	#	0.194;0.474	#	0.327;1.014	#	#	#	#	0.160;0.737	0.063;0.124	#	0.025;0.193	#	#	-0.026;0.068	#	#	#	-0.846;1.655	#	#	#	1.731;7.840	#	#	#	#	-0.344;1.008	#	#	0.011;0.156	010001000101010000000101000000010101000000000000000000000001000000001000000000000000101000000000000000000100010011010100000010000000000000000000000000000000010000000000000000	0.126	0.813	1	710.61	9779	8726	0.33		3	529
#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.606;2.139	#	#	#	4.258;7.863	#	#	#	#	0.415;1.150	#	#	#	001000000000001000000001000000000001000000000100000000000000010000000000000000010010000000010000010100000101010001001011000000000000000000000000100000000000000100000000000000	0.132	0.817	1	551.31	9782	8729	0.09		3	169
-0.078;6.837	#	#	#	0.039;0.066	-0.187;1.020	#	-1.227;2.021	#	#	#	0.051;0.122	#	#	#	#	-0.015;0.076	#	0.020;0.315	#	#	#	#	#	#	#	0.006;0.028	#	0.012;0.294	#	#	#	0.072;0.173	010001001000000010001000101000010000000000000000000000100000000010000000100000010000000001010001000101010000010110001000000000000000000100010000000000000000000000000000000000	0.126	0.813	1	656.88	9783	8730	0.30		3	151
#	#	#	#	#	-0.001;0.890	0.290;0.573	#	-0.049;0.174	0.162;0.268	#	0.074;0.114	#	#	-86.195;-55.640	0.432;1.153	#	0.213;0.849	0.004;0.567	#	#	#	#	#	#	#	#	#	#	#	#	#	#	001001010100001000010101000010010101000000000000000000000000000001000110111100000000000000010011010101010001000010001000010000000000000000000000000100000000000000010011000000	0.074	0.771	1	504.91	9785	8732	0.27		3	46
#	#	0.002;0.027	#	#	#	#	0.358;3.089	#	#	#	0.049;0.129	#	#	#	#	#	0.429;0.756	0.268;0.517	-3535251362648526393526762990285362346581483379291829642054907762582748948509796219915997995400864179803558984441294514422081095867628856647871508376423476662742020937220096.000;23737451364648747711960223912296166351269937091724927717598017769801710290078007206001314125664416409122251395513490186640093425290153401683165303362667445074336699010514944.000	#	0.328;0.707	-1.731;5.362	-0.007;0.263	#	#	#	#	#	0.285;1.255	-0.034;0.212	0.487;0.758	0.012;0.121	010101100001000110100000100001011000000000000000000000000000000101000110100000010000000000000000000001000100010010000100000010000010000000000000000010000000000000000000000000	0.165	0.835	1	637.71	9787	8734	0.39		3	50
#	#	#	#	#	0.116;0.840	#	#	#	-0.042;0.137	#	#	#	0.045;0.161	#	#	-0.031;0.060	#	#	#	0.147;1.640	-0.175;0.425	#	-0.077;0.201	#	#	#	#	-0.115;0.324	#	-0.111;0.363	0.132;0.770	0.021;0.140	010001100000100000100010101010011010000000000000000001000000000000000000000000010100010000010000100101010101000100000100100000100000000000000000000000000100000000000000000000	0.087	0.783	1	734.67	9788	8735	0.33		3	411
#	#	#	0.176;0.394	0.005;0.031	#	0.083;0.411	#	#	#	0.245;0.756	#	#	#	#	#	#	#	#	-23342393434374332157323304762635346862551367153875420867300161339022181194635754193086921591387316793249320157960312212407531522341675673123729827116566440376676059642331136.000;45344413434374349537861682827542936177051204078041990736240532413931867279890653979280077990543546461562802928983039285524071445376102856667489106509074042979042127710781440.000	-1.225;1.720	#	1.433;5.241	#	#	#	#	0.193;0.773	0.048;0.438	#	-0.092;0.268	#	#	011001010000000010010001000000010101000000010000000000000000001000000000000000000100000000000001010101000100010100000000100000000010000000000000000000000000000000000000000000	0.127	0.814	1	697.05	9793	8740	0.30		3	235
#	#	#	#	#	0.231;0.695	#	#	#	0.021;0.120	#	#	#	#	-95.684;-21.479	#	0.006;0.047	#	-0.193;0.582	#	-0.227;3.619	0.080;0.615	#	-0.010;0.160	#	0.012;0.048	#	#	#	#	#	#	#	011000000010000010010000001000010100000000000000000000000001000000100000000000000000001000000011010100010100010111100000001000000000000000000000000000000000000000001000000000	0.124	0.811	1	707.53	9799	8746	0.27		3	455
#	#	-0.004;0.028	#	0.008;0.053	#	#	#	#	0.014;0.180	#	#	#	#	#	#	#	#	#	-22726252271747727081076484742582818568707319293193670635630784492120102902706919733352818048851087575943378784020074389105678143645911822995197057045942344672774842749026304.000;22728252273747727473135940051516490933744781798036519207312324680752192696784932914661641020372362698079758295419715120232508927790105928515868295946994587364346926792179712.000	#	#	#	-0.007;0.247	#	#	#	#	#	#	#	#	#	000001000001000000000101000000000000100010000000001101000000000001000000110000010000000000000000000100100100110111000100010000000000000000000000000000000000000000010001000000	0.121	0.810	1	645.68	9800	8747	0.15		3	803
#	0.028;0.050	#	#	#	#	#	#	#	-0.020;0.169	#	#	#	0.057;0.178	#	#	#	#	0.026;0.404	#	#	#	#	#	-0.508;6.302	#	#	#	-0.173;0.390	#	#	#	#	011000011010000010011000001000010100000100000000000000000000000100000100110000110000000001000101000100010000010010000000000000000000000000000000000000000000000001000000000000	0.110	0.802	1	703.83	9801	8748	0.18		3	669
#	#	0.001;0.026	0.154;0.529	#	#	#	#	#	#	#	0.057;0.133	#	#	#	#	#	#	-0.032;0.550	#	#	0.054;0.553	#	0.020;0.315	#	-0.025;0.039	#	#	#	-0.438;1.354	#	#	#	010001100101000101000100100010001000000000000000000000000000000000100000000000001000000000001010101011000100010100000100000000000000000000000000000000000000000000000000000000	0.124	0.811	1	634.22	9804	8751	0.24		3	826
2.948;7.674	#	#	#	0.003;0.053	#	#	-1.045;2.498	#	#	#	0.070;0.116	0.309;0.817	-0.021;0.207	#	#	#	#	0.016;0.403	#	#	#	#	0.080;0.185	2.431;8.640	#	#	0.088;0.745	#	#	#	#	#	000000001000000000000001000010000100100000000000000000000001000000000100000000010010001000101000000100000000010111000100000000100000001000000000000001000000010000000000000000	0.116	0.806	1	706.15	9808	8755	0.30		3	483
#	#	#	#	#	-0.482;0.910	#	#	-0.013;0.134	#	#	#	#	#	#	-0.311;1.056	#	#	#	#	#	#	#	#	#	#	#	0.186;0.793	#	#	#	#	#	000100000101000100000100010001010001000000000000000000001010000000000010101000010000000000001000000010100000110110000100000000000000000000000000000000000000000000000000000000	0.118	0.807	1	596.77	9809	8756	0.12		3	905
#	#	#	#	#	#	#	#	-0.115;0.212	0.059;0.261	#	#	#	#	#	#	#	#	#	#	0.101;2.320	-0.007;0.537	#	#	#	#	0.008;0.035	#	0.133;0.481	#	#	0.389;0.926	0.008;0.140	010001100101000000100000100001011000000000000000000000001000100000000000000000000000000000001100001001000100110100000100000000000000000000000000000000000000000000000000000000	0.125	0.812	1	645.35	9810	8757	0.24		3	709
#	#	#	#	0.015;0.041	#	#	#	-0.110;0.245	#	#	0.050;0.122	#	#	-77.615;-44.878	#	#	0.211;0.583	#	#	#	#	-1.763;5.138	-0.039;0.239	#	#	-0.001;0.032	#	0.045;0.385	#	#	#	#	100001010101100000000100010110000001100000000000000000000000000000000010110100000000000000000000000100000100010010000100000000000000000000100000000001000000000000000000000000	0.136	0.819	1	734.52	9811	8758	0.27		3	585
#	0.031;0.055	0.006;0.048	#	#	#	#	-0.392;1.970	#	#	#	#	0.307;0.905	0.068;0.214	#	#	#	#	#	#	#	#	#	0.058;0.207	#	#	0.006;0.042	#	0.043;0.449	#	#	0.182;0.838	#	010000010000100000010000000010000100000010000000000000000000000000000000101000010000000000000101010100000100010011000000000000000000000000100000010100000000000000000001000000	0.135	0.818	1	710.36	9812	8759	0.27		3	623
#	#	0.019;0.035	0.107;0.561	#	#	#	#	-0.081;0.180	#	0.298;0.660	#	#	#	#	#	#	0.296;0.641	#	#	-0.714;2.191	-0.073;0.435	0.742;4.192	0.025;0.299	5.575;10.782	#	#	#	#	#	#	#	#	000000000001010100000001000100000101000000000000000000000001010000000000000000010000000000000010100000001100010011000010000000100000001000000000001000000000010000000000000000	0.184	0.844	1	465.81	9816	8763	0.30		3	35
#	#	0.019;0.035	#	#	#	#	#	#	#	0.298;0.660	#	0.642;0.923	#	#	#	#	0.296;0.641	#	#	-0.714;2.191	-0.073;0.435	#	0.025;0.299	5.575;10.782	#	#	#	#	#	#	#	#	000000000001010100000001000100000101000000000000000000000001010000000000000000010000000000000010100000001100010011000010000000100000001000000000001000000000010000000000000000	0.201	0.852	1	467.00	9816	8763	0.24		3	10
1.141;6.328	#	#	#	#	#	0.128;0.638	#	#	0.020;0.196	0.252;0.581	#	#	#	#	#	#	#	-0.051;0.420	#	#	-0.027;0.351	#	#	#	#	#	#	#	#	#	#	#	001001000000101000000001000010010100000010000000000000000000000001010010100000010000000000010000000101000101010110000100000000000000000000000000000100100000000000000001000000	0.135	0.818	1	670.23	9819	8766	0.18		3	758
#	#	#	0.082;0.371	#	#	0.022;0.638	#	#	#	#	#	#	#	#	#	#	0.163;0.717	-0.051;0.420	#	#	-0.074;0.397	#	#	#	#	#	#	#	#	#	#	#	001001000000101000000001000010010100000010000000000000000000000001010010100000010000000000010000000101000101010110000100000000000000000000000000000100100000000000000001000000	0.135	0.819	1	673.37	9819	8766	0.15		3	831
#	#	#	#	#	#	-0.161;0.632	-1.333;2.431	#	0.029;0.179	#	#	#	#	#	#	#	0.276;0.784	#	#	#	#	#	#	#	#	-0.001;0.033	0.226;0.745	#	-0.599;1.135	#	0.315;0.910	#	010000000001100001000010010110001000000000000000000000000100000000010010100000010000010000100000000000001100110100000100000000000000000000100000000000000000000000000000000000	0.113	0.804	1	615.70	9824	8771	0.24		3	977
#	#	#	#	#	#	#	#	#	#	#	#	-0.160;0.348	#	-30.853;10.614	#	#	#	-0.151;0.439	#	#	#	7.846;10.242	#	0.042;6.251	#	-0.003;0.028	-0.009;0.208	#	#	#	#	#	010010000000000100000000000001010000000000000000000000000000000000000100100000010000000000010000000000000000110110000100000000000000000000000000000000000000000000000000000000	1.000	1.000	1	81.33	9825	8772	0.21		3	3
#	#	#	#	-0.007;0.026	#	#	-2.127;2.155	#	#	#	0.000;0.031	-0.160;0.348	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.059;0.529	#	#	#	#	010010000000000100000000000001010000000000000000000000000000000000000100100000010000000000010000000000000000110110000100000000000000000000000000000000000000000000000000000000	0.281	0.881	1	71.67	9825	8772	0.15		3	11
1.129;7.929	#	#	#	0.010;0.072	#	#	#	#	#	0.290;0.627	#	#	#	#	#	#	0.263;0.681	#	#	0.251;1.260	#	#	0.034;0.159	#	#	#	#	#	#	#	#	#	101000010000101000010001000010000101100010000000000000000000000001000100101000010000000000010000000100010100010110000100010000000000000000000000000010000000000000010000000000	0.128	0.814	1	677.67	9826	8773	0.18		3	618
3.285;6.858	#	#	#	#	#	#	-0.677;3.014	#	0.054;0.200	#	#	#	#	#	#	#	0.340;0.604	#	#	#	#	#	#	#	-0.015;0.050	0.004;0.017	#	#	#	#	#	#	000000000101000001000101000000000101000010000000000000000000000001000000110000010000000000001000010000000100110010000100000000000000000000000000000000100000000000000000001000	0.135	0.819	1	712.12	9829	8776	0.18		3	416
#	#	#	#	#	0.480;1.000	#	#	#	0.027;0.209	#	#	#	0.091;0.323	-113.703;-56.959	#	#	#	0.287;0.564	#	#	#	#	#	#	#	#	0.270;0.712	#	#	#	#	-0.037;0.070	010101100001000101100101100001001000000000000000000000001000100000010100000000010000000000001010101010000100110100000100000000000000000000000000000000000000001000000000000000	1.000	1.000	1	247.67	9835	8782	0.21		3	3
#	0.035;0.051	#	#	#	#	#	#	#	#	#	0.051;0.125	#	#	-92.931;-28.548	0.137;1.305	-0.018;0.037	#	#	#	-0.203;0.886	#	-1.486;5.415	#	#	#	#	#	#	#	#	-0.014;0.664	#	001001000000001000000000000000010100100000000000001000000000000000000000010000010000000000000011000101000000010010100000010001000000000000000000010000000000000000000000000000	0.140	0.821	1	673.83	9836	8783	0.24		3	703
#	#	#	#	#	#	#	#	#	0.036;0.242	0.350;0.721	0.053;0.130	#	#	#	#	#	#	#	-27372603737407259431137886296608143791954696969484520780062966706957053089044869988374490879219283141674915326197314336291322339383721664381130331969387718540406615391076352.000;47374803737407475548824587126799684533947302054444151048472488116187531444652762072481707621108251218943342665786483787102640086945943992681443449024224289007964297378136064.000	#	-0.064;0.517	#	0.056;0.201	#	0.001;0.039	#	#	#	#	-0.127;0.280	#	#	010001100000000110100000101000000000000000000000000000000000000000000100000000010000000000010010001011010001010100000100010000000000000000000000000010000000000000000000000000	0.148	0.826	2	624.01	9837	8784	0.24		3	836
#	#	#	-0.047;0.407	#	0.143;1.071	#	#	0.010;0.285	#	0.205;0.601	#	#	#	#	0.578;1.498	-0.032;0.061	#	0.033;0.282	#	0.734;1.904	-0.136;0.381	#	#	-1.364;6.146	0.001;0.032	#	0.369;0.688	#	#	#	#	#	010101001010010100101000000001010000100000000000000010000000000000000110100000010000000100001001001010000000010110000100000000000000000000000000000001000000000000000000000000	0.126	0.813	1	720.30	9844	8791	0.36		3	111
#	#	#	#	#	#	0.020;0.824	-0.716;2.606	-0.063;0.141	#	#	0.066;0.108	#	#	#	#	-0.036;0.067	#	0.415;0.738	-26867553686901759567271535897578825006030277374412393940936936713311448013756240788029179901123595297897497858413647102366999978819969761856509427833152633240371082349772800.000;46869753686901975684958236727770365748022882459372024209346458122541926369364132872136396643012563375165925198002816553178317726382192090156822544887989203707928764336832512.000	#	#	#	#	4.117;6.621	0.037;0.041	#	#	#	-0.326;1.349	#	#	#	010001100000000110000110100000011000000000000000000000000000000000000000000000000000000000000100000001000100001100000100000000010010000000000000000000000000000000000000000000	0.219	0.859	1	279.17	8793	8793	0.30		0	6
#	#	#	#	#	#	-0.007;0.740	#	#	0.048;0.204	#	#	#	#	#	0.036;0.782	#	#	#	#	-0.937;1.766	#	0.239;2.826	#	3.436;6.440	-0.006;0.060	#	#	#	#	#	0.531;0.767	#	000000010101000001010101010000010101100010000000010000000000000101000000010000010000000000000010001100000100000011100100110100000000000000000000000100010000000000010000000000	0.076	0.773	1	561.30	9849	8796	0.24		3	150
#	#	-0.002;0.040	#	#	#	#	-2.707;2.386	#	#	#	#	#	0.036;0.204	#	0.104;1.434	#	#	#	#	#	#	#	#	-0.504;6.505	#	#	#	#	#	0.011;0.438	#	#	010101000001100100000100100000000010100000000000000001000000000001000100000000010000000000001000101000000100110010000100010000000000000000000000000000000000000000010010000000	0.117	0.807	1	631.42	9852	8799	0.18		3	955
#	0.029;0.055	0.002;0.019	-0.136;0.414	#	#	-0.153;0.436	-1.485;0.803	#	#	#	#	#	#	#	#	-0.032;0.064	#	#	#	#	#	-1.285;5.616	#	#	#	#	#	#	#	#	0.212;0.926	#	101010010000001000011001000010010101000000000000000000000000010000000001000100010010101000010011010100000100010011001010000000000000000010000000100100000000000100000000000000	0.073	0.769	1	675.24	9860	8807	0.24		3	373
#	#	#	#	0.019;0.052	#	0.151;0.491	#	#	#	#	#	#	#	-102.832;-29.718	#	#	#	#	#	#	-0.055;0.351	1.292;4.071	0.030;0.222	#	#	0.008;0.040	#	#	-0.077;0.776	#	0.373;0.740	#	010001000100010000000100000000000001000000000000000000000001000010000000000000010000100000001000000100010100110011010000000000000000001000000000000000000000000000000000000000	0.140	0.822	1	669.95	9862	8809	0.27		3	467
#	#	#	#	#	#	0.010;0.496	-1.856;3.164	#	#	#	#	#	#	#	0.241;1.186	#	0.168;0.777	0.056;0.296	-73579692682441720502256612625373832598975685533611295356481466970289203080256510616472118162890718594907010923930727596389761523390231044461161667572698169925884091796815872.000;35344414444375350420091374305469428541468942924920415016936824828814480786574174546040416669834940736718431956428062550815194418798859990496478021886841626619988332773376000.000	#	0.022;0.391	#	#	1.408;4.011	#	#	#	#	#	#	#	#	001001011010001010011001010000010101000010000000000000000000000001000000010000010000000000010000010101010101010110101010011000000000000000000000000100100000000000000000000000	0.100	0.795	1	756.93	9863	8810	0.24		3	311
#	#	#	#	#	-0.370;1.065	0.163;0.842	#	-0.106;0.358	#	#	#	0.489;0.897	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-1.239;0.965	#	#	0.046;0.132	101000010000000000010101010110000101000000000000011000000000000000000100100000010000000000010011010100000000010010000000010000000000010000100000010000000000000000000010000000	0.093	0.789	1	651.53	9864	8811	0.18		3	717
3.087;11.270	#	0.001;0.027	#	#	-0.370;1.065	#	#	#	#	0.382;0.785	#	#	-0.065;0.184	#	1.369;2.040	-0.004;0.050	#	#	#	#	#	-1.118;5.495	#	-0.161;6.048	#	#	#	0.314;0.571	-1.239;0.965	-0.118;0.596	0.577;0.822	0.046;0.115	101000010000000000010101010110000101000000000000011000000000000000000100100000010000000000010011010100000000010010000000010000000000010000100000010000000000000000000010000000	1.000	1.000	1	301.67	9864	8811	0.42		3	3
2.343;8.797	#	#	#	#	#	#	#	-0.132;0.214	#	0.341;0.572	#	#	#	-98.782;-51.858	0.312;1.903	#	#	#	#	-0.079;2.301	#	1.007;3.403	#	#	#	#	#	#	#	#	#	#	000001000101100001000100000100100000000000000000000001000000000100000111010100000000001000000000001000001100010111100000000000000000000100100000000100000100000000000000000000	0.086	0.782	1	661.54	9865	8812	0.21		3	803
#	0.031;0.067	#	#	#	#	#	#	-0.044;0.094	#	#	0.047;0.137	#	-0.102;0.208	#	#	-0.017;0.028	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	000100010101000101010101010100010101000000000000000000000000000000000000000100000100000000001000100000100100110011000100000000000000000000000100000000000000000000000000000000	0.106	0.799	1	645.83	9867	8814	0.15		3	772
#	0.026;0.057	#	#	0.017;0.084	#	#	#	#	0.086;0.274	#	#	#	#	#	#	-0.020;0.062	#	#	#	#	#	#	#	#	#	#	0.338;1.011	#	#	#	#	0.068;0.198	011001001010001010001001101010010000000000001010100000100100000000010000000000010000000000010011010101010100010100101010011100000000000000000000000000000001000000000000000000	0.063	0.758	1	641.34	9872	8819	0.18		3	640
#	#	#	#	#	#	#	#	#	0.086;0.274	#	#	#	#	#	#	-0.020;0.062	#	#	#	#	#	0.629;4.846	#	2.021;8.730	#	#	0.338;0.953	#	#	#	#	0.068;0.198	011001001010001010001001101010010000000000001010100000100100000000010000000000010000000000010011010101010100010100101010011100000000000000000000000000000001000000000000000000	0.063	0.758	1	615.84	9872	8819	0.18		3	605
#	#	#	#	#	0.041;0.672	#	#	-0.011;0.174	#	#	0.052;0.118	#	#	#	#	-0.008;0.057	0.133;0.733	#	-14747452474769643528128063854792326435677862984032759708425538532520983973027576169497541010999677144688357830876638274461716213368320267690684719261576506101284633875316736.000;34747452474769840828604634719285250772723190734043922559984661234390494503858876416223731172441510431072501967377986504104451004241573871066293865546138264919248710014074880.000	-1.768;-0.598	#	#	#	2.959;6.063	#	#	#	#	#	-0.038;0.341	#	#	010000000000000100010000000001001000000000000000000000001010100000000000000000010000000000000011001010000010010100000000010000000000000000000100000000000000000000000000000000	0.406	0.914	1	356.67	9873	8820	0.27		3	6
#	0.020;0.026	#	#	#	#	0.207;0.796	-0.444;1.623	#	#	#	#	0.460;0.941	-0.067;0.204	#	#	#	#	-0.041;0.494	#	#	-0.002;0.385	#	#	2.809;6.214	#	-0.003;0.034	#	0.005;0.461	#	#	#	#	010000000000000100010000000001001000000000000000000000001010100000000000000000010000000000000011001010000010010100000000010000000000000000000100000000000000000000000000000000	0.056	0.906	1	549.00	8820	8820	0.30		0	0
#	#	#	-0.164;0.422	#	#	#	#	#	0.024;0.116	#	#	0.458;0.721	#	#	0.403;2.019	-0.044;0.073	#	#	#	#	#	-0.534;3.971	#	2.793;5.497	#	#	0.212;0.784	#	#	#	#	#	010001100001000000000110001001000000100000000000000001000000000000000010101000010000000000000000000000000000010010100000000000000000000000000000000000000100000000000000000000	0.138	0.820	1	736.13	9875	8822	0.24		3	285
#	#	-0.010;0.031	#	#	-0.335;0.741	#	0.334;4.025	#	#	#	#	0.336;0.635	#	-108.899;-32.512	#	#	#	#	#	#	#	#	-0.063;0.187	#	-0.022;0.043	#	#	#	-0.479;1.049	#	#	#	001000000100100001000001000010100000000001000010000000000000000000000010101001010000000000010010000001000001010110000100010000000000000000100010000100000000000000000000000000	0.102	0.796	1	651.41	9878	8825	0.24		3	404
#	#	#	#	#	#	#	#	-0.074;0.210	#	#	0.069;0.105	#	#	#	-0.178;0.493	#	#	#	#	#	#	-1.659;5.242	#	#	#	#	#	#	#	#	#	#	010101100000000100100000100001001000000010000000000000000000100000000000100000010000000000000010101011000000010110000100010000000000000000000000000000100000000000000000000000	0.111	0.803	1	586.40	9880	8827	0.12		3	174
#	#	-0.000;0.027	#	#	#	#	#	-0.074;0.210	#	#	0.069;0.105	#	#	#	-0.178;0.493	#	#	0.282;0.799	#	-0.713;0.780	#	-1.659;5.242	#	#	#	#	0.248;0.846	#	#	#	#	#	010101100000000100100000100001001000000010000000000000000000100000000000100000010000000000000010101011000000010110000100010000000000000000000000000000100000000000000000000000	0.109	0.801	1	630.34	9880	8827	0.24		3	51
2.730;9.531	#	#	#	#	#	#	-0.913;3.737	#	#	0.172;0.716	#	#	#	#	#	#	0.337;0.700	0.067;0.445	-17676652676702679184061513453370763950167203402083907054049323134146832368716150377862509529952974188347931760254153533376107648404855553168780615307275412949560970885201920.000;37878852878902875619442821280460645999285275811487078612943888061218705653500174060205920066025014799618164596677305313893197506519070805664522816160020413698695826207932416.000	#	#	#	#	2.392;4.895	-0.011;0.028	#	#	#	#	-0.457;0.223	#	#	010101100101100100000100100010001000000000000000000000000010000000000110000100000000001100010010101010010100010100100000000000000000000100100000000010000000000000000000000000	0.094	0.789	1	710.88	9881	8828	0.27		3	407
-3.038;3.993	-0.002;0.039	#	#	#	#	0.154;0.437	#	#	0.077;0.263	#	-0.012;0.046	#	#	-30.890;11.668	#	#	#	#	#	#	#	#	0.033;0.316	#	#	#	#	#	#	#	#	#	010100100000000100001010100000001000000000000000000000000000000000000000000000010100000000000000101000000000001100000100000010000010000000100000000000000000000000000000000000	1.000	1.000	1	77.00	9883	8830	0.21		3	3
#	#	#	#	#	#	#	#	0.279;0.573	0.077;0.263	#	-0.012;0.046	#	#	-30.890;10.891	#	#	#	#	#	-1.160;1.300	#	#	#	#	#	#	#	#	#	#	#	-0.062;0.097	010100100000000100001010100000001000000000000000000000000000000000000000000000010100000000000000101000000000001100000100000010000010000000100000000000000000000000000000000000	0.520	0.937	1	79.17	9883	8830	0.18		3	6
1.556;7.435	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.530;1.853	#	#	#	001001010101001001010101010100010101100000000000000000000000000001000010100000010000000000001010000100001000000110100100010000000000010100001010000011000000000000000000000000	0.086	0.782	1	615.51	9886	8833	0.06		3	509
#	#	#	#	0.063;0.097	#	#	#	#	#	#	0.060;0.131	#	0.205;0.395	#	0.127;0.947	#	#	#	-15150501514165150177908137255131314487981835931089769450234382939423818737047701094426544304371170509846249160537683641333261733159765858223021498261012220570916499306315776.000;15152501516165150569967592564064986853019298435932618021915923128055908531125714275735367275892445631982628671937324372460092517303959963743692737162064463262488583349469184.000	#	#	#	#	3.689;7.094	#	#	0.518;1.029	0.112;0.320	#	#	#	#	000001000001000000000001000010010101000000000000000000000000010000000100000000010000001000010010100000000100010011000010000000000000010000000010100100000000000100000000000000	0.316	0.891	1	364.07	9889	8836	0.24		3	16
