-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
1	#	0	0	#	#	#	#	0	0	0	#	0	#	0	#	0	#	#	0	#	0	#	000010000000000000000000000000000000000000000	0.761	0.973	1	142.94	1000	462	0.48		101	112
#	#	0	#	0	#	#	#	0	0	#	0	0	0	#	#	0	0	0	#	0	#	0	000000000000000000000000000000000001000000000	0.389	0.910	1	160.43	987	463	0.52		11	171
0	0	#	0	0	0	0	0	0	#	0	#	#	#	#	#	#	#	0	1	0	0	0	000000000000000000000000000000000001000000000	0.462	0.926	1	113.90	934	463	0.61		8	46
#	#	0	0	#	#	0	0	0	#	#	1	#	#	0	0	#	1	0	#	#	0	0	000000000000000000000000000000010000000000000	0.445	0.922	1	61.50	742	464	0.52		1	4
#	0	0	0	#	#	0	0	0	#	#	1	#	1	0	0	#	1	0	#	#	#	0	000000000000000000000000000000010000000000000	0.635	0.956	1	57.71	905	464	0.57		4	7
1	#	0	0	0	#	0	0	0	#	0	#	0	0	0	0	0	1	0	0	#	#	0	000010000000000000000000000000001000000000000	1.000	1.000	1	33.00	471	471	0.74		2	2
#	#	#	0	0	0	0	#	#	#	#	0	0	#	0	#	0	#	#	0	0	#	0	000010000000000000000000000000000000000000000	0.546	0.941	1	170.88	935	471	0.48		94	215
#	#	#	0	0	0	0	#	#	#	#	0	0	#	#	0	#	#	#	#	#	#	#	000010000000000000000000000000000000000000000	0.538	0.940	1	151.60	991	471	0.30		113	267
0	1	#	#	#	0	#	0	#	0	0	#	0	1	#	#	#	#	0	#	0	#	#	000100000000000000000000000000001010000000000	0.331	0.895	1	47.66	473	473	0.43		1	14
0	#	#	#	0	0	0	0	0	0	0	#	#	1	#	0	#	0	0	0	#	#	0	000000000000000000000000000000001000000000000	0.547	0.942	2	105.33	895	473	0.61		7	19
#	1	1	0	#	#	0	#	#	#	#	#	0	0	0	#	0	#	#	#	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	13.00	474	474	0.48		1	1
0	0	0	#	#	1	0	#	#	#	#	#	0	#	0	1	0	0	0	0	0	#	#	000000000000000000000010000000000000000000010	0.686	0.963	1	28.83	479	479	0.57		1	6
#	0	0	0	0	1	#	0	1	0	#	#	0	#	0	#	#	0	0	#	0	#	#	000000000000000000000000000000000000000000010	0.861	0.985	1	33.67	984	479	0.57		3	3
#	#	#	0	#	0	0	0	0	1	1	#	#	#	#	#	1	#	0	#	#	#	1	000000000000000000000000000000000000100000000	1.000	1.000	1	13.00	688	480	0.43		1	1
#	#	#	0	#	0	#	0	0	1	1	#	#	0	#	#	1	#	#	#	#	#	1	000000000000000000000000000000000000100000000	1.000	1.000	1	13.00	688	480	0.39		1	1
0	#	#	#	0	0	#	#	#	0	#	#	#	#	0	#	0	#	#	1	#	0	0	000000000000000000000000000000000001010000000	0.290	0.884	1	114.19	484	484	0.39		1	50
#	0	0	#	#	0	0	0	#	0	0	0	#	1	0	0	#	#	#	#	0	0	#	000000000000000000000000000000010000000000000	0.522	0.937	1	125.94	992	493	0.57		14	41
#	#	0	#	#	0	0	#	0	#	0	0	#	1	0	#	0	#	0	0	0	0	0	000000000000000000000000000000010000000000000	0.419	0.917	1	137.02	992	493	0.61		16	63
0	#	0	#	#	0	#	0	0	1	#	1	0	#	#	#	#	0	#	1	#	#	0	000000000100000000000000000000000000100000000	0.740	0.970	2	25.67	591	495	0.48		2	3
0	#	#	#	#	0	#	0	#	#	0	0	0	0	0	0	0	0	#	0	#	0	0	000000000000000000000001000000000000000000000	0.443	0.922	1	179.51	994	498	0.61		11	79
0	#	0	1	#	#	#	0	0	#	#	#	0	#	#	#	#	0	#	#	#	#	#	000000000000000000000000000010000000000001000	0.488	0.931	1	44.16	985	499	0.30		2	43
0	#	0	#	0	#	#	0	0	0	0	#	0	0	0	#	#	#	#	#	#	0	#	000000000000000000000000000000000000000000010	0.402	0.913	1	144.43	835	501	0.48		9	121
0	0	#	0	0	0	#	#	0	#	#	0	0	0	#	#	0	#	0	#	0	0	#	000000000000100000000000000000000000000000000	0.388	0.910	1	155.39	502	502	0.57		1	117
0	1	0	#	#	0	0	0	0	#	#	0	0	0	0	#	#	0	0	0	0	0	0	000000000000000000000000000000001000000000000	0.861	0.985	1	115.78	846	503	0.74		8	9
0	#	#	0	#	#	#	#	#	0	0	#	0	0	0	#	0	0	#	#	#	#	#	100000000000000000000000000000000000000000000	0.460	0.925	1	145.61	972	505	0.39		34	176
0	#	#	#	0	#	#	#	#	0	#	#	#	#	#	1	0	0	#	1	#	0	0	000000000100000000000000000000000000000000000	0.785	0.976	1	103.07	915	506	0.39		19	26
0	#	#	0	#	#	1	0	0	#	0	1	0	0	#	1	0	#	0	0	#	1	#	000000000000000000000000100000000000000000000	1.000	1.000	1	30.00	507	507	0.61		1	1
1	#	#	0	0	#	#	#	0	#	#	0	#	0	#	#	0	#	#	#	#	0	#	000010000000000000000000000000001000000000001	0.431	0.919	1	143.17	512	512	0.35		1	49
1	1	0	0	#	#	#	0	0	#	0	#	0	#	0	#	0	#	#	#	0	#	#	000010000000000000000000000000000000000000000	0.580	0.947	1	120.75	935	512	0.48		39	47
1	#	0	0	#	#	#	#	#	0	0	#	#	#	0	0	0	0	#	0	#	0	0	000010000000000000000000000000000000000000000	0.787	0.976	1	145.26	1000	512	0.52		88	94
#	0	#	#	0	0	0	0	0	0	0	#	#	#	0	0	#	#	0	#	#	#	#	000000000000000000000000000000100000000000000	0.401	0.913	1	155.45	980	515	0.48		6	179
#	#	#	0	0	0	0	0	#	0	#	#	#	#	0	0	#	#	#	#	0	#	#	000000000000000000000000000000100000000000000	0.371	0.906	1	150.76	980	515	0.39		7	267
#	0	0	#	#	0	1	0	0	0	0	0	#	#	#	1	#	#	0	#	0	0	0	000000000000000000000000100000000000000000000	0.813	0.979	1	80.43	952	516	0.61		12	13
#	0	0	#	#	0	1	0	0	0	0	#	#	#	#	1	#	#	0	#	#	0	#	000000000000000000000000100000000000000000000	0.788	0.976	1	75.10	952	516	0.48		16	17
0	#	0	#	0	0	0	0	#	#	0	1	#	0	#	#	#	#	0	#	0	#	0	000000000000000000000010000000000000000000000	0.394	0.911	1	65.65	517	517	0.52		1	20
0	0	1	#	#	0	#	0	#	#	0	#	#	0	0	#	#	0	#	1	0	0	0	000000000100000000000000000000000000000000000	0.519	0.937	1	71.00	773	518	0.57		2	7
0	0	#	0	#	0	0	0	#	#	#	#	0	0	0	0	#	0	#	#	0	0	0	100000000000000000000000000000000000000000000	0.533	0.939	1	148.62	972	521	0.61		35	105
#	0	#	0	#	0	#	0	#	#	#	1	0	#	0	#	#	#	#	#	0	#	0	100000000000000000000000000000000000000000000	0.525	0.938	1	74.77	972	521	0.39		16	42
0	0	0	0	#	0	0	#	#	0	#	#	#	#	#	#	0	0	#	#	0	#	0	000000000000001000000000000000000000000000000	0.391	0.910	2	160.05	860	522	0.48		2	127
0	0	0	0	#	0	#	#	#	0	#	#	#	#	#	#	0	0	#	#	#	#	0	000000000000001000000000000000000000000000000	0.385	0.909	1	154.10	860	522	0.39		2	145
#	#	0	1	#	#	#	0	#	#	#	#	#	#	#	0	1	0	0	1	#	#	#	000000000100000000000000000000000000000000000	1.000	1.000	1	12.00	532	532	0.35		1	1
0	#	0	0	#	0	#	#	#	0	0	#	0	0	#	1	0	#	#	0	#	0	#	000000000100000000000000000000000000010000000	0.276	0.879	1	88.32	534	534	0.52		1	21
0	#	#	#	0	#	0	0	0	0	#	0	#	0	0	1	#	#	#	#	#	0	#	000000000000000000000000000000000000001000000	0.470	0.927	2	91.93	940	535	0.48		8	41
0	0	0	1	#	#	0	0	#	0	1	#	0	#	#	#	#	#	1	#	#	#	0	000000000000000000000000000000000000000001000	0.799	0.978	1	32.75	985	538	0.48		4	4
0	#	#	1	#	#	0	0	0	#	1	#	0	#	#	#	#	#	1	#	0	#	0	000000000000000000000000000000000000000001000	0.740	0.970	2	26.83	985	538	0.43		6	6
0	#	#	#	0	0	0	#	#	0	#	#	#	#	0	#	0	0	0	0	0	#	1	000000000000000001000000000000000000000000000	0.427	0.919	1	56.81	610	543	0.52		2	12
#	0	0	#	#	#	#	#	#	0	#	#	#	0	#	0	0	0	#	0	0	#	0	000000000000000000000000000000000010000000000	0.388	0.910	1	162.45	775	546	0.43		2	114
#	#	0	#	#	#	0	0	0	1	#	#	#	#	#	#	1	#	0	#	0	0	0	000000000000000000000000000000000000100000010	0.635	0.956	1	18.50	830	547	0.43		2	4
1	#	0	#	#	#	#	#	0	0	0	0	#	#	0	0	#	0	#	0	#	0	#	000010000000000000000000000000000000000000000	0.777	0.975	1	142.70	935	548	0.48		83	89
1	#	#	0	#	#	#	0	0	0	0	#	#	#	#	#	0	0	#	0	0	#	0	000010000000000000000000000000000000000000000	0.788	0.976	1	148.70	1000	548	0.48		78	83
#	#	0	0	#	0	0	#	#	0	0	1	0	0	1	0	#	#	0	#	#	#	0	000000000010000000000000000000000000000000000	0.543	0.941	1	27.00	808	549	0.57		1	3
0	0	0	#	0	0	#	#	0	0	#	0	#	0	0	#	0	#	#	#	#	0	#	000000000000000000000000000000000000001000000	0.435	0.920	1	150.28	998	550	0.52		14	99
#	#	#	1	#	0	#	0	#	0	0	#	0	#	#	1	1	#	#	#	#	#	#	000000000000000000000000100000000000000001000	0.635	0.956	1	12.00	552	552	0.35		1	2
1	1	#	#	#	#	#	0	#	0	0	#	0	1	#	#	0	#	0	0	0	0	0	000010000000000000000000000000000000000000100	0.352	0.901	1	111.63	553	553	0.57		1	26
0	1	0	0	0	0	0	0	0	#	#	0	0	0	0	0	#	0	0	0	#	0	0	000000000000000000000000000000001000000000000	1.000	1.000	1	130.83	846	554	0.83		6	6
0	1	0	0	0	0	0	0	0	#	#	0	0	0	0	#	#	#	0	0	0	0	0	000000000000000000000000000000001000000000000	1.000	1.000	1	130.83	846	554	0.78		6	6
#	0	#	#	0	0	0	0	0	#	#	0	#	0	#	#	#	#	0	#	0	#	0	000000000000000000000000000000000001000000000	0.409	0.914	1	160.89	934	555	0.48		7	135
#	0	#	0	#	0	0	0	0	#	0	0	0	0	#	#	#	#	0	#	0	#	0	000000000000000000000000000000000001000000000	0.413	0.915	1	166.31	934	555	0.57		7	117
#	0	0	#	0	#	#	0	0	0	0	#	0	0	0	0	#	#	#	#	#	0	#	000000000000000000000000000000000000000000010	0.408	0.914	2	162.16	835	557	0.52		5	86
#	#	0	#	0	1	#	0	0	#	0	#	0	0	0	0	#	#	#	#	#	0	#	000000000000000000000000000000000000000000010	0.836	0.982	1	69.80	835	557	0.48		5	5
0	0	#	0	#	0	0	#	0	#	#	#	0	0	0	0	0	0	#	#	0	#	0	100000000000000000000000000000000000000000000	0.550	0.942	1	157.43	972	558	0.61		30	82
0	#	#	0	#	#	#	0	#	#	0	#	0	0	0	0	#	0	#	#	0	0	#	100000000000000000000000000000000000000000000	0.518	0.936	1	148.07	972	558	0.48		33	106
#	#	#	1	0	#	#	0	0	#	0	0	0	#	0	0	#	#	0	#	0	0	#	100000000000000000000000000000000000000000000	0.416	0.916	1	68.56	653	559	0.52		1	9
#	0	#	0	#	#	#	#	0	#	#	#	0	#	0	#	#	0	#	#	1	0	#	000000000000000000000000000000000010000000000	1.000	1.000	1	68.50	977	560	0.35		4	4
0	0	0	#	0	0	#	#	#	#	#	#	0	#	0	0	0	0	#	0	0	0	#	000000000000000000000000000000000000000001000	0.459	0.925	1	178.02	899	563	0.57		15	73
0	0	0	#	0	0	#	#	#	#	#	#	0	0	#	0	0	#	#	0	#	#	#	000000000000000000000000000000000000000001000	0.465	0.926	1	168.34	899	563	0.43		16	73
#	#	0	#	0	0	0	#	0	#	0	0	#	1	#	#	0	1	0	#	0	#	0	000000000000000000000000000000010000000000000	0.565	0.944	1	62.23	921	564	0.57		12	24
1	#	0	#	#	0	0	#	0	#	0	0	0	#	0	#	#	#	#	0	0	0	#	000000000000000000000000000000010000000000000	0.335	0.896	1	144.00	992	564	0.52		4	90
0	0	0	0	0	0	0	#	#	#	0	1	0	#	#	1	#	0	0	#	#	#	#	000000000100000000000000000000000000000000000	0.635	0.956	1	21.00	566	566	0.57		1	2
#	0	#	#	#	0	#	0	#	#	0	#	#	#	0	1	#	0	#	1	0	#	#	000000000100000000000000000000000000000000000	0.761	0.973	1	90.68	969	569	0.39		20	28
#	0	0	#	#	#	#	#	#	#	0	#	#	#	0	#	0	0	#	0	0	0	0	000000000000000000010000000000000000000000000	0.379	0.908	1	159.80	948	571	0.43		1	141
#	#	0	#	#	#	#	#	#	#	#	#	#	#	0	#	0	0	#	0	0	0	0	000000000000000000010000000000000000000000000	0.354	0.901	1	155.69	948	571	0.35		1	205
0	0	0	#	#	0	1	0	0	0	0	#	#	#	#	1	#	#	0	#	0	0	0	000000000000000000000000100000000000000000000	0.850	0.984	1	86.88	952	572	0.61		11	11
0	0	0	#	#	0	1	0	0	0	0	#	#	#	#	1	#	#	0	0	0	#	#	000000000000000000000000100000000000000000000	0.852	0.984	2	76.60	952	572	0.57		14	14
#	0	0	0	#	0	#	#	#	#	#	#	#	1	#	#	#	#	#	0	0	#	#	000010000000000000000000000000000000000000000	0.562	0.944	1	114.72	947	575	0.30		26	58
1	#	#	#	#	#	#	#	0	0	#	1	#	#	#	#	0	#	#	0	#	#	0	000010000000000000000000000000000000000000000	0.615	0.953	1	53.01	1000	575	0.30		8	15
0	0	#	#	0	#	#	0	#	#	0	1	0	#	0	1	#	#	#	0	#	0	#	000000000000000000000000100000000000000100000	0.328	0.894	1	24.75	579	579	0.48		1	8
#	0	#	#	#	0	#	0	#	#	0	0	#	1	0	#	0	#	#	#	0	0	#	000000000000000000000000000000010000000000000	0.569	0.945	1	134.96	992	583	0.43		12	30
#	0	#	#	#	#	#	#	#	#	0	0	#	1	0	#	0	#	#	#	0	0	#	000000000000000000000000000000010000000000000	0.569	0.945	1	134.96	992	583	0.35		12	30
0	0	0	#	0	#	#	#	#	0	#	#	#	#	#	0	#	0	0	0	#	0	0	000000000000000000000000000000000000001000000	0.404	0.913	1	152.90	869	584	0.48		5	81
#	#	#	#	#	0	#	#	0	0	#	0	0	#	0	#	0	0	0	#	0	0	#	000000000000000000000000000000001000000000001	0.279	0.880	1	156.97	804	588	0.48		3	204
#	#	0	0	#	#	#	0	0	#	0	0	#	0	0	0	#	0	0	#	0	0	0	010000000000000000000000000000000000000000000	0.370	0.905	1	174.23	882	590	0.61		3	91
#	#	0	0	#	#	#	0	#	#	0	0	#	0	0	0	#	0	0	0	0	0	0	010000000000000000000000000000000000000000000	0.374	0.906	1	172.82	882	590	0.61		3	91
0	#	0	#	#	0	#	0	0	1	#	1	0	0	#	0	#	0	#	#	#	#	0	000000000100000000000000000000000000100000000	0.434	0.920	1	30.40	591	591	0.52		0	5
0	#	0	#	0	0	0	#	0	0	#	0	#	0	#	#	#	0	0	#	0	0	#	000000000100000000000000000000000000000000000	0.562	0.944	1	157.18	990	595	0.57		35	92
1	#	#	0	#	#	#	0	0	0	0	0	#	#	#	0	0	#	#	0	0	0	0	000010000000000000000000000000000000000000000	0.733	0.969	1	147.76	935	596	0.57		68	77
1	#	#	0	#	#	#	0	0	#	0	#	#	#	0	#	0	0	#	0	#	#	0	000010000000000000000000000000000000000000000	0.762	0.973	1	145.22	1000	596	0.43		67	73
#	1	#	0	0	#	#	0	0	#	#	0	0	1	#	0	0	#	#	#	1	#	0	000010000000000000000000000000001010000000000	1.000	1.000	1	45.00	599	599	0.52		1	1
#	#	#	0	0	0	#	0	1	0	0	1	#	0	#	0	0	0	0	0	0	1	#	000000000000000000000001000000000000000000000	1.000	1.000	1	56.00	600	600	0.70		1	1
0	#	0	1	#	#	0	0	0	0	#	#	0	#	0	0	0	#	#	#	0	0	#	000000000001000000000000000000000000000001000	0.690	0.964	1	65.35	709	602	0.57		2	11
#	#	0	1	0	#	#	0	0	#	#	1	#	#	#	1	0	0	0	#	0	#	#	000000000001000000000000000000000000000001000	0.543	0.941	1	19.33	603	603	0.48		1	3
0	#	0	#	#	#	#	#	0	0	#	#	#	0	0	#	0	#	#	#	#	#	#	000000000100000000000000000000000000001000000	0.330	0.895	1	148.24	608	608	0.30		0	136
0	0	#	#	0	0	#	0	0	0	0	0	#	0	0	#	0	0	#	1	#	0	#	000000000000000000000000000000000000001000000	0.418	0.916	1	118.62	998	608	0.65		2	33
1	#	0	0	0	0	#	#	0	#	0	0	0	#	#	#	1	0	0	0	0	#	0	001010000000000000000000000000000000000000000	0.572	0.946	1	59.00	609	609	0.65		1	9
0	#	#	#	0	0	0	#	#	0	1	#	#	#	0	#	0	0	0	0	0	#	1	000000000000000001000000000000000000000000000	0.324	0.893	1	49.20	610	610	0.57		0	5
0	#	#	#	0	0	0	#	#	0	#	#	#	#	0	#	0	0	0	0	0	1	1	000000000000000001000000000000000000000000000	0.394	0.911	1	34.00	610	610	0.57		0	1
0	1	#	0	#	0	0	0	0	#	#	0	0	0	0	#	#	#	0	0	0	0	0	000000000000000000000000000000001000000000000	0.836	0.982	1	133.00	846	612	0.70		4	5
0	1	0	#	0	0	0	0	0	#	#	0	0	0	0	#	#	0	0	0	0	0	0	000000000000000000000000000000001000000000000	1.000	1.000	1	142.00	846	612	0.78		4	4
#	#	0	0	#	#	0	0	0	#	#	1	#	#	0	0	#	#	0	#	#	1	0	000000000000000000000000000000010000000000000	0.779	0.975	1	54.11	958	615	0.48		7	9
#	#	0	0	#	#	0	0	0	#	#	1	#	#	0	0	0	1	0	#	#	#	0	000000000000000000000000000000010000000000000	0.696	0.964	1	52.40	958	615	0.52		7	10
0	#	#	1	#	0	0	0	#	0	0	0	#	#	0	0	0	#	0	#	0	0	0	000000000000100000000000000000000000000000000	0.543	0.941	1	75.00	617	617	0.65		1	3
#	#	0	0	0	#	#	0	0	#	1	1	#	0	0	1	0	0	1	#	0	0	1	000000000000000000000000000000000000100000000	1.000	1.000	1	11.00	621	621	0.70		1	1
0	#	#	#	0	#	0	0	0	0	#	#	0	0	#	0	0	0	#	#	#	0	#	000000000000010000000000000000000000000000010	0.245	0.869	1	152.51	624	624	0.52		1	90
#	#	0	#	0	#	0	0	0	0	0	#	0	0	0	0	0	#	#	#	#	#	#	000000000000000000000000000000000000000000010	0.380	0.908	1	169.47	835	624	0.52		4	81
0	#	#	#	0	#	#	0	0	#	#	#	0	0	#	0	#	0	#	#	#	0	#	000000000000010000000000000000000000000000010	0.230	0.863	1	126.17	624	624	0.39		0	115
#	#	#	0	0	0	0	#	#	#	#	0	0	0	0	#	#	#	#	#	0	0	#	000010000000000000000000000000000000000000000	0.479	0.929	1	155.81	897	625	0.43		36	142
1	#	0	#	#	#	0	#	0	0	0	0	#	#	0	0	#	0	#	0	#	0	#	000010000000000000000000000000000000000000000	0.764	0.973	1	142.71	935	625	0.52		66	72
0	0	0	#	0	0	0	#	0	0	#	0	#	0	0	1	0	#	#	#	0	#	#	000000000000000000000000000000000000001000000	0.478	0.929	1	96.70	940	627	0.61		6	30
0	0	#	#	0	#	#	0	0	0	#	0	#	0	0	#	0	#	#	#	#	0	#	000000000000000000000000000000000000001000000	0.424	0.918	1	150.74	998	627	0.48		11	106
0	0	0	#	0	0	#	0	#	#	0	#	#	#	#	0	0	#	#	#	#	#	0	000000000000000000000000000000000000000001000	0.409	0.914	1	162.37	781	629	0.43		3	68
0	0	0	#	#	0	#	#	#	#	#	#	0	0	0	0	0	#	#	0	#	#	#	000000000000000000000000000000000000000001000	0.461	0.925	1	170.92	899	629	0.43		13	65
0	#	#	#	0	#	#	#	#	0	#	#	0	#	#	1	0	0	#	#	#	0	0	000000000100000000000000000000000000000000000	0.553	0.942	1	90.81	915	632	0.39		19	44
0	#	#	#	0	0	#	#	0	0	#	#	#	#	0	1	0	0	#	1	#	0	0	000000000100000000000000000000000000000000000	0.782	0.976	1	103.91	915	632	0.52		16	22
0	#	#	#	0	0	#	0	#	0	#	0	0	0	0	#	#	0	#	0	0	#	#	000000000000000000010000000000000000000000000	0.392	0.911	1	157.89	948	633	0.52		2	79
#	#	#	#	0	0	#	0	0	0	0	#	#	1	#	0	0	0	0	0	#	#	0	000000000000000000000000000000001000000000000	0.504	0.934	1	143.60	935	634	0.57		18	43
#	#	#	#	0	0	0	0	0	0	0	#	#	1	#	0	0	0	#	0	#	#	0	000000000000000000000000000000001000000000000	0.504	0.934	1	143.60	935	634	0.57		18	43
#	0	0	#	#	0	0	0	#	#	0	0	0	1	0	#	0	#	#	#	0	0	#	000000000000000000000000000000010000000000000	0.580	0.947	1	135.29	992	635	0.57		11	26
#	0	#	#	#	#	#	0	#	0	0	0	0	1	#	#	0	#	0	#	0	0	#	000000000000000000000000000000010000000000000	0.543	0.941	1	129.90	992	635	0.48		12	30
1	#	0	0	#	#	#	0	#	#	0	0	#	#	0	#	0	#	#	#	0	0	0	000010000000000000000000000000000000000000000	0.729	0.969	1	145.26	935	640	0.48		61	70
#	#	0	0	0	0	#	0	0	#	0	#	0	#	0	0	0	#	#	0	#	#	#	000010000000000000000000000000000000000000000	0.573	0.946	1	161.59	1000	640	0.52		64	123
#	0	#	0	#	#	#	#	#	0	#	#	0	#	0	#	#	0	#	0	0	#	#	000000000100000000000000000000000000000000000	0.394	0.911	1	154.13	881	644	0.35		6	155
0	#	0	#	0	0	#	0	#	0	#	1	1	#	0	0	0	0	0	#	0	0	0	000000000000000000000000000000000000101000000	0.086	0.985	1	25.33	645	645	0.70		0	0
#	#	#	0	#	0	#	#	#	#	0	#	0	#	0	#	#	0	#	#	0	#	0	100000000000000000000000000000000000000000000	0.412	0.915	1	146.86	972	646	0.35		29	212
0	#	#	0	#	0	#	0	#	0	#	1	0	#	#	0	0	#	#	#	#	#	#	100000000000000000000000000000000000000000000	0.533	0.939	1	78.23	972	646	0.39		10	27
0	#	0	#	#	#	#	#	0	0	#	#	0	#	#	1	0	0	0	1	0	0	#	000000000000000000000000000000000001000000000	0.459	0.925	1	106.52	934	647	0.52		3	19
#	1	#	0	0	#	0	0	0	0	0	#	#	1	#	0	#	0	0	0	#	#	#	000010000000000000000000000000000000000000000	0.554	0.943	1	113.04	935	650	0.57		16	24
1	#	#	0	#	#	0	0	0	0	#	#	0	1	#	#	1	0	#	0	0	#	0	000010000000000000000000000000001000000000000	0.696	0.964	1	47.40	871	650	0.57		2	5
#	#	#	1	0	0	#	#	0	#	0	0	0	#	0	0	#	#	0	#	0	0	#	100000000000000000000000000000000000000000000	0.394	0.911	1	79.50	653	653	0.52		0	4
#	#	1	#	0	#	#	0	0	#	0	0	0	#	0	0	#	#	0	#	0	0	#	100000000000000000000000000000000000000000000	0.954	0.995	1	115.76	837	653	0.52		18	19
#	0	1	1	0	0	#	0	#	#	#	1	0	#	0	#	0	0	0	#	0	#	0	100000000000000000000000000000000000000000000	0.696	0.964	1	20.80	995	655	0.61		5	5
#	#	#	#	#	#	#	0	#	0	0	1	0	#	0	0	0	#	#	0	0	0	#	100000000000000000000000000000000000000000000	0.524	0.937	1	89.04	972	655	0.48		8	22
0	0	#	0	#	0	0	#	#	0	#	#	#	#	#	0	0	0	#	#	0	#	0	000000000000001000000000000000000000000000000	0.392	0.911	2	156.07	860	659	0.48		1	97
1	#	0	#	#	#	0	0	#	#	0	#	0	1	1	0	0	1	#	#	0	#	0	000000000010000000000000000000000000000000000	0.453	0.924	2	28.71	780	660	0.57		2	7
1	#	#	#	#	#	0	0	#	#	#	#	0	1	1	0	#	1	#	#	0	#	0	000000000010000000000000000000000000000000000	0.453	0.924	1	28.71	780	660	0.43		2	7
#	0	#	1	#	#	#	0	0	0	1	#	0	0	0	#	1	#	#	0	#	#	#	000000000000000000000000100000000000000001000	0.394	0.911	1	32.33	663	663	0.48		0	3
#	#	#	#	0	0	1	#	0	0	#	#	#	0	#	#	#	#	#	0	#	0	#	000000000000000000000000100000000000000001000	0.596	0.950	1	63.85	931	663	0.35		2	15
#	#	#	0	#	0	#	#	#	#	#	#	0	#	#	0	#	0	#	0	0	#	0	000000000000000000000100000000000000000000000	0.366	0.904	1	160.48	959	668	0.35		6	168
#	#	0	#	#	#	#	0	0	#	0	#	0	0	0	0	0	#	#	#	#	#	#	000000000000000000000000000000000000000000010	0.379	0.908	1	163.64	835	671	0.39		3	77
#	#	0	#	0	#	0	0	0	0	0	#	0	0	0	0	#	#	#	#	#	0	#	000000000000000000000000000000000000000000010	0.382	0.908	1	159.85	835	671	0.52		3	78
1	#	#	#	0	#	0	0	#	#	#	#	0	1	1	0	#	1	#	#	0	#	0	000000000010000000000000000000000000000000000	0.434	0.920	1	30.80	780	674	0.48		1	5
#	#	0	0	#	#	0	#	0	#	#	1	#	#	0	0	#	1	0	#	#	#	#	000000000000000000000000000000010000000000000	0.668	0.960	1	55.11	958	675	0.39		6	9
#	#	0	#	#	0	0	0	0	#	#	1	#	#	0	#	#	1	0	#	#	#	0	000000000000000000000000000000010000000000000	0.668	0.960	1	55.11	958	675	0.43		6	9
1	#	#	0	#	#	#	0	0	0	0	#	0	#	0	0	0	#	#	0	#	0	#	000010000000000000000000000000000000000000000	0.727	0.969	1	142.96	1000	677	0.52		53	61
#	0	#	#	0	0	0	0	0	0	#	#	#	#	#	0	#	0	#	#	#	#	#	000000000000000000000000000000100000000000000	0.394	0.911	1	139.01	980	678	0.39		5	133
0	#	#	#	0	0	#	0	#	#	0	0	#	0	0	0	0	0	#	0	#	0	0	000000000000000000000001000000000000000000000	0.450	0.923	1	189.27	994	680	0.61		6	44
0	#	#	#	#	0	#	0	#	#	#	0	0	0	#	0	0	0	#	0	#	0	0	000000000000000000000001000000000000000000000	0.432	0.919	1	174.59	994	680	0.52		6	53
#	#	0	0	0	0	#	0	0	#	0	#	0	#	#	0	#	#	0	#	#	#	#	000010000000000000000000000000000000000000000	0.551	0.942	1	157.22	1000	683	0.43		65	142
1	1	0	#	0	0	0	0	#	0	0	#	0	#	0	0	0	#	#	0	#	#	#	000010000000000000000000000000001000000000000	0.744	0.971	1	118.80	935	683	0.61		23	32
#	#	#	#	0	0	0	#	0	1	0	1	0	0	0	#	1	#	#	#	0	#	#	000000000000000000000000000000000000100000000	0.635	0.956	1	5.00	760	684	0.52		1	1
0	0	#	#	#	0	#	#	#	#	0	#	#	1	0	#	0	#	#	#	0	0	#	000000000000000000000000000000010000000000000	0.836	0.982	1	115.50	949	686	0.39		8	10
#	0	#	#	#	#	#	#	#	#	0	0	#	#	0	#	0	#	#	0	0	0	#	000000000000000000000000000000010000000000000	0.423	0.918	1	166.18	992	686	0.35		10	109
#	#	#	0	#	#	0	0	0	1	1	#	#	#	#	#	1	#	#	#	#	#	1	000000000000000000000000000000000000100000000	0.100	1.000	1	6.67	688	688	0.35		0	0
0	#	#	#	0	#	#	#	#	0	#	#	#	#	0	1	#	0	#	1	#	#	0	000000000100000000000000000000000000000000000	0.734	0.970	1	84.29	969	691	0.35		13	19
0	#	#	#	0	0	#	#	#	0	0	#	0	#	#	1	0	0	#	#	#	0	0	000000000100000000000000000000000000000000000	0.558	0.943	1	97.78	915	691	0.48		12	29
#	#	0	#	#	#	0	0	#	#	#	1	0	#	0	0	#	1	0	#	#	#	#	000000000000000000000000000000010000000000000	0.678	0.962	1	53.00	958	693	0.39		5	7
#	#	0	0	#	#	0	0	0	#	#	1	#	#	0	#	#	1	0	#	#	#	0	000000000000000000000000000000010000000000000	0.678	0.962	1	53.00	958	693	0.43		5	7
1	#	0	#	#	#	0	#	0	0	0	#	#	1	0	#	#	0	#	0	#	#	#	000010000000000000000000000000000000000000000	0.712	0.967	1	134.86	935	694	0.43		25	28
