landmass	zone	area	population	language	religion	bars	stripes	colours	circles	crosses	saltires	quarters	sunstars	crescent	triangle	icon	animate	text	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
4	#	#	-265.120;269.120	#	2	#	0	#	0	#	#	0	1	#	0	0	#	0	0101000	0.001	0.474	1	50.87	881	365	0.53		9	19
1	4	#	#	1	1	#	3	#	0	0	#	0	#	0	#	#	#	#	0011010	1.000	1.000	2	43.25	883	367	0.47		4	4
#	#	#	#	#	2	#	#	#	#	#	0	0	#	0	#	#	0	#	0000100	0.000	0.266	1	79.90	954	368	0.26		69	93
4	#	-6133.600;7307.600	-243.000;261.000	10	1	#	2	#	0	0	#	0	0	0	0	0	0	#	1100100	1.000	1.000	2	27.50	885	369	0.74		4	4
#	2	#	#	10	#	0	#	#	#	0	0	#	1	0	#	1	1	0	0101000	0.000	0.429	1	16.10	886	370	0.53		10	10
#	2	#	#	10	#	0	#	#	#	0	0	#	1	0	#	1	1	0	1000110	0.000	0.143	1	16.10	886	370	0.53		5	10
6	2	-3204.310;3740.310	#	#	#	0	#	3	0	1	#	#	4	#	0	0	#	#	1010100	1.000	1.000	2	15.25	887	371	0.53		4	4
1	#	#	-347.760;347.760	1	1	#	#	3	#	#	#	#	#	#	#	#	1	0	0001000	0.000	0.143	1	24.20	890	374	0.37		5	10
1	#	#	-347.760;347.760	1	1	#	#	3	#	#	#	#	#	#	#	#	1	0	1100000	0.000	0.143	1	24.20	890	374	0.37		5	10
1	#	-5040.450;5040.450	#	1	#	#	#	3	1	#	#	#	7	0	1	0	1	0	1100000	0.035	0.714	1	22.25	890	374	0.58		4	4
#	4	#	-347.760;347.760	1	1	#	0	3	#	#	#	0	#	#	#	#	#	0	1100000	0.000	0.306	1	27.71	890	374	0.42		4	14
#	#	#	-197.640;215.640	5	#	0	3	5	#	#	0	#	1	#	#	1	1	#	0110100	0.000	0.429	1	18.00	892	376	0.47		5	5
#	#	#	-197.640;215.640	5	#	0	3	5	#	#	0	#	1	#	#	1	1	#	1001000	0.000	0.143	1	18.00	892	376	0.47		5	5
4	1	#	-277.360;317.360	#	#	0	#	#	0	#	#	#	#	0	#	#	0	#	0100000	0.000	0.311	2	67.98	996	377	0.37		30	34
4	1	#	-277.360;317.360	#	#	0	#	#	0	#	#	#	#	0	#	#	0	#	1000010	0.000	0.109	1	67.98	783	377	0.37		10	34
#	#	-6720.600;6720.600	-367.920;367.920	#	1	#	#	6	#	1	1	1	0	#	#	#	1	0	1111110	0.022	0.683	1	23.44	894	378	0.53		4	9
1	#	#	#	#	1	0	0	6	1	1	1	1	0	0	0	#	1	#	0000010	0.000	-0.429	1	30.25	894	378	0.68		4	4
#	#	#	#	#	2	#	#	#	#	#	0	0	#	0	#	#	0	#	0000010	0.000	0.080	1	79.90	954	379	0.26		38	91
#	#	#	#	#	2	#	#	#	#	#	0	0	#	0	#	#	0	#	1001000	0.000	0.133	1	79.90	934	379	0.26		15	91
#	4	-3073.280;3199.280	-272.160;272.160	6	#	#	#	#	#	#	0	0	#	#	0	0	#	#	1100000	0.000	0.286	1	46.15	955	380	0.42		15	30
#	4	-3073.280;3199.280	-272.160;272.160	6	#	#	#	#	#	#	0	0	#	#	0	0	#	#	0001000	0.000	0.000	1	46.15	955	380	0.42		15	30
3	#	#	#	#	6	0	#	3	#	0	#	#	#	#	0	#	1	0	1001010	1.000	1.000	1	29.00	897	381	0.42		5	5
4	#	#	#	10	#	#	#	#	0	0	0	#	#	0	0	#	1	#	1101000	0.004	0.571	1	20.70	769	382	0.42		5	10
#	2	#	#	#	#	0	#	#	#	0	0	#	1	0	#	1	1	0	0000110	0.000	-0.175	1	17.44	886	382	0.47		4	9
#	2	#	#	#	#	0	#	#	#	0	0	#	1	0	#	1	1	0	1101000	0.053	0.746	1	17.44	886	382	0.47		9	9
1	4	#	-282.240;282.240	1	1	#	#	#	0	#	1	#	0	0	#	1	1	1	1111101	1.000	1.000	1	21.00	771	384	0.63		5	5
#	1	-3558.360;4506.360	-261.320;323.320	3	1	3	#	#	0	#	#	0	#	#	#	0	0	#	1101000	1.000	1.000	1	35.00	901	385	0.53		4	4
#	#	-6582.630;7530.630	#	#	#	#	0	#	#	#	#	#	1	0	#	#	#	#	1001000	0.002	0.524	1	51.18	956	385	0.21		27	45
#	#	#	#	6	5	#	2	4	#	0	#	0	1	0	#	0	#	#	1101010	1.000	1.000	1	28.50	903	387	0.47		4	4
#	#	#	#	#	2	#	#	#	#	#	#	0	#	0	#	#	0	#	0100000	0.000	0.291	1	79.90	996	388	0.21		71	89
#	#	-2771.330;4621.330	#	10	2	#	0	#	0	#	#	0	#	0	#	#	0	#	0100100	0.035	0.714	1	61.50	904	388	0.42		4	8
1	#	2082.350;16643.650	#	1	1	#	13	3	0	0	#	1	50	#	#	#	0	0	1010100	1.000	1.000	2	26.00	905	389	0.63		4	4
5	#	#	#	10	6	#	3	3	1	#	#	0	#	#	#	0	0	0	1010100	1.000	1.000	1	32.50	907	391	0.53		4	4
5	#	#	-304.440;310.440	10	6	0	3	3	#	#	#	0	0	#	#	0	0	0	1010100	1.000	1.000	1	32.50	907	391	0.63		4	4
4	2	-4583.490;6393.490	-103.040;159.040	#	#	0	#	#	1	0	#	#	0	#	#	#	1	#	0101000	0.000	0.429	2	9.80	910	394	0.47		5	5
4	2	-4583.490;6393.490	-103.040;159.040	#	#	0	#	#	1	0	#	#	0	#	#	#	1	#	1000001	0.000	0.429	1	9.80	910	394	0.47		5	5
4	#	-4583.490;6393.490	-103.040;159.040	#	#	0	#	#	1	0	#	0	0	#	#	#	1	#	1101001	0.000	0.365	1	22.56	910	394	0.47		4	9
4	1	#	-307.440;307.440	#	#	0	#	#	0	#	#	#	#	0	1	0	0	0	1100000	0.000	0.429	1	56.98	833	396	0.53		14	14
4	1	#	-307.440;307.440	#	#	0	#	#	0	#	#	#	#	0	1	0	0	0	0010100	0.000	-0.143	1	56.98	833	396	0.53		5	14
#	1	#	-307.440;307.440	#	#	0	3	#	#	#	#	#	#	0	#	0	0	0	1100000	0.000	0.314	1	80.66	868	396	0.42		42	70
4	1	-5712.510;5712.510	#	6	#	0	#	#	0	#	0	#	#	0	1	0	#	#	1101010	1.000	1.000	1	49.25	783	396	0.53		4	4
5	1	19.710;2756.283	#	#	4	0	3	#	#	0	#	0	0	0	0	#	0	0	0110101	0.100	1.000	1	3.00	397	397	0.68		0	0
5	1	#	#	8	#	#	#	4	0	#	#	#	#	0	#	0	0	#	1000100	0.000	0.429	1	72.43	954	398	0.42		28	28
#	1	-7391.660;7393.660	-272.160;272.160	#	#	#	#	4	0	#	0	0	#	0	#	#	#	0	0010100	0.000	0.024	1	67.50	956	398	0.47		23	65
#	1	-4704.420;4704.420	#	#	0	2	#	#	0	#	0	0	0	#	#	1	#	0	1000100	0.005	0.587	1	25.56	915	399	0.53		9	9
3	#	#	#	#	0	#	#	#	#	0	0	0	0	0	#	1	0	#	1001110	1.000	1.000	1	30.75	915	399	0.47		4	4
2	3	-4308.410;7673.640	-223.840;295.040	2	#	0	#	#	#	#	0	#	#	#	0	#	#	#	1001000	0.000	0.204	1	56.20	945	400	0.42		13	28
#	2	#	-125.040;137.040	10	#	#	0	4	0	#	#	#	#	#	0	0	1	#	1100011	1.000	1.000	1	23.75	917	401	0.47		4	4
#	#	#	#	#	5	0	#	5	1	#	0	#	0	#	0	0	#	0	0000110	0.000	0.429	1	31.60	918	402	0.47		5	5
#	#	#	#	#	5	0	#	5	1	#	0	#	0	#	0	0	#	0	1001000	0.000	0.429	2	31.60	918	402	0.47		5	5
#	1	#	#	#	5	0	#	5	1	#	0	#	0	#	0	#	#	0	1001000	0.000	0.429	1	35.75	918	402	0.47		4	4
#	#	#	#	#	5	#	#	#	1	#	0	#	0	#	0	0	#	0	0000110	0.000	0.429	3	35.75	918	402	0.37		4	4
#	#	2649.550;12730.450	#	#	#	#	#	#	#	#	#	#	6	0	#	#	0	0	0000100	0.000	0.429	1	18.00	919	403	0.26		4	4
#	#	-4592.410;4592.410	#	#	#	#	2	3	0	#	#	#	#	0	#	#	#	0	1000100	0.004	0.580	1	45.96	920	404	0.32		13	17
2	#	#	-230.920;252.920	#	#	0	2	#	#	#	#	#	1	#	#	#	#	0	1010000	0.035	0.714	2	35.25	920	404	0.32		4	4
1	4	-4411.570;8357.570	-190.120;344.120	#	#	#	0	#	0	#	#	0	#	0	#	#	#	#	1100000	0.000	0.150	1	44.22	970	405	0.42		14	38
1	4	-4411.570;8357.570	-190.120;344.120	#	#	#	0	#	0	0	#	0	#	0	#	0	#	0	1100000	0.000	0.202	1	44.16	970	405	0.58		9	24
#	#	-2971.380;5541.380	-197.680;225.680	2	#	3	0	2	#	0	#	0	#	0	#	#	#	0	1000100	0.022	0.683	1	48.11	922	406	0.53		4	9
#	#	#	#	#	#	#	#	#	0	#	0	#	#	0	#	#	0	#	0010100	0.000	0.223	2	65.55	985	407	0.21		145	376
1	4	-3337.300;3383.300	#	1	1	#	2	8	1	#	0	0	0	0	0	#	#	1	1011111	0.035	0.714	1	10.25	924	408	0.74		4	4
5	1	#	-354.840;360.840	#	#	0	#	#	#	0	0	0	#	#	#	#	#	0	1001000	0.000	0.166	1	64.64	942	409	0.42		19	88
#	#	#	#	#	#	0	0	2	#	#	0	#	#	0	0	1	#	0	1000000	0.035	0.714	1	42.67	942	409	0.42		9	9
#	4	-4021.360;4043.360	#	1	#	#	#	3	0	0	1	0	0	0	#	#	#	#	0101010	1.000	1.000	1	37.50	927	411	0.53		4	4
1	4	-6221.560;6323.560	#	2	0	0	5	#	#	0	0	0	#	0	#	#	0	0	0010100	0.035	0.714	1	41.25	928	412	0.68		4	4
1	#	-6157.560;6387.560	-196.640;216.640	2	6	#	5	3	#	0	#	0	1	#	#	#	#	0	1010100	1.000	1.000	1	39.50	671	413	0.58		4	4
1	4	#	-196.640;216.640	#	6	#	5	3	#	0	#	0	1	#	#	#	#	0	1010100	1.000	1.000	1	39.50	671	413	0.53		4	4
4	4	924.127;8051.690	-119.000;133.000	#	5	#	11	3	0	0	#	1	#	0	0	#	0	0	1000100	0.000	0.460	1	7.22	414	414	0.74		0	0
2	3	-471.290;6025.290	-103.040;159.040	#	0	#	#	#	#	#	#	0	#	0	#	#	#	0	0010100	0.000	0.388	1	64.33	931	415	0.42		9	21
4	4	#	#	#	#	#	#	#	0	0	0	#	0	#	#	#	0	0	1101000	0.000	0.323	1	43.43	934	418	0.42		4	19
#	#	#	#	#	#	0	#	#	0	#	0	#	#	0	#	#	0	#	0010100	0.000	0.248	1	65.85	985	419	0.26		125	292
#	2	-4032.360;4032.360	#	#	1	0	#	#	0	0	#	0	1	0	#	#	0	#	0011100	1.000	1.000	1	43.75	936	420	0.53		4	4
#	#	-4632.420;4776.420	-228.840;234.840	1	5	0	#	#	#	0	0	#	0	0	0	#	#	0	0110100	0.214	0.857	1	41.50	937	421	0.58		8	8
6	#	#	-201.600;201.600	#	#	0	#	5	0	#	#	#	0	0	#	#	1	0	0011001	0.000	0.429	1	12.20	938	422	0.47		5	5
6	#	#	-201.600;201.600	#	#	0	#	5	0	#	#	#	0	0	#	#	1	0	1000100	0.000	0.143	1	12.20	938	422	0.47		5	5
5	#	#	#	#	#	0	0	#	#	#	0	0	#	#	0	#	#	0	1001000	0.001	0.505	1	47.99	959	424	0.37		18	41
5	1	#	-354.840;360.840	#	#	0	#	2	#	#	0	0	#	#	#	#	#	0	1001000	0.004	0.576	1	62.85	942	424	0.42		13	31
#	4	-3563.320;3605.320	#	2	#	0	3	2	0	#	#	0	#	#	#	0	0	0	0010100	0.005	0.592	1	54.83	941	425	0.58		9	14
#	4	-3563.320;3605.320	#	2	#	#	#	2	0	#	#	0	#	#	0	0	#	0	0010100	0.028	0.699	1	59.16	973	425	0.47		14	19
6	2	-3902.350;3938.350	#	1	#	#	#	7	#	#	1	1	#	0	#	1	1	#	0001000	0.000	-0.429	1	12.40	943	427	0.53		5	5
6	2	-3902.350;3938.350	#	1	#	#	#	7	#	#	1	1	#	0	#	1	1	#	1110101	0.035	0.714	1	12.40	943	427	0.53		5	5
6	2	-3902.350;3938.350	#	1	#	#	#	7	#	#	1	1	#	0	#	1	1	0	1110101	0.035	0.714	2	13.75	943	427	0.58		4	4
3	#	-3216.310;3728.310	#	6	#	#	3	#	#	#	0	#	#	0	0	0	0	0	1011100	0.214	0.857	1	66.50	944	428	0.53		4	8
2	#	#	#	#	#	0	#	6	1	#	#	0	#	0	0	#	#	1	1000100	0.000	-0.143	1	16.75	945	429	0.42		4	4
4	#	-3644.440;6212.440	#	3	5	#	0	#	#	0	#	0	#	0	#	0	0	#	0011000	0.000	0.079	1	39.33	946	430	0.53		4	9
#	#	-2944.410;6240.410	-243.240;321.240	6	2	0	3	#	#	#	#	0	0	#	#	#	#	#	0000100	0.000	0.429	1	36.60	947	431	0.42		5	5
#	#	-2944.410;6240.410	-243.240;321.240	6	2	0	3	#	#	#	#	0	0	#	#	#	#	#	1100000	0.035	0.714	1	36.60	947	431	0.42		5	5
5	1	#	-225.800;227.800	8	2	0	2	3	0	0	#	#	0	0	#	#	0	0	1100100	1.000	1.000	1	67.50	820	433	0.74		4	4
#	1	-5276.490;5700.490	-188.520;194.520	8	2	0	#	#	0	0	#	0	0	#	#	#	#	0	1000100	0.001	0.503	2	77.81	988	433	0.58		22	27
1	4	-8176.730;8176.730	#	#	1	#	0	6	#	0	0	#	#	0	0	#	1	1	1010100	0.000	0.429	1	14.40	950	434	0.63		5	5
1	4	-8176.730;8176.730	#	#	1	#	0	6	#	0	0	#	#	0	0	#	1	1	0101000	0.000	0.143	2	14.40	950	434	0.63		5	5
1	4	-8176.730;8176.730	-161.280;161.280	#	1	#	0	6	#	0	0	#	#	0	0	#	1	1	0101000	0.000	0.143	1	16.00	950	434	0.68		4	4
#	4	-4116.370;4172.370	#	#	0	#	0	#	#	#	#	#	0	#	0	#	#	#	1000010	0.000	0.077	1	49.19	951	435	0.32		4	26
2	3	-5063.700;10617.700	-244.160;300.160	#	#	0	3	#	0	0	#	#	1	#	#	0	0	#	0001000	0.000	0.429	1	65.20	823	436	0.58		5	5
2	3	-5063.700;10617.700	-244.160;300.160	#	#	0	3	#	0	0	#	#	1	#	#	0	0	#	0010100	0.035	0.714	1	65.20	823	436	0.58		5	5
#	#	#	-211.720;221.720	#	#	0	#	#	1	#	#	1	#	#	0	1	1	#	0000001	0.010	-0.630	1	20.87	982	437	0.37		9	17
#	#	#	-111.600;298.360	8	2	1	#	#	0	#	#	#	#	0	0	0	0	#	1100000	0.000	0.429	1	44.50	954	438	0.47		4	4
#	#	-6860.620;7028.620	-296.360;291.600	#	2	#	#	#	#	#	0	0	#	#	0	#	0	#	0000100	0.000	0.324	1	66.63	998	438	0.37		57	82
4	4	-3073.280;6836.610	#	6	#	#	#	#	#	#	0	0	#	#	0	0	1	0	1100011	0.035	0.714	1	25.25	955	439	0.53		4	4
#	#	-6828.610;3199.280	-272.160;272.160	#	#	#	#	#	#	#	#	0	#	0	#	0	#	#	1100000	0.000	0.283	2	67.06	994	439	0.26		132	332
#	#	#	#	#	1	#	0	4	#	#	0	#	1	0	0	1	#	#	1010100	0.035	0.714	1	25.60	956	440	0.42		5	5
#	#	#	#	#	1	#	0	4	#	#	0	#	1	0	0	1	#	#	0001000	0.000	0.143	1	25.60	956	440	0.42		5	5
#	1	#	#	#	#	0	0	4	#	#	0	#	1	#	#	1	#	#	1011100	1.000	1.000	1	29.00	956	440	0.37		4	4
#	#	3281.243;7062.570	#	#	#	#	0	#	#	#	0	#	#	0	0	1	#	#	1010100	0.050	0.657	1	11.80	440	440	0.32		0	0
#	1	#	-354.840;360.840	#	#	0	#	#	#	0	#	#	#	0	#	#	#	0	0001010	0.000	-0.086	1	70.59	1000	442	0.32		26	180
5	#	#	776.160;1239.840	#	#	#	0	2	#	#	0	0	#	0	0	#	0	#	1001000	1.000	1.000	1	25.50	959	443	0.47		4	4
5	#	4744.570;14377.430	#	#	6	0	0	2	#	0	0	#	#	#	0	0	#	#	1001000	1.000	1.000	1	25.50	959	443	0.53		4	4
#	#	#	-354.840;360.840	#	#	#	0	#	#	0	0	#	#	#	#	#	1	#	1000000	0.000	0.074	1	29.98	970	444	0.26		45	54
#	1	-4115.370;4173.370	#	#	#	0	0	3	#	#	0	1	#	0	#	#	#	0	1000000	0.000	0.429	1	22.12	960	444	0.47		8	8
4	1	#	-307.440;307.440	10	#	0	#	4	0	#	#	#	#	0	1	#	0	0	1110100	1.000	1.000	1	57.75	833	446	0.58		4	4
#	2	#	#	1	#	0	#	3	0	0	0	#	#	0	0	0	0	0	1100100	1.000	1.000	1	45.25	705	447	0.63		4	4
#	2	-5722.620;8166.620	-261.320;323.320	#	#	0	0	#	0	#	0	#	#	0	#	#	0	#	0100000	0.000	0.231	1	34.20	888	447	0.47		8	13
3	#	-3575.320;3593.320	-220.760;222.760	6	#	0	#	3	#	#	#	#	#	#	#	#	1	0	0101100	0.000	0.429	1	37.75	964	448	0.42		4	8
#	#	#	#	10	#	#	5	#	0	#	#	#	#	#	#	#	#	#	0011011	0.000	0.000	1	38.75	966	450	0.16		4	8
#	2	#	#	#	1	#	#	#	0	#	0	0	#	0	#	#	0	#	0010100	0.000	0.214	1	37.97	966	450	0.37		8	16
3	#	#	#	4	0	#	#	#	0	#	0	0	0	#	#	0	0	0	1010100	1.000	1.000	1	68.00	967	451	0.53		4	4
#	1	-4594.550;7726.550	#	10	#	3	#	3	2	#	0	0	1	#	1	1	0	0	0001000	0.000	0.429	2	7.40	968	452	0.68		5	5
#	1	-4594.550;7726.550	#	10	#	3	#	3	2	#	0	0	1	#	1	1	0	0	1010000	0.035	0.714	2	7.40	968	452	0.68		5	5
6	2	#	#	10	#	0	#	2	0	#	#	#	0	0	#	0	0	0	1000100	1.000	1.000	2	37.62	969	453	0.58		8	8
1	#	-6828.610;3199.280	-272.160;272.160	#	#	#	#	#	#	#	#	0	#	0	#	0	#	#	1100000	0.000	0.085	1	53.43	970	454	0.32		12	59
#	#	-6828.610;3199.280	-272.160;272.160	#	0	#	#	#	#	#	#	0	#	0	#	0	#	#	1100000	0.000	0.149	1	65.15	970	454	0.32		16	87
3	#	#	#	#	#	#	#	#	#	0	0	0	0	0	#	#	#	0	1000100	0.001	0.517	1	65.26	967	455	0.37		34	55
#	4	#	-289.360;305.360	#	#	3	0	2	#	0	0	0	0	0	#	#	#	0	0010100	1.000	1.000	1	63.50	973	457	0.58		4	4
#	4	#	-289.360;305.360	2	#	3	0	2	#	#	0	0	0	0	#	#	#	0	0010100	1.000	1.000	1	63.50	973	457	0.58		4	4
2	#	4367.630;12656.370	-168.280;406.280	6	#	#	#	#	#	0	0	0	#	#	0	#	#	#	0111100	1.000	1.000	1	18.75	974	458	0.42		4	4
4	1	#	-239.920;243.920	#	7	0	#	#	#	#	0	1	#	0	#	0	0	0	1101100	1.000	1.000	1	30.00	975	459	0.58		4	4
#	#	#	-317.520;317.520	#	#	#	#	3	0	#	#	#	#	0	#	0	#	0	0010000	0.000	0.220	1	62.84	992	463	0.32		110	173
#	#	#	-317.520;317.520	#	#	#	#	3	0	#	#	#	#	0	#	0	#	0	0000101	0.000	-0.019	1	62.84	992	463	0.32		9	173
#	4	-4368.390;4368.390	#	1	1	#	0	#	#	#	1	1	#	#	#	#	#	1	1111101	1.000	1.000	1	18.78	982	466	0.42		9	9
#	#	#	#	1	#	#	#	#	#	#	#	1	#	#	#	#	1	1	0000001	0.002	-0.524	1	20.59	982	466	0.21		8	12
#	4	-4368.390;4368.390	-211.720;221.720	#	1	#	0	#	1	1	1	#	#	#	0	1	#	#	1111101	0.035	0.714	1	23.62	982	466	0.53		4	8
4	3	-2912.260;2912.260	-131.040;131.040	#	1	#	0	7	0	1	1	#	#	0	#	1	#	#	0010001	0.000	-0.143	2	12.40	983	467	0.63		5	5
4	3	-2912.260;2912.260	-131.040;131.040	#	1	#	0	7	0	1	1	#	#	0	#	1	#	#	1101100	0.000	0.429	2	12.40	983	467	0.63		5	5
4	3	#	#	#	1	0	0	7	0	1	1	#	#	0	#	#	#	#	1101100	0.000	0.429	1	13.75	983	467	0.53		4	4
3	#	-3575.320;3593.320	-220.760;222.760	6	#	0	#	3	#	#	0	#	0	0	#	#	#	0	0101000	0.000	-0.160	2	63.23	964	468	0.53		4	17
3	#	-3575.320;3593.320	-220.760;222.760	6	#	0	#	3	#	#	0	#	0	0	#	#	#	0	0000100	0.000	0.429	1	63.23	984	468	0.53		17	17
#	#	#	#	#	#	0	2	#	0	#	0	#	#	0	#	#	0	#	0010100	0.000	0.381	1	55.77	985	469	0.32		8	24
#	#	#	#	#	#	#	#	#	#	#	0	#	#	0	#	#	0	#	0010100	0.000	0.237	1	64.47	985	469	0.16		146	365
3	1	#	#	#	#	#	#	#	#	#	#	0	#	#	#	0	#	0	1010000	0.000	0.459	1	69.16	967	471	0.26		21	38
3	1	#	#	#	#	#	#	#	#	#	#	0	#	#	#	0	#	0	0000100	0.000	0.308	1	69.16	967	471	0.26		30	38
#	1	#	#	#	2	0	#	#	0	0	#	0	0	#	#	#	#	0	0100001	0.000	0.166	1	78.55	988	472	0.42		4	25
#	#	#	-317.520;348.320	#	#	#	#	#	#	1	1	0	#	0	0	#	#	0	0010000	0.000	0.429	1	27.00	860	473	0.37		4	4
3	4	#	#	#	#	#	#	#	0	#	#	#	#	0	0	0	#	0	1010100	0.006	0.600	1	56.10	984	473	0.37		12	20
4	#	-3316.320;3852.320	-145.160;147.160	10	#	0	3	#	#	#	#	#	0	#	0	0	#	#	0111000	0.035	0.714	1	53.00	990	474	0.47		4	8
1	4	#	#	1	1	#	1	3	#	#	#	#	#	#	0	0	#	0	0010101	1.000	1.000	1	29.00	992	476	0.47		5	5
#	1	#	-194.600;208.600	8	2	0	#	2	1	#	0	0	#	#	0	#	#	0	1000100	1.000	1.000	1	17.75	993	477	0.58		4	4
#	#	#	-261.320;222.720	#	#	0	#	3	0	#	0	0	1	0	#	#	0	0	0100000	0.000	0.086	1	53.09	994	478	0.53		8	20
#	2	-5722.620;8166.620	-210.720;323.320	#	5	#	3	#	0	#	0	0	#	0	#	#	0	#	1100010	0.000	0.429	1	47.25	994	478	0.53		4	8
#	#	#	-219.040;295.040	2	#	0	3	#	0	#	0	0	#	#	0	#	#	0	1001000	0.000	0.214	1	61.96	995	479	0.47		16	32
#	#	-6663.640;7673.640	-219.040;295.040	2	#	#	3	#	0	#	0	0	#	0	0	#	#	0	1001000	0.000	0.214	1	61.96	995	479	0.53		16	32
4	1	#	-233.880;239.880	#	2	0	#	1	0	#	0	#	#	#	#	#	0	#	0100000	1.000	1.000	1	82.75	996	480	0.47		4	4
#	1	#	#	#	2	1	#	#	#	0	#	#	1	#	0	0	#	#	0100100	1.000	1.000	1	21.50	998	482	0.37		4	4
#	#	#	#	#	6	#	3	#	0	#	0	#	#	0	#	1	0	#	1001010	1.000	1.000	1	50.75	1000	484	0.37		4	4
3	#	-6836.620;8166.620	-261.320;323.320	#	#	0	3	#	0	0	0	0	#	0	#	#	#	#	1001000	0.000	0.429	1	67.87	1000	484	0.53		20	32
3	#	#	#	#	#	#	#	#	0	0	#	0	0	0	#	#	#	0	1000100	0.001	0.507	1	65.29	967	485	0.37		31	51
3	#	#	#	#	#	0	#	#	#	#	0	0	#	#	#	0	#	#	0000100	0.000	0.289	1	75.60	984	485	0.26		31	43
#	1	#	-354.840;360.840	#	#	0	#	#	#	0	0	#	#	0	#	#	#	#	0010100	0.000	0.160	1	70.33	985	486	0.32		67	170
#	#	#	#	#	#	0	#	#	0	#	0	#	#	0	#	#	0	0	1000000	0.000	0.296	1	65.92	1000	486	0.32		198	250
#	#	#	-317.520;317.520	#	#	#	0	3	0	#	#	#	#	0	#	0	#	0	0010000	0.000	0.185	1	54.65	984	488	0.37		43	75
#	1	#	-354.840;360.840	#	#	#	#	#	#	0	0	#	#	0	#	#	#	#	0010100	0.000	0.147	1	69.64	985	490	0.26		69	191
#	#	-7716.690;7616.680	#	#	#	#	#	#	1	1	1	1	#	#	0	1	1	#	0011000	0.000	-0.086	1	21.58	982	491	0.42		15	15
#	#	-7616.680;7740.690	-146.160;146.160	1	1	0	#	6	#	#	#	1	0	0	#	#	#	#	1111100	0.075	0.771	1	25.03	894	491	0.47		15	15
#	#	#	-111.600;291.600	#	2	#	#	#	1	#	0	0	#	0	0	#	0	#	1100000	1.000	1.000	1	57.00	880	493	0.42		3	3
4	#	#	-265.120;269.120	#	2	0	#	#	0	#	#	0	1	#	#	0	#	0	0101000	0.000	0.377	1	54.12	881	494	0.47		3	11
#	4	#	#	1	#	#	#	4	#	0	#	#	#	0	0	#	#	1	0111100	1.000	1.000	1	11.33	882	495	0.37		3	3
1	4	#	#	1	1	#	3	#	0	0	#	#	0	0	#	#	#	#	0011010	1.000	1.000	1	50.00	883	496	0.47		3	3
4	#	-6133.600;7307.600	-243.000;261.000	#	1	#	2	3	0	#	#	0	#	0	#	0	0	#	1000100	0.035	0.714	1	31.33	885	498	0.58		3	3
#	2	#	#	10	#	#	2	#	0	0	#	#	#	0	0	#	#	0	1100100	0.168	0.837	1	39.86	885	498	0.42		3	7
4	2	#	#	#	#	0	#	#	#	0	0	#	1	0	#	1	1	0	1101110	0.019	0.673	1	19.71	886	499	0.53		3	7
#	2	#	#	10	#	0	7	#	#	0	0	#	1	0	#	1	1	0	1101000	0.000	0.429	1	16.33	886	499	0.58		3	3
6	2	-3204.310;3740.310	#	#	#	#	#	3	#	#	#	#	4	#	0	0	0	#	1010100	1.000	1.000	1	17.67	887	500	0.42		3	3
#	2	-5722.620;8166.620	-254.160;290.160	#	5	0	0	#	0	#	0	0	#	0	#	#	#	#	0100000	0.000	0.306	1	28.43	888	501	0.53		7	7
#	2	#	-261.320;323.320	10	#	0	0	#	0	#	0	#	#	#	1	0	0	#	0111010	1.000	1.000	1	36.67	888	501	0.53		3	3
2	#	-7108.660;7676.660	-193.600;209.600	#	#	0	#	#	0	0	0	0	0	0	0	0	0	0	0010000	0.000	0.333	1	64.30	931	502	0.74		8	12
2	#	-7108.660;7676.660	-193.600;209.600	#	#	0	#	#	0	0	0	0	0	0	0	0	0	0	1001000	0.000	0.429	1	64.30	916	502	0.74		8	12
#	4	#	-347.760;347.760	1	1	#	0	3	#	#	#	0	#	0	1	0	#	0	1100000	0.000	0.388	1	32.14	890	503	0.58		3	7
#	4	#	#	1	#	#	0	3	#	#	0	0	#	#	#	#	#	0	1100000	0.000	0.388	1	33.57	890	503	0.37		3	7
3	#	-3216.310;14270.583	-149.360;193.360	6	#	#	3	#	#	0	0	#	#	0	0	0	0	0	0010100	0.004	0.571	1	66.50	944	504	0.63		8	8
3	#	-3216.310;14270.583	-149.360;193.360	6	#	#	3	#	#	0	0	#	#	0	0	0	0	0	1001000	0.000	0.286	1	66.50	944	504	0.63		4	8
#	#	#	87.095;215.640	5	#	0	3	5	#	#	0	#	1	#	#	1	1	#	1001000	0.000	0.143	1	13.00	505	505	0.47		0	0
#	#	#	-226.800;226.800	#	1	0	0	2	#	#	0	0	#	0	0	0	0	#	1000100	1.000	1.000	1	30.00	896	509	0.58		3	3
#	1	#	#	#	#	0	#	#	#	#	#	#	#	0	#	#	#	0	0001010	0.000	-0.079	1	66.76	1000	510	0.21		23	165
#	1	-4115.370;4173.370	-354.840;360.840	#	#	#	0	3	#	0	0	#	#	#	#	#	1	#	0001010	0.000	0.091	1	35.17	897	510	0.42		3	11
#	2	#	#	10	#	0	#	#	0	0	0	#	1	0	#	1	1	0	0000110	0.000	-0.184	1	19.71	886	511	0.58		3	7
