Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
0.011;0.391	-0.173;0.267	0.097;0.387	-0.070;0.270	-0.073;0.187	0.041;0.321	-0.103;0.187	0.444;0.854	0.000;0.330	#	-0.131;0.229	#	-0.116;0.314	-0.124;0.196	0.064;0.444	0.443;0.918	0.436;0.873	001100	0.003	0.556	1	146.67	49443	46075	0.88		2	9
#	0.139;0.389	0.512;0.792	0.830;1.170	0.810;1.190	0.634;0.964	#	0.297;0.717	-0.349;0.492	-0.061;0.419	0.257;0.567	#	-0.099;0.594	#	0.619;0.869	#	0.067;0.543	000001	1.000	1.000	1	51.50	49446	46078	0.71		2	2
#	#	-0.101;0.126	0.150;0.652	#	#	-0.192;0.417	#	#	0.065;0.638	-0.068;0.422	0.629;0.993	#	-0.188;0.197	0.326;1.346	#	0.631;1.082	100000	0.224	0.861	1	163.80	49624	46082	0.53		17	30
0.785;1.245	0.642;1.102	#	0.546;0.739	0.650;1.030	#	0.590;1.082	0.162;0.542	#	-0.008;0.322	0.471;0.936	#	#	0.800;1.200	0.332;1.049	#	#	001000	0.100	1.000	1	45.38	46085	46085	0.59		0	0
#	#	0.495;0.935	#	#	0.071;0.979	0.144;0.717	0.289;0.336	#	#	#	0.320;0.618	#	-0.024;0.466	-0.030;0.443	0.393;0.641	#	000001	0.062	0.953	1	75.41	46089	46089	0.47		0	0
#	#	0.495;0.935	#	#	0.569;0.979	0.144;0.717	0.289;0.742	#	#	#	0.320;0.641	#	-0.024;0.466	-0.030;0.862	0.393;0.641	#	000001	0.786	0.976	1	94.59	49457	46089	0.47		12	14
#	#	0.014;0.319	#	0.422;0.752	#	#	0.528;0.898	0.192;0.721	-0.021;0.279	0.386;0.766	#	#	0.240;0.848	#	-0.031;0.909	#	001000	1.000	1.000	1	98.50	49458	46090	0.47		2	2
-0.027;0.746	#	#	#	#	#	#	#	#	-0.026;0.284	0.357;0.847	0.312;0.943	0.287;0.567	#	#	0.447;0.996	0.024;0.912	001000	0.074	0.771	1	133.91	49458	46090	0.41		10	32
-0.136;0.643	0.049;0.439	#	-0.146;0.856	#	#	-0.006;0.468	#	-0.074;0.396	#	#	-0.100;0.155	#	#	-0.061;0.311	-0.287;0.831	0.003;0.400	000010	0.162	0.833	1	172.14	49941	46092	0.53		36	78
-0.037;0.273	#	-0.122;0.218	#	-0.240;0.250	#	-0.062;0.288	-0.124;0.306	-0.005;0.425	-0.103;0.237	-0.129;0.311	0.548;0.921	-0.050;0.270	0.069;0.499	0.477;0.847	0.248;0.604	0.593;0.930	100010	0.048	0.738	1	155.71	49463	46095	0.82		2	7
-0.235;0.235	#	-0.188;0.267	#	0.227;0.577	#	#	#	-0.544;0.272	#	0.565;1.055	#	#	#	-0.500;0.230	-0.237;0.397	-0.179;0.124	010000	1.000	1.000	1	78.50	49464	46096	0.47		2	2
0.041;0.401	-0.105;0.385	#	#	#	#	0.083;0.353	#	0.685;1.035	0.343;0.613	-0.000;0.350	-0.104;0.265	0.070;0.201	0.449;0.789	-0.210;0.210	0.272;0.759	#	000001	1.000	1.000	1	70.50	49465	46097	0.65		2	2
#	#	#	-0.146;0.426	-0.070;0.348	#	#	#	#	#	#	#	0.065;0.728	#	-0.061;0.311	#	#	000010	0.068	0.764	1	176.69	49998	46104	0.24		126	425
-0.099;0.171	0.049;0.764	#	#	#	#	#	#	0.005;0.476	#	#	#	-0.153;0.549	#	#	0.132;0.831	0.262;0.708	000010	0.052	0.744	1	208.68	49998	46108	0.35		134	670
#	#	#	0.198;0.688	#	#	#	#	#	-0.618;0.515	0.126;0.506	#	#	#	#	0.676;0.864	0.345;0.655	000010	0.048	0.738	1	134.96	49369	46111	0.29		10	42
-0.230;0.240	-0.225;0.315	#	-0.144;0.156	#	#	-0.230;0.190	-0.141;0.285	-0.624;0.175	-0.207;0.434	#	-0.128;0.182	#	-0.137;0.227	-0.101;0.369	#	-0.208;0.208	010000	0.581	0.947	1	210.53	49996	46116	0.65		106	126
#	#	#	#	0.256;0.691	0.043;0.393	#	0.279;0.719	#	#	#	-0.193;0.220	-0.079;0.231	0.158;0.658	-0.230;0.240	#	0.066;0.453	000110	1.000	1.000	1	124.40	49725	46120	0.47		5	5
#	#	-0.220;0.515	#	0.092;0.642	#	-0.001;0.348	0.376;0.777	#	0.052;0.495	-0.130;0.635	#	#	#	#	#	-0.062;1.290	001000	0.062	0.758	1	220.38	49962	46122	0.41		188	666
#	#	#	0.541;0.621	0.162;0.482	#	0.597;1.044	#	#	#	#	-0.002;0.324	#	#	#	#	#	000001	1.000	1.000	1	65.33	49559	46123	0.24		3	3
0.483;0.748	0.488;0.820	#	#	#	0.198;1.547	#	0.230;0.510	0.153;0.339	0.138;0.568	#	#	#	-0.003;0.257	#	-0.072;0.718	#	000001	1.000	1.000	1	120.00	49491	46123	0.47		2	2
#	0.226;0.682	0.090;0.414	-0.146;0.648	-0.110;0.348	#	#	0.368;0.648	#	#	#	#	#	#	-0.061;0.403	#	#	000010	0.063	0.759	1	161.10	49494	46126	0.35		18	65
#	#	#	0.152;0.770	0.157;0.516	0.028;0.282	0.216;0.576	#	#	0.028;0.468	0.325;0.685	0.330;0.526	#	#	0.096;0.386	0.033;0.429	#	000100	0.052	0.744	1	158.24	49498	46130	0.53		2	13
#	#	#	0.185;0.665	#	0.445;1.012	#	#	0.047;0.317	#	0.327;0.888	#	-0.150;0.739	0.319;1.052	#	0.407;0.775	#	000001	1.000	1.000	1	91.50	49500	46132	0.41		2	2
-0.281;0.235	-0.434;0.315	#	-0.145;0.145	#	0.228;0.578	-0.250;0.250	-0.064;0.571	#	-0.017;0.463	#	#	#	0.173;0.523	#	-0.237;0.129	-0.179;0.124	010000	1.000	1.000	1	185.30	49501	46133	0.59		10	10
#	0.066;0.349	-0.072;0.204	#	#	#	#	#	#	#	#	#	#	#	#	0.447;0.942	#	001000	0.057	0.751	1	211.29	49969	46135	0.18		188	678
-0.117;0.323	0.039;0.514	-0.122;0.270	0.020;0.476	#	#	-0.001;0.543	#	0.050;0.522	0.015;0.495	#	#	0.020;0.578	#	#	0.447;0.927	#	001000	0.066	0.762	1	229.89	49962	46135	0.53		172	553
#	#	#	#	-0.180;0.598	0.247;0.644	#	0.801;1.240	-0.379;0.277	#	#	0.629;0.993	#	#	#	#	#	100000	0.491	0.931	1	149.18	49505	46137	0.29		28	34
#	-0.245;0.245	0.485;0.795	#	0.420;0.860	0.263;0.733	#	-0.210;0.210	-0.180;0.180	0.491;0.851	0.290;0.640	0.018;0.480	-0.125;0.125	#	#	0.250;0.547	0.346;0.812	000001	1.000	1.000	1	68.50	49506	46138	0.71		2	2
0.197;0.447	-0.044;0.406	0.153;0.553	#	0.133;0.443	-0.023;0.247	0.007;0.307	0.116;0.416	-0.112;0.198	-0.170;0.200	#	#	-0.058;0.250	-0.122;0.298	0.512;0.972	0.028;0.493	0.310;0.637	100010	1.000	1.000	1	119.50	49516	46148	0.82		2	2
#	#	0.411;0.742	#	#	#	0.129;0.572	0.456;0.906	0.193;0.473	0.340;1.069	0.088;0.388	0.347;0.841	0.443;0.823	#	#	#	0.308;0.557	000001	0.162	0.833	1	115.00	49520	46152	0.53		2	4
-0.155;0.255	0.153;0.483	-0.129;0.201	-0.135;0.185	-0.131;0.189	#	#	0.167;0.507	-0.060;0.390	-0.010;0.450	-0.000;0.280	0.329;0.682	-0.129;0.604	-0.105;0.275	0.394;0.654	0.192;0.539	0.256;0.673	000110	0.136	0.819	3	213.00	50000	46154	0.88		5	35
#	#	#	#	0.024;0.464	#	-0.483;0.478	#	#	#	0.029;0.564	#	0.118;0.917	0.133;0.553	#	0.407;1.042	0.024;0.842	001000	0.097	0.792	1	214.55	49962	46157	0.41		173	455
-0.125;0.265	-0.097;0.183	-0.171;0.299	-0.115;0.245	-0.070;0.180	0.658;0.661	-0.162;0.298	0.559;1.128	0.362;0.802	0.504;0.884	-0.118;0.272	0.498;0.921	0.132;0.382	-0.202;0.278	0.476;0.826	0.520;0.936	0.489;0.965	000110	0.100	1.000	1	87.63	46158	46158	1.00		0	0
0.522;0.902	#	0.611;1.001	0.620;1.242	#	#	0.437;0.847	0.230;0.480	0.458;0.768	0.229;0.538	#	0.293;0.745	0.581;0.831	0.269;0.519	0.274;0.589	#	0.277;0.664	000001	1.000	1.000	1	52.00	49528	46160	0.71		2	2
#	0.218;0.668	-0.143;0.204	-0.052;0.338	0.087;0.347	0.314;0.778	0.506;0.951	0.385;1.002	0.324;0.674	0.710;0.721	#	-0.057;0.172	#	0.202;0.702	-0.160;0.252	0.209;0.486	-0.206;0.210	001000	0.100	1.000	1	70.00	46166	46166	0.82		0	0
#	#	#	-0.258;0.210	-0.138;0.258	-0.213;0.026	-0.129;0.191	0.522;1.068	-0.242;0.503	-0.147;0.163	#	#	#	#	0.734;1.049	#	0.908;0.950	100000	1.000	1.000	1	168.56	49902	46169	0.53		20	20
0.081;0.401	0.027;0.317	0.071;0.391	0.389;0.719	0.376;0.666	0.031;0.441	#	0.446;0.936	-0.209;0.271	-0.004;0.386	0.342;1.187	0.558;0.882	0.509;0.939	-0.151;0.169	0.503;0.863	0.310;0.756	0.493;0.841	100010	1.000	1.000	1	94.00	49542	46174	0.94		2	2
-0.154;0.156	0.085;0.565	#	-0.039;0.441	#	#	#	#	#	#	0.257;0.747	0.762;1.165	-0.025;0.255	-0.358;0.216	0.742;1.202	0.604;0.764	0.719;0.997	100001	0.162	0.833	1	116.50	46175	46175	0.59		0	2
#	0.085;0.565	-0.160;0.180	-0.039;0.441	#	0.054;0.384	#	-0.034;0.353	-0.239;0.241	-0.221;0.201	#	0.762;1.165	#	-0.174;0.176	#	0.297;0.604	#	100001	0.081	0.778	1	95.67	49543	46175	0.59		2	6
#	0.162;0.973	-0.335;0.515	#	#	#	-0.029;0.554	#	#	0.354;0.684	#	0.283;0.935	0.098;0.528	0.019;0.861	#	0.250;0.740	#	001000	0.080	0.777	1	177.76	49969	46176	0.47		35	107
-0.136;0.590	#	0.090;0.735	0.511;0.851	#	-0.140;0.290	#	#	#	-0.195;0.391	#	#	#	0.092;0.689	0.612;0.886	#	0.133;0.398	000010	1.000	1.000	1	104.50	49551	46183	0.47		2	2
-0.078;0.302	-0.016;0.254	-0.016;0.444	0.152;0.522	#	0.228;0.548	0.300;0.770	-0.230;0.230	0.456;0.906	0.336;0.636	#	-0.125;0.367	0.520;0.930	0.055;0.425	#	0.050;0.426	0.096;0.394	100000	1.000	1.000	2	53.67	49553	46185	0.82		3	3
-0.178;0.696	#	#	#	-0.215;0.402	#	-0.227;0.326	0.326;1.162	#	#	#	0.330;0.842	0.029;0.219	-0.236;0.229	0.349;0.845	#	#	000100	0.108	0.801	1	214.36	49961	46186	0.47		220	611
#	#	-0.103;0.304	-0.074;0.232	-0.212;0.570	#	#	0.326;1.353	-0.207;0.129	-0.136;0.499	#	#	#	-0.210;0.161	#	#	#	000100	0.100	0.794	1	195.39	49959	46186	0.41		296	827
0.029;0.630	-0.493;0.346	-0.167;0.270	#	#	#	#	#	#	#	#	0.461;0.730	0.118;0.405	0.133;0.553	#	#	0.024;0.813	001000	0.114	0.805	1	203.53	49962	46187	0.41		65	153
0.029;0.630	#	#	#	#	-0.154;0.337	#	0.418;0.688	#	0.097;0.562	#	0.461;0.730	#	0.133;0.553	#	0.407;1.042	0.024;0.813	001000	0.110	0.802	1	219.99	49962	46187	0.47		67	160
0.212;0.698	#	0.147;0.537	#	#	0.293;0.985	0.051;0.551	#	#	0.461;0.963	#	#	0.346;0.910	#	0.543;0.903	0.058;0.892	#	000001	0.100	0.794	1	134.08	49984	46189	0.47		8	17
#	0.067;0.357	#	-0.034;0.446	0.147;0.880	0.293;1.050	#	#	#	0.322;0.881	#	0.077;0.803	#	0.110;0.807	#	#	0.320;0.776	000001	0.154	0.829	1	159.52	49887	46189	0.47		43	86
0.460;0.830	#	#	#	#	#	0.209;0.469	0.217;0.547	#	#	-0.130;0.462	#	0.083;0.917	0.256;0.750	#	0.261;0.588	0.205;0.623	001000	0.074	0.771	1	135.34	49558	46190	0.47		6	16
0.460;0.830	0.692;1.052	0.520;1.020	#	#	0.233;0.653	0.209;0.469	0.217;0.547	0.343;0.763	-0.032;0.554	#	#	0.143;0.453	#	-0.056;0.374	#	0.205;0.463	001000	1.000	1.000	1	102.00	49558	46190	0.65		2	2
#	-0.212;0.218	0.253;0.643	0.344;0.778	0.212;0.541	#	0.497;0.757	#	#	0.322;0.927	#	0.005;1.194	0.037;0.701	#	-0.081;0.249	#	#	000001	1.000	1.000	1	60.00	49559	46191	0.53		2	2
-0.281;0.135	#	#	-0.145;0.145	0.800;1.200	#	#	-0.130;0.571	0.163;0.473	0.855;1.145	0.755;1.245	-0.133;0.133	-0.155;0.275	#	-0.200;0.158	0.242;0.708	-0.223;0.298	010000	1.000	1.000	1	33.00	49562	46194	0.71		2	2
-0.135;0.135	#	#	-0.145;0.416	0.800;1.200	0.676;0.976	#	#	#	0.855;1.145	#	#	-0.155;0.275	0.173;0.523	-0.200;0.200	#	-0.223;0.223	010000	1.000	1.000	1	33.00	49562	46194	0.53		2	2
#	#	#	0.020;0.374	#	#	-0.354;0.633	0.165;0.665	0.405;0.713	#	-0.236;0.298	#	#	#	-0.021;0.439	-0.141;0.334	-0.154;0.396	000001	0.545	0.941	1	149.90	49855	46196	0.47		14	17
0.687;1.067	0.389;0.759	0.805;1.386	0.656;1.001	0.600;0.920	0.512;0.942	0.178;0.568	0.223;0.623	0.855;1.145	0.760;1.185	#	0.303;0.690	0.155;0.605	#	#	0.058;0.374	#	000001	1.000	1.000	1	52.50	49567	46199	0.76		2	2
0.687;1.067	0.389;0.681	#	0.621;0.966	0.600;0.920	#	#	0.223;0.581	0.855;1.145	0.815;1.240	0.388;0.808	#	#	0.554;0.904	#	#	0.073;0.853	000001	1.000	1.000	1	52.50	49567	46199	0.59		2	2
0.020;0.280	#	0.556;0.966	#	#	#	-0.231;-0.129	0.596;1.341	-0.217;0.273	0.324;0.614	-0.086;0.294	#	#	-0.192;0.228	0.487;0.937	#	0.194;0.591	100010	0.100	1.000	1	51.61	46201	46201	0.59		0	0
#	-0.157;0.253	#	0.820;1.180	0.385;0.755	0.410;0.910	#	#	-0.217;0.519	#	-0.086;0.294	0.348;0.820	#	-0.585;0.228	0.487;0.937	0.636;0.993	0.194;0.591	100010	1.000	1.000	1	56.50	49569	46201	0.65		2	2
#	#	#	-0.043;0.277	#	#	-0.133;0.177	0.024;0.464	-0.852;0.388	-0.190;0.193	#	#	-0.575;0.154	#	#	#	#	010000	0.101	0.795	1	209.23	49989	46204	0.35		150	371
0.800;1.215	0.450;0.860	0.365;0.775	0.501;0.791	0.775;1.225	0.569;0.959	#	0.003;0.273	#	#	0.760;1.240	#	0.373;0.743	#	0.344;0.794	#	#	010000	1.000	1.000	1	35.50	49573	46205	0.59		2	2
#	0.450;0.860	0.445;0.695	0.501;0.791	0.775;1.225	0.569;0.959	0.775;1.228	#	#	0.579;0.829	#	0.600;1.023	0.376;0.743	0.292;0.652	0.344;0.794	0.225;0.522	0.625;1.051	010000	1.000	1.000	1	35.50	49573	46205	0.76		2	2
-0.182;0.154	-0.672;0.094	-0.202;0.288	#	#	#	#	-0.141;0.293	-0.169;0.271	#	#	#	#	-0.527;0.184	-0.210;0.210	#	#	010000	0.583	0.947	1	207.55	49996	46209	0.41		123	146
0.266;0.855	0.076;0.516	-0.011;0.259	-0.082;0.228	-0.023;0.237	-0.099;0.281	-0.121;0.369	#	-0.170;0.300	#	0.015;0.325	0.150;0.481	-0.112;0.268	-0.154;0.256	0.378;0.718	0.229;0.624	0.093;0.435	001100	0.214	0.857	1	175.14	49974	46213	0.88		5	7
-0.116;0.288	#	#	#	#	#	-0.169;0.311	#	#	#	#	#	#	#	#	#	0.730;1.097	100000	0.121	0.810	1	157.21	49986	46216	0.18		265	602
#	#	#	#	#	-0.127;0.295	#	0.386;0.706	#	#	#	#	#	-0.125;0.415	-0.240;0.473	#	#	000010	0.058	0.753	1	213.99	49993	46217	0.24		84	351
0.348;0.758	0.653;1.023	#	#	#	#	-0.170;0.320	#	#	0.280;0.515	0.711;1.021	0.058;0.383	0.118;0.518	-0.164;0.246	#	#	0.218;0.655	000010	0.100	1.000	1	63.25	46225	46225	0.53		0	0
-0.188;0.412	-0.134;0.394	#	-0.066;0.264	-0.108;0.162	0.063;0.403	-0.176;0.204	0.696;0.996	0.136;0.436	0.062;0.572	-0.131;0.169	0.413;0.904	0.191;0.691	0.619;0.959	#	0.650;1.085	0.581;1.028	001100	1.000	1.000	1	125.00	49594	46226	0.88		2	2
#	#	#	#	#	0.209;0.469	-0.075;0.554	0.438;0.750	0.186;0.639	0.488;1.069	0.294;0.654	0.566;0.841	0.855;1.145	0.616;0.906	0.476;0.766	#	#	000001	1.000	1.000	1	106.00	49596	46228	0.59		2	2
#	#	#	#	#	#	#	#	#	#	0.327;0.888	0.303;0.714	-0.150;0.566	-0.154;0.256	#	0.463;0.790	#	000001	0.078	0.774	2	130.45	49987	46231	0.29		34	99
#	#	0.665;1.055	#	0.543;0.811	0.258;0.758	#	#	#	0.152;0.599	#	#	#	#	#	0.391;1.009	0.211;0.697	000001	0.349	0.900	1	89.20	49868	46234	0.35		8	10
0.492;0.870	0.455;0.864	#	0.502;0.892	#	#	#	0.353;0.724	#	0.229;0.632	0.721;1.091	0.303;0.548	#	#	0.389;0.659	0.580;0.907	0.359;0.560	000001	1.000	1.000	1	55.50	49602	46234	0.59		2	2
-0.126;0.191	#	#	-0.074;0.232	-0.016;0.570	#	#	0.527;1.353	-0.207;0.129	-0.136;0.209	#	#	#	-0.655;0.161	#	#	0.544;1.020	000100	0.115	0.805	1	186.37	49899	46238	0.47		189	478
0.026;0.406	#	0.394;0.698	#	#	0.400;1.115	#	#	-0.725;0.468	#	-0.047;0.224	0.036;0.486	#	#	#	#	#	000001	0.228	0.863	2	93.33	49812	46239	0.35		10	17
0.022;0.322	0.030;0.739	-0.067;0.313	0.071;0.371	#	0.540;0.584	-0.163;0.217	0.578;1.058	0.044;0.514	#	-0.113;0.207	0.692;0.957	-0.129;0.141	#	0.563;1.033	0.662;1.397	0.616;1.002	100001	0.100	1.000	1	154.50	46240	46240	0.82		0	0
-0.176;0.224	-0.053;0.702	#	#	#	#	#	#	0.042;0.362	-0.036;0.741	#	#	#	#	#	#	-0.282;0.400	000010	0.079	0.776	1	163.92	49906	46242	0.29		114	351
0.029;0.096	#	#	#	0.092;0.574	#	-0.219;0.663	#	#	0.042;0.576	#	#	#	#	#	#	#	001000	0.061	0.756	1	196.37	49811	46244	0.24		56	215
-0.373;0.996	0.488;1.044	#	#	#	#	#	#	#	#	#	#	#	#	0.128;0.493	#	0.320;0.752	000001	0.147	0.825	1	122.02	49995	46245	0.24		70	147
#	#	#	#	0.011;0.301	0.119;0.835	#	0.219;0.769	#	-0.158;1.375	#	#	0.204;0.831	#	0.063;0.753	#	0.128;0.827	000001	0.072	0.769	1	185.11	49995	46245	0.41		136	415
-0.150;0.323	-0.143;0.866	-0.234;0.302	#	-0.416;0.137	0.629;0.939	#	#	#	#	#	#	#	#	#	0.329;0.824	#	010000	0.051	0.743	1	102.70	49980	46246	0.35		10	35
-0.164;0.310	-0.493;0.534	-0.220;0.270	#	#	-0.154;0.337	#	0.376;0.777	0.050;0.522	0.052;0.495	0.112;0.309	#	0.118;0.892	0.106;0.553	#	0.447;1.042	0.024;0.842	001000	0.205	0.853	1	273.17	49811	46250	0.71		50	91
0.248;0.567	0.574;0.994	0.423;0.773	#	0.543;1.018	#	0.507;0.897	-0.057;0.594	#	#	0.367;0.707	0.341;0.803	0.266;0.766	-0.015;0.375	0.457;0.827	0.366;0.670	0.296;0.577	000001	1.000	1.000	1	113.50	49619	46251	0.76		2	2
#	0.370;0.770	#	0.150;0.640	#	-0.213;0.583	#	0.641;0.931	#	#	#	0.860;1.098	#	#	0.326;1.346	#	#	100000	1.000	1.000	1	86.50	49624	46256	0.35		2	2
#	#	#	0.260;0.710	#	-0.165;0.335	#	0.215;0.565	#	#	-0.039;0.431	0.491;0.863	#	#	#	0.290;0.994	0.388;0.864	001000	0.060	0.755	1	195.73	49811	46261	0.41		16	66
#	0.106;0.396	#	#	-0.046;0.285	#	#	#	#	#	-0.406;0.332	0.330;0.842	-0.142;0.695	-0.547;0.229	#	#	#	000100	0.057	0.751	1	213.07	49783	46265	0.35		103	434
#	#	0.830;1.170	0.870;1.130	0.825;1.175	0.790;1.210	0.129;0.599	0.625;1.432	#	0.755;1.245	#	0.022;0.424	-0.171;0.053	0.447;0.897	#	#	#	010000	1.000	1.000	1	35.00	49637	46269	0.59		2	2
#	#	#	-0.146;0.648	-0.171;0.209	-0.064;0.505	-0.105;0.692	#	-0.017;0.413	-0.121;0.359	#	#	0.018;0.368	0.059;0.798	#	#	#	000010	0.053	0.746	1	199.59	49993	46271	0.47		185	870
-0.172;0.188	#	-0.117;0.298	#	#	0.414;0.510	-0.108;0.227	#	0.537;0.773	#	-0.263;0.348	#	#	-0.128;0.655	#	#	#	000010	0.062	0.758	1	97.49	49784	46275	0.41		3	11
0.667;1.019	#	0.777;1.077	#	-0.206;0.284	-0.213;0.236	#	0.491;0.975	#	#	-0.227;0.263	#	-0.202;0.228	#	#	0.422;0.963	#	100000	1.000	1.000	1	62.00	49856	46276	0.47		5	5
0.682;1.125	-0.160;0.190	#	0.310;0.640	#	-0.074;0.338	-0.141;0.179	0.475;1.222	#	0.010;0.320	#	0.213;0.675	-0.132;0.158	0.139;0.449	0.164;0.544	0.537;1.012	0.409;0.926	100000	1.000	1.000	1	68.00	49644	46276	0.76		2	2
#	#	#	0.572;0.794	#	#	#	#	0.158;0.339	#	#	#	#	#	0.265;0.705	0.073;1.145	#	000001	0.210	0.856	1	107.96	49894	46278	0.24		17	30
#	-0.122;0.248	-0.132;0.319	-0.083;0.237	#	0.449;0.699	-0.168;0.272	0.431;0.781	0.668;1.018	0.711;0.961	#	0.212;0.388	#	#	#	0.268;0.860	0.413;0.701	000010	0.100	1.000	1	59.38	46284	46284	0.65		0	0
0.022;0.272	#	-0.069;0.411	#	0.395;0.825	#	#	-0.210;0.375	-0.113;0.133	-0.047;0.333	#	0.026;0.370	-0.116;0.212	#	-0.101;0.369	#	#	010000	0.368	0.905	1	157.71	49863	46288	0.53		5	7
-0.085;0.245	0.031;0.471	#	-0.074;0.232	-0.212;0.570	#	#	0.326;1.353	-0.517;0.129	#	#	#	#	-0.210;0.161	#	#	0.258;0.774	000100	0.156	0.831	1	214.09	49959	46292	0.47		172	373
#	#	-0.103;0.304	-0.002;0.232	#	#	#	#	-0.207;0.129	-0.136;0.499	#	#	-0.142;0.104	#	0.349;0.845	0.392;0.640	#	000100	0.122	0.811	1	206.32	49959	46292	0.41		110	292
#	0.066;0.568	0.142;0.515	0.099;0.349	0.009;0.985	#	#	#	#	0.097;0.562	#	#	0.118;0.917	0.133;0.553	#	0.407;1.042	#	001000	0.092	0.787	1	221.09	49924	46293	0.47		49	134
#	-0.007;0.413	-0.143;0.515	#	#	-0.154;0.337	0.042;0.612	#	#	#	-0.130;0.423	#	0.118;1.083	#	#	0.407;1.042	0.024;0.813	001000	0.085	0.782	1	222.80	49962	46293	0.47		160	450
-0.167;0.183	#	-0.159;0.233	-0.147;0.223	#	0.106;0.644	-0.096;0.174	0.801;1.532	-0.379;0.283	-0.073;0.277	#	#	#	#	#	0.587;1.099	0.574;1.082	100000	0.686	0.963	1	162.02	49818	46294	0.59		23	27
0.189;0.639	-0.075;0.357	0.447;0.839	#	#	#	#	#	#	0.322;0.881	#	#	#	0.347;0.807	0.316;0.716	#	-0.058;0.776	000001	0.437	0.921	1	122.40	49887	46298	0.41		16	21
0.481;0.911	0.455;0.790	0.707;0.967	0.865;1.135	0.850;1.150	-0.229;0.231	#	#	-0.206;0.257	#	#	#	-0.183;0.217	-0.198;0.222	#	-0.013;0.372	-0.010;0.334	010000	1.000	1.000	1	33.00	49676	46308	0.65		2	2
0.481;0.911	0.450;0.785	0.707;0.967	0.865;1.135	#	#	#	-0.066;0.194	-0.243;0.388	-0.151;0.159	0.845;1.155	-0.096;0.258	#	-0.200;-0.170	-0.119;0.291	-0.013;0.372	-0.010;0.238	010000	0.100	1.000	1	33.20	46308	46308	0.76		0	0
-0.439;0.240	0.171;0.621	-0.223;0.257	#	0.585;1.075	#	#	0.203;0.653	#	-0.187;0.293	#	0.639;1.430	0.236;0.656	-0.065;0.205	0.537;0.937	#	0.632;0.959	010000	1.000	1.000	1	56.50	49680	46312	0.65		2	2
#	#	-0.027;0.263	-0.094;0.216	#	#	-0.230;0.064	-0.210;0.452	-0.175;0.146	#	#	#	-0.113;0.177	#	-0.101;0.369	#	#	010000	0.478	0.929	1	205.43	49996	46314	0.41		152	192
-0.190;0.260	#	#	#	-0.212;0.268	0.308;0.882	#	0.442;0.802	#	0.635;1.025	-0.189;0.261	0.417;0.751	#	0.085;0.535	0.416;0.676	0.436;0.802	#	000110	0.041	0.726	1	102.40	49945	46316	0.59		5	14
#	-0.434;0.315	#	#	#	#	#	#	#	#	-0.163;0.167	#	#	#	#	-0.090;0.129	-0.128;0.376	010000	0.537	0.940	1	175.25	49996	46318	0.24		145	177
-0.176;0.235	#	#	#	#	#	-0.230;0.332	-0.200;0.200	-0.197;0.223	#	-0.085;0.285	#	#	#	#	#	#	010000	0.337	0.897	1	188.76	49996	46318	0.29		173	249
-0.197;0.213	#	#	#	#	0.102;0.799	-0.101;0.379	#	#	-0.035;0.396	#	#	#	-0.055;0.215	-0.115;0.311	#	#	000010	0.103	0.797	3	194.13	49906	46326	0.35		67	172
#	#	#	0.686;1.086	0.679;1.109	#	#	0.620;1.090	0.630;0.900	#	0.485;0.925	#	#	#	0.013;0.423	0.374;0.661	#	000001	1.000	1.000	1	46.00	49695	46327	0.41		2	2
#	0.378;0.831	#	#	#	#	#	0.241;0.703	-0.102;0.378	#	#	#	#	#	0.409;0.585	0.581;0.986	#	000001	0.286	0.882	1	127.76	49897	46328	0.29		11	17
#	#	#	#	-0.180;0.598	-0.213;0.026	-0.135;0.155	#	-0.237;0.277	#	-0.188;0.427	#	-0.217;0.237	#	#	0.629;1.094	#	100000	0.134	0.818	1	176.75	49986	46329	0.41		114	240
0.785;1.245	#	0.734;1.214	#	#	#	0.738;1.262	0.293;0.683	0.750;1.135	0.220;0.620	0.755;1.115	0.422;0.776	0.700;1.175	#	#	0.428;0.774	#	001000	1.000	1.000	1	42.75	49699	46331	0.59		4	4
#	#	0.021;0.192	-0.053;0.427	#	0.629;0.899	#	-0.180;0.180	#	0.527;0.927	#	-0.182;0.182	#	#	-0.210;0.180	-0.192;0.204	#	010000	1.000	1.000	1	79.00	49702	46334	0.47		2	2
#	#	#	0.547;0.909	#	0.224;0.504	0.246;0.857	#	0.457;0.797	0.196;0.583	#	0.017;0.929	#	#	#	#	#	000001	0.349	0.900	1	108.77	49746	46335	0.35		14	20
#	#	#	#	#	#	0.221;0.671	0.361;0.761	#	0.255;0.576	#	#	#	#	#	#	0.339;0.587	000001	0.140	0.822	1	159.06	49995	46335	0.24		70	141
#	#	0.154;0.424	0.124;0.424	-0.016;0.758	-0.183;0.111	#	#	#	-0.201;0.499	#	#	#	#	0.349;0.759	0.221;0.469	#	000100	0.077	0.773	1	149.03	49770	46341	0.41		7	25
